DOY2,HR2,CO2,FC,H,LE,TA,T_SONIC,T_SONIC_SIGMA,RH,VPD,PA,NETRAD,PPFD_IN,TS,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA
1,0.25,455.6555,2.1239225,8.231779,40.514203,7.0434307,7.6122645,0.50516853,87.862355,3.890075,94.745084,-0.655521480000003,0.1800433,3.365166825,9.2661057,0.65215475,1.6785672,1.8660837,0.65309639
1,0.75,437.095435,2.3685075,7.316084125,44.67155,7.2560967,7.9038635,0.56061239,93.5457135,3.947770025,94.740916,0.600565149999997,0.17797817,3.3525,9.0578973,0.63972063,1.6609723,1.8927468,0.65439232
1,1.25,436.493865,2.46696525,-0.993839505,44.57615625,7.3024929,7.5533531,0.537289879999999,91.987479,3.8607079,94.766626,-0.406531320000001,0.16261533,3.3525,8.9770636,0.60826881,1.5998499,1.667384,0.60628781
1,1.75,440.3697975,1.495415,0.153756394999998,38.953521,7.2539052,7.90862735,0.40932903,92.91394775,3.895246275,94.783023,-0.352101070000003,0.17319644,3.345500175,8.8423017,0.573208755,1.5183718,1.7118442,0.607241135
1,2.25,426.663195,1.61250025,0.93448207499999,46.62135625,7.2840016,7.9313445,0.507579089999999,93.8206555,4.10892255,94.784715,-0.741568490000002,0.16992228,3.314000175,8.7048722,0.57606984,1.4870736,1.5955566,0.56585478
1,2.75,420.136045,2.352753,2.701788325,36.8115075,7.257168,7.8965619,0.49476306,93.5895735,4.0305106,94.763718,-1.7497106,0.18478911,3.3,8.7130047,0.53516082,1.5137718,1.4751733,0.58601478
1,3.25,427.1352375,2.3661775,8.232479275,36.165806,7.0431657,7.7329854,0.535968059999999,93.29406,3.960656125,94.7435,-1.7820183,0.19118243,3.268333175,8.3480475,0.50326205,1.4405221,1.8524049,0.55461884
1,3.75,531.41382,2.34967425,6.40881365,35.913486,7.68981499999999,8.2533105,0.686791089999999,93.319419,3.97184095,94.739909,-1.53053355,0.19289806,3.24024965,9.2534939,0.59000227,1.7231532,1.9687316,0.61887443
1,4.25,436.3951125,1.425901,9.02566114999999,32.656801,7.357396,7.9052475,0.810414059999999,92.359256,3.9846019,94.730121,-2.8099263,0.17928281,3.21575,9.5563737,0.65061434,1.7295525,1.9662542,0.62544162
1,4.75,440.01502,1.847276,3.99602232499999,40.8129,6.5620742,7.1557996,0.59972498,91.3076425,3.97713195,94.727899,-2.447201,0.18274869,3.2525,8.7752713,0.54777321,1.5669244,1.7339903,0.58043192
