DOY2,HR2,USTAR,TA,WS,FC,SC,H,LE,G,RH,PA,NETRAD,PPFD_IN,SW_IN,CO2,VPD,TS_1_1_1,TS_1_2_1,NEE
1,7.75,0.967,4.161125,2.91935,2.3095,0.906449999999999,8.82,44.58325,0,99.6775,89,13.26325,35.81575,15.98625,373.7545,2.84325,0.972325,1.97565,1.93705
1,8.25,1.0706,4.058525,3.56235,0.970475,0.1222,16.57125,41.479,-0.000225000000000009,99.5,89.037875,58.7407499999998,91.3975,63.47675,375.02875,2.91,0.93415,1.9513,0.972925
1,8.75,0.9844,4.383175,3.14405,1.4824,0.0697,14.75,63.0135,-0.000225000000000009,99.6775,89.037875,85.425,209.47,124.02,374.6575,3.53975,0.85175,1.8592,1.4351
1,9.25,0.9858,5.113925,2.9443,1.45705,0.045,41.9685,84.94325,-0.001,99.5775,89.101,102.2,244.825,212.08,374.566,4.21525,0.773149999999999,1.71075,0.878299999999998
1,9.75,1.056375,5.759025,3.64,1.334,0.0474999999999999,69.36,86.3104999999999,-0.00145000000000002,99.6,89.101,146.705,396.345,282.095,372.8715,4.5955,0.694874999999999,1.636825,0.7126
1,10.25,1.08075,5.9885,3.662275,0.00267499999999992,0.18065,90.74125,66.28625,-0.00652500000000025,98.6,89.101,180.9775,673.39,338.3875,371.32375,4.90675,0.735974999999999,1.71585,-0.0428500000000006
1,10.75,1.0292,6.32135,3.30915,0.421474999999999,0.189,102.4885,78.36375,0,98.8775,89.138125,204.95,735.2,380.77,368.532,5.20075,0.656875,1.633075,0.432149999999999
1,11.25,0.9154,7.27334999999999,3.78965,0.694724999999997,0.0877999999999999,113.64,78.95125,0,98.8775,89.101,230.2525,883.524999999999,411.355,367.978,5.45474999999999,0.843199999999999,1.8201,0.718774999999997
1,11.75,0.9508,7.3965,3.17855,0.168499999999999,0.0499,155.43875,61.471,-0.000225000000000009,99.0875,89.101,240.2375,884.975,436.7475,367.895,6.21099999999999,0.808325,1.8184,0.158799999999999
1,12.25,1.0604,8.22775,3.421425,1.33825,0.175375,142.91275,58.8195,-0.000675000000000026,99.165,89.101,242.005,934.55,481.0325,368.49675,7.11224999999999,0.9823,1.999025,1.2025
1,12.75,1.058225,9.4135,3.40315,0.913049999999998,0.14275,143.42625,60.3575,0,99.275,89,227.3125,967.625,484.0075,368.635,6.20499999999999,1.02985,2.0198,1.00465
1,13.25,1.054725,8.88824999999999,3.5557,0.777799999999997,0.2785,118.016,53.45375,-0.000225000000000009,99.4425,89,215.3425,922.1,461.285,368.035,6.21624999999999,1.05265,2.060375,0.838599999999997
1,13.75,1.031175,8.894,3.5938,0.192875,0.227,109.568,52.85625,-0.000225000000000009,99.6,89,204.57,839.649999999999,416.13,368.51575,6.83874999999998,1.11395,2.0858,0.133875
1,14.25,0.998124999999999,9.50124999999999,3.743375,0.812774999999999,0.215675,109.5,75.47375,0,99.8775,89,170.8975,760.025,223.435,368.6825,7.40524999999998,1.174625,2.116375,0.702325
1,14.75,0.93605,8.78799999999999,4.01094999999999,0.43325,0.462,89.26625,54.7935,-0.000225000000000009,99.755,89,149.085,622.692499999999,152.975,367.888,6.94424999999999,1.17555,2.142325,0.75025
1,15.25,0.980575,8.32974999999999,3.869125,0.4455,0.69175,68.895,64.3355,-0.00315000000000012,99.71,89,89.9525,486.5025,209.345,367.906,6.58449999999999,1.4655,2.329825,0.5935
1,15.75,1.02735,7.99799999999999,4.14862499999999,0.84975,0.9525,41.09625,69.37875,-0.0105750000000004,99.62,88.9325,71.5067499999999,345.545,89.5475,368.074,6.31499999999999,1.40015,2.310475,1.367
1,16.25,0.974075,7.17722499999999,3.505,1.056,0.9115,31.4975,51.7615,-0.0377500000000003,99.6875,88.9,14.903,167.64,62.48025,368.134,5.60749999999999,1.56955,2.542175,1.75875
1,16.75,0.8717,6.71347499999999,3.00015,0.970399999999999,0.6458,15.619,35.07,-0.111525,99.655,88.9325,1.085725,47.7335,21.72625,368.3445,4.80525,1.51655,2.58875,1.557
1,17.25,0.912574999999999,7.72924999999999,3.41795,0.896924999999999,0.64465,17.666,34.92575,-0.107525,99.8325,88.9,0.507924999999999,6.343175,2.497475,369.187,5.16674999999999,1.32475,2.342625,1.207
1,17.75,0.8495,8.15257499999998,3.014925,2.5975,0.59075,42.9629999999999,38.35775,-0.0506250000000006,99.4775,89,-0.0428000000000035,0,0,368.658,5.12899999999999,1.2329,2.159875,2.87175
1,18.25,0.8426,7.98184999999998,3.64214999999999,4.624425,0.995799999999999,67.1439999999997,32.2235,-0.00960000000000014,99.4775,89,-0.00510000000000269,0,0,369.107,4.91349999999999,1.142,2.1073,4.65565
1,18.75,0.751425,6.70169999999999,2.671125,2.23974999999999,0.630925,73.1659999999999,47.59825,-0.00857500000000006,99.455,89,0.581024999999998,0,0,369.09,3.9185,1.132725,2.0497,2.4648
1,19.25,0.838625,6.648075,2.56665,2.562175,0.935424999999999,6.91474999999999,17.4215,-0.00902500000000008,99.4325,89,0.181624999999997,0,0,369.804,3.5905,1.130175,2.037575,2.7385
1,19.75,0.6769,7.54037499999999,2.394275,3.5578,0.642649999999999,29.6775,24.02275,-0.00335000000000005,99.3,88.9325,0.363325,0,0,370.212,3.4785,1.068025,2.0377,3.62975
1,20.25,1.00055,7.14739999999999,3.43429999999999,1.8021,0.512774999999997,7.7675,36.647,-0.001,99.8425,89,0.826799999999996,0,0,369.3785,3.93525,1.0429,1.9827,1.72555
1,20.75,0.72815,8.25702499999998,3.171575,2.8136,0.658800000000001,5.867,35.2115,-0.000225000000000009,99.865,88.9325,0.0804499999999997,0,0,370.3095,4.31475,1.0725,1.982575,2.2812
1,21.25,0.851749999999999,8.70274999999998,3.226175,3.03665,1.178825,24.03,54.2102500000001,0,99.91,89,0.228374999999999,0,0,370.502,4.85075,1.05385,2.006225,3.243275
1,21.75,0.98505,9.39049999999998,3.4996,1.23625,0.56135,14.701,18.262,-0.000225000000000009,99.455,89,0.667524999999991,0,0,370.474,4.93599999999999,1.06045,1.978625,1.2145
1,22.25,0.927574999999999,8.97199999999998,3.102625,2.6642,0.70895,23.2397499999999,26.687,0,99.4775,89,1.3092,0,0,371.4425,4.2875,0.953475,1.958175,3.01155
1,22.75,0.969075,7.97925,3.237325,3.723125,0.72975,54.2699999999999,28.69125,-0.000225000000000009,99.5325,89,1.67932499999999,0,0,371.33875,4.79874999999999,0.96175,1.967975,3.719125
1,23.25,0.965825,7.81424999999999,3.038825,1.914,0.7611,17.457,33.5567499999999,-0.000675000000000026,99.1775,89,1.942825,0,0,371.752,4.68475,1.062825,2.041825,2.1948
1,23.75,0.920049999999999,7.86532499999998,3.4146,2.574425,0.7727,19.03375,23.6845,-0.00807500000000023,99.7425,89,2.758175,0,0,371.188,4.452,1.121275,2.0703,2.5407
2,0.25,0.852475,5.54575,2.67505,2.2417,0.862300000000001,10.8055,39.119,-0.726375000000001,100,89.502525,0.0461249999999997,0,0,374.7525,3.111,0.82465,1.556375,2.2303
2,0.75,1.0534,5.74795,3.002575,1.72755,0.841,6.9405,41.445,-0.735725000000001,100,89.502525,0.733149999999994,0,0,374.64,3.80725,0.80775,1.5738,1.84215
2,1.25,0.929549999999999,5.974125,3.2885,1.6505,0.6837,7.25024999999999,29.24875,-0.732350000000001,100,89.502525,0.812399999999999,0,0,375.1835,4.0375,0.808325,1.512375,1.9343
2,1.75,0.8881,5.75882499999999,3.4697,2.541,0.977,9.05875,34.2425,-0.733475000000001,100,89.5,2.22547499999999,0,0,375.7025,3.07025,0.799,1.4671,2.54
2,2.25,0.965425,6.85545,3.35305,2.34719999999999,0.743924999999997,28.035,20.5165,-0.747200000000002,100,89.5,2.31837499999999,0,0,374.9525,3.113,0.825549999999999,1.5264,2.443325
2,2.75,1.0871,7.60249999999999,3.5662,3.801975,0.778449999999999,22.15625,41.59,-0.668575,100,89.5,2.60555,0,0,375.58725,3.4505,0.787425,1.561675,3.85705
2,3.25,0.9846,7.77629999999998,3.173375,2.04025,0.531874999999999,26.9175,39.88125,-0.783475000000001,100,89.5,2.338275,0,0,375.932,3.56075,0.885475,1.5744,1.899375
2,3.75,0.8874,7.62324999999998,3.1767,2.537,0.929,12.548,35.81,-0.750350000000002,100,89.5,3.57254999999998,0,0,375.94625,3.759,0.8582,1.539275,2.54
2,4.25,0.765825,7.92137499999999,2.906375,1.188025,1.137025,23.93875,37.82375,-0.817100000000001,100,89.5,3.16852499999997,0,0,374.76625,4.06474999999999,0.919525,1.65895,1.071075
2,4.75,0.901775,8.40225,3.010475,1.30325,0.6837,7.30125,40.3,-0.954075000000001,100,89.5,1.02309999999999,0,0,375.193,3.81025,0.89055,1.6429,1.58955
2,5.25,0.8254,8.022,2.839275,1.866,1.046775,10.358,45.1394999999999,-0.958650000000001,100,89.5,1.08539999999999,0,0,376.04525,3.63225,0.89775,1.6459,1.969
2,5.75,0.9088,7.98449999999999,3.195725,1.171025,0.787599999999999,9.55000000000001,36.7014999999999,-0.966975000000001,100,89.601,2.5285,0,0,376.014,3.4455,0.927075,1.68305,1.233875
2,6.25,0.988175,8.60924999999999,3.331425,1.93825,1.338975,22.75,50.075,-0.958350000000001,100,89.601,1.889375,0,0,381.1925,3.14775,0.786124999999999,1.621425,1.90875
2,6.75,1.00755,8.46439999999998,3.41647499999999,1.387,0.579149999999999,12.2915,36.7225,-0.955875000000001,100,89.601,2.1681,10.80325,5.10052499999999,378.748,3.35975,0.815749999999999,1.60355,1.58665
2,7.25,0.984349999999999,8.49897499999998,3.26784999999999,1.5749,0.801625,8.35600000000001,34.15825,-0.942725,100,89.601,10.362375,84.1,23.80025,377.688,3.41475,0.7748,1.635275,1.3563
2,7.75,0.84275,8.54122499999998,3.06235,1.76145,0.76195,10.2,27.5595,-0.887500000000003,100,89.601,61.05775,236.9475,85.4975,376.82725,3.63625,0.653825,1.452325,1.71495
2,8.25,0.81885,8.87549999999998,3.27755,2.79185,0.10925,41.106,29.6665,-0.637725000000003,100,89.603475,128.8425,422.2375,217.4325,377.9425,3.84325,0.53255,1.29425,2.27845
2,8.75,0.82265,8.91369999999998,3.214875,1.07525,0.0491999999999999,83.2135,49.28,-0.441100000000008,100,89.7,192.9475,587.46,317.3525,376.716,4.065,0.452424999999999,1.228425,0.84
2,9.25,0.8662,8.94452499999998,2.870725,2.439,0.154449999999999,117.792,90.2697499999998,-0.446275000000008,100,89.7,240.5825,749.425,379.265,375.556,4.83575,0.46645,1.211475,2.145
2,9.75,0.809349999999999,9.23274999999998,2.919925,0.63775,0.149125,142.4775,71.915,-0.434425000000007,100,89.7,287.8075,900.775,393.8175,374.474,5.54325,0.480724999999999,1.208725,0.475
2,10.25,0.78275,9.57699999999999,2.9694,0.33925,0.1265,163.38,78.90525,-0.416900000000006,99.955,89.702525,320.68,1030.75,514.995,374.608,5.68275,0.650375,1.307225,0.36275
2,10.75,0.902999999999999,9.65724999999999,3.180675,0.0137749999999998,0.03875,207.2325,65.913,-0.412025000000006,99.6425,89.702525,355.59,1145.625,566.6825,375.8375,6.19425,0.744475,1.486275,-0.1102
2,11.25,0.892274999999999,9.73899999999999,3.2501,0.2184,0.2984,206.78425,74.76825,-0.405400000000006,99.72,89.702525,400.28,1225.6,612.9275,375.33,7.47224999999998,0.825275,1.545375,0.0206999999999995
2,11.75,0.990625,9.85024999999999,3.09645,0.4396,0.162975,213.939,72.81425,-0.386300000000005,99.465,89.606,435.01,1265.85,629.015,373.63175,7.70824999999998,0.69,1.25955,0.0273999999999998
2,12.25,0.909525,9.74074999999999,3.0163,0.0826749999999998,0.137225,210.032,111.47425,-0.357600000000004,99.21,89.606,437.695,1269.875,636.505,374.17,7.88174999999999,0.9242,1.64285,0.0540499999999998
2,12.75,0.9189,9.645,3.247325,0.0136999999999993,0.11775,237.9095,84.41,-0.0821500000000018,99.265,89.51,414.6675,1263.875,625.7425,373.8025,8.63,0.828849999999999,1.561425,-0.226825
2,13.25,0.97415,10.35675,3.340625,-0.107525,0.103975,223.19975,67.436,0.588999999999991,99.52,89.51,419.14,1225.525,614.7725,373.5715,8.98075,0.898825,1.631275,-0.0277500000000002
2,13.75,1.142025,10.037,3.43445,0.213399999999999,0.10375,217.84975,71.22,6.25202499999998,98.9775,89.515,398.515,1160.55,586.5475,373.605,8.86574999999999,1.108175,1.83525,0.150425
2,14.25,0.95525,10.79075,3.2796,0.369475,0.406075,232.54375,62.2415,11.691275,99.0775,89.4225,345.1725,1059.1,535.495,372.36525,9.22649999999999,1.305625,1.9064,0.561675
2,14.75,0.922625,11.0045,3.459925,0.662149999999999,0.22775,175.3935,62.2625,8.051275,99.4875,89.4225,314.675,946.725,482.325,373.885,9.0765,1.36115,1.9936,0.741699999999999
2,15.25,0.8374,11.0285,2.93725,0.558025,0.3426,139.178,58.538,5.47639999999997,99.0775,89.415,245.015,783.75,369.6725,372.627,8.898,1.404025,2.034825,0.607775
2,15.75,0.86305,10.92125,2.722325,0.33055,0.330675,130.164,43.604,4.11297499999997,99.1,89.415,199.335,641.115,151.2775,372.76975,8.91674999999999,1.478,2.091875,0.581475
2,16.25,0.78725,10.21,2.828075,0.26875,0.4966,96.45625,44.99475,4.10909999999996,99.5875,89.415,138.18,454.7775,119.425,372.58825,8.78824999999999,1.702275,2.361525,0.533125
2,16.75,0.827925,9.481,2.813625,0.6251,0.825475,32.85075,49.37275,3.43439999999998,99.91,89.41005,64.6939999999999,275.2075,90.6499999999999,372.457,7.9815,1.675,2.4552,0.907675
2,17.25,0.937125,9.35074999999999,3.417025,0.64255,1.1333,16.151,73.3092499999999,1.61019999999999,100,89.41005,9.52949999999999,121.02,35.40675,372.68875,7.20025,1.74995,2.51385,1.254325
2,17.75,1.14555,7.94524999999999,3.89829999999999,2.1421,1.27155,12.4525,17.38725,-0.0482250000000021,100,89.415,-0.0569750000000006,19.353,8.56975,373.314,6.135,1.8093,2.5196,2.3547
2,18.25,1.0345,6.31472499999999,3.15785,1.659,1.27755,14.436,20.06965,-0.418000000000003,100,89.415,0.0678249999999981,0,0,374.53025,5.09875,1.621375,2.314975,2.0742
2,18.75,1.022525,6.1923,3.05935,2.288,0.875,13.75,49.7125,-0.616925000000001,100,89.51,-0.0438000000000008,0,0,374.137,4.6115,1.387525,2.110225,2.747
2,19.25,1.089475,6.50672499999999,3.0665,1.631125,0.667125,5.10624999999999,54.1557499999999,-0.602025000000001,100,89.51,0.470299999999995,0,0,374.7675,4.38824999999999,1.145,1.889325,1.879125
2,19.75,0.94315,6.379175,2.677025,2.3257,0.520974999999998,12.973,53.842,-0.596100000000001,100,89.51,-0.356450000000001,0,0,373.3125,4.1965,0.9992,1.73555,2.3251
2,20.25,0.9946,6.79144999999999,3.0725,2.3772,0.4945,2.92599999999999,24.7485,-0.583900000000001,100,89.51,-0.7318,0,0,373.72125,4.4055,0.958775,1.723525,2.42245
2,20.75,0.89455,6.373025,2.819875,2.2403,0.573400000000001,9.88825,23.5595,-0.584000000000001,100,89.601,-0.589,0,0,373.262,4.84049999999999,0.925175,1.685025,2.3731
2,21.25,0.9722,6.44214999999999,2.857175,1.805225,0.65225,4.28199999999999,23.8965,-0.579200000000001,100,89.601,-0.385850000000001,0,0,373.75375,4.5625,0.90035,1.660475,2.050325
2,21.75,0.715925,6.38799999999999,2.652525,1.6722,0.711974999999999,16.3125,21.03475,-0.573925,100,89.601,0.81767499999999,0,0,374.677,4.0095,0.938249999999999,1.653325,1.9264
2,22.25,0.7577,6.35604999999999,2.381125,2.002825,0.663175,8.3715,25.489,-0.577475,100,89.601,0.776949999999998,0,0,374.4015,3.77325,0.972624999999999,1.648625,2.2339
2,22.75,0.86095,6.52244999999999,2.8746,2.2693,0.8992,15.197,14.4865,-0.583275,100,89.601,1.72974999999998,0,0,374.333,4.78549999999998,0.868625,1.5663,2.8259
2,23.25,1.0558,6.52554999999999,3.16245,1.34625,0.60805,7.92599999999997,15.357,-0.491375000000001,100,89.601,-0.467050000000003,0,0,374.507,4.10274999999999,0.823675,1.5733,1.6467
2,23.75,1.023,7.52842499999998,2.653075,2.73995,0.960025,7.42699999999996,17.7955,-0.562075,100,89.601,-0.182975000000002,0,0,374.3325,4.30599999999999,0.801075,1.533975,2.88885
3,0.25,1.1597,6.36495,3.77714999999999,2.07649999999999,0.930074999999999,6.2525,90.9399999999999,0.0521499999999998,98.72,88.9,-1.19947500000001,0,0,374.31725,4.967,4.871375,6.450425,2.134975
3,0.75,1.12065,6.5319,3.2675,1.409125,0.540049999999999,18.79,70.92,-0.144425,99.475,88.9,-1.19845000000001,0,0,374.81,5.50649999999999,4.601125,6.313475,1.050675
3,1.25,0.916425,6.597975,3.356925,1.3728,0.702800000000001,9.2925,44.82375,-0.450925,99.1975,88.9925,-1.103725,0,0,373.46375,6.22224999999999,4.514525,6.159075,1.5204
3,1.75,0.8551,6.317675,2.9504,2.35062499999999,1.062175,15.64,47.68,-0.44525,98.9625,88.9925,-0.843700000000011,0,0,374.73525,6.10899999999999,4.542325,6.06365,2.20894999999999
3,2.25,0.90255,6.306175,3.2247,2.0104,0.8369,15.794,39.746,-0.408700000000001,99.25,88.9925,0.0754499999999929,0,0,374.03575,5.89399999999999,4.604225,6.0344,2.1183
3,2.75,0.9366,6.42445,3.42645,1.83747499999999,0.773474999999999,5.552,49.418,-0.395025000000001,99.35,88.9925,0.250324999999991,0,0,373.226,5.95325,4.7951,6.044175,2.52954999999999
3,3.25,0.952075,6.27245,3.14475,2.223,0.6192,9.59875,35.44,-0.392050000000001,99.3275,88.9925,-0.199100000000002,0,0,374.789,5.91725,5.00662499999999,5.85715,2.3228
3,3.75,0.977175,6.374225,3.0174,2.398,0.613500000000001,18.3685,83.59,-0.394300000000001,99.4175,89.085925,-0.0400250000000042,0,0,375.095,5.68449999999999,4.838175,5.920125,2.4698
3,4.25,0.871275,6.44445,2.601425,1.93665,0.73505,15.618,47.9375,-0.394450000000001,99.3075,89.0785,-0.515575000000004,0,0,374.287,5.42325,4.618425,5.72715,2.15575
3,4.75,0.87515,6.78467499999999,2.709425,1.6867,0.786949999999999,11.529,46.3315,-0.200975000000002,99.185,89.085925,0.4733,0,0,374.5365,5.20625,4.533125,5.6783,1.6574
3,5.25,0.8556,6.88067499999999,2.690075,1.7234,0.807199999999999,14.5685,50.4285,-0.062200000000003,98.975,89.085925,-0.844150000000017,0,0,373.6925,5.8465,4.48605,5.717625,1.82305
3,5.75,0.9077,6.388225,3.08035,1.309725,0.741274999999999,8.89,56.9992499999999,-0.360775000000001,98.9775,89.085925,0.154749999999991,6.08594999999999,2.618225,374.29,5.7885,4.442525,5.7428,1.3163
3,6.25,0.85645,6.1405,2.62245,1.315025,0.37955,10.876,44.964,-0.354775,98.91,89.085925,2.17397499999999,51.51475,31.92925,373.6435,5.46425,4.421325,5.581675,1.367525
3,6.75,0.940025,6.542275,2.846175,1.0495,0.943300000000001,16.861,38.91125,-0.335525,98.8775,89.093425,56.5655,228.7575,125.715,372.714,6.14325,4.536975,5.399125,1.142625
3,7.25,1.01415,7.8085,3.086525,1.1415,0.276625,35.212,51.729,0.291749999999996,98.9775,89.093425,145.52,391.235,217.5075,371.69375,7.3695,4.7578,5.150675,0.942125
3,7.75,0.9805,10.74025,2.91015,2.05575,0.0896499999999997,83.8295,128.50875,3.66642499999999,98.555,89.185,222.9375,569.385,310.0725,372.20275,8.54424999999999,4.866025,5.22135,1.39525
3,8.25,0.979575,10.417,2.82475,0.915375,0.47225,139.539,104.88325,6.93249999999999,97.8775,89.1901,293.2325,769.425,400.4,371.435,8.65825,5.1,5.32115,0.82875
3,8.75,0.960825,10.505,3.112625,1.324575,0.0560749999999998,157.6745,134.399,9.866375,97.6425,89.1901,357.765,936.325,475.03,371.606,8.66625,5.323725,4.953475,1.276125
3,9.25,1.050225,11.98275,3.228125,-0.5318,0.130625,221.935,144.802,17.110225,97.4525,89.1901,424.04,1112.425,559.8575,372.074,9.253,6.226675,5.017575,-0.695700000000001
3,9.75,1.03265,13.171,3.008975,-0.0318000000000018,0.0927999999999997,250.046,157.774,21.83905,96.26,89.18,474.265,1268.625,628.99,372.3655,10.11175,7.33325,4.7225,-0.287400000000002
3,10.25,1.08775,13.80725,3.266825,0.301749999999996,-0.00940000000000018,298.81,188.6775,29.583,93.97,89.1901,542.7,1381.325,623.455,371.6915,10.6235,8.90325,4.8462,0.0363749999999957
3,10.75,1.0541,14.315,3.278675,0.731599999999995,0.1836,374.833,188.81175,45.4721249999999,93.72,89.1901,576.2925,1469.825,728.875,371.312,11.01825,9.99025,4.882975,0.728599999999995
3,11.25,1.04795,15.04225,3.5227,0.716199999999997,0.0811999999999999,393.3825,186.22,51.03225,92.5525,89.1901,604.64,1513.2,756.55,372.50075,12.06275,11.77075,5.2594,0.268999999999997
3,11.75,1.174775,15.386,3.729625,2.38862499999999,0.1186,383.252,179.767,49.771375,91.7175,89.101,622.2975,1553.525,775.775,372.142,12.79075,13.06425,5.242875,2.30157499999999
3,12.25,1.053725,15.52575,3.6833,0.677999999999997,0.10405,385.174,175.51375,51.092675,89.685,89.101,627.855,1590.55,790.65,371.48025,13.294,13.56025,5.077325,0.553999999999997
3,12.75,1.18645,16.02725,3.86815,1.724625,0.05055,401.218,165.6945,57.016625,90.2425,89.0909,623.8875,1580.75,777.1,370.35975,13.3545,12.68775,5.244425,1.6965
3,13.25,1.164725,16.1965,3.768925,0.1427,0.1044,380.3475,176.00225,50.805325,88.71,89.0909,608.4125,1540.2,761.55,370.441,13.5295,12.7285,5.541375,-0.1271
3,13.75,1.115975,16.507,3.57555,-0.0571250000000011,0.237325,339.68875,161.541,43.166875,89.1975,89,561.7025,1445.2,719.75,369.70925,13.9605,13.813,5.94435,-0.19915
3,14.25,1.0194,15.9975,3.57935,0.0337,0.3035,326.02275,146.0185,41.93075,93.51,88.99,521.59,1353.55,670.2775,369.31775,13.8915,15.7525,6.0631,0.0891999999999999
3,14.75,0.892925,16.2565,3.584375,-0.0975500000000001,0.283175,297.561,134.3295,37.9643,94.22,88.99,451.755,1231,610.2925,369.573,13.58625,16.4155,6.290225,-0.0539000000000001
3,15.25,0.9773,16.188525,3.4912,0.212849999999999,0.412449999999999,282.657,150.718,29.22195,94.0775,88.99,397.365,1070.1,535.7725,369.645,13.54325,15.923025,6.45379999999999,0.30195
3,15.75,0.9779,15.9735,3.267475,0.342099999999999,0.4818,221.62125,115.8885,24.173825,93.84,88.99,334.76,917.65,425.304999999999,368.999,13.244,14.70025,6.475925,0.2323
3,16.25,0.97585,15.36575,3.257125,0.1637,0.7966,167.4725,75.863,17.24795,94.5975,88.99,261.7975,716.4,275.855,368.535,12.953,14.076,6.6142,0.2798
3,16.75,0.923275,14.855,3.13915,2.2483,1.0077,120.5875,58.5905,14.33055,94.74,88.99,167.725,518.3725,222.255,368.92,12.1285,13.63425,6.6852,2.2686
3,17.25,0.88695,14.267,2.853925,0.1724,1.2511,60.6085,70.7772499999999,10.459225,94.14,88.99,94.1275,311.7125,175.9875,368.54775,11.29625,13.047,6.85025,0.8406
3,17.75,0.8944,13.5045,2.872075,1.2182,1.2256,13.274,39.74325,6.394075,94.54,88.99,24.11225,109.105,73.4477499999999,369.30625,10.0055,12.151,6.946125,1.5102
3,18.25,0.7966,12.3635,2.91565,1.225,1.195,7.19800000000001,25.915,3.48297499999999,97.375,88.99,-0.826075000000003,33.34525,18.26325,369.74,8.49225,11.0085,6.9921,1.92
3,18.75,0.846699999999999,11.16725,2.72515,1.340225,1.261475,5.88375,55.9082499999999,1.802425,98.355,88.99,-0.844175000000006,2.063725,2.068325,371.874,7.03224999999999,9.98325,7.07425,2.066925
3,19.25,0.8698,10.2545,3.020175,2.00715,0.9237,6.339,53.9325,0.922199999999994,99.175,88.99,-0.00350000000000564,0,0,373.55875,6.88899999999999,9.192,7.20075,2.53675
3,19.75,1.017325,9.72875,3.1042,2.0241,0.768499999999998,3.71950000000001,51.5775,0.331549999999999,99.075,88.99,0.303649999999992,0,0,376.565,6.20824999999999,8.54275,6.92735,2.1186
3,20.25,0.954924999999999,9.06,2.9437,2.313,0.4612,3.89099999999998,82.205,0.304624999999999,99.24,88.99,1.87069999999996,0,0,375.059,5.932,8.10325,6.93155,2.76835
3,20.75,0.948875,9.012,3.0134,2.866,0.4862,3.10750000000001,69.18975,0.295624999999999,97.81,88.99,2.03752499999998,0,0,375.978,5.7785,7.88225,6.84955,3.015
3,21.25,0.83515,8.46775,2.913925,1.7086,0.7771,4.99700000000001,35.279,0.248649999999999,97.955,88.99,1.12724999999997,0,0,375.984,5.76,7.3115,6.790775,1.7798
3,21.75,0.882225,8.35975,3.04895,2.653525,1.1452,8.70199999999999,33.91775,0.290799999999999,97.8875,88.99,-0.542250000000001,0,0,375.42,5.8595,6.87075,6.752425,3.118975
