DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_2_2,H2O_1_3_2,H2O_1_4_2,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3
1,5.25,5.56376099840643,-0.57358328119301,0.440339070327638,0.245982142014441,0.0299326657816178,0.452151263549968,1.12522422914697,0.914179346309841,0.290783223133944,-7.31940627949713,1.5666123573668,0.714282447305152,4.885,3.63,1.68,-0.80615,-1.2355,-0.9127,-1.3495,-1.96325,86.5878775,81.08,2.181525,-1.9825,-1.375,-1.5025,0.8,-1.575,2.175,0.5175,262.225,307.05,273.725,301.975,0.12,0.08,0.0275,0.03,0.12,0.04,0.1175,-0.16,-0.72725,-0.42875,0.51025,1.27175,2.395,5.416,6.38475,7.754,9.588,-0.45525,-0.156,0.50275,0.7655,2.12225,4.1215,5.1775,6.5835,9.57075,-0.80675,-0.373,0.0525,0.755,1.11075,4.49725,5.8915,7.671,9.99225,-0.54875,-0.151,0.253,0.96425,2.27475,3.477,5.5335,6.8675,9.0795,-1.62425,-0.767,0.0885,0.89475,1.011,4.057,5.3215,6.965,9.46175,-4.45,-3.793,-10.4015,-35.3375,3.96180880182244,4.95252577508777,4.97100269006091,4.69472102069593,4.86325583583078,426.557572941203,428.772818104803,421.867100221222,428.992234698266,421.775876960104,430.620951327162,421.536978887505,428.741257689617,422.427238685083
1,5.75,5.36564094958477,-0.897024639386871,0.433020726735056,0.387788487314038,-0.00150450320199091,0.471263414870733,1.14377442462812,1.25866494708559,0.293344945968284,-10.9298114456334,1.75717021287831,0.730847493577044,4.6325,3.5,1.67,-1.11775,-1.393,-1.3683,-1.749,-2.44115,86.6027275,80.95,2.1552,-2.25,-1.6075,-1.915,0.8,-1.4725,2.275,0.55,263.725,306.85,276.075,302.175,0.12,0.08,0.03,0.02,0.12,0.05,0.11,-0.16,-0.72875,-0.47775,0.4915,1.2675,2.385,5.41025,6.38375,7.74725,9.58325,-0.4745,-0.139,0.4935,0.754,2.12025,4.1205,5.17675,6.58025,9.569,-0.74375,-0.4275,0.0525,0.7415,1.11075,4.494,5.8915,7.66925,9.99125,-0.544,-0.1715,0.24925,0.96075,2.27425,3.47675,5.53275,6.867,9.0785,-1.5955,-0.8405,0.05625,0.86825,1.018,4.05325,5.3205,6.96475,9.45975,-4.446,-3.77825,-10.32425,-36.8475,4.16003975393442,4.99998146030775,4.80211961089845,4.8279052306332,4.92211782248715,429.979490656307,427.615803765528,423.017359814095,427.611919505133,423.248019313799,430.191541567697,425.029731236662,428.997632104126,421.319821004269
1,6.25,5.41641117383797,-0.993113969980411,0.461617746744717,0.145052544035483,0.199310064455414,0.418186595518234,0.859709215710541,0.52029575955465,0.291958615382937,-7.99485127969816,2.19808469485228,0.726079004914773,4.6,3.53,1.67,-1.27215,-1.75,-1.3698,-1.9984,-2.7194,86.5988925,80.41,2.1049,-2.3275,-1.8125,-2.1125,0.875,-1.435,2.1,0.49,263.375,305.7,274.425,301,0.12,0.09,0.03,0.03,0.12,0.04,0.12,-0.15,-0.69575,-0.50575,0.46975,1.26175,2.38325,5.40925,6.3825,7.74475,9.58225,-0.52825,-0.1645,0.485,0.73725,2.10975,4.12025,5.1785,6.57725,9.568,-0.8485,-0.4295,0.035,0.729,1.1105,4.49175,5.89075,7.66825,9.99025,-0.583,-0.18725,0.22875,0.959,2.273,3.476,5.53225,6.8655,9.0765,-1.4205,-0.855,0.04525,0.831,1.011,4.06,5.325,6.964,9.4595,-4.586,-3.87075,-10.508,-37.26,4.19968417139089,4.93305516058006,4.96338500043106,4.93430727713891,5.01898607283057,433.584110334793,428.020961893961,423.628716041629,428.429464003711,423.918909870882,430.226899741891,423.022434460587,428.788860573799,423.718375632105
1,6.75,5.44786432583643,-1.07810786064525,0.444976201627163,0.267296353774226,0.189102565634389,0.365109776165735,0.361692277610855,1.00844785536416,0.305937766633859,-8.61522971401244,2.33280627217131,0.735681484735047,4.94,3.79,1.73,-1.376475,-1.558,-1.45825,-2.2141,-2.54175,86.60542,80.5,2.01415,-2.5675,-1.9275,-2.3075,1.075,-1.1425,2.375,0.69,262.475,305.95,273.4,300.225,0.5925,0.5975,0.495,0.5375,0.27,0.4075,0.4875,0.2,-0.787,-0.52725,0.45175,1.257,2.38225,5.4085,6.3805,7.7445,9.5805,-0.53775,-0.2015,0.4665,0.72425,2.103,4.12075,5.1785,6.57475,9.567,-0.856,-0.37575,0.04625,0.7185,1.111,4.49,5.891,7.667,9.9885,-0.65675,-0.20475,0.22575,0.9565,2.273,3.475,5.53125,6.86425,9.0755,-1.5595,-0.784,0.04775,0.826,1.0075,4.061,5.323,6.963,9.45775,-4.499,-3.816,-9.599,-33.6825,4.08023793052604,4.98330329822311,4.97720860045779,4.9133856275777,5.13140695429125,437.151985304691,427.534453846092,424.074199326461,427.72018954272,423.480330887588,427.416543157301,423.838812144686,427.41260107422,425.127755134103
1,7.25,5.48768396992112,-1.05915298670272,0.419194625981551,0.257191082281706,0.10065027049591,0.312032956813237,0.661328417610104,2.92494897186746,0.29423008216213,-8.21382379269172,3.48473603993268,0.747050106721704,4.905,3.66,1.77,-1.4669,-1.578,-1.686575,-2.1893,-2.63415,86.62885,80.35,1.94795,-2.3925,-1.7125,-2.105,7.9,12.17,10.45,3.8875,261.925,307.075,273.275,300.825,20.465,20.3925,19.38,18.71,6.525,13.5775,14.5175,13.3775,-0.8615,-0.559,0.44575,1.25,2.38125,5.40675,6.37925,7.74275,9.57925,-0.5235,-0.218,0.4405,0.712,2.10175,4.12,5.1785,6.5725,9.566,-0.8875,-0.40525,0.007,0.703,1.11075,4.48775,5.8915,7.666,9.98775,-0.63625,-0.213,0.21975,0.9515,2.27175,3.475,5.53025,6.863,9.0745,-1.65125,-0.8845,0.0305,0.805,1.005,4.062,5.322,6.962,9.45675,-4.63775,-3.74475,-7.721,-26.355,3.99641683342213,4.99517492153881,5.02716820443962,4.91811625091633,4.96135118587718,431.90800027277,427.535334237599,423.956478837523,427.403875262806,424.551212768263,427.397311329443,423.862998840294,428.326696969627,423.490477021548
1,7.75,5.57954434150977,-0.988939744138519,0.425875632204625,0.222818030068576,0.0702775994331106,0.258956137460738,2.46322739357912,2.15252797717599,0.309828058823678,-5.82186340937965,6.4553469263635,0.743271341079627,4.855,3.68,1.8,-1.45225,-1.548,-1.5776,-1.7962,-2.15735,86.63341,79.72,2.15535,-1.6825,-1.1325,-1.31,32.55,73.2125,54.175,21.8075,263.575,309.225,275.375,303.5,98.5175,119.2575,103.855,101.2325,32.27,65.915,70.7925,72.3275,-0.88925,-0.58175,0.444,1.2435,2.3795,5.40575,6.3775,7.74075,9.5775,-0.51,-0.206,0.441,0.701,2.1,4.11975,5.1755,6.56925,9.56475,-0.8675,-0.39925,0.00125,0.6825,1.1095,4.48625,5.89075,7.66475,9.9865,-0.6985,-0.26925,0.2245,0.95175,2.271,3.47475,5.52825,6.86175,9.07275,-1.7985,-0.953,0.00925,0.7735,0.99775,4.056,5.31575,6.96175,9.45575,-4.5565,-3.658,-10.238,1.76,4.3331925845898,5.0648620981441,5.08271971108114,4.99001300460028,5.11268120980677,429.619323054775,427.742871711286,423.756291173491,427.709296486666,424.184561646248,428.255757599684,424.920859879138,428.148872303191,424.080682538475
1,8.25,5.845819524152,-0.289348352109542,0.539140075095135,0.484802291739285,0.0237965368953512,0.560264468311976,8.2040098951144,1.24278196223019,0.330149896620553,4.23399789388526,9.36566324916604,0.767146405273324,5.32,4.145,2.01,-0.6437,-0.30175,-0.5701,-0.624525,-0.586075,86.64941,76.9575,2.414125,0.145,0.4,0.145,66.2,154.32,126.5,47.37,265.8,315.7,280.95,311.15,247.7375,283.81,267.32,261.2975,74.4075,163.9925,175.45,163.5525,-0.682,-0.59675,0.45875,1.24075,2.356,5.404,6.37625,7.739,9.5765,-0.464,-0.21025,0.43375,0.6895,2.096,4.11875,5.175,6.5695,9.56375,-0.652,-0.367,0.00925,0.666,1.10775,4.48475,5.88975,7.6635,9.986,-0.5925,-0.249,0.23125,0.94775,2.27,3.483,5.52425,6.8605,9.07175,-1.171,-0.796,0.028,0.77075,0.9905,4.05575,5.32,6.961,9.45475,-4.664,-3.81175,-11.762,31.87,4.46619763684708,5.09028680656679,5.16792210995384,5.15566827670563,5.24601309092667,429.205494995933,427.923576672617,421.455640942014,427.508773040066,421.195154791407,428.390486029892,421.940927769708,427.992989310069,423.692517511115
1,8.75,6.14464486761944,1.17866326074727,0.498917155071596,0.512203778774212,0.0447108205382265,0.861572799163214,13.2038179262672,1.03024752084391,0.354985840193499,25.4630259033045,8.97559066064868,0.791527588853314,5.6425,4.4875,2.35,0.4927,0.94275,0.64135,0.7304,0.9566,86.6608,75.28,2.89125,1.8075,2.47,1.8575,99.6,235.78,214.9,69.58,271.6,325.8,282.15,319.9,429.23,477.725,456.92,455.93,113.41,296.6875,304.77,280.3475,-0.443,-0.51275,0.48475,1.2425,2.356,5.405,6.3795,7.742,9.57525,-0.2305,-0.1205,0.43675,0.679,2.093,4.1185,5.17425,6.5705,9.56275,-0.121,-0.192,0.0495,0.666,1.107,4.4825,5.889,7.666,9.985,-0.25575,-0.161,0.24525,0.95075,2.268,3.484,5.521,6.85925,9.0705,-0.249,-0.414,0.065,0.76975,0.98425,4.05775,5.318,6.96,9.45375,-4.577,-3.76275,-8.88925,80.59,4.43370021342828,5.18419561935082,5.11731444842143,5.09811641251526,5.46887008778423,428.999090462532,429.187394338222,422.179414986504,429.246155905307,421.845815277204,429.444448464345,423.749067587146,429.35500630797,423.083520308511
1,9.25,6.10404632381314,2.03399597731894,0.522280235918128,0.730714925890865,0.0329304157685243,0.778334713037514,16.3572042372474,0.881193560107009,0.370140813254023,36.1232019208981,9.0364429872496,0.858415493632264,5.8475,4.6475,2.395,1.5403,1.64,1.5472,1.7087,2.28075,86.6727025,72.65,3.426675,3.545,4.5625,3.8475,135.55,314.8225,294.875,89.265,267.275,331.325,281.45,329.25,602.66,642.0975,623.145,629.2025,164,429.2325,436.1725,397.17,-0.0195,-0.36975,0.4985,1.248,2.3665,5.40125,6.374,7.73625,9.5735,-0.023,-0.0605,0.446,0.68125,2.0875,4.1175,5.17425,6.565,9.561,0.048,-0.07825,0.0925,0.68575,1.10575,4.48075,5.888,7.66125,9.98275,0.13375,-0.00875,0.27475,0.959,2.268,3.477,5.51675,6.85775,9.0695,0.043,-0.12925,0.1505,0.78975,0.984,4.0585,5.31225,6.959,9.45275,-4.2865,-3.484,-4.121,127.4375,4.49535907619598,5.14280281700253,5.31961899401187,5.41014746714809,5.51297670246271,427.561808410979,428.584033736362,421.596254602291,428.702050496676,421.63825522725,430.361133446734,422.599245200523,429.422694141404,421.911831713679
1,9.75,6.4894112383154,3.16287853356374,0.533391324605348,0.830119302262662,0.012365290558366,0.835132376717286,23.2672479669409,0.0547170348512895,0.398178778185158,64.5711600331196,8.0080129719705,0.979906079774673,6.0125,4.8425,2.72,2.6836,3.093,3.0009,3.2233,3.54385,86.6816225,67.25,4.1285,5.6175,6.44,6.2175,160.4,383.3375,364.55,105.495,266.7,340.7,281.35,340.425,732.99,780.6075,763.7675,770.9825,180.85,548.545,567.11,517.505,0.1455,-0.29425,0.522,1.25275,2.36325,5.39975,6.372,7.73525,9.575,0.209,0.0105,0.5015,0.70275,2.08425,4.117,5.17325,6.5635,9.5605,0.422,0.05225,0.172,0.7,1.109,4.47925,5.88825,7.66075,9.98175,0.50375,0.15375,0.32525,0.978,2.26775,3.479,5.51275,6.8575,9.06775,0.91225,0.101,0.24475,0.83075,0.9855,4.059,5.3115,6.95875,9.4515,-2.42975,-2.848,-0.41175,165.7425,4.54958349908287,5.46100781828327,5.35922646107382,5.47828153495053,5.78232257079646,427.475153915467,427.825878634899,424.117251313685,428.72041261032,422.971531967007,429.911187492304,422.314153717157,428.39417945819,422.134490849596
