DOY2,HR2,USTAR,TA,WS,NEE,FC,H,LE,TS_1_1_1,TS_1_2_1,RH,PA,CO2,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,SC,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TA_1_2_1,TA_1_3_1,RH_1_2_1,RH_1_3_1
1,0.25,1.18123,3.3584625,5.948475,1.93807,1.7458225,6.98892999999999,8.83235999999999,1.7068,1.63,99.3468314995,99.804175,435.87425599,1.73027999999998,0.024025,2.7539125,4.6657,323.88755,326.6355,6.8876,1.13824,2.19245,2.6030175,3.772625,4.64575,6.71125,8.074166925,0.70527775,1.275075,99.3,99.3
1,0.75,1.1649803467,3.1544,6.0206,1.7899575,1.643085,12.2808,9.2994875,1.7363,1.65,99.34960875,99.79455,436.429,1.79785,0.02352199825,1.508,4.04692249999999,324.2215,326.72025,6.85889,1.0959656795,2.1855,2.6775,3.7976,4.6955,6.7901,8.1,0.6423645,1.19411525,99.3,99.3
1,1.25,1.150175,3.0169375,5.7615,1.9858225,1.91255,18.9820999999999,10.2745,1.72895,1.6326,99.34932583625,99.77655,435.97745831,1.45737999999999,0.02685,1.645185,4.51929999999998,324.29515,326.4999,6.83854,1.226815,2.2393,2.668,3.7976,4.717,6.7619,8.1231,0.64617225,1.13198775,99.3,99.3
1,1.75,1.18432,2.889975,5.72387,1.892825,1.86913,20.401,11.4798,1.7127,1.6496,99.3535,99.765175,435.47306074,1.30807500000001,0.02575184475,1.439,4.72125,325.386,326.454225,6.8375,1.14085,2.1624,2.6751,3.8,4.7,6.752,8.1,0.58198,1.00176225,99.806725,99.3
1,2.25,1.1738,2.784525,5.82978,1.78815,1.81159,16.19635,8.95304999999996,1.69715,1.6326,99.351625,99.78879316975,435.33778096,1.6777625,0.02435,1.90827499999999,4.7038,323.8645,326.98995,6.85172,0.95417,2.2151,2.6719,3.79499,4.70425,6.767,8.1231,0.57957775,1.021325,100.0049999725,99.3
1,2.75,1.14424594075,2.736575,5.7771875,1.9708275,1.883,12.84985,11.534875,1.69645,1.64915,99.3555,99.773625,436.02024729,2.54355,0.025975,1.57065,4.70204999999999,323.336525,325.71,6.85076,1.06873602825,2.21,2.6632,3.7726,4.70425,6.7282,8.1,0.533677750000001,1.0883975,100.048275,99.3
1,3.25,1.169665,2.58925,5.85341,2.2228,1.8046875,16.3669,10.389125,1.69535,1.6496,99.35825,99.802475,436.912716615,2.5925,0.02375,1.91276999999999,4.57434,321.46,325.681,6.8195475,1.01968,2.2119,2.6605,3.775,4.70425,6.7568,8.1,0.480819416725001,1.13772,100.048275,99.3
1,3.75,1.16844,2.8273375,5.7381080416,2.21882,2.11336,13.7317,15.1943999999999,1.7094,1.633,99.3595,99.80425,435.9674738175,2.18795,0.02509645885,3.1515,4.78041,322.01975,325.67775,6.812,0.98496663875,2.2143,2.6695,3.77811,4.70425,6.785,8.1,0.3358855,1.1150975,100.06,99.3
1,4.25,1.23132,2.7725625,5.80614,1.993055,1.91636,13.206,9.4565,1.69735,1.6246,99.35575,99.787775,435.4556898775,2.0245,0.025925,1.8315,4.69919999999999,321.755,326.694,6.84285,0.9795975,2.1893,2.6799,3.775,4.68725,6.75,8.1,0.373438916725,1.0607775,100.071725,99.3
1,4.75,1.1533125,2.79424,5.836875,1.82459499999999,1.6871875,15.1,8.8011875,1.70125,1.64155,99.352125,99.80075,435.6957639475,2.14585,0.026,2.137,4.76912,320.695,326.338,6.8496825,0.9477315,2.24191,2.6632,3.7782,4.717,6.7619,8.1,0.341195,1.13270975,99.3825,99.3
