DOY2,HR2,FC,LE,H,SW_IN,TA,TS_1,RH,USTAR,PA,SW_OUT,NETRAD,PPFD_OUT,TS_2,WS,G_1,G_2,G_3,G_4,SG_1,SG_2,CO2,LW_IN,LW_OUT,VPD
1,5.25,0.0735,-0.875747763,-11.713,0,-29.9677,-0.737462,66.308425,0.039025,98.43285,0.03040015,-6.30895,0,-1.037725,0.3259,-10.0676,-10.79275,-16.473625,-10.084775,-7.71832875,-12.90607875,417.19225,203.795,216.025,0.1583075
1,5.75,0.0651,-0.65987225,-9.1950527415,0,-30.0056,-0.739779,66.200125,0.0405,98.38885,0.046105475,-6.677105,0,-1.0748825,0.31506325,-10.13525,-10.1964,-16.461125,-10.06365,-7.73823625,-13.08090375,415.74365,204.16,216.665,0.1615525
1,6.25,0.1008425,-0.8546905,-14.4893263,0,-30.08745,-0.76554675,66.41525,0.041425,98.3341,0.071973225,-5.936245,0,-1.05683,0.3076365,-10.21475,-10.8495,-16.672225,-10.050025,-7.7554225,-13.114775,415.12595,202.98,218.205,0.1665775
1,6.75,0.1406031775,-1.0663,-13.466112925,0,-29.815375,-0.773015,66.15645,0.0449,98.2875,0.0980753,-6.26729,0,-1.0406,0.31457575,-10.2875,-10.290925,-16.620475,-10.04085,-7.7701775,-12.99308875,414.951125,205.635,218.2475,0.16158
1,7.25,0.076942275,-0.7022569,-13.2148,0,-30.3089,-0.77652975,66.461775,0.04059415,98.2891,0.0521864,-6.1914775,0,-1.0308275,0.318679,-10.37075,-10.58025,-16.500575,-10.015025,-7.7839825,-13.01575875,413.4691,204.315,219.1625,0.1631275
1,7.75,0.10326930625,-0.6964675,-12.0739855175,0,-30.229575,-0.75398025,66.3885,0.0398675,98.320525,0.0256794,-5.8914,0,-1.03876,0.3129145,-10.4565,-9.920225,-16.336575,-9.996735,-7.76071,-13.08985875,412.2635,203.5325,216.99,0.1677775
1,8.25,0.07,-0.707791,-14.541225,0,-30.637375,-0.74734975,66.447825,0.0406,98.368425,0.05105095,-5.9708375,0,-1.041105,0.330787,-10.57125,-9.957225,-16.229975,-10.0266775,-7.68449125,-13.1902275,411.94875,204.2025,214.2825,0.174245
1,8.75,0.117341,-0.716064,-13.0641,0,-30.524,-0.755839,65.897975,0.042838025,98.333275,0.10002665,-5.96079,0.00072045375,-1.039225,0.319665,-10.622375,-9.822325,-16.2971,-10.0188575,-7.60999,-13.2567125,412.38,204.7975,217.3825,0.1633475
1,9.25,0.1426835,-0.67212075,-13.83845,0,-29.84295,-0.74524525,65.926825,0.039775,98.3296,0.15116275,-5.93541,0.026985525,-1.03878,0.31896625,-10.651625,-9.796975,-16.471125,-10.020975,-7.53834,-13.21298375,412.0917,204.33,215.8975,0.1544
1,9.75,0.090975,-0.859351,-20.008625,0,-30.280875,-0.75698075,65.783525,0.03930995,98.31405,0.4890595,-5.6450925,0.37568175,-1.0552175,0.33294775,-10.702925,-9.8244925,-16.59295,-10.061125,-7.46921875,-13.4099025,412.1929,201.5,214.335,0.167535
1,10.25,0.1371965,-0.7175245,-20.21025,0.55756325,-30.0474,-0.7571215,65.54345,0.04085,98.3024,1.371525,-5.169995,2.792705,-1.0699875,0.32387025,-10.7495,-9.9010525,-16.592775,-10.011665,-7.4252475,-13.40763125,412.147325,204.46,214.495,0.163815
1,10.75,0.08505,-0.84294,-15.3827,2.3400925,-29.6273,-0.768028,65.915825,0.0452062,98.351225,3.057255,-3.960425,9.0383425,-1.0654575,0.3191405,-10.8185,-9.7878,-16.478325,-9.9848925,-7.3889025,-13.3550875,412.1603,208.575,215.4175,0.17557
1,11.25,0.105890505,-0.688921,-15.50895505,5.3431,-28.922625,-0.7767395,65.96725,0.03955,98.378,5.5877925,-2.86663,18.388675,-1.0793225,0.3377645,-10.923,-9.81622,-16.33395,-9.9634425,-7.3596075,-13.5000275,411.86,208.7,216.1425,0.18307
1,11.75,0.1568652825,-0.6838825,-11.2638232,9.29498,-27.796825,-0.7848775,66.03135,0.0436,98.4209,9.173245,-2.38099,28.664625,-1.081295,0.347896,-10.91895,-10.0785,-16.200875,-9.9436475,-7.3359175,-13.49825125,411.954,212.42,222.6425,0.1940025
1,12.25,0.079925,-0.397665,-11.9624046625,11.7053,-26.69725,-0.78288825,65.703975,0.05,98.45125,11.7723,-1.32472,36.62895,-1.082975,0.37278,-10.973725,-10.4195,-16.336025,-9.8888775,-7.30681375,-13.5402,411.60675,218.895,224.4775,0.206595
1,12.75,0.0574,-0.3446415,-9.4620525,13.845,-26.10825,-0.757564,65.1523,0.046025,98.45885,13.39955,-0.472902,41.188775,-1.068975,0.370075,-11.006775,-10.35125,-16.472325,-9.93929,-7.2933125,-13.57432375,411.5299,219.0925,226.19,0.2343125
1,13.25,0.121252549,-0.364691,-13.08759407,14.32855,-25.828075,-0.786689,65.137225,0.04176695,98.482575,13.8864,-0.8560315,41.44075,-1.0795175,0.37883875,-11.036925,-10.42025,-16.60305,-9.896635,-7.28429125,-13.54117875,411.372675,220.29,226.0575,0.23197
1,13.75,0.14412309775,-0.416265248,-11.705575,12.59145,-25.379975,-0.7767425,64.783825,0.04319705,98.504,11.935275,-1.4530125,36.532675,-1.072385,0.35543875,-11.065375,-10.1225,-16.53115,-9.8622675,-7.25323125,-13.48987375,411.6197,221.34,227.95,0.2288175
1,14.25,0.1290700365,-0.59719,-11.392,9.904665,-25.50785,-0.87009875,64.629475,0.05132,98.511525,9.38368,-1.413815,28.0605,-1.07787,0.3784825,-11.011425,-10.248,-16.337775,-9.85557,-7.2241275,-13.3451475,411.8391,218.9,230.915,0.2313575
1,14.75,0.137187912,-0.632043341,-10.915,5.94993,-25.611175,-0.774327,64.897175,0.04905,98.506,5.56533,-1.72672,17.3132,-1.052985,0.371555,-10.960775,-10.21525,-16.145525,-9.8548125,-7.18985,-13.22814875,412.3043,220.9,228.8875,0.225665
1,15.25,0.09884925,-1.0044803675,-15.20525503,2.096575,-26.16285,-0.766322,66.50085,0.0508929,98.45505,2.343175,-4.2289425,8.1747825,-1.0633025,0.3644425,-10.922825,-10.12825,-15.991875,-9.864295,-7.15835625,-13.1169175,411.7715,216.4675,227.2375,0.2121
1,15.75,0.128855833,-1.064644,-14.39084404,0,-26.983525,-0.75434125,67.145625,0.045,98.410775,0.787777,-5.28657,2.1651975,-1.0567775,0.3419865,-10.86555,-9.8669,-15.692025,-9.816735,-7.1329325,-13.05847925,412.1218,214.845,223.8525,0.215795
1,16.25,0.086748875,-1.335,-13.3113799975,0,-27.248025,-0.771881,67.101925,0.03797945,98.4059,0.1361325,-6.5778575,0.247373,-1.0199675,0.316093,-10.84075,-9.69352,-15.675075,-9.861445,-7.12066,-13.0109475,412.4894,213.2675,217.405,0.2086975
1,16.75,0.09445,-1.494800772,-10.9506999975,0,-27.88585,-0.753663,66.757925,0.041227,98.4029,0,-6.5641,0.017249575,-1.014855,0.3175685,-10.80475,-9.68482,-15.71475,-9.865515,-7.112895,-13.03314625,413.414225,210.7125,215.8975,0.200155
1,17.25,0.06525,-1.6771,-15.88448739,0,-28.9273,-0.73626675,67.7346,0.042125,98.42345,0,-6.3084425,0.0023714575,-1.0247575,0.31894325,-10.79375,-9.67131,-15.957975,-9.89633,-7.1177325,-13.05244375,412.137,211.705,218.8025,0.18587
1,17.75,0.103600876,-1.3335547395,-12.126820705,0,-29.2616,-0.74255275,67.54745,0.044275,98.3815,0,-6.748325,0,-1.04226,0.32318,-10.76925,-9.664,-16.02195,-9.8970125,-7.1296325,-13.136958835,412.141925,210.3325,218.3475,0.1823275
1,18.25,0.06495,-1.238575,-12.068,0,-29.45875,-0.764766,66.895625,0.044925,98.3929,0.01442115,-6.63811,0,-1.0546725,0.34241875,-10.76535,-10.096,-16.055575,-9.91237,-7.1493575,-13.16229375,412.7092,211.0825,216.65,0.1864625
1,18.75,0.104319312,-0.764789,-12.49135706,0,-29.3453,-0.7985765,66.231975,0.042925,98.3982,0.00171533,-6.31435,0,-1.0534375,0.3245905,-10.7665,-9.7985,-16.093625,-9.9551175,-7.174435,-13.18656,413.07795,208.175,217.115,0.1774525
1,19.25,0.062875,-1.398535,-16.53556762,0,-29.54635,-0.808414,66.251675,0.04387615,98.41535,0.03422905,-6.51075,0,-1.063725,0.303316,-10.7773,-9.70786,-16.126675,-9.964885,-7.204645,-13.208055,413.5888,207.415,219.85,0.1804475
1,19.75,0.17682278775,-1.1701,-12.066973365,0,-29.85295,-0.801495,65.6762,0.0451,98.41795,0.0557931,-7.0941025,0,-1.06215,0.315548,-10.79755,-9.8469,-16.3116,-9.97093,-7.244095,-13.2402,412.6035,207.2375,217.8925,0.1770625
1,20.25,0.104613369,-1.181113735,-11.3085,0,-30.0338,-0.806394,66.4747,0.0438,98.40125,0.06720095,-6.778125,0,-1.09297,0.32608,-10.8229,-9.985,-16.2879,-9.94276,-7.28579,-13.169355,412.6769,207.18,214.35,0.1786325
1,20.75,0.0913,-1.687355839,-11.6805,0,-29.91395,-0.8068405,66.76675,0.040725,98.3549,0.09471945,-6.68,0,-1.09562,0.31280725,-10.7369,-9.77079,-16.1813,-9.98349,-7.335005,-13.1051,412.632575,210.09,216.2825,0.1796325
1,21.25,0.1179715,-1.362562817,-12.939,0,-30.18335,-0.8267345,66.55895,0.0417,98.38,0.0678967,-6.271,0,-1.103525,0.30941025,-10.6556,-9.7971,-16.3406,-10.0169,-7.38475,-13.082685,413.2873,208.8375,214.4875,0.1677525
1,21.75,0.0966,-0.882002051,-12.1698,0,-30.0656,-0.8377475,66.9062,0.042975,98.39275,0.07158755,-6.09058,0,-1.075595,0.319706,-10.58845,-9.82126,-16.5664,-10.0248,-7.40666,-13.13345,413.2528,206.42,214.18,0.180375
1,22.25,0.0974,-1.022604,-13.0815,0,-30.351,-0.8455515,67.5952,0.044174325,98.404,0.0791408,-6.3501325,0,-1.07664,0.312783,-10.56005,-9.84664,-16.608,-10.0488,-7.396425,-13.1414,414.16155,205.7925,214.23,0.17463
1,22.75,0.057525,-0.923038687,-11.4453,0,-30.113,-0.8441405,66.75675,0.04395,98.403,0.0237957,-6.976785,0,-1.06547,0.3180995,-10.5273,-10.161,-16.653,-10.0886,-7.390325,-13.16105,413.518075,206.565,213.48,0.17171
1,23.25,0.110727777,-0.898844917,-8.90351396525,0,-30.33475,-0.827911,66.6101,0.04163865,98.415,0.03518805,-6.639545,0,-1.069975,0.30898425,-10.505,-10.313,-16.5916,-10.1249,-7.3881525,-13.1682,413.8984,207.8125,215.55,0.17552
1,23.75,0.0993953,-0.9413033655,-14.67630896,0,-30.5153,-0.8271475,66.6241,0.0458,98.404,0.0271551,-6.7326,0,-1.067765,0.31257,-10.2241,-10.298,-16.2759,-10.0729,-7.1942325,-13.09622,413.6939,204.865,214.405,0.17088
2,0.25,0.0464,-0.84461025,-9.59560502875,0,-26.90875,-0.7726175,68.986925,0.037775,98.7324,0.062448775,-13.88655,0,-1.05667,0.3261135,-9.6429,-9.0588,-9.291545,-5.988585,-4.2719725,-8.0271862835,412.19395,192.43,199.905,0.152135
2,0.75,0.111793813,-0.5553637075,-9.43936214075,0,-26.601875,-0.7836365,68.076475,0.0394,98.731,0.0560891,-13.408225,0,-1.078115,0.307502,-9.56215,-9.0473,-9.326895,-5.946065,-4.38246,-8.035375,411.8665,193.415,200.14,0.1426675
2,1.25,0.0969,-0.44207,-12.0686930925,0,-26.64055,-0.79476625,68.19825,0.0409,98.729975,0.0472597,-12.806375,0,-1.089615,0.3005175,-9.50135,-9.1357,-9.443505,-6.078315,-4.4161125,-8.21374875,412.2347,193.68,201.1725,0.142685
2,1.75,0.0624,-0.81981632425,-11.6045,0,-26.977225,-0.77010975,67.97195,0.040475,98.7257,0.0406242,-13.4605,0,-1.0832125,0.31631275,-9.5159,-9.1428,-9.510165,-6.109565,-4.412485,-8.14313,413.041825,193.96,199.825,0.14502
2,2.25,0.1,-0.527896303,-12.186275,0,-27.6335,-0.77375425,68.390025,0.044901775,98.69635,0.007347045,-13.77225,0,-1.094615,0.324749,-9.52625,-9.1427,-9.5711775,-6.1195125,-4.4229775,-8.0759375,412.387,193.715,197.575,0.144695
2,2.75,0.0987,-0.806275213,-13.755,0,-27.41025,-0.78329175,68.696525,0.04465,98.716,0.03968565,-13.28485,0,-1.0974225,0.3105455,-9.56026,-9.1473,-9.6071575,-6.131615,-4.414905,-7.9612425,411.7808,193.1475,197.54,0.144
2,3.25,0.094,-0.76389,-12.689179215,0,-27.409675,-0.800162,68.10375,0.0399,98.739,0.027770975,-13.258325,0,-1.0856675,0.3174645,-9.6271,-9.153,-9.6528825,-6.14374,-4.3897025,-7.8686825,412.1621,193.8075,197.93,0.13293
2,3.75,0.114584744,-0.763588002,-12.5655,0,-27.081,-0.795831,67.95115,0.041275,98.7416,0.0863715,-13.378,0,-1.0868925,0.3327575,-9.69466,-9.1951,-9.6886,-6.150115,-4.36871,-7.88829375,412.5278,191.355,197.435,0.133595
2,4.25,0.00424,-0.60990225,-11.24175,0,-26.57525,-0.81199675,68.314525,0.0423,98.7614,0.08360075,-12.7153,0,-1.1111525,0.33327025,-9.7106,-9.2168,-9.7297225,-6.1353825,-4.347505,-7.9100125,411.8323,189.1625,194.805,0.126915
2,4.75,0.092575,-1.0645411245,-12.87471153,0,-26.599925,-0.8352745,68.116425,0.041475,98.7788,0.04959205,-11.472,0,-1.10256,0.32473325,-9.7108,-9.2127,-9.7628075,-6.1257175,-4.3258825,-7.93081375,411.5266,188.5,192.8525,0.1299225
2,5.25,0.0666,-0.640059665,-9.7021946685,0,-27.01065,-0.808031,68.3013,0.040046025,98.7908,0.04434435,-11.2012,0,-1.09295,0.311946,-9.715525,-9.22455,-9.82111,-6.10522,-4.32453875,-7.86917,411.68605,188.595,192.2525,0.133735
2,5.75,0.10157088525,-1.3619940205,-10.552965165,0,-27.30395,-0.7857635,68.1155,0.042325,98.7816,0.07076125,-10.596275,0,-1.075645,0.311398,-9.71239,-9.2568,-9.83246,-6.14305,-4.29908,-7.81211,413.0857,186.8975,192.385,0.1173825
2,6.25,0.0814,-0.52105,-10.021335,0,-27.19495,-0.7896035,67.38795,0.041625,98.7421,0.04852185,-11.046225,0,-1.072375,0.31672325,-9.748345,-9.26185,-9.80284,-6.14474,-4.26955375,-7.770185,412.0551,188.8175,194.0075,0.135815
2,6.75,0.08412935,-0.784065309,-8.946646488,0,-26.94995,-0.789202,67.3302,0.0404,98.737775,0.037463,-11.3619,0,-1.062645,0.31359575,-9.7939225,-9.2629,-9.77162,-6.15742,-4.24351,-7.751495,411.828525,187.425,194.475,0.128255
2,7.25,0.110582006,-0.7829605145,-9.4117,0,-26.75155,-0.7927575,68.1347,0.0402425,98.759,0.0828132,-11.890275,0,-1.072065,0.31751475,-9.85836,-9.2675,-9.74304,-6.1782,-4.21487125,-7.79158,410.29145,186.3525,195.36,0.1375475
2,7.75,0.1020934985,-0.699792,-10.21608231,0,-26.67575,-0.800588,67.12395,0.0441642,98.7313,0.1351455,-12.235825,0.00244245,-1.06931,0.323813,-9.8749,-9.2765,-9.70329,-6.18341,-4.18979625,-7.859855,410.41885,188.4775,194.9875,0.12498
2,8.25,0.14806575,-1.12769179525,-12.1469834825,0,-27.24315,-0.7921845,67.702825,0.0436,98.740725,0.298394,-11.047825,0.0787452,-1.062395,0.3311955,-9.810075,-9.290975,-9.7550725,-6.2213625,-4.16755125,-7.98668125,410.025525,190.1775,193.7425,0.128785
2,8.75,0.077275,-0.652555,-9.55855667125,0.10289955,-26.400675,-0.7924355,67.518875,0.04145405,98.7439,0.93649275,-7.49513,1.64192,-1.089875,0.313235,-9.918775,-9.291275,-9.7264225,-6.2451675,-4.1560625,-8.00141125,410.971075,189.975,197.015,0.125975
2,9.25,0.151538,-0.8609175,-7.62805,2.31144,-25.561525,-0.79933375,66.924725,0.0439,98.7721,3.2146475,-4.64931,9.58593,-1.0874075,0.32506425,-9.929075,-9.2813,-9.7021825,-6.26032,-4.14763375,-8.04531875,410.18655,191.445,197.5725,0.1426975
2,9.75,0.102396173,-0.597124947,-8.742436881,7.453025,-24.5669,-0.808005,66.3875,0.0482,98.8677,8.43958,-5.97515,27.0976,-1.102,0.35090825,-9.5633,-9.2221,-9.59292,-6.23897,-4.126635,-7.861345,410.3713,192.795,199.76,0.1621675
2,10.25,0.13951254,-0.8898475,-12.98348729,15.733925,-23.29725,-0.770996,65.1184,0.0619,98.906625,15.5787,-5.394695,49.34485,-1.07957,0.3932505,-9.84147,-9.1874,-9.52296,-6.2479,-4.104995,-7.84701,411.01265,196.375,205.04,0.182055
2,10.75,0.0690989,-0.30565,-9.914609694,25.6618,-21.94305,-0.7000705,62.87715,0.07536,98.8832,24.50415,-2.31304,79.206125,-1.01622,0.4624245,-9.6524125,-9.188375,-9.473005,-6.206445,-4.06884375,-7.83665375,410.52475,202.125,210.3775,0.197725
2,11.25,0.0811406,-0.0417,-6.7071,40.0366,-20.466825,-0.6814795,61.398525,0.0786,98.941,34.764525,1.8292675,104.81,-1.0072625,0.50566575,-9.5309,-9.186875,-9.5140225,-6.1866875,-4.04536625,-7.83009125,410.1162,206.05,216.3,0.238695
2,11.75,0.07065,-0.4203838125,-7.892,48.85125,-19.6297,-0.646382,58.4987,0.0870128,98.975375,44.031825,4.757565,133.96825,-0.9679675,0.589906,-9.4550875,-9.24195,-9.516535,-6.205905,-4.034095,-7.77364125,409.227075,209.275,224.75,0.308475
2,12.25,0.04465,-0.2537015,-7.4365,55.299125,-19.0471,-0.63009,55.8549,0.0913,98.9438,47.4173,4.05797,150.054,-0.917056,0.605034,-9.3762525,-9.112175,-9.48359,-6.25603,-4.02405625,-7.752095,408.909725,210.14,226.6975,0.3919025
2,12.75,0.022544725,0.0081675,-6.6561775,57.18435,-18.03315,-0.553995,54.9979,0.095025,98.9258,53.7302,4.03983,169.7665,-0.8778785,0.7079245,-9.414175,-9.177625,-9.35982,-6.29113,-4.01416375,-7.948315,409.162625,211.635,226.97,0.4372675
2,13.25,0.0376234,-0.0698375,-5.4426217135,60.4406,-17.5641,-0.5223445,53.5497,0.1010255,98.9222,53.9776,2.06089,171.531,-0.881986,0.751025,-9.784275,-9.28,-9.3119,-6.32848,-4.00644875,-7.639645,408.62245,211.0625,229.43,0.521285
2,13.75,0.04965,0.010771,-6.1031799135,54.1214,-17.3237,-0.545299,53.62165,0.105418,98.957225,48.5339,2.08384,163.4115,-0.8681525,0.782382,-9.6296,-9.2212,-9.26268,-6.35303,-3.99537625,-7.623595,408.717025,210.18,228.8725,0.5265125
2,14.25,0.01165,-0.1559225,-7.3350738875,50.74655,-17.167775,-0.63795125,52.4809,0.105664,98.94925,45.117375,1.14821,145.172,-0.8596625,0.7669565,-9.96755,-9.32415,-9.27268,-6.2558025,-3.9734925,-7.62384125,408.29495,211.14,231.05,0.5234475
2,14.75,0.0556,-0.4358956275,-8.28245,42.5815,-16.9087,-0.639602,52.238475,0.0901,98.914475,38.97105,0.34650725,124.77675,-0.8670425,0.72486425,-10.21275,-9.316575,-9.18165,-6.2148575,-3.9518425,-7.78298,408.49545,212.455,234.94,0.5456975
2,15.25,0.06,-0.400478,-9.06980284425,32.11675,-16.8245,-0.562971,52.6602,0.079525375,98.93175,30.6186,-1.26673975,93.5924,-0.8758505,0.645937,-10.54865,-9.635775,-9.12806,-6.23969,-3.93349125,-7.838355,408.3112,211.85,229.66,0.5260075
2,15.75,0.0815,-0.40647,-11.016675,20.007925,-16.7581,-0.580045,54.9697,0.0823,98.887825,19.66435,-6.028345,58.99095,-0.91157,0.564244,-10.54165,-9.366425,-9.17903,-6.21058,-3.9193425,-7.77133,408.672775,213.98,231.555,0.4519475
2,16.25,0.11,-0.53968,-13.07072494,8.483565,-17.372,-0.6363875,56.84235,0.0666,98.89455,8.52767,-15.679725,29.3663,-0.955655,0.47266,-10.494,-9.35245,-9.13249,-6.17894,-3.898485,-7.80787,408.4622,212.6325,225.515,0.365495
2,16.75,0.0888,-0.55633,-12.02705241,2.48165,-18.64245,-0.696101,60.19615,0.04546,98.8355,2.79554,-16.7981,10.73975,-0.952527,0.358903,-9.6301,-9.37515,-9.08063,-6.15365,-3.87978625,-7.775885,408.64765,209.345,221.19,0.2783775
2,17.25,0.10520283125,-0.7556575,-13.189014155,0.128407,-20.00845,-0.674162,63.042825,0.0395,98.831,0.4835485,-20.658425,1.9342,-0.93851425,0.329823,-9.6881,-9.39005,-9.0471025,-6.13756,-3.799835,-7.73753,409.173925,204.035,216.9925,0.2448175
2,17.75,0.0631828,-1.15212,-10.951,0,-21.3804,-0.63255,65.9569,0.04095,98.84,0,-20.5242,0.1186095,-0.8942445,0.29475575,-10.032825,-9.3304,-9.0996,-6.1637,-3.83734625,-7.902505,409.368925,197.87,213.31,0.181175
2,18.25,0.052725,-0.801951054,-11.39395,0,-22.2725,-0.601348,68.9691,0.03775,98.8395,0,-19.8727,0.0163692,-0.9222535,0.28975475,-9.987525,-9.245175,-9.11033,-6.14172,-3.82354,-7.92272,410.0361,194.37,210.685,0.1571925
2,18.75,0.0903,-0.979118,-9.931909525,0,-23.14405,-0.6420695,68.8043,0.0388,98.939325,0,-19.200775,0.00315973,-0.914823,0.289572,-9.701425,-9.178625,-9.08178,-6.10622,-3.8377725,-7.941685,410.88035,192.2375,207.4925,0.1520875
2,19.25,0.0788,-0.84262,-10.91425,0,-24.16315,-0.655625,68.8235,0.03934225,98.8933,0,-17.91475,0.00113939,-0.949649,0.291361,-9.941875,-9.211625,-9.01219,-6.08756,-3.90532,-7.964065,410.3897,190.135,206.3625,0.1412525
2,19.75,0.0708196,-1.0989925,-12.3523,0,-24.5102,-0.682175,68.6181,0.03785,98.85875,0.01448375,-16.82625,0.0002792365,-0.978405,0.3091275,-9.839225,-9.124625,-8.99425,-6.03529,-3.97818125,-7.98885,410.14685,189.625,205.74,0.14567
2,20.25,0.097124,-0.89127776225,-12.914075,0,-24.7605,-0.740122,68.14415,0.0361,98.876225,0.02797185,-16.2038,0,-0.998525,0.32824,-9.710225,-9.11595,-8.94184,-6.01475,-4.0550225,-8.001545,410.2943,189.295,205.5625,0.1618775
2,20.75,0.09771033675,-0.91873075,-11.6411,0,-24.7194,-0.734576,68.138875,0.0384,98.8708,0.0447896,-15.8607,0,-1.03295,0.31659,-9.6031,-9.0713,-8.8213525,-5.9951025,-4.18462,-7.94740419875,411.0604,191.7125,204.66,0.1526675
2,21.25,0.16510975,-0.90629,-12.8034389,0,-24.623275,-0.75307875,67.434525,0.0382775,98.79745,0.06331705,-16.0929,0,-1.0506675,0.313356,-9.5735,-9.0809,-8.72689,-6.0368425,-4.206075,-7.89306277175,410.9712,191.3275,203.775,0.1566725
2,21.75,0.10794587,-0.67032927075,-13.8424257825,0,-24.628925,-0.754514,67.1799,0.0414,98.7772,0.08616455,-15.823675,0,-1.0490425,0.30996,-9.5372,-9.1162,-8.6456675,-6.0803625,-4.20394,-7.53792375,410.64425,191.63,204.63,0.14695
2,22.25,0.08295,-0.8496855,-13.810536965,0,-25.23865,-0.76159775,67.37545,0.04195,98.776375,0.04761765,-15.2964,0,-1.048965,0.32896725,-9.50395,-9.152,-8.5879025,-6.119905,-4.2095625,-7.72196375,410.2978,189.645,203.85,0.14746
2,22.75,0.079772125,-0.9066473515,-10.9932,0,-25.72155,-0.778202,67.7305,0.0417,98.73795,0.04450355,-14.9439,0,-1.0387725,0.3138115,-9.48185,-9.0907,-8.5525725,-6.162215,-4.228615,-7.95086625,410.5912,189.51,202.8975,0.1557525
2,23.25,0.084203475,-0.67586910025,-11.90755,0,-25.774,-0.78632,68.34855,0.0429,98.72185,0.0737038,-14.6417,0,-1.0530975,0.3145375,-9.474,-9.0652,-8.5890025,-6.16085,-4.2724025,-8.00749375,410.853825,190.01,202.925,0.1487325
2,23.75,0.115588168,-0.790206898,-10.715,0,-26.029025,-0.75446825,67.833125,0.040089075,98.7305,0.034115375,-14.2335,0,-1.035265,0.32847275,-9.44365,-9.0728,-8.4999725,-6.0910625,-4.0651775,-7.951555,411.8325,188.87,202.4825,0.1498275
3,0.25,0.10618659,-0.970125,-19.27416542,0,-20.0022,-0.474843,64.7574,0.043345,98.82275,0.0927256,-25.2536,0,-0.632418,0.29480975,-4.970225,-4.5671,-5.346595,-3.40043,-3.3532175,-4.3073375,414.44535,209.065,224.7925,0.201455
3,0.75,0.0757,-0.9787947845,-18.735,0,-20.0912,-0.508512,66.6167,0.039725,98.82795,0.128884,-24.55825,0,-0.653992,0.2941805,-5.12469,-4.6055,-5.51531,-3.479945,-3.4549725,-4.493325,414.216675,207.74,225.8,0.18693
3,1.25,0.133887061,-1.059485,-16.779847015,0,-20.411,-0.51613,66.515,0.0405,98.8226,0.112175,-23.3968,0,-0.658458,0.2913375,-5.16321,-4.701,-5.57498,-3.81991,-3.45265,-4.6566275,414.41345,206.215,225.655,0.1863525
