DOY2,HR2,PA,TA,RH,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,PPFD_OUT,WS,USTAR,TS_1,TS_2,T_SONIC,G_1,G_2,CO2
3,20.75,98.4,-3.22415,80.212,0,0.508305,305.51445,351.5692,-51.11925,0.0106225,-0.021088,3.08425,0.201155,-1.0788,-0.95257,-1.323165,-0.15458,-2.4288,449.1014
3,21.25,98.4,-3.2643,80.5375,0,0.665465,304.41855,346.8938,-42.6747,0.012317,-0.021005,3.1152,0.22116,-1.0592,-0.94417,-0.60177,-0.19364,-2.3072,451.29505
3,21.75,98.35,-3.6519,82.602,0,0.60702,304.72615,336.47355,-36.2878,0.011311,-0.018066,3.2577,0.22295,-1.0628,-0.93797,-0.47493,-0.4814,-2.3832,451.48285
3,22.25,98.36,-3.94795,83.3235,0,0.581655,304.719,332.9889,-32.499,0.0099787,-0.021333,3.1735,0.16512,-1.0575,-0.92735,-0.78544,-0.19122,-2.3312,450.6439
3,22.75,98.345,-4.2907,84.052,0,0.60627,303.9907,337.90255,-38.73635,0.0079882,-0.026237,2.6939,0.16246,-1.0441,-0.93353,-0.766035,-0.1986,-2.285,450.7278
3,23.25,98.34,-4.6774,84.707,0,0.779855,302.49575,337.14595,-34.1815,0.0094815,-0.017065,2.5651,0.19007,-1.0327,-0.94411,-0.86648,-0.21027,-2.2234,449.01305
3,23.75,98.36,-5.19705,84.8995,0,0.78719,302.9454,335.3335,-28.2372,0.013001,-0.021989,2.4959,0.19569,-1.0207,-0.94187,-1.2084,0.076501,-2.3362,449.11625
4,0.25,98.33,2.48425,76.35,0,1.4144,316.3999,393.9352,-84.3861,0.0156895,-0.0069846,1.9344,0.10564,0.32533,-0.22489,3.792,-0.134545,-2.78565,448.493
4,0.75,98.305,2.07295,78.4195,0,1.3892,316.7287,391.9826,-89.1006,0.0157745,-0.0082043,2.1489,0.10705,0.26436,-0.23619,3.4223,-0.0858105,-2.46025,448.9488
4,1.25,98.28,1.7864,78.4465,0,1.0133,317.0205,387.5124,-83.7583,0.014984,-0.0096077,2.1329,0.10085,0.187,-0.23868,3.5625,-0.10591,-2.67715,448.9233
4,1.75,98.28,1.40295,77.566,0,1.2903,315.3571,384.2887,-81.0971,0.016682,-0.014103,2.1179,0.095362,0.1466,-0.23648,2.8139,-0.091723,-2.1625,449.9271
4,2.25,98.26,0.901225,77.387,0,1.26985,314.24,379.8124,-76.0246,0.0202735,-0.011651,1.9453,0.084421,0.11308,-0.24401,2.9247,-0.0644265,-1.71895,449.0791
4,2.75,98.27,0.58463,76.9485,0,1.18055,313.6634,380.1504,-70.9933,0.0174415,-0.013095,2.0704,0.11657,0.077631,-0.25404,2.3986,-0.0757255,-1.3441,449.52965
4,3.25,98.31,0.5165,79.381,0,1.46725,310.2579,377.8058,-70.2295,0.0174375,-0.018268,1.9462,0.11256,0.045044,-0.2582,2.2676,-0.0702215,-0.8041,450.337
4,3.75,98.34,0.480085,80.659,0,1.30535,312.9562,371.5933,-61.7636,0.01742,-0.021334,1.8296,0.11262,0.01543,-0.2543,1.9284,-0.1009935,-0.49074,449.7587
4,4.25,98.345,0.380115,81.3555,0,1.29615,312.3213,371.4157,-67.405,0.0170295,-0.023942,1.9477,0.090189,-0.001515,-0.25228,1.6935,0.0452495,-0.86442,449.9789
4,4.75,98.345,0.5577,83.077,0,1.3666,308.9144,368.5074,-64.8134,0.0224745,-0.015021,1.7092,0.10385,-0.022981,-0.25462,1.5211,0.0884525,-1.5925,452.3978
4,5.25,98.34,0.847365,82.687,0,1.61515,309.7469,369.3019,-56.2416,0.459665,0.27883,1.785,0.0904815,-0.039835,-0.25366,1.1784,-0.002423,-0.93455,453.0057
4,5.75,98.325,2.05535,83.5045,8.25575,3.662,313.3026,368.0321,-51.0835,11.985,2.8022,1.7897,0.1124,-0.056273,-0.24123,1.4249,-0.039983,-0.89206,453.1839
4,6.25,98.3,2.9572,81.761,44.7435,15.235,316.1707,372.8987,-23.2663,72.191,15.852,2.095,0.15496,-0.090846,-0.27086,1.4441,-0.052713,-0.391005,449.6017
4,6.75,98.265,3.75495,79.6505,113.985,38.87,323.3803,385.4414,4.8087,179.16,39.957,2.5246,0.13825,-0.10872,-0.23218,2.768,0.062353,1.03685,447.7454
4,7.25,98.255,4.60405,74.858,172.735,57.473,339.0578,404.5011,44.5143,338.415,65.1555,2.664,0.16165,-0.10563,-0.20195,4.4606,1.5272,2.19585,446.98635
4,7.75,98.245,5.4538,71.968,253.075,72.4665,347.7612,421.5324,90.4695,516.84,89.3615,3.1774,0.234,-0.12338,-0.22118,5.0476,1.8572,4.2708,445.5437
4,8.25,98.235,6.29625,69.069,352.835,92.363,352.2351,442.7697,154.1318,745.13,123.84,3.374,0.238585,-0.13225,-0.22633,5.82,2.7485,6.3492,444.9623
4,8.75,98.22,7.2203,66.2645,426.545,107.98,361.0889,452.4521,209.2572,930.2,147.55,3.5423,0.243015,-0.12535,-0.216765,6.3863,2.9757,9.4518,443.7566
4,9.25,98.2,7.8257,64.708,487.575,120.79,367.1567,463.4248,262.4018,1068.1,167.44,3.62115,0.255985,-0.1288,-0.217425,7.574,9.9928,8.4232,443.3167
4,9.75,98.185,8.2517,63.579,579.17,135.01,375.8182,460.4562,309.075,1296.05,187.47,3.749,0.271735,-0.1424,-0.22506,8.0197,11.8715,10.5,441.3992
4,10.25,98.205,9.04925,60.149,647.375,148.535,387.2214,476.1588,386.726,1399.6,206.41,4.0553,0.287885,-0.12683,-0.22956,8.6005,16.746,18.875,440.4302
4,10.75,98.27,9.23875,57.511,688.75,159.28,392.0409,491.4511,438.648,1532.65,218.36,4.08865,0.288365,-0.10043,-0.22477,9.2175,18.583,22.054,433.5321
4,11.25,98.28,9.49365,56.985,734.43,164.79,402.7701,494.7171,467.262,1627.35,226.505,4.18525,0.29997,-0.11178,-0.23714,9.78055,23.253,25.996,433.3085
4,11.75,98.265,9.5345,54.6315,753.655,168.145,407.8489,483.3864,492.588,1682.1,226.93,4.01905,0.29052,-0.091001,-0.25105,10.159,34.633,28.0165,431.0077
4,12.25,98.24,10.26275,54.0875,728.23,172.71,410.1497,488.5313,483.744,1620.2,226.21,4.10015,0.30396,0.089109935,-0.23745,10.5995,36.8615,29.745,430.467
4,12.75,98.24,10.242,52.238,748.405,177.98,415.80995,499.1629,505.0715,1694.05,229.545,4.468,0.322725,0.29791,-0.15877,11.0115,42.6105,36.464,430.755
4,13.25,98.23,10.649,49.874,698.555,163.425,414.2388,487.692,451.6035,1609.8,218.775,4.47395,0.3144,0.30727,-0.097458,11.283,44.244,32.059,430.9265
4,13.75,98.215,10.673,49.1585,684.515,166.405,408.2007,493.71125,458.785,1600.95,208.255,4.15905,0.28278,0.62032,-0.073546,11.574,41.955,33.8895,430.6907
4,14.25,98.19,10.72,48.5595,594.125,153.75,409.36825,498.04815,428.4225,1415.65,200.185,4.33625,0.29462,0.76908,-0.14054,11.618,37.9715,28.435,431.6473
4,14.75,98.225,10.543,47.2885,548.61,141.29,407.4055,488.31665,375.0005,1310.2,179.815,4.53545,0.33075,0.7967,-0.12776,11.761,30.988,27.0915,419.1147
4,15.25,98.265,10.538,46.785,475.85,140.21,405.3441,494.6855,348.82605,1215,175.325,4.39,0.31052,0.96712,-0.065865,11.74,29.7015,22.239,419.0733
4,15.75,98.26,10.4335,46.8305,424.44,124.04,398.5507,490.7731,268.7444,1065.3,148.16,4.60035,0.309385,1.1197,0.071448,11.736,23.9195,19.686,431.5622
4,16.25,98.295,10.05955,47.2875,414.615,107.595,394.87435,481.9791,213.9621,910.5,139.065,4.4874,0.2844,1.16795,0.0200255,11.7455,20.3975,13.163,431.9855
4,16.75,98.285,9.82625,46.3445,312.8,88.0245,388.9254,481.64665,135.6581,699.655,119.585,4.36015,0.306915,1.2175,0.0415195,11.811,20.7015,11.496,432.9802
4,17.25,98.25,9.4552,47.8235,241.885,68.047,384.3129,467.7657,75.9509,544.345,86.0485,4.0926,0.29836,1.2748,0.076569,11.649,15.046,6.716,434.89945
4,17.75,98.275,8.9713,49.066,175.485,53.825,376.24615,468.95245,14.80255,396.715,67.0445,3.7794,0.26524,1.2893,0.12884,11.3165,11.9675,5.5885,438.8513
4,18.25,98.29,7.987,53.8795,98.1655,33.9325,362.9245,462.38995,-41.745,204.48,38.1195,3.3408,0.230575,1.2908,-0.0060624,10.805,7.94335,3.328,440.7817
4,18.75,98.315,6.70275,56.2775,33.6725,13.9415,357.58365,454.89885,-76.1137,76.038,15.915,2.5097,0.14715,1.2486,-0.099368,10.279,5.22025,2.5481,441.1381
4,19.25,98.27,4.89645,59.2775,5.1198,2.9789,347.59035,445.51675,-90.3703,15.3185,3.003,2.4142,0.15017,1.2233,-0.14949,9.80215,1.9946,1.3456,443.1577
4,19.75,98.24,4.3397,61.7895,0,0.841695,337.73795,433.82925,-97.2534,0.935235,0.011565,2.2644,0.12144,1.1104,-0.16758,8.08965,0.48448,-0.0668305,445.7452
4,20.25,98.225,4.22035,68.169,0,0.821475,331.1795,419.1325,-97.07825,0.027672,0,1.95615,0.085678,1.0574,-0.16598,6.64965,0.0471905,-0.382145,445.5949
4,20.75,98.25,4.108,70.427,0,0.987365,323.8524,410.04975,-96.9846,0.0157475,-0.000475555,1.7752,0.076619,0.94656,-0.17505,5.5134,0.018159,-0.30792,446.6753
4,21.25,98.245,3.8713,72.6665,0,1.0984,321.06425,410.17035,-94.4508,0.0182325,-0.00127975,1.96425,0.094533,0.89749,-0.038358,5.2639,-0.039163,-0.56469,448.6394
4,21.75,98.26,3.59175,77.1025,0,1.3407,321.421,414.25425,-94.7341,0.0154255,-0.0019678,1.68845,0.0735835,0.92356,0.13765,5.6653,-0.085697,-0.345795,449.3474
4,22.25,98.235,3.3469,77.123,0,1.17815,321.8962,403.5107,-92.00955,0.0156425,-0.0022645,2.146,0.107675,0.685935,-0.0623005,5.25705,-0.13286,-0.32874,448.0888
4,22.75,98.275,2.93975,76.3605,0,1.1719,319.2065,400.57005,-88.6638,0.018444,-0.00359185,1.8614,0.0934945,0.60396,-0.036433,4.91425,-0.0653705,-0.53814,448.1532
4,23.25,98.27,2.571,78.55,0,1.22105,318.1364,397.2882,-82.31515,0.018654,-0.00409965,1.82705,0.084737,0.526395,-0.1027745,4.5174,-0.074794,-0.67363,448.0609
4,23.75,98.31,2.38085,79.6425,0,1.31345,317.55385,397.3359,-83.9586,0.017678,-0.0055743,2.0742,0.12137,0.49912,-0.039244,4.17365,-0.1651835,-1.9959,447.94325
5,0.25,98.695,7.8401,83.699,0,1.12425,361.5755,393.78015,-42.58735,0.024286,-0.001130745,2.2571,0.12163,8.8828,7.9119,9.276,-9.7348,-7.8978,431.55555
5,0.75,98.715,7.077,84.245,0,0.8348,365.2227,388.67765,-35.307,0.02599,-0.00132555,2.29335,0.12377,9.5404,8.5006,9.3539,-9.17355,-7.3795,430.8801
5,1.25,98.7,6.794,84.175,0,0.897885,361.81405,386.6272,-30.25245,0.027264,-0.0016348,2.41225,0.14027,9.4525,8.4893,9.0963,-9.55865,-8.8099,430.9881
5,1.75,98.68,6.6095,85.289,0,1.01955,359.8654,383.3269,-27.44275,0.024986,-0.001015865,2.526,0.13803,9.0912,8.25125,8.8041,-9.4081,-7.23855,431.7155
5,2.25,98.685,6.3577,84.564,0,1.02825,357.2586,385.06155,-25.7571,0.024949,-0.00068849,2.38945,0.122855,9.373,8.72815,8.6164,-9.3407,-8.08075,432.50525
5,2.75,98.695,6.109,83.533,0,0.982015,355.28975,385.34265,-25.91095,0.027955,-0.002286945,2.128,0.12878,9.19225,8.5134,8.15435,-9.6089,-7.81305,434.1627
5,3.25,98.705,6.5149,84.653,0,0.910245,353.9796,380.91675,-17.8762,0.027262,-0.00550865,2.08545,0.112405,9.054,8.3936,7.9535,-8.5565,-6.764,432.81925
5,3.75,98.715,6.4247,85.774,0,0.81443,350.87325,375.8469,-22.07885,0.047203,-0.0032438,2.1745,0.09935,8.9464,8.3556,7.7739,-7.57555,-6.9989,433.79485
5,4.25,98.73,6.3073,87.864,0,1.007845,348.90455,372.1661,-20.06735,0.61068,0.0021304,2.0066,0.109305,8.8477,8.4381,7.7379,-7.7792,-7.0431,433.91525
5,4.75,98.73,6.5432,85.099,3.29835,1.8925,348.44815,370.92265,-12.02755,10.751,0.90157,2.1161,0.097136,8.7527,8.3812,7.6569,-8.59845,-7.23525,436.0691
5,5.25,98.73,7.2207,83.057,17.9665,5.97305,348.7061,373.2996,-6.1704,51.794,4.47005,2.2176,0.102265,8.6318,8.4405,7.7232,-6.9283,-6.5074,431.8049
5,5.75,98.725,7.8987,82.771,46.1155,12.448,349.899,377.41985,5.72485,129.45,9.18065,2.0739,0.166285,8.5286,8.4078,7.6908,-4.63865,-3.42145,429.66505
5,6.25,98.71,8.5095,79.521,109.555,24.0305,353.6028,387.87375,31.44415,274.16,20.484,2.72295,0.20967,8.4264,8.3801,9.1606,-0.739905,-0.0553285,428.57935
5,6.75,98.665,9.3897,77.466,134.01,30.687,359.54795,395.15395,73.90705,422.74,29.5025,3.0484,0.22233,8.3536,8.3185,10.00365,3.75565,3.93665,425.8459
5,7.25,98.615,9.6545,74.177,160.95,34.8815,362.21245,404.1282,104.16835,435.77,32.05,3.34255,0.23866,8.2251,8.2599,10.099,7.36035,7.6252,425.33975
5,7.75,98.61,10.339,71.263,209.175,47.742,367.6353,415.9946,122.79175,687.33,45.939,3.46895,0.246635,8.2266,8.0328,10.384,9.59075,9.0691,425.3051
5,8.25,98.6,10.952,68.375,315.38,71.1205,369.261,430.7865,179.48235,893.53,56.373,3.8995,0.28256,8.2202,7.9578,10.884,12.781,11.368,423.9261
5,8.75,98.585,11.462,66.773,349.61,73.052,372.37315,419.9993,218.09385,1134.4,71.4825,3.8304,0.28867,8.2085,7.68725,11.209,16.9285,15.7075,421.52965
5,9.25,98.59,11.832,63.643,381.89,77.947,374.3206,431.70205,258.666,1161.9,71.973,4.1945,0.31333,8.2283,7.3989,11.67,20.018,18.3635,417.8737
5,9.75,98.59,12.33,61.353,452.01,98.268,377.39945,433.4361,307.9365,1330.2,81.468,3.9521,0.33647,8.37785,7.66345,11.9455,23.99,20.799,416.5245
5,10.25,98.61,12.986,61.156,546.71,106.47,382.88285,429.57255,356.208,1390,102.144,4.30325,0.362005,8.4695,7.8998,12.265,31.006,23.2725,415.24805
5,10.75,98.63,13.427,59.0725,632.58,127.035,384.92435,463.7545,417.12,1590.8,128.28,4.6176,0.35291,8.5548,7.9072,12.7805,34.137,30.4215,416.4563
5,11.25,98.645,13.808,55.818,698.34,131.84,390.7316,464.4127,455.4391,1615.7,131.15,4.66975,0.3753,8.4916,7.9979,13.1045,41.6455,33.391,413.7355
5,11.75,98.675,13.9535,56.4525,632.22,129.67,386.17245,469.8712,448.0184,1624.35,122.885,4.92635,0.38679,8.5039,8.0154,13.487,37.472,35.7935,413.48015
5,12.25,98.66,13.896,56.2575,651.675,124.38,389.4186,460.26205,431.2287,1688.4,115.33,4.86585,0.353075,8.6349,8.0204,13.8735,35.695,33.0095,412.8764
5,12.75,98.655,13.939,54.972,556.35,100.21,390.8579,467.36595,392.7996,1454,103.21,4.98135,0.367425,9.2355,7.80615,14.58,36.202,30.005,411.6987
5,13.25,98.645,13.6635,55.579,493.2,99.0585,389.1635,455.9531,340.7045,1415,97.525,4.5999,0.33904,9.4553,7.8619,14.444,36.788,30.058,411.12745
5,13.75,98.67,13.49,54,576.775,110.8,389.36525,463.57825,366.2035,1448.85,108.17,4.67655,0.37374,9.84975,8.30105,14.3165,35.742,27.4845,410.3429
5,14.25,98.655,13.732,51.6735,481.02,94.39,385.42655,453.8215,319.27145,1499.05,95.3275,4.7321,0.38891,9.7978,8.36845,14.458,33.226,23.2805,410.8643
5,14.75,98.65,14.2295,50.594,424.455,84.325,387.3421,454.7269,303.66065,1288.05,90.066,4.43045,0.33729,9.8148,8.4213,14.658,28.312,22.272,403.8093
5,15.25,98.655,14.4595,49.825,443.32,93.4485,388.3094,460.4063,292.73035,1139.05,90.751,4.4342,0.33825,10.2085,8.71845,14.5045,26.6405,23.589,403.5475
5,15.75,98.65,14.577,48.961,383.5,79.9235,388.43525,463.47825,260.4853,1022.875,78.7505,4.45915,0.33867,10.5575,8.8024,14.306,19.757,20.0535,410.5422
5,16.25,98.655,14.5225,49.073,305.96,61.097,391.12815,466.30985,201.44145,879.38,66.3905,4.20995,0.3343,10.443,8.74795,14.032,21.052,18.18,415.1956
5,16.75,98.655,14.3105,50.1095,285.77,59.2215,394.0266,458.64395,169.4135,746.69,64.921,4.25085,0.33376,10.488,8.87325,14.246,17.3645,14.443,413.9002
5,17.25,98.625,13.8375,48.6395,233.935,49.575,397.2916,456.3689,135.7544,597.145,49.235,4.0492,0.31904,10.541,8.95235,14.2095,13.7865,10.777,415.3862
5,17.75,98.645,13.4725,47.768,195.695,44.677,391.2936,459.0005,95.79335,523.405,39.024,3.9946,0.302235,10.5825,9.04225,14.098,11.725,9.1415,416.13775
5,18.25,98.625,13.226,48.5595,145.485,33.0895,387.7821,457.20675,55.6664,350.395,34.9105,3.77725,0.27377,10.5895,9.06955,13.831,8.5905,6.53395,417.61415
5,18.75,98.59,12.7175,52.131,93.0185,24.326,384.0124,448.8363,12.887,207.855,23.938,3.69585,0.22532,10.543,9.0668,14.01,5.109,4.2913,418.1636
5,19.25,98.55,12.126,55.3175,49.4035,15.58,383.783,441.4756,-10.32835,102.055,11.9655,3.20595,0.22003,10.4705,8.8994,13.825,1.8109,1.3777,421.0874
5,19.75,98.52,11.287,60.0005,12.41,4.22085,383.7147,438.9733,-36.31795,41.771,3.06315,3.0771,0.191145,10.3975,9.0927,13.5025,-0.36267,-0.66284,423.41665
5,20.25,98.495,10.409,64.0315,1.3259,1.17615,381.368,429.08155,-44.67155,7.3592,0.51019,2.3134,0.153595,10.4295,9.10625,13.0675,-4.5756,-3.71,423.77825
5,20.75,98.535,9.6654,69.186,0,0.77446,376.83065,424.113,-45.9126,0.36183,0,2.32115,0.12877,10.2565,9.12415,11.8755,-6.75495,-6.0685,424.19545
5,21.25,98.565,9.39165,74.279,0,0.807405,372.85925,414.13805,-48.9071,0.029885,-0.00032769,2.51535,0.14621,10.121,9.1046,10.9885,-8.5052,-7.23995,425.4414
5,21.75,98.565,9.0302,75.3695,0,1.03072,369.628,414.19075,-49.91435,0.0261745,-0.00032763,2.37145,0.15538,10.1365,8.8885,10.343,-8.4829,-7.2878,428.3952
5,22.25,98.58,8.97775,75.0685,0,1.08165,367.83955,411.37695,-46.8268,0.0269365,-0.00095077,2.29025,0.15315,9.996,9.1612,10.11005,-9.7906,-7.2327,428.7441
5,22.75,98.62,8.815,77.72,0,1.0363,366.62455,405.08705,-43.31695,0.025278,-0.0013105,2.37595,0.1459,9.9361,9.1793,9.708,-10.569,-7.2272,429.47975
5,23.25,98.635,8.50655,79.089,0,1.1365,364.8641,405.4946,-44.09855,0.0243895,-0.0006386,2.54625,0.17294,9.9112,8.7111,9.8393,-9.6154,-7.5474,429.66
5,23.75,98.68,8.2037,80.0085,0,1.12555,364.74535,401.7511,-42.49895,0.0250775,-0.001130755,2.253,0.13691,9.8648,8.7188,9.9918,-9.8653,-7.7661,430.6516
6,0.25,98.58,13.1365,88.669,0,1.1481,378.8638,406.6009,-30.0175,0.031102,-0.0010163,1.4616,0.080991,14.674,13.589,15.6425,-7.3756,-6.7755,412.81605
6,0.75,98.665,12.9665,89.677,0,1.2821,379.8084,402.4052,-27.2231,0.03106,-0.0012778,1.5558,0.090509,14.546,13.568,15.168,-7.425,-7.429,413.4664
6,1.25,98.665,12.55,90.413,0,1.1429,377.1572,402.0319,-27.2581,0.034106,-0.0017037,1.49545,0.0863605,14.431,13.548,15.01,-7.4102,-8.0382,414.422
6,1.75,98.705,12.471,90.319,0,1.1232,377.0993,399.9003,-24.7643,0.0319,-0.00132735,1.6571,0.088848,14.321,13.5805,14.8205,-7.662,-7.46645,419.2294
6,2.25,98.71,12.387,91.2965,0,1.2095,376.71465,399.53915,-18.6159,0.0328095,-0.0028474,1.5238,0.079918,14.216,13.561,14.3475,-7.27955,-7.0136,415.8602
6,2.75,98.73,12.263,92.1945,0,1.2399,376.24045,397.8311,-18.466,0.031778,-0.0023031,1.6041,0.092332,14.123,13.539,14.508,-7.382,-7.6072,415.869
6,3.25,98.755,12.391,91.795,0,1.15935,374.2345,396.95345,-18.28095,0.04393,-0.00183155,1.5278,0.075773,14.08,13.512,14.062,-8.1609,-7.72445,418.49795
6,3.75,98.745,12.1875,92.2775,0,1.1649,372.81205,397.1992,-19.15145,0.302525,0,1.4582,0.103665,13.975,13.496,13.847,-8.97135,-8.0293,419.0299
6,4.25,98.775,12.414,92.0265,1.44845,1.6414,371.95295,393.88545,-14.8563,4.87485,0.35966,1.6104,0.10791,13.866,13.465,14.04,-8.08965,-8.02675,417.99
6,4.75,98.845,12.976,91.935,14.667,5.16305,373.01685,392.61525,-7.84775,34.0965,2.41485,1.56235,0.13169,13.81,13.4215,13.8465,-6.644,-7.541,421.61285
6,5.25,98.89,13.169,91.401,43.094,11.1245,374.3119,395.6544,3.96225,100.034,7.4495,1.6052,0.12966,13.766,13.3775,13.377,-5.0202,-5.1024,417.66725
6,5.75,98.915,14.394,89.07,86.5785,21.809,377.995,401.1523,21.5223,202.09,14.656,1.767,0.14835,13.719,13.328,14.604,-2.882,-3.0407,411.6895
6,6.25,98.885,15.222,86.103,145.785,34.2765,382.7895,408.53955,59.1323,312.915,23.774,2.1605,0.20725,13.676,13.269,15.455,-0.390835,0.509145,407.2639
6,6.75,98.83,15.967,82.276,197.5,45.701,389.0839,423.5965,100.6707,450.48,30.7615,2.1033,0.20718,13.631,13.228,15.836,4.259,4.7135,404.5918
6,7.25,98.8,16.336,79.861,261.32,58.719,394.9836,448.54345,155.54085,579.475,43.5395,2.34505,0.229235,13.606,13.1865,16.713,7.9626,9.32,402.3029
6,7.75,98.79,16.291,76.915,305.865,67.0765,402.21135,462.7262,186.1501,707.295,47.6365,2.4797,0.24004,13.576,13.0845,17.6235,12.41,13.774,399.80555
6,8.25,98.83,16.733,73.804,434.935,88.4675,406.0405,473.5275,271.5616,897.165,66.4895,2.6372,0.26236,13.54,13.0215,18.403,15.215,16.802,398.2698
6,8.75,98.825,17.1375,73.9135,474.645,93.655,411.01235,484.66195,311.0206,1026.9,70.5865,2.7679,0.273445,13.533,13.03,19.139,17.984,20.774,395.8306
6,9.25,98.865,17.5655,72.263,510.04,109.005,412.15845,483.0836,350.9042,1235,77.9725,3.10275,0.28883,13.523,12.9755,19.312,22.049,25.5885,394.4215
6,9.75,98.88,17.9755,67.8995,573.075,117.76,416.04765,494.679,384.8763,1249.2,83.588,3.2643,0.31204,13.52,13.003,19.7555,25.302,29.899,394.2672
6,10.25,98.85,18.524,66.748,622.7,123.96,417.7419,498.5493,433.6371,1480.1,89.337,3.2245,0.31946,13.51,12.837,19.8855,30.99,35.52,393.7979
6,10.75,98.825,18.823,65.137,660.12,133.41,421.6116,503.3401,480.841,1489.8,96.021,3.2653,0.33387,13.622,12.801,19.998,35.462,39.658,392.3803
6,11.25,98.775,19.11,63.423,740.41,131.84,421.8906,507.0026,506.4779,1583.55,103.27,3.54065,0.34554,13.738,12.9255,20.338,36.943,43.2445,392.05895
6,11.75,98.765,19.599,61.895,707.7,138.25,424.7969,506.3213,489.8863,1649.15,104.285,3.3621,0.341755,13.873,12.823,20.706,41.2795,46.3955,391.62095
6,12.25,98.695,19.941,61.3915,719.08,136.55,428.1157,503.9207,518.5178,1702.35,106.94,3.3502,0.34219,14.085,12.924,21.648,42.7965,45.3085,390.8886
6,12.75,98.685,20.019,59.824,742.55,137.46,429.2861,509.9671,523.3459,1711.2,104.53,3.4576,0.34745,14.23,12.979,21.559,46.283,48.736,391.23145
6,13.25,98.645,20.111,59.5105,681.665,127.4,428.66085,506.71925,472.1196,1652.8,98.4625,3.51255,0.34119,14.414,13.077,21.589,43.89,43.5355,390.48725
6,13.75,98.64,20.2705,58.1275,662.3,121.86,423.9132,503.9519,455.739,1474.2,91.586,3.4636,0.34767,14.543,13.133,21.676,39.793,37.402,390.97485
6,14.25,98.665,20.335,58.683,642.9,125.52,424.63935,505.8835,440.8651,1380.9,92.795,3.3814,0.34175,14.6415,13.144,21.745,38.0765,35.1305,390.76985
6,14.75,98.675,20.242,57.443,610.13,121.745,426.61205,501.4735,413.69175,1328.55,88.472,3.4073,0.34639,14.791,13.1885,21.779,32.465,30.9655,388.52705
6,15.25,98.67,20.0005,58.3385,517.405,103.795,426.65125,502.20835,342.54815,1193.4,78.0935,3.66745,0.31755,14.9025,13.276,21.6385,28,27.8555,388.209
6,15.75,98.68,20.096,57.1875,540.52,110.31,424.31885,503.0965,355.91255,1155,78.235,3.10485,0.3082,14.9995,13.345,21.234,23.1975,22.011,391.4028
6,16.25,98.685,19.8345,55.3545,505.485,111.09,424.2654,504.7959,320.7307,1159.4,76.317,3.1607,0.298165,15.0645,13.4435,21.187,20.7635,19.3335,391.3121
6,16.75,98.705,20.183,56.013,436.365,97.3175,424.88075,500.4628,264.27275,995.17,67.1775,3.2152,0.30191,15.119,13.4935,21.767,17.294,15.472,391.4592
6,17.25,98.7,19.6075,56.603,366.42,81.741,422.11895,498.69185,199.622,825.41,60.943,3.0343,0.29638,15.1195,13.537,21.226,13.888,12.614,391.29695
6,17.75,98.705,19.1535,57.012,288.58,63.799,427.30485,493.65095,139.1499,668.055,47.746,2.7444,0.28432,15.1665,13.6165,21.241,11.4495,10.02835,391.1104
6,18.25,98.695,18.645,59.4855,199.795,47.271,422.2477,485.7249,70.8669,441.13,33.2895,2.4036,0.24935,15.2385,13.689,20.865,7.54965,7.53935,391.38105
6,18.75,98.65,18.1205,61.612,127.805,30.686,418.62235,488.58835,30.385,297.87,20.5355,2.1213,0.21764,15.23,13.7525,20.526,5.1113,4.9725,392.0381
6,19.25,98.615,17.233,65.991,79.6855,20.483,413.20065,479.71575,2.3453,178.9,13.4525,2.1278,0.17737,15.219,13.777,20.097,2.6797,2.26835,393.3102
6,19.75,98.61,16.4095,67.8335,43.447,11.044,410.19695,469.5815,-22.6807,102.46,6.48675,1.8927,0.136385,15.1745,13.7815,19.758,0.15214,-0.41387,396.9858
6,20.25,98.61,16.0245,72.3725,14.131,4.5342,404.0643,463.0458,-41.4016,35.7375,2.9265,1.57,0.1091,15.151,13.772,19.052,-2.2196,-3.31385,401.4017
6,20.75,98.625,15.332,78.137,0.819095,1.1759,397.2149,452.6867,-49.51775,5.5832,0.379095,1.5497,0.083014,15.123,13.7545,18.047,-3.9705,-6.60055,407.79015
6,21.25,98.62,14.7135,80.9845,0,0.93253,391.5684,438.3342,-47.18645,0.38044,0,1.5705,0.07454,15.09,13.7525,17.415,-5.7775,-7.2321,410.3492
6,21.75,98.595,14.397,83.2255,0,1.03115,386.64395,432.07655,-44.12005,0.0474145,-0.00094809,1.4989,0.090493,15.042,13.747,17.005,-5.71955,-7.2032,411.0789
6,22.25,98.6,14.0335,84.6355,0,0.95097,385.7173,423.55835,-39.05895,0.0307225,-0.001014175,1.6166,0.103875,14.992,13.7425,16.606,-6.4631,-7.2844,410.09205
6,22.75,98.58,14.014,84.803,0,1.17805,384.698,414.39215,-37.65065,0.0335815,-0.001047265,1.4778,0.10227,14.945,13.759,16.139,-6.1072,-6.8647,411.1157
6,23.25,98.555,13.717,86.74,0,1.1917,381.13035,412.36365,-34.1379,0.032613,-0.00161705,1.5868,0.10357,14.8675,13.7625,15.8515,-6.2545,-6.7639,413.8667
6,23.75,98.605,13.85,87.701,0,1.1121,382.0778,410.7564,-29.9341,0.032215,-0.000850435,1.5461,0.0995835,14.793,13.755,16.056,-6.71715,-7.4218,412.5189
