DOY2,HR2,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,CO2_1_5_1,CO2_1_6_1,CO2_1_7_1,H2O_1_1_1,H2O_1_2_1,H2O_1_3_1,H2O_1_4_1,FC_1_1_1,SC_1_1_1,G_1_1_1,H_1_1_1,LE_1_1_1,SH_1_1_1,SLE_1_1_1,WS_1_1_1,WS_1_2_1,USTAR_1_1_1,PA_1_1_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,TA_1_7_1,TA_1_8_1,TA_1_9_1,TA_1_10_1,TA_1_11_1,TA_1_12_1,TA_1_13_1,TA_1_14_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,NETRAD_1_1_1,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,NEE,RH_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,RH_1_3_1,RH_1_2_1,TS_2_1_1,TS_2_2_1,WS_1_1_2,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1
1,8.75,377.24995,352.41322,361.5642,377.161125,377.00585,377.06785,377.22595,0.248998975,0.274256135,0.2208837,0.220044845,-1.93021555,-0.97586695,-13.038325,-40.30063325,-3.927952025,-10.875388,-4.4680902,0.90431168,0.2,0.16515,92.65057225,-26.501164,-24.18623175,-24.338625,-25.13625,-25.4541,-27.23125,-25.6652,-27.19125,-27.18875,-26.0225,-27.22625,-23.1675,-16.46375,-2.19975,-1.77435,-1.5225,-1.1715,0.57325,1.56475,-8.8095,23.7636045,4.1258,2.798925,2.873675,-2.11210485,61.5946085,9.103116225,2.2458741,161.0239425,210.4891375,74.121005,73.319,0.373848675,0.651242175,0,0.675775,0.932,1.49925,1.719775,2.147775,2.39425,2.616775,2.9305,3.383775
1,9.25,377.3195,353.033945,361.727475,377.17425,376.9274,377.0034,377.0396,0.255212275,0.28006559,0.23054538,0.228929935,-1.770462975,-1.207958925,-12.403,-21.3391045,-4.2318155,-12.016327,-4.8335244,0.9277884525,0.2,0.156884825,92.6701595,-26.2902,-23.4011235,-23.12637025,-24.7925,-24.1864,-26.9825,-24.6681,-27.01,-26.955,-24.9644,-26.9875,-22.7775,-16.4,-2.20275,-1.77135,-1.525,-1.17725,0.5935,1.5765,5.35125,41.9530335,6.04845,4.451625,5.58695,-1.819494,58.21027575,16.17010125,4.267427475,161.34955,212.3390475,73.36249,72.3445,0.3729296,0.6495206,0,0.6783875,0.945775,1.5065,1.719775,2.147775,2.4015,2.616775,2.9305,3.3768875
1,9.75,376.92225,353.5058,362.02445,377.0285,376.805,376.76735,376.96705,0.2702796,0.28683811,0.263320645,0.260214045,-2.536310375,-1.1730094,-12.21495,-14.6741965,-3.42719635,-11.98797925,-5.501048,0.809475125,0.2,0.23025,92.638411,-24.81655,-22.51035,-21.85738925,-23.8925,-22.6962,-25.69,-22.8759,-25.79125,-25.63875,-23.1977,-25.745,-22.1,-15.34,-2.19225,-1.77625,-1.517375,-1.133,0.624,1.584,10.9895,61.044004,8.916025,6.493075,10.056225,-2.854962875,57.406883,23.46863025,6.147282925,164.6893475,217.0822325,71.122005,70.543175,0.372040775,0.648598925,0,0.6783875,0.945775,1.49925,1.719775,2.1408875,2.39425,2.616775,2.9305,3.3768875
1,10.25,376.87555,353.82848,362.256,376.645625,376.45595,376.6685,376.90575,0.27003108,0.29994819,0.296313435,0.29280289,-2.5983991,-1.11116405,-12.493425,-11.670025525,-3.0247453,-11.835515,-5.6718817,0.8437586175,0.2,0.265033275,92.597228,-23.840067,-21.515525,-20.84755,-22.9925,-21.2323,-24.5075,-21.2704,-24.5125,-24.36,-21.8028,-24.345,-21.4225,-14.4875,-2.18175,-1.74205,-1.49025,-1.1225,0.656,1.59375,15.143345,76.3540275,11.27075,8.0665,14.62625,-3.2958787,55.62234175,27.201083,7.241044725,168.1876125,220.7366475,66.29017,65.48351,0.37257035,0.651195725,0,0.675775,0.945775,1.49925,1.719775,2.147775,2.4015,2.616775,2.9305,3.36725
1,10.75,376.70495,353.1709125,362.299025,376.419875,376.4325,376.35935,376.67785,0.28388678,0.303272345,0.311194345,0.305105245,-2.259932075,-0.97843243,-12.448,-1.007077065,-3.45854905,-11.2088334,-6.475236975,0.9311438725,0.2,0.2906,92.58734,-22.928195,-20.6216,-20.1773,-22.3725,-20.5597,-23.375,-20.1826,-23.32375,-23.4575,-20.2773,-23.4825,-21.18375,-14.025,-2.1805,-1.7401,-1.478875,-1.103,0.67925,1.6395,18.1953175,88.441862,15.01825,10.568475,21.624,-2.1054191,54.649711,38.50019575,10.588986,171.22426,222.828085,60.61284,60.541835,0.371268675,0.64852625,0,0.675775,0.945775,1.5065,1.719775,2.147775,2.389025,2.616775,2.9305,3.378275
1,11.25,376.8116,353.6305,362.0385225,376.721875,376.2241,376.1458,376.6129,0.28438388,0.3035985625,0.3232481875,0.3171125125,-2.246814875,-1.070721025,-12.327675,4.662818775,-3.472,-9.4960532,-7.18700185,1.02292625,0.2,0.299875,92.5799265,-22.371275,-19.731314,-19.544625,-22.0565,-19.5034,-22.26675,-19.3772,-22.1605,-22.5725,-19.9336,-22.637,-21.001,-13.35375,-2.18285,-1.7383,-1.467375,-1.077925,0.6937,1.64865,23.0664545,101.3997675,18.3475,12.13311,20.56425,-2.542663125,53.6061115,45.305159,12.9371285,173.89719,226.28545,58.1025,58.35633,0.371785125,0.64803825,0,0.675775,0.932,1.49925,1.719775,2.1408875,2.39425,2.616775,2.9305,3.3768875
1,11.75,376.52665,353.53966,361.900385,376.51775,376.3289,376.5532,376.26965,0.28034519,0.3052295875,0.325189875,0.3220832,-2.644820475,-1.1462004,-12.266975,3.959841,-4.054423875,-12.17515825,-6.2333579,1.0061249875,0.2,0.276975,92.51054,-21.96755,-19.407837,-19.26231075,-21.747875,-19.1936,-21.465125,-18.902,-21.529125,-21.676375,-19.6036,-21.65925,-20.459875,-12.868375,-2.17965,-1.7475,-1.4755,-1.076675,0.687275,1.6785,24.811475,110.5999475,19.065,13.40875,28.136875,-2.835248725,52.064835,48.1482355,12.816794,176.094935,228.33083,57.169165,57.74383,0.3698493,0.6480572,0,0.675775,0.945775,1.492,1.719775,2.1408875,2.3843875,2.616775,2.9305,3.3645
1,12.25,376.5351,354.32252,362.03685,376.39775,376.29975,376.1042,376.02985,0.28289269,0.2981619,0.3232481875,0.3274422,-2.4077034,-0.859903645,-11.8105,6.6080282,-5.686308,-11.9159415,-5.589551225,1.0575044,0.2,0.3023,92.40617125,-21.57335175,-19.085445,-18.8537775,-21.43925,-18.680075,-20.852,-18.716625,-20.92675,-20.8455,-19.533025,-20.74675,-19.9105,-12.2155,-2.17645,-1.75755,-1.483625,-1.07835,0.680625,1.671325,25.2751455,117.3927475,20.785,14.08,28.71925,-2.7034704,49.7703,44.2348115,11.9241075,179.805405,229.88671,57.066495,57.77917,0.371070925,0.646707425,0,0.675775,0.945775,1.4893875,1.719775,2.1408875,2.3916375,2.616775,2.9305,3.3741375
1,12.75,376.4898,355.35258,361.731645,376.34375,376.10235,376.04585,375.9629,0.28301691,0.3006472125,0.32006385,0.3272868875,-2.7984376,-0.865137,-11.80475,0.660146325,-3.4985931,-11.7525525,-5.288139375,1.02829565,0.2,0.318725,92.31865875,-21.0454665,-18.9981325,-18.5325,-21.260125,-18.55425,-20.3315,-18.013575,-20.493875,-20.388625,-19.1134,-20.2325,-19.29475,-11.57475,-2.1616,-1.756125,-1.48005,-1.095825,0.668475,1.67435,23.31325,105.65225,19.68375,13.5372025,33.325875,-2.8172012,48.7928895,45.2741685,10.92686,180.6521425,232.1844125,56.43633,56.937495,0.370804475,0.6468326,0,0.675775,0.945775,1.4893875,1.719775,2.1408875,2.4015,2.616775,2.9305,3.3741375
1,13.25,376.49335,355.2862125,361.9391125,376.265375,375.95935,376.0163,376.2328,0.28034518,0.2919485875,0.321772525,0.3259665125,-2.20912575,-0.831624425,-10.808,6.91183225,-3.6542962,-12.77101125,-4.9934678,0.98300342,0.2,0.288525,92.247307,-20.879703,-18.708115,-18.32775,-21.081,-18.3084,-19.811,-18.31115,-20.061,-19.93175,-18.737875,-19.71825,-18.73225,-10.16875,-2.1472,-1.751125,-1.47555,-1.1007,0.6609,1.6771,21.914325,100.0282,19.185,12.38,35.5955,-2.396839475,47.70676025,37.1212225,9.51311975,178.92056,233.863265,54.02533,54.57817,0.370937075,0.646164275,0,0.675775,0.9388874275,1.49925,1.719775,2.1408875,2.39425,2.616775,2.9305,3.3645
1,13.75,376.3752,355.308545,362.2519675,376.24875,376.10345,376.01825,376.04515,0.28233341,0.2946669125,0.3234811875,0.3261219,-2.291928375,-0.82082964,-10.53375,1.4955469,-7.05646865,-14.87441125,-5.778432,1.02860715,0.2,0.30295764,92.22505625,-20.7510645,-18.573905,-18.312,-20.978125,-18.2593,-19.801,-18.233675,-19.932625,-19.703125,-18.708825,-19.521125,-18.4635,-9.88125,-2.14225,-1.740875,-1.4882,-1.0838,0.6539,1.66795,17.28145,93.9634035,16.65375,10.708635,30.816375,-2.1714498,46.409275,36.79487575,8.563870075,178.881205,234.06095,51.97683,52.33867,0.3717807,0.6472396,0,0.675775,0.945775,1.49925,1.719775,2.1381375,2.3916375,2.616775,2.9305,3.3645
1,14.25,376.506,354.0338675,362.10112,376.4062,376.09345,376.16545,376.2799,0.28239558,0.297618225,0.3256559,0.3270538125,-2.012355875,-0.8466671625,-12.71765,-8.770847,-2.451517,-13.65006725,-6.357189825,0.9496348,0.2,0.288162985,92.288265,-20.666122,-18.650375,-18.116975,-20.87525,-17.714375,-19.791,-18.15195,-19.74575,-19.4655,-18.8395,-19.324,-18.177,-10.01075,-2.137025,-1.7259,-1.472,-1.066625,0.646175,1.659075,10.989864,77.903227,14.76375,9.1222818,24.3225,-2.046390375,43.62910125,29.3499,6.71334485,175.04073,233.066365,51.41240825,51.7871785,0.369318965,0.645906005,0,0.675775,0.945775,1.49925,1.719775,2.13125,2.3916375,2.6098875,2.9305,3.3645
1,14.75,376.4175,354.0333125,361.61776,376.2568,376.04365,376.06615,376.1641,0.28220919,0.299637525,0.3269762,0.3300051875,-1.9063391,-0.7051613275,-12.476375,-18.585823,-2.4551919,-12.8580005,-6.18773775,0.951809605,0.2,0.27125,92.394412,-20.736199,-18.65705025,-18.104575,-20.738875,-18.0006,-19.678375,-18.447475,-19.721375,-19.51475,-18.83355,-19.412875,-18.466375,-10.01575,-2.138475,-1.7349,-1.4733,-1.087825,0.63605,1.67045,4.1741,56.575833,13.119,7.260821325,20.926625,-2.0101964,43.39389,22.406641,5.2496113,176.11661,232.152105,51.7265715,52.01986475,0.370363645,0.64382494,0,0.675775,0.945775,1.4893875,1.719775,2.147775,2.39425,2.616775,2.9305,3.3645
1,15.25,376.615,353.500935,361.32524,376.4265,376.1228,376.02155,376.0858,0.2838868,0.300491875,0.3285295,0.3327235,-2.1311658,-0.59589769,-10.9485,-30.02069325,-3.993639925,-20.187507,-5.53627675,0.90109657,0.2,0.242125,92.4577775,-20.8814,-18.7696365,-18.2036,-20.6025,-18.64585,-19.715,-18.50955,-19.69375,-19.671,-19.306225,-19.6105,-18.7675,-10.34525,-2.1402,-1.7245,-1.4746,-1.093275,0.6262,1.68255,-6.1612392,35.794155,10.67175,5.31009455,16.3005,-2.17653515,43.01154225,14.2508735,3.2538353,173.07176,230.112515,50.39947175,50.63891525,0.372134825,0.64598834,0,0.675775,0.945775,1.4893875,1.719775,2.1381375,2.387,2.6098875,2.9305,3.36725
1,15.75,376.6359,353.91491,361.59604,376.4679,376.0609,376.07895,376.08055,0.28140143,0.301035575,0.3256558125,0.3286848875,-1.71482535,-0.7994954775,-10.967675,-43.739322,-3.216722,-23.750204,-4.8415549,0.75787521,0.2,0.166,92.460726,-21.0776,-18.825933,-18.5872275,-20.600125,-18.987875,-19.93,-19.235725,-19.91775,-19.93375,-19.624325,-19.906375,-19.29875,-10.6235,-2.148775,-1.7155,-1.4764,-1.1116,0.647575,1.686725,-37.363568,18.264967,8.06745,2.8281426,12.9425,-2.098508075,44.22913675,7.0163531,1.64533555,168.445205,228.061835,49.82202325,49.80322375,0.3717862875,0.6452477625,0,0.675775,0.9431625,1.4893875,1.719775,2.134,2.381775,2.616775,2.9305,3.36725
1,16.25,376.378625,353.30755,361.44238,376.484,375.98055,375.9552,376.11765,0.27146011,0.3028995125,0.324024875,0.3230928,-1.426037,-0.83240444,-10.0808,-74.49435275,-3.2453145,-24.962895,-5.516976075,0.8763788,0.2,0.175325,92.4750135,-21.323,-19.55705,-19.1798685,-20.761,-19.80115,-20.145,-19.945775,-20.12825,-20.1965,-20.227175,-20.20225,-19.83275,-10.913,-2.1524,-1.7065,-1.47805,-1.12655,0.669225,1.6793,-61.765179,5.4746,4.002232175,0.9555648975,8.285,-1.389453,44.7279615,1.20767725,0.1866332905,169.289305,225.20183,50.4291665,50.3247615,0.3736048525,0.6467272225,0,0.675775,0.9336624275,1.4893875,1.719775,2.13125,2.3916375,2.6071375,2.9305,3.3645
