DOY2,HR2,TA_1_1_1,RH_1_1_1,VPD_1_1_1,H2O_1_1_1,RH_1_1_2,WS_1_1_1,PA_1_1_1,PA_1_1_2,CO2_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,USTAR_1_1_1,TAU_1_1_1,H_1_1_1,FC_1_1_1,LE_1_1_1,WS_1_1_2,T_SONIC_1_1_1,G_1_1_1,G_1_2_1,G_1_3_1,G_2_1_1,G_2_2_1,G_2_3_1,G_3_1_1,G_3_2_1,G_3_3_1,T_CANOPY_1_1_1
1,5.25,-7.2126,79.596792,0.791992,3.297341,73.655474,2.36033,69.3421685,69.8762735,417.709424,-23.744002,-0.2951075,-1.3369485,0.5686525,246.9556,266.095992,0.2257885,-0.046739,-13.598079,0.269229,1.496911,2.304545,-6.294969,-1.532572,-1.802956,-2.967441,-2.22962,-2.177067,-2.671762,-2.679312,-2.780763,-2.589965,-15.398254
1,5.75,-7.4767445,77.956003,0.7919985,3.120758,74.4975515,2.45882,69.366428,69.907865,418.598105,-23.318979,-0.329822,-1.389779,0.646626,241.898933,263.388883,0.242418,-0.0536655,-15.2424925,0.32055,1.468097,2.537155,-6.251075,-1.5465395,-1.803208,-2.9406365,-2.176299,-2.161828,-2.658606,-2.6661505,-2.756235,-2.589423,-15.6083465
1,6.25,-7.774124,77.6423575,0.7321695,3.152098,76.3362385,2.47401,69.196535,69.712817,419.774327,-19.31364,-0.3371805,-1.307643,0.757889,241.0966,261.656783,0.27591,-0.069166,-17.4643,0.3527785,0.5918545,2.579481,-6.465484,-2.470262,-2.832852,-2.9118855,-2.120496,-2.1318265,-2.6590615,-2.682876,-2.729041,-2.588306,-16.002668
1,6.75,-7.810755,71.860963,0.843595,3.119798,70.337223,2.524371,69.198973,69.714832,419.782073,-19.860976,-0.219157,-1.215317,0.625355,244.505567,262.645733,0.2808125,-0.072896,-16.5035665,0.325433,0.202335,2.446531,-6.567747,-2.546122,-2.829735,-2.907763,-2.038699,-2.117931,-2.701661,-2.712332,-2.728723,-2.588543,-15.430332
1,7.25,-7.820276,73.791567,0.9224665,3.1052565,72.861352,2.347045,69.196635,69.707862,419.3995525,-19.635212,2.907543,0.539647,2.259624,248.36125,261.153233,0.3029735,-0.083486,-14.765575,0.409105,-0.298339,2.74917,-6.542198,-2.5622075,-2.8379455,-2.9120945,-2.0797365,-2.1319515,-2.702755,-2.742748,-2.731497,-2.5920955,-15.807037
1,7.75,-9.990554,75.2178,0.622204,3.067422,72.712212,2.3892675,69.285525,69.716103,420.3206945,-6.808159,34.228213,15.259131,12.595641,249.6992335,260.6905335,0.271965,-0.066115,-15.955603,0.353316,0.397675,2.3023875,-6.654963,-2.423677,-2.806116,-2.909275,-2.120796,-2.118313,-2.69516,-2.713169,-2.730936,-2.571299,-15.807903
1,8.25,-8.353764,75.335856,0.581623,3.123208,76.15316,2.768881,69.448548,69.9742365,418.682899,-6.34644,90.331647,54.212395,49.3057,244.408383,262.495017,0.270688,-0.0664995,-6.7132275,0.191419,1.256221,2.6312725,-6.613873,-1.4721685,-1.804241,-2.9283675,-2.199538,-2.161829,-2.6201085,-2.6286645,-2.737812,-2.587656,-14.25453
1,8.75,-8.0699025,76.2602475,0.6787105,3.2245615,75.269352,2.653078,69.467117,69.958528,418.8488235,-3.211673,245.88785,115.359012,85.564233,240.411183,265.35545,0.337394,-0.101144,-5.666721,0.249735,4.911121,2.540839,-6.227782,-1.4418485,-1.8031405,-2.9096115,-2.2004345,-2.1471,-2.6008145,-2.606453,-2.7319945,-2.5839655,-14.56284
1,9.25,-7.4017255,76.6589,0.73898,3.4861605,77.618589,2.553553,69.436262,69.970867,419.045718,10.763368,383.4671085,144.7396,115.904225,247.1652,271.370033,0.328239,-0.0977735,1.693686,0.27957,10.487714,2.589755,-6.321271,-1.3186885,-1.80292,-2.8819375,-2.418842,-2.1625375,-2.5914585,-2.592392,-2.729573,-2.573103,-12.5290835
1,9.75,-6.659825,74.0847415,0.77789,3.597747,72.315923,2.625039,69.44188,69.968462,419.7962885,9.008867,514.669883,201.834433,157.542483,246.562833,277.927983,0.304258,-0.084639,4.942632,0.1636965,10.7804435,2.674127,-6.588621,-1.441104,-1.802568,-2.863468,-2.259861,-2.147806,-2.586709,-2.592488,-2.728524,-2.574258,-11.490988
1,10.25,-6.170091,73.2194825,0.794506,3.616705,71.91439,2.860239,69.4557995,69.971178,418.860142,38.33165,511.0231,270.520117,196.447467,242.129517,281.553417,0.3036545,-0.0845755,9.501271,0.127436,13.33671,3.041386,-6.148829,-1.44118,-1.802429,-2.868589,-2.264336,-2.146231,-2.585909,-2.5926,-2.727626,-2.542009,-10.278315
1,10.75,-5.05324,71.7891725,1.037717,3.716681,74.887937,3.107335,69.436962,69.959894,419.774594,53.6349665,647.755683,346.105608,258.6146085,242.5613835,286.200575,0.350874,-0.1104435,17.780503,0.040592,18.170555,3.00543,-5.834577,-1.343186,-1.802294,-2.8810655,-2.4108615,-2.1488935,-2.5970845,-2.598963,-2.7281865,-2.5542005,-8.789625
1,11.25,-5.011437,69.955182,1.1715955,3.8730085,72.154717,3.268681,69.427668,69.9435365,420.908808,64.827983,842.597383,373.1593585,264.655892,240.9622085,288.748508,0.355168,-0.117925,19.927494,0.0182935,23.0054315,3.433766,-5.730318,-1.3391235,-1.802324,-2.8832175,-2.4120285,-2.14541,-2.599462,-2.6050525,-2.724894,-2.562901,-8.055353
1,11.75,-4.9917115,68.343077,1.1386505,3.797226,70.920173,3.378958,69.392784,69.9207945,421.198202,76.2335165,774.9049,429.04395,310.823525,245.057033,289.207717,0.36989,-0.126665,24.851001,-0.033474,28.88664,3.449195,-5.84165,-1.418728,-1.801987,-2.884656,-2.271,-2.145994,-2.592816,-2.611663,-2.726271,-2.557713,-7.982219
1,12.25,-5.0689375,67.071487,1.196047,3.76872,68.973014,3.121926,69.3612675,69.895826,421.800086,69.831925,881.264075,439.9636165,332.126017,245.2855665,292.1114335,0.360055,-0.1159595,23.4752835,-0.18036,25.68384,3.1638075,-5.6857435,-1.416476,-1.801852,-2.884354,-2.272933,-2.145868,-2.594979,-2.613317,-2.725486,-2.547924,-7.196464
1,12.75,-4.7763455,66.547072,1.359232,3.7246385,69.149955,3.289343,69.3343425,69.853334,421.478513,60.7866085,864.777767,406.5649915,300.0720835,244.4353415,292.157867,0.399897,-0.142497,25.1551535,-0.162671,25.690071,3.3318585,-5.58279,-1.418511,-1.801701,-2.884327,-2.277184,-2.145785,-2.591962,-2.614119,-2.725137,-2.536954,-7.693436
1,13.25,-5.210641,66.50565,1.246938,3.646551,69.118828,3.297482,69.308173,69.833322,421.209071,61.326017,749.4811,366.1029,259.5018,241.254,290.308967,0.390225,-0.138102,23.208156,-0.1204005,23.9674525,3.3079195,-5.5153985,-1.415019,-1.801563,-2.88433,-2.280728,-2.145682,-2.583913,-2.571591,-2.726752,-2.536858,-7.612063
1,13.75,-5.538043,67.322387,1.193788,3.682136,68.128277,3.201006,69.293937,69.834315,420.972805,38.246383,631.43025,316.3831,225.952717,243.865717,287.873833,0.355869,-0.112366,17.3620955,0.001835,24.676429,3.243186,-5.315318,-1.415132,-1.801594,-2.884324,-2.282703,-2.145679,-2.586248,-2.563516,-2.723179,-2.533601,-8.245011
1,14.25,-5.5061275,68.6204505,1.057676,3.6993055,68.53335,2.9453625,69.3167955,69.8466485,420.653472,34.514233,523.229433,263.1836415,188.5667585,243.3589415,285.933725,0.37088,-0.1259215,14.1889415,0.1599875,22.473524,2.988223,-5.323656,-1.3335205,-1.7969725,-2.8853935,-2.418361,-2.146598,-2.586273,-2.585879,-2.723092,-2.5446705,-8.66581
1,14.75,-5.9548505,69.7265865,0.9823855,3.8542925,69.359665,2.9483295,69.3493215,69.877526,420.516365,1.549615,443.583067,158.928375,135.26086,243.478225,282.49855,0.342179,-0.106659,9.128774,0.126812,19.791276,2.9000685,-5.6460615,-1.3335935,-1.800343,-2.885459,-2.41855,-2.147287,-2.5840685,-2.585418,-2.7136615,-2.544261,-9.460574
1,15.25,-6.227201,72.955767,0.919374,3.766725,67.741505,2.655092,69.370963,69.90055,419.541896,4.694057,316.3711335,137.64593,105.217182,248.074833,279.25375,0.351804,-0.113792,4.767206,0.137636,15.088239,2.574673,-5.701005,-1.410084,-1.801293,-2.884716,-2.283957,-2.144745,-2.581646,-2.56309,-2.703074,-2.531363,-9.96863
1,15.75,-6.675386,73.391813,0.698683,3.770048,67.6031515,2.642951,69.38702,69.921785,419.107937,-1.7580115,207.073008,90.0477695,67.178439,247.34695,278.602925,0.302192,-0.086127,-0.0124145,0.1695705,13.485412,2.679657,-5.885689,-1.415304,-1.801211,-2.884816,-2.284002,-2.144617,-2.581128,-2.563067,-2.709738,-2.530759,-10.715563
1,16.25,-6.793435,74.642644,0.7787645,3.7840765,69.304201,2.572636,69.4044225,69.9382645,420.0877425,-7.2333895,120.300783,52.150144,37.4004805,240.2727665,275.9685835,0.3107285,-0.088907,-7.6285905,0.265479,8.67445,2.699341,-6.016243,-1.433405,-1.7889555,-2.887099,-2.2423305,-2.146573,-2.5712135,-2.5626805,-2.712327,-2.537816,-11.1780195
1,16.75,-7.546189,74.6900555,0.69183,3.574646,67.3949255,2.9028415,69.435065,69.945298,421.258142,-33.164383,40.9410405,10.708579,10.0411795,237.587467,270.093775,0.3415915,-0.1057605,-8.583504,0.4358315,4.22061,2.880787,-6.556395,-1.4449605,-1.802263,-2.8849125,-2.2001655,-2.144543,-2.56757,-2.559549,-2.6965765,-2.529909,-12.5334625
1,17.25,-8.06242,76.508167,0.573865,3.485107,71.8030705,2.640664,69.45581,69.947033,420.265466,-41.68286,2.705607,-0.206146,1.491504,230.34735,267.335,0.3220485,-0.0840615,-10.4117375,0.445008,2.085688,2.525487,-6.8138445,-1.441391,-1.802343,-2.885155,-2.199818,-2.145199,-2.582568,-2.564478,-2.69727,-2.530445,-12.9964475
1,17.75,-7.671847,78.677945,0.594696,3.505709,69.257477,2.6525605,69.468061,69.961465,420.3250435,-36.797977,-0.084383,-1.601315,0.7278425,236.422133,268.7223415,0.289263,-0.075478,-13.709048,0.393008,1.2269435,2.5218465,-6.7502305,-1.440889,-1.802523,-2.8865255,-2.200572,-2.1465675,-2.5843445,-2.600031,-2.7187035,-2.5382925,-12.954803
1,18.25,-7.959503,77.88879,0.621216,3.584044,70.3381425,2.6495935,69.4663735,69.97112,420.104797,-33.512622,-0.294857,-1.3084635,0.718478,233.3056,267.092225,0.292673,-0.081668,-15.169402,0.400014,0.2976,2.657365,-6.828987,-1.4410125,-1.802602,-2.8873055,-2.200659,-2.146813,-2.5843505,-2.5987945,-2.72748,-2.545842,-12.871865
1,18.75,-8.181008,77.394403,0.532152,3.468557,70.2573535,2.885583,69.4607725,69.9823655,420.293837,-31.746083,-0.3371225,-1.174709,0.702198,239.5635335,266.1501915,0.324414,-0.0955085,-12.5154755,0.446762,0.914184,2.788327,-6.79896,-1.440715,-1.802616,-2.913164,-2.284003,-2.169803,-2.610856,-2.619556,-2.728674,-2.568543,-13.109515
1,19.25,-8.220145,77.644469,0.563038,3.462207,71.779558,2.37601,69.433577,69.981462,419.82534,-35.347434,-0.337076,-1.434588,0.714255,232.35455,266.124983,0.2970345,-0.0810715,-12.0417325,0.383621,0.345355,2.365583,-6.8742895,-1.440781,-1.802374,-2.913467,-2.201408,-2.174396,-2.610872,-2.619572,-2.729119,-2.577197,-14.490693
1,19.75,-7.774476,78.196275,0.576707,3.406724,72.313985,2.508963,69.455019,69.989505,419.390473,-29.096961,-0.322433,-1.198125,0.99843,239.6406085,266.3052915,0.260026,-0.061995,-13.509635,0.445123,0.627735,2.602032,-6.7066855,-1.441112,-1.8025255,-2.901647,-2.2008635,-2.16066,-2.6137095,-2.6262915,-2.7289315,-2.575163,-14.351977
1,20.25,-7.839447,77.40712,0.793945,3.459012,74.39792,3.0530535,69.431134,69.983481,419.356122,-30.8372295,-0.302567,-1.219718,0.762352,238.297725,265.1191585,0.2907315,-0.0771965,-13.928312,0.456291,1.627943,2.9511035,-6.6185535,-1.441415,-1.802681,-2.886645,-2.187645,-2.145234,-2.584267,-2.606387,-2.728117,-2.547858,-14.2807735
1,20.75,-8.1263395,76.9200225,0.8291925,3.490009,74.185267,2.901453,69.43676,69.96964,419.747454,-27.8546075,-0.260469,-1.007703,0.784761,235.4053585,265.781,0.3261825,-0.097603,-10.583013,0.543466,2.361778,2.9698415,-6.707051,-1.4414785,-1.8018985,-2.88807,-2.1902175,-2.144705,-2.597535,-2.612875,-2.7283995,-2.5597665,-14.4922435
1,21.25,-7.8759985,77.247198,0.824204,3.474436,71.866562,3.00615,69.435622,69.9590425,419.1885885,-26.4199285,-0.337116,-0.869993,0.714129,238.0014835,265.4074665,0.2889745,-0.077071,-12.1923715,0.494513,1.5038045,3.033656,-6.694377,-1.4414375,-1.8018515,-2.8876905,-2.1879675,-2.144383,-2.597023,-2.612242,-2.728707,-2.560591,-13.797283
1,21.75,-8.073434,78.121755,0.796036,3.513675,70.0329835,2.968855,69.4353665,69.952739,419.903285,-25.23205,-0.337135,-1.048905,0.632748,240.245592,266.52905,0.315414,-0.090889,-13.280931,0.663083,0.788823,3.274669,-6.459033,-1.44156,-1.801379,-2.8900505,-2.187817,-2.1444545,-2.596967,-2.6105965,-2.7285395,-2.558634,-14.271724
1,22.25,-7.870608,80.45324,0.6755515,3.4798955,71.243087,2.592372,69.4256365,69.965602,419.5202655,-26.5920465,-0.322435,-1.3632845,0.5700475,242.7302835,265.3689415,0.281518,-0.072595,-13.27796,0.5375845,1.156147,2.5695975,-6.830634,-1.441615,-1.802628,-2.904424,-2.201411,-2.146101,-2.611159,-2.620237,-2.728113,-2.559095,-15.07324
1,22.75,-8.514416,81.21242,0.674471,3.386085,74.562793,2.4080505,69.429436,69.971302,419.4152215,-30.938605,-0.268063,-1.188123,0.635553,237.02175,263.570625,0.273599,-0.0678745,-14.421153,0.493138,1.283842,2.44691,-7.1673725,-1.441563,-1.802528,-2.909686,-2.201356,-2.146287,-2.610908,-2.62028,-2.728474,-2.555911,-16.387482
1,23.25,-8.3474035,81.2138405,0.7053935,3.3579645,76.985328,2.7033295,69.409073,69.9531975,420.638453,-26.1302515,-0.253059,-1.388765,0.7633155,238.5663585,265.015167,0.267615,-0.06655,-14.267011,0.504353,1.054269,2.884151,-7.157465,-1.44155,-1.8015235,-2.9124495,-2.215068,-2.15444,-2.611216,-2.627276,-2.72959,-2.5691805,-14.409838
1,23.75,-8.4970035,83.1449235,0.681553,3.3145115,79.746825,2.576556,69.406146,69.955599,419.808622,-26.0534115,-0.337141,-1.5842205,0.8394335,233.6734585,264.603483,0.295648,-0.0795605,-12.307894,0.499906,1.377582,2.776288,-6.588744,-1.441564,-1.8004455,-2.91195,-2.216847,-2.1523555,-2.611389,-2.6279355,-2.729016,-2.569274,-16.448358
2,0.25,-7.8591565,69.8841555,0.8976675,3.0598735,65.742093,3.190363,69.6305665,70.16983,419.412265,-45.954206,-0.262339,-2.6445525,1.000751,225.9655835,267.968658,0.2982465,-0.0801565,-21.2450975,0.627237,7.032489,3.456874,-6.5905165,-1.258242,-1.691521,-2.1974095,-1.7557035,-1.8113755,-2.164633,-2.224515,-2.231091,-2.1148555,-11.903323
2,0.75,-7.7865775,70.46461,0.895231,3.0449755,67.8938,3.22488,69.6223115,70.15345,419.1624935,-41.054934,-0.260492,-2.3798175,0.980742,231.961858,268.734725,0.321772,-0.095842,-22.956093,0.552171,7.239757,3.273637,-6.561536,-1.2509355,-1.691697,-2.1980515,-1.756267,-1.8098855,-2.164651,-2.2250845,-2.220843,-2.1148955,-12.053707
2,1.25,-7.642975,70.1528535,0.8982385,2.944451,67.929718,2.899548,69.6056205,70.126509,419.2494745,-45.759084,-0.337037,-2.3323065,0.922948,224.845483,268.5488585,0.3193545,-0.0919165,-23.59909,0.550093,5.016447,3.008854,-6.4830805,-1.2538955,-1.6935565,-2.1980615,-1.760151,-1.8088615,-2.1647065,-2.2250415,-2.2184975,-2.1153985,-12.045867
2,1.75,-7.633636,71.9840205,0.909646,2.9673375,68.419492,2.961941,69.593925,70.115979,419.116299,-42.933565,-0.337047,-2.02039,0.9338935,231.480525,268.721608,0.3019575,-0.0831225,-24.126998,0.5425945,6.2120925,2.9676145,-5.9053695,-1.2558335,-1.695815,-2.197246,-1.762072,-1.8095435,-2.1647385,-2.2253645,-2.217069,-2.1154155,-12.24285
2,2.25,-7.096239,68.4863,0.9714555,3.0112245,67.652413,3.0233,69.578714,70.0860135,419.498684,-37.449091,-0.337039,-1.70032,0.8055025,238.2932165,269.090125,0.3106485,-0.0880135,-22.733818,0.552507,8.26682,3.2812665,-5.8628665,-1.25622,-1.6790795,-2.197188,-1.750562,-1.8008975,-2.164414,-2.206257,-2.210284,-2.115005,-12.140108
2,2.75,-7.151134,68.842471,0.9152415,3.0870435,68.50977,3.3530155,69.58024,70.085125,418.838312,-38.41984,-0.252774,-1.8513055,0.7658695,243.749033,270.8948915,0.355211,-0.113647,-20.085853,0.449075,9.288488,3.656895,-5.537066,-1.253091,-1.6790585,-2.1978925,-1.749968,-1.800898,-2.164248,-2.208265,-2.206522,-2.1149375,-11.801988
2,3.25,-6.761715,72.638262,0.91682,3.288505,68.074412,3.553153,69.566533,70.087612,419.458189,-30.859589,-0.252917,-1.725671,0.684822,245.896983,271.517983,0.3367185,-0.1036905,-20.2975145,0.59611,8.580124,3.865243,-5.5947065,-1.257891,-1.666632,-2.19794,-1.738879,-1.795551,-2.164448,-2.210461,-2.206312,-2.114797,-11.63015
2,3.75,-6.6918765,73.405695,0.933817,3.6155865,74.912542,3.3030895,69.567725,70.076079,419.521051,-22.3600815,-0.262142,-1.4951015,0.522316,256.6354835,271.9989085,0.343889,-0.1076465,-20.9779835,0.595495,8.81008,3.5220955,-5.784795,-1.255234,-1.6659785,-2.197304,-1.7388845,-1.791521,-2.1636205,-2.201931,-2.2064215,-2.102004,-11.384302
2,4.25,-6.9721565,76.520898,0.9297715,3.553849,74.88486,3.3939575,69.563706,70.0848205,419.5792695,-14.284362,-0.253262,-1.148547,0.5286065,258.6271415,273.3720085,0.306928,-0.08659,-13.5452435,0.6287855,5.9823245,3.619893,-6.1598125,-1.256486,-1.6657045,-2.1973365,-1.7387445,-1.7938335,-2.16381,-2.2045985,-2.206051,-2.1017295,-11.366833
2,4.75,-7.405024,77.944876,0.7997575,3.508227,76.025803,3.2897235,69.5445,70.0760265,419.2627605,-14.807893,-0.260338,-1.493281,0.5177565,252.434967,271.665417,0.346633,-0.1083095,-14.218485,0.5943225,6.5876055,3.355193,-6.5936435,-1.2570125,-1.6643115,-2.1974865,-1.7386115,-1.7914245,-2.1637915,-2.1997895,-2.205854,-2.101996,-11.380923
2,5.25,-7.89356,76.5388425,0.8210675,3.5351865,76.020525,3.3281615,69.5495955,70.074216,419.1707225,-22.7577695,-0.25328,-1.5780505,0.662295,246.6433585,270.8929085,0.364748,-0.120889,-14.54895,0.597706,5.988268,3.3336275,-6.753564,-1.2577515,-1.65906,-2.197783,-1.738707,-1.790974,-2.1640055,-2.1944875,-2.206413,-2.1024845,-11.948935
2,5.75,-7.9398415,78.073615,0.7757915,3.478078,75.175858,3.2479105,69.55702,70.0635685,418.958733,-27.8588605,-0.337007,-1.789526,0.544962,249.06645,269.8645665,0.330644,-0.0996205,-15.7052025,0.393672,7.983808,3.348886,-6.579396,-1.258246,-1.6589555,-2.197382,-1.7386645,-1.7934705,-2.1637165,-2.1983725,-2.2064595,-2.102124,-11.75855
2,6.25,-8.053939,75.3609415,0.8840935,3.4453585,74.807968,3.0930975,69.560976,70.0767575,418.167973,-27.3441335,-0.22288,-2.054203,0.7226865,247.0112,269.9427585,0.337839,-0.1039865,-18.057467,0.589094,7.242489,3.2249825,-6.775537,-1.258303,-1.6493995,-2.1975715,-1.724604,-1.7932325,-2.163282,-2.2017915,-2.2060715,-2.105384,-11.7249
2,6.75,-7.680163,75.21524,0.847429,3.381096,74.353263,3.198774,69.579215,70.0841895,418.059545,-23.787245,1.59011,-0.063045,1.6903815,249.8190085,270.908883,0.308307,-0.084925,-16.515615,0.506212,6.285598,3.4253805,-6.7779305,-1.25699,-1.657636,-2.197454,-1.738421,-1.800119,-2.164229,-2.21232,-2.206522,-2.112457,-11.730995
2,7.25,-7.8841275,74.2477575,0.945092,3.266041,74.793577,3.139049,69.536873,70.063312,418.4276695,-15.981112,25.430722,12.544999,12.028994,238.63775,267.8197,0.346905,-0.109522,-14.7558785,0.5557595,6.1769055,3.439727,-6.419333,-1.257534,-1.6784715,-2.1973005,-1.7519535,-1.7918045,-2.1634515,-2.1901625,-2.2068645,-2.1066695,-11.329772
2,7.75,-7.575342,72.922295,0.877925,3.1893115,72.931047,2.858959,69.5670435,70.081152,418.1315795,-18.568546,96.653837,46.2269885,46.1155895,233.3652585,269.487817,0.2929605,-0.0766705,-9.33298,0.492506,6.6605105,3.179483,-6.110289,-1.2566865,-1.719018,-2.1973975,-1.7830465,-1.8096935,-2.1635535,-2.2001985,-2.2240515,-2.1119385,-11.354962
2,8.25,-6.8956845,70.6691385,1.121224,3.2592795,70.228323,2.838216,69.5672815,70.067467,418.5118925,3.195125,238.069983,110.04863,89.1901375,233.37215,273.9274415,0.3232065,-0.095087,-9.4092125,0.353359,12.325683,3.099347,-6.207398,-1.257554,-1.745853,-2.1974615,-1.7918935,-1.810238,-2.1633095,-2.186995,-2.227599,-2.1091015,-10.589335
2,8.75,-6.790591,66.178245,1.233901,3.220007,67.38576,3.18892,69.537222,70.062002,419.387866,6.049598,351.394583,164.958955,139.101925,234.280117,277.481467,0.346276,-0.1097085,-2.6009645,0.257035,18.71421,3.227782,-5.716492,-1.256402,-1.748121,-2.197667,-1.794063,-1.81359,-2.162925,-2.189484,-2.23534,-2.114285,-9.826679
2,9.25,-5.761183,65.8373005,1.3952845,3.241702,66.823293,3.3631695,69.5435605,70.052016,419.375259,18.9337775,460.2943165,219.2026,183.8166585,237.243121,279.42935,0.340304,-0.106721,0.787706,0.193664,21.716394,3.435236,-5.676371,-1.256919,-1.7524085,-2.1959395,-1.806322,-1.81482,-2.162861,-2.1891435,-2.246421,-2.1147035,-9.330688
2,9.75,-5.467283,63.98216,1.568945,3.292842,64.5042855,3.251749,69.555107,70.055322,419.852856,21.945938,526.2836,270.381533,229.884383,242.133983,280.788967,0.3589925,-0.115433,0.463324,0.189343,28.953246,3.333571,-5.408682,-1.257218,-1.75646,-2.193878,-1.818347,-1.815155,-2.161106,-2.192941,-2.259342,-2.113531,-8.104191
2,10.25,-5.167932,62.746832,1.640249,3.300935,62.5349225,3.664002,69.54773,70.044423,420.1870285,33.687933,574.349942,317.566483,287.000867,248.863733,284.64905,0.392269,-0.13966,8.829722,0.1218505,34.492926,3.454682,-5.14442,-1.25701,-1.755523,-2.193665,-1.81813,-1.814072,-2.158168,-2.186351,-2.2608,-2.112242,-7.1021165
