DOY2,HR2,USTAR_1_2_1,WS_1_2_1,FC_1_2_1,H_1_2_1,LE_1_2_1
2,14.25,1.272825,4.746575,-2.89125,307.800475,222.683075
2,14.75,1.2554,4.9032,-0.959350000000007,270.9643,209.21215
2,15.25,1.324625,4.5005,-2.20375,229.908125,213.764125
2,15.75,1.1435,4.09635,0.853199999999996,178.07715,202.24385
2,16.25,1.158325,4.185425,-1.5496,137.05215,178.320625
2,16.75,1.156225,3.8615,0.166374999999995,106.382275,138.40505
2,17.25,1.0501,3.9211,2.03975,63.8120999999999,138.2471
2,17.75,1.043775,3.484625,2.64484999999999,39.7663499999999,100.2421
2,18.25,0.981949999999999,3.1805,3.5947,4.53539999999998,93.86865
2,18.75,0.96085,3.399775,5.721025,3.61299999999999,78.41985
2,19.25,0.96695,3.0588,5.0526,-0.270050000000001,50.7217
2,19.75,0.9693,3.127175,6.12455,-0.138825,46.350425
2,20.25,0.951025,3.0359,4.873125,1.7685,44.16475
2,20.75,0.806475,2.881625,3.8839,2.493525,46.3830999999999
2,21.25,0.8872,3.306125,4.4544,2.6156,40.629625
2,21.75,0.8618,3.0642,5.1141,3.3058,41.9493
2,22.25,0.855325,2.719175,5.78042499999999,3.478575,33.498275
2,22.75,0.8636,2.90175,4.01835,5.2808,45.6382
2,23.25,0.95025,3.09825,3.33025,5.351,37.88575
2,23.75,0.885875,3.068625,3.987,2.848,33.543125
3,0.25,0.9125,3.303,5.698,0.801550000000007,21.641
3,0.75,0.839,2.906,4.7016,1.721,23.41675
3,1.25,0.938,2.994,4.342025,0.07,20.44415
3,1.75,1.032275,3.34777499999999,4.88519999999999,2.71429999999996,23.9956
3,2.25,1.08215,3.7394,5.736375,0.704449999999992,34.66775
3,2.75,0.95365,3.45705,3.84835,-0.530350000000001,41.9898499999999
3,3.25,0.966375,3.15,5.1062,-0.656125,34.653
3,3.75,0.926,3.2959,5.53629999999999,1.90129999999992,28.0112999999999
3,4.25,0.890375,3.034625,5.773725,1.38425,21.948025
3,4.75,0.8326,3.0506,6.95107499999999,1.11800000000002,49.8377499999999
3,5.25,0.74725,2.69875,8.77512499999999,5.94175,37.2450249999999
3,5.75,0.886574999999999,3.407675,6.95710000000001,0.989974999999999,29.316625
3,6.25,0.8287,3.0806,6.4055,0.11679999999999,35.811
3,6.75,1.190025,3.84325,4.95575,5.33167500000004,59.831125
3,7.25,1.11375,4.01385,4.67372499999999,17.2821,57.2603749999999
3,7.75,1.114075,3.848525,3.7184,63.6779,85.451
3,8.25,1.0432,3.8196,2.1736,113.2152,119.9278
3,8.75,1.216975,4.02265,1.223875,158.088525,143.720275
3,9.25,1.13605,4.17514999999999,-0.901350000000003,212.03725,202.32025
3,9.75,1.146,4.55425,-2.638375,254.836625,217.866625
3,10.25,1.397525,4.647175,-2.22305,290.21835,225.69045
3,10.75,1.318575,5.513175,-3.95685,309.72455,253.5766
3,11.25,1.377,4.707,-4.21727500000001,329.525,285.391675
3,11.75,1.34325,5.04345,-4.412275,321.45655,291.328525
3,12.25,1.3435,5.46395,-4.601025,398.9008,274.144275
3,12.75,1.37335,5.087,-4.33225,413.6961,295.19795
3,13.25,1.41335,4.78745,-2.32567500000001,420.676675,306.5579
3,13.75,1.42905,5.0976,-3.7762,381.76795,259.22605
3,14.25,1.392875,4.934025,-2.74635,331.77865,238.1155
3,14.75,1.342,5.156,-1.896,337.989,279.45
3,15.25,1.328275,5.109275,-2.649775,259.50575,226.079525
3,15.75,1.30225,4.66905,-1.3381,227.43735,206.983
3,16.25,1.253,4.6304,-0.317425000000001,197.9432,185.0389
3,16.75,1.2036,4.5084,-0.193250000000001,136.1815,152.7798
3,17.25,1.1531,4.3696,1.457375,67.8229,139.957625
3,17.75,1.1634,4.7304,2.26355,29.9992999999999,106.5562
3,18.25,0.940875,3.527825,3.15975,-0.307875000000001,64.43325
3,18.75,0.865875,3.1109,4.17725,-0.215250000000001,58.7091
3,19.25,0.8701,3.2725,4.70874999999999,-0.828600000000001,37.540425
3,19.75,0.86195,2.8576,4.96934999999998,3.13540000000001,33.4137749999999
3,20.25,0.78155,2.7735,4.906,1.32990000000001,46.229
3,20.75,0.7438,2.829325,4.893,-1.88985,33.113
3,21.25,0.836975,2.829475,4.202975,-0.343350000000003,33.518075
3,21.75,0.82195,3.1345,4.236,2.19809999999999,29.863
3,22.25,0.9548,3.124275,4.62445,6.51499999999997,30.65885
3,22.75,0.937025,3.273125,4.12965,10.1149999999999,24.1923
3,23.25,0.92675,3.327425,4.649775,0.570675,22.200025
3,23.75,0.984425,3.179475,4.44607499999999,-0.466250000000014,51.125975
4,0.25,0.8506,2.71705,6.298375,-2.93607499999999,51.060125
4,0.75,0.86015,2.8413,5.2249,-0.535850000000006,36.1138
4,1.25,0.8653,3.14405,5.813125,-1.05367499999999,33.62525
4,1.75,0.78935,2.84765,5.979675,1.6662,31.2183
4,2.25,0.849674999999999,3.047075,6.9983,-0.241000000000017,25.7662
4,2.75,0.8021,2.776,4.74115,3.83914999999999,21.49375
4,3.25,0.834275,2.7564,6.66542500000001,6.50787500000001,42.0017000000001
4,3.75,0.811875,2.556375,6.86025,6.561875,65.50925
4,4.25,0.720799999999999,2.53455,6.46849999999998,7.86924999999997,35.5255
4,4.75,0.8223,2.8754,6.00105,7.44479999999999,29.6156
4,5.25,0.787,2.7954,7.4158,4.3076,26.1028
4,5.75,0.87,2.732,6.7776,4.9258,57.4209999999999
4,6.25,0.8325,2.77875,7.995625,5.589125,41.533375
4,6.75,0.878425,2.81775,9.46602500000001,22.4869,100.105325
4,7.25,0.845825,2.565725,7.45584999999996,46.9594999999999,80.440775
4,7.75,0.879125,2.782,10.70085,102.9127,111.946225
4,8.25,1.0086,3.0256,9.49140000000001,160.2984,150.1878
4,8.75,0.9844,3.08909999999999,-0.472400000000003,199.0673,223.002
4,9.25,1.0384,3.32365,-1.78230000000001,238.57835,252.8505
4,9.75,1.207,3.864375,-3.816075,316.999075,243.88595
4,10.25,1.17215,3.810175,-7.23807500000003,301.57285,291.319125
4,10.75,1.188275,4.176675,-8.273175,394.423375,323.6862
4,11.25,1.24565,4.3996,-5.943075,391.427425,353.638075
4,11.75,1.2233,4.21575,-5.8031,403.10585,349.89285
4,12.25,1.2227,4.1796,-4.4827,426.0294,390.8051
4,12.75,1.325,4.7107,-5.9875,421.0649,331.6879
4,13.25,1.288425,4.677075,-4.4312,398.727025,358.448075
4,13.75,1.28945,4.85675,-5.20495,426.97035,316.3474
4,14.25,1.260875,4.1595,-5.196625,390.16475,292.923875
4,14.75,1.190125,4.60475,-3.481625,354.656875,309.19325
4,15.25,1.2485,4.5138,-2.28510000000001,334.33235,345.27595
4,15.75,1.25175,4.78,-2.956125,314.183625,300.512875
4,16.25,1.26255,4.552825,-2.314525,236.9324,263.939225
4,16.75,1.1114,4.3309,-0.438699999999999,171.4752,231.68735
4,17.25,1.112925,4.333375,0.201599999999999,132.16385,173.4668
4,17.75,1.044,3.7146,1.25345,72.6217,171.38045
4,18.25,0.978,3.544,2.089,24.194,97.898
4,18.75,0.763,2.924,3.802,-0.085,53.843
4,19.25,0.7951,3.24435,5.341625,7.94702499999996,26.761675
4,19.75,0.76285,2.97335,6.1471,0.947750000000005,26.1535
4,20.25,0.74405,2.8531,5.46725,3.95265000000001,19.4165
4,20.75,0.73445,2.49195,8.32235000000001,1.18865000000001,26.819
4,21.25,0.808325,2.836775,6.4349,-1.0333,25.875525
4,21.75,0.8099,2.7687,5.89152499999999,2.1203,36.40995
4,22.25,0.80765,2.96035,6.7854,2.9128,32.945
4,22.75,0.890825,3.28095,5.847825,2.93329999999997,38.3247
4,23.25,0.8629,3.21075,6.18245,0.270674999999982,52.216275
4,23.75,0.843,3.1,6.833,-0.012,47.559
5,0.25,0.711575,2.24495,11.48985,-2.19675,30.5752
5,0.75,0.709775,2.4119,10.576975,-2.431375,36.9472499999999
5,1.25,0.778099999999999,2.312025,7.098375,-2.6156,32.62815
5,1.75,0.791125,2.164,7.355,1.695075,27.549225
5,2.25,0.7477,2.4713,7.96652499999999,-1.15280000000001,22.274575
5,2.75,0.733499999999999,2.42555,11.57675,3.53179999999999,28.1210499999999
5,3.25,0.717074999999999,2.14055,7.98494999999998,3.78334999999999,24.17965
5,3.75,0.736275,2.3342,8.171925,1.5468,24.27435
5,4.25,0.709875,2.19345,8.578025,0.564349999999985,21.2487
5,4.75,0.7438,2.2854,7.649,2.18840000000001,21.0566
5,5.25,0.7153,2.044375,8.67254999999998,4.347275,21.52185
5,5.75,0.7507,2.0913,11.5856,5.67379999999999,22.2469
5,6.25,0.7182,2.2126,13.7846,12.29,41.3402
5,6.75,0.705,2.1312,11.8448,41.8258,62.934
5,7.25,0.7925,2.46675,9.5805,71.77975,96.676
5,7.75,0.89245,2.72105,12.209675,133.200175,145.79095
5,8.25,1.008825,3.1155,1.86184999999997,175.2982,221.185375
5,8.75,0.984125,3.35075,0.7275,242.5505,258.971125
5,9.25,0.9931,3.3027,-3.204125,269.7984,278.58475
5,9.75,1.0165,3.2297,-3.9812,318.8029,301.4764
5,10.25,1.0887,3.6385,-3.4603,330.6376,381.699
5,10.75,1.0113,3.488825,-7.53805,407.830025,366.979025
5,11.25,1.0322,3.3765,-6.7965,433.6756,365.5042
5,11.75,1.08375,3.601375,-5.043875,445.546,407.92525
5,12.25,1.065425,3.738075,-5.20405,441.501375,390.138525
5,12.75,1.047025,3.4795,-4.4559,416.438125,354.731875
5,13.25,1.017,3.6595,-6.03575,407.9005,370.6605
5,13.75,1.0043,3.49985,-4.5522,417.22515,353.832675
5,14.25,1.0041,3.191975,-4.648525,389.964925,345.340175
5,14.75,0.9922,3.353175,-0.399024999999978,388.790925,352.34575
5,15.25,0.9988,3.5569,-1.64084999999999,290.81085,310.3201
5,15.75,0.96375,3.32625,-2.587625,260.910875,310.914375
5,16.25,1.00325,3.0881,-1.17565,230.1805,265.19185
5,16.75,0.987399999999999,3.393275,0.0285499999999952,196.568375,284.5332
5,17.25,1.0524,3.484,1.2512,130.2648,221.663
5,17.75,0.9199,3.3004,3.21557499999999,64.79345,179.00115
5,18.25,0.817875,3.23145,2.83175,24.6646249999999,139.842325
5,18.75,0.912625,3.0641,4.362175,6.08252499999997,86.490025
5,19.25,0.81365,2.64485,4.91375,-2.24525000000002,46.1591999999998
5,19.75,0.74175,2.885,5.1876,-0.3223,22.8351
5,20.25,0.77975,2.728375,6.40575,0.524875,39.006625
5,20.75,0.7735,2.83775,5.374625,-1.747875,34.38625
5,21.25,0.74125,2.80525,6.518625,0.610875,25.16275
5,21.75,0.79425,2.68325,6.13225,0.16875,25.896625
5,22.25,0.69775,2.5445,7.5125,0.741375,29.63325
5,22.75,0.691425,2.357775,5.19914999999999,1.299925,21.746325
5,23.25,0.635224999999999,2.46935,5.130775,0.313149999999979,20.3729
5,23.75,0.66,2.334,8.2626,-0.704999999999997,23.096
6,0.25,0.620200000000001,2.1964,7.57680000000002,-1.5684,29.3966000000001
6,0.75,0.493725,1.76255,8.171775,-2.17282500000001,11.6869
6,1.25,0.431,1.6752,12.736,-0.825599999999999,11.681
6,1.75,0.4052,1.648,18.1350000000001,-0.674599999999985,16.3172000000001
6,2.25,0.40385,1.46935,14.80095,-1.67645,26.4781
6,2.75,0.362525,1.390825,10.177,-0.898525000000006,15.667225
6,3.25,0.5,1.7174,11.010375,-1.4262,13.786
6,3.75,0.5212,1.8724,14.1832,-1.1884,16.5662
6,4.25,0.535375,2.02755,20.3576,-0.134850000000005,53.6602249999998
6,4.75,0.537200000000001,2.0286,13.9058,-1.0178,51.6336000000004
6,5.25,0.627,1.9315,14.29325,-0.9405,57.25625
6,5.75,0.53845,2.00415,10.955375,-1.439975,30.209725
6,6.25,0.60195,2.09035,7.11735,6.38709999999999,42.82865
6,6.75,0.5085,1.8739,8.9627,37.3848,62.2333
6,7.25,0.5983,2.0412,8.69804999999999,75.2647,119.65625
6,7.75,0.6585,2.3369,4.9876,124.0621,156.7949
6,8.25,0.804575,2.623275,5.29269999999997,160.667675,206.321025
6,8.75,0.785625,2.94705,-2.38975000000007,192.80395,268.1462
6,9.25,0.85835,3.1947,-4.77165,223.66525,330.28065
6,9.75,0.84545,3.23765,-6.26335,269.5674,312.29815
6,10.25,0.9044,3.02385,-2.5082,294.36585,383.3365
6,10.75,0.837425,3.4184,-6.47880000000001,346.7312,367.399675
6,11.25,0.866775,2.965275,-6.50965,357.889825,396.19665
6,11.75,0.90105,3.023425,-5.29225000000002,477.07735,375.59085
6,12.25,0.94645,3.47805,-5.15147500000001,361.313425,397.85065
6,12.75,0.980825,3.6737,-5.04465000000001,456.239875,460.08075
6,13.25,0.95775,3.370825,-3.883375,383.25095,460.042925
6,13.75,0.907875,3.2029,-3.469975,364.2062,408.352424999999
6,14.25,0.891625,3.206625,0.0265,411.582375,382.481125
6,14.75,0.88475,3.107,-3.1511,350.04865,340.3034
6,15.25,0.90335,3.11485,-0.955450000000002,300.1441,375.6358
6,15.75,0.87475,3.15065,1.05295,258.46445,353.53875
6,16.25,0.905125,3.25775,-1.033375,214.684,412.199125
6,16.75,0.88985,3.1538,0.274199999999998,167.929,305.7196
6,17.25,0.8119,2.88635,1.75105,96.01115,256.8839
6,17.75,0.78435,2.8009,3.3122,59.4811,182.22155
6,18.25,0.7725,2.67955,3.1876,25.25415,123.04775
6,18.75,0.7777,2.821925,5.87624999999997,51.1502999999999,141.954075
6,19.25,0.616,2.19915,5.00845,14.4275,55.30795
6,19.75,0.701025,2.469925,6.81294999999999,5.01995,46.32085
6,20.25,0.693824999999999,2.46315,7.29447499999997,7.07632499999999,35.8761499999999
6,20.75,0.76575,2.77325,9.82597499999999,4.14025,45.73875
6,21.25,0.84425,2.7855,18.24975,5.38675,62.982
6,21.75,0.7291,2.4069,10.28295,1.57789999999999,42.7249
6,22.25,0.6195,2.152,12.719,0.688,63.28425
6,22.75,0.551,2.171,15.85125,-0.90625,45.36625
6,23.25,0.603,2.1876,13.6578,-2.9195,84.9942000000001
6,23.75,0.6262,2.4886,9.3858,6.22570000000001,54.861
7,0.25,0.3176,1.463325,8.16695,0.497249999999999,13.528125
7,0.75,0.29735,1.3491,8.042025,-1.02805,5.774875
7,1.25,0.367575,1.450725,12.433075,-0.548775,11.38915
7,1.75,0.402275,1.529875,11.114,-0.677275000000001,9.9684
7,2.25,0.41075,1.5875,10.73425,-0.443,17.694
7,2.75,0.43675,1.5665,11.6475,-0.343,14.59025
7,3.25,0.4513,1.741425,11.24615,-0.187525000000001,10.98595
7,3.75,0.4392,1.7486,8.4484,-0.3782,21.2418000000001
7,4.25,0.4982,1.7708,8.00600000000001,-0.770799999999998,16.6368000000001
7,4.75,0.5048,1.874,11.537,0.0640000000000014,30.5126000000001
7,5.25,0.4556,1.7056,8.66480000000001,1.565,34.8054000000001
7,5.75,0.456025,1.713125,12.8705499999999,0.253249999999998,35.7113
7,6.25,0.447249999999999,1.63935,17.796525,4.62724999999999,45.42235
7,6.75,0.498800000000001,1.8698,11.7524,27.891,78.6056000000001
7,7.25,0.6292,2.2972,17.1574,74.0586,119.197
7,7.75,0.7598,2.5432,17.879,105.5008,149.3086
7,8.25,0.726975,2.35335,1.75799999999999,121.823375,237.6751
7,8.75,0.787600000000001,2.6008,1.4856,166.6372,308.0522
7,9.25,0.725225,2.81925,-2.156525,182.59,255.331625
7,9.75,0.7718,2.5058,-4.104,251.7068,345.2806
7,10.25,0.8036,2.735,-1.2222,247.3816,363.5154
7,10.75,0.934,3.1012,-5.3688,332.7628,422.4074
7,11.25,0.970975,3.327925,-4.585425,336.029875,412.331825
7,11.75,0.9237,3.172,-2.1907,324.483575,467.132475
7,12.25,0.83785,2.880775,-3.40365000000001,379.375725,492.6402
7,12.75,1.009725,3.075475,0.416249999999957,398.587975,406.5637
7,13.25,0.881925,2.951525,-4.25575,431.15775,432.9794
7,13.75,0.9762,3.4964,0.270600000000005,359.9892,443.4726
7,14.25,0.9916,3.206,0.354200000000011,388.2082,346.1446
7,14.75,1.002525,3.095325,-1.194325,440.143225,422.231175
7,15.25,1.067725,3.9368,2.6998,322.135575,413.15535
7,15.75,0.8378,3.0482,1.7932,276.3442,325.0978
7,16.25,0.831675,2.869775,3.25397499999999,265.670675,325.50835
7,16.75,0.8144,2.6702,2.3468,222.378,331.736800000001
7,17.25,0.7148,2.4748,7.31620000000005,134.4116,240.3942
7,17.75,0.692,2.5516,2.7732,87.3778000000001,237.2556
7,18.25,0.754200000000001,3.1126,6.32320000000001,56.8634,175.939
7,18.75,0.602,2.390575,5.38464999999999,2.59434999999998,92.0819999999999
7,19.25,0.930874999999999,3.38775,6.041825,40.1429249999996,91.9892999999999
7,19.75,0.66075,2.26725,10.247,16.3135,45.1235
7,20.25,0.735,2.40625,8.07675,13.03425,76.716
7,20.75,0.6124,2.201575,7.910525,-1.42695,48.4308
7,21.25,0.59475,1.924475,8.017675,-2.6173,48.826875
7,21.75,0.433,1.75775,8.16875,-2.844,30.138
7,22.25,0.3585,1.5335,8.354,-1.3315,17.7745
7,22.75,0.454975,1.7104,7.3094,-0.802225,18.80595
7,23.25,0.45625,1.76,11.68175,-2.99975,17.308
7,23.75,0.401175,1.59085,13.526575,-2.16592500000001,76.2738249999995
8,0.25,0.5332,2.20065,11.0897,-0.335025,24.50735
8,0.75,0.4865,2.0035,6.441775,-0.69775,28.40975
8,1.25,0.474475,1.77205,11.09995,-0.284224999999999,23.3424
8,1.75,0.4333,1.76,9.74899999999999,0.568399999999998,15.1298
8,2.25,0.478,1.8124,10.857,0.2296,17.7419
8,2.75,0.45135,1.7684,13.872625,1.24295,8.301175
8,3.25,0.50915,1.83955,15.0691,-0.511350000000001,15.72335
8,3.75,0.45975,1.816125,12.25675,0.168375,9.217125
8,4.25,0.503425,1.788575,9.514675,4.60847499999999,25.144675
8,4.75,0.4188,1.707,11.02855,1.56659999999999,32.7043
8,5.25,0.373925,1.5566,12.418775,-0.132475000000001,21.8381249999999
8,5.75,0.4332,1.5149,14.691775,0.589025,13.426725
8,6.25,0.5276,1.88155,13.01975,3.46465,38.4619
8,6.75,0.49125,1.9735,11.284525,24.20975,47.56575
8,7.25,0.594,2.1545,17.00515,52.799,105.6715
8,7.75,0.64935,2.327725,35.365625,91.55155,140.255275
8,8.25,0.654825,2.1581,22.228475,135.64955,195.44675
8,8.75,0.69215,2.25315,4.812975,154.329,266.363375
8,9.25,0.7458,2.4308,-0.446600000000001,226.1634,267.567
8,9.75,0.723825,2.446325,0.331274999999988,264.319625,287.6663
8,10.25,0.757375,2.41125,-0.63225,310.331625,334.54075
8,10.75,0.7409,2.777475,-1.645,338.864975,328.7511
8,11.25,0.670449999999999,2.75155,2.76444999999991,376.72165,359.97435
8,11.75,0.7796,2.2944,-4.2228,408.4792,383.256
8,12.25,0.8035,2.78845,-3.4268,387.85285,401.98815
8,12.75,0.8226,3.104225,-2.939975,404.280875,389.8145
8,13.25,0.8292,2.5682,-1.7116,340.194,358.3166
8,13.75,0.9189,3.1727,-2.4004,301.8934,344.6824
8,14.25,0.9684,3.0652,-1.9258,297.3028,316.2004
8,14.75,0.7854,2.7512,-1.31679999999999,302.6132,365.5594
8,15.25,0.9059,2.864,-2.85619999999999,287.705,352.6296
8,15.75,0.922625,3.075875,-2.167,246.63225,256.1785
8,16.25,0.822874999999999,2.7289,-1.14557500000001,227.451175,250.069424999999
8,16.75,0.916825,2.854175,0.564574999999997,195.2692,261.308125
8,17.25,0.821525,2.913475,1.47505,150.509775,176.37695
8,17.75,0.833549999999999,2.90605,3.50209999999999,111.633899999999,189.14445
8,18.25,0.69365,2.518625,4.18455,64.305,106.67385
8,18.75,0.6581,2.3839,4.5771,19.1607,85.55
8,19.25,0.6328,2.2653,6.4874,1.1491,79.4699
8,19.75,0.48625,1.78225,6.776125,-2.62425,30.0085
8,20.25,0.447625,1.836625,5.26025,0.73475,23.88575
8,20.75,0.5316,1.92545,6.01145,-0.4275,10.73955
8,21.25,0.553224999999999,2.051975,7.70749999999999,-0.636050000000001,23.0136
8,21.75,0.5522,2.0208,7.91459999999999,-1.35,30.0642
8,22.25,0.617975,2.386,7.535175,0.939,20.89455
8,22.75,0.524575,1.955525,9.35142499999998,-0.500675000000002,23.439
8,23.25,0.4834,1.8048,9.1636,-0.960575000000006,10.3592
8,23.75,0.5462,2.1768,8.4646,-0.767200000000001,14.6406
9,0.25,0.669424999999999,2.36295,8.795275,2.14984999999999,18.965275
9,0.75,0.631225,2.279525,5.5554,3.57804999999999,22.157475
9,1.25,0.821475,2.721075,9.0106,6.20529999999998,29.2325749999999
9,1.75,0.855525,2.368175,8.9937,7.35420000000002,36.190825
9,2.25,0.8335,2.51175,9.68825,5.2925,29.47325
9,2.75,0.824575,2.33105,8.681675,4.95454999999999,28.90435
9,3.25,0.782475,2.580725,11.8763,3.26145000000001,24.85315
9,3.75,0.854399999999999,2.9458,17.126,8.7364,37.7304
9,4.25,0.866599999999999,2.752075,19.3364,11.0823,48.0486499999999
9,4.75,0.956299999999999,3.2504,14.7496,8.7032,42.1381
9,5.25,0.836399999999999,2.957025,10.75615,5.98035,66.4906999999999
9,5.75,0.766499999999999,2.9582,13.9001,9.64049999999999,64.8390999999999
9,6.25,0.878,3.291,19.644,10.069,57.358
9,6.75,0.81685,2.67295,16.95525,11.8982,46.02965
9,7.25,0.7434,2.3062,12.10205,34.313825,89.937775
9,7.75,0.809725,2.424075,16.151875,67.735875,116.347025
9,8.25,0.8268,2.4126,18.6932,135.2872,146.2706
9,8.75,0.831,2.48225,11.11675,163.68975,217.16825
9,9.25,0.955,3.05,-0.421600000000003,241.7074,224.9072
9,9.75,0.8602,2.8281,-1.1956,287.04825,268.22335
9,10.25,0.924,2.8718,-1.8401,321.689,328.49045
9,10.75,0.93825,3.237,-2.262625,322.723375,398.091875
9,11.25,0.9521,3.4005,-3.24355,351.30975,340.23015
9,11.75,0.88545,3.26385,-3.68625,392.231325,343.512075
9,12.25,0.9334,3.03065,-3.760375,406.58185,343.080325
9,12.75,0.93165,2.9845,-1.1108,380.540125,412.357775
9,13.25,0.916125,3.002775,-2.5864,431.29895,372.831975
9,13.75,0.892125,3.249,-1.458875,411.84585,339.29175
9,14.25,0.96725,3.09375,-2.4305,396.5045,323.81175
9,14.75,0.9598,2.825,-1.6264,336.1068,316.917
9,15.25,1.052975,3.63155,-1.8479,333.62595,284.8345
9,15.75,1.022125,3.263125,2.529375,265.9495,279.264625
9,16.25,0.8927,2.993,1.224425,213.788625,235.1283
9,16.75,0.9005,2.922,6.30910000000001,142.18375,207.8664
9,17.25,0.82975,2.71075,4.244,85.139,138.94675
9,17.75,0.7723,2.6262,5.29829999999999,39.9414,89.440025
9,18.25,0.75085,2.51195,5.552475,17.004275,51.095775
