DOY2,HR2,USTAR,TA,WS,FC,SC,H,LE,SLE,G,TS,RH,PA,CO2,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,TAU,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA
1,5.25,0.0510081454,-16.096,0.9875924387,-4.5779838725,-5.141917305725,-104.3990729085,-31.5988242255,-2.44309030545,-5.72,-0.294225,22.7305,77.8706905315,361.56251481,-92.53975,0,0,160.6675,220.975,2.5101869723,-0.479639277875,0.2676675173,0.19757027095,0.083158456175,-14.27235948675,0.070040863725
1,5.75,0.0638873424,-16.027,1.3564849142,-2.59260944535,-2.40693160435,-100.908711485,-61.80352806875,-6.934111591175,-5.82515,-0.29625,22.371,77.86728136,361.563844345,-91.6635,0,0,160.1575,224.1275,2.4442179034,-0.4989869904,0.2534830104,0.233022543,0.0653563938,-14.050705622,0.0724452576
1,6.25,0.043304559125,-15.8555,1.407737975675,-2.7523925102,-1.43636180035,-104.238941195,-17.99584354,-3.9764503109,-6.55195,-0.2993,21.9855,77.86944471675,361.54078012,-90.629,0,0,161.8225,229.53,2.441800543725,-0.434623695575,0.22574581265,0.209627741225,0.082385969325,-14.09028126475,0.080143411425
1,6.75,0.060107311175,-15.606,1.504781153975,-3.0309708033,-2.687100219975,-101.975283855,-12.642183295,-2.211640874025,-6.0892,-0.2961,18.965,77.878719919,361.59534136,-89.56325,0,0,161.6025,229.59,2.350827318825,-0.47500009445,0.280857339075,0.2326749096,0.071767644525,-14.2181499525,0.092257470975
1,7.25,0.043446038075,-15.5195,1.18475550455,-2.058938520625,-3.941173490125,-99.3986750125,-10.65147898225,-2.0363333145,-6.20535,-0.296225,19.1615,77.916823825,361.49621036,-88.361,0,0,160.5575,223.2925,2.322252420625,-0.455256737625,0.3005583311,0.22911960485,0.05975776305,-14.6788635135,0.09335289275
1,7.75,0.062727909175,-15.2325,1.3649267839,-1.797160324375,-3.078497854875,-95.8352978365,-12.907904319375,-1.78084740975,-6.82455,-0.30375,19.7055,77.86327937925,361.45230134,-89.18625,0,0,161.335,224.4075,2.41332374235,-0.500331453375,0.266521403275,0.26833691895,0.065833136225,-14.984978728,0.09368555115
1,8.25,0.0464136087,-15.1405,0.931682949375,-3.524591695075,-0.60718793745,-81.1081811535,-18.795729275,-1.626241089925,-6.29595,-0.3096,20.426,77.81599298925,361.5256303575,-86.484,1.0289,1.619425,164.0425,222.7225,2.6061248928,-0.51468779345,0.33800177305,0.2904438093,0.079568792475,-15.112137893,0.10002414325
1,8.75,0.058092673825,-14.7235,1.40207781425,-2.5644462852,-0.97660052555,-93.97697737925,-26.59491247175,-4.27621174285,-7.248,-0.32075,20.3925,77.83600172,361.5971284925,-68.10625,6.3022794957,10.60325,164.2325,222.9325,2.4405646644,-0.5452470842,0.272929137175,0.301644491175,0.092611283975,-14.97399677925,0.08621556535
1,9.25,0.058978294525,-14.071,1.197776702675,-1.66091493775,-3.7264618275,-85.3785648325,-88.4517933095,-2.464263124625,-7.41125,-0.3164,21.3205,77.8937136315,361.651596585,-44.563,25.8761698545,33.025,163.31,226.4075,1.613836218225,-0.60028850875,0.295272156175,0.260455705825,0.1084147192,-14.81528148625,0.07498730905
1,9.75,0.0667068205,-13.6795,1.06575521775,-2.49053307075,-3.314377359475,-112.006238495,-46.081975094,-5.2922077429,-7.15925,-0.3060875,18.38775,77.8875459825,360.1778187125,-34.8475,39.586620888,38.18175,156.09,228.46,2.0179791734,-0.614777612,0.29063964975,0.311165568,0.105292369,-14.90930105,0.077766491
1,10.25,0.0628830634,-13.83625,1.18213663365,-1.85829104345,-3.0949210127,-85.5855502525,-48.06104374875,-3.602176176325,-6.1403,-0.309225,17.4335,77.691738704,359.8634551,-20.2,57.351740732,64.055,149.585,234.895,2.6507281225,-0.6149319625,0.287626205175,0.26671723535,0.095307007125,-12.924474473,0.06446867375
1,10.75,0.04975160525,-13.224,1.07080983835,-3.599232424375,-4.50629655725,-93.62939701075,-22.03894931,-3.8859087227,-6.67655,-0.307925,16.99225,77.70403942525,359.19840789,-0.3125,74.999831582,91.07,152.7375,238.335,2.3745753212,-0.7060988558,0.2991122383,0.28163599255,0.101860849475,-14.8810593745,0.073239682325
1,11.25,0.0750634006,-12.85025,0.9085760118,-3.5090972132,-6.93821852455,-66.981088307,-31.5353650535,-5.65318782365,-6.372925,-0.326025,19.3265,77.710159578,359.2523551375,-10.555,88.4733477625,109.9725,152.5675,240.8175,2.4973108302,-0.6383301332,0.3428040548,0.3412847972,0.1383686996,-14.841997204,0.07989174
1,11.75,0.05919483225,-12.26925,1.079962023,-0.974455966,-11.1601087912,-73.162503299,-76.10237248025,-2.18211629425,-5.6453,-0.3184125,21.2145,77.73577029,341.6848196,-9.9675,95.168923028,96.91,155.2475,242.6975,2.3497013771,-0.6002842956,0.3613486441,0.34166393305,0.1159769025,-15.188698822,0.08298952435
1,12.25,0.06347609345,-12.085,1.1488769475,-1.8314743028,-7.18779729785,-71.0265913835,-2.7739181789,-3.1405253436,-6.615025,-0.31625,19.566,77.719329788,359.3773796075,-20.4275,97.0103227715,102.22,157.7825,248.3325,2.47697455895,-0.5503923235,0.33238499195,0.2370276452,0.11848290315,-14.755933998,0.0775841124
1,12.75,0.0752465443,-11.991,1.2289972506,-1.025290097,-4.9762570069,-67.48725106525,-35.495588798,-1.49432953675,-6.92935,-0.31905,19.962,77.8784302465,359.3117234775,-12.995,88.9717225155,94.085,155.4875,245.995,2.96499918325,-0.58642722635,0.3079394537,0.33682829325,0.1130937631,-14.5240293825,0.09144934845
1,13.25,0.07724076915,-12.0805,1.15634890045,-2.306827970475,-5.9654690515,-68.54563098275,-35.4648311375,-1.6203825237,-6.52835,-0.32605,21.3055,77.8655375685,359.84361435,-17.90375,94.7192881785,93.1775,156.9625,251.57,2.878789078725,-0.6994412614,0.35483887565,0.30111664515,0.14657328695,-14.4526537155,0.0887344642
1,13.75,0.07356765275,-11.628,1.665530282125,-1.9826214066,-6.132852149,-75.64698349175,-79.966533035,-3.89169203,-6.2022,-0.2948,23.853,77.8595096395,359.2631694625,-8.69175,107.781853842,102.005,157.95,253.705,2.974829761,-0.6944317643,0.326731418775,0.33333378005,0.143942042375,-14.418513496,0.08022838505
1,14.25,0.0721616166,-11.5835,0.9295741843,-1.429697613875,-4.4907003109,-65.12165824425,-9.372741518825,-2.52770083345,-6.09065,-0.27605,23.6185,77.826095089,359.440131125,-31.47,95.280565731,99.03,157.8625,253.0475,3.0349693398,-0.7664223603,0.352072872,0.299395528,0.1414738459,-14.417114433,0.0711402257
1,14.75,0.061686561375,-11.6895,1.428293955375,-1.371388820625,-2.30678761025,-61.28558807,-26.83868013625,-2.2857151395,-6.849,-0.28525,24.3855,77.8161877475,353.086875615,-34.265,72.211940927,75.6475,159.5525,250.3375,3.16849895175,-0.810754180875,0.31300104025,0.26297127975,0.12799995725,-14.26181458,0.078269801625
1,15.25,0.066205205375,-11.7515,1.773876961875,-1.892631046,-0.5697473994,-67.1121875,-42.44277731975,-3.86597054475,-5.9627,-0.27745,26.243,77.80907532875,340.36774178,-43.1675,58.998407156,65.04325,157.295,245.4375,3.2580755055,-0.67850222125,0.35839851,0.281364815,0.123564834875,-14.13989445,0.07380772125
1,15.75,0.0703449482,-11.796,1.6900463847,-1.5501233228,-1.117672840525,-61.4233871305,-30.10765468325,-3.1503774904,-6.5337,-0.2684,27.2355,77.797400707,332.80963814,-60.0175,43.6526518035,49.17475,162.4,245.0775,3.3543743626,-0.5948504237,0.2571430407,0.3400966748,0.1189457063,-13.999452342,0.0712564576
1,16.25,0.051253459875,-12.848,1.757511056375,-1.37349670505,-0.7490807111,-74.62856056825,-10.2290456525,-4.8781575476,-6.7634,-0.27415,27.0105,77.87508357875,329.3102553175,-73.3775,32.904467032,29.6255,159.5125,247.335,3.37239220855,-0.534268239375,0.258895438625,0.3302494,0.10149995175,-14.08170505625,0.080964642875
1,16.75,0.06040172615,-12.208,1.49930640005,-2.9559423867,-1.2730034402,-69.7850795735,-22.57744446825,-3.1952974827,-6.1769,-0.277,28.5525,77.8630542995,351.3173836475,-89.9625,19.5025,13.34,154.185,240.5225,3.2757891462,-0.51956979335,0.31780416565,0.3244751232,0.093493953,-14.1218670015,0.0822532627
1,17.25,0.0369739755,-13.6095,1.63845308205,-2.16567906375,-0.9981015614,-78.7179633495,-30.05407651975,-5.022897221125,-5.67695,-0.261,31.0575,77.863362765,347.68324707,-98.35725,4.5341,3.0332,153.115,236.98,2.9784150701,-0.5433504555,0.2592131257,0.26407470835,0.07197977865,-14.2574689295,0.0780872186
1,17.75,0.05287431045,-13.8455,1.3968837117,-2.209667059075,-0.603760819775,-77.70150167,-16.032846645,-4.4431023862,-6.15485,-0.27075,31.2725,77.86176387,349.3200654,-94.76675,0,0.2586,155.2175,236.7,2.78959228,-0.49731330645,0.2543242059,0.261701039,0.0857365386,-14.3931038845,0.0870056071
1,18.25,0.061160663575,-13.447,1.292554652075,-3.166361610725,-1.4450944226,-76.730580839,-12.5609872935,-6.593451785125,-6.98795,-0.27145,28.9935,77.8324682305,360.39708297,-91.353,0,0,157.7275,235.63,2.50876078375,-0.56331178485,0.241464908175,0.271230971275,0.069437291825,-14.478897697,0.083110813975
1,18.75,0.058000128,-13.261,0.92140768405,-2.227108997025,-0.17214553235,-81.12842451475,-23.256377253,-4.8945282478,-6.62065,-0.2667,27.216,77.8252149075,360.650254665,-93.5835,0,0,162.5925,235.2475,2.544229769375,-0.52207150345,0.2573364011,0.1801402014,0.0503141029,-14.610967802,0.1002065356
1,19.25,0.0690830795,-13.395,0.47492672025,-2.17115008935,-0.11793603605,-82.168347174,-10.6040363555,-2.976564051225,-6.01115,-0.27205,27.5045,77.8201654325,361.00695242,-92.07025,0,0,167.4625,235.2625,3.19998182875,-0.6172054035,0.31713594575,0.28879381325,0.088944885875,-14.51107479875,0.100508001625
1,19.75,0.06456326255,-13.661,0.54766367365,-3.4323876515,-0.1875321907,-101.73100497,-17.95737771875,-3.1476243321,-5.8142,-0.2724,27.562,77.7154011225,361.925654555,-92.2965,0,0,167.485,237.495,2.632170418,-0.54070784175,0.26354846155,0.2989312617,0.1004050231,-14.4997776705,0.08917663475
1,20.25,0.0536410355,-13.814,0.8206264078,-2.16778830345,-2.23150106465,-101.078471445,-18.709423058,-5.53696284955,-5.8424,-0.2728,29.133,77.718082355,362.00625288,-95.9015,0,0,163.465,237.0175,2.9027721172,-0.5540511227,0.269743430325,0.308369045375,0.092815080975,-14.31099158925,0.07456010205
1,20.75,0.065089889225,-13.9015,1.60857507245,-2.3011471846,-0.813927745125,-84.060014726,-12.525790593,-1.93158703635,-5.4402,-0.2807,27.708,77.7860339515,362.233878835,-96.92,0,0,161.68,235.04,2.5367789808,-0.4774025228,0.24313541515,0.325603948375,0.063212540425,-14.7875844575,0.09625240455
1,21.25,0.064473933,-13.7295,1.0956996348,-3.159185962675,-6.49343663755,-81.226054522,-49.600400408,-2.0370664044,-4.9136,-0.2754,26.4585,77.788208376,362.40986188,-94.2945,0,0,163.965,230.5275,3.0299692292,-0.4838237388,0.252611145,0.2572221784,0.073492413,-15.010232796,0.0996336908
1,21.75,0.0692639438,-13.865,0.7861441008,-1.3750336944,-0.8831930561,-94.2685169375,-47.9465078695,-1.7507508024,-5.23085,-0.2794,26.445,77.805878336,362.77565868,-90.3165,0,0,166.185,227.705,3.0287670154,-0.5674462696,0.3067151252,0.28951821,0.061400774,-15.170114334,0.1000687452
1,22.25,0.05684338025,-13.8515,1.19624711025,-0.663399222975,-0.9493531076,-90.740383819,-12.3436286115,-1.3994390128,-5.1049,-0.279,25.773,77.6897407025,362.5898881,-90.1695,0,0,166.2625,227.515,2.9348694746,-0.57109231825,0.24330250475,0.2108142645,0.05872090325,-14.058711905,0.08114447375
1,22.75,0.068850353,-13.967,0.7496674891,-1.184623236875,-2.8301171972,-80.108180069,-31.04523505,-2.050367242,-5.30945,-0.2797,27.5095,77.69374036675,348.4197483,-90.99975,0,0,164.9375,226.655,2.99093378485,-0.55927681725,0.2469300648,0.293747721175,0.06624450495,-14.12372357625,0.0905324589
1,23.25,0.0635045178,-13.8705,1.0351878852,-2.84082436715,-0.72857570805,-86.14267014575,-12.590588465,-4.151605047,-5.27655,-0.27885,26.5865,77.69727869,360.41203798,-90.1755,0,0,163.9225,225.86,2.688453961625,-0.6024573708,0.3150131554,0.2790869114,0.070330371,-11.647693938,0.1004028406
1,23.75,0.05221920645,-13.8605,0.67343708695,-2.5036129854,-0.557795805125,-93.3931804975,-16.15788580275,-2.290663236,-5.1653,-0.2778,24.8915,77.8298674515,360.8924303,-88.90175,0,0,164.3625,224.1375,2.7853100408,-0.4938978157,0.233992026225,0.28907517855,0.087088227725,-13.761781712,0.1082230092
2,0.25,0.041958475475,-12.80375,1.102518777875,-0.936544047,-4.0365363425,-92.86433994675,-19.170028661,-7.482411299525,-18.61375,-1.12375,15.15,77.73971336925,358.9481755275,-94.81025,0,0,152.0425,232.065,0.88113296115,-0.589919674125,0.242999063625,0.2417496096,0.06854471245,-13.1887376015,0.07371130945
2,0.75,0.05139348505,-13.37290399,0.9833621091,-0.34207487525,-5.0262903495,-89.731076037,-16.4543693725,-5.5318246645,-19.915,-1.208875,14.7925,77.737384048,358.75332661,-97.254,0,0,154.3475,237.1575,1.028152705775,-0.5661252663,0.21830852845,0.21280547505,0.06935793985,-13.091529791,0.0639343188
2,1.25,0.0482382698,-13.12737904375,0.957996667575,-1.0886852191,-3.258354776125,-100.97620278075,-17.665466914,-1.9965450131,-21.06,-1.28975,14.9225,77.73739433375,360.59059783,-95.9,0,0,154.5175,237.275,0.94213917675,-0.5672851732,0.230030762225,0.190077073825,0.058412381375,-13.5281785795,0.085494862325
2,1.75,0.0551653698,-12.92476679625,0.6230980022,-0.516202991275,-3.7188629831,-84.368689633,-26.65357632725,-1.7844889239,-21.51,-1.364125,14.16125,77.74445218,358.299518925,-95.14775,0,0,155.605,234.065,1.20018159765,-0.5801051952,0.2399880662,0.1830276502,0.0571625682,-13.374275182,0.0812458056
2,2.25,0.04229502825,-13.3218045375,0.382387495875,-1.13321616375,-1.9929283158,-99.892857858,-61.260442167,-2.950317663275,-22.77125,-1.443375,13.10125,77.76794522375,358.4400970875,-97.234,0,0,156.235,230.765,0.85646939765,-0.578564412375,0.20470639925,0.23390821725,0.049676096,-13.36110510875,0.06996136475
2,2.75,0.0377256796,-13.1220413,0.8163474306,-1.22593705185,-1.5096072207,-95.1083234625,-23.9905203875,-2.0255068321,-23.23375,-1.51725,16.565,77.78054493325,352.0728554,-94.48875,0,0,157.345,231.4525,0.944647917,-0.5588764513,0.20980568525,0.230466620475,0.055805440075,-13.49178840575,0.06096752545
2,3.25,0.040171926125,-13.2275,0.377104514625,-1.732323115825,-0.209902498,-92.943126841,-29.1718093645,-2.3392039365,-23.26,-1.589375,15.03625,77.79435144625,361.3020318025,-93.9575,0,0,157.7225,228.4725,0.9250718,-0.73551070445,0.289166705,0.20323753,0.07172229225,-13.54051911375,0.073338953125
2,3.75,0.04374051325,-13.185,0.92044590915,-0.675397135725,-1.76549754075,-82.39675115875,-23.0822259575,-1.52951914195,-21.43,-1.632125,11.6575,77.762779913,361.3710596275,-90.9295,0,0,158.4175,228.0675,0.90702916125,-0.6054640779,0.25423280275,0.2549569132,0.0674841718,-13.221781141,0.07186035385
2,4.25,0.0408447437,-13.4538986525,0.8361202857,-0.4511594304,-3.36791209235,-109.809647905,-22.73290036525,-4.22035274205,-20.02,-1.64375,12.83625,77.725546313,360.44444389,-91.18025,0,0,158.175,227.0175,1.072149179,-0.5383953806,0.3025548648,0.2434343647,0.072108108,-13.150631652,0.076215114
2,4.75,0.039368839625,-14.081161895,0.699725101625,-0.408424819375,-1.214901053,-94.77562571475,-17.1327775775,-2.9264429207,-19.11375,-1.636875,13.8125,77.781550663,361.156427455,-93.032,0,0,158.865,227.2975,1.03924215135,-0.583542556575,0.183489469925,0.189544718275,0.059031817375,-14.02914512075,0.0550304236
2,5.25,0.0533860946,-14.4325,0.8740275488,-1.16025748485,-4.1508069192,-94.94560605,-39.056925393,-11.4837654025,-19.17625,-1.627875,16.32125,77.871444514,359.98722664,-92.79575,0,0,156.62,231.1875,0.93887694675,-0.5346199574,0.2818875888,0.2355003824,0.0665767492,-14.263207024,0.0673088174
2,5.75,0.0523571748,-14.5375,0.7920288114,-0.8381032066,-0.576265802525,-103.589764051,-20.42159249,-5.813596994075,-19.10625,-1.625375,19.4075,77.87465559,360.97299625,-94.3445,0,0,153.885,232.57,1.1034864489,-0.4974912706,0.253626209,0.2419123328,0.0621031584,-14.467237978,0.061875717
2,6.25,0.050188264,-14.24308158,0.8919119216,-0.91971080105,-0.263136733,-93.26613975525,-18.84910634525,-2.69569164365,-20.53625,-1.6445,19.8625,77.877026822,361.008328775,-92.59575,0,0,156.9825,231.52,0.940065429875,-0.420601467,0.2022078072,0.2337216886,0.0584446684,-14.368001334,0.0696965658
2,6.75,0.0331009,-14.3672193,0.972859084875,-1.445247619925,-0.27707925175,-105.95605368,-21.045275501,-3.0691511125,-21.305,-1.662,19.80375,77.8685143325,361.69350453,-88.79725,0,0,164.2675,229.7875,0.890057400375,-0.393160374525,0.167968307625,0.1887153186,0.0471302236,-14.32040096375,0.0552341738
2,7.25,0.033527965325,-14.5188592075,0.6533546455,-1.9474160375,-0.3406749273,-81.15519722,-39.156857167,-5.15297375075,-19.39,-1.6445,18.6975,77.86199578575,357.3943442,-91.7535,0,0,164.3625,230.4,1.138174959825,-0.4228305455,0.1591546279,0.207848726425,0.054119848025,-14.2916492685,0.05688672245
2,7.75,0.0538978264,-14.7108814875,0.9703954984,-1.31069635885,-0.46931200525,-92.17850253,-13.96117030525,-2.80271836145,-19.16875,-1.635625,18.21625,77.8447478375,361.6933463325,-93.51,0,0.302625,160.695,229.4125,0.8231002536,-0.37356515935,0.218105487125,0.172301010375,0.05110478805,-14.70210900725,0.061099588725
2,8.25,0.0457582079,-13.4325,0.78604455055,-0.69323040785,-2.0891817991,-83.956720649,-78.3974043325,-10.4944403658,-20.82,-1.653875,16.04125,77.8241516205,358.7122055775,-79.82325,6.529267058,7.043675,161.695,231.575,1.096722175,-0.40276264585,0.2854998202,0.17281065835,0.06783259235,-14.5276999165,0.0701733237
2,8.75,0.042795863125,-12.45125,0.908515601,-1.0321338864,-3.4173181827,-76.240946181,-14.59762897,-4.20015971335,-19.3225,-1.664,12.97625,77.81493428125,362.46805747,-61.814,14.33404180625,18.276,159.665,241.0975,0.860793833775,-0.46798474875,0.25338678875,0.202025936,0.06602853175,-14.23594958375,0.059022778125
2,9.25,0.05337391075,-12.12625,0.840320465875,-1.2816889665,-6.2238098754,-78.141746454,-14.134211957,-2.6371512577,-15.22125,-1.63375,12.13875,77.80270978125,361.0030764125,-53.45,36.00781426375,41.96675,150.745,243.5475,0.587270364025,-0.431582657,0.286935761625,0.26173755275,0.0680608955,-14.18934453625,0.063336445375
2,9.75,0.0433222768,-11.7525,0.661014354,-0.59406573425,-5.7301137452,-88.110205227,-26.8932643295,-2.636992191325,-11.81,-1.565,11.89,77.805388296,360.91741114,-37.1025,63.86195988375,65.958,152.47,247.4225,0.67040569305,-0.4378873973,0.2710103541,0.2558462778,0.0857843787,-13.673956693,0.0651716499
2,10.25,0.0538454883,-11.44625,0.734164699625,-1.395541579625,-6.250572874,-73.261035723,-3.02961569225,-2.5733691965,-9.14975,-1.4855,12.74625,77.824480061,360.242145315,-33.9525,92.524041715,97.055,154.0425,247.4525,0.84735959865,-0.4870959454,0.35303042805,0.2142176205,0.095765258375,-13.86834016675,0.065873998175
2,10.75,0.052743924575,-11.066,0.559113356025,-1.8115410517,-8.14863573025,-54.2072550475,-9.00533921014999,-1.2035405535,-8.6554,-1.3854,18.598,77.93911674775,361.7303617375,-18.8725,111.4413062625,123.55,155.86,248.7525,0.8988795538,-0.433979574125,0.2943931015,0.262181975525,0.1115203553,-13.95947310525,0.088275690525
2,11.25,0.0645373245,-10.6275,0.88645919855,-1.002400961125,-6.1226004638,-47.745680686,-50.188919338,-1.1958894885,-8.169,-1.2715,22.4925,77.863724853,359.92870367,-12.085,149.1053451875,121.255,157.6675,253.2225,1.12596653475,-0.47503257875,0.34230292335,0.22654367945,0.09225454275,-13.387293424,0.0951164176
2,11.75,0.0784592808,-10.31625,1.051601102,-2.5008112245,-4.192339808925,-74.104968968,-7.135582429,-1.9917411665,-6.910875,-1.163125,22.04,77.812019318,359.6296862275,1.19,154.35,137.2275,159.3375,257.2475,1.081722688,-0.471803297,0.3604628232,0.2244718166,0.1174739492,-12.976302398,0.0873488544
2,12.25,0.0796300382,-11.0149405,0.9259771811,-2.1107012934,-6.545704350575,-68.22176057375,-16.387766525,-1.7195339676,-6.434625,-1.049625,21.3925,77.823991863,361.522183275,-0.46,167.743256375,128.55,160.7425,260.35,1.6156508542,-0.5143348678,0.341453697,0.2553023633,0.110728378,-12.95747587,0.0822320543
2,12.75,0.0587496483,-10.31910018125,0.9665103632,-1.0776077394,-12.250974966,-66.77731188925,-10.8097927388,-1.917317939825,-6.192375,-0.929875,22.6775,77.811040054,361.92506282,-0.8175,182.2662480625,139.46,161.99,262.6375,1.63965855215,-0.4373296973,0.3316131613,0.2856338708,0.1243640325,-12.587118479,0.0868425657
2,13.25,0.0778681866,-10.06125,0.7711782452,-1.236476262075,-1.00214261505,-69.3454531345,-26.9358620375,-2.137834024625,-5.727,-0.8050625,23.72875,77.815640228,361.9626058775,-7.82,171.325,96.2905,162.26,263.8225,1.61732151035,-0.4460700148,0.3120047666,0.3712818228,0.1261946226,-12.25314261,0.0774653156
2,13.75,0.07733288815,-9.95875,0.872139152,-1.52560345385,-4.834090327,-75.7156631,1.23538274915,-2.0174646502,-6.1425,-0.716875,24.29125,77.824924202,361.21421464,-5.185,153.3539084125,128.23,163.7425,264.2775,1.7802954467,-0.4458787577,0.3822878667,0.33261696325,0.1322756186,-12.116542384,0.07772568935
2,14.25,0.082361633,-9.24457639875,1.415753654,-1.497567684075,-1.4565094004,-55.739429924,-37.358672865,-2.322460182825,-5.141625,-0.6521875,23.51625,77.84774865,360.50855885,-12.6525,151.9478232375,111.5175,164.7475,261.795,1.83666702075,-0.511572768,0.386707438,0.365444696,0.1493932455,-11.90745977,0.074604446
2,14.75,0.07697897735,-9.905,1.386184734475,-1.2944646715,-2.23867532485,-85.696297922,-5.8846182492,-1.635331561375,-5.838875,-0.6153125,25.84625,77.8682004305,361.178830915,-19.76,132.4903371875,97.0775,163.5075,262.3375,2.03309806755,-0.5663693752,0.376799224375,0.37285582315,0.16584435185,-12.099968917,0.082570488725
2,15.25,0.093902778975,-10.5775,1.223699540725,-0.932895823,-1.0599880076,-59.4917660275,-14.650097330825,-1.8396890023,-5.289125,-0.574625,26.49625,77.85969190725,360.69030896,-31.605,129.433065075,93.41,161.8325,260.8925,1.968297969625,-0.51109983035,0.3890319718,0.32956770045,0.139103224075,-12.03834287525,0.0732021039
2,15.75,0.081971538925,-10.92,1.558177975375,-1.2635329478,-0.4955459093,-46.94822993925,-4.6577418842,-2.070099268375,-5.591875,-0.5525,26.1275,77.8489905775,361.5344955575,-44.31,104.1898727375,66.012,158.69,257.1375,1.99148699195,-0.5326541847,0.333351485625,0.30319370085,0.1270161928,-12.03125495575,0.074534777975
2,16.25,0.0681028165,-10.41875,0.9505588045,-0.7203693407,-1.927170495925,-52.738933236,-12.642209154,-5.458699033375,-6.454625,-0.5225,29.1175,77.78777836,355.770366615,-60.7225,81.155787215,54.471,157.4475,252.375,2.131010215325,-0.569519643,0.3585860995,0.279624704,0.1112586855,-11.93096552,0.0803047185
2,16.75,0.0668494593,-10.4175,1.2308111201,-1.5282213016,-0.87675391475,-53.13453600475,-20.948177209,-3.1391901971,-5.5965,-0.506125,31.69875,77.823928302,362.01156996,-85.56175,54.54362546875,39.53725,156.2325,248.39,2.19602565895,-0.552281325525,0.3019016409,0.274070810225,0.08868734165,-11.87254253275,0.071943373425
