DOY2,HR2,CO2,FC,G_1_1_1,H,H2O,LE,LW_IN,LW_OUT,NETRAD,PA,PPFD_IN,PPFD_OUT,RH,SC,SH,SLE,SW_IN,SW_OUT,TAU,TA_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_6_1,T_CANOPY,T_SONIC,USTAR,U_SIGMA,VPD,V_SIGMA,WS,W_SIGMA,G_2_1_1,TA_1_1_3,TA_1_1_2,TS_1_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,G,TA
1,5.25,346.1075149175,-2.7586670049,-16.07325,-48.591225,0.937042572075,-9.872478096,153.0225,223.24,-93.77,96.365193125,-0.162,-0.442575,62.70875,-1.248632880175,-2.8073239274,-1.991529125,-3.21955,-0.36575,-0.77044213765,-20.50475,-3.093125,-1.482275,-0.416525,1.2,4.000975,-4.74535,-3.122425,-1.717325,0.825025,2.94785,-21.726,-21.1343840519184,0.0427998004,0.114175296393382,0,0.106464695975,0.43826073425,0.0291129013255672,-14.03825,-14.47875,-22.19725575,3.415675,-1.654875,-0.8167,0.361025,0.8131,1.54515,2.26515,2.9301,3.91905,5.24295,-1.7695,-0.42725,0.458125,1.209125,2.1612,2.375125,2.9435,3.666,4.9725,-27.0106631946403,-18.6035
1,5.75,347.47455316,-2.399678,-16.13175,-46.6725785325,0.9334537904,-9.9276579978,153.1,222.74,-92.4,96.45620861725,-0.1681,-0.432775,62.75825,-0.7695180577,-2.8154,-2.281569897,-3.141825,-0.268325,-0.8417454745,-20.56525,-3.1955,-1.52525,-0.4254,1.2,4.06435,-4.6616,-3.0754,-1.7,0.8225,2.93625,-21.8275,-21.614888933,0.053758314425,0.1106699401,0,0.1043338823,0.52503257925,0.0192289599,-14.14425,-14.64275,-22.58876525,3.408075,-1.71425,-0.850425,0.3473,0.796025,1.52905,2.267575,2.93305,3.941025,5.245475,-1.77425,-0.451,0.46525,1.209125,2.1612,2.375125,2.9435,3.666,4.9725,-25.4936204155836,-18.8285
1,6.25,345.71876315,-3.2940315,-16.17175,-50.214109908,0.9572311622,-6.956169153,151.6475,223.5,-92.685,96.48795268,-0.164325,-0.438575,62.209,-1.21576045145,-2.5462487314,-0.957801421675,-3.022875,-0.2371,-0.7795454355,-20.804,-3.207275,-1.542675,-0.424875,1.20765,4,-4.7002,-3.092275,-1.7,0.840225,2.9493,-22.244,-21.3455204285,0.06158730785,0.093657272125,0,0.0898936618690185,0.573210102125,0.024662892625,-14.18825,-14.72225,-22.68837475,3.417,-1.76935,-0.86895,0.3473,0.796525,1.52905,2.267575,2.91355,3.921525,5.245475,-1.79325,-0.451,0.453375,1.209125,2.1612,2.375125,2.9435,3.666,4.9725,-26.8948779174168,-18.8715
1,6.75,346.029811645,-2.83050431225,-16.17325,-51.6844575,0.9509519932,-12.222365593,148.27,223.82,-90.6,96.424097495,-0.077725,-0.431125,63.627,-1.17789744165,-2.8298800807,-1.569023086725,-2.8207,-0.226025,-0.814148962525,-21.24025,-3.29125,-1.555,-0.4424,1.207425,4.016575,-4.8414,-3.125575,-1.7,0.8377,2.971775,-22.6955,-21.8758656265,0.07051401045,0.111022640189632,0,0.0674038202423023,0.59586218375,0.0243727601,-14.32425,-15.079,-22.3177965,3.4076,-1.88815,-0.851375,0.32925,0.796025,1.52905,2.267075,2.91355,3.921525,5.245475,-1.8045,-0.470375,0.453375,1.209125,2.1612,2.375125,2.9435,3.654125,4.9725,-24.1282905558326,-18.9825
1,7.25,347.738871375,-2.16685262855,-16.11925,-43.3364175,0.91458956985,-8.9998257127,149.17,225.34,-88.54,96.409764976,1.660525,0.011275,63.32675,-0.97299976325,-1.75937781705,-0.9885476855,0.67665,0.047,-0.868049623175,-20.95475,-3.29125,-1.555,-0.4178,1.211025,4,-4.743475,-3.227125,-1.7,0.829425,2.936975,-22.433,-21.6399522006035,0.078987116625,0.134616805419647,0,0.111292656859194,0.551172218,0.03755765225,-14.2785,-15.1945,-22.44313775,3.4,-2.0449,-0.8338,0.32925,0.796025,1.52905,2.267075,2.91355,3.921525,5.225975,-1.830625,-0.48225,0.453375,1.209125,2.1452,2.375125,2.9435,3.654125,4.9725,-24.3611073606171,-19.26075
1,7.75,348.07300532,-2.53986425,-16.00975,-37.397461504,0.931829448975,-5.9292297401,150.3,226.035,-55.985,96.464360681,9.07825,0.847375,64.47025,-0.2705137316,-1.27276893615,-0.7178994212,4.269275,0.771975,-0.78249527595,-19.912,-3.278925,-1.555,-0.432,1.203825,4.032175,-4.704525,-3.3652,-1.7,0.838075,2.9725,-20.1435,-21.5194412894051,0.074810034,0.122610805948946,0,0.0970366466,0.494939535,0.0380284895,-14.184,-15.0015,-21.8393715,3.4,-1.95655,-0.8167,0.31025,0.796025,1.528575,2.267075,2.913075,3.921525,5.225975,-1.85675,-0.48225,0.440875,1.221,2.1414,2.387,2.9435,3.654125,4.9725,-24.9272873616802,-18.46425
1,8.25,350.8236099,-2.8107895,-15.87175,-42.82251849,0.958823213629552,-8.7359505573,150.36,230.9025,-15.68525,96.507355779,19.2225,1.9751,61.5976477183928,-1.667972758875,-0.4023567386,-0.6614,10.305,1.66495,-0.850889544625,-18.992,-3.254275,-1.55105,-0.425875,1.217,4,-4.6328,-3.4363,-1.7,0.826025,2.935525,-19.387,-20.9705741402188,0.0989092036,0.1737943315,0,0.1152275003,0.5442476647,0.0450264461,-14.07525,-14.01775,-21.24607375,3.40855,-1.839775,-0.79865,0.31025,0.796025,1.52905,2.267075,2.91355,3.921525,5.225975,-1.87575,-0.486625,0.440875,1.221,2.1414,2.387,2.9435,3.654125,4.9725,-23.1207479172292,-17.29425
1,8.75,351.82438562,-3.8274,-15.7755,-29.53978242,1.03325567165,-2.9606277236,150.8675,236.3575,6.6941,96.53686042,32.04875,3.8263,59.25425,-1.5807519886,-0.2238910294,-0.455736924675,16.56425,2.67415,-0.9062846202,-18.31025,-3.21875,-1.560225,-0.450525,1.21125,4.01755,-4.56575,-3.400425,-1.7,0.81315,2.960175,-17.6545,-20.3193255915913,0.1318566776,0.237143295091447,0,0.168346318668868,0.6355728064,0.0458564564,-13.9595,-13.339,-20.11716575,3.423275,-1.703475,-0.780125,0.31025,0.7775,1.51005,2.24855,2.913075,3.903,5.225975,-1.8425,-0.4985,0.440875,1.221,2.1414,2.387,2.956,3.654125,4.985,-20.5563633334254,-16.52725
1,9.25,352.5776156725,-5.534330288275,-15.70725,-21.38633108225,1.174723399125,-1.7808918069,151.5225,241.045,18.37525,96.428356837,69.73225,5.61975,56.4333125087187,-2.13832854265,-0.56989441805,-1.161066155625,27.85925,4.219925,-0.954744104375,-17.742,-3.118475,-1.6,-0.45,1.232625,4.0156,-4.438975,-3.361225,-1.7,0.8325,2.960175,-16.448,-18.582542925058,0.15468745935,0.184630669,0,0.16642832225,0.631494621,0.05734844195,-13.82075,-12.40875,-19.4430995,3.4,-1.551475,-0.742125,0.31025,0.778,1.510525,2.24855,2.913075,3.921525,5.225975,-1.786125,-0.491375,0.440875,1.221,2.1414,2.368,2.936,3.666,4.985,-20.9483820837024,-15.752
1,9.75,350.266344915,-5.886318,-15.3725,-20.11138,1.2823974941356,2.80282840965,151.79,244.6675,24.2835,96.79203280375,76.4275,6.78955,52.7503377813108,-2.163625,-1.59907997355,-2.4617363702,33.96925,5.034875,-1.018891229875,-17.242,-3.063075,-1.6,-0.4495,1.2349,4.016575,-4.20135,-3.361225,-1.691925,0.806225,2.94785,-15.32,-18.3482577584747,0.1752259506,0.2087339985,0,0.2067460526,0.65411013975,0.0721744878,-13.67625,-11.65475,-18.90762425,3.4246,-1.4,-0.70365,0.2922,0.7775,1.51005,2.24855,2.89455,3.921525,5.22545,-1.7125,-0.472375,0.440875,1.221,2.1414,2.375125,2.936,3.666,4.985,-18.0701375001634,-14.956
1,10.25,349.43310855,-5.6519404338,-15.1525,-12.58481657525,1.3074842993376,1.90352263855,152.9125,249.4575,26.919,96.52108212,93.08,8.342,50.8505,-1.455541299175,-2.519564710375,-1.84702198,42.57575,6.060525,-1.040734547125,-16.5065,-2.976825,-1.6,-0.4594,1.2225,4,-3.9597,-3.370675,-1.68385,0.83015,2.936975,-15.18375,-18.11675339925,0.16167566945,0.223759443,0,0.218451726968944,0.673852183875,0.0775453837,-13.51025,-10.71575,-17.979881,3.415675,-1.248475,-0.6642,0.2922,0.7775,1.51005,2.24855,2.89455,3.921025,5.22545,-1.608,-0.46525,0.440875,1.221,2.1374,2.375125,2.936,3.666,4.985,-17.112158471845,-14.018
1,10.75,355.067918875,-6.00318792575,-14.86825,-14.66777,1.36667289218438,5.166,154.345,253.4575,31.08475,96.684517646,84.975,7.815625,48.9028323306162,-1.0120267539,-2.40227611065,-2.5534092886,47.5305,6.91565,-1.0266554932,-15.87875,-2.771825,-1.57535,-0.441,1.2225,4,-3.743475,-3.354225,-1.6525,0.82575,2.95945,-14.49625,-17.0100223736021,0.149960431725,0.2133920895,0,0.247040228332537,0.6466097265,0.084369832,-13.2605,-10.2685,-16.91776825,3.408075,-1.115,-0.625725,0.27415,0.7775,1.491025,2.24855,2.89455,3.9025,5.22545,-1.522875,-0.44625,0.440875,1.221,2.1414,2.375125,2.9435,3.666,4.985,-16.9426681946097,-13.238
1,11.25,354.86294605,-6.521386,-14.58775,-25.8157907125,1.42159477484239,4.775103610125,156.4475,256.8025,36.33225,96.75882145875,106.9275,9.29,47.4088695752192,-1.3084,-2.72121940615,-2.052,48.555,7.1615,-0.998819028875,-15.28375,-2.661575,-1.527225,-0.4424,1.2225,4,-3.65075,-3.371675,-1.6525,0.825025,2.92465,-13.84125,-16.2929337772419,0.17806977885,0.2725135953,0,0.2481092382,0.76591739955,0.095774061,-12.985,-9.89075,-16.61339975,3.4246,-0.98295,-0.58725,0.27415,0.7775,1.49055,2.24855,2.89455,3.9025,5.225975,-1.44275,-0.42725,0.440875,1.221,2.1374,2.375125,2.9435,3.666,4.985,-15.5812123614629,-12.246
1,11.75,351.727638895,-6.5410985,-14.502,-14.866615672,1.56056704965308,4.7300062774,160.3225,259.3575,36.87925,96.4415829175,108.26,8.9765,44.1007526808807,-0.9562409098,-2.25223114605,-1.50639270745,52.88575,7.667625,-0.99045002365,-15.421,-2.540975,-1.466,-0.45005,1.2225,4,-3.634225,-3.346475,-1.6168,0.773225,2.93625,-13.28125,-15.6100350430104,0.18074596445,0.3066375101,0,0.2901943247,0.781169040775,0.1164345848,-12.69125,-9.56225,-16.11367825,3.408075,-0.868475,-0.566825,0.27515,0.778,1.49055,2.22905,2.89455,3.9025,5.22545,-1.340625,-0.40825,0.440875,1.221,2.1374,2.375125,2.9435,3.666,4.9725,-15.490876665964,-11.414
1,12.25,351.19690582,-6.7339816978,-14.4385,-10.5296168258,1.44050872355,3.7121734401,163.44,261.58,38.379,96.419242981,106.9625,9.54525,43.369,-0.619236562975,-2.889,-1.437512066375,53.93,8.26925,-1.19443115105,-15.092,-2.513475,-1.4214,-0.482525,1.2225,4,-3.713075,-3.281725,-1.6,0.808025,2.923925,-13.89875,-15.2230744198439,0.149979650875,0.32450885875,0,0.311582697625,0.79828089355,0.104726788225,-12.438,-9.21,-15.87847175,3.417,-0.678925,-0.528325,0.27415,0.7775,1.49055,2.22905,2.89455,3.9025,5.22545,-1.264625,-0.3845,0.440875,1.221,2.1222,2.375125,2.9435,3.666,4.985,-12.0664176390692,-10.704
1,12.75,352.7257765125,-6.804922,-14.344,-6.034479190675,1.4683125155,-1.8070884721,162.0325,262.6225,36.29675,96.688172464,95.3575,9.14775,41.33125,-0.9638591607,-3.440896082825,-2.1419296285,49.7635,7.2514,-1.1292669345,-14.441,-2.5,-1.4,-0.475925,1.2225,4,-3.725975,-3.305825,-1.558875,0.773225,2.948575,-12.878,-14.9115444444981,0.18138207665,0.38915225875,0,0.27336365225,0.8287886175,0.126316857,-12.23175,-8.72025,-15.70709325,3.408075,-0.584875,-0.48985,0.2561,0.778,1.49055,2.22905,2.89455,3.9025,5.204975,-1.188625,-0.3655,0.453375,1.2285,2.1336,2.375125,2.9435,3.654125,4.985,-14.2387059724076,-10.46
1,13.25,353.8185535525,-6.15510407645,-13.89025,-3.1450759464,1.5073407394,-5.775846,162.295,262.88,33.37125,96.8031712905,96.32,8.84525,40.213,-0.609985705325,-2.832116229,-2.1540044629,48.71975,7.2964,-1.119173322625,-13.606,-2.471125,-1.399275,-0.4754,1.2225,4,-3.73635,-3.25725,-1.5525,0.796425,2.960175,-12.554,-14.656307226,0.179310113575,0.307884215485158,0,0.25101503835297,0.8325129406,0.11721145105,-12.037,-8.3929,-15.535696,3.4,-0.527375,-0.470375,0.2561,0.7775,1.49055,2.22905,2.89405,3.9025,5.22545,-1.11975,-0.3465,0.453375,1.221,2.1184,2.375125,2.9435,3.654125,4.9725,-12.5836555555075,-10.272
1,13.75,353.0329809825,-5.97243660325,-13.629,-4.859359319625,1.492450798975,3.429993140025,162.64,262.8375,28.65075,96.484657646,81.9875,7.419675,40.4667993036561,-0.567186241125,-2.48729820635,-2.789781107325,40.14525,6.301875,-0.9675245029,-13.46675,-2.421125,-1.3507,-0.4914,1.2225,4,-3.731775,-3.21985,-1.5525,0.7957,2.935525,-12.52,-14.24851552,0.1574177405,0.334154328425,0,0.28876349785,0.693165175,0.117189703875,-11.83225,-8.324925,-15.110106,3.408075,-0.506,-0.43,0.144,0.758,1.49055,2.22905,2.87455,3.9025,5.204975,-1.0542,-0.3226,0.4086,1.221,2.1184,2.375125,2.9435,3.666,4.9725,-12.4134890279363,-13.19525
1,14.25,353.51208375,-5.29827837685,-13.5105,-16.046645743,1.5157843146,-2.521968,164.2,260.48,21.228,96.38733536,62.85125,5.468875,40.9638645425996,-0.7645,-3.477,-2.3740216938,31.191,5.0172,-0.8755,-13.8365,-2.336675,-1.3275,-0.47625,1.218675,4,-3.7218,-3.180475,-1.5525,0.7725,2.93625,-12.404,-13.86476438775,0.15420451065,0.3444199306,0,0.276208952189052,0.52715996395,0.1307206038,-11.576,-8.227725,-14.8101435,3.400475,-0.488425,-0.4129,0.219075,0.758,1.49055,2.22905,2.87455,3.8825,5.204975,-1.012875,-0.300375,0.453375,1.2285,2.1184,2.375125,2.9435,3.666,4.9725,-13.4523163891357,-13.0155
1,14.75,353.1817485175,-4.53033658925,-13.402,-14.743425,1.4355068005,-0.977633097299999,165.46,259.14,14.114,96.379196451,51.57125,4.518225,41.3763744287592,-0.387676777,-4.2076563,-2.58826634525,24.562,3.5894,-1.050219919175,-13.64825,-2.340975,-1.3275,-0.491925,1.2225,4,-3.67875,-3.147725,-1.569825,0.779875,2.923925,-12.598,-13.67441991125,0.170623086,0.3197152228,0,0.293935332376918,0.5914647912,0.114130161091125,-11.38975,-8.0715,-14.80268725,3.408075,-0.50695,-0.39245,0.219075,0.7775,1.49055,2.22905,2.87455,3.9025,5.204975,-0.98675,-0.2885,0.4605,1.221,2.1184,2.375125,2.9435,3.666,4.985,-13.3984474999567,-12.9885
1,15.25,353.0166391625,-4.783977249975,-13.117,-17.683265543,1.3354191276,-0.815218069,162.54,255.72,2.2704,96.38716514,38.61,3.39055,43.2326748297266,-0.609836784825,-3.8105138741,-2.057825,19.862,2.8572,-0.98567019285,-13.95025,-2.3088,-1.29125,-0.5,1.2225,4,-3.6357,-3.174,-1.5567,0.767825,2.923925,-12.832,-13.736890619,0.1357582444,0.3261,0,0.27425,0.5785454678,0.133851557880023,-11.26275,-8.23,-14.875863,3.4076,-0.525475,-0.37345,0.219075,0.7775,1.49055,2.22905,2.87455,3.883,5.204475,-0.998625,-0.276625,0.453375,1.221,2.03455,2.375125,2.9435,3.654125,4.965,-15.4294273612679,-13.22325
1,15.75,352.6393125,-3.3215499837,-13.20275,-25.71106620575,1.29855361310933,-4.11471704125,158.46,251.56,-32.432,96.31695396575,22.4645,2.216325,42.5887434136549,-0.7574474417,-3.950948274975,-2.18921831525,11.733,1.8026,-0.9377780933,-14.09025,-2.28075,-1.2435,-0.475,1.2225,4,-3.705,-3.151425,-1.5575,0.776025,2.936975,-13.744,-13.8879571436399,0.1179694333,0.2485226886,0,0.190425941182831,0.5860103,0.10207779265309,-11.18275,-8.409,-14.974381,3.4,-0.54495,-0.35445,0.21955,0.7775,1.472025,2.21005,2.87455,3.883,5.204475,-1.02475,-0.276625,0.453375,1.221,2.1144,2.375125,2.9435,3.654125,4.985,-16.1681666668275,-13.6355
1,16.25,350.6900370925,-2.79741875,-13.117,-38.42868862,1.3120362932,-8.287054824775,161.52,246.6,-69.56,96.328948976,9.2835,0.937,44.2819479113804,-1.323923773825,-5.5897957425,-2.6584770598,5.3272,0.76,-0.963185696,-14.624,-2.3162,-1.2275,-0.5,1.2225,4,-3.6651,-3.1425,-1.5575,0.767825,2.935525,-15.388,-14.5138025213734,0.126544552375,0.144087752601096,0,0.18008185455,0.5895246784,0.0612220714,-11.117,-8.4975,-15.5308255,3.4,-0.5839,-0.335425,0.21955,0.7775,1.472025,2.21005,2.87455,3.8825,5.204475,-1.0675,-0.276625,0.4605,1.221,2.1144,2.375125,2.9435,3.654125,4.9725,-15.9111195135188,-14.0135
1,16.75,350.25909848,-2.50471676055,-13.082536,-49.70176929,1.274596401075,-10.19903308535,159.2075,242.635,-92.67,96.2859178125,1.5285,0.04055,48.1023089679113,-0.775625,-5.618282365375,-1.980769369,0.1908,-0.043675,-0.85994362,-15.379,-2.4,-1.2297,-0.5,1.22,4,-3.737775,-3.053575,-1.5575,0.7511,2.93625,-16.652,-14.8509471655127,0.099073652875,0.175841615443321,0,0.132908368935938,0.416976995625,0.05312636075,-11.0555,-8.859,-16.693378,3.408075,-0.717425,-0.335425,0.21955,0.7775,1.472025,2.21005,2.87455,3.8825,5.204475,-1.098375,-0.276625,0.453375,1.221,2.1144,2.382625,2.9435,3.666,4.985,-16.1294277779637,-14.1555
1,17.25,350.059178915,-2.620908491375,-13.372,-57.6733,1.21343495128961,-10.03358798695,155.6,239.8,-97.305,96.329372782,-0.0601,-0.48405,50.4945,-1.2092849976,-7.3709063392,-3.0807804035,-3.134,-0.6128,-0.8843399752,-16.08375,-2.4588,-1.2,-0.483,1.2225,4,-3.85355,-3.0731,-1.5575,0.76755,2.912325,-18.02,-15.1972650721926,0.0649234871,0.108439802078697,0,0.0919030658,0.4887606664,0.0241914041,-11.148,-8.99275,-17.9169325,3.4,-0.888425,-0.3169,0.21955,0.758,1.472025,2.21005,2.85505,3.8825,5.184975,-1.150625,-0.284125,0.4605,1.241,2.1144,2.375125,2.931,3.654125,4.9725,-15.882836389064,-14.2715
