DOY2,HR2,SLE,USTAR,H,SH,V_SIGMA,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,5.25,1.0456956082196,1.32181861777496,-5.6643317350668,3.4543648052792,3.75832483440492,4.81960132836355,420.370471050155,4.68180470483725,10.5061834445053,418.266692059552,5.5539391830989,5.09857073153942,420.83379880183,4.82275218973803,4.91343630710719,420.603617083114,4.84993424254091,21.6786093743099,-1.62301517315525,0.690870677681217,21.77175,18.545,10.933,-3.608425,-2.0935,-1.941695,-2.265905,-3.24902,66.773332,86.79375,3.81907,-4.1125,-4.08675,-1.645,1.5,-0.2735,3.3,-0.39375,0.40125,272.05,291.725,319.9375,308.375,0.36,0.17,0.21,0.0347499999999999,0.48125,0.16125,0.2325,0.34,-4.248875,-3.7565,-3.462,-2.764875,-2.240375,-1.26275,-0.223625,1.03265,0.928875,-2.37685,-1.79515,-1.651875,-1.112825,-0.531125,0.0928,0.50265,1.1709,1.686,-1.15175,-1.041425,-0.82075,-0.4485,-0.1975,0.492625,0.6184,1.3012,1.645275,-3.8745,-3.6059,-3.047875,-2.616875,-1.91175,0.23085,0.87345,1.1746,-3.615375,-3.395875,-2.79525,-2.2325,-1.9365,-0.468625,0.0425,1.13625,1.93375,-0.824999999999999,-1.656,-1.1755,2.04675000000001
1,5.75,0.583651498210235,1.18232916903365,-0.973900457653016,3.01492279974576,3.93382321863681,4.66146526186122,420.464651518064,4.77853752567166,12.183540874469,418.690552354079,4.87338356697091,4.80926713278494,420.44046491921,4.9012415825983,4.69947961191498,420.427040464238,4.73555317737974,20.2632918296145,-1.56656563534357,0.660229822779557,21.82,18.54,11.06525,-2.599875,-2.412625,-2.2263625,-2.056355,-3.6303,66.777775,86.93,3.8476,-4.10025,-4.45,-1.66625,1.5125,-0.2865,3.2,-0.38875,0.6675,270.3125,292.5625,320.0125,308.3,0.36,0.16,0.22,0.03,0.48,0.16,0.23125,0.34125,-4.289375,-3.761125,-3.51275,-2.768375,-2.239,-1.2625,-0.225375,1.0316,0.928,-2.3757,-1.7878,-1.646925,-1.11395,-0.532425,0.0929,0.5021,1.1709,1.684,-1.154125,-1.040725,-0.82025,-0.44875,-0.19725,0.4921,0.618675,1.3012,1.6446,-3.8778,-3.6167,-3.135125,-2.625375,-1.91475,0.22985,0.87345,1.1746,-3.618125,-3.370875,-2.791375,-2.234375,-1.9385,-0.470375,0.042375,1.136125,1.93275,-0.702575,-1.53165,-1.118725,3.8
1,6.25,1.19701393992803,1.25698955492589,-1.15054182673479,5.90646101487692,3.74578645871351,4.6339439234806,419.902466051863,4.89238397325208,12.0120985468178,418.799443913648,5.49743418954377,4.90505890646912,419.883010416447,4.87708839968502,4.71110985929491,419.919728438988,5.05076433675882,20.6390814640958,-1.61214716092217,0.730849122033136,21.292,17.725,10.93825,-2.7677,-2.3475,-2.202985,-2.318525,-3.79808,66.795995,86.4995,3.7927225,-4.246,-4.56675,-1.70375,1.725,-0.29625,3.25,-0.3975,0.61375,269.5625,291.8625,320.1125,308.3,0.36,0.16,0.21,0.0447499999999999,0.48,0.16,0.23125,0.34,-4.403125,-3.807,-3.5505,-2.7725,-2.2375,-1.262375,-0.228,1.03095,0.927875,-2.39305,-1.779925,-1.64215,-1.1159,-0.534725,0.09285,0.50255,1.170975,1.6833,-1.156175,-1.0413,-0.82025,-0.4485,-0.19725,0.49195,0.618675,1.2999,1.6436,-3.8933,-3.62835,-3.237625,-2.640125,-1.917375,0.229,0.87245,1.17445,-3.60525,-3.3385,-2.7885,-2.23925,-1.93975,-0.4725,0.0415,1.135125,1.932125,-0.856,-1.5507,-1.1162,1.74875
1,6.75,1.18695340805849,1.29823212818702,-10.5809612970548,1.9086661538849,3.55799924174405,4.5571700065162,420.034928491386,4.7001721575748,10.5639417971152,419.144442349247,5.43837346850703,4.77559464561064,420.262911126906,4.74119554257545,4.65210950493339,420.412417152382,4.76876280666528,21.1559177637266,-1.59042084264468,0.675866755759438,21.87625,18.5,11.235,-4.25065,-2.40025,-2.2244,-2.13925,-3.94014,66.786655,86.15575,3.5786,-4.38775,-4.60225,-1.7425,1.5,-0.22875,3.3125,-0.38375,0.395,266.6625,291.125,320.125,308.2875,0.5125,0.355,0.42,0.22,0.62125,0.34,0.23125,0.445,-4.395875,-3.819875,-3.551,-2.777625,-2.237875,-1.262125,-0.230625,1.03125,0.927875,-2.415275,-1.775425,-1.63755,-1.117025,-0.5362,0.092375,0.50255,1.169975,1.68285,-1.15315,-1.043025,-0.82075,-0.44875,-0.19725,0.49195,0.617675,1.2999,1.6441,-3.9613,-3.6417,-3.228875,-2.662625,-1.92,0.22885,0.8723,1.17445,-3.60875,-3.316125,-2.785625,-2.245125,-1.9425,-0.474625,0.041375,1.13425,1.931125,-0.748475000000001,-1.47475,-1.162875,2.68125
1,7.25,1.20634826186525,1.27671381928384,-0.630483973706494,5.86366660908792,3.29746338842132,4.51602610849097,420.270171061031,4.66542000765195,11.9787062658292,419.499196141909,5.49055586159813,4.80383081157975,420.539116746672,4.6938269171221,4.64013967415842,420.453079423971,4.74290627275305,22.0716532748537,-1.96764931689172,0.847768574165951,21.86975,18.9,11.1495,-4.3366475,-2.551375,-2.408425,-2.3529,-3.855215,66.74948175,86.796,3.74265,-4.34575,-4.435,-1.79,14.15,15.1265,16.0375,14.3575,13.43375,268.025,290.65,320.2125,308.175,19.53875,19.9625,18.4695,18.7875,21.52375,20.2825,1.65375,11.72,-4.332,-3.789875,-3.545625,-2.788,-2.238875,-1.261125,-0.233375,1.03575,0.927625,-2.414125,-1.770925,-1.63295,-1.11815,-0.5375,0.09185,0.50155,1.16945,1.6823,-1.1505,-1.0452,-0.8205,-0.44925,-0.197,0.49195,0.61685,1.298975,1.6426,-4.0519,-3.661,-3.248875,-2.686,-1.92625,0.22885,0.8723,1.1743,-3.622,-3.29375,-2.781875,-2.250125,-1.94525,-0.477625,0.04125,1.13475,1.92925,-0.9956,-1.572125,-1.2484,2.99275
1,7.75,1.65022033821643,1.41045470109901,4.2005157451758,4.81761156461519,3.64677350439995,4.56771201071224,420.636876980346,4.62460920067867,11.799799046054,419.689179102632,5.51641576581925,4.77959465614959,420.604868737496,4.86103019413622,4.66426562197893,420.62749420257,4.72048465188575,22.5526058817043,-1.77288127028561,0.743506901413297,21.866,18.56,11.17275,-4.26615,-2.32775,-2.120175,-2.47121,-4.152025,66.7533805,86.455,3.764475,-4.2,-4.182,-1.7805,70.625,88.9125,77.925,76.615,87.22375,270.425,290.8875,320.215,308.075,119.64375,122.45875,125.0285,125.3245,145.82875,118.105,16.5915,87.7,-4.357375,-3.79875,-3.545125,-2.799625,-2.24,-1.260875,-0.234375,1.03475,0.926875,-2.41255,-1.773725,-1.62965,-1.1201,-0.538975,0.091375,0.5016,1.168975,1.6805,-1.1495,-1.0477,-0.82125,-0.448325,-0.19725,0.49195,0.61685,1.2989,1.64215,-4.04885,-3.6874,-3.258625,-2.69175,-1.93425,0.22785,0.8713,1.17345,-3.61875,-3.3065,-2.778125,-2.255875,-1.95075,-0.48025,0.039375,1.13325,1.92925,-1.0421,-1.534975,-1.2546,6.81375
1,8.25,1.81574803549186,1.26303211497408,9.26521589214688,5.61452957604346,3.37926498025113,4.48841766791186,420.823878786674,4.66888333589134,11.3934987139506,419.948927011062,5.43054955261178,4.79462538323498,420.862449971344,4.83491164581693,4.61823460068655,420.97798934177,4.88331582338903,21.6166412682001,-1.70656092042559,0.758632046750541,20.719,17.67,10.8125,-3.6081125,-2.33575,-2.175805,-2.4789575,-3.9792175,66.77008325,86.1785,3.8814,-3.92025,-3.79025,-1.7775,160.65,183.6025,155.4375,161.02,172.92875,272.8125,290.95,320.125,307.975,320.31625,335.90625,340.59075,331.15425,338.73,313.58375,35.605,215.9025,-4.46825,-3.858875,-3.556,-2.8115,-2.241125,-1.260625,-0.2345,1.034375,0.92575,-2.410375,-1.789075,-1.6312,-1.12305,-0.5411,0.09055,0.5008,1.1675,1.679,-1.1513,-1.0492,-0.821,-0.4486,-0.19675,0.49095,0.6165,1.2992,1.64125,-4.04825,-3.723,-3.273375,-2.694375,-1.940625,0.227375,0.870375,1.17325,-3.616,-3.31625,-2.775375,-2.26175,-1.95725,-0.481375,0.03925,1.133125,1.93075,-1.075975,-1.5485,-1.34415,19.96125
1,8.75,2.02816768340365,1.3127240485294,10.9863448298734,5.68839368018815,3.59998296461086,4.42958191996868,420.705287518585,4.75817224728357,11.2761171106587,419.526244074587,5.34277723117114,4.80393201836181,420.913025624181,4.99828450728642,4.57520116952945,420.800188075037,4.98427919117623,20.6351041355878,-1.83955564077004,0.916000227253542,21.283,18.015,10.7835,-2.6481375,-2.369625,-2.1683725,-2.40842,-3.59539,66.804252,85.78875,4.136105,-3.5295,-3.445,-1.7695,215.3625,302.1075,266.1875,274.59875,268.04,267.65,292,320.115,307.99,547.6775,595.39875,608.48925,591.98525,561.34375,514.235,83.5264999999999,363.53,-4.339125,-3.883125,-3.56775,-2.82225,-2.2405,-1.260375,-0.23525,1.034,0.925,-2.4096,-1.8044,-1.633375,-1.125375,-0.543375,0.0897999999999999,0.5008,1.1664,1.678225,-1.1521,-1.051,-0.82075,-0.44915,-0.197,0.4911,0.61625,1.2995,1.6402,-4.045,-3.751625,-3.26925,-2.697875,-1.94425,0.226375,0.870375,1.172375,-3.59175,-3.291,-2.771625,-2.267625,-1.966,-0.483375,0.039125,1.133125,1.93075,-0.79275,-1.520925,-1.20825,38.08375
1,9.25,1.75288606206399,1.23431007012889,15.5904926712929,5.57438699285908,3.91090456429922,4.28909723457787,420.861121205094,4.61626396139375,11.9306126495209,419.683084621549,5.17643347945716,4.79044655475109,421.555292398627,4.68602900713462,4.46883988944329,420.964630113434,4.73196984018651,20.6564590429619,-1.75813710138773,0.757885417141354,21.282,17.975,10.568,-2.7613225,-2.2385,-2.0358725,-2.235125,-3.256905,66.82140975,85.73875,4.014,-2.8645,-3.24525,-1.765,240.4875,382.90125,351.7125,364.57,338.98,269.15,294.225,320.1125,307.9,707.4305,764.09125,779.01925,776.38475,721.013,721.2125,124.58625,519.05375,-4.1445,-3.804,-3.57725,-2.832125,-2.2415,-1.26025,-0.23625,1.040875,0.934125,-2.4116,-1.8194,-1.6328,-1.1247,-0.54405,0.0897999999999999,0.4998,1.166,1.680325,-1.1522,-1.052525,-0.8225,-0.449,-0.1967,0.4917,0.616125,1.2988,1.639875,-4.03975,-3.746125,-3.27275,-2.719625,-1.94425,0.225375,0.869375,1.172375,-3.545,-3.262125,-2.768,-2.2735,-1.97825,-0.48625,0.03825,1.1336,1.93075,-0.68,-1.5885,-1.1038,45.995
1,9.75,3.40492960240437,1.26857539129007,29.1876818062304,5.68491275273509,3.89287272051779,4.44579526983235,421.621738042478,4.70692838752044,11.3140365253938,419.85027818157,5.18638392413424,4.39587199713684,421.23251909852,5.02062681636639,4.66511003631622,421.525721963158,4.50052742207068,21.2997204318576,-1.52301755046788,0.72535622497923,21.3025,18.185,10.29875,-2.096025,-2.25075,-1.78752,-2.0128,-2.89694,66.8389905,85.56,3.9354375,-2.16675,-2.51975,-1.7075,331.2875,452.185,422.475,420.944,394.6975,274.2375,298.6125,320.2125,307.825,862.87375,900.385,928.8275,935.36675,862.595,925.83625,126.27875,705.80875,-3.816375,-3.6585,-3.58375,-2.843375,-2.242375,-1.259125,-0.237125,1.041125,0.935375,-2.4142,-1.826,-1.6345,-1.12725,-0.545625,0.0897999999999999,0.4992,1.1654,1.678275,-1.1516,-1.0513,-0.82475,-0.45025,-0.196975,0.49215,0.6164,1.2994,1.640525,-3.927,-3.73785,-3.27275,-2.725625,-1.942375,0.22585,0.86945,1.1716,-3.528375,-3.250125,-2.7635,-2.279375,-1.98225,-0.488625,0.038125,1.133,1.92975,-0.527150000000001,-1.56805,-0.924875000000001,63.33875
