DOY2,HR2,FC,LE,H,SW_IN,TA,TS_1,RH,USTAR,PA,SW_OUT,NETRAD,PPFD_IN,TS_2,WS,G_1,G_2,G_3,G_4,SG_1,SG_2,LW_IN,LW_OUT,VPD,CO2
1,15.75,0.537027946,0.196759819,-5.5819,0.665698,-18.142,-0.802535,75.18385,0.0999545,99.5308,1.74052,-4.82864,2.585225,-0.661749,0.66912,-6.86095,-7.33285,-8.37838,-7.91799,-7.744315,-7.97798,241.86,255.365,0.28416,422.08505
1,16.25,0.385013392,0.0884760005,-3.789456237,0,-18.6459,-0.795363,75.5334,0.08065,99.535,0.646619,-4.53596,0.3575275,-0.665245,0.6282555,-6.83838,-7.3655,-8.40042,-7.86891,-7.72567,-8.014355,240.21,254.385,0.26766,421.25405
1,16.75,0.442784521,0.05386942,-3.1681004855,0,-19.299,-0.79322,75.174,0.09255,99.48805,0.269347,-4.152725,0.05054645,-0.683583,0.659175,-6.81296,-7.33655,-8.39503,-7.8053,-7.69056,-7.97918,242.27,253.035,0.26191,422.29955
1,17.25,0.533774023,-0.1812695,-5.4201568005,0,-19.67,-0.802197,75.16645,0.0999,99.465,0.246231,-4.25464,0.0276718,-0.695953,0.694157,-6.79177,-7.36536,-8.41422,-7.82951,-7.69963,-8.044785,243.115,250.675,0.25029,422.7296
1,17.75,0.500519823,-0.154639,-4.04168,0,-19.519,-0.819963,75.1004,0.09895,99.43905,0.26917,-5.2775,0.0176398,-0.70224,0.64801,-6.77073,-7.37964,-8.53546,-7.81263,-7.6705,-8.07698,240.32,250.2,0.27736,422.7463
1,18.25,0.528195576,0.18552,-6.0066,0,-19.4958,-0.837069,74.7306,0.10066,99.354,0.292341,-4.92722,0.0127444,-0.71879,0.68337,-6.78898,-7.35739,-8.48,-7.76279,-7.6236,-8.100675,239.77,247.825,0.24243,421.7258
1,18.75,0.4328505785,0.0102,-4.0956,0,-19.8268,-0.846368,74.9213,0.10077174,99.4535,0.276598,-5.08759,0.0119823,-0.704246,0.63391,-6.83224,-7.3642,-8.49213,-7.77325,-7.64084,-8.10812,238.98,250.78,0.25283,422.5935
1,19.25,0.485352906,0.0041055515,-3.75405,0,-19.7393,-0.83571,75.1927,0.0935,99.36845,0.327578,-5.59698,0.010562,-0.712431,0.660173,-6.85813,-7.34583,-8.4619,-7.80139,-7.636815,-8.14809,238.925,251.99,0.24256,422.9793
1,19.75,0.462724,0.150124,-3.0964616115,0,-19.999,-0.8137165,74.88985,0.09155,99.29655,0.3142555,-5.26142,0.0112749,-0.718867,0.581475,-6.87218,-7.37652,-8.464075,-7.81907,-7.6279575,-8.3299225,236.745,250.42,0.23325,423.01705
1,20.25,0.436875474,-0.020452605,-3.3199,0,-20.17665,-0.812695,75.5913,0.0928,99.2656,0.3255305,-4.6459,0.0103911,-0.7041735,0.5883085,-6.926205,-7.39988,-8.45051,-7.81094,-7.623315,-8.4082325,233.625,249.45,0.2277,425.9375
1,20.75,0.492546535,-0.0109,-3.31702,0,-20.50545,-0.832921,75.6569,0.09345,99.2525,0.394972,-4.10993,0.0113148,-0.7208625,0.592007,-7.04673,-7.335675,-8.35394,-7.79645,-7.613795,-8.475245,234.365,248.04,0.220615,423.7865
1,21.25,0.450065216,0.21177,-2.7655,0,-20.3712,-0.840255,76.21425,0.09025,99.2473,0.3671255,-4.5056,0.00852232,-0.7252555,0.626266,-7.06738,-7.33988,-8.431055,-7.765585,-7.573695,-8.4885825,239.26,247.99,0.22533,423.4971
1,21.75,0.404864388,0.4480335,-2.63772,0,-20.079,-0.8648275,75.2388,0.0823,99.2925,0.3344585,-4.53459,0.00918506,-0.7403995,0.62343,-7.03741,-7.33761,-8.423435,-7.74525,-7.56513,-8.2901875,238.5,251.125,0.23798,423.57315
1,22.25,0.406272315,0.342254444,-2.15775,0,-20.2157,-0.852115,75.9017,0.092,99.3324,0.379725,-4.4526,0.00864545,-0.7297485,0.6276165,-7.033475,-7.310645,-8.41397,-7.74244,-7.5646925,-8.2018525,236.53,251.745,0.248545,425.2972
1,22.75,0.3638337,0.45049,-2.8562880855,0,-20.61695,-0.846725,75.5772,0.0927,99.3376,0.3285655,-5.09673,0.010197,-0.724869,0.6018475,-7.073995,-7.321385,-8.40876,-7.73178,-7.561535,-8.130305,235.48,251.125,0.2451,425.1622
1,23.25,0.426721454,0.576451996,-2.34726,0,-20.6875,-0.8529975,74.7898,0.0852,99.353,0.3226,-5.08683,0.0093659,-0.732505,0.562154,-7.104695,-7.332005,-8.402595,-7.72906,-7.5661175,-7.9615,234.13,250.36,0.23279,424.84505
1,23.75,0.625409824,0.3213419355,-3.1683537805,0,-21.21995,-0.843801,76.229,0.0869,99.3438,0.356115,-5.70104,0.00899531,-0.715916,0.606955,-7.0562,-7.337105,-8.244035,-7.483585,-7.437425,-7.725475,232.61,247.74,0.22162,427.4208
2,0.25,0.4864752345,0.128885233,-4.66575,0,-18.03385,-1.022975,78.0463,0.0946,100.125,0.313694,-9.1408,0.0151647,-0.952028,0.63019,-6.11906,-5.9794,-4.961965,-5.739185,-5.1463875,-5.353295,214.35,228.68,0.19303,424.25
2,0.75,0.3899957785,0.467394682,-4.29312,0,-18.04695,-1.04213,77.69945,0.0871,100.1225,0.3287835,-9.96585,0.0158631,-0.96045,0.64747,-6.20589,-6.06339,-5.006035,-5.86145,-5.3636725,-5.4430875,213.31,230.24,0.18936,425.3628
2,1.25,0.469353,0.2339195,-4.3412484195,0,-18.2749,-1.031715,77.49765,0.0892,100.14,0.2580525,-8.987625,0.01517175,-0.948063,0.65725,-6.35051,-6.101575,-5.054925,-5.914155,-5.41865,-5.492305,213.595,229.7,0.20458,424.4249
2,1.75,0.457712518,-0.0666,-4.863050356,0,-18.12225,-1.0458,77.6005,0.09385,100.128,0.307565,-10.3534,0.01522065,-0.943851,0.629758,-6.351405,-6.086825,-5.04045,-5.905425,-5.43677,-5.45126,212.195,230.245,0.19771,425.0265
2,2.25,0.44,0.301014,-4.323475408,0,-17.8751,-1.04911,77.7977,0.09953,100.11,0.3467325,-10.3415,0.01497935,-0.955719,0.627379,-6.34484,-6.061615,-5.00779,-5.882205,-5.44382,-5.43421,208.32,229.805,0.19463,424.3449
2,2.75,0.484099,0.179100408,-3.71312,0,-17.84425,-1.03842,77.5271,0.0989,100.113,0.3183215,-9.720055,0.0149362,-0.967875,0.641283,-6.325365,-6.04832,-4.98955,-5.86395,-5.43789,-5.4178275,208.99,229.61,0.18954,424.3936
2,3.25,0.471100965,0.116141,-4.896285,0,-18.5538,-1.03921,77.6547,0.09525,100.1275,0.333007,-10.498,0.012536,-0.9604755,0.63019,-6.299885,-6.0253,-4.96807,-5.84316,-5.423165,-5.3898275,207.7,230.375,0.193285,425.071
2,3.75,0.53991627,0.0687,-4.3011,0,-18.44925,-1.04413,77.2278,0.0926,100.095,0.333678,-9.956685,0.0125299,-0.9726685,0.62106,-6.280875,-6.01324,-4.94788,-5.831135,-5.421495,-5.37656,208.68,229.895,0.186815,423.71855
2,4.25,0.4631385425,-0.119295,-3.7399531175,0,-18.8046,-1.035075,77.536,0.091775,100.07,0.378844,-8.6783,0.013483,-0.9611835,0.601524,-6.255985,-6.020145,-5.0546,-5.833925,-5.430735,-5.3503675,207.22,227.375,0.19071,423.69
2,4.75,0.373878587,0.180853035,-3.445071531,0,-19.0168,-1.04648,77.16725,0.0928,100.04,0.360054,-8.45883,0.0128877,-0.97289,0.612895,-6.28621,-6.04741,-5.06841,-5.85216,-5.437305,-5.362535,207.415,226.895,0.192195,423.95645
2,5.25,0.368764022,0.40912,-2.9705,0,-18.92545,-1.04965,77.4107,0.0866,100.0345,0.367736,-7.606975,0.0119563,-0.973071,0.621382,-6.29175,-6.0505,-4.961115,-5.825815,-5.4180125,-5.3133825,211.085,227.48,0.17888,423.43525
2,5.75,0.385923897,0.41258,-4.02397,0,-18.7684,-1.07934,77.987,0.097,100.0245,0.3019485,-6.648755,0.0122076,-0.978142,0.58324,-6.3167,-6.07939,-5.005345,-5.82456,-5.4221675,-5.3079625,212.94,224.665,0.182975,423.16675
2,6.25,0.371386869,0.361618,-3.1302494885,0,-18.5676,-1.05437,77.5505,0.0914,100.03,0.3798575,-6.29281,0.011225,-0.975985,0.615153,-6.329865,-6.07028,-4.940805,-5.824765,-5.4253175,-5.34723,215.8,226.69,0.192405,424.3785
2,6.75,0.335613113,0.538191,-2.3952,0,-18.25005,-1.042125,77.804,0.0927,100.0315,0.3165335,-6.38848,0.014321,-0.9706735,0.58178,-6.355435,-6.10596,-4.939775,-5.80156,-5.4349875,-5.3410325,214.21,229.605,0.18241,423.7205
2,7.25,0.415971237,0.52114,-2.239645,0,-18.781,-1.04133,77.451,0.0915,100.0355,0.395044,-7.14453,0.0274231,-0.96286,0.56809,-6.46765,-6.1212,-5.03117,-5.79716,-5.43649,-5.343105,215.55,228.95,0.17351,424.18
2,7.75,0.485807602,0.5527542705,-2.1486,0,-18.8923,-1.06474,77.5598,0.0963,100.069,0.67956,-7.02967,0.0885589,-0.977025,0.599768,-6.4135,-6.13134,-5.02524,-5.80509,-5.46256,-5.351005,214.205,227.085,0.164815,423.837
2,8.25,0.373555488,0.3331365,-3.73693,0.3037795,-18.6786,-1.06027,76.8918,0.0923,100.071,1.3437,-5.85687,1.692755,-0.97622,0.610144,-6.35039,-6.15309,-5.01434,-5.80088,-5.45686,-5.345865,214.33,225.76,0.179465,424.219
2,8.75,0.370594317,0.2938188135,-3.5055,3.88387,-18.281,-1.06191,76.5039,0.09265,100.088,5.4406,-6.76848,10.1912,-0.980824,0.62284,-6.29469,-6.19489,-4.9715,-5.79303,-5.42639,-5.3094,214.49,225.9,0.18473,424.829
2,9.25,0.406002271,0.3381036935,-2.880165,15.2011,-17.6782,-1.07267,76.0373,0.101338,100.1025,17.732,-5.469175,28.8733,-0.984308,0.642529,-6.22924,-6.21642,-4.93126,-5.7868,-5.391635,-5.27929,209.58,229.545,0.181645,424.2053
2,9.75,0.4250112575,0.671183,-4.2161611685,34.333,-16.7075,-1.0885,75.549,0.101974,100.1475,34.956,-4.77269,57.9734,-1.00138,0.74744,-6.17346,-6.24615,-4.88876,-5.79119,-5.36111,-5.27388,211.52,230.875,0.22037,424.4846
2,10.25,0.4293355,0.83855854,-4.76863,58.34105,-15.9708,-1.09321,74.39095,0.111311,100.2185,57.1125,-4.212035,97.5832,-1.0068,0.96196,-6.15619,-6.20627,-4.88956,-5.81449,-5.32946,-5.2702,215.03,237.975,0.24502,422.40895
2,10.75,0.4186090865,0.85308,-4.7814524365,80.0124,-15.288,-1.0909,73.244,0.10994,100.2425,76.531,-2.88076,137.5,-1.00529,1.1141,-6.16246,-6.2363,-4.89479,-5.79514,-5.33384,-5.259985,220.44,240.605,0.34747,421.4935
2,11.25,0.435854,0.732080525,-6.841363872,99.0745,-13.761,-1.09441,71.1999,0.1236768485,100.25,95.966,-3.11117,177.599,-1.01192,1.32815,-6.16742,-6.29126,-4.89942,-5.87186,-5.32646,-5.26358,221.78,244.78,0.46076,420.42315
2,11.75,0.374619803,0.750978293,-8.10981,114.7715,-12.837,-1.083,69.92285,0.11585,100.3185,114.142,-4.13675,209.181,-0.996902,1.45317,-6.16957,-6.28619,-4.91767,-5.85143,-5.3477,-5.313765,222.48,249.385,0.61415,420.1541
2,12.25,0.370621,0.880825,-9.2415,126.645,-12.4906,-1.07404,67.97455,0.119805,100.272,120.419,-6.48564,223.6535,-0.99584,1.6405,-6.1959,-6.26254,-4.91381,-5.8475,-5.312455,-5.325005,225.005,249.685,0.70975,418.03475
2,12.75,0.424991461,1.0705654025,-9.3021,126.278,-11.901,-1.06283,67.15,0.109717,100.27,121.512,-7.75215,239.46,-0.977994,1.72489,-6.2113,-6.2059,-4.92399,-5.86084,-5.24108,-5.32138,224.2,253.27,0.74644,417.82035
2,13.25,0.393811644,1.1969844035,-9.533238134,131.84,-11.218,-1.05456,65.88315,0.11386,100.239,123.408,-6.59451,247.178,-0.978984,1.68615,-6.23474,-6.20544,-4.91737,-5.84604,-5.2378,-5.328835,224.62,255.495,0.94024,416.6973
2,13.75,0.362157788,0.95573,-7.713055,127.377,-11.12265,-1.058345,64.90205,0.11304,100.232,115.384,-7.73164,222.325,-0.974935,1.7678,-6.26569,-6.201985,-4.94554,-5.84329,-5.225525,-5.350565,221.98,255.785,0.867905,416.4133
2,14.25,0.365577,0.9483648145,-8.01935,111.47,-10.7118,-1.04996,64.1454,0.1040515,100.246,103.9,-6.40488,206.75,-0.963858,1.69121,-6.29811,-6.18335,-4.9386,-5.81443,-5.204235,-5.351795,222.45,256.87,1.014225,416.5732
2,14.75,0.339785,0.7583760195,-6.979115,91.6949,-10.517,-1.04098,64.56205,0.100716419,100.236,87.855,-6.4934,168.467,-0.954762,1.64329,-6.30646,-6.1729,-4.93482,-5.81069,-5.19892,-5.35347,223.17,255.5,1.06335,416.2633
2,15.25,0.310632,0.59421,-6.351635589,72.418,-10.3588,-1.0159,65.858,0.101926635,100.228,67.6226,-8.32382,121.5205,-0.938562,1.56895,-6.32252,-6.13868,-4.9352,-5.80795,-5.19283,-5.36465,222.795,255.475,1.0551,416.7923
2,15.75,0.36096394,0.4323924965,-7.1363,48.66635,-10.86345,-0.9926665,67.72065,0.09955,100.2435,43.4076,-10.02481,78.86025,-0.8984585,1.5018,-6.330245,-6.151705,-4.92236,-5.777385,-5.1970775,-5.34394,220.205,251.23,0.98306,417.48
2,16.25,0.365487863,0.3107617025,-5.9453526415,23.18365,-11.65015,-0.968503,71.8769,0.0906,100.224,23.16965,-10.1055,40.7158,-0.864025,1.17757,-6.332125,-6.107595,-4.946245,-5.779795,-5.209045,-5.3475425,221.58,249.76,0.771325,418.2333
2,16.75,0.370091886,0.10907,-7.594479373,7.19841,-12.8325,-0.919285,74.95485,0.08606,100.178,8.3086,-11.2546,16.2453,-0.8422075,0.945807,-6.34295,-6.092855,-4.944655,-5.760985,-5.220455,-5.33004,219.305,245.76,0.51658,419.4289
2,17.25,0.381903356,0.091,-7.0574628245,1.301585,-13.53845,-0.8935425,77.133,0.08635,100.132,2.07532,-11.01,3.69483,-0.8222745,0.762575,-6.34715,-6.09104,-4.940225,-5.75146,-5.220345,-5.3113525,217.51,240.205,0.355175,420.0474
2,17.75,0.394789162,-0.0646,-5.82137,0,-14.46875,-0.8880765,77.0971,0.0798,100.165,0.3516075,-10.8862,0.327069,-0.8444565,0.66407,-6.36349,-6.11123,-4.933685,-5.75767,-5.2057025,-5.3153,216.15,238.25,0.34897,420.3399
2,18.25,0.404823275,-0.078963122,-4.4817,0,-15.0141,-0.926527,77.9185,0.0811,100.21,0.126924,-10.026215,0.06404735,-0.86634,0.61049,-6.34507,-6.075005,-4.930015,-5.754285,-5.1921825,-5.335205,211.07,231.245,0.28535,421.8229
2,18.75,0.342693683,0.1067,-3.52736,0,-15.6507,-0.9697605,77.6882,0.08595,100.198,0.132393,-10.1112,0.037789,-0.8884915,0.637031,-6.356705,-6.07395,-4.92493,-5.75802,-5.17673,-5.3496525,208.9,230.965,0.30163,423.608
2,19.25,0.441290161,0.107741,-4.8754,0,-15.97545,-0.9878265,78.584,0.08555,100.21,0.1838555,-12.018,0.024968,-0.88521,0.61974,-6.345575,-6.05111,-4.94495,-5.760885,-5.160155,-5.4216425,210.4,231.595,0.25296,423.57
2,19.75,0.4219604485,0.176058,-4.6175,0,-16.3979,-1.00444,77.7693,0.08995,100.174,0.260739,-11.46635,0.020661,-0.91385,0.697814,-6.33973,-6.05118,-4.9402,-5.80844,-5.203465,-5.41512,206.7,230.865,0.227225,423.25095
2,20.25,0.4312635,0.1376325,-4.95731,0,-16.1322,-1.00411,78.155,0.08715,100.132,0.294787,-12.65145,0.018672,-0.92541,0.7470135,-6.33366,-6.02334,-4.93645,-5.86994,-5.198055,-5.4231,210.215,231.485,0.2334,423.1754
2,20.75,0.500007188,-0.0449,-5.08877,0,-16.7299,-1.0071,77.5784,0.0992,100.1,0.30856,-11.20435,0.017613,-0.930715,0.7010015,-6.32009,-6.04682,-4.93961,-5.87939,-5.19452,-5.421355,212.64,230.9,0.210305,423.658
2,21.25,0.4360189925,0.226856,-5.064845,0,-17.0312,-1.0174,78.25405,0.0951,100.052,0.310506,-12.01025,0.0145912,-0.932739,0.6260415,-6.29491,-6.04288,-4.93872,-5.87549,-5.19076,-5.402075,214.26,230.655,0.19837,423.15075
2,21.75,0.509790769,0.317775,-5.2074352795,0,-17.05,-1.03173,77.9465,0.0882,100.038,0.341092,-11.765,0.01464165,-0.939363,0.6543,-6.25591,-6.04294,-4.91667,-5.83271,-5.18568,-5.40073,213.02,232.17,0.203315,423.1577
2,22.25,0.416522,0.276703,-4.715441753,0,-17.41,-1.03732,77.54085,0.0947,100.06,0.2745395,-9.56116,0.012878,-0.947252,0.6760085,-6.20775,-5.9801,-4.91978,-5.83416,-5.16973,-5.37685,211.7,232.865,0.21201,423.096
2,22.75,0.4518343725,0.39892,-4.29841,0,-17.5266,-1.04423,77.438,0.0902,100.09,0.307999,-10.9753,0.0138584,-0.95939,0.606118,-6.20364,-5.94038,-4.91383,-5.83934,-5.171565,-5.405555,210.43,229.57,0.198695,423.7065
2,23.25,0.453081,0.482309,-3.9100961865,0,-17.804,-1.03864,78.1548,0.0907,100.062,0.361757,-11.151,0.013421,-0.958889,0.643557,-6.19663,-5.9569,-4.91485,-5.84757,-5.16117,-5.414165,209.475,229.805,0.197065,424.482
2,23.75,0.4347127745,0.04545,-4.03111,0,-17.8227,-1.01497,78.3851,0.099425,100.06,0.32344,-9.9877,0.0147549,-0.95071,0.635603,-5.98667,-5.7809,-4.80403,-5.66992,-4.975415,-5.291015,213.285,232.53,0.20467,424.3373
3,0.25,0.475860229,0.07835,-5.80244,0,-13.552,-0.798825,78.077,0.0824,99.64855,0.42064,-17.347,0.0140461,-0.782189,0.60298,-2.95615,-3.3192,-2.67326,-2.58441,-2.69729,-2.629825,218.65,248.01,0.3772,426.2954
3,0.75,0.5406063965,0.229606,-4.968205,0,-13.2329,-0.80675,78.1113,0.0908,99.6567,0.402151,-16.4295,0.01612325,-0.779584,0.610525,-3.0587,-3.4132,-2.8355,-2.67606,-2.849245,-2.730085,221.96,248.465,0.286,426.2713
3,1.25,0.543898738,0.1030085,-6.02558,0,-13.698,-0.814162,78.0305,0.0834,99.6697,0.419975,-16.0304,0.01289,-0.789913,0.57286,-3.18743,-3.46198,-2.928,-2.95133,-2.90735,-2.82288,224.67,247.285,0.256925,425.9765
3,1.75,0.4805787155,0.417151963,-4.683445,0,-14.062,-0.82097,77.63135,0.0836,99.6784,0.46303,-16.7834,0.01309505,-0.79975,0.553864,-3.22768,-3.47103,-2.93664,-3.10837,-2.92915,-2.851775,224.1,248.24,0.23983,426.4282
3,2.25,0.502552,0.1784185,-3.75639,0,-14.346,-0.81603,77.93955,0.09005,99.6931,0.478703,-16.54,0.0131245,-0.801946,0.560543,-3.2477,-3.46733,-2.91331,-3.11612,-2.9539,-2.867255,221.73,243.745,0.24818,426.99645
