DOY2,HR2,CO2,FC,H,LE,TA,T_SONIC,T_SONIC_SIGMA,RH,VPD,PA,NETRAD,PPFD_IN,TS,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA
1,0.25,411.639575,0.40020225,-33.587905,0.31948405,0.0413656,0.8582993,0.116551275,66.82133,1.24623825,92.3512025,-56.62399,0.05259233,0.6,2.773747,0.19950875,0.48820795,0.652461325,0.23394315
1,0.75,412.9871,0.4680885,-35.698045,0.7359943,0.04536727,0.706495625,0.1478106,65.87857,0.8685057,92.27271,-52.161995,0.05350402,0.6,2.798994,0.17920445,0.4940694,0.58929655,0.2003314
1,1.25,412.278025,0.48636125,-36.30902,-2.36034825,0.05839662,0.687798925,0.1385643,65.310255,1.02228,92.147265,-58.9020025,0.05153628,0.6,3.294832,0.20428735,0.5235613,0.6063325,0.23112295
1,1.75,406.8803,0.2970255,-33.7117625,-1.71163215,0.02122799,0.596755975,0.131630675,65.76124,0.89125735,92.339385,-44.671725,0.06002584,0.6,1.89175425,0.17578715,0.524125325,0.5987406,0.226780225
1,2.25,410.948525,0.467907,-30.9767425,0.34747115,0.09828378,0.8433241,0.116826,65.644715,0.92093205,92.27434,-43.242835,0.05534601,0.6,2.91103475,0.2077478,0.5180798,0.6008747,0.2463367
1,2.75,407.0229,0.33778375,-33.428655,0.6725723,0.0424205,0.6765539,0.12337555,64.1270325,1.068851,92.33143,-49.927135,0.0582995925,0.6,2.2875615,0.212120925,0.5701742,0.616434825,0.228774575
1,3.25,407.968075,0.451217,-34.10192,0.1424335,0.093445525,0.884107,0.1226141,65.343075,1.004641275,92.362855,-50.746975,0.0547138825,0.6,2.7347225,0.2005316,0.5216475,0.6361437,0.235737
1,3.75,408.6945,0.11540525,-30.15656,1.020886,0.079300635,0.9971958,0.12456155,62.458485,1.019421,92.42572,-48.075425,0.05013201,0.6,2.5669305,0.2303975,0.55222375,0.561973475,0.251432275
1,4.25,407.56005,0.26180875,-26.70169,0.51352185,-0.0434655825,1.16412375,0.12736885,62.1345925,1.100284,92.41483,-51.661205,0.03984033,0.6,1.465968,0.1891389,0.4714878,0.61810125,0.2258804
1,4.75,407.5126,0.209301,-21.8488975,0.632655475,0.01898315,1.08625025,0.123108675,63.8061825,1.0122044,92.31836,-47.3073925,0.040711035,0.6,2.312768,0.16041085,0.401719125,0.510353025,0.219865825
1,5.25,407.644875,0.335707,-34.5611425,0.489514575,-0.07976455,0.7153354,0.16209835,62.93549,1.087264125,92.357875,-57.7899,0.05225108,0.5975,2.0499865,0.1744612,0.48488945,0.5523569,0.20075485
1,5.75,407.55215,0.20459,-30.82086,0.6646138,-0.1548912015,1.014603,0.144491275,66.2851,0.92334075,92.32736,-46.81561,0.0494905,0.580833325,2.075423,0.217468975,0.512818175,0.55395085,0.198491575
1,6.25,408.79745,0.29149675,-33.502995,1.162059,-0.13217041,1.0409285,0.117882075,63.75289,1.1243655,92.39013,-52.7912475,0.047555815,0.6,2.333788,0.18497085,0.51691345,0.5337752,0.21304215
1,6.75,409.587075,0.471232,-34.5235525,1.7457365,-0.2992416525,0.9123613,0.1327403,65.02066,1.0822255,92.36141,-60.0886075,0.078595245,0.5283333,2.16276525,0.2182798,0.488721,0.56821515,0.22094185
1,7.25,407.6381,0.3018625,-28.1536525,3.14782625,-0.2765655,0.984168475,0.1442919,63.48608,1.169529,92.44909,-57.7576025,1.25216,0.505,2.397348,0.2182011,0.5547041,0.5813858,0.23857
1,7.75,408.48885,0.29971,-29.2998,2.410532,-0.1357849,0.880707,0.1363021,63.3270025,1.0349495,92.478605,-49.7601125,13.7590625,0.5,2.3822575,0.1710457,0.4926801,0.5644318,0.1836455
1,8.25,409.469075,0.4280135,-26.208825,3.4950275,-0.1479528,0.8368161,0.11485175,62.4220875,1.17994625,92.507575,-25.5223475,50.63774,0.5,2.497897,0.2141584,0.5211739,0.58515595,0.18961295
1,8.75,412.43125,0.19989875,-20.89664,6.6449565,0.1609398,1.161132975,0.11181795,62.9640425,1.0141856,92.52548,-4.188174,62.15115,0.5,1.98292125,0.1984686,0.5027199,0.54456815,0.187068
1,9.25,409.1193,0.2810325,-22.8414075,9.702689,0.2926644,0.81699455,0.130124275,63.6063275,0.9722465,92.55604,2.2578725,106.1937,0.56333335,2.3474095,0.16791685,0.5164582,0.5237869,0.191774225
