DOY2,HR2,USTAR,NEE,FC,SC,H,SH,LE,SLE,CO2,H2O,TA,G,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,NETRAD,RH,VPD,WS,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PA,T_CANOPY
1,0.25,0.153566,0.11351,0.0829775,0.008964,-4.4023905,-0.134311,0.207831,-0.012489,418.122848,2.001603,-7.630576,-7.16082025,-1.726582,-1.598765,-1.4449665,-1.3193505,-19.08361,83.5104,0.434893745,2.142886,0,0.8344622,254.9519,279.0222,0,98.753525,-9.6649186535
1,0.75,0.147046,0.0797315,0.085126,0.00227,-4.811997,-0.077133,0.2551685,-0.010424,418.340185,2.2497665,-7.51369,-7.409407,-1.7793315,-1.588887,-1.4856895,-1.3392735,-19.43538,83.46545,0.431904632,2.075117,0,0.7024357,251.43155,279.3164,0,98.733255,-9.647824385
1,1.25,0.149872,0.082582,0.082372,0.0098,-6.234222,-0.13216,0.167597,-0.019344,418.6814815,2.3635,-7.4790925,-7.35531975,-1.831713,-1.647759,-1.5294335,-1.3915575,-18.56435,83.65097,0.3960833145,2.0351615,0,0.7983348,248.85345,278.682,0,98.7288375,-9.587044713
1,1.75,0.141411,0.153196,0.123445,0.0128235,-5.695947,-0.071402,0.19793,-0.0240805,418.934005,1.8833585,-7.5045735,-7.56589925,-1.841988,-1.6348825,-1.5625705,-1.3952845,-15.94304,84.51981,0.4001352995,2.0509535,0,0.8392932,248.41445,278.5377,0,98.72221,-9.5510359125
1,2.25,0.143317,0.111171,0.0957675,0.008482,-3.4612075,-0.2241735,0.2908945,-0.015045,418.920988,1.993601,-7.5522495,-7.4974385,-1.8296195,-1.6734595,-1.6488025,-1.4470365,-17.8644,84.4132,0.3889244055,1.8571745,0,0.8400451,250.7552,278.4489,0,98.759935,-9.7304300955
1,2.75,0.142512,0.130336,0.1309105,0.004574,-4.181042,-0.030306,0.172219,-0.006431,419.129,1.956687,-7.4684315,-7.41350175,-1.841708,-1.701853,-1.622186,-1.498512,-17.741225,83.721005,0.3892707685,1.948454,0,0.8636515,250.0753,278.8168,0,98.7696555,-9.8204135005
1,3.25,0.1392735,0.1321975,0.113954,0.007152,-5.3334075,-0.1581185,0.073693,-0.029963,419.201496,1.998165,-7.4268475,-7.335308,-1.849149,-1.718124,-1.704698,-1.514216,-18.766835,83.255425,0.391106374,1.8627645,0,0.8706068,249.7851,278.5187,0,98.766806,-9.5559232655
1,3.75,0.1533315,0.1564775,0.136832,0.0090505,-4.986102,-0.0544335,0.147534,-0.021062,419.593899,2.096221,-7.421807,-7.282127,-1.859443,-1.737089,-1.741358,-1.546735,-15.6746,83.6571,0.3671627705,2.042252,0,0.8160248,248.9709,278.4019,0,98.754979,-9.718865
1,4.25,0.143754,0.139646,0.095613,0.008264,-4.448923,-0.092393,0.147108,-0.004962,420.227936,2.157322,-7.452669,-7.34708275,-1.874748,-1.732437,-1.728129,-1.5386,-14.65918,84.52489,0.327598804,1.924655,0,0.8230436,254.71275,277.9335,0,98.743215,-9.8589025
1,4.75,0.135069,0.1394955,0.1592925,-0.000347,-5.300306,-0.1188455,0.051614,0.0092705,420.096464,2.108156,-7.5204315,-7.5151265,-1.855898,-1.678884,-1.710202,-1.587628,-16.933455,84.735765,0.334495323,1.931645,0,0.8828442,254.5456,277.7335,0,98.729845,-9.899595192
1,5.25,0.142903,0.1497705,0.15078,0.005565,-4.7168095,-0.03309,0.219811,0.0029575,419.921563,2.0204835,-7.701852,-7.6591115,-1.93206,-1.735587,-1.651928,-1.566382,-13.97115,84.422025,0.340204019,1.939325,0,0.8741164,257.1586,278.36,0,98.731535,-9.955594974
1,5.75,0.139734,0.167408,0.145987,0.008756,-3.8300915,-0.0037895,0.236606,0.008917,419.9088995,1.990375,-8.0404185,-7.68835225,-1.924597,-1.753479,-1.684798,-1.548929,-12.50809,83.935905,0.346025809,1.7882,0,0.7068583,255.7413,277.6186,0,98.726195,-10.08933741
1,6.25,0.139876,0.138902,0.1439155,0.0033575,-4.163394,-0.010658,0.301133,0.007916,420.587435,2.273212,-7.9060595,-7.57056825,-1.967376,-1.792619,-1.673287,-1.581583,-12.434445,84.253945,0.382747881,1.931598,0,0.7570177,254.79305,276.7575,0,98.72733,-9.958410299
1,6.75,0.155726,0.145416,0.149005,0.00768,-3.696091,-0.0427025,0.219304,-0.001093,419.958152,2.104445,-7.9953535,-7.2682845,-2.00338,-1.822244,-1.69273,-1.599176,-11.56679,84.886595,0.3773573145,1.951496,0,0.7712327,254.86805,275.9223,0,98.730135,-9.8511938595
1,7.25,0.150367,0.132619,0.108255,0.007854,-4.2005145,-0.082395,0.1119725,-0.0011085,420.320647,2.132328,-8.11357,-7.163943,-2.038061,-1.818998,-1.744137,-1.587479,-11.016985,84.302825,0.3589056445,2.0379205,0,0.8736651,254.40115,276.102,0.1951579,98.7035865,-9.8934466435
1,7.75,0.1634815,0.211102,0.201739,0.008138,-3.270314,-0.023181,0.116189,-0.003385,419.905971,2.197064,-8.2236045,-7.3442425,-2.090075,-1.801994,-1.766511,-1.660731,-11.32256,84.475005,0.3514175525,2.183936,3.1945145,4.424848,256.151,275.7633,9.615923,98.70619,-10.065853065
1,8.25,0.158039,0.074932,0.0856465,0.008168,-3.955212,0.170766,0.307107,0.043115,420.52588,2.178372,-8.2418505,-7.73181075,-2.170653,-1.854471,-1.801873,-1.671012,-6.751769,83.80436,0.356590954,2.205289,24.23688,19.32129,258.76025,276.3953,53.778985,98.743445,-9.989876815
1,8.75,0.17493,0.153218,0.161996,-2.49999999999999e-06,-2.433331,0.433022,0.951491,0.0879615,420.690338,2.31221,-7.9638245,-8.23744525,-2.227052,-1.883657,-1.840773,-1.690429,-1.952276,81.754055,0.394352071,2.146077,63.547535,46.37799,259.32055,279.4555,132.5109,98.76585,-9.2701755
1,9.25,0.1868,0.1434515,0.150782,-0.013001,-0.630104,0.477539,2.332256,0.092985,420.621006,2.337895,-7.4451425,-8.0498995,-2.239763,-1.980851,-1.865809,-1.744502,1.0187407,80.380115,0.480506819,2.188408,106.61235,77.8606,258.1017,281.9312,232.6524,98.771165,-8.508387
