DOY2,HR2,CO2,FC,H2O,SC,H,LE,PA,RH,T_SONIC,TA,VPD,LW_IN,LW_OUT,NETRAD,SW_IN,SW_OUT,TAU,USTAR,WS,TS_1_1_1,TS_1_2_1,TS_1_3_1,CO2_SIGMA,H2O_SIGMA
1,11.25,419.5585,1.5126825,5.03326,0.00721,26.276925,24.759425,98.8992,93.56375,2.14,-1.61575,2.79244,301.06125,310.186,181.29675,426.3895,235.56275,-0.036225,0.363386,5.29021,0.125,0.22325,0.225,1.03525239125,0.121596468
1,11.75,419.01725,1.4974575,5.22224,0.010575,29.4674,27.2663,98.8456,93.4271,2.5205,-1.11975,2.980945,300.9245,310.49075,189.64825,439.121,239.338,-0.0422,0.372297,5.409225,0.125,0.22425,0.225,0.86209550825,0.132611014
1,12.25,418.578,1.52883,5.30769,0.01305,34.64255,30.13175,98.782475,92.6402,2.94725,-0.745,3.138595,301.136,312.7575,224.072,492.78375,256.835,-0.04185,0.364183,5.4396675,0.127,0.2,0.225,0.96946615425,0.1432767495
1,12.75,418.1395,1.3989,5.35511,0.01175,32.04805,30.84035,98.7198,93.044475,3.1915,-0.6985,3.28461,302.5465,313.257,222.596,492.806,239.757,-0.0437,0.3608325,5.5057,0.197,0.2,0.225,0.969238169,0.141585226
1,13.25,418.4255,1.4557475,5.31603,0.00807,28.80015,33.0817,98.69085,92.8872,3.407,-0.641,3.2534625,305.5515,313.2715,212.7535,469.0265,225.3485,-0.041425,0.380471,5.390095,0.183,0.2,0.225,0.981663731,0.153419256
1,13.75,418.1935,1.4540825,5.3598775,0.01395,25.31955,28.5025,98.6833,91.58785,3.41175,-0.6375,3.2095775,305.63,312.9255,190.5235,421.74825,212.2165,-0.04415,0.376584,5.3992675,0.193,0.2,0.225,0.896254581,0.144480983
1,14.25,416.957,1.40165,5.4105375,0.00848,24.6952,27.5202,98.658525,92.37945,3.592,-0.3145,3.214645,302.124,313.6605,169.89,371.6165,182.828,-0.040175,0.37530525,5.4994175,0.2,0.2,0.225,0.7859415185,0.12749409175
1,14.75,416.438,1.61619,5.4028975,0.00748,18.65065,24.337075,98.669825,92.446725,3.62425,-0.566,3.23122,302.426,312.625,123.932,312.89475,151.533,-0.031625,0.378525,5.34918,0.2,0.2,0.22575,0.682442029,0.1215776175
1,15.25,416.201,1.6082,5.4111,0.020825,15.444925,23.0317,98.66755,93.144,3.9215,-0.43575,3.3709925,301.743,311.659,95.64885,245.618,127.8825,-0.0369,0.3602245,5.12006,0.2,0.2,0.225,0.690863522,0.102233792
1,15.75,416.301,1.51039,5.47111,0.01345,6.48555,15.13695,98.689275,93.0013,3.939,-0.6975,3.1147525,299.879,310.4625,54.8069,173.78625,89.2167,-0.0286,0.3665845,5.06645,0.2,0.2,0.22575,0.617049039,0.0920753325
1,16.25,415.552,1.5273025,5.3970025,0.0318,4.41306,11.73835,98.708,93.904425,3.71,-0.8335,3.074955,300.825,309.1645,26.03085,102.659,51.71265,-0.0242,0.342415,5.178,0.2,0.2,0.2275,0.781179963,0.0872986305
1,16.75,416.683,1.40833,5.34757,0.0311,1.03905,9.3230375,98.74235,94.485,3.6175,-1.0825,2.7834625,301.378,307.5575,7.754925,30.703075,18.6797,-0.0195,0.329431,4.9399225,0.2,0.2,0.23,1.093609694,0.079083457
1,17.25,416.54975,1.1942625,5.31242,0.0545,-0.8014335,7.07489,98.772075,95.3953,3.41925,-1.4725,2.4907,299.55925,306.3965,0.43248725,-1.14976,-1.1028645,-0.0158,0.3078065,4.675315,0.2,0.2,0.22725,1.24066297,0.07272292625
1,17.75,417.885,1.09622,5.1686625,0.0628,-0.5897055,6.928695,98.816,95.759775,3.1835,-1.64075,2.484745,297.70125,305.676,-1.9364875,-7.32579,-4.7766,-0.0132,0.310997,4.7171475,0.2,0.2,0.23475,1.433960043,0.06979914225
1,18.25,419.41775,1.090285,5.26029,0.055425,-0.946017,6.391875,98.813125,96.5922,2.984,-1.59375,2.460855,299.1585,305.13225,-2.281825,-7.05057,-4.7239175,-0.01335,0.28615375,4.39167,0.2,0.2,0.24,1.289303465,0.0657506355
1,18.75,419.7975,1.08925,5.2549125,0.05705,-0.70538525,5.131685,98.828675,96.88615,2.928,-1.702,2.29715,299.638,305.0825,0.6393725,-7.20967,-4.9341525,-0.0113,0.29109025,4.49855,0.2,0.2,0.26475,1.40010678375,0.073087628
1,19.25,418.7895,1.16185,5.244675,0.0448,-1.06653,6.5622925,98.8548,97.49815,2.828,-1.8235,2.06350012,299.4635,304.6695,0.154074225,-7.20399,-5.1467775,-0.009685,0.29553425,4.329435,0.2,0.2,0.2665,1.39261606775,0.07062708
1,19.75,418.5305,1.082005,5.2266375,0.023475,-0.5679545,5.63261,98.87675,97.0164,2.80725,-1.9415,1.988455,300.44425,304.5905,0.99695175,-7.4225,-5.0299325,-0.010725,0.29319375,4.43618,0.2,0.2,0.22325,1.5930027925,0.07601911675
1,20.25,418.02075,1.113085,5.1352,0.053675,-1.5932,6.024975,98.8903,97.023075,2.536,-1.953,1.847,300.98875,303.07375,1.4122775,-7.03112,-4.6804225,-0.0149,0.273427,4.4133925,0.2,0.2,0.225,1.219065252,0.0601027785
1,20.75,419.53325,1.075955,5.140675,0.0604,-1.8017825,4.613645,98.874575,96.96445,2.51525,-2.043,1.748825,298.935,302.013,1.3104175,-6.91873,-5.0659825,-0.013,0.2634905,4.17567,0.2,0.2,0.225,1.30572964125,0.05848210075
1,21.25,420.042,1.0146525,5.118305,0.07785,-1.147565,5.6332075,98.8696,97.1011,2.3815,-2.1555,1.793835,296.58025,301.0075,1.4962775,-6.92318,-5.08127,-0.0178,0.2754555,4.189595,0.2,0.2,0.225,1.005265081,0.063350381
1,21.75,420.6485,1.0051915,5.096175,0.071675,-1.4407275,6.41367,98.844425,97.8184,2.29225,-2.281,1.7619025,297.1625,300.86275,1.983995,-6.66655,-4.8216825,-0.0196,0.274081,4.605775,0.2,0.2,0.225,1.28134066725,0.05827313175
1,22.25,420.72625,1.08504,5.0606,0.053,-0.89142875,5.7767,98.85365,99.115075,2.1005,-2.3415,1.85634,297.776,300.52425,1.8753675,-6.8316,-5.064905,-0.0183,0.270951,4.48732,0.2,0.2,0.225,1.09254553775,0.06752382425
1,22.75,421.06675,1.0501075,5.03462,0.0608,-0.52563,6.3559925,98.8477,97.635875,2.195,-2.4865,1.82419,300.097,300.69275,1.6816925,-7.08713,-5.1997825,-0.01525,0.2821745,4.58983,0.2,0.2,0.23025,1.251287523,0.07067593775
1,23.25,420.842,1.115735,4.89589,0.03215,-0.720045,7.2483075,98.85975,98.28115,1.994,-2.616,1.78662,299.0025,300.92575,1.6563525,-7.17847,-4.979275,-0.0168,0.316064,4.6982475,0.2,0.2,0.23025,0.978299728,0.06684284975
1,23.75,421.856,1.0656,4.92384,0.0287,0.5191315,5.9768175,98.8496,97.4813,1.8925,-2.614,1.86039,296.5835,299.848,2.366755,-7.22212,-5.2979775,-0.0133,0.2869675,4.7200125,0.2,0.2,0.20725,1.1706354305,0.06147803625
2,0.25,417.395,1.040035,4.995225,0.0365,-1.54655,7.51181,98.918975,91.7129,3.8325,-1.30575,1.45333,275.377,301.224,-7.31782,-7.17076,-4.64392,-0.0102,0.26297,4.0285775,0.2,0.1,0.2,1.145651521,0.07932864175
2,0.75,417.0005,1.1264925,5.00661,0.0522,-2.10917,7.420925,98.8854,92.2054,3.3575,-1.5035,1.50093,272.46,299.853,-9.8042,-7.10413,-4.55651,-0.0135,0.248743,3.9102675,0.2,0.1,0.2,1.237588705,0.075404867
2,1.25,418.9705,1.078885,4.95718,0.0486,-1.7507,5.5959975,98.89615,92.1579,3.231,-1.838,1.27211,278.0515,298.9035,-4.234065,-7.1269475,-4.68077,-0.01195,0.24481875,3.805165,0.2,0.1,0.2,1.310219774,0.0774872725
2,1.75,419.624,1.1145425,4.904585,0.0485,-2.67455,6.57118,98.9075,92.1542,2.8475,-1.8345,1.2953125,277.25425,298.10375,-5.6186025,-7.3433675,-4.811895,-0.01185,0.25038775,3.826325,0.2,0.1,0.2,1.19422715475,0.0716801015
2,2.25,418.7695,1.04186,4.89949,0.0567,-2.628285,5.62282,98.88985,92.7489,2.52325,-2.404,1.226425,278.1255,297.8995,-6.048325,-7.31728,-5.0244,-0.0124,0.2568425,4.16925,0.2,0.1,0.2,1.374438916,0.07551749675
2,2.75,418.5935,1.06087,4.801805,0.0337,-2.028575,6.35399,98.8954,92.179475,2.5825,-2.49125,1.266185,279.4575,297.005,-6.96251,-7.23773,-4.60121,-0.012825,0.2617385,4.03389,0.2,0.1,0.2,1.1831243355,0.07581155575
2,3.25,417.835,1.126,4.7164575,0.05615,-2.401155,6.7453425,98.86165,92.16825,2.63525,-2.468,1.18151,278.156,297.125,-6.75168,-7.81929,-4.88508,-0.0141,0.2655615,3.9010525,0.2,0.1,0.2,1.36294124175,0.0771644935
2,3.75,419.364,1.05367,4.7061275,0.0389,-2.24634,5.35008,98.860275,92.675,2.38325,-2.44975,1.125165,276.961,296.078,-4.7022,-7.55671,-5.0415,-0.0158,0.2520505,3.87669,0.2,0.1,0.2,1.303369674,0.0682799935
2,4.25,419.6535,1.08752,4.70086,0.0477,-1.3990275,6.1731425,98.84725,92.3101,2.308,-2.585,1.10131,275.41375,296.36875,-4.9225975,-8.0852075,-4.727065,-0.015075,0.26057,3.777895,0.2,0.1,0.2,1.248991891,0.070084295
2,4.75,419.605,1.09932,4.67641,0.049,-2.30764,5.847795,98.85675,92.7554,2.511,-2.489,1.23431,276.60675,294.98875,-5.0029975,-8.1862325,-4.91136,-0.01525,0.260954,3.73225,0.2,0.08275,0.2,1.0918461055,0.064063338
2,5.25,420.1335,1.1279,4.601885,0.061425,-1.3977,6.47335,98.89505,93.0152,2.1995,-2.6955,1.185155,277.2375,294.39225,-2.150085,-8.0711075,-4.95493,-0.0101,0.2560685,4.050395,0.2,0.08725,0.2,1.2167711835,0.068967755
2,5.75,421.0095,1.1307575,4.641675,0.05975,-2.821885,7.153865,98.90535,92.36555,2.389,-2.4605,1.192745,272.6235,293.62275,-3.820205,-7.61983,-5.039105,-0.01335,0.2457235,3.955325,0.2,0.09475,0.2,1.31417483325,0.0691473895
2,6.25,422.46875,1.109985,4.6685825,0.0496,-1.13716,6.4740825,98.92485,92.5064,2.12825,-2.91,1.16426,271.775,293.8675,-5.54741,-7.775115,-5.02984,-0.02115,0.2603785,4.00445,0.2,0.08725,0.2,1.281241469,0.06493921
2,6.75,422.986,1.211395,4.6028625,0.0463,-0.806916,6.33199,98.942875,93.306125,1.67225,-3.0495,1.09605,269.931,293.5045,-1.5284655,-6.64651,-4.69284,-0.01795,0.270848,4.203055,0.2,0.09775,0.2,1.276212402,0.066301716
2,7.25,423.94725,1.21158,4.6538275,0.04385,-0.90045,6.66424,98.927625,93.5225,1.3715,-3.03475,1.1573525,279.197,295.313,0.5955115,8.250355,0.481319,-0.0109,0.27011375,4.08848,0.2,0.087,0.2,1.54482956375,0.066061563
2,7.75,423.233,1.416,4.73471,0.05285,2.4842075,9.8323325,98.9512,91.40795,1.5945,-2.783,1.3148025,279.482,298.971,19.01355,59.18465,22.76345,-0.0241,0.28925475,4.201575,0.2,0.097,0.2,1.32150589075,0.08686974975
2,8.25,421.014,1.47708,4.878755,0.054625,9.2002025,16.29385,98.998425,89.5515,2.3185,-1.8165,1.422935,285.622,300.815,60.8136,142.461,61.3385,-0.0297,0.29909675,4.5937125,0.2,0.076,0.2,1.193393214,0.097599508
2,8.75,418.773,1.4778725,5.0100875,0.0215,20.77145,21.6881,99.034,87.5849,2.729,-1.063,1.5467225,280.893,303.361,116.691,260.212,112.96,-0.0338,0.328887,4.91948,0.2,0.09,0.2,1.099498837,0.106538477
2,9.25,417.44825,1.39283,5.12909,0.0085425,38.1328,30.3481,99.03555,84.514625,3.4045,-0.51025,1.82989,287.282,307.95,177.374,346.242,161.245,-0.033575,0.34722225,5.2251675,0.197,0.097,0.2,1.13162866075,0.12918682475
2,9.75,415.83525,1.29607,5.1835925,0.007025,44.2383,37.437875,99.038375,81.3885,4.12575,0.31325,2.22145,285.624,312.43,249.942,451.435,207.204,-0.039475,0.3695,5.239675,0.18825,0.083,0.2,1.1871558595,0.141931808
2,10.25,414.91825,1.234945,5.2394825,0.009125,56.85885,46.2869,99.035325,80.68545,4.781,0.97,2.68169,287.571,314.574,305.946,537.373,250.554,-0.0357,0.37026875,5.4088475,0.19075,0.037,0.19475,1.231817749,0.1640618335
2,10.75,414.8965,1.210755,5.390855,0.0136,69.4293,49.0713,99.03525,80.664575,5.47225,1.44425,3.0832675,287.771,316.194,345.599,599.278,272.468,-0.0413,0.37692975,5.50078,0.19325,0.053,0.194,1.26888674825,0.19061791
2,11.25,414.514,1.051145,5.38342,0.000905,85.2769,63.114375,99.02675,79.2389,6.18175,2.0435,3.444995,285.31375,319.7375,397.88475,664.98275,309.763,-0.042925,0.38980725,5.55928,0.2,0.047,0.2,1.237795128,0.196156163
2,11.75,414.22,1.179065,5.60979,-0.000215,93.838925,65.52105,99.036425,78.6772,7.18125,2.71775,3.710845,288.75775,322.2155,412.15125,691.03675,328.50725,-0.04605,0.3993245,5.679395,0.2,0.033,0.197,1.34150206075,0.229630154
2,12.25,413.67225,1.21848,5.6500325,-0.001595,91.2454,66.86455,99.01535,78.373225,8.1295,3.381,3.65059,290.75075,324.55025,437.475,697.878,329.47625,-0.0453,0.384931,5.7517,0.2,0.0875,0.197,1.25791627,0.226249243
2,12.75,413.72075,1.192955,5.6626475,0.0034425,82.30295,71.410225,98.9818,76.91265,8.684,3.869,3.88583,292.998,326.715,453.455,707.095,332.41725,-0.0532,0.396156,5.73755,0.2,0.09,0.19775,1.293361618,0.248366961
2,13.25,413.21875,1.2013,5.64856,-0.000725,75.8948,72.8823,98.9363,75.32115,8.977,4.168,4.19583,291.919,328.561,434.965,681.422,321.096,-0.051775,0.408996,5.80728,0.2,0.0785,0.2,1.251780664,0.2348318255
2,13.75,412.9495,1.2521575,5.6555,0.0137,69.81205,78.1537,98.92,75.086,9.154,4.621,4.35234,291.796,330.541,400.217,649.068,318.56,-0.055475,0.397901,5.8257,0.2,0.1,0.2,1.16512037,0.250817239
2,14.25,412.458,1.310905,5.654255,0.00929,70.649025,70.089025,98.8887,74.7765,9.943,5.458,4.54315,290.67325,329.336,394.47825,599.23325,274.64075,-0.0595,0.397256,5.92484,0.2,0.1,0.194,1.071719266,0.25526514775
2,14.75,411.99825,1.3766325,5.696965,0.0034675,57.8444,64.393925,98.869675,74.027925,10.25475,5.03225,4.6202575,288.6695,326.85875,343.24275,548.0375,241.02625,-0.0565,0.39604625,6.0275525,0.2,0.1,0.19775,0.94461491975,0.23375377675
2,15.25,411.94925,1.41551,5.6897075,0.00227,44.0092,64.530975,98.865925,73.901575,10.29175,5.333,4.5909475,288.389,325.81475,282.826,463.135,197.75925,-0.0433,0.38793575,5.9828425,0.2,0.1,0.197,0.830423312,0.22291635875
2,15.75,411.6525,1.481095,5.6966425,0.0092375,32.19315,57.78355,98.8322,75.60725,10.29625,5.02775,4.6735925,287.40575,321.016,217.3835,378.999,157.37275,-0.0505,0.35903675,5.6959875,0.2,0.0935,0.2,0.718595487,0.2265958195
2,16.25,411.42,1.538725,5.59539,0.00794,16.072475,45.819025,98.8299,75.528025,9.536,4.3915,4.2340025,285.826,317.6605,132.9255,271.616,103.592,-0.034375,0.3659815,5.34588,0.2,0.097,0.2,0.663001953,0.19049989
2,16.75,411.56,1.64952,5.55677,0.0106,8.8462,32.022125,98.83215,77.4269,9.189,3.531,3.578165,286.53,313.0955,71.3025,159.8435,59.02365,-0.0326,0.3323735,5.248845,0.2,0.1,0.2,0.760067797,0.157573791
2,17.25,411.61275,1.545995,5.602825,0.03445,3.073515,21.7557,98.8378,80.286875,8.77025,2.761,3.3026325,283.22175,309.836,18.726475,76.3439,19.06745,-0.0176,0.31663425,4.95793,0.2,0.1,0.197,1.089269444,0.132204654
2,17.75,411.824,1.13462,5.5854075,0.04025,-2.0337975,18.192325,98.864625,82.022925,8.14125,2.2825,2.8129025,283.19625,307.451,-7.306245,10.822475,-1.5568225,-0.0171,0.2897785,4.862705,0.2,0.1,0.2,1.178096751,0.10608946575
2,18.25,412.562,1.15202,5.445565,0.06785,-2.7473875,11.641975,98.88395,83.938775,7.0335,1.1205,2.4445725,280.49825,306.393,-10.7055,-8.2934475,-4.9341775,-0.01195,0.27944,4.50022,0.2,0.1,0.2,1.409801259,0.09426743225
2,18.75,412.84925,1.24473,5.291115,0.0533,-2.8744975,10.66155,98.876875,85.431,6.383,0.7775,2.171995,281.58375,305.7775,-13.068375,-8.4477625,-4.758515,-0.00775,0.30515675,4.6368475,0.2,0.1,0.2,1.466881671,0.08953653675
2,19.25,412.99275,1.17118,5.2621425,0.07775,-3.94449,9.2495575,98.9047,87.93445,5.7835,0.1615,1.9861625,280.05,305.454,-13.4424,-8.45692,-4.64054,-0.0091125,0.29970575,4.5872975,0.2,0.1,0.2,1.492326661,0.0789104325
2,19.75,413.57625,1.10693,5.211835,0.04465,-2.88491,9.06077,98.911,88.27165,5.6525,0.139,1.86759,276.994,305.456,-12.28,-8.2919,-5.01886,-0.010875,0.257445,4.623155,0.2,0.1,0.2,1.400911349,0.089149475
2,20.25,413.95525,1.12962,5.203845,0.0526,-2.0654675,9.32746,98.905475,88.34615,5.5555,0.105,1.70651,282.33,304.049,-12.3524,-8.08446,-4.88852,-0.0103,0.27299875,4.5083325,0.2,0.1,0.2,1.29625275125,0.097347719
2,20.75,414.5985,1.221505,5.195285,0.0528,-1.8404575,10.20101,98.90815,88.83115,5.189,0.01075,1.70938,284.379,304.599,-7.77711,-7.63646,-4.80551,-0.0098825,0.290706,4.4274175,0.2,0.1,0.2,1.366856115,0.08331047875
2,21.25,415.213,1.13727,5.08331,0.0451,-1.67137,10.00704,98.94135,87.631125,5.009,-0.125,1.659485,286.18375,303.99425,-8.072925,-7.7318925,-4.6648975,-0.010305,0.278366,4.35755,0.2,0.1,0.2,1.08801910325,0.08495142475
2,21.75,414.886,1.04931,4.98508,0.043,-3.547765,10.5833,98.9699,87.479475,4.7135,-0.4745,1.6869875,284.68,303.42075,-6.464015,-7.784685,-4.774735,-0.00855,0.26898675,4.30762,0.2,0.1,0.2,1.15673764175,0.082988326
2,22.25,415.09225,1.094175,5.04379,0.0459,-2.23269,8.211175,98.970025,88.7786,4.85925,-0.4805,1.448195,283.823,303.847,-6.61578,-7.775535,-4.68702,-0.013475,0.2621015,4.067395,0.2,0.1,0.2,1.2037256915,0.08943160675
2,22.75,415.03,1.091225,5.0161425,0.058,-2.9834875,7.618535,98.961125,89.6957,4.4565,-0.836,1.44909,277.784,303.1585,-12.79465,-7.863915,-4.80359,-0.010275,0.26226375,3.9403125,0.2,0.1,0.2,1.102976703,0.081227614
2,23.25,415.27825,1.07533,4.9451,0.0425,-4.1034325,9.62119,98.947775,90.13615,4.1685,-0.861,1.379615,279.1905,302.6905,-13.19275,-7.928715,-4.929005,-0.01425,0.2553685,4.20383,0.2,0.1,0.2,1.1866603015,0.074727784
2,23.75,415.4355,1.0736975,5.03255,0.041425,-3.15442,8.10361,98.96155,89.3494,3.905,-1.15675,1.4122,278.665,302.047,-11.3929,-8.28542,-4.89589,-0.0123,0.25819325,4.2967575,0.2,0.1,0.2,1.090519281,0.079053432
3,0.25,418.00075,1.406935,6.82646,0.03535,-4.266435,14.973775,98.5863,91.8622,8.46375,2.96825,2.04671289,320.2275,328.1375,-0.2944715,-8.75464,-5.27928,-0.0171,0.28613075,4.1148975,4.9245,5.025,5.26175,1.670378028,0.10884578475
3,0.75,419.73525,1.355145,6.85198,0.05535,-4.70297,13.407,98.616775,93.6318,8.5525,3.01675,2.02604,323.466,327.522,0.9360265,-8.732385,-5.494695,-0.0197,0.30686275,4.131555,4.8105,5.00175,5.1065,1.5251791775,0.104388917
3,1.25,419.268,1.4651625,6.9562025,0.0411,-1.80388,13.509375,98.66465,94.1014,8.4025,2.8545,1.975245,322.33425,326.698,1.05149525,-8.0999075,-5.9279325,-0.017925,0.30774675,4.14508,4.611,4.82675,5.025,1.16120898275,0.0922079965
3,1.75,419.4565,1.2266025,6.8334325,0.057125,-2.76656,16.06205,98.6416,94.942,8.4185,2.8955,1.8766825,319.5935,326.22675,2.59123,-8.4016825,-5.5854675,-0.0214,0.31021625,4.204045,4.46075,4.75575,4.94925,1.25206233125,0.089204655
3,2.25,420.891,1.30622,6.79012,0.063675,-3.445335,13.1866,98.670075,95.671,7.78825,3.004,1.56471,323.0795,326.074,2.80719,-8.338485,-5.57269,-0.02235,0.301816,4.121475,4.4265,4.7015,4.8635,1.3228961385,0.09932344
3,2.75,421.059,1.550195,6.6570575,0.0371,-3.0919775,11.9938,98.67015,95.710725,7.9195,2.639,1.70776,326.741,327.55275,2.1518975,-7.7502175,-5.5221975,-0.01425,0.3009485,4.32362,4.44025,4.618,4.83525,1.115798661,0.0881320555
3,3.25,420.267,1.38499,6.6454725,0.0388,-3.89418,13.05275,98.6623,95.8456,8.0415,2.5155,1.75475,324.23625,327.203,2.9393475,-8.3600375,-5.5308425,-0.0193,0.3088115,4.189755,4.36,4.53475,4.8475,1.17978775,0.095634015
3,3.75,420.9025,1.5109125,6.3827725,0.0459,-1.74803,13.11675,98.66605,97.0966,8.222,2.6395,1.6409224625,323.984,326.71475,2.094285,-8.6714975,-5.58953,-0.0239,0.311359,4.1568,4.275,4.45225,4.78825,1.28854596825,0.105748591
3,4.25,421.15825,1.4241675,6.20371,0.0467,-4.3907225,13.0952,98.677,96.2317,8.2045,2.7205,1.70579,321.79,326.328,1.56661,-8.52733,-5.57413,-0.018,0.3057665,3.981905,4.18275,4.36175,4.74825,1.401935655,0.1127954715
