DOY2,HR2,FC,LE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,5.25,2.22403414898752,12.2418425388261,0.455820542784661,3.29897818498099,3.04081481723048,1.02392882180842,423.847661707029,10.089306223241,422.487429442621,7.93644152593508,426.271563655466,423.098657940373,8.02609584322387,427.902873807092,423.765078845483,8.07684419122194,425.751535229299,424.770217725983,8.16388104748953,426.691022447712,425.695193294496,8.18684808792158,434.148838304798,431.913446972625,7.89163607132032,439.551086285087,2.41816607265489,8.15960537377481,0.470512896080174,1.8,1.3825,1.06,0.995,0.5725,7.15375,6.3465,7.11945,7.0632,6.809,6.52925,6.382725,95.65805,85.8275,3.26795,7.6325,7.4725,7.355,7.3575,7.38,2.1,-1.3,3.7,0.845,337.625,349.3,348.3,350.1,0.525,0.065,0,0,0.42,0.0525,0.26,0.02,-0.14,0.1225,7.545,7.269,8.1565,8.9695,6.72475,7.2695,8.535,8.0065,8.1165,8.927,9.3955,7.34575,7.1085,8.612,7.448,7.469,8.6795,9.25525,9.10275,10.4045,-4.1735,-2.991,-2.3245,-2.675
1,5.75,2.76596109599639,11.9907769524837,0.409240501754107,1.6104414856556,1.46915296261861,0.962352526590996,424.181423658078,10.5343635400896,423.187707162946,7.97653574841115,426.095791112299,423.423505822959,7.99121972207193,427.104037905063,424.174912231762,8.05610192829426,426.914924457384,424.705267719328,8.14162088290219,427.309268151455,425.587386005975,8.24004541951506,428.638665545161,431.138683426791,7.9743325000392,435.448119185328,2.30953637917605,8.36760253121992,0.441133405365314,1.825,1.415,0.95,0.97,0.57,7.261825,6.406,7.05795,7.059425,6.75325,6.04235,5.914525,95.672425,86.2025,3.11085,7.3725,7.1725,7.1475,7.0475,7.3,2.1,-1.0175,3.7,0.725,333.525,348.025,347,348.7,0.57,0.12,-0.0425,-0.0075,0.4025,0.09,0.305,0.01,-0.14,0.1125,7.4655,7.16,8.092,8.965,6.61225,7.19575,8.572,7.974,8.085,8.91,9.383,7.31225,7.07125,8.6115,7.27525,7.3655,8.68525,9.22275,9.09475,10.39975,-3.4745,-2.85525,-2.1675,-1.2725
1,6.25,3.06332877120544,12.6217089777466,0.414162184128907,4.9242088649197,3.04978092382544,0.920011415258724,424.398099932598,10.5776575276231,422.363826777287,8.04562882406098,426.938923698925,423.716320980238,7.9616219840909,426.720770523398,423.604512057961,8.14405522270561,426.393067878128,424.022385021546,8.20999431893779,427.738389616216,427.014833989978,8.20009751903967,433.242013807692,432.027158102674,8.20051307708097,438.305945973042,2.20238468878183,8.8678996146412,0.471950994974694,1.8075,1.425,0.95,0.9575,0.56,7.2289,6.4015,7.2643,7.07095,6.82675,6.341825,5.891675,95.678855,86.73,3.132275,6.76,6.905,6.8225,6.92,7.2,2.1,-0.66,3.7,0.8425,333.5,349.275,346.3,347.8,0.585,0.0575,-0.04,0,0.3925,0.09,0.255,0.01,-0.14,0.0375,7.3595,7.029,8.0705,8.961,6.529,7.125,8.5815,7.9435,8.0235,8.881,9.3705,7.2675,7.05825,8.611,7.13925,7.299,8.70075,9.1895,9.0875,10.39475,-3.8695,-2.88,-2.521,-1.2225
1,6.75,2.55567286803181,10.8480971671464,0.424624948606356,-6.45004235624132,5.10767910749944,0.872397563225213,423.599847033925,10.4677180781997,422.851825049792,7.99673039974622,425.675911919963,423.133086136344,8.02072076886219,425.986499591118,423.105430191691,7.9719869389616,424.005656324841,424.272882695766,8.0517964715002,427.439957721925,425.292572793279,8.09629382038509,429.489938406733,431.304280673531,8.23771473143382,433.399478139513,2.13471710264891,8.63798030357435,0.448791318956324,1.625,1.245,1.005,1.0075,0.5825,7.1406,6.5755,7.126125,6.9699,6.639925,6.337375,5.8774,95.685605,86.815,3.188,6.75,7.16,7.025,6.9875,7.19,2,-0.9375,3.625,0.8375,332.15,349.75,346.85,348.05,0.57,0.1125,-0.015,-0.01,0.415,0.075,0.2375,0.01,-0.14,0.04,7.344,7.198,8.052,8.956,6.58525,7.0895,8.56425,7.836,7.9155,8.8515,9.357,7.242,7.04425,8.60875,7.17975,7.33525,8.69725,9.1715,9.08,10.38925,-4.738,-3.7575,-2.843,-1.4775
1,7.25,2.42635179087435,8.11211338936904,0.4198360805729,3.79757848056744,2.5218706078567,1.02142304040534,424.062863228837,10.5367887322422,423.021737615862,7.98957741132694,426.784158450331,422.907643960719,7.95445385372442,427.291605047319,424.091213510725,8.07348951937713,426.760340747764,424.171331495514,8.0763676592752,427.713631303852,425.667336289576,8.26035612558387,434.544627235563,430.830356189221,8.32137074763462,437.581318792332,2.38728357409034,8.15150929605596,0.36269333747271,1.85,1.41,1.0425,1.065,0.6,7.1941,6.39225,7.0876,7.0124,6.901575,6.251775,5.97705,95.69758,87.05,2.8784,6.8575,7.01,7.0375,6.96,7.14,2.2,-0.96,3.8,0.8475,332.225,347.9,347.65,347,1.05,0.2125,0.1725,0.15,0.7575,0.29,0.2525,0.09,-0.065,0.17,7.1655,7.201,8.0365,8.952,6.51125,7.037,8.53425,7.7405,7.822,8.8215,9.344,7.4515,7.022,8.58075,7.1315,7.316,8.67625,9.165,9.072,10.38675,-4.235,-3.49375,-2.406,-1.26
1,7.75,2.28653349418653,12.8497790662847,0.456991877034273,2.90633722749286,1.92221921321203,0.898690848583123,423.879003787965,10.2321111046324,422.67565303848,8.0303907238864,425.913088531568,423.0393523914,8.08393779090876,426.585426577921,422.800417351666,8.10898451348788,425.384073585654,423.818052804703,8.07388543238142,427.620058777631,425.936853842413,8.14312418709092,429.792533105831,431.544362404506,8.31473035647629,436.9025005625,2.18243209498764,7.8633290190896,0.384431712891604,1.7,1.385,0.9825,0.9675,0.57,6.857675,6.6255,6.887475,6.87435,6.71815,6.1569,5.9397,95.7154425,86.485,3.168875,6.88,6.935,7.1125,6.92,7.16,6.5,2.34,7.725,1.3225,333.45,347,347.1,346.9,15.045,13.635,13.3625,10.015,7.64,6.185,1.8225,4.8425,4.59,4.3575,7.0625,7.094,8.064,8.9465,6.60375,7.042,8.51475,7.605,7.9465,8.8015,9.3305,7.37975,6.99425,8.53775,7.12525,7.31925,8.6665,9.18,9.06475,10.385,-3.947,-3.315,-2.24675,-2.695
1,8.25,1.74947864955852,9.61289820766391,0.406428511140185,4.332193121889,5.40194036709002,0.930606578481284,423.382646919595,10.1630737534379,421.885230901281,7.83442920462589,426.800733989362,423.154025915889,7.96211887357735,426.882423617834,423.260118074819,7.94283739929391,426.631010800999,424.102293986652,8.07143531293217,427.97795740558,425.147245004005,8.05242174166979,433.805328240912,431.986211388957,8.16537532686137,435.438631826219,2.20530231190045,8.11070906982906,0.394049999327302,1.7875,1.4125,0.995,0.97,0.5625,6.800575,6.06025,6.804,6.7119,6.18835,5.691625,5.599875,95.73184,87.37,3.04285,6.63,7.0775,7.1075,6.9375,7.33,23.75,19.2225,24.325,2.5875,333.675,346.45,346.05,347.9,60.6525,56.225,55.26,43.055,32.7225,26.0625,6.2225,22.5525,18.785,18.5325,7.0635,7.08,8.0915,8.942,6.503,7.0925,8.5095,7.4825,7.9565,8.785,9.317,7.2825,6.964,8.495,6.96675,7.26875,8.65925,9.184,9.05675,10.39425,-4.391,-3.651,-2.835,4.75
1,8.75,1.31090003107124,9.74209939779079,0.422813740180712,12.6502471880138,13.6778182793334,0.887551934355868,422.68557479279,10.0138531524663,421.662700772965,7.69110681677403,425.962444615529,422.324203553597,7.72871395099671,426.475860586207,423.071747599762,7.66887257545672,425.59301316857,424.168560820288,7.8592172374854,427.831535686651,425.641193388052,8.06559921210136,428.752570713668,431.14174802001,8.14672199570712,434.501995443851,2.17781044826511,8.27103779074272,0.392955287875109,1.6,1.26,0.915,0.92,0.56,6.74655,5.581,6.56765,6.3968,6.0255,5.92585,5.23005,95.76506,87.93,2.97025,6.695,6.915,6.91,6.82,7.16,50.25,56.54,60.75,5.97,331.8,347.8,344.65,348.725,134.29,128.615,121.14,93.9,59.465,49.52,12.875,43.275,40.3375,36.655,6.99075,6.8985,8.03175,8.863,6.306,6.942,8.448,7.25775,7.732,8.7305,9.2375,7.1475,6.93325,8.413,6.844,7.173,8.592,9.06875,9.04875,10.382,-4.534,-3.263,-2.97575,21.49
1,9.25,1.98353374671127,11.531080627921,0.452893028374586,19.8787615473413,16.7925846745326,0.974314178652456,423.35046882725,9.88528482274383,422.815035370662,7.75164248065416,427.18674965291,422.866786205829,7.60572767215088,427.05485192683,423.230545858191,7.7137073330721,426.082492603846,424.654547814211,7.67265488977866,428.057905827715,426.106471565004,7.54848411042838,431.124890502308,430.465304428968,7.75572566235765,433.380025724907,2.22821555243988,8.52612776620697,0.452083167967818,1.665,1.345,0.97,0.93,0.585,6.85105,5.9905,6.90695,6.9407,6.4773,6.1011,5.4992,95.784905,86.61,2.949875,7.175,7.2,7.26,7.19,7.82,78.8,183.25,196.05,19.555,331.4,349.85,345.025,352.8,394.96,395.785,382.765,180.44,114.115,79.865,32.44,70.73,62.3225,61.52,7.0445,6.84925,8.01325,8.85525,6.3495,6.8815,8.447,7.12425,7.59975,8.70475,9.2195,7.05,6.903,8.4035,6.977,7.178,8.566,8.994,9.04075,10.3805,-4.6135,-3.64675,-2.519,85.28
1,9.75,2.47903074960401,19.3092266213377,0.489896992014375,40.6703162550024,36.0207383451148,0.940230127517186,423.892972730694,9.13229428738932,422.250967753842,7.82422696611146,425.520549826466,422.478109750189,7.84505779987472,426.893927440895,422.590496885462,7.93569298881039,425.166194998877,422.851317709298,7.87812049927716,426.810205842329,423.722967506315,8.19719035855935,428.408016212643,425.292705942867,8.18880676428727,433.648920600639,1.96692709744295,8.90600980116272,0.382784220610037,1.6125,1.3,0.9975,1.0225,0.5875,6.96115,6.54075,6.96365,6.982325,6.942975,6.633375,5.906275,95.8102025,84.84,3.499275,7.3625,7.46,7.345,8.1975,8.4,108.675,298.17,311.175,26.76,336.45,352.45,345.3,356,602.59,607.4625,588.655,326.56,169.5275,136.0425,41.5475,101.385,107.35,87.215,6.991,6.86825,7.891,8.874,6.29225,6.8715,8.419,7.334,7.404,8.683,9.21,6.98625,6.87525,8.347,7.023,7.22275,8.55,8.96,9.03275,10.37925,-4.877,-3.57725,-2.8635,175.8675
1,10.25,3.21307137102723,33.5720494482435,0.507783733582731,62.8037185079256,18.2649774589892,0.974744297443719,423.904311805436,8.83033818981353,421.78388432623,7.85953054461836,426.511643760638,421.528205796251,8.04125402761774,425.569197580725,421.870385864218,7.92693766806419,425.088545677778,421.926319921333,7.99501833734431,425.241644648333,422.836418448818,8.18852577509139,431.9241827841,423.636126623694,8.30939157993186,427.825461697354,2.23224407216295,9.04694565470959,0.385883166934421,1.685,1.4225,1.0375,1.0475,0.655,7.89995,7.2085,7.8561,7.9165,7.66965,7.4821,7.61005,95.811045,83.32,4.0062,8.48,8.1475,8.265,9.315,9.54,154.25,369.125,391.9,31.575,335.775,357.775,348.1,362.9,742.8525,758.7125,731.045,477.905,278.4125,163.255,46.9775,166.0575,174.54,127.9,7.075,6.976,7.858,8.8395,6.4405,6.99375,8.442,7.518,7.447,8.678,9.191,6.984,6.865,8.31925,7.1795,7.317,8.541,8.927,9.02475,10.3675,-4.192,-3.644,-2.61975,239.0175
1,10.75,2.10024482045121,44.8458635754706,0.539498740634127,72.721844208138,19.8096980054762,1.15586498296456,423.115130867121,9.10399502634772,421.267594135267,8.01242415512139,428.339182962035,420.588115515775,8.11012770325254,427.26402686541,420.421767073939,8.30520678753516,424.835256415873,421.431405834308,8.35681143653941,425.147443546875,421.41436117433,8.63864516602039,428.35667985614,422.2592615319,8.7426281883028,430.084937185422,2.21803624338308,9.08762448500227,0.360847967868414,1.84,1.525,1.075,0.9825,0.61,7.935,7.815,8.06755,8.1557,8.2539,8.24125,8.29795,95.806325,82.7875,3.955025,9.42,9.955,10.11,11.325,10.4875,179.95,409.38,422.75,37.145,344.85,364.85,349.35,370.575,828.8075,831.3,841.61,676.4325,424.19,343.785,51.59,215.955,240.56,132.83,7.3015,7.063,7.9635,8.8075,6.773,7.187,8.497,7.898,7.6235,8.7655,9.17075,7.15,6.8915,8.3045,7.379,7.4195,8.531,8.896,9.017,10.355,-4.3125,-3.381,-3.019,286.07
1,11.25,3.80531489144942,39.3695675787125,0.518816687861297,71.3009794110439,19.6761287905837,1.0675800842698,422.694774671253,9.50410249597747,420.475161087266,8.20083458297251,426.169003266184,420.387078502783,8.24738812670413,426.245574237302,420.288168575974,8.18689541577797,424.555822573343,421.282598716545,8.27167080990145,424.992853254054,421.534079602117,8.53409042996547,430.155636321543,422.215287794035,9.03254471449815,427.590132217971,2.31990036998228,9.74594601146538,0.349278599089717,1.91,1.52,1.105,1.07,0.675,8.347,8.449,8.41985,8.509575,8.5489,8.60535,9.0143,95.8172375,80.515,4.613,10.2625,10.73,10.7325,12.15,13.12,214.2,462.175,472.975,42.9375,341.6,366.75,349.7,381.5,908.19,942.8,933.735,841.475,351.39,341.475,56.35,260.7975,300.59,147.37,7.32575,7.3155,8.0085,8.82575,6.937,7.357,8.497,7.824,7.823,8.805,9.157,7.321,6.912,8.3165,7.4715,7.5375,8.56,8.94325,9.0355,10.34475,-3.348,-3.0125,-2.18125,332.5725
1,11.75,2.35035118074926,38.727807526402,0.603519663064467,95.4763749653106,20.4539221569457,1.19085150037131,421.838950099149,9.96365145885062,421.230619279448,7.9439282982253,425.632875848649,421.057404976426,7.61784818005517,425.856197066667,420.986994637847,7.74851858809297,426.486418954845,421.953466490164,7.5441390406974,425.708177043478,422.09518844288,7.92210326977029,428.851109136842,422.722714056849,8.46778488111838,428.268813493671,2.34723489113987,10.6225926531526,0.358657961503065,2.14,1.7075,1.205,1.16,0.73,8.8299,8.59725,8.9892,9.054675,9.062125,9.062425,9.52015,95.80002,80.975,5.0961,11.06,11.5125,11.5375,13.66,13.93,197.325,526.5125,537.6,47.5875,338.975,370,351.2,387.4,1030.43,1066.075,1064.255,909.485,380.8525,473.8525,63.625,307.905,283.9,183.28,7.87875,7.57375,8.0335,8.75725,7.106,7.37,8.492,8.249,7.987,8.837,9.1835,7.50475,6.869,8.3235,7.8785,7.66425,8.5575,8.9235,9.03,10.336,-3.263,-2.284,-1.882,368.5475
