DOY2,HR2,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,TA_1_1_1,RH_1_1_1,WS_1_1_1,CO2_1_1_1,H2O_1_1_1,FC_1_1_1,LE_1_1_1,H_1_1_1,SC_1_1_1,SLE_1_1_1,SH_1_1_1,NEE,USTAR_1_1_1,PA_1_1_1,VPD_1_1_1
1,0.25,0,1.038625025,283.551625,319.26269,-32.70507725,1.432464425,85.70710425,3.42829535,431.2451125,6.49258985,3.418777,20.80442,-0.434709657499997,1.37974765,5.2534507,11.09421,4.10242665,0.904153945,98.5896045,4.5696567
1,0.75,0,1.0749323675,259.748665,317.8230025,-36.0628505,1.176495015,87.245663,3.289986825,427.59557,6.595598,4.306276475,8.516415125,9.289647,1.5114793,5.12966455,4.206924725,4.53983097499999,0.8759033,98.59293375,4.1119722
1,1.25,0,1.0172404675,249.78045,316.2412975,-37.26854375,1.073869985,88.77807925,3.17844395,427.67369,5.43205825,4.603656,13.7924675,-0.572684295000005,2.3325736,3.95377445,11.51111,3.940536,0.8837428275,98.590318,4.2765811
1,1.75,0,1.0877860025,261.68644,313.77346,-5.86739924999999,0.33878672,90.75067,3.2035894,428.0103975,5.450707625,3.798672925,10.5462212499999,-3.93685465000001,0.92835939,5.5895775,5.42703307499999,4.275594225,0.889713375,98.577218,3.890534875
1,2.25,0,1.07576378,261.94956,313.60578,-37.421914,0.24545,92.804168,3.2490712,428.1571325,5.5566825,4.42414485,9.57139419999997,-1.9022194,0.9079586,4.767913,6.93289214999999,3.7142596,0.89118025,98.536426,4.0059829
1,2.75,0,0.94333342,261.7986375,314.188795,-5.33948999999998,0.2901892,93.99674275,2.98390135,428.5993,5.75467025,3.734341575,6.05217575,-0.6919499,1.70925179999999,5.62513857499999,6.0584885,3.8622731,0.9833364375,98.50864125,4.208681125
1,3.25,0,50.2446236,264.71722,313.98196,294.585536,0.482693388,95.200676,2.9898568,429.1878,5.79958944999999,3.596722,35.2473415,-2.01171980000001,0.4792104225,4.29612645,7.95814527499999,2.792697,1.04268592,98.502656,3.9855838
1,3.75,0,43.02014758,257.77,314.62668,261.892882,0.593626740000001,95.768006,3.1275476,431.3506,5.86242719999999,3.0762298,28.53079,-1.572547,1.13771725,4.132179125,8.23222587499999,2.97008865,1.00963876,98.669076,4.291096
1,4.25,0,43.13270578,268.17076,313.9192,276.395632,0.410593360000001,96.259318,3.4737114,430.776655,5.9675655,3.8754848,33.6741,-0.0550420282500014,0.89148274,4.956241125,5.3805964,3.5664981,0.9759369125,98.6318,4.000646625
1,4.75,0,1.029370925,271.98648,312.5322225,-21.081695,0.0540733175000001,96.2883925,3.2498554,426.946,6.03009335,7.47151624999999,16.9152835,-1.38226195,1.0636784,8.22773215,3.568907,4.74943352499997,0.9296304775,98.50282125,3.62561665
1,5.25,0,0.94928613,273.1823825,312.6393,-18.367469,0.03019499625,96.3195165,3.26708705,427.05493,5.99053745,2.782357,31.445567,-1.35522375,1.15831116499998,7.595703075,6.03728005,2.979343,0.8591696625,98.50326925,3.4903378
1,5.75,0,0.9393346525,287.0630825,313.22176,-14.3080465,-0.0695708274999999,96.15142275,3.384050025,427.4105,6.24742515,6.483419,30.83127,-2.153151,0.5513247725,6.963674,6.1902912,4.465129,0.833569525,98.48627475,3.2607406
1,6.25,0,0.8012977975,291.733486,314.066924,-0.138279155,0.0420099860000001,96.1587374,3.42210497,427.364815,6.510417825,4.28081540000001,26.6484960000001,0.349953474999998,0.83904876,7.85759606249999,10.8149285,4.24149750000001,0.898206629999999,98.4531974,3.1554121
1,6.75,0,8.350879348125,296.4038895,314.912088,47.51614563375,0.1535907995,96.16605205,3.460159915,427.582395,6.480698,2.78409745,42.963305,9.37928799999999,1.1313588875,8.75151812499999,18.551297,3.23333835,0.8287522,98.42012005,3.44884
1,7.25,0,15.90046089875,301.074293,315.757252,95.1705704225,0.265171613,96.1733667,3.49821486,427.3551,6.4711349,3.1982459,75.58855775,45.1302332499999,1.397827625,9.64544018749999,27.829682,3.7352673,0.99845557,98.3870427,3.7076796
1,7.75,0,23.450042449375,305.7446965,316.602416,142.82499521125,0.3767524265,96.18068135,3.536269805,428.608395,6.4826315,2.503976925,76.526521,121.12378,1.4011657,10.53936225,26.0447925,2.552428775,1.098316175,98.35396535,4.02587865
1,8.25,67.4410875,30.999624,310.4151,317.44758,190.47942,0.48833324,96.187996,3.57432475,427.2255725,6.62978655,1.5275337,50.1385084999999,191.8634475,0.849624100000001,11.4332843125,26.84115,2.6527881,1.2523488,98.320888,4.261545425
1,8.75,134.882175,39.955576,298.749575,321.0213,216.27558,1.390841675,95.3975075,3.6503565,426.58026,6.6086506,2.6156557,42.17333875,260.29379,0.92694303,12.327206375,26.02831925,2.004721525,1.1190828,100.0725725,4.5089235
1,9.25,202.3232625,47.40434,300.504695,324.153865,299.5334875,1.912389555,92.5728485,4.33315675,426.7393375,6.8607732,1.268453,84.4680725,290.462815,1.414219375,13.2211284375,24.4466765,1.322394,1.3151594,100.2106605,4.7702422
1,9.75,269.76435,56.284656,296.84837,333.77124,375.573235,4.118322425,90.0778075,4.931390775,426.24392,3.97367025,0.998338782499999,89.557752,219.12445,0.798269309999994,14.1150505,26.9679235,0.915086105,0.927753145,100.151412,2.647782325
