DOY2,HR2,CO2,FC,G,H,H2O,LE,LW_IN,LW_OUT,NETRAD,PA,PPFD_IN,PPFD_OUT,RH,SW_IN,SW_OUT,TA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,USTAR,VPD,WS
1,5.25,419.469225,-1.57338325,-59.3077973727239,-26.1520825,1.2230318620397,-0.4188994,168.13,236.875,-88.565,97.7892134125976,-0.062275,-0.056,60.3878046456147,-1.548675,-0.21485,-17.19142275,-0.364925,0.299175,2.9,3.62375,-1.66125,0.779325,2.5,3.603825,-8.6725,-5.732275,-2.368775,-0.702225,0.162525,1.047025,1.915125,2.87455,4.4615,-8.460625,-4.631625,-2.05525,-0.608125,0.316,1.221375,1.875625,2.82825,4.2205,0.032385,0.0171059092359198,0.6079813
1,5.75,419.083839529998,-0.6085897,-64.3837356645074,-25.61868,1.25083954464379,-1.488361,168.88,236.74,-87.8475,97.787,-0.064,-0.055,60.1226377692777,-1.8196,-0.286225,-17.151219,-0.383825,0.29875,2.9,3.62375,-1.709575,0.74585,2.5,3.6,-8.33575,-5.841475,-2.3887,-0.74165,0.162525,1.0836,1.897075,2.89405,4.499,-8.551175,-4.673425,-2.1141,-0.62095,0.303175,1.2275,1.87465,2.8263,4.218,0.04073,0.0157732983240335,0.37159896262009
1,6.25,418.746487238837,-2.74284815431822,-62.7719736406622,-28.011735,1.25556239242023,0.07430777,165.935,236.19,-87.875,97.7922075,-0.062,-0.055,61.6519835646681,-1.816175,-0.2307,-17.258018,-0.415675,0.29875,2.9,3.632675,-1.7245,0.7229,2.5,3.6,-8.9335,-5.8994,-2.442375,-0.779175,0.14305,1.02705,1.85905,2.893075,4.4805,-8.616375,-4.732,-2.10475,-0.641375,0.30365,1.2275,1.87465,2.8263,4.218,0.041281385,0.0134253864862692,0.396090198042716
1,6.75,419.405076765548,-0.993195375,-60.2425844178823,-31.9520775,1.2595404656683,-0.26585915,161.2175,235.815,-87.7125,97.9345295090061,-0.002375,-0.044,67.882364437732,-1.295025,-0.315875,-17.554836,-0.454425,0.298325,2.9,3.608075,-1.822,0.7475,2.5,3.6,-8.41425,-5.95635,-2.459475,-0.781075,0.162525,1.065075,1.8966,2.893075,4.46,-8.49,-4.783875,-2.12375,-0.6485,0.304125,1.2285,1.875625,2.82825,4.213,0.0577537708723144,0.0125303246841251,0.6511678
1,7.25,420.116583899934,-1.26932403398803,-62.3424218583279,-36.2014875,1.17460285011351,-18.93319,160.295,234.96,-80.73225,97.8060014560547,1.666025,0.075225,67.3564514992971,0.28445,-0.2478,-17.433648,-0.493175,0.299175,2.9,3.6,-1.854175,0.728,2.5,3.6,-8.21225,-6.05035,-2.422425,-0.800075,0.162525,1.065075,1.8966,2.873575,4.4995,-8.5145,-4.82645,-2.1608,-0.6637,0.30365,1.228,1.87465,2.8263,4.218,0.0515643550741164,0.0153104441941849,0.9846669
1,7.75,419.471680488664,-2.13232,-66.1950509599568,-22.17458,1.14364663871556,-2.9662,163.48,240.25,-60.526,97.82235,9.3455,0.50665,67.9661337189448,4.000825,-0.838549999999999,-16.59558,-0.544325,0.299175,2.9,3.6,-1.902925,0.738575,2.5,3.6,-8.39875,-6.071675,-2.42385,-0.8737,0.124525,1.045575,1.8771,2.836525,4.4615,-8.58175,-4.90085,-2.20325,-0.67035,0.2913,1.209,1.87465,2.8263,4.211,0.0630432160123531,0.0219051909813611,0.703388370548874
1,8.25,419.315557381863,-1.45966704998214,-53.3363618061344,-19.3967175,1.20764295602887,0.396561675,165.14,246.165,-19.37,97.85038,18.355,0.9502,65.3666742018919,7.8992,-1.20925,-15.865431,-0.58775,0.3,2.9,3.556425,-1.98385,0.753925,2.5,3.6,-9,-6.0916,-2.4827,-0.86135,0.14305,1.06315,1.87515,2.85015,4.421,-8.39045,-4.9249,-2.2395,-0.6895,0.2913,1.21565,1.87465,2.8263,4.211,0.0624032842763571,0.0283915021586835,0.83819125
1,8.75,419.036587404774,-2.91686892742435,-46.7967071661488,-22.660135,1.2742516432254,0.174467,164.8775,251.64,3.0971,97.8789175,30.796,1.6912,61.8904216102729,14.189,-0.993199999999999,-15.623904,-0.65,0.3,2.9,3.556425,-2.00085,0.730175,2.5,3.6,-8.377,-5.9008,-2.48365,-0.93545,0.16205,1.0612,1.8381,2.8711,4.44,-7.90595,-4.8752,-2.2963,-0.70235,0.27895,1.2095,1.875625,2.821125,4.201125,0.042,0.0305514948471421,0.63981125
1,9.25,419.744904313341,-2.97273343552975,-45.2443490291323,-11.9673625,1.37537837516017,0.373135,167.42,256.37,8.57645,97.9086607092014,69.362,3.7904,60.006332714884,30.19275,-0.2285,-15.234979,-0.68,0.29625,2.9,3.5475,-1.969475,0.70985,2.5,3.6,-7.5693,-5.470275,-2.4879,-0.93925,0.14115,1.04215,1.853725,2.865225,4.44,-7.12995,-4.72045,-2.321,-0.72705,0.27895,1.21565,1.87465,2.8193,4.211,0.0860575,0.0273756286116004,0.690011475
1,9.75,419.33694054917,-3.26278978158519,-43.3495991601828,-19.48174,1.39488177802434,1.16899256997627,168.06,261.9225,10.77675,97.888955,71.82275,4.1409,59.6815975660846,35.59625,0.9558,-14.92942025,-0.648,0.276775,2.9,3.5645,-1.9075,0.73015,2.5,3.6,-6.5825,-4.923425,-2.50405,-0.937825,0.16015,1.006075,1.83465,2.86815,4.454,-6.0875,-4.4853,-2.3513,-0.7442,0.277525,1.2085,1.873675,2.82435,4.196175,0.100212700287915,0.0406152769025149,1.27687
1,10.25,419.74015,-4.11516430431604,-44.1703978297815,-8.66887875,1.43821210076996,3.47965232426104,165.74,265.8125,14.97825,97.895775,90.4825,6.291625,58.108075119856,47.3335,0.30125,-14.2960715,-0.55125,0.2925,2.9,3.5475,-1.791775,0.6845,2.5,3.6066,-5.2331,-4.2707,-2.411975,-0.9554,0.157225,1.00465,1.872725,2.81215,4.4385,-5.197275,-4.18415,-2.31715,-0.754625,0.2647,1.214675,1.873675,2.818175,4.1955,0.1077085,0.0389355793038052,1.01534475
1,10.75,419.234304824654,-3.32925052211233,-42.5258767506647,-22.6836,1.41257652059671,-2.051458,168.08,269.12,18.14075,97.88892,94.51,5.42625,53.9009500645124,42.5095,4.8753,-13.54438775,-0.52375,0.2925,2.9,3.539425,-1.70375,0.70985,2.5,3.6,-3.816725,-3.601675,-2.316475,-0.970125,0.123575,1.061225,1.872725,2.832075,4.4215,-4.496975,-3.85945,-2.2733,-0.754625,0.2647,1.195675,1.86085,2.81785,4.1955,0.101789125,0.0291439474069966,0.82232345
1,11.25,418.927812377872,-3.7712925,-37.4781015028245,-10.3942,1.48318382231547,3.7988100122061,173.1675,274.035,23.733,97.870755,110.29,7.3752,52.7596061983616,50.582,3.3676,-12.586553,-0.4295,0.2925,2.9,3.5475,-1.63635,0.739425,2.5,3.6,-3.54175,-3.1797,-2.20065,-1.00385,0.14015,1.00805,1.8571,2.8711,4.459,-3.8847,-3.5001,-2.1947,-0.7641,0.2666,1.2033,1.8623,2.8193,4.198,0.096776025,0.0281820922331998,0.7069085
1,11.75,419.7582,-3.16776,-36.1917809995496,-19.06186,1.54494622914387,-7.727707,178.0125,277.54,26.104,97.8610875,120.08,7.6414,50.5711221985202,54.052,2.9888,-12.097523,-0.376825,0.295,2.9,3.57375,-1.505,0.730175,2.5,3.6,-3.1111,-2.9129,-2.1038,-1.00385,0.12305,1.0261,1.8732,2.81505,4.459,-3.38085,-3.1554,-2.11205,-0.7698,0.25425,1.2033,1.85565,2.8063,4.191,0.0919458676615022,0.0438977805773117,0.914484517904984
1,12.25,418.55195,-3.26706681474767,-30.3047915002281,-8.90068025,1.55126206512949,1.532541,180.8175,281.465,27.948,97.8096625,109.01,6.9664,50.1056520479833,49.363,3.1851,-11.423264,-0.29,0.295,2.9,3.6,-1.4025,0.730175,2.5,3.6,-2.80555,-2.4799,-2.00695,-1.02095,0.1582,1.0251,1.8371,2.8521,4.42,-2.71385,-2.82875,-2.03705,-0.76315,0.25425,1.2033,1.8623,2.81865,4.191,0.102848376958531,0.042012916147499,0.872790830706131
1,12.75,417.822775,-3.59257891621121,-33.4351451670283,-13.27274,1.59735825408704,6.489382,182.3025,282.595,24.694,97.730225,100.09,5.7944,48.4661802908289,46.494,3.285925,-11.003057,-0.2675,0.295,2.9,3.59075,-1.36865,0.69585,2.5,3.6,-1.9194,-2.05435,-1.85495,-0.98485,0.1221,1.0451,1.85615,2.81505,4.419,-2.32605,-2.5391,-1.94205,-0.76315,0.25425,1.2033,1.85565,2.8063,4.191,0.135994074102183,0.0341161583355148,0.933825398381223
1,13.25,417.635884721656,-3.01080125,-28.3273491645775,-10.22143125,1.63852933800799,5.55409325,183.955,282.98,18.064,97.6743358787597,97.61,6.1692,47.7380315965287,43.815,3.352,-10.457216,-0.2675,0.295,2.9,3.591075,-1.3025,0.686925,2.5,3.6,-2.11985,-1.87965,-1.798,-1.00195,0.16015,1.0251,1.83615,2.8521,4.477,-2.00915,-2.2947,-1.85435,-0.7508,0.2346,1.1843,1.8623,2.8063,4.191,0.100139545644045,0.0586833165090737,1.23129747137497
1,13.75,417.8895,-2.9877425,-29.7039678342988,-6.79733,1.71413853245388,7.1605825,185.0525,281.485,20.445,97.7509973148437,85.291,5.5053,47.1787201163267,36.691,4.3274,-10.193857,-0.2675,0.295,2.9,3.6,-1.20165,0.686925,2.5,3.6,-2.19875,-1.63555,-1.6498,-0.96395,0.1411,1.0251,1.8371,2.85115,4.419,-1.86575,-2.1114,-1.75365,-0.74415,0.2476,1.1833,1.85565,2.8063,4.191,0.0956775163579405,0.0231993170959962,1.28532169081536
1,14.25,417.858145523168,-3.268624,-30.5083369448263,-10.54847,1.77059172180831,5.8284375,183.37,281.33,12.25,97.77144,64.821,3.9357,47.6373805933699,28.123,2.885,-10.183676,-0.25625,0.295,2.9,3.591075,-1.133,0.67125,2.5,3.6,-2.18045,-1.4142,-1.55385,-0.92595,0.1582,1.0251,1.8381,2.8331,4.458,-1.95535,-1.9661,-1.6663,-0.7128,0.2346,1.1833,1.8553,2.79965,4.17865,0.10904125,0.0387942196566955,0.680311754831829
1,14.75,416.8224,-2.458383,-29.8861387493631,-13.1244125,1.77512162453965,5.97376,182.41,282.435,7.7996,97.74683,49.651,3.0011,46.8405593185854,22.292,2.06835,-10.185786,-0.245,0.295,2.9,3.582675,-1.10085,0.695,2.5,3.6,-1.7113,-1.4636,-1.47975,-0.907425,0.1582,0.989,1.8371,2.8131,4.458,-1.91135,-1.85245,-1.5846,-0.6938,0.2346,1.1903,1.8423,2.8063,4.178,0.120871661178529,0.0209701793784874,0.890848378325473
1,15.25,416.960025,-2.9855725,-32.9933665561929,-14.0476475,1.78540504277113,6.2207898966455,180.95,276.505,2.2258,97.7637725,36.768,2.3599,47.1902445252236,15.583,1.357,-10.26449,-0.237575,0.295,2.9,3.608075,-1.1,0.686925,2.5,3.6,-1.68745,-1.3316,-1.3867,-0.90695,0.1582,1.0261,1.802,2.83405,4.457,-2.2102,-1.7467,-1.5219,-0.68145,0.2346,1.1903,1.85465,2.79965,4.191,0.112012138245075,0.0903627614621332,0.6414701
1,15.75,417.404893938623,-3.38168080862462,-33.6986284169352,-23.3879175,1.79449586562316,5.67788360068263,181.4425,271.695,-12.496,97.790475,22.808,1.4546,46.128523802372,10.588,-1.41325,-10.698954,-0.2225,0.295,2.9,3.608075,-1.08385,0.679325,2.5,3.6,-2.0472,-1.25175,-1.31165,-0.87085,0.1421,1.0061,1.802,2.8141,4.456,-2.623,-1.7277,-1.45255,-0.6501,0.22225,1.18365,1.8423,2.79965,4.17865,0.0969533690208136,0.0444929733702459,0.863101657345543
1,16.25,416.582428759326,-2.45026723396566,-37.9386199422946,-33.363125,1.78431156117723,3.31196,178.8475,266.125,-47.257,97.8105125,8.4913,0.5785,47.3610542102611,3.7212,-0.18685,-11.003481,-0.2225,0.295,2.9,3.608075,-1.0347,0.679325,2.5,3.6,-2.53365,-1.3173,-1.29075,-0.83285,0.16015,1.02705,1.8191,2.79505,4.437,-3.222475,-1.79705,-1.40285,-0.63045,0.22225,1.1833,1.8423,2.79965,4.178,0.0826989875,0.0279627539520715,1.03876625
1,16.75,417.042934767675,-1.6845215,-48.916285557771,-40.677805,1.70824798429154,-0.386055899999997,176.6025,261.815,-86.04,97.8046375,1.3354,0.059,49.7433422275478,0.2169,-0.0536,-11.026617,-0.215075,0.295,2.9,3.6,-1,0.663175,2.5,3.6,-3.40535,-1.53675,-1.23375,-0.7939,0.12405,1.0061,1.82005,2.8331,4.398,-3.841,-1.9547,-1.34585,-0.61145,0.22225,1.17795,1.8423,2.79965,4.171,0.06656206,0.0138473298630794,0.961374094830707
1,17.25,415.662587330713,-0.603082746034929,-55.7933645556692,-40.481675,1.6604324410705,-5.614205,174.915,257.895,-93.8975,97.7872825,-0.0318,-0.0435,53.7004880828813,-0.8951,-0.1675,-11.074989,-0.207425,0.295,2.9,3.6,-1,0.679325,2.5,3.6,-5.1121,-1.8663,-1.17865,-0.7749,0.17625,0.99,1.80105,2.79605,4.436,-4.2869,-2.1741,-1.3202,-0.5991,0.22225,1.1713,1.8423,2.79965,4.171,0.0615182625,0.0131326458406214,0.756270007457145
1,17.75,415.962691242213,-1.042438775,-63.6664698284781,-43.8027,1.56491696539666,-8.55139125,173.43,255.63,-93.13,97.803975,-0.063,-0.051,55.0999694608013,-3.025625,-0.29685,-11.337021,-0.23185,0.295,2.9,3.6,-0.95165,0.6704,2.5,3.6,-6.161425,-2.1189,-1.1397,-0.7559,0.15915,0.98805,1.8381,2.8311,4.417,-4.72045,-2.3862,-1.29455,-0.5801,0.22225,1.17095,1.8423,2.7873,4.171,0.05436771,0.0144288511283394,0.87317126340858
1,18.25,415.832939722335,-1.28631106724408,-65.7899895557368,-57.252225,1.51260089514316,-3.54705208136292,171.765,250.725,-93.79,97.8175725,-0.064,-0.054275,57.1309779490827,-3.445125,-0.15555,-11.731502,-0.22,0.2975,2.9,3.608075,-0.917825,0.686925,2.5,3.6,-6.615025,-2.5772,-1.09885,-0.754,0.1801,1.009,1.801525,2.83505,4.4215,-5.2639,-2.5556,-1.28125,-0.56775,0.2132,1.169025,1.84085,2.78665,4.171,0.0367625,0.0160587577586977,0.849746125
1,18.75,415.026543533085,-2.6208965,-68.6523178064681,-60.6890175,1.48824979199182,-6.25942925,171.5425,248.115,-93.4875,97.865125,-0.062,-0.054275,57.2529417356783,-2.54855,-0.07005,-11.879569,-0.22,0.2975,2.9,3.608075,-0.9,0.6704,2.5,3.6,-6.983,-3.0264,-1.06085,-0.73595,0.161575,0.989025,1.80105,2.81555,4.4405,-5.685875,-2.6933,-1.2993,-0.551125,0.219375,1.1562,1.828025,2.78665,4.171,0.052519989362898,0.0196951462351266,0.80797335
1,19.25,414.610070192739,-4.040329,-67.7090493844706,-52.886815,1.46758404657134,-10.97052275,170.2825,246.78,-91.625,97.84366,-0.062,-0.054275,58.1521452992522,-3.325525,-0.296,-11.983585,-0.2364,0.2975,2.9,3.6,-0.867825,0.663175,2.5,3.6,-7.34755,-3.2524,-1.041375,-0.716475,0.179125,0.99,1.782025,2.777025,4.44,-6.023675,-2.837,-1.29265,-0.52975,0.2156,1.17795,1.82995,2.78665,4.171,0.0623081225,0.0230716211088194,0.589202304386405
1,19.75,415.66075,-1.13108476586971,-65.0271532287748,-48.9466075,1.42056302383496,-11.0961,169.505,245.7225,-89.195,97.8654625,-0.064,-0.054,58.9689092249733,-3.46635,-0.233,-12.174927,-0.2034,0.2975,2.9,3.556425,-0.83425,0.662,2.5,3.6,-7.46155,-3.3497,-1.09695,-0.6775,0.161575,0.969525,1.82055,2.81605,4.4395,-6.29565,-2.983175,-1.29835,-0.52595,0.22225,1.15895,1.82995,2.78665,4.171,0.044741545869452,0.0226626085992316,0.6060903
1,20.25,415.3053,-3.58726660248164,-62.1467212470289,-64.5501375,1.37282711985176,-19.598584,167.9325,245.165,-89.665,97.88029,-0.062,-0.05455,60.3146147767678,-3.118375,-0.13815,-12.399427,-0.2,0.2975,2.9,3.5645,-0.883,0.64585,2.5,3.6,-7.77955,-3.426575,-1.09695,-0.697,0.14305,0.9895,1.802025,2.797025,4.4215,-6.56495,-3.1206,-1.31165,-0.51075,0.22225,1.1656,1.82995,2.78665,4.171,0.05446,0.0195761365896424,0.6490295
1,20.75,415.592130225915,-2.4902325,-67.8315569982709,-60.0577125,1.31035758060313,-20.72826,168.115,244.8925,-90.4875,97.8881625,-0.062275,-0.054825,59.1698700727974,-3.6452,-0.087275,-12.497186,-0.2,0.2975,2.9,3.5475,-0.900425,0.6696,2.5,3.6,-8.0085,-3.576575,-1.11785,-0.697475,0.1606,0.9895,1.82055,2.81555,4.402,-6.78585,-3.2659,-1.34395,-0.49175,0.22225,1.1656,1.82995,2.78665,4.15865,0.0431349193294971,0.0218310302840402,0.552001675
1,21.25,416.1553,-0.269481339990972,-74.7517583202767,-58.7946,1.28281493557546,-1.260450375,168.405,244.1925,-91.6375,97.844135,-0.063275,-0.056,58.2595862312009,-2.886875,-0.15575,-12.818682,-0.2,0.2975,2.9,3.556425,-0.983425,0.660675,2.5,3.6,-8.04975,-3.79975,-1.193375,-0.65945,0.1801,0.99,1.783,2.797025,4.401,-6.91905,-3.4102,-1.3639,-0.49175,0.22225,1.15895,1.82995,2.77965,4.164,0.0458008936603604,0.0212745081100655,0.7133404
1,21.75,416.276,-2.93447325,-63.2797068486441,-29.47825,1.26164616985002,2.5476645,166,243.135,-90.53,97.80584,-0.06255,-0.055,58.8011559701331,-2.87285,-0.11175,-13.383685,-0.2,0.2975,2.9,3.59075,-1.002075,0.662325,2.5,3.6,-8.25975,-4.0044,-1.25085,-0.64045,0.14305,0.969525,1.764,2.79605,4.421,-7.1037,-3.553075,-1.3962,-0.48605,0.2099,1.1586,1.82995,2.77965,4.15865,0.0438506497373684,0.0181920749165059,0.89934715
1,22.25,415.72665,-3.6639165,-58.8295887882087,-61.10387,1.25076612660634,-5.116043675,164.44,242.22,-90.9825,97.8224875,-0.064275,-0.054,60.997289168289,-2.5882,-0.16755,-13.523804,-0.2,0.2975,2.9,3.57375,-1.1,0.653925,2.5,3.6,-8.116,-4.153925,-1.308325,-0.65945,0.161075,0.989025,1.82005,2.757525,4.4195,-7.241075,-3.68145,-1.4228,-0.4927,0.2099,1.1586,1.82995,2.77965,4.15165,0.0667399597270263,0.0144763951520475,0.794146352535082
1,22.75,416.296037883358,-2.693532,-59.4418198211837,-55.62382,1.21594624323472,-9.22915575,164.985,241.325,-90.12,97.83153,-0.064,-0.055275,60.0766503541268,-3.14445,-0.1834,-13.619706,-0.2134,0.2975,2.9,3.564825,-1.100825,0.653925,2.5,3.6,-8.355,-4.378475,-1.421375,-0.621425,0.161075,0.989025,1.782525,2.81505,4.42,-7.33325,-3.80675,-1.44275,-0.48035,0.2099,1.14625,1.8103,2.77965,4.15165,0.0448976922494201,0.013942249749381,0.812824125
1,23.25,416.854,-0.9481178,-61.0014159756171,-54.151995,1.20883291662166,-17.996195,167.08,242.2475,-90.12,97.849725,-0.064,-0.054275,60.8452154578457,-3.3297,-0.1656,-14.018161,-0.2234,0.2975,2.9,3.564825,-1.119075,0.662,2.5,3.6,-8.821,-4.567875,-1.4983,-0.658975,0.161075,0.9895,1.819575,2.758025,4.4015,-7.37945,-3.93305,-1.4817,-0.49935,0.2099,1.1586,1.81695,2.7673,4.15165,0.04726219,0.0137468617172319,0.6587016
1,23.75,418.579325531967,-2.2212496347876,-62.7156425233447,-65.77384,1.20673457558556,-7.086637,166.835,243.05,-91.375,97.85827,-0.064,-0.057,61.196062602826,-3.224775,-0.18995,-14.376636,-0.2434,0.2975,2.9,3.556425,-1.2195,0.660675,2.5,3.6,-8.9925,-4.81045,-1.59185,-0.6029,0.143525,1.008525,1.782525,2.758025,4.3815,-7.47325,-4.05235,-1.50735,-0.49935,0.2099,1.1586,1.81695,2.7673,4.15165,0.054585235,0.0135841607030972,0.817500875
2,0.25,419.031222908833,-2.253778,-40.1103421809184,-39.27203,1.13750349529955,-7.765606,176.25,234.73,-92.3375,97.9685025,-0.05835,-0.055,63.6083498236581,-3.6308,-0.3115,-15.63349175,-1.3397,-0.51,1.7,2.345,-2.6864,-0.5602,1.3,2.436825,-5.3781,-2.4386,-0.8585,-0.181,0.1363,0.853,1.5661,2.3851,3.5651,-2.77645,-0.73205,-0.65605,-0.37575,0.11075,1.028,1.62895,2.44895,3.43095,0.0397043817008799,0.0247809877150685,0.3533233
2,0.75,418.661979082953,-1.50019775,-42.942436555967,-50.21049,1.12320066647128,-8.891991,176.05,233.89,-87.55,97.9410036760091,-0.05935,-0.057,63.2013779825714,-3.5992,-0.2323,-15.6931915,-1.31,-0.51,1.7,2.345,-2.74,-0.5568,1.3,2.45,-5.6055,-2.4605,-0.8756,-0.1887,0.1382,0.8853,1.568,2.3851,3.5651,-2.89795,-0.77005,-0.657,-0.37575,0.11075,1.028,1.62895,2.44895,3.449,0.031365,0.0253631146979334,0.482070475
2,1.25,418.955212417007,-3.5821725,-42.5717896088985,-52.5961075,1.11290167880481,-18.2949075,174.25,233.52,-93.21,97.8859940198553,-0.0577,-0.054,65.5934913644764,-3.95875,-0.2898,-15.676878,-1.31,-0.51,1.7,2.345,-2.74,-0.5868,1.3,2.467,-5.9524,-2.6344,-0.9117,-0.1906,0.1192,0.8312,1.568,2.368,3.585,-2.9664,-0.78905,-0.63895,-0.3748,0.11075,1.00995,1.62895,2.44895,3.43095,0.02977188,0.0203923107162762,0.4010413
