DOY2,HR2,NEE,FC,LE,H,USTAR,SC,CO2_1_1_1,CO2_1_2_1,H2O,NETRAD,PPFD_IN,PPFD_OUT,PPFD_BC_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,TA,RH,WS,PA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,W_SIGMA,V_SIGMA
1,8.25,0.5225,0.406,0.19,-11.808,0.621,0.088,406.18,381,3.243,-5.7205,28.226,3.613,8.7575,14.975,3.202,272.726,297.707,-3.4155,77.39,3.3795,101.5,0.159,0.647,1.007,1.473,2.621,4.564,0.102,0.313,0.788,1.538,2.788,4.319,-4.641,-3.99,-4.473,-5.334,0.7544,1.177
1,8.75,0.5255,0.476,0.8715,-3.705,0.637,0.041,405.693,381,3.275,18.4915,80.748,10.66,21.3095,47.035,9.627,269.146,298.54,-3.287,76.84,3.576,101.5,0.155,0.641,1.015,1.473,2.623,4.562,0.113,0.32,0.789,1.525,2.788,4.317,-4.683,-3.99,-4.515,-5.313,0.7582,1.2057
1,9.25,0.477,0.517,1.937,8.051,0.676,0.01,405.717,380.8,3.335,49.2795,147.189,20.379,36.209,88.222,16.034,267.627,299.506,-2.717,76.975,3.638,101.5,0.157,0.648,1.008,1.471,2.616,4.549,0.105,0.32,0.789,1.525,2.783,4.318,-4.683,-3.99,-4.557,-5.292,0.8033,1.199
1,9.75,0.477,0.5595,3.2,22.932,0.678,-0.046,405.556,380.75,3.2465,83.3215,213.833,26.277,55.942,133.163,21.267,267.696,300.497,-2.3455,75.645,3.622,101.5,0.157,0.639,0.995,1.468,2.624,4.559,0.108,0.329,0.782,1.512,2.79,4.302,-4.746,-3.969,-4.452,-5.271,0.8722,1.3133
1,10.25,0.477,0.532,5.9675,41.827,0.728,-0.044,405.591,380.7,3.275,115.725,282.5385,33.564,70.695,172.5235,28.239,267.86,303.45,-2.209,73.79,3.63,101.5,0.1455,0.63,0.997,1.4645,2.61,4.562,0.1015,0.319,0.7705,1.479,2.775,4.304,-4.746,-3.99,-4.284,-5.208,0.9336,1.3921
1,10.75,0.337,0.458,7.109,62.891,0.754,-0.034,405.2295,380,3.3565,148.0065,363.3,43.5775,77.7845,217.281,39.403,269.974,305.807,-1.9,72.985,3.8305,101.5,0.156,0.653,1.002,1.461,2.608,4.551,0.099,0.323,0.781,1.512,2.771,4.304,-4.683,-3.948,-4.326,-5.124,0.95365,1.46155
1,11.25,0.2515,0.3455,7.589,75.54,0.779,-0.059,405.137,379.1,3.399,168.261,381.714,45.1825,100.227,248.583,37.415,272.586,306.652,-1.6755,72.11,3.8895,101.5,0.152,0.642,1.002,1.467,2.627,4.563,0.11,0.33,0.785,1.517,2.763,4.313,-4.578,-3.927,-4.221,-5.124,0.97845,1.50595
1,11.75,0.373,0.283,9.9635,81.9105,0.839,-0.023,405.3225,379.5,3.432,166.0305,382.107,45.8085,109.413,227.047,39.183,272.157,307.088,-1.567,70.97,3.812,101.4,0.156,0.641,0.998,1.465,2.607,4.548,0.107,0.331,0.787,1.512,2.77,4.306,-4.494,-3.906,-4.137,-5.04,0.98265,1.5355
1,12.25,0.31,0.366,9.803,85.8225,0.801,-0.0565,405.3395,379.25,3.354,163.1325,385.3365,44.531,114.9695,223.5595,39.107,274.8325,308.326,-1.419,71.585,3.895,101.4,0.148,0.652,1.004,1.47,2.616,4.54,0.125,0.324,0.784,1.516,2.761,4.3,-4.473,-3.906,-4.074,-4.956,0.98055,1.47515
1,12.75,0.324,0.376,9.2655,89.7445,0.801,-0.06,405.1935,379.1,3.357,174.832,378.128,45.55,126.141,228.474,39.44,281.471,309.636,-1.111,71.1,3.9275,101.4,0.1575,0.6565,1.001,1.4725,2.6265,4.5325,0.121,0.3325,0.776,1.517,2.7775,4.285,-4.326,-3.864,-3.906,-4.956,1.0001,1.54735
1,13.25,0.384,0.421,9.237,91.919,0.801,-0.0725,405.309,378.9,3.332,155.517,369.488,43.1725,106.362,219.813,36.421,281.035,311.929,-0.761,70.81,4.072,101.3,0.1685,0.6615,0.997,1.472,2.622,4.5285,0.125,0.332,0.789,1.526,2.7775,4.2825,-4.284,-3.864,-3.906,-4.956,0.98785,1.50315
1,13.75,0.3745,0.344,10.366,78.2885,0.809,-0.045,405.409,378.3,3.374,135.418,329.9815,42.202,94.913,194.5875,33.6025,281.8965,309.772,-1.1105,70.41,3.939,101.3,0.163,0.651,1.002,1.476,2.646,4.537,0.139,0.332,0.787,1.521,2.792,4.297,-4.284,-3.78,-3.885,-4.956,0.99475,1.52435
1,14.25,0.294,0.369,8.281,67.397,0.765,-0.026,405.379,377.6,3.279,120.197,298.384,37.3545,71.874,178.9385,30.6455,277.285,309.034,-1.124,70.4,3.947,101.2,0.174,0.653,1.004,1.477,2.648,4.541,0.129,0.335,0.788,1.521,2.79,4.294,-4.284,-3.78,-3.822,-4.872,0.97635,1.46945
1,14.75,0.373,0.315,6.538,56.075,0.786,-0.022,405.5075,376.7,3.299,93.713,235.3445,32.4705,59.9485,138.0685,25.365,282.3445,308.1405,-1.065,71.245,3.819,101.3,0.177,0.675,1.004,1.462,2.654,4.535,0.134,0.335,0.787,1.504,2.79,4.29,-4.242,-3.78,-3.801,-4.767,0.96175,1.4468
1,15.25,0.386,0.358,5.725,40.287,0.75,-0.0095,405.244,376.8,3.2995,63.2125,178.693,22.8305,54.473,104.227,18.1245,279.2345,307.715,-1.4255,71.61,4.039,101.3,0.181,0.648,1.001,1.468,2.64,4.537,0.15,0.34,0.786,1.497,2.786,4.289,-4.242,-3.78,-3.759,-4.704,0.95415,1.44645
1,15.75,0.4735,0.337,4.079,25.13,0.757,0.031,405.314,378.05,3.328,35.7125,126.1155,15.39,34.462,70.477,11.7595,283.082,307.6365,-1.345,72.255,3.841,101.3,0.182,0.661,1,1.475,2.63,4.531,0.135,0.341,0.783,1.509,2.776,4.29,-4.242,-3.78,-3.738,-4.704,0.91285,1.40665
1,16.25,0.3845,0.3485,3.188,9.647,0.726,-0.041,405.2955,378.2,3.382,11.49,73.39,9.373,23.148,42.748,7.609,277.75,307.4145,-1.4565,74.085,4,101.3,0.186,0.657,0.999,1.474,2.645,4.528,0.149,0.336,0.791,1.509,2.793,4.287,-4.242,-3.78,-3.759,-4.662,0.91935,1.325
1,16.75,0.44,0.464,2.061,-1.8855,0.688,-0.0445,404.938,378.8,3.3205,-5.672,31.5095,2.8885,9.8025,17.4585,3.3875,274.7245,306.506,-1.4165,74.51,3.604,101.3,0.182,0.656,1,1.462,2.635,4.527,0.139,0.335,0.775,1.504,2.765,4.291,-4.242,-3.78,-3.738,-4.599,0.8394,1.3267
1,17.25,0.455,0.4485,0.978,-9.685,0.6475,-0.0295,404.7275,379.3,3.335,-17.354,0,0,1.822,1.648,1.16,274.693,305.928,-1.2885,74.42,3.6005,101.3,0.179,0.6475,0.991,1.466,2.635,4.5165,0.1255,0.3345,0.788,1.4935,2.7535,4.281,-4.242,-3.78,-3.738,-4.704,0.79695,1.24215
1,17.75,0.494,0.466,0.703,-13.169,0.59,-0.029,404.8735,379.4,3.385,-19.893,0,0,0.017,-0.862,0.54,279.56,305.244,-1.5125,75.11,3.3515,101.3,0.1925,0.6515,0.9905,1.458,2.62,4.513,0.133,0.338,0.7845,1.496,2.7595,4.291,-4.242,-3.78,-3.696,-4.746,0.7298,1.13465
1,18.25,0.443,0.475,0.461,-14.877,0.5845,-0.0205,404.7355,379.4,3.2975,-21.356,0,0,0,-0.977,0.576,279.443,304.601,-1.339,74.61,3.383,101.3,0.1895,0.649,0.9945,1.461,2.6325,4.519,0.1315,0.3365,0.779,1.489,2.768,4.277,-4.284,-3.78,-3.822,-4.746,0.75305,1.09055
1,18.75,0.422,0.34,0.417,-12.921,0.548,0.06,405.635,379.5,3.267,-18.096,0,0,0,-1.083,0.5305,277.0175,303.317,-1.179,74.525,3.256,101.35,0.181,0.647,0.991,1.458,2.6325,4.512,0.14,0.3375,0.784,1.477,2.751,4.2815,-4.284,-3.78,-3.801,-4.704,0.6808,1.0776
1,19.25,0.3325,0.344,0.388,-14.756,0.556,0.009,405.237,379.9,3.271,-19.73,0,0,0,-1.1355,0.558,274.085,303.2015,-1.459,75.07,3.236,101.4,0.177,0.654,0.998,1.464,2.652,4.516,0.135,0.345,0.783,1.491,2.757,4.288,-4.284,-3.78,-3.864,-4.788,0.6755,1.07085
1,19.75,0.4885,0.5025,0.326,-17.028,0.562,0.0015,405.131,380,3.165,-20.643,0,0,0,-1.057,0.5575,272.829,302.5715,-1.624,75.39,3.408,101.4,0.184,0.649,1.001,1.463,2.634,4.529,0.146,0.341,0.778,1.485,2.772,4.283,-4.326,-3.78,-3.864,-4.872,0.6913,1.0532
1,20.25,0.4515,0.355,0.308,-16.063,0.574,0.0155,405.1515,379.9,3.179,-21.3095,0,0,0,-1.0785,0.541,276.4725,302.585,-1.7395,76.41,3.528,101.4,0.182,0.65,0.997,1.473,2.642,4.504,0.141,0.336,0.784,1.473,2.757,4.284,-4.326,-3.78,-3.864,-4.872,0.7293,1.1732
1,20.75,0.475,0.389,0.398,-17.409,0.5975,0.058,405.1545,379.7,3.251,-18.8355,0,0,0,-0.989,0.5115,276.8585,302.4305,-1.716,76.49,3.268,101.4,0.195,0.653,1.001,1.466,2.638,4.518,0.156,0.335,0.785,1.475,2.748,4.277,-4.326,-3.78,-3.906,-4.872,0.7341,1.1442
1,21.25,0.48,0.4,0.165,-17.657,0.564,0.049,405.419,379.5,3.297,-19.463,0,0,0,-1.1055,0.528,278.4365,302.184,-1.66,77.59,3.192,101.4,0.184,0.66,1.011,1.469,2.637,4.526,0.139,0.34,0.785,1.463,2.742,4.291,-4.326,-3.78,-3.948,-4.914,0.7101,1.11335
1,21.75,0.442,0.358,0.282,-16.764,0.586,0.0535,405.543,379.1,3.236,-19.621,0,0,0,-1.0655,0.5415,277.827,302.1125,-1.4615,78.53,3.381,101.4,0.185,0.644,1.002,1.469,2.637,4.532,0.14,0.339,0.782,1.462,2.754,4.281,-4.452,-3.78,-3.99,-4.872,0.7511,1.13265
1,22.25,0.4965,0.3705,0.2775,-17.442,0.571,0.0485,405.7325,378.3,3.3295,-19.6475,0,0,0,-1.123,0.52,277.2615,302.3765,-1.4715,78.83,3.372,101.4,0.171,0.648,1,1.459,2.634,4.525,0.124,0.337,0.782,1.456,2.751,4.282,-4.452,-3.78,-3.99,-4.914,0.7386,1.11055
1,22.75,0.4595,0.371,0.183,-20.4535,0.589,0.066,405.568,378.4,3.29,-18.61,0,0,0,-1.0165,0.5655,276.913,303.054,-1.5875,78.85,3.386,101.4,0.176,0.657,1.002,1.477,2.638,4.512,0.13,0.34,0.791,1.455,2.747,4.274,-4.368,-3.78,-3.99,-4.914,0.775,1.1704
1,23.25,0.454,0.349,0.231,-18.083,0.5545,0.045,405.583,378.3,3.4495,-17.549,0,0,0,-0.97,0.5605,277.4685,301.9305,-1.759,78.28,3.17,101.4,0.182,0.657,1.011,1.467,2.621,4.507,0.137,0.338,0.788,1.458,2.744,4.282,-4.326,-3.822,-3.99,-4.956,0.7091,1.12775
1,23.75,0.5115,0.43,0.1735,-18.918,0.5745,0,405.614,378.8,3.3035,-18.1235,0,0,0,-1.0955,0.4735,279.87,302.6595,-1.808,78.24,3.472,101.4,0.167,0.659,1.007,1.464,2.628,4.523,0.132,0.334,0.779,1.458,2.732,4.287,-4.41,-3.822,-3.99,-4.998,0.74485,1.1274
2,0.25,0.345,0.188,0.03,-16.575,0.435,0.0165,404.405,384.7,3.684,-27.16,0,0,0.009,-1.481,0.731,272.084,300.2475,-2.573,74.91,3,101,0.1385,0.509,0.7485,1.0995,1.946,3.576,0.1015,0.252,0.6035,1.163,2.0455,3.233,-3.192,-2.709,-2.898,-3.507,0.55455,0.8625
2,0.75,0.39,0.265,0.045,-14.497,0.458,0.0535,404.251,384.55,3.716,-24.097,0,0,0,-1.4265,0.776,271.276,300.779,-2.7255,75.54,3.0985,101,0.106,0.426,0.6585,1.021,1.913,3.5655,0.0975,0.227,0.483,1.0095,1.912,3.2155,-3.192,-2.688,-2.877,-3.402,0.5973,0.9326
2,1.25,0.52,0.241,0.059,-16.596,0.45,0.0615,404.544,385.05,3.672,-25.025,0,0,0,-1.4215,0.726,271.9445,301.4945,-2.541,75.225,3.0525,101,0.111,0.4255,0.661,1.017,1.906,3.5655,0.0975,0.2305,0.4785,1.004,1.914,3.204,-3.192,-2.709,-2.877,-3.339,0.6011,0.93345
2,1.75,0.403,0.364,-0.0245,-17.637,0.471,0.025,404.265,385.25,3.6855,-22.304,0,0,0,-1.268,0.669,270.448,301.0415,-2.25,76.175,3.134,101.05,0.096,0.415,0.657,1.0195,1.919,3.5695,0.1025,0.235,0.481,0.997,1.909,3.213,-3.192,-2.73,-2.898,-3.381,0.6021,0.8751
2,2.25,0.408,0.2415,0.024,-17.7005,0.494,0.046,404.451,384.95,3.831,-22.89,0,0,0,-1.2675,0.6605,271.391,301.488,-2.314,76.52,3.192,101.1,0.097,0.4205,0.66,1.0165,1.9065,3.569,0.099,0.2165,0.4805,1,1.9145,3.2215,-3.15,-2.73,-2.919,-3.381,0.60835,0.9377
2,2.75,0.446,0.26,0.037,-16.027,0.4585,-0.047,404.273,384.95,3.8645,-21.948,0,0,0,-1.285,0.57,273.2965,301.552,-2.279,77.515,3.1095,101,0.101,0.416,0.6595,1.0165,1.914,3.5645,0.101,0.2175,0.4835,0.9935,1.9125,3.214,-3.171,-2.73,-2.94,-3.381,0.5827,0.9173
2,3.25,0.382,0.36,0.095,-17.398,0.483,0.013,404.0295,384.8,3.8785,-20.996,0,0,0,-1.179,0.5805,271.186,301.594,-2.311,78.67,3.027,101,0.101,0.415,0.6595,1.0165,1.908,3.572,0.094,0.221,0.479,1.004,1.908,3.221,-3.192,-2.772,-2.919,-3.444,0.6323,0.9531
2,3.75,0.4775,0.403,0.071,-14.22,0.479,0.0025,403.996,384.5,3.795,-20.0155,0,0,0,-1.1275,0.57,271.699,300.85,-2.421,77.97,3.0625,101,0.0945,0.427,0.657,1.017,1.907,3.559,0.091,0.1975,0.47,0.996,1.912,3.222,-3.192,-2.751,-2.94,-3.486,0.5976,0.9397
2,4.25,0.4745,0.3975,0.114,-15.49,0.475,0.008,403.914,384.25,3.73,-19.6435,0,0,0,-1.1945,0.527,273.1845,300.5445,-2.6565,79.085,3.001,101,0.097,0.426,0.6625,1.019,1.908,3.5655,0.095,0.182,0.478,0.998,1.9125,3.214,-3.213,-2.73,-2.94,-3.633,0.6281,0.9076
2,4.75,0.501,0.4495,-0.001,-14.472,0.499,-0.055,403.834,384.1,3.64,-18.45,0,0,0,-1.149,0.579,271.946,300.506,-2.793,80.085,3.022,101,0.0895,0.421,0.6615,1.012,1.916,3.5675,0.092,0.1675,0.481,0.998,1.9125,3.2135,-3.192,-2.751,-2.94,-3.633,0.61565,0.94525
2,5.25,0.388,0.342,-0.046,-13.384,0.4785,0.009,403.9085,384,3.591,-19.102,0,0,0,-1.099,0.5745,269.753,299.9395,-2.903,79.955,3.035,101.1,0.099,0.4285,0.652,1.0175,1.9045,3.5635,0.0945,0.164,0.4615,1.008,1.9125,3.212,-3.192,-2.73,-2.94,-3.57,0.61365,0.9096
2,5.75,0.486,0.329,0.012,-14.135,0.492,0.087,404.3235,383.85,3.637,-18.335,0,0,0,-0.9925,0.6075,269.465,298.483,-3.1385,81.3,2.9915,101.05,0.094,0.422,0.6675,1.022,1.911,3.5665,0.091,0.166,0.4805,1.0005,1.91,3.209,-3.213,-2.73,-2.919,-3.591,0.6139,0.9427
2,6.25,0.44,0.406,-0.0405,-16.105,0.49,0.088,404.337,384,3.599,-18.2005,0,0,0,-1.035,0.5875,271.075,297.732,-3.19,80.75,2.952,101.1,0.095,0.4195,0.6545,1.007,1.9145,3.566,0.0905,0.1695,0.48,1.003,1.909,3.2165,-3.234,-2.73,-2.94,-3.633,0.5846,0.9237
2,6.75,0.405,0.312,0.0125,-17.203,0.471,0.0555,404.163,384.3,3.633,-19.353,0,0,0.009,-0.984,0.664,269.512,297.3835,-3.2305,80.75,2.909,101.1,0.0995,0.426,0.6565,1.0245,1.9105,3.5565,0.0935,0.16,0.4735,1.001,1.911,3.2105,-3.234,-2.73,-2.919,-3.654,0.55735,0.9044
2,7.25,0.446,0.348,-0.0195,-14.6085,0.474,0.046,403.645,384.4,3.685,-16.4185,3.719,0.054,0.3505,0.892,1.2155,270.212,297.4605,-3.2095,80.25,2.84,101.15,0.0925,0.419,0.6635,1.0205,1.916,3.554,0.094,0.1565,0.474,0.998,1.9105,3.209,-3.234,-2.751,-2.919,-3.633,0.5504,0.894
2,7.75,0.503,0.409,0.229,-11.288,0.4695,0.046,404.474,384.4,3.643,-0.011,31.1535,4.4855,7.7315,16.8915,3.9735,270.643,298.635,-2.831,79.935,2.925,101.2,0.094,0.4245,0.657,1.025,1.919,3.5615,0.0885,0.16,0.478,1.0015,1.915,3.216,-3.234,-2.772,-2.919,-3.654,0.55405,0.9319
2,8.25,0.6075,0.523,0.3965,-1.95,0.51,0.046,404.541,384.2,3.673,22.281,98.345,13.958,21.181,58.6495,11.3845,271.186,300.2415,-2.7865,79.515,2.839,101.2,0.0975,0.418,0.66,1.0255,1.916,3.5595,0.084,0.163,0.4785,1,1.902,3.212,-3.276,-2.751,-2.919,-3.654,0.62305,0.9997
2,8.75,0.758,0.608,1.6755,9.4085,0.582,0.0515,404.656,384.4,3.627,61.4385,185.32,26.124,40.0175,108.6825,21.7455,271.3785,301.8425,-2.528,77.92,2.9555,101.2,0.089,0.413,0.655,1.0235,1.9175,3.5595,0.088,0.1575,0.4665,1.0055,1.9095,3.2215,-3.255,-2.751,-2.877,-3.612,0.69175,1.0536
2,9.25,0.4805,0.559,3.459,34.335,0.615,-0.008,404.7295,384.2,3.629,112.184,268.064,36.9495,56.704,165.3065,31.86,272.6085,304.04,-2.315,76.565,3.1825,101.2,0.09,0.417,0.661,1.015,1.906,3.5545,0.09,0.154,0.4785,0.9995,1.9075,3.2175,-3.276,-2.73,-2.856,-3.507,0.7592,1.175
2,9.75,0.461,0.365,5.726,58.469,0.652,0.042,404.8655,384.2,3.608,162.9805,382.0855,48.8245,77.525,229.2325,40.1795,273.7885,307.165,-1.8945,74.41,3.398,101.2,0.085,0.412,0.6585,1.0185,1.909,3.553,0.087,0.1425,0.469,0.9975,1.9095,3.221,-3.192,-2.688,-2.814,-3.36,0.76955,1.2741
2,10.25,0.255,0.2945,7.748,85.365,0.6785,0.0205,404.9995,384.1,3.597,197.9765,449.6845,57.4515,98.818,273.932,50.1305,274.239,308.7425,-1.514,72.515,3.4375,101.2,0.0855,0.409,0.664,1.0195,1.9135,3.551,0.09,0.1515,0.486,1.0045,1.902,3.218,-3.234,-2.688,-2.814,-3.318,0.81805,1.35595
2,10.75,0.307,0.343,10.556,106.216,0.7285,-0.0165,405.0015,384.1,3.598,232.1145,531.671,68.0875,133.4875,324.973,57.1515,277.4715,310.5205,-0.997,69.62,3.512,101.2,0.087,0.4045,0.655,1.0195,1.915,3.555,0.0885,0.155,0.485,0.9955,1.909,3.2245,-3.15,-2.688,-2.814,-3.318,0.8765,1.3645
2,11.25,0.1,0.152,11.582,128.905,0.752,-5e-04,405.193,383.9,3.705,266.805,615.233,77.6205,120.626,364.412,63.2405,277.92,311.698,-0.7545,68.09,3.765,101.2,0.089,0.3975,0.657,1.0215,1.9085,3.5565,0.09,0.1605,0.4785,0.9975,1.913,3.2145,-3.129,-2.688,-2.814,-3.234,0.9073,1.3785
2,11.75,0.062,0.037,14.248,151.8545,0.811,-0.031,405.141,383.7,3.761,268.222,608.7075,83.7825,162.9685,359.1725,68.505,280.1045,312.396,-0.73,67.295,3.713,101.2,0.09,0.4135,0.657,1.0255,1.9165,3.552,0.095,0.161,0.4805,1.0035,1.9115,3.2115,-3.108,-2.688,-2.772,-3.129,0.9566,1.4307
2,12.25,0.088,0.0785,13.7545,163.9225,0.784,-0.008,405.466,383.8,3.7305,300.8965,698.3005,82.6825,179.5305,403.9035,73.523,278.2955,312.772,-0.892,66.425,4.065,101.1,0.09,0.405,0.6525,1.0195,1.9195,3.552,0.0895,0.151,0.4815,1.0065,1.9125,3.212,-3.129,-2.688,-2.688,-2.835,0.9715,1.47065
2,12.75,0.073,0.067,12.906,160.026,0.8035,-0.032,405.736,383.85,3.6205,298.8995,694.058,83.5685,198.8965,409.2265,70.1005,276.915,312.241,-1.05,65.115,3.8445,101.1,0.086,0.398,0.661,1.0165,1.901,3.552,0.0915,0.1575,0.46,1,1.9025,3.213,-3.108,-2.646,-2.688,-2.814,0.9522,1.4721
2,13.25,0.147,0.198,13.7915,163.054,0.787,0.011,405.7885,383.8,3.7495,267.653,635.6085,79.809,186.902,382.837,67.016,278.3005,312.8095,-1.069,65,3.9165,101,0.089,0.404,0.6545,1.0165,1.9145,3.5625,0.091,0.1505,0.4705,0.9965,1.9075,3.2105,-3.087,-2.646,-2.625,-2.772,0.978,1.4391
2,13.75,0.294,0.239,11.763,152.5985,0.827,0.0275,405.658,383.9,3.682,248.87,575.631,75.4985,151.304,343.621,61.0245,279.4935,313.057,-0.973,65.915,4.0455,101,0.101,0.4145,0.654,1.0115,1.915,3.5525,0.09,0.16,0.4795,0.9985,1.9075,3.215,-3.066,-2.562,-2.562,-2.751,0.98735,1.4595
