DOY2,HR2,NETRAD,G,LE,H,FC,USTAR,CO2,H2O,T_SONIC,PA,TA_1_3_1,RH_1_3_1,TA_1_2_1,RH_1_2_1,TA_1_1_1,RH_1_1_1,WS_1_3_1,WS_1_2_1,WS_1_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,T_CANOPY_1_1_1,T_CANOPY_2_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,NEE
1,5.25,-53.55,-28.4817,-1.95585,-15.100225,-0.277848,0.07354245,381.574,3.35758,-3.0506125,88.0438,-7.4598225,54.649125,-6.07775,61.368675,-3.4645,54.738925,0.455269,0.294126,0.505948,0,1.598,236.5,289.3,-5.127,-5.56,-0.00425,2.957,4.7935,6.18575,6.9318275,7.4396025,0.1502745
1,5.75,-53.26075,-28.2643,-2.4895825,-14.468225,-0.2718925,0.0728227,381.659,3.3458175,-3.338225,88.0493,-7.65,56.7125,-6.1425,62.309925,-3.6115,54.769625,0.4081105,0.294126,0.4877625,0,1.58225,236.425,289.5,-5.5005,-5.96675,-0.13,2.83125,4.739,6.1825,6.9342675,7.441545,0.146421
1,6.25,-53.328,-28.2443,-2.142375,-14.9159,-0.2888985,0.071958,381.08525,3.333035,-3.57402,88.0658,-8.01738,59.2031,-6.40675,62.4828,-3.79125,55.969675,0.392019,0.294126,0.4914155,0,1.7925,235.85,290.6,-5.49675,-6.20975,-0.1975,2.70375,4.6775,6.1765,6.9367,7.4434825,0.14608075
1,6.75,-53.0525,-27.58305,-2.02454,-14.6185,-0.28837625,0.0725514,381.334,3.3898375,-3.973215,88.089,-8.20214,58.706025,-6.62,64.0895,-4.07225,57.310625,0.46314775,0.294126,0.481862,0,1.3705,234.375,288.325,-5.9635,-6.3925,-0.341,2.58675,4.60125,6.17,6.9391425,7.4454275,0.141642
1,7.25,-50.23,-27.80335,-2.256625,-17.14375,-0.268168,0.0769275,381.656,3.3693025,-4.04456,88.10465,-8.5775,58.73375,-6.609,64.186,-4.30375,57.25515,0.509803,0.294126,0.489309,0,1.942,231.825,286.85,-5.96925,-5.64125,-0.432,2.48175,4.53975,6.15275,6.9415825,7.447365,0.13288
1,7.75,-22.2225,-26.92255,-2.2007375,-14.5294,-0.446092,0.07654385,382.215,3.4087375,-3.86912,88.126525,-8.6005325,56.7124,-6.35525,64.703925,-3.9865,57.084075,0.493343,0.294126,0.5267685,26.8479,7.8435,234.425,289.475,-5.556,-6.1745,-0.4885,2.38925,4.4975,6.149,6.9440225,7.4493025,-1.099805
1,8.25,24.855,-25.1157,-1.6551525,-8.40159,-1.04915,0.0926253,382.7605,3.4261,-2.42711,88.14285,-5.296815,54.291225,-3.485625,58.2773,-2.449,51.538775,0.41460225,0.30015,0.416449,74.6,19.8275,239.8,305.35,-3.328,-4.131,-0.5355,2.28825,4.434,6.1235,6.946455,7.4512475,-1.7733075
1,8.75,81.95,-19.817925,0.079716,2.01683,-1.912875,0.11332,383.30175,3.53451,0.19176,88.1515,-0.518375,44.9875,0.0085,48.4825,0.4235,45.68815,0.3739155,0.317258,0.34794,131.614,23.01,246.7,323.375,0.6845,-1.196,-0.43725,2.10575,4.27725,5.99775,6.95212,7.4531825,-2.572405
1,9.25,146.375,-11.47295,5.243865,25.8561,-2.46556,0.1438995,382.924,3.717315,3.05665,88.1512,5.3384475,33.681475,3.12325,39.2809,3.29875,38.6284,0.40522725,0.39211,0.397541,236.903,24.5375,255.425,343.8,4.653,2.979,-0.208,1.94325,4.1485,5.8115,6.97094,7.45512,-3.3632025
1,9.75,205.925,3.725165,8.71563,63.799475,-2.665105,0.171577,382.493,3.7653,5.27549,88.1518,8.1263475,27.824275,6.060765,32.212775,5.6315,33.17655,0.398182,0.4807485,0.433698,313.532,28.505,263.25,361.5,7.215,6.631,0.23975,1.92525,4.10425,5.74875,6.979155,7.457065,-3.3438775
1,10.25,262.52,21.4435,13.2491,99.18755,-2.5447375,0.1945965,381.7035,3.7728075,7.21179,88.14935,10.715,22.59375,7.99375,27.1589,7.3155,28.854975,0.444765,0.5636735,0.520272,384.837,34.5475,272.4,380.725,9.87,9.675,0.7875,1.973,4.1295,5.823,7.0210525,7.466915,-3.2974875
1,10.75,307.95,25.639225,14.9012,135.566,-2.28858,0.21725,380.64975,3.57768,8.57522,88.12395,12.805,19.454175,9.63375,23.510375,8.66,25.901425,0.4897895,0.6608815,0.593306,456.21725,39.605,280.325,390.475,12.4275,12.225,1.73875,2.0685,4.13,5.88875,7.0621025,7.47129,-2.9473225
1,11.25,361.85,33.3896,16.03755,173.303,-2.2599175,0.241158,379.995,3.3154025,9.87682,88.092,13.99375,16.903375,11.1025,20.375725,9.965,22.18885,0.5539445,0.703019,0.67999,512.7655,44.4075,285.125,402.25,14.145,14.145,2.84875,2.223,4.1605,5.9525,7.09,7.5279875,-2.8168525
1,11.75,396.175,42.429325,16.28205,191.58875,-1.87053,0.2721,379.72675,3.28003,10.699225,88.04355,14.86,14.91,11.83375,18.1135,10.885,19.348575,0.588252,0.8151045,0.75227675,525.70475,46.5925,290.025,411.175,15.185,15.33,3.802,2.529,4.177,6.0105,7.10235,7.5302725,-2.4868175
1,12.25,412.2,49.3622,16.0291,205.3125,-1.56047,0.300804,379.547,3.125875,11.502,87.9918,15.3825,14.2475,12.6925,16.785,11.7,17.7936,0.618648,0.871305,0.83833,553.1685,48.32,294.8,416.7,16,16.13,4.778,2.78,4.16125,6.08075,7.1091075,7.5475,-1.9020275
1,12.75,410.8,51.10845,15.6368,215.041,-1.25115,0.30392,379.294,3.101345,12.2452,87.9446,15.845,13.3509,13.41625,15.1763,12.47,16.7272,0.632184,0.8801435,0.851974,541.97175,47.66,296.6,419.8,17.07,16.5925,5.62875,3.089,4.119,6.0215,7.14845,7.5567,-1.5269525
1,13.25,381.925,52.3465,13.56055,204.927,-1.046185,0.315369,379.234,3.048075,12.775575,87.89425,16.08125,12.78125,13.945,14.49,12.9775,15.6469,0.65602875,0.946522,0.97689375,506.89675,45.855,296.55,422.075,17.835,16.96,6.48525,3.3335,4.045,5.9265,7.175,7.5593325,-1.38783
1,13.75,353.975,45.724075,10.232075,196.593,-0.917254,0.3328025,379.3025,2.938535,13.150375,87.86325,16.463825,12.12215,14.2725,13.4914,13.395,14.906125,0.637199,0.927526,1.056485,471.2505,43.06,298.4,424.15,18.1375,16.765,7.0225,3.815,4.1205,6.02425,7.157385,7.5619725,-1.21556
1,14.25,297.625,34.158925,9.647025,178.007,-0.6325535,0.344543,379.205,2.91388,13.481825,87.8432,16.5975,11.8545,14.61,13.23345,13.7725,14.23295,0.639322,0.946188,1.1590675,407.3445,38.24,299.1,422.05,17.905,16.38,7.5075,4.35275,4.18675,6.1075,7.1375,7.5646025,-0.7853345
1,14.75,244.2,23.777325,7.7976675,152.47575,-0.46776325,0.358187,379.16125,2.826505,13.779875,87.82655,16.8825,11.25625,14.84,13.004675,14.0625,13.9372,0.6447975,0.9280275,1.2009425,347.448,31.1325,298.275,416.4,17.645,15.965,7.92,4.8,4.207,6.0365,7.15882,7.5695925,-0.56575675
1,15.25,194.325,4.8827225,5.5617925,115.55725,-0.31796475,0.345737,379.13625,2.8489,13.9149,87.823,16.735,11.461275,14.8075,12.80135,14.285,13.795175,0.588923,0.9078585,1.3214675,288.0305,26.065,295.3,411.55,17.11,15.545,8.11,5.0835,4.239,5.9665,7.153605,7.5760725,-0.379639
1,15.75,128.3,1.80394,3.8109,85.1295,-0.26884425,0.335733,379.262,2.8434375,13.9276,87.8302,16,12.0993,14.7775,12.933475,14.19,13.7038,0.513332,0.862495,1.25058,229.782,21.945,290.9,406.625,16.395,14.835,8.2,5.38825,4.268,5.89275,7.150765,7.578475,-0.2219575
1,16.25,60.49,1.628945,1.5985375,47.22325,-0.1069765,0.336308,379.22275,2.843095,13.7283,87.833525,15.61,12.2975,14.2,12.79285,13.795,13.87085,0.53723825,0.841254,1.421415,154.47575,19.655,287.35,399.65,15.73,14.135,8.16,5.797,4.553,6.1435,7.13,7.5783525,0.032382875
1,16.75,-4.85325,-2.98714,-0.036322345,5.5940575,0.0786965,0.31584125,379.264,2.8798275,13.5222,87.85125,14.79875,13.3288,13.63,13.2969,13.425,13.9517,0.507081,0.80595,1.56851,77.34185,16.21,284.05,392.7,14.4,12.805,7.865,5.967,4.6785,6.089,7.1600625,7.57996,0.335684
1,17.25,-60.5175,-12.19495,-1.39331,-17.4091,0.08009315,0.24797575,379.3685,2.9215025,12.962425,87.870375,13.736325,13.9259,12.78,14.35525,13.015,14.902125,0.45588425,0.5938885,1.410815,21.26545,7.48675,280.4,382.875,12.6775,11.11,7.585,6.10575,4.8515,6.1425,7.107415,7.57261,0.53647775
1,17.75,-88.075,-18.6484,-2.226275,-30.64845,0.0090717825,0.156518,379.5385,3.064695,11.80195,87.8784,11.84,16.47875,11.2825,16.70645,11.7975,16.694525,0.4959465,0.3926895,1.1735,0,0.72375,276.675,372.5,10.315,8.595,7.1925,6.16925,4.9745,6.19775,7.1081,7.571285,0.6923275
1,18.25,-85.375,-23.64885,-2.1471775,-31.6688,-0.04296265,0.119189,379.6215,3.189055,10.6012,87.9077,9.24875,19.395,9.49,19.4975,10.5,19.02195,0.446832,0.300953,0.752216,0,1.0365,272.1,357.55,8.17,6.457,6.58175,6.17825,5.0315,6.19075,7.0825,7.5732925,0.6567425
1,18.75,-80.4,-27.962225,-2.1302,-30.4319,-0.069650975,0.095204475,379.6805,3.25149,9.3585525,87.9368,7.1567125,21.84875,7.6125,22.52345,9.3075,20.818275,0.42677325,0.298149,0.575141,0,1.28425,268.35,346.025,6.867,4.7295,6.04225,6.10525,5.0945,6.1765,7.0551325,7.56836,0.58617575
1,19.25,-75.522,-30.7311,-1.86546,-25.71945,-0.114093,0.0853355,379.844,3.25285,8.354975,87.954575,4.73425,24.8825,5.62825,25.13475,8.175,23.594275,0.418839,0.300943,0.5569165,0,0.976,264.9,336.475,5.388,2.984,5.55025,6.00075,5.16425,6.1655,7.0283075,7.5575,0.52269925
1,19.75,-71.2745,-31.6316,-1.5276325,-20.9346,-0.1459485,0.080690775,380.245,3.2587475,7.155535,87.971975,3.1351525,27.360625,3.98,27.7854,6.98575,25.75965,0.479854,0.294143,0.480487,0,1.32275,261.9,330.525,3.94425,1.814,5.1015,5.90375,5.22025,6.16975,7.0236,7.5575,0.47637
1,20.25,-68.49575,-32.0212,-1.36838,-17.471875,-0.1573645,0.074834825,380.445,3.30146,5.85649,87.9973,1.874505,29.544,2.54575,30.27725,5.65,27.954175,0.456275,0.294126,0.463682,0,1.54475,258.525,325.5,2.407,0.37,4.61125,5.756,5.25425,6.1425,7.00906,7.535895,0.42382
1,20.75,-65.9725,-32.0362,-1.6633825,-17.6249,-0.1755245,0.067697075,380.58575,3.36559,4.79489,88.02275,0.687,31.19375,1.4895,32.6278,4.66625,29.948125,0.460075,0.294126,0.475598,0,1.60925,256.4,321.9,1.1125,-0.43525,4.10975,5.613,5.28525,6.12125,7.007425,7.49974,0.3880085
1,21.25,-64.187,-32.216875,-1.6572425,-16.3668,-0.1486575,0.070495775,380.9065,3.39801,4.05387,88.0331,-0.27030175,33.224025,0.4175,35.1573,3.72325,32.4958,0.52058775,0.294126,0.489884,0,1.69425,254.6,318.7,0.59775,-1.368,3.65975,5.438,5.291,6.11575,7.0057075,7.5016775,0.35226675
1,21.75,-62.32075,-31.52815,-1.747295,-15.4264,-0.1770825,0.06751745,380.735,3.429805,3.2348075,88.0495,-1.80025,35.0125,-0.3995,37.9825,2.8795,34.400525,0.46270125,0.294126,0.4893015,0,1.4155,252.725,314.575,-0.039,-1.557,3.29425,5.274,5.29725,6.1105,7.0081525,7.50362,0.32359075
1,22.25,-61.165,-31.18265,-1.508,-14.58235,-0.1712365,0.0674278,380.664,3.45703,2.48383,88.0632,-2.396375,37.24625,-1.1215,40.555,2.1545,35.98405,0.44716775,0.294126,0.49134125,0,1.546,249.925,311.25,-0.72775,-2.399,2.9345,5.12475,5.288,6.1285,7.0103075,7.5055575,0.298753
1,22.75,-59.49,-30.909575,-1.58027,-14.28325,-0.1909495,0.069345275,380.78175,3.49726,1.85312,88.070425,-3.0690725,39.246725,-1.8275,42.9717,1.52375,37.48735,0.454823,0.294126,0.53622,0,1.54,247.5,308.45,-1.24575,-2.169,2.6605,4.975,5.2955,6.11975,7.00525,7.501605,0.2818425
1,23.25,-59.13,-30.443975,-1.4732875,-13.938325,-0.193547,0.07214645,381.222,3.476605,1.2823375,88.07195,-3.4932225,41.978075,-2.575875,45.041875,1.088,38.979675,0.5379085,0.294126,0.48860775,0,1.63575,245.75,305.825,-1.5825,-2.8905,2.33975,4.80875,5.28375,6.1255,6.98975,7.5032575,0.26640575
1,23.75,-58.5575,-30.040925,-1.6397475,-14.2509,-0.186528,0.07163005,380.997,3.4472525,0.561093,88.07045,-4.37125,43.36125,-3.002625,46.79165,0.3305,40.29925,0.50064,0.294126,0.52817,0,1.65225,246.625,302.275,-2.19,-3.4795,2.089,4.62475,5.2625,6.14025,6.9830975,7.5052975,0.247796
2,0.25,-63.1425,-32.75,-1.738475,-19.0276,-0.168248,0.07317655,380.539,3.369085,2.45403,87.881325,-2.33,40.7345,-0.973235,38.43145,2.12325,34.656575,0.444765,0.294126,0.558985,0,1.1235,240.5,302.55,0.1015,-0.90525,3.85175,7.105,7.5375,7.76,9.4175,9.585,0.2824055
2,0.75,-62.31,-32.420375,-1.897245,-18.170975,-0.1969165,0.0741043,380.7095,3.38956,2.03029,87.88385,-2.61218,42.4191,-1.448605,40.0075,1.713,35.831125,0.415814,0.294126,0.58091675,0,1.2395,236.25,299.65,-0.047,-1.2565,3.6305,6.921,7.5075,7.775,9.4175,9.585,0.263014
2,1.25,-61.44,-32.208875,-1.87831,-16.42945,-0.166422,0.07223055,380.778,3.38109,1.4437725,87.881775,-3.1095,43.42,-1.968,41.5119,1.175,36.5013,0.5109765,0.294126,0.5811915,0,0.988,234.9,296.55,-0.71,-1.94,3.33225,6.746,7.475,7.76,9.42,9.577885,0.250236
2,1.75,-60.45,-32.1342,-1.8863975,-17.96585,-0.17897,0.0734098,380.518,3.36078,0.9388085,87.8843,-3.64,42.56,-2.62425,43.062275,0.585,37.931,0.403697,0.294126,0.5857515,0,1.346,234.1,295.85,-1.23875,-2.1815,3.0615,6.536,7.4275,7.785,9.4275,9.568845,0.23792425
2,2.25,-60.28,-32.10075,-1.940255,-21.8656,-0.138445,0.0761463,380.7875,3.34224,0.538288,87.8764,-4.307,45.915,-2.7800425,44.329275,0.316,39.0636,0.39140425,0.294126,0.59143325,0,1.0335,231.7,294.6,-1.1465,-2.26625,2.8195,6.397,7.4,7.79,9.43,9.56944,0.21643525
2,2.75,-60.11,-31.7176,-2.06979,-17.397175,-0.1828515,0.07417805,381.01375,3.357035,0.1105053,87.87135,-4.7565,47.42,-3.06761,45.756825,-0.174,39.5804,0.47097,0.294126,0.6302285,0,1.1605,234.85,293.4,-1.64,-2.3675,2.62875,6.22325,7.3475,7.7875,9.445,9.5755625,0.22616025
2,3.25,-59.95,-32.0318,-1.97965,-18.0442,-0.1938765,0.0737499,381.124,3.38656,-0.329202,87.86625,-5.008,48.55,-3.558055,46.5182,-0.679,40.6464,0.42761175,0.294126,0.5315725,0,1.4755,234.35,291.55,-1.76625,-2.8835,2.3855,6.051,7.2875,7.7875,9.44,9.57134,0.208704
2,3.75,-58.693,-31.6915,-1.8842625,-19.6805,-0.177468,0.075595575,380.8245,3.375655,-0.63781225,87.8478,-5.309,51.2747,-3.929645,48.375325,-0.928,41.6226,0.371457,0.294126,0.53150775,0,1.273,228.05,288.6,-2.05,-2.884,2.1795,5.93275,7.2375,7.79,9.455,9.5738425,0.1987655
2,4.25,-58.148,-31.5875,-2.21839,-19.62625,-0.1769915,0.07869385,381.0815,3.363115,-1.0027525,87.84725,-5.294,52.89,-4.011,50.81,-1.167,43.077,0.422862,0.294126,0.5556765,0,1.0825,227.25,287.95,-1.8795,-3.182,2.04525,5.76775,7.185,7.7975,9.457415,9.5763375,0.18831075
2,4.75,-57.73,-31.5446,-2.0144925,-17.64105,-0.193933,0.07600795,381.116,3.3667,-1.24736,87.8475,-5.5035,49.875,-4.35295,51.1237,-1.576,44.0607,0.38171425,0.294126,0.598263,0,0.952,233.65,286.3,-1.8755,-3.274,1.86075,5.60375,7.15,7.7775,9.4592,9.57884,0.1838915
2,5.25,-56.81,-31.4484,-1.95974,-19.428625,-0.201252,0.0761789,380.962,3.422975,-1.412395,87.8526,-5.718,52.415,-4.644625,51.5803,-1.755,46.1058,0.44537975,0.294126,0.582747,0,1.3605,234.6,285.45,-2.3205,-3.699,1.67425,5.4195,7.0875,7.78,9.460985,9.581335,0.180042
2,5.75,-57.4,-31.082,-2.35747,-20.11985,-0.227062,0.083114925,381.3235,3.4404675,-1.6175225,87.8682,-6.0385,52.9,-4.782375,52.80165,-1.92,46.7784,0.45873325,0.294126,0.5856815,0,1.16,234.3,287.3,-2.727,-4.341,1.4895,5.286,7.0525,7.78,9.4627625,9.5838375,0.180741
2,6.25,-57.19,-31.2663,-2.3122875,-19.935225,-0.226564,0.07892435,381.084,3.4363275,-1.672785,87.87765,-6.3035,53.49,-5.0055,53.574375,-2.039,47.1798,0.3654175,0.294126,0.5833535,0,1.3275,234.6,288.95,-2.515,-4.161,1.318,5.1365,6.98025,7.77,9.4645475,9.58634,0.17534475
2,6.75,-56.28,-30.5578,-2.29669,-20.383525,-0.22892925,0.0825475,381.1255,3.431795,-2.0535075,87.8995,-6.042,55.455,-5.3140075,55.662525,-2.318,49.2359,0.40748325,0.294126,0.53374525,0,1.106,243.15,287.75,-2.771,-4.521,1.16775,4.989,6.90475,7.7775,9.468825,9.588835,0.17138275
2,7.25,-43.87,-29.7261,-2.32707,-17.814475,-0.268437,0.0807334,381.767,3.44878,-2.26183,87.914825,-6.141,57.56,-5.1182575,56.20875,-2.36,49.6714,0.44253,0.294126,0.5561505,9.33375,1.829,244,293.05,-3.237,-4.631,1.0615,4.87275,6.824,7.7675,9.47061,9.591335,-0.069992075
2,7.75,-2.7945,-27.6828,-2.412065,-14.228275,-0.6551015,0.0901757,382.82325,3.5172925,-1.43724,87.94055,-4.3645,56.395,-3.63635,53.5989,-1.325,46.586775,0.4925945,0.294288,0.480552,64.902125,4.4935,243.05,298.15,-1.465,-3.3715,1.0115,4.74325,6.76175,7.7475,9.4748875,9.5992,-1.13339
2,8.25,54.58,-23.49375,-0.933437,-3.74303,-1.44615,0.1234655,383.438,3.6391225,0.86985725,87.9448,-0.688,53.535,-0.291375,45.199725,0.999,41.785325,0.379503,0.3218395,0.44489425,131.0565,8.254,250.45,311.9,2.023,0.29125,1.131,4.626,6.601,7.655,9.499645,9.615,-1.9604
2,8.75,117.43,-14.0072,3.0016875,16.685425,-2.19329,0.15532775,382.6075,3.75994,3.205145,87.94695,3.6315,38.56,2.8172475,36.793675,3.44175,36.414325,0.39280125,0.3935835,0.4882225,214.33375,12.545,259.5,327.75,5.047,2.888,1.377,4.46925,6.402,7.4275,9.50935,9.6175,-2.78322
2,9.25,194.5,1.165795,8.37497,59.808475,-2.7535525,0.1925765,381.923,3.83962,5.65957,87.9407,6.22771,30.08,5.64237,30.275925,5.822,31.8983,0.4139775,0.4629805,0.506512,335.61275,16.705,265.75,344.1,6.8905,6.537,1.804,4.3815,6.245,7.3,9.5449125,9.65,-3.26236
2,9.75,256.9,21.64715,11.637625,108.7205,-2.6216,0.21270075,381.31625,3.774985,7.3701375,87.94195,7.75,25.086675,7.92749,25.2036,7.624,27.3024,0.4629635,0.581882,0.5871555,426.1815,19.78,265.45,359.5,9.2,9.615,2.49675,4.4075,6.2115,7.395,9.56,9.676435,-3.32125
2,10.25,323.3,41.4582,13.8574,146.1335,-2.396005,0.232658,380.664,3.693565,8.81418,87.92815,9.345,20.985,9.49,21.3131,8.95,23.6205,0.533271,0.68530725,0.619865,500.544,27.58,272.05,373.95,11.38,11.895,3.525,4.479,6.182,7.415,9.6,9.7,-3.18156
2,10.75,383.7,54.47425,16.3319,186.623,-2.19837,0.274051,379.90375,3.627945,9.99623,87.9245,11.013075,17.438375,10.965,18.10875,10.01,19.9249,0.558303,0.75833575,0.726697,556.495,30.565,267.5,383.95,13.6675,13.845,4.704,4.63425,6.1875,7.41,9.60839,9.70129,-2.8352175
2,11.25,432.6,52.024,18.616325,212.5935,-1.85124,0.304684,379.391,3.46739,10.9994,87.89455,12.216525,14.91625,12.0665,15.98265,11.21,17.4691,0.61953925,0.8698395,0.79958,590.741,35.62,271.8,395.3,15.05,15.6,5.9525,4.85925,6.13675,7.42,9.6104925,9.72,-2.4912825
2,11.75,459.8,50.3198,16.716075,248.984,-1.532995,0.327158,378.68775,3.26099,11.9671,87.863475,13.26375,13.5125,12.7025,14.235,12.08,16.08575,0.61077,0.945685,0.941973,594.619,31.305,278.45,400.8,16.34,16.225,6.95575,5.07375,6.15875,7.48,9.6127625,9.7475,-2.06216
2,12.25,477.5,55.6217,16.9236,263.4945,-1.39358,0.345789,378.151,3.05992,12.6587,87.8308,13.3024,12.54625,13.16,13.05805,12.585,14.91995,0.64083025,1.001115,1.07722,641.322,28.125,282.55,404.9,16.7275,17.19,7.855,5.44,6.21575,7.57,9.5925975,9.7667925,-1.630075
2,12.75,469.8,61.389125,15.81935,256.7365,-1.01273,0.356066,378.024,2.939165,13.0312,87.79305,13.79875,12.309375,13.72625,12.3102,13.225,13.740025,0.70156475,1.0566025,1.16124,634.998,27.255,285.55,398.75,17.21,17.7725,8.67,5.783,6.2275,7.59,9.6172975,9.7775,-1.2766125
2,13.25,467.625,59.639725,16.4417,255.39425,-0.87616825,0.38102,378.261,2.770045,13.519,87.7486,14.34625,11.70125,14.33,11.5043,13.68,12.9389,0.71419425,1.065705,1.18756,624.075,40,289.7,404.7,17.5,17.7225,9.425,6.254,6.1855,7.555,9.61957,9.7978,-1.13555
2,13.75,428.1,55.04405,14.442375,247.9435,-0.5660985,0.3859715,378.2375,2.71628,13.866625,87.7205,14.566125,10.9275,14.625,10.7303,14.11,12.4857,0.729487,1.17254,1.32032,579.53175,28.47,288.55,399.65,17.82,17.69,10,6.87275,6.1745,7.49,9.6087075,9.785,-0.81001875
2,14.25,391.25,44.54425,13.1957,244.6515,-0.584188,0.40101,378.173,2.59199,14.15975,87.680175,15.14875,10.8152,14.91355,10.39625,14.4475,12.07225,0.695085,1.1255475,1.351895,536.2195,24.885,287.1,398.2,17.7,17.625,10.42,7.4175,6.31075,7.5475,9.6028175,9.76148,-0.69888925
2,14.75,336.95,30.860175,10.7432,216.4125,-0.352596,0.40302275,377.984,2.52956,14.195625,87.67045,15.0925,10.1,15.065,10.06065,14.6125,11.493925,0.7337505,1.1742125,1.39838,481.91825,25.0225,295.2,400.05,17.2725,17.1475,10.82,7.835,6.225,7.3275,9.620515,9.7711325,-0.41845925
2,15.25,256.8,15.03915,7.10502,171.773,-0.222818,0.399403,377.82275,2.5826125,14.462,87.64745,14.90285,10.0672625,15.0725,9.709295,14.8,11.1704,0.734678,1.1311925,1.52672,383.14175,19.2025,297.375,399.275,17.1375,16.755,10.93,8.2,6.27925,7.3475,9.6348925,9.8076525,-0.27573375
2,15.75,191.1,7.651495,5.80331,137.84,-0.068698,0.405759,377.84025,2.597265,14.3913,87.637725,14.605225,10.69875,14.93,9.715,14.8725,10.9574,0.6840085,1.10839,1.67646,303.876,15.5925,282.325,394.575,16.655,16.08,11.1,8.545,6.512,7.495,9.629475,9.80824,-0.069431625
2,16.25,123.79575,-7.0926425,4.18699,93.96505,0.0854789,0.414872,377.9065,2.6618925,14.2745,87.645575,13.5075,11.21,14.645,10.0687,14.62,11.07545,0.691509,1.076205,1.76487,227.0815,14.73,289.225,391.575,15.7275,14.8575,11.26,8.855,6.72275,7.4925,9.63857,9.80883,0.11024625
