DOY2,HR2,TAU,H,LE,FC,SC,SH,SLE,WS,USTAR,T_SONIC,CO2,H2O,SW_IN,SW_OUT,LW_IN,LW_OUT,TA_1_1_1,TA_1_2_1,TA_1_3_1,RH_1_1_1,RH_1_2_1,TS_1_1_1,TS_1_2_1,VPD,PA
1,0.25,-0.018974088,-3.946369707,27.09624125,1.822664919,0.120553097,-0.00216893825,0.572169529,2.623768894,0.37983207,24.304742975,422.034442325,21.8759628,-0.8965,2.76,392.15,423.6,22.2,22.19,21.2775,94.6,100.2,22.635,22.24,6.309653892,102.1132112
1,0.75,-0.017417489,-4.1984164535,26.99905697,1.665026721,0.135193715,0.037119775,0.416791107,2.56786185375,0.364719306,24.1856587,422.52622685,21.92314688,-0.893,2.72425,390.575,423.3,21.985,22.01,21.33,94.9,100.2,22.6075,22.24,6.166624687,102.075830575
1,1.25,-0.01585692775,-4.8501837525,26.96801037,1.97937197,0.148390488,0.05797036275,0.566257686,2.61052892075,0.37536786325,24.08867805,423.20319975,21.69950753,-0.7705,2.79375,390.675,423.5,22.0225,22.0425,21.42,94.9,100.2,22.5725,22.2225,6.297420974,102.0680391
1,1.75,-0.0158830965,-5.32877367725,27.6951241525,1.775347867,0.1405105635,0.07385818975,0.70954203475,2.763593809,0.3858025235,23.9850289,422.8096922,21.60120136,-0.844,2.61,391.45,423.125,21.89,21.905,21.37,95,100.2,22.54,22.195,6.028219439,102.059311325
1,2.25,-0.01798440625,-3.881513575,29.70539746,1.926582645,0.13845094025,0.09493942,0.43365626425,2.78787262825,0.38510888275,23.9628903,424.8283177,21.19787658,-0.83125,2.6175,389.5,422.075,21.91,21.88,21.24,95.275,100.2,22.49,22.1325,6.065167724,102.063310925
1,2.75,-0.01968819425,-3.47020684825,28.34996182,1.8696177215,0.126095974,0.091424613,0.28068355275,2.67046063925,0.39212314625,23.722247375,424.0380863,21.4220032,-0.754,2.59725,393.75,421.65,21.6575,21.7475,21.19,95.375,100.2,22.4525,22.0725,5.823634565,102.0466044
1,3.25,-0.02039220925,-2.57982471775,23.1690111,1.891350893,0.12946098025,0.160356811,0.299393202,2.697876444,0.37731617925,23.439122125,426.4454953,21.15270163,-0.66125,2.4865,395.3,422.125,21.79,21.7525,21.1,95.4,100.2,22.4225,22.035,5.85740747,102.0343766
1,3.75,-0.02487667,-3.0528299435,26.90357918,1.91251731475,0.130474767,0.16653793575,0.410025634,2.756694808,0.382445031,23.4318061,426.0007694,21.30525108,-0.6925,2.443,393.075,421,21.545,21.655,20.96,95.7,100.2,22.3725,21.97,5.944873105,102.0273552
1,4.25,-0.02147495275,-3.0656206055,26.450145595,1.814718188,0.12836115525,0.0944018,0.438943362,2.79848262525,0.39575282375,23.4921573,426.61612985,21.593726665,-0.83525,2.49575,392.2,420.95,21.59,21.5875,20.99,95.875,100.2,22.32,21.9375,5.626537387,102.03230435
1,4.75,-0.020669176,-3.690027604,26.83629497,1.7160245065,0.08625993,0.037990681,0.452947041,2.652290043,0.368736474,23.3505264,425.96960525,21.31001101,-0.84425,2.4365,395.1,420.9,21.4725,21.57,20.91,95.775,100.275,22.2775,21.915,5.640710107,102.0389233
1,5.25,-0.02427236125,-2.35449055025,26.1792404025,1.754647093,0.139996864,0.140128866,0.58568297575,2.76987267225,0.39738113625,23.4697531,426.061561075,21.5110557875,-0.8025,2.40975,393.775,421.125,21.545,21.575,21.01,95.975,100.2,22.2225,21.8825,5.54638568,102.02926485
