DOY2,HR2,FC_1_1_1,CO2_1_1_1,CO2_SIGMA_1_1_1,SC_1_1_1,LE_1_1_1,H2O_1_1_1,H2O_SIGMA_1_1_1,H_1_1_1,T_SONIC_1_1_1,T_SONIC_SIGMA_1_1_1,WS_1_1_1,USTAR_1_1_1,W_SIGMA_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,TA_1_1_1,VPD_1_1_1,RH_1_1_1,PA,TS_1_1_A,TS_1_2_A,TS_1_3_A,TS_1_4_A,TS_1_5_A,G_1_1_A,NETRAD_1_1_1,SW_IN_1_1_1,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,SW_IN_1_1_2,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_DIF_1_1_1,FC_1_2_1,CO2_1_2_1,CO2_SIGMA_1_2_1,LE_1_2_1,H2O_1_2_1,H2O_SIGMA_1_2_1,H_1_2_1,T_SONIC_1_2_1,T_SONIC_SIGMA_1_2_1,WS_1_2_1,USTAR_1_2_1,W_SIGMA_1_2_1,U_SIGMA_1_2_1,V_SIGMA_1_2_1,TA_1_2_1,VPD_1_2_1,RH_1_2_1
1,5.75,-9.54525,348.6566223,0,-12.266172,-12.5126,3.0009303,0.012764,-65.3171,5.43455,0.089443,0.46215,0.051,0.054772,0.238903375,0.205300725,0.74475,0,34.335,98.1775,4.6305,5.3504,6.1397,7.3795,8.7562,-23.9512,-68.855925,0,0,0,0,0,233.657575,305.8294,0,-7.646265,381.8677405,0.600519,-7.96484,4.8785032,0.0289936,-14.374975,3.26025,0.060501,0.079221375,0.015183,0.023897,0.09640355,0.087536725,-1.1078,0.0202595,58.64
1,6.25,-9.527475,357.450856,0,-2.2462334,-10.924,3.115656,0.01496605,-61.1456,5.46095,0.089443,0.426,0.045,0.063246,0.225832,0.192354,0.6949,0,34.803,98.2,4.576875,5.29155,6.0945,7.34905,8.7506,-24.2598,-68.0534,-1.603071,-3.56238,0,-1.603071,0,233.0402,305.7462,0,-5.7020075,381.3101898,0.6087048,-8.7089,5.029797725,0.025389325,-15.8375,3.550625,0.058469925,0.0728003,0.0148019,0.0220151,0.0890006,0.08669205,-0.9989,0.0201752,59.855
1,6.75,-17.0636,355.52650065,0,-3.218131,-17.04825,3.21072675,0.0122135,-57.993775,5.389975,0.09405425,0.43315,0.05475,0.063246,0.242640625,0.20463225,0.719,0,35.012,98.2,4.50275,5.208375,6.05625,7.319675,8.743875,-25.0089,-68.3072,-1.603071,-3.56238,0.1996,-1.603071,0.075,233.026775,306.02325,0.331,-5.02985,382.7080247,0.613208375,-8.43486,4.9574668,0.02460295,-14.265,3.5330375,0.0562958,0.08161345,0.01621365,0.0223317,0.0865518,0.08614625,-1.1763,0.027866175,58.7355
1,7.25,-10.958425,357.42126735,0,-3.909851825,-27.125,3.1558908,0.0112745,-61.542375,5.303425,0.1087288,0.4344,0.046,0.063246,0.202050125,0.18342745,0.849,0,33.8825,98.2,4.436675,5.126375,6.0204,7.29335,8.738,-25.429,-72.2402,0.3,0.969,0.189,0.360125,0.225,233.71675,305.3424,0.7521,-4.6489,384.9926661,0.595784,-7.9249625,4.9163997,0.0230328,-14.192625,3.02525,0.062552625,0.0768704,0.0127822,0.0236097,0.0912958,0.0827836,-1.22585,0.03360975,60.047
1,7.75,-5.82015,359.54195625,0,-3.2410939,-20.694,2.290668125,0.01160605,-63.7122,4.83925,0.0992302,0.4241,0.041,0.063246,0.21862265,0.19222315,0.520375,0,31.82975,98.219375,4.4465,5.0812,5.9924,7.2669,8.727,-23.769,-53.58405,3.09281,8.1864,0.378,3.3168,0.833,232.6964,306.13295,7.2578,-3.6746,381.40052975,0.5652874,-5.74462,4.89625015,0.0297498,-13.5601,3.31982,0.07326605,0.0777251,0.01505795,0.023656325,0.090362625,0.084155,-1.1179,0.02308825,59.976
1,8.25,-18.3099,359.0159622,0,-5.9746715,-22.38025,3.1147094,0.0153865,-50.744475,4.8921,0.083666,0.46385,0.05075,0.070711,0.21765525,0.1958915,1.05,0,32.05375,98.2,4.5302,5.2156,6.0058,7.2402,8.7124,-21.9356,-48.5795,8.1252,22.5385,1.134,10.072035,1.572175,233.3604,308.8268,24.8,-5.5533425,380.5739338,0.477191,-16.73125,4.7214122,0.0565272,-17.939825,4.1217075,0.0815397,0.0929322,0.0149622,0.0259404,0.0859758,0.088123,-0.7136,0.035846,57.965
1,8.75,-14.76405,360.91647005,0,-9.0176145,-18.946975,3.32826825,0.0345189,-49.9892,4.95275,0.087854325,0.36415,0.0658,0.07746,0.239998,0.202485,1.449,0,31.16,98.2,4.8996,5.4186,6.122,7.2038,8.6952,-19.24895,-45.87345,10.163,35.5011,2.079,14.86917,2.1678,236.15275,318.793875,40.018,-3.66116,383.74056625,0.47471845,-9.940325,4.5496013,0.0755918,-29.9368,5.4291025,0.1117331,0.1151025,0.0178779,0.033833,0.0895602,0.1032139,0.9422,0.037145025,51.268
1,9.25,-14.7889,359.948629325,0,-8.31676875,-36.866,3.6572973,0.03512925,-52.1316,5.51975,0.088720875,0.307925,0.076,0.1376562,0.252982,0.244949,2.1192,0.01,31.54,98.2,5.2671,5.6899,6.297775,7.189325,8.699475,-13.9964,-28.196075,22.872925,64.1906,3.403,27.0417225,3.227,239.648,330.942625,56.81725,-6.8934,378.7560445,0.36143335,-9.39755,4.07406075,0.09822805,-24.08375,6.6289075,0.107708725,0.111026,0.0319845,0.059596025,0.132076725,0.160599675,1.940125,0.10160475,37.7965
1,9.75,-13.368675,359.977896675,0,-7.62474385,-19.76645,3.37843005,0.037426075,-39.95955,5.53995,0.1,0.262825,0.0905,0.195573,0.303726,0.278384,2.825425,0.01,28.979,98.2,5.63025,5.874,6.316125,7.20875,8.71675,-9.1134,-46.6558,23.43415,67.0991,4.93495,29.46988,3.8207,242.1142,338.7904,83.57625,-7.22909,378.78177285,0.2917084,-2.760325,4.40729645,0.094440625,-9.9901025,7.310465,0.116790225,0.1432655,0.03926075,0.0829225,0.20069275,0.198063,2.833925,0.1255325,31.26625
1,10.25,-14.7448,353.001449225,0,-4.9902024,-19.4488,3.8394581,0.04277905,-41.548625,5.70255,0.109545,0.356725,0.0977,0.2287987,0.34217325,0.334664,3.62945,0.02,29.99,98.2022,5.76225,6.0849,6.36235,7.2351,8.7346,-5.825325,-38.0642,37.59485,102.61365,5.811125,41.0996725,4.789,244.066,341.91925,93.61,-3.59134,377.208641325,0.3121931,0.0894887000000008,4.3221672,0.0983001,-7.61392,8.06619,0.126093625,0.1756005,0.0427595,0.0843815,0.2117447,0.2402336,3.7057,0.1379045,29.881
1,10.75,-26.44215,357.789815,0,-6.4209795,-11.5827,3.829827,0.04498805,-42.589225,5.50555,0.124783775,0.397625,0.10125,0.25255615,0.36288165,0.3190459,3.91035,0.02,29.6745,98.20645,6.1493,6.31185,6.43935,7.2526,8.75075,-3.844475,-2.243075,35.178675,91.548175,6.6544,41.15619,5.6262,245.4937,346.57225,105.5675,-3.29604,378.287745175,0.3408616,1.937425,4.6186791,0.0880627,-10.2579575,8.1231025,0.119925675,0.1675825,0.04591475,0.109955775,0.248700325,0.262754525,4.15535,0.16745675,28.1365
1,11.25,-16.2444,355.5655384,0,-3.986875,-7.54085,4.40641,0.050361225,-41.9799,6.232625,0.130384,0.459,0.126475,0.25587915,0.3968305,0.386550525,4.251925,0.021,28.631,98.23695,6.482,6.6031,6.68475,7.26295,8.74885,-1.745225,-2.74115,43.45925,106.233,6.0476,47.90842875,6.1472,247.74925,349.051725,114.0625,-4.247655,378.54430375,0.340372075,-7.0961475,4.840661,0.094275,-8.8915225,8.5556075,0.132164625,0.224038,0.0440024,0.105569,0.2468148,0.28891,4.5154,0.22431325,26.256
1,11.75,-11.223125,358.7885558,0,-5.35034255,-0.784075,4.0517416,0.054263425,-33.4497,7.073125,0.122474,0.51035,0.12815,0.2599503,0.40246175,0.411794625,4.3041,0.0195,27.2975,98.307,6.9278,6.8633,6.7989,7.2784,8.7335,-1.214225,-1.5252,33.633475,94.2638,6.616,39.25269,5.517,250.237625,348.09125,118.6,-8.25602,378.895819,0.334397275,5.37659,4.968294,0.0820091,-5.092555,8.68332,0.1277455,0.213878,0.0492696,0.1085674,0.27080065,0.276761,4.748525,0.24091875,25.2615
1,12.25,-22.017275,355.9239914,0,-4.28804825,-9.927975,3.82935455,0.052639,-46.8234,7.65475,0.13784,0.566375,0.12505,0.2744941,0.412732875,0.3991849,4.75085,0.02025,26.73175,98.222,7.2154,7.1635,6.9368,7.3057,8.7359,-0.881675,1.8344,41.635475,104.638925,6.875875,47.133495,6.526775,250.124,348.222475,126.19,-4.33286,378.9257704,0.405691,-0.39019275,5.09330815,0.0899633,-5.71447,8.9958775,0.13544045,0.260059,0.0494149,0.1109339,0.2726539,0.3000039,4.771275,0.28313425,24.63725
1,12.75,-14.25655,354.3556836,0,-3.592542425,-2.423425,3.771512,0.0491677,-35.1834,7.894575,0.134164,0.505,0.1558,0.2812368,0.4291731,0.4014827,4.85,0.0195,26.137,98.232,7.4848,7.4341,7.0895,7.3345,8.7357,-0.669075,-3.611325,40.954,92.750275,7.8355,41.89095,6.0328,250.8561,350.071,119,-3.4754175,379.00815025,0.3515682,2.2857525,4.92409975,0.086977,-6.40769,9.0446875,0.12951235,0.1890685,0.051757575,0.123682975,0.290328425,0.28194745,5.059525,0.30673,23.725
1,13.25,-10.8274,354.422031375,0,-5.4741802,1.868975,4.22515025,0.0437555,-32.9136,8.42415,0.123176975,0.5497,0.12275,0.278348,0.44637225,0.40248675,5.162675,0.02,25.221,98.199,7.65805,7.61405,7.25555,7.38335,8.72745,-0.217075,6.629025,47.08055,124.81915,7.84975,53.950305,7.1898,250.6043,351.4977,130.435,-3.965865,379.31838225,0.34389305,5.599225,4.8311622,0.0862459,-6.62235,9.32375,0.117122,0.245558,0.053444,0.1210171,0.253424125,0.315447375,5.18575,0.3828755,22.32275
1,13.75,-15.405725,355.44582765,0,-3.496403575,-5.22,3.5409973,0.04548475,-33.9724,8.6585,0.12387995,0.62225,0.121,0.2545572,0.4340482,0.4110892,5.336,0.06,23.94,98.212625,7.83125,7.755375,7.42175,7.4735,8.737625,-0.3185,-3.9678,37.376,101.92235,6.697375,43.5,7.807,249.954,354.325,104.3,-4.40183,378.0699075,0.315910125,-0.63967125,4.6218805,0.077035,-5.42034,9.3987,0.121633,0.2364945,0.04317095,0.11177105,0.26742345,0.3061027,5.665,0.42312,21.66
1,14.25,-11.825875,353.1924172,0,-3.15588055,-4.5622,3.597242,0.0399963,-35.4444,8.9958,0.094868,0.512725,0.12285,0.25009065,0.3979908,0.3683737,5.313,0.0495,23.7385,98.197975,8.04895,7.88455,7.5865,7.51475,8.734125,-0.884224999999999,-4.187325,28,70.155,5.127625,31.1544,4.6762,251.147525,352.237,82.5,-4.02554,377.37682225,0.3530422,1.7978925,5.0069409,0.07997635,-2.82799,9.871745,0.10334675,0.211468,0.05529045,0.10781395,0.2775021,0.28107265,5.561,0.49156,21.7
1,14.75,-9.84865,349.1368705,0,-3.07928925,-8.624125,3.367029,0.040937,-25.432175,8.9596,0.094868,0.59695,0.1246,0.2279914,0.3911178,0.379209,5.5978,0.0595,23.52875,98.18475,8.0132,7.88625,7.663775,7.5531,8.7155,-1.0632,-18.399,19.279025,63.55165,4.726,24.98547,3.0164,250.914475,348.896725,57.54525,-3.45847,377.1865146,0.28561895,0.2900365,5.065099575,0.0697786,-5.70528,10.023625,0.1003039,0.18931325,0.0464121,0.093390975,0.228165575,0.250029675,5.493475,0.5810565,21.18725
1,15.25,-7.48875,352.26731825,0,-3.4355625,-11.98775,3.734191,0.0353803,-35.273125,9.40075,0.089443,0.546125,0.10565,0.201163925,0.360555,0.372119125,5.7418,0.06925,22.899,98.1805,7.87285,7.89255,7.6625,7.63625,8.747,-1.8606,-20.6578,14.0954,39.29065,3.464425,16.7958225,2.85775,251.2056,347.394575,41.05775,-3.0126075,375.58872685,0.2566954,-0.74806,4.798161575,0.0685939,-7.89062,9.965255,0.07141025,0.238603,0.0431356,0.0805784,0.213074475,0.219818625,5.501625,0.581971,21.63575
1,15.75,-10.6275,351.674344475,0,-3.255861,-5.7903,3.99335535,0.02790445,-40.1855,9.5432,0.064925625,0.502525,0.096,0.1651691,0.31945345,0.308221,5.720275,0.107,22.948,98.2,7.88085,7.89925,7.6768,7.70475,8.77325,-2.8832,-35.5102,10.30955,27.693625,1.9278,10.7894475,2.556125,248.560575,343.12365,24.1685,-2.159145,375.0100334,0.2410107,-0.620726249999999,5.3474684,0.0534142,-9.96925,9.81066,0.077699875,0.18115975,0.035169025,0.0558611,0.1898138,0.151457775,5.313425,0.55252,21.895
1,16.25,-9.65875,352.976409,0,-2.50717565,-14.044175,3.053154,0.020276775,-35.6944,9.31375,0.063246,0.5575,0.092,0.133219,0.251482,0.25445875,5.670925,0.07975,25.39175,98.1996,7.8444,7.89675,7.73855,7.75975,8.77475,-4.3644,-56.6906,7.54505,21.293775,1.311,8.456625,1.561,243.48145,338.59905,15.89975,-1.1680625,375.2007642,0.25534045,-2.540525,5.011107,0.0377942,-19.1786,9.82416,0.06913655,0.117951,0.02394945,0.04014645,0.14645725,0.147699275,5.173375,0.5686745,24.27725
1,16.75,-5.6036,351.72972125,0,-2.12963775,-7.189325,4.0161515,0.0138442,-35.8872,9.976,0.054772,0.48045,0.04915,0.054772,0.1832299,0.16903515,5.2194,0.098,26.503,98.2,7.6494,7.713075,7.73115,7.80975,8.7665,-7.2399,-78.118,2.38445,7.171,0.378,2.8738625,0.729,242.0526,330.46075,4.95155,-3.05736,374.169508,0.4045809,-2.6818,5.257481,0.03123575,-21.9258,9.453735,0.0730648,0.050289625,0.01661325,0.02199125,0.095490875,0.087470125,4.74385,0.563906,27.6
1,17.25,-4.9606,341.411178025,0,-1.323570875,-9.5253,3.502730875,0.01228645,-48.383,9.5824,0.063246,0.4258,0.0238,0.031623,0.1295602,0.1199828,4.9702,0.0875,29.179,98.2,7.431375,7.44455,7.707375,7.839125,8.759125,-11.8131,-83.992875,0,0,0,0,0,241.6168,323.4991,0,-2.4273575,374.1225001,0.616027825,-4.3641,5.4900925,0.030506525,-16.184,8.712485,0.08070875,0.0470904,0.0102626,0.0159856,0.062435,0.0625776,3.9008,0.469991,31.698
1,17.75,-1.9078,333.39961,0,-3.6145946,-9.419425,4.357459,0.01047435,-51.473825,9.754875,0.06261045,0.34635,0.023,0,0.1197752,0.118322,4.7089,0.0795,29.763,98.2,7.173475,7.3278,7.6615,7.847375,8.747475,-14.5008,-81.11125,0,0,0,0,0,242.053,320.61855,0,-1.48933,378.424117,0.661807875,-2.902195,5.9860095,0.03269945,-16.347,8.023205,0.08121845,0.071110725,0.009168325,0.01529465,0.059378025,0.054136225,2.6095,0.4049425,37.23
1,18.25,-3.62675,326.57756305,0,-3.759680175,-8.4526,2.931508,0.009600075,-51.3551,9.6592,0.069404625,0.3245,0.0263,0.031623,0.134164,0.131518,4.0851,0.04,30.535,98.199325,6.903075,7.226175,7.579875,7.844225,8.730425,-16.5499,-78.111,0,0,0,0,0,241.7085,318.81845,0,-1.85881,380.26419875,0.7669937,-2.048805,5.90774275,0.034816,-12.79605,7.481685,0.072778575,0.0684558,0.008772975,0.014755275,0.056312,0.05884375,1.74905,0.32719625,42.9915
1,18.75,-6.238375,327.83794025,0,-2.679337925,-6.440775,4.345457,0.009787675,-52.049625,9.313,0.070711,0.3557,0.0283,0.031623,0.151658,0.1363411,3.8977,0.04,31.907,98.1887,6.6324,6.9966,7.5006,7.843,8.7144,-17.83755,-75.5318,0,0,0,0,0,241.17805,316.000475,0,-1.9007,378.3713168,0.7690035,-7.1002975,5.9631854,0.033727125,-14.804825,7.1131,0.0773437,0.06395255,0.0106434,0.0149908,0.0606974,0.0623929,1.13525,0.2687275,47.15525
1,19.25,-8.072475,336.547369725,0,-2.637696625,-10.428825,3.4047641,0.009979525,-54.631975,9.1795,0.0818042,0.377175,0.033,0.031623,0.176068,0.158114,3.456425,0.04,32.232,98.2,6.4436,6.8332,7.412,7.851,8.711,-18.8014,-75.20725,0,0,0,0,0,240.5008,315.366625,0,-3.5231575,382.084516,0.794010825,-2.677925,6.22391025,0.028840075,-12.31975,6.53146,0.0762004,0.0843848,0.00924215,0.01659285,0.07253055,0.067602375,0.5832,0.2165505,48.8225
1,19.75,-6.8705,342.0167773,0,-3.238609675,-7.5995,4.9994993,0.010504875,-48.21225,9.0881,0.07746,0.474025,0.030075,0.044721,0.189933275,0.148324,3.04695,0.038,32.896,98.2135,6.3,6.7316,7.3394,7.8596,8.7126,-19.61485,-72.56105,0,0,0,0,0,240.6173,314.63605,0,-2.71127,378.290121675,0.88193535,-6.8275725,6.169862575,0.03101345,-14.572625,6.2417525,0.078927025,0.064792525,0.01229115,0.0177924,0.07143585,0.071495975,0.486,0.1999775,50.54325
1,20.25,-8.475825,341.164122,0,-1.7085,-11.475825,4.468762,0.0112586,-50.3085,8.863,0.083666,0.43765,0.03815,0.044721,0.19012435,0.17043955,2.95425,0.04,33.479,98.2,6.1722,6.6366,7.2632,7.866,8.7204,-20.34925,-72.068,0,0,0,0,0,241.75545,313.46815,0,-4.24823,383.453963,0.90942845,-5.0788,5.073261,0.0307982,-11.5451,5.862035,0.08417365,0.0818786,0.0119696,0.0192598,0.0799412,0.070849,0.4478,0.17838,53.56475
1,20.75,-13.178425,347.4885964,0,-4.062804075,-11.574,3.9231085,0.011349125,-48.9303,8.51165,0.089443,0.385325,0.036025,0.044721,0.21685235,0.16740605,2.5799,0.04,35.304,98.29,6.0674,6.5508,7.1848,7.865,8.7296,-21.0436,-71.5244,0,0,0,0,0,238.76945,312.507825,0,-3.26715,377.450399725,0.7989823,-6.05958,5.993167375,0.0277899,-14.84445,5.654965,0.0730213,0.0831122,0.011932675,0.018725,0.078633475,0.07651695,0.42375,0.146836,54.878
1,21.25,-8.890125,348.1185248,0,-3.40744935,-17.382,3.7508662,0.0099369,-55.508225,8.39115,0.07746,0.4462,0.043,0.054772,0.2217524,0.181659,2.225825,0,36.33875,98.29,5.9458,6.4668,7.1144,7.8496,8.7294,-21.476,-73.5322,0,0,0,0,0,235.9903,311.094425,0,-4.23808,381.2877475,0.77067475,-6.1097325,5.395619025,0.0280345,-16.7868,5.53138,0.0686473,0.083711,0.013704,0.019704,0.081196,0.083735,0.4522,0.12683125,56.0285
1,21.75,-15.4317,343.681351975,0,-3.836991375,-8.86505,2.445183525,0.0096438,-65.5151,8.3235,0.083666,0.41765,0.04295,0.0628223,0.22560835,0.189737,2.11345,0,35.96675,98.261975,5.8198,6.384,7.0614,7.826,8.7396,-22.287,-70.503,0,0,0,0,0,237.8475,310.7338,0,-3.544175,384.702903,0.7251192,-5.99955,5.4458525,0.027353475,-19.3415,5.4527225,0.070904125,0.0768837,0.0144202,0.02164835,0.07834055,0.08157415,0.1928,0.1188475,57.15625
1,22.25,-7.754,335.74146125,0,-2.6439728,-7.04905,3.94977825,0.01081875,-56.8676,8.1076,0.083666,0.4541,0.0469,0.063246,0.219089,0.1997484,2.0118,0,36.512,98.295725,5.7358,6.2792,6.9706,7.8014,8.75,-22.6481,-71.007,0,0,0,0,0,237.38275,311.7303,0,-5.32748,385.5036786,0.752548,-5.667665,6.257436825,0.02882,-19.0402,5.4619025,0.067062,0.0969605,0.0133777,0.0197042,0.0896389,0.087978,-0.0828,0.1098915,58.18775
1,22.75,-13.219,352.0232746,0,-4.8179502,-15.659925,3.60900525,0.01052315,-56.985875,8.0595,0.08453255,0.4202,0.045825,0.06176305,0.246626225,0.1839129,1.6598,0,38.02325,98.3,5.6366,6.1618,6.8762,7.772,8.7616,-22.7505,-74.762375,0,0,0,0,0,235.7835,310.07375,0,-3.28545,389.007909925,0.72074195,-3.737795,5.136863125,0.0268951,-13.701875,5.4000525,0.06755775,0.1066905,0.01425555,0.0222915,0.08982935,0.093033,-0.380275,0.085918675,58.901
1,23.25,-14.413925,349.33311145,0,-3.571112275,-13.252525,3.00085765,0.011555775,-56.103,7.942125,0.07854605,0.5978,0.044,0.070711,0.2227034,0.194936,1.8347,0,37.26875,98.3,5.542125,6.075575,6.796825,7.7393,8.768875,-21.83065,-72.844575,0,0,0,0,0,236.0564,309.384575,0,-3.7662475,381.100161,0.7300008,-4.4148525,4.71259145,0.03169475,-20.10265,5.20886,0.07392715,0.083814,0.01452,0.0197942,0.0909764,0.084591,-0.03485,0.08163885,58.6255
1,23.75,-13.98345,351.147225125,0,-4.6106076,-17.29435,2.52834375,0.00819305,-67.87745,7.469,0.083666,0.610875,0.052,0.069031375,0.228035,0.20438685,1.702875,0,37.0285,98.297,5.4464,5.99485,6.727725,7.7082,8.768875,-22,-74.5212,0,0,0,0,0,235.02695,308.764975,0,-8.89877,382.98156585,0.68789925,-13.43485,5.3836551,0.0270638,-16.940425,4.96601,0.0658259,0.081737775,0.0136854,0.023029775,0.091540925,0.093794925,-0.0755749999999998,0.05695375,55.727
