DOY2,HR2,CO2,H2O,CH4,FC,FCH4,H,LE,WS,USTAR,TAU,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,TS_1_1_1,TS_2_1_1,TS_3_1_1,TS_4_1_1,G_1_1_1
1,6.75,400.0083391,3.08306799,1992.57917,0.412021267,4.54,-8.300245053,1.96917221883333,3.875707336,0.215489141,-0.0634,0.897105606380876,0.535093631059089,0.242487113059643,100.8144266,80.85,-16.025,1.6932120675,-3.31068349999998,0.169705627484771,-23.49,-0.0895,-0.085,-1.4835,0.34,232.3,243.4,-0.753,-1.249,-0.7385,-1.1095,-31.416835
1,7.25,400.4587068,3.2676685645,1995.188747,0.347004123,2.19,-13.302490355,2.04236184766667,4.7747704395,0.1764213925,-0.04535,0.782988532174304,0.577781854849445,0.246282591913844,100.80230495,82.05,-16.43,1.703842591,-3.14466514999998,0.224719296781351,-5.81200000000001,-0.092,-0.084,-1.132,0.576,234.05,243.2,-0.7525,-1.2555,-0.7335,-1.106,-31.350695
1,7.75,400.57132165,3.298505919,2002.425226,0.49962784075,2.56,-9.741487685,2.1155514765,4.212862246,0.171617992,-0.0415,0.733400444804615,0.534502495139694,0.229458881481804,100.60896695,81.75,-16.27,1.73194138,-3.05892014999998,0.229998356180048,-11.932,-0.0955,-0.0875,-1.0895,0.342,231.75,245.1,-0.743,-1.2565,-0.7295,-1.109,-31.27922
1,8.25,400.29350305,3.320404676,1995.976498,0.6522515585,5.66,-9.7194639985,1.38318250325,4.0761043025,0.177167907,-0.0435,0.757705172488017,0.566463675146248,0.254655098796301,100.71608605,81.55,-16.02,1.664397965,-2.97265904999997,0.240495805087801,-8.923,-0.0895,-0.08,-1.2995,0.754,233.7,246.35,-0.7415,-1.266,-0.732,-1.048,-31.20844
1,8.75,400.26641645,3.306378973,1995.3959585,0.369863559,3.155,-7.9977367335,0.65081353,4.21846215,0.221936408,-0.0629,0.841813852345042,0.676019975296588,0.293257565972304,100.5922748,81.2,-16.075,1.6357770495,-2.90009079999999,0.236643191323985,-9.94499999999999,-0.091,-0.0845,-1.274,0.414,231.25,247.05,-0.7375,-1.2625,-0.723,-1.0445,-31.142705
1,9.25,400.1642507,3.404269384,1997.605003,0.2649236915,3.24,-9.0651989035,1.5511457395,3.64457467,0.230523138,-0.0688,0.891089875938449,0.738671592793442,0.253968501984006,100.5012659,80.8,-16.13,1.710551772,-3.08609319999999,0.211187120819429,-7.229,-0.096,-0.086,-1.1415,0.3385,228.6,246.4,-0.734,-1.2775,-0.7195,-1.087,-30.92316
1,9.75,400.3188444,3.3329245365,1997.520171,0.414264098,1.57,-11.40706439,1.134360703,4.946216649,0.256137312,-0.0675,0.888235807091788,0.61334660837083,0.25219040425837,100.5950236,80.55,-15.985,1.517416275,-3.15349909999998,0.235159520326097,-10.2015,-0.0785,-0.0775,-1.0585,0.4205,230.4,246.05,-0.728,-1.278,-0.7175,-1.1365,-30.680225
1,10.25,400.6438082,3.3624092395,1995.831927,0.7429350445,0.6535,-9.5668179515,0.98840777,4.839107393,0.2851749245,-0.105611512,0.986103868702943,0.67367362719476,0.284953489803653,100.57737455,79.855,-15.64,1.393359288,-3.18481789999998,0.201468393055284,-50.912,-0.05,-0.0455,-1.5145,1.362,233.55,247.85,-0.729,-1.281,-0.715,-1.1675,-30.433215
1,10.75,401.74515655,3.36337542,2000.522839,0.616333966,3.035,-13.2359529,5.6134084855,4.720084916,0.26581914,-0.1043677545,1.00086816564421,0.736589362535192,0.30935416596516,100.5521174,80.85,-15.245,1.380533191,-3.17486059999999,0.184661853126194,-48.703,0.7175,0.715,-0.499,1.714,233.6,249.85,-0.724,-1.2825,-0.7145,-1.0845,-30.19207
1,11.25,402.56417285,3.542349951,2029.5667195,0.4897328875,4.765,-9.549520185,5.9978855345,5.1986401425,0.287347483,-0.107308789,1.08787080627818,0.721311267243058,0.3469723191818,100.6488477,80.155,-14.945,1.339492377,-3.14851944999998,0.186063570729679,-43.251,5.1865,5.117,1.6895,5.068,230.85,250.5,-0.7235,-1.2915,-0.707,-1.126,-29.94921
1,11.75,401.6295035,3.231639426,2028.639335,0.4190855575,0.726,-7.304135441,5.97887526075,5.1063626595,0.327244071,-0.145284293,1.16835192890482,0.748722339937431,0.382704477894323,100.67189305,79.7,-14.86,1.234917079,-2.99558539999995,0.236160171085225,-42.65,15.93,15.605,7.0275,17.18,229.35,250.8,-0.7205,-1.2895,-0.706,-1.141,-29.704135
1,12.25,401.64251,3.263502694,2017.377846,0.437112288,1.945,-5.72943899,5.959864987,6.014839765,0.2683404095,-0.1123227995,1.10804553402368,0.703585410583104,0.358671286968537,100.6621007,79.66,-14.73,1.299627338,-2.87864944999999,0.189280868154124,-39.16,30.215,31.895,18.625,31.79,232.7,251.45,-0.7235,-1.2925,-0.7045,-1.037,-29.460165
1,12.75,401.5295143,3.5748996425,2009.91251,0.703692976,5.06,-10.40008024,6.908381756,6.417508348,0.2828064625,-0.123430503,1.13247072528627,0.762010322177038,0.39709901812899,100.683264,79.595,-14.255,1.3227856665,-2.82911994999998,0.216255842455119,-38.57,48.005,50.335,31.575,44.59,228.45,253.15,-0.721,-1.2855,-0.71,-1.0845,-29.26628
1,13.25,401.51048425,3.3121463675,2054.589558,1.153233486,5.82,-8.053077508,8.2720180525,5.971126228,0.2776099585,-0.0991,1.02696361982828,0.664450671023058,0.336036800427352,100.66577305,80.25,-14.07,1.388226927,-2.79838014999998,0.215729689217099,-30.18,66.015,66.54,38.475,55.22,228.25,254.55,-0.724,-1.2865,-0.7065,-1.1805,-29.180085
1,13.75,402.0189426,3.230509872,2055.249771,0.4271261985,2.04,-7.377135293,7.592177995,5.44583011,0.284550229,-0.101527623,0.90001066549236,0.620582730987578,0.327161478478136,100.6796881,80.185,-13.96,1.3413516615,-1.95532079999998,0.172916164657906,-19.31,74.84,74.075,39.755,57.67,225.15,251.45,-0.72,-1.288,-0.7115,-1.176,-29.098655
1,14.25,401.3593901,3.251319282,2054.776891,0.606526395,2.08,-10.4963141,10.5881049145,5.731764294,0.289438256,-0.1043583795,1.05499876445425,0.668930309524094,0.32477685108394,100.6590211,80.15,-14.295,1.492902468,-1.74614409999998,0.21,-30.6325,75.795,75.555,41.145,55.535,220.5,250.1,-0.7245,-1.2825,-0.712,-1.2125,-29.02723
1,14.75,401.5175404,3.250024981,2041.9460055,0.984166941,2.98,-11.79551046,4.8920757895,5.502581085,0.360209411,-0.162005267,1.06511005722413,0.692894894626883,0.364091319588919,100.6306305,80.4,-14.205,1.453106601,-1.27508829999999,0.223383079036887,-41.955,68.005,68.955,40.63,53.4,220.85,249.7,-0.712,-1.2825,-0.708,-1.191,-28.940885
1,15.25,401.488578,3.6874497485,2055.108434,0.706443209,3.07,-13.642425695,4.5948480585,5.3621785875,0.2895976245,-0.0884,1.00503717770111,0.659237098977089,0.34804878176091,100.63155825,79.12,-14.05,1.486266843,-1.12494719999998,0.234341382725462,-44.11,54.88,53.305,33.205,42.905,210.45,248.8,-0.7235,-1.282,-0.7075,-1.07,-28.85737
1,15.75,401.5131964,3.6708964435,2042.3782035,0.549513995,4.59,-14.527272985,8.722342554,5.533519769,0.333112722,-0.124707772,1.02238266095371,0.703147046108946,0.312528626355588,100.6490297,80.95,-13.775,1.600460227,-1.33604329999997,0.219312856042087,-43.85,41.34,41.66,20.615,31.58,211.4,248.4,-0.724,-1.289,-0.707,-1.1025,-28.777445
1,16.25,403.85619525,3.155582269,2052.5705715,0.54022262990625,1.69,-10.80652058,7.75040121685714,4.958828861,0.29100813,-0.116956527,1.060480408117,0.671970244132878,0.326516976587742,100.7215065,82.25,-13.79,1.5770485306,-1.74310829999996,0.21142374511866,-44.69,22.605,21.99,7.872,17.03,207.75,245.95,-0.719,-1.2765,-0.711,-1.1785,-28.719635
1,16.75,404.203922725,3.5022943575,2057.719169,0.5309312648125,3.39,-12.8311477,6.77845987971429,5.444342554,0.319873389,-0.19184114,1.05559002884643,0.685095895477414,0.329652071129547,100.69424,81.7,-14.04,1.5536368342,-1.40076339999996,0.210475651798492,-53.4605,8.6625,8.4035,3.23,7.378,212,245.35,-0.713,-1.271,-0.704,-1.0545,-28.68898
1,17.25,404.5516502,3.849006446,2057.217163,0.52163989971875,2.06,-11.61474342,5.80651854257143,5.161047299,0.244788324,-0.0784,0.944409559182257,0.657599587506349,0.3039720808952,100.7686796,81.75,-14.38,1.5302251378,-1.43689134999997,0.220348949436318,-50.271,1.7635,1.6945,-0.145,2.813,214.8,241.75,-0.715,-1.2705,-0.7035,-0.974,-28.656165
1,17.75,401.4054225,4.1957185345,2057.068286,0.512348534625,7.6,-13.13916436,4.83457720542857,4.467678801,0.296263087,-0.1133260415,0.977726869836357,0.663987598528768,0.306267856622271,100.7723727,80.565,-14.92,1.5068134414,-2.01143779999995,0.193907194296653,-53.945,0.057,0.058,-1.582,0.639,214.8,235.65,-0.718,-1.27,-0.7055,-0.965,-28.6651
1,18.25,402.71776595,3.4695647015,2056.2237465,0.50305716953125,6.68,-8.465095046,3.86263586828571,4.715288769,0.212293392,-0.0644,0.823016925706878,0.667683195834671,0.27258026340878,100.8259235,80.7,-15.69,1.483401745,-2.67395719999996,0.176351920885484,-50.2215,-0.0705,-0.0685,-1.49,1.0905,215.4,234.1,-0.7185,-1.2685,-0.705,-1.0165,-28.776665
1,18.75,401.48904945,3.4801573455,2052.87501,0.4937658044375,7.305,-7.761687626,2.89069453114286,3.973588735,0.2085432095,-0.06465,0.938356370569613,0.644264802721356,0.255810230941013,100.82007595,81.1,-15.28,1.718997927,-1.92652334999996,0.174614085170567,-43.113,-0.088,-0.082,-1.584,1.109,217.85,231.8,-0.7175,-1.271,-0.7105,-1.027,-28.891165
1,19.25,400.1251136,3.291402734,2046.4406205,0.48447443934375,7.93,-17.20179299,1.918753194,4.084093972,0.259705568,-0.109806792,1.03369208330616,0.718277598196373,0.260914881003826,100.8419322,82.5,-15.735,1.6172088105,-1.93940379999998,0.192220263901782,-45.041,-0.092,-0.089,-1.3675,1.8405,213.3,232.5,-0.721,-1.264,-0.706,-0.987,-29.002945
1,19.75,402.5445875,2.708465754,2054.401461,0.47518307425,4.015,-10.2706855335,2.74821140725,3.811084968,0.262209576,-0.09055,0.90826650108875,0.541143788655104,0.263818119165458,100.8677198,82.1,-16.115,1.444373316,-2.20920319999999,0.155884572681199,-48.3045,-0.087,-0.082,-1.4115,0.601,209.8,237.55,-0.7235,-1.2605,-0.714,-1.0015,-29.109465
1,20.25,402.4296186,2.951443162,2047.180663,0.46589170915625,3.57,-10.768075505,3.5776696205,4.282063343,0.261078337,-0.0918,1.02945989479921,0.680075222310003,0.26134268690744,100.9145068,82.55,-16.01,1.2141726685,-2.49557949999996,0.192353840616713,-41.711,-0.095,-0.0885,-1.168,1.177,213.3,240,-0.7265,-1.247,-0.72,-1.13,-29.231075
1,20.75,400.6754406,3.1317841395,2052.7581125,0.4566003440625,5.35,-9.351977261,3.5776696205,4.634104096,0.240557761,-0.0912,1.02732259879748,0.611260650622956,0.275136329843952,100.948955,81.3,-15.79,1.210241282,-2.77351149999998,0.177200451466693,-33.9225,-0.0895,-0.0825,-1.479,0.829,222.55,241.25,-0.729,-1.238,-0.721,-1.1165,-29.357195
1,21.25,400.75761685,3.0244866855,2052.13443,0.44730897896875,7.13,-12.42499581,3.5776696205,4.424464496,0.2289145,-0.0857,0.903011323295561,0.662517466184855,0.276586333718787,100.9797157,81.5,-15.345,1.344239235,-2.90482489999999,0.177763888346312,-40.415,-0.0845,-0.08,-1.643,0.982,221.1,241.4,-0.7325,-1.227,-0.7225,-1.0925,-29.48509
1,21.75,401.49710515,3.0535310598,2040.489605,0.438017613875,6.77,-8.120487572,3.5776696205,5.2648287005,0.2377101835,-0.0727,0.951800751858216,0.737837478597681,0.283453497030905,100.96591565,81.5,-15.21,1.40285852175,-2.60212105,0.179552790162565,-26.096,-0.094,-0.0895,-0.988,0.4,221.7,242.6,-0.736,-1.231,-0.7245,-1.148,-29.60816
1,22.25,400.4071141,3.0825754341,2038.4662585,0.42872624878125,6.73,-10.1446175725,3.5776696205,4.094326022,0.228838064,-0.0676,0.936849953834658,0.675632599864749,0.270739727413618,100.9382475,81.55,-15.66,1.4614778085,-2.86689679999995,0.15556349186104,-31.7909999999999,-0.0915,-0.0825,-1.6365,0.565,220.65,244.45,-0.74,-1.229,-0.7295,-1.085,-29.73688
1,22.75,402.043204,3.1116198084,2041.1999135,0.4194348836875,3.675,-12.60174377,3.5776696205,4.370173182,0.194900658,-0.0565,0.945696273652382,0.492213070732584,0.259229627936314,100.9057698,81.15,-15.915,1.52009709525,-2.83676929999996,0.187882942280559,-29.267,-0.0905,-0.0895,-1.765,0.57,220.6,244.75,-0.7405,-1.228,-0.7325,-0.9645,-29.866025
1,23.25,400.5284485,3.1406641827,2045.1587255,0.41014351859375,5.485,-10.056112205,3.5776696205,4.485046898,0.2392773815,-0.0693,0.933291019796877,0.563454185096714,0.231320862032067,100.9687727,81.05,-16.165,1.578716382,-2.26711324999999,0.172191692368497,-31.049,-0.09,-0.087,-1.4405,0.635,219.4,243.65,-0.743,-1.2275,-0.741,-1.0175,-29.998865
1,23.75,400.4285721,3.169708557,2054.112028,0.4008521535,9.4,-10.52340707,3.5776696205,4.2625867655,0.2239823795,-0.0693,0.930838679090751,0.615670371122067,0.24891921596331,100.98906915,80.45,-15.925,1.604625498,-2.526635,0.230073544661769,-41.615,-0.096,-0.0875,-1.343,0.79,219.75,242.45,-0.7475,-1.219,-0.742,-1.037,-30.12702
2,0.25,400.14041665,2.7182169865,2045.1488925,0.43554745,3.96,-11.43155228,4.623090895,3.8387473395,0.246637579,-0.101575895,0.95150312070217,0.60818366881165,0.302794972731012,101.00649795,96.8,-4.1825,1.5652212875,-3.10659469999999,0.216572424335459,-8.10800000000001,-0.078,-0.0605,-0.767,0.543,281.4,292.9,-0.3435,-0.5855,-0.106,0.5075,-11.9072
2,0.75,400.1122533,2.7182169865,2047.7037805,0.4536288098,6.54,-11.924206225,4.623090895,4.7805455515,0.2444637045,-0.0833,0.842895215218983,0.56212438691963,0.287394574438173,100.9691833,96.6,-4.5285,1.5652212875,-3.65222374999996,0.258065103241278,-5.40600000000004,-0.0835,-0.064,-1.1035,0.3375,287.2,287.35,-0.3455,-0.5885,-0.1025,0.5205,-11.860925
2,1.25,400.07678645,2.7182169865,2023.798482,0.4717101696,0.945,-12.486327695,4.623090895,4.2417571335,0.2317965145,-0.0725,0.785801123551735,0.589289527249427,0.243515545036786,100.95997895,97.75,-4.7615,1.5652212875,-4.13543749999997,0.252275327583307,-6.22300000000001,-0.075,-0.0625,-0.725,0.321,278.65,286.3,-0.3445,-0.591,-0.1055,0.538,-11.81537
2,1.75,400.1589641,2.7182169865,2042.921616,0.4897915294,1.0875,-9.4612185385,4.623090895,4.353213261,0.23054351,-0.0705,0.863877166036931,0.599451895484533,0.250798724079689,101.0247879,97.75,-4.7625,1.5652212875,-4.08328419999998,0.211896201004171,-16.094,-0.076,-0.063,-0.6475,0.532,276,285.25,-0.3465,-0.589,-0.109,0.563,-11.76509
2,2.25,400.4743092,2.7182169865,2044.182586,0.5078728892,1.23,-11.53955753,4.623090895,3.5180858075,0.22282558,-0.0895,0.855720419670367,0.577785873987463,0.215265552430184,101.07769625,97.5,-4.6805,1.5652212875,-4.95628794999996,0.223160829978881,-17.5810000000001,-0.0785,-0.067,-0.54,0.427,274.9,286.5,-0.343,-0.5935,-0.111,0.574,-11.71517
2,2.75,399.71763555,2.7182169865,2041.735522,0.525954249,4.24,-7.056459143,4.623090895,4.045178279,0.197010079,-0.05875,0.751006966678739,0.614658506814963,0.235584379787795,101.0509065,97.75,-5.035,1.5652212875,-5.0506896,0.272029410174709,-6.738,-0.083,-0.0695,-0.756,0.33,281.7,286.8,-0.3435,-0.594,-0.1075,0.577,-11.664405
2,3.25,399.8553983,2.8542563345,2020.337228,0.570121937333333,4.815,-11.57150545,4.623090895,3.930420672,0.251860805,-0.0846,0.836419455177843,0.61389225113207,0.26,101.0416423,97.7,-4.546,1.483753864,-4.828709,0.248193472919817,-11.4025,-0.083,-0.066,-0.582,0.3125,281.85,289.85,-0.347,-0.5955,-0.1055,0.598,-11.605845
2,3.75,400.51403835,2.982735219,2018.8718845,0.614289625666667,4.01,-6.7424028805,4.623090895,3.575328788,0.257068889,-0.0892,0.81550448435309,0.60155869206587,0.255929677841395,101.0222224,97.65,-4.3825,1.510897514,-4.42710599999998,0.286879765755621,-12.8575,-0.0815,-0.07,-0.2595,0.5125,284.7,294.4,-0.3405,-0.5925,-0.106,0.5545,-11.5584
2,4.25,400.2129382,3.0369308195,2015.999894,0.658457314,3.045,-10.0685239165,5.362508498,3.4675800045,0.22856614,-0.07185,0.855741039670569,0.55247069778554,0.241581139893037,100.97441675,97.65,-4.109,1.517773643,-4.18585584999999,0.280133939215808,-13.807,-0.084,-0.072,-0.293,0.452,284.95,295.3,-0.347,-0.592,-0.1185,0.5325,-11.507855
2,4.75,400.5206986,3.0959772225,1994.2272785,0.3637384045,3.40833333333333,-4.749967323,5.596128059,3.741495782,0.198023291,-0.0597,0.865751601868877,0.584672471833906,0.289901013686588,100.9430634,97.95,-4.273,1.704458952,-3.82228579999997,0.233023208795417,-4.55200000000002,-0.086,-0.068,-0.465,0.533,287.9,295.1,-0.345,-0.594,-0.1105,0.4975,-11.45422
2,5.25,400.4652755,2.9802176955,1994.9411715,0.214497976,3.77166666666667,-8.112623673,3.806907053,3.575839642,0.1672637415,-0.04865,0.760986595044498,0.568754156175583,0.245542200082913,100.9141999,98.15,-4.8165,1.751017319,-4.40527929999999,0.204373034571759,-3.67950000000002,-0.0845,-0.068,-0.6045,0.3495,292.65,292.65,-0.345,-0.5955,-0.1115,0.468,-11.39684
2,5.75,399.9708362,3.019130355,1993.8459185,0.420932728,4.135,-8.779692695,3.1935823985,3.5308222045,0.207349296,-0.0525,0.687040540443969,0.593993020765813,0.210810840086293,100.8849942,98.95,-4.723,1.633754594,-3.81791934999998,0.218030651978438,-4.32650000000001,-0.086,-0.071,-0.42,0.49,292.05,293.45,-0.3505,-0.594,-0.116,0.415,-11.3402
2,6.25,399.909973,3.029981761,1993.061271,0.4164769975,-1.78,-11.99190696,1.89598259,4.2112841045,0.211121031,-0.0735,0.823865849075216,0.604473661816424,0.242662729640632,100.84843795,98.1,-4.4665,1.6419072895,-3.60876209999998,0.160938299710437,-4.13600000000002,-0.09,-0.069,-0.4505,0.538,290.6,294.2,-0.3475,-0.5955,-0.1105,0.3745,-11.28337
2,6.75,400.0083391,3.08306799,1992.57917,0.412021267,4.54,-8.300245053,1.96917221883333,3.875707336,0.215489141,-0.0634,0.897105606380876,0.535093631059089,0.242487113059643,100.8144266,98.05,-4.297,1.6932120675,-3.31068349999998,0.169705627484771,-4.78500000000003,-0.0825,-0.0645,-0.668,0.3715,290.05,295.95,-0.3485,-0.594,-0.111,0.434,-11.22465
2,7.25,400.4587068,3.2676685645,1995.188747,0.347004123,2.19,-13.302490355,2.04236184766667,4.7747704395,0.1764213925,-0.04535,0.782988532174304,0.577781854849445,0.246282591913844,100.80230495,98.4,-4.1465,1.703842591,-3.14466514999998,0.224719296781351,-4.17599999999999,-0.081,-0.0715,-0.6,0.375,292.4,296.35,-0.3515,-0.6005,-0.1145,0.414,-11.16647
2,7.75,400.57132165,3.298505919,2002.425226,0.49962784075,2.56,-9.741487685,2.1155514765,4.212862246,0.171617992,-0.0415,0.733400444804615,0.534502495139694,0.229458881481804,100.60896695,97.25,-3.851,1.73194138,-3.05892014999998,0.229998356180048,-4.94650000000001,-0.0865,-0.066,-0.572,0.485,290.1,296.85,-0.3455,-0.5975,-0.119,0.433,-11.106225
2,8.25,400.29350305,3.320404676,1995.976498,0.6522515585,5.66,-9.7194639985,1.38318250325,4.0761043025,0.177167907,-0.0435,0.757705172488017,0.566463675146248,0.254655098796301,100.71608605,96.35,-3.7865,1.664397965,-2.97265904999997,0.240495805087801,-13.7345,-0.0805,-0.0615,-0.401,0.4625,279.85,296.6,-0.3445,-0.6015,-0.113,0.4405,-11.14222
2,8.75,400.26641645,3.306378973,1995.3959585,0.369863559,3.155,-7.9977367335,0.65081353,4.21846215,0.221936408,-0.0629,0.841813852345042,0.676019975296588,0.293257565972304,100.5922748,95.35,-3.837,1.6357770495,-2.90009079999999,0.236643191323985,-5.60300000000001,-0.067,-0.041,-0.3895,0.593,283.1,296.8,-0.349,-0.6025,-0.1125,0.421,-11.185465
2,9.25,400.1642507,3.404269384,1997.605003,0.2649236915,3.24,-9.0651989035,1.5511457395,3.64457467,0.230523138,-0.0688,0.891089875938449,0.738671592793442,0.253968501984006,100.5012659,95.95,-3.816,1.710551772,-3.08609319999999,0.211187120819429,-5.33349999999998,0.249,0.2715,0.17,1.0775,290.85,297.05,-0.342,-0.5975,-0.114,0.429,-11.227945
2,9.75,400.3188444,3.3329245365,1997.520171,0.414264098,1.57,-11.40706439,1.134360703,4.946216649,0.256137312,-0.0675,0.888235807091788,0.61334660837083,0.25219040425837,100.5950236,96.95,-3.797,1.517416275,-3.15349909999998,0.235159520326097,-6.31999999999999,5.1585,5.2915,1.374,2.638,286.1,297.05,-0.342,-0.5985,-0.1155,0.47,-11.26723
2,10.25,400.6438082,3.3624092395,1995.831927,0.7429350445,0.6535,-9.5668179515,0.98840777,4.839107393,0.2851749245,-0.105611512,0.986103868702943,0.67367362719476,0.284953489803653,100.57737455,97.75,-3.8215,1.393359288,-3.18481789999998,0.201468393055284,-4.56750000000002,25.155,26.36,10.18,9.595,290.75,296.9,-0.345,-0.5955,-0.111,0.4525,-11.305575
2,10.75,401.74515655,3.36337542,2000.522839,0.616333966,3.035,-13.2359529,5.6134084855,4.720084916,0.26581914,-0.1043677545,1.00086816564421,0.736589362535192,0.30935416596516,100.5521174,98.2,-3.6625,1.380533191,-3.17486059999999,0.184661853126194,-7.85499999999998,60.4,61.535,25.615,26.15,291.4,297.95,-0.3495,-0.594,-0.1115,0.454,-11.342245
