DOY2,HR2,PA,RH,TA,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,TS,G
2,0.25,104.14798,93.19,-6.6577,11.5511,13.707,21.403,-4.0547,-2.606,267.68,271.56,-6.473,2.30357499999999
2,0.75,104.15655,93.26,-6.86450000000002,11.9363,13.743,25.73,-4.1716,-2.5461,263.78,271.19,-6.73040000000002,2.26449999999999
2,1.25,104.13746,93.29,-7.29080000000001,11.4101,13.729,21.888,-3.8041,-2.5073,266.31,269.21,-7.11800000000001,2.19009999999999
2,1.75,104.11425,93.53,-7.44090000000001,9.17679999999999,13.678,38.5099999999998,-3.7221,-2.5805,266.53,269.05,-7.22620000000001,2.09559999999999
2,2.25,104.10059,93.54,-7.53,9.41909999999999,13.709,38.9489999999999,-3.873,-2.423,262.07,268.51,-7.35160000000001,1.94832499999999
2,2.75,104.10089,93.48,-7.5706,9.12879999999999,13.718,26.508,-3.6933,-2.5154,263.06,267.78,-7.3968,1.71562499999999
2,3.25,104.09334,92.5,-7.61650000000001,7.41369999999999,13.708,25.799,-3.76940000000001,-2.9584,257.84,266.61,-7.63140000000001,1.424575
2,3.75,104.08916,91.78,-7.14520000000002,15.4803,13.689,24.646,-2.22800000000001,-2.6854,262.81,268.87,-7.11960000000002,1.0959
2,4.25,104.0835775,91.3625,-6.62332500000001,16.7719,13.73775,27.22075,-2.5333,-2.475125,267.6075,269.9975,-6.70827500000001,0.84546875
2,4.75,104.0912575,92.675,-6.7651,17.10265,13.72,26.199,-3.17055,-2.395,263.2875,269.7825,-6.752575,0.759206249999999
2,5.25,104.09877,92.46,-7.43470000000001,15.1842,13.759,23.856,-3.3071,-2.5212,260.94,265.97,-7.6809,0.681349999999999
2,5.75,104.10272,91.88,-7.49940000000001,18.2317,13.756,20.716,-3.5998,-3.3466,267.99,265.23,-7.68290000000001,0.632575
2,6.25,104.09993,92.58,-7.58390000000001,15.4086,13.759,26.311,-3.7591,-3.2043,262.87,264.68,-7.82040000000001,0.658174999999999
2,6.75,104.11769,93.25,-7.2164,16.6291,13.739,26.522,-3.726,-3.1641,266.85,266.91,-7.3784,0.690324999999998
2,7.25,104.11473,92.91,-7.09960000000001,15.0018,13.739,26.811,-3.67940000000001,-3.1977,268.58,266.94,-7.36830000000001,0.729
2,7.75,104.12488,92.37,-7.15450000000001,15.8815,13.709,26.1419999999999,-3.9168,-2.6571,261.27,265.65,-7.52380000000001,0.859649999999999
2,8.25,104.15752,93.08,-7.4931,17.5878,13.747,26.1779999999999,-3.63710000000001,-2.5901,259.78,266.18,-7.4173,1.0052
2,8.75,104.17196,93.9,-6.73470000000001,16.6797,13.77,25.9979999999999,-2.86320000000001,-1.9438,266.59,267.34,-7.0378,1.130875
2,9.25,104.19919,94.01,-6.7201,13.2909,21.004,27.445,3.98969999999998,4.11979999999998,263.94,267.28,-7.1172,1.22735
2,9.75,104.23189,93.38,-7.2006,19.1132,44.551,47.3539999999999,14.187,20.053,263.11,267.87,-7.2403,1.29702499999999
2,10.25,104.26162,93.34,-7.2407,21.394,73.607,79.012,29.699,39.07,262.97,267.96,-7.229,1.40285
2,10.75,104.27654,93.38,-6.9225,21.6569,114.45,110.89,62.845,53.601,270.26,269.14,-6.8862,1.481375
2,11.25,104.28288,93.09,-6.24620000000001,19.308,203.079999999999,178.52,115.14,91.7949999999998,275.05,272.05,-6.18510000000001,1.5593
2,11.75,104.29729,92.98,-6.07240000000001,19.52,194.06,212.66,128.26,101.15,274.9,273.56,-5.90940000000001,1.655025
2,12.25,104.33685,93.24,-5.71000000000001,23.273,197.8,234.54,143.5,115.07,276.47,275.4,-5.44280000000001,1.764275
2,12.75,104.38399,92.39,-5.36830000000001,22.753,251.1,246.42,152.2,126.35,274.46,276.83,-5.03740000000001,1.8962
2,13.25,104.39997,92.78,-5.28740000000001,22.14,238.38,242.55,138.19,121.91,276.06,276.72,-4.92730000000001,2.017075
2,13.75,104.38297,92.37,-6.5821,21.053,256.2,264.72,138.15,130.97,275.6,272.65,-6.3227,2.14235
2,14.25,104.36491,91.58,-6.2662,18.617,242.24,244.15,135.18,118.89,267.43,273.82,-6.04120000000001,2.35185
2,14.75,104.388465,91.745,-5.865975,16.11425,230.995,230.55,128.075,113.2625,271.765,273.465,-5.66555,2.614
2,15.25,104.3424125,92.1625,-5.906875,15.9725,218.3625,199.7,120.525,96.9125,271.325,273.925,-5.744375,2.746375
2,15.75,104.3204375,92.0625,-5.910875,11.12375,175.575,166.5625,102.1625,82.08125,266.95,273.2625,-5.741875,2.65178125
2,16.25,104.3058125,92.15,-5.976,12.19,139,128.175,84.44125,63.125,260.5875,273.2375,-6.146375,2.5908125
2,16.75,104.286075,92.725,-5.940125,10.5145,106.425,94.825,59.45,42.0625,261.5875,272.575,-5.873875,2.58234375
2,17.25,104.2563875,93.6,-5.72925,10.256375,70.2625,58.1675,33.95,26.965,260.7,275.6,-5.736125,2.59146875
2,17.75,104.2247125,93.95,-5.984125,11.424625,37.235,40.1425,16.2575,12.74375,267.8375,274.7875,-5.9905,2.58
2,18.25,104.2203,92.425,-6.375375,16.011,16.94375,31.115,4.687875,3.102625,260.0125,272.175,-6.492375,2.57309375
2,18.75,104.1945625,92.575,-6.3455,16.048375,13.6275,23.42,-2.201,-2.118125,264.425,271.9,-6.521375,2.55640625
2,19.25,104.1698875,93.1,-6.282,13.175375,13.57875,26.0625,-4.024625,-2.539375,270,273.0375,-6.230875,2.53925
2,19.75,104.2188625,93.275,-5.8215,13.252125,13.615,24.56625,-4.04175,-2.57075,269.5125,273.9625,-6.03025,2.48915625
2,20.25,104.2315875,93.3625,-5.985375,11.365,13.52375,21.625,-3.77525,-2.748625,267.75,274.125,-5.971,2.47828125
2,20.75,104.2175,93.8,-5.858875,15.203625,13.5375,25.90375,-3.729875,-2.599625,271.875,275.4625,-5.73575,2.45928125
2,21.25,104.213775,94.2625,-5.857125,15.1715,13.595,20.1875,-3.589875,-2.608,270.075,275.475,-5.732125,2.44078125
2,21.75,104.2013875,94.2625,-6.092,14.769,13.67,19.53,-3.62475,-2.53975,270.1625,273.8625,-6.0985,2.40259375
2,22.25,104.198725,94.125,-6.16475,12.5905,13.72125,20.03,-3.563625,-2.8975,270.9625,273.1375,-6.11925,2.37984375
2,22.75,104.1631,94.1875,-6.092875,10.151,13.72,22.58875,-3.498,-3.041,271.9375,273.525,-6.044125,2.3751875
2,23.25,104.1525625,94.425,-6.011,12.2365,13.69625,21.00625,-3.85625,-3.148375,272.8875,274.15,-5.96425,2.35509375
2,23.75,104.129225,94.3,-6.02525,12.002625,13.69875,20.23875,-3.7445,-2.922,266.8125,273.675,-5.96825,2.3195625
3,0.25,103.95982,85.9925,-15.65525,7.71807499999999,6.91795,13.46975,-4.596125,-3.1393,228.6525,232.475,-15.9265,-0.240493750000004
3,0.75,103.9477475,86.38,-15.8295,6.35809999999998,6.919975,13.47,-4.567475,-3.3084,233.295,232.4925,-15.89175,-0.319800000000004
3,1.25,103.9344425,86.3925,-15.16,6.84709999999996,6.919,13.46675,-4.58805,-3.0104,232.575,232.795,-15.784,-0.392368750000004
3,1.75,103.9036275,86.6875,-15.1455,8.64062499999995,6.919,13.4695,-4.641425,-2.971025,234.58,233.675,-15.5275,-0.485487500000003
3,2.25,103.8887025,86.49,-15.29725,5.98919999999998,6.918975,13.47975,-4.405325,-2.93235,226.9725,233.3575,-15.95125,-0.553975000000003
3,2.75,103.85956,85.995,-15.4925,6.41224999999998,6.92095,14.523,-4.570375,-3.192025,233.4925,233.7525,-15.8505,-0.626125000000002
3,3.25,103.837275,85.8,-15.9465,7.62387499999999,6.921975,19.7735,-4.443375,-3.375725,228.6275,231.6775,-15.86575,-0.722400000000002
3,3.75,103.81468,85.7925,-16.05925,7.98972499999998,6.92295,20.0835,-4.706575,-3.2979,230.855,230.9975,-16.052,-0.894725000000001
3,4.25,103.8246875,85.8975,-15.97775,7.63992499999997,6.919975,19.99375,-4.657475,-3.250875,231.065,231.78,-15.80475,-1.0322125
3,4.75,103.8284125,85.8975,-15.80975,8.82702499999998,6.918,20.04175,-4.73245,-3.3442,230.0025,231.285,-15.99075,-1.01468125
3,5.25,103.81787,86.195,-15.6405,8.66037499999999,6.918,18.64775,-4.470375,-3.265025,230.1775,232.9625,-15.5575,-1.0118125
3,5.75,103.8186125,86.095,-15.79525,7.15632499999998,6.91995,19.8665,-4.514525,-3.07585,229.0575,232.47,-15.6855,-1.06556875
3,6.25,103.8263875,86,-16.1155,6.97634999999999,6.91995,20.13,-3.381175,-2.198775,226.075,231.575,-15.78175,-1.06975625
3,6.75,103.825555,86.09,-16.14275,8.20859999999997,22.18125,24.41625,4.15475,4.452525,225.075,231.645,-15.7915,-1.07145625
3,7.25,103.821535,86.0975,-16.1975,6.33124999999998,51.707,52.64125,20.901,21.463,224.385,231.18,-15.8565,-1.07390625
3,7.75,103.8362575,86.195,-16.23,5.69529999999999,99.0775,108.395,59.9272499999999,54.85275,226.3925,231.7275,-15.87,-1.0737375
3,8.25,103.8456025,86.295,-16.35175,7.06062499999999,164.915,156.39,99.275,89.6725,231.405,231.155,-16.0255,-1.07275625
3,8.75,103.8567175,86.0925,-16.21325,10.1835,220.49,221.2275,131.56,120.8275,232.455,229.9925,-16.03,-1.1069625
3,9.25,103.8660275,85.995,-14.23375,12.514625,309.9775,310.7775,167.6725,157.1825,233.2975,231.375,-13.611,-1.124025
3,9.75,103.8957475,85.69,-15.50025,17.385,372.66,395.3375,221.8275,199.5975,226.07,232.1,-15.11025,-1.1482
3,10.25,103.92711,84.7975,-15.29325,26.6825,445.9875,467.4,277.53,233.985,225.99,232.565,-14.82225,-1.0692375
3,10.75,103.9459975,84.5975,-14.7895,27.385,550.8425,527.0675,332.6175,268.77,225.4975,232.7725,-15.12075,-0.938918750000001
3,11.25,103.967115,84.395,-13.9025,30.85,618.565,582.195,369.705,302.565,230.72,234.755,-14.6445,-0.848124999999999
3,11.75,103.968945,84.19,-13.395,36.85,679.085,625.905,404.375,325.725,230.65,235.465,-14.181,-0.707912499999999
3,12.25,103.981935,84.295,-13.2715,38.13,747.89,697.245,428.175,354.375,231.49,238.27,-13.7465,-0.569312499999999
3,12.75,103.99567,84.475,-12.648,36.705,800.295,689.705,446.23,365.125,231.115,238.595,-12.5185,-0.445287499999999
3,13.25,103.99891,84.475,-11.679,37.095,832.155,721.39,456.555,372.29,232.46,239.29,-12.583,-0.430974999999999
3,13.75,104.003855,84.3,-11.577,32.975,841.15,720.955,455.085,370.275,233.375,239.695,-12.4455,-0.5091375
3,14.25,104.01523,84.885,-12.6905,32.15,823.2,705.965,445.795,362.355,233.605,241.525,-13.066,-0.436112499999999
3,14.75,104.0425875,85.02,-10.8975,31.0275,791.77,687.7975,430.1725,349.18,235.185,242.2175,-11.91875,-0.317306250000004
3,15.25,104.02882,85.48,-11.254,28.195,749.29,653.955,398.81,326.595,235.535,243.515,-12.359,-0.264012499999998
3,15.75,104.03284,85.295,-10.8585,26.57,690.94,596.31,369.75,299.36,234.545,244.03,-12.421,-0.178537499999998
3,16.25,104.03877,85.395,-11.9125,25.45,619.855,533.245,339.06,270.425,230.59,244.05,-12.132,-0.109962499999998
3,16.75,104.0673225,85.5,-12.343,21.6875,554.53,466.16,310.7175,240.655,231.7875,242.4575,-12.916,-0.0661062500000032
3,17.25,104.0895525,85.595,-11.5555,19.465,486.395,410.14,277.15,214.51,228.8975,241.7175,-13.38325,-0.0427875000000026
3,17.75,104.108865,85.9925,-12.598,14.79,394.3,321.3775,228.3325,168.515,228.64,237.165,-14.37975,-0.0638625000000019
3,18.25,104.11739,86.09,-13.87875,11.89995,302.625,242.485,176.2975,129.2725,228.4525,235.785,-14.85175,-0.0954937500000011
3,18.75,104.11741,86.7825,-13.4265,10.092,206.4925,168.105,128.9325,92.6975,232.8175,235.515,-15.15125,-0.1413625
3,19.25,104.1319275,87.0775,-14.1545,4.4142,125.735,101.395,84.0525,57.83825,230.35,236.275,-14.92325,-0.0919500000000007
3,19.75,104.1263825,87.1925,-14.529,2.78625,61.6105,54.49175,36.79025,27.22175,233.8275,236.7375,-14.83325,-0.140556250000001
3,20.25,104.12896,87.685,-15.00075,2.45935,25.8265,25.75275,6.665225,5.345675,230.1875,236.46,-14.917,-0.278362500000001
3,20.75,104.121335,87.0825,-15.20375,3.47695,8.074825,14.88375,-3.400625,-1.593,233.0175,235.4,-15.1675,-0.415525000000001
3,21.25,104.1015275,86.99,-15.32625,2.9824,6.917975,13.47,-4.917425,-3.655,233.585,234.535,-15.40025,-0.548
3,21.75,104.1009225,87.0975,-15.27325,6.79319999999999,6.913975,13.47975,-4.1413,-3.89805,235.1475,234.4575,-15.3775,-0.6231625
3,22.25,104.0915825,86.7925,-15.097,9.80167499999996,6.912975,13.47975,-4.3996,-3.65445,234.595,235.2425,-15.17175,-0.608918750000001
3,22.75,104.055395,86.3925,-15.5205,9.85874999999997,6.91495,13.47975,-4.46455,-3.585725,232.065,232.3825,-15.77425,-0.636781250000001
3,23.25,104.0218925,86.29,-15.994,8.55169999999998,6.917975,13.4895,-4.189825,-3.614675,231.8675,231.8,-15.9045,-0.682512500000001
3,23.75,103.986415,86.2875,-15.9955,8.29417499999998,6.917975,13.47,-4.408025,-3.368975,232.6525,232.48,-15.888,-0.722693750000001
4,0.25,103.43133,96.0125,-3.297025,-0.543349999999998,13.95375,13.44,0.361175,0.953775,282.495,287.14,-3.26025,6.33828125
4,0.75,103.419245,95.8425,-3.247075,3.96552500000001,13.83825,13.433,-0.0201249999999997,0.67725,281.8825,287.5,-3.159825,6.246275
4,1.25,103.4200375,95.6775,-3.177325,3.898525,13.85475,13.44,-0.0741499999999996,0.567825,281.9075,287.93,-3.043675,6.1840875
4,1.75,103.422065,95.66,-3.3486,3.07565,13.88775,13.46475,-0.216975,0.795825,279.8475,287.3,-3.1767,6.11604375
4,2.25,103.4099025,95.595,-3.5376,3.66175,16.88125,13.47825,-0.082875,0.8013,278.6075,286.9175,-3.453575,6.04296875
4,2.75,103.4110725,95.665,-3.8654,1.64625,20.34175,13.48,0.0969500000000002,0.9466,280.315,285.3725,-3.68265,5.97238125
4,3.25,103.4075375,96.13,-4.207975,4.9666,20.5465,16.97925,0.791825,1.972225,280.1375,283.7025,-4.104,5.91759375
4,3.75,103.40876,95.985,-4.28405,6.73339999999999,23.173,25.6585,3.3763,5.01679999999999,278.57,282.7,-4.1958,5.8767
4,4.25,103.39989,95.985,-4.27765,4.86095,33.1305,34.0965,12.6665,10.5005,278.59,282.54,-4.2201,5.8508
4,4.75,103.403725,95.785,-4.29645,5.542,50.9405,55.3815,35.8335,22.654,277.51,282.355,-4.2179,5.83696249999999
4,5.25,103.401715,95.585,-4.25495,5.37985,82.225,86.64,65.5115,45.0665,277.475,281.885,-4.21325,5.85491249999999
4,5.75,103.401945,95.47,-4.21535,5.83349999999999,137.55,149.28,98.005,71.854,278.265,282.37,-4.15825,5.85934999999999
4,6.25,103.406875,95.07,-4.03625,10.343,217.19,224.465,136.57,105.715,278.59,282.355,-3.8127,5.86459999999999
4,6.75,103.41762,94.94,-3.78750000000001,12.3005,285.785,294.2,177.56,138.615,279.05,282.855,-3.52715,5.87267499999999
4,7.25,103.411875,95.015,-3.52670000000001,21.885,394.76,405.655,238.415,187.085,278.285,283.595,-3.28285000000001,5.89494999999999
4,7.75,103.42541,94.345,-3.37975000000001,24.28,466.745,490.835,279.775,224.125,279.225,283.555,-3.03205000000001,5.99639999999999
4,8.25,103.41841,93.405,-3.10010000000001,29.49,562.53,602.46,337.52,270.53,279.875,284.585,-2.82855000000001,6.11092499999999
4,8.75,103.4110425,93.1025,-3.01565,39.455,673.9925,682.9925,375.8225,308.8725,279.4775,287.725,-2.62295,6.2104125
4,9.25,103.4231425,92.9425,-2.555025,42.96,791.2125,792.935,434.265,351.1125,280.9825,290.25,-2.1158,6.35856875
4,9.75,103.4243025,92.295,-2.07429999999999,48.73,891.125,871.775,482.3775,389.5475,282.125,291.1875,-1.390525,6.553325
4,10.25,103.439705,90.8825,-1.707725,58.7825,970.65,975.05,518.9475,420.8425,281.3825,292.7775,-0.814175,6.74921875
4,10.75,103.44994,90.865,-2.055625,63.785,1052.475,1033.15,564.4125,456.785,281.7825,293.6375,-0.516774999999997,6.9468625
4,11.25,103.45927,90.6775,-1.57515,68.3425,1117.9,1084.375,591.7475,481.6025,282.825,293.585,0.891825000000004,7.15413125
4,11.75,103.46372,90.68,-0.284800000000001,71.92,1158.2,1125.4,607.92,497.58,282.92,297.26,1.2036,7.3823
4,12.25,103.4636925,91.315,0.5616,77.5625,1201,1219.375,619.36,518.295,283.8425,299.5275,1.74525,7.5997125
4,12.75,103.459175,91.3925,0.482825,83.1725,1223,1196.275,634.1775,525.6825,285.0325,299.9475,2.40405,7.822975
4,13.25,103.45038,91.11,0.107075000000004,77.235,1238.95,1223.65,636.5875,527.4525,286.5,300.94,2.4403,8.04188125
4,13.75,103.44406,91.28,0.962999999999993,89.6999999999999,1241.2,1232,648.58,528.9,286.64,301.46,3.4132,8.2691
4,14.25,103.281235,91.5,1.27414999999999,78.1499999999999,1198.5,1164.7,638.72,521.92,283.85,302.24,3.25915,8.4446625
4,14.75,103.114235,92.075,1.3231,74.59,1167.75,1135.9,617.6,506.955,285.725,301.94,2.747,8.5509625
4,15.25,103.25174,91.3,-0.447800000000001,70.86,1117.8,1092.8,597.82,489.5,288.18,301.6,2.7712,8.61275
4,15.75,103.2244475,90.605,0.187299999999992,68.5399999999999,1055.1,1043,567.8175,461.0075,287.7925,302.045,2.674325,8.66048125
4,16.25,103.3991425,90.6275,-0.0962000000000051,69.4249999999999,1000.65,975.5,543.395,423.03,287.84,301.5025,2.16994999999999,8.67025625
4,16.75,103.3959025,90.805,-0.150675000000005,64.215,954.175,903.55,508.22,409.5075,285.34,300.635,2.08674999999998,8.6525625
4,17.25,103.39212,90.86,0.511399999999998,58.2,861,821.8,469.36,371.46,286.6,300.88,1.9302,8.6081
4,17.75,103.376655,91.355,-0.0413500000000011,52.5825,758.0775,728.39,418.305,332.6025,285.7775,300.68,1.80867499999999,8.52405
4,18.25,103.3743625,92.2875,0.171124999999997,43.54,685.095,601.075,383.2975,287.345,286.1275,301.0325,1.24644999999999,8.45576875
4,18.75,103.37524,93.12,-0.122600000000003,36.46,597.18,509.16,338.7,249.2,286.64,300.4,0.162999999999998,8.3658
4,19.25,103.38142,94.38,-0.139200000000006,29.94,474.76,415.14,271.28,205.52,288.24,299.42,0.093199999999996,8.26295
4,19.75,103.38898,94.8,-0.416000000000006,25.36,393.8,326.72,236,164.04,288.9,298.2,0.0863999999999953,8.1349
4,20.25,103.39582,95.1,-0.535200000000006,16.36,302.58,248.66,188.2,126.36,288.1,297.08,-0.133400000000005,7.9907
4,20.75,103.40678,95.78,-0.992600000000005,10.13,171.72,170.4,122.54,86.5,289.2,295.08,-0.813600000000003,7.8457
4,21.25,103.4248575,96.02,-1.18210000000001,4.09625,119.5225,125.0125,86.6675,58.96775,287.18,293.6975,-1.12170000000001,7.6805
4,21.75,103.4322325,95.8975,-1.22255000000001,2.51424999999999,74.419,78.4335,49.3925,36.01325,281.7875,292.9775,-1.26340000000001,7.513525
4,22.25,103.4495775,96.13,-1.89557500000001,2.22649999999999,41.39175,46.076,25.35775,18.2055,288.4775,291.555,-2.07705,7.34540624999999
4,22.75,103.4349125,95.92,-2.6218,2.46389999999998,27.9675,27.78,8.9255,7.41877499999999,287.715,290.4625,-2.44710000000001,7.20717499999999
4,23.25,103.427365,96.4625,-2.72485,1.76435,21.19675,24.8142499999999,2.27479999999999,3.077825,286.4875,290.0325,-2.60392500000001,7.07909374999999
4,23.75,103.4210425,96.565,-2.547475,1.72917499999998,18.52025,19.8287499999999,0.773749999999996,1.42435,286.7825,289.01,-2.7867,6.97479999999999
5,0.25,103.002345,98.9,1.13025,7.40290000000001,66.175,66.5694817538504,39.077125,27.047,307.29,304.845,0.867250000000001,21.3380625
5,0.75,103.002635,98.815,1.0182,5.98745,56.476,52.3175,29.1465,22.457,305.88,304.605,0.630100000000001,20.556875
5,1.25,102.998025,98.815,0.994250000000001,4.9656,53.226,49.1525,28.383,20.4765,306.735,304.69,0.625250000000002,19.7924375
5,1.75,103.01194,98.93,0.88465,5.56135,54.772,52.044,34.317575,21.8225,307.015,304.875,0.569700000000001,19.0656875
5,2.25,102.997095,99.115,0.685450000000002,5.18725,64.5895,58.643,40.2355,24.943,303.86,305.03,0.45215,18.3855625
5,2.75,103.00233,99.2,0.627250000000003,6.32835,77.7925,71.1715000000001,49.276,31.5725,306.66,305.13,0.650700000000001,17.76225
5,3.25,103.014645,99.045,1.01565,8.57065,92.185,81.5771551269599,61.7467500000001,37.922,306.6,305.115,0.520750000000001,17.76375
5,3.75,103.020925,98.815,1.0102,13.494,131.355,110.745,79.0145,52.2985,305.665,305.03,0.534950000000002,17.7465
5,4.25,103.01505,98.69,1.07035,19.38255,162.05278604119,139.54,92.19,65.098,305.07,305.16,0.645550000000001,17.6588125
