DOY2,HR2,FC,LE,H,SW_IN,TA,TS_1_1_1,RH,USTAR,PA,SW_OUT,NETRAD,PPFD_IN,PPFD_OUT,TS_2_1_1,WS,G_1_1_1,G_1_1_2,G_2_1_1,G_2_1_2,SG_1_1_A,SG_2_1_A,CO2
1,21.75,0.06725,0.626912016,-11.909,0,-16.78,-5.167,68.56,0.1940959405,89.7,0.322,-19.38,0,0.322485,-4.713,1.96,-5.36,-8.43,-7.577,-4.995,-6.902,-6.3055,408.5
1,22.25,0.0757,0.342985,-14.89431244,0,-16.24,-5.145,68.33,0.2075325,89.7,0.351,-18.26,0,0.328914,-4.68,1.949,-5.379,-8.44,-7.598,-4.974,-6.895,-6.2985,408.2
1,22.75,0.04215,0.418549,-8.23801,0,-16.04,-5.154,68.34,0.17984,89.7,0.327,-20.01,0,0.314551,-4.749,2.126,-5.374,-8.49,-7.573,-4.99,-6.859,-6.3295,408.15
1,23.25,0.0387,0.823196085,-7.064715,0,-16.01,-5.208,68.71,0.2131803445,89.8,0.321,-18.715,0,0.338598,-4.827,2.043,-5.378,-8.47,-7.625,-4.999,-6.8875,-6.3485,408.1
1,23.75,0.0508,0.276217009,-11.45260688,0,-16.13,-5.147,68.21,0.194691548,89.7,0.364,-17.84,0,0.315989,-4.832,2.172,-5.358,-8.38,-7.633,-4.938,-6.8785,-6.2815,408.35
2,0.25,0.0633,0.234574316,-6.5950248195,0,-17.78,-6.9,69.07,0.1788946545,89.95,0.344,-16.03,0,0.420998,-6.392,2.143,-3.743,-6.66,-5.372,-3.367,-5.178,-4.4405,409.6
2,0.75,0.0558,0.1216488,-4.329475941,0,-17.7,-6.988,69.42,0.185335672,89.9,0.289,-17.86,0,0.257317,-6.373,2.079,-3.588,-6.562,-5.254,-3.295,-5.0535,-4.366,409.2
2,1.25,0.03535,0.165755965,-4.21442,0,-17.75,-6.925,69.46,0.193091779,89.9,0.274,-17.98,0,0.288899,-6.356,2.301,-3.808,-6.646,-5.411,-3.412,-5.233,-4.491,409.5
2,1.75,0.05385,0.2193855265,-6.0642913225,0,-17.78,-6.941,69.84,0.181882,89.9,0.321,-20.28,0,0.276301,-6.422,2.113,-3.937,-6.706,-5.487,-3.48,-5.268,-4.5475,409.3
2,2.25,0.06925,0.02915,-5.179001893,0,-17.48,-6.992,69.39,0.178684308,89.9,0.361,-22.165,0,0.26837,-6.386,2.1,-3.995,-6.739,-5.533,-3.508,-5.343,-4.59,409.2
2,2.75,0.0315,0.05997,-4.917415,0,-17.2,-7,69.37,0.1756635,89.9,0.37,-19.25,0,0.25575,-6.379,2.286,-3.928,-6.724,-5.573,-3.533,-5.3695,-4.6115,409.05
2,3.25,0.0372,0.412346,-4.1738554035,0,-16.87,-7.035,69.27,0.1928572585,89.9,0.381,-19.035,0,0.26832,-6.421,2.185,-4.015,-6.728,-5.594,-3.523,-5.4065,-4.6065,409.6
2,3.75,0.0496,0.193865341,-6.669246141,0,-17.06,-7.01,69.66,0.183483401,89.9,0.342,-18.98,0,0.262606,-6.471,2.123,-3.984,-6.741,-5.536,-3.556,-5.4435,-4.5835,408.1
2,4.25,0.0507,0.3070755,-3.4814327545,0,-17.51,-6.994,69.84,0.2012466065,89.9,0.288,-17.825,0,0.266616,-6.465,2.1,-3.956,-6.746,-5.596,-3.541,-5.4715,-4.548,409
2,4.75,0.0246,0.08725,-4.393473784,0,-17.53,-7.013,69.7,0.188541341,89.9,0.296,-18.99,0,0.265983,-6.469,2.102,-3.953,-6.772,-5.574,-3.565,-5.479,-4.61,408.9
2,5.25,0.0374,0.181429,-3.3396851185,0,-17.42,-7.013,69.09,0.174685552,89.9,0.262,-17.6,0,0.262924,-6.382,2.31,-3.957,-6.779,-5.56,-3.548,-5.506,-4.6225,409.2
2,5.75,0.03815,0.2949489055,-3.11877,0,-17.93,-7.016,68.76,0.1762013765,89.9,0.317,-16.695,0,0.257688,-6.431,2.378,-3.963,-6.78,-5.534,-3.574,-5.519,-4.5975,409.45
2,6.25,0.0298,0.147568,-3.911338681,0,-17.01,-7.025,68.475,0.1826885,89.9,0.341,-15.07,0,0.256581,-6.42,2.2135,-4.0275,-6.737,-5.4865,-3.573,-5.49525,-4.59,409.7
2,6.75,0.0231,0.152279979,-4.106875,0,-17.335,-6.987,68.245,0.190045229,89.9,0.2995,-16.96,0,0.28013,-6.3895,2.3,-4.018,-6.7575,-5.4965,-3.5715,-5.48125,-4.61025,409.9
2,7.25,0.0177,0.220500209,-3.06233,0,-17.675,-6.9835,68.57,0.178597871,89.9,0.342,-17.05,0,0.279109,-6.409,2.245,-4.021,-6.7785,-5.5125,-3.584,-5.47625,-4.6275,409.1
2,7.75,0.0327,0.1653396295,-3.865574144,0,-17.5,-6.994,68.53,0.190713,89.9,0.348,-19.27,0,0.362167,-6.432,2.191,-3.984,-6.788,-5.613,-3.587,-5.487,-4.649,408.8
2,8.25,0.0269,0.0674,-3.85401,0,-17.33,-6.992,68.67,0.170275,89.9,0.605,-17.86,0.0274832,0.793445,-6.371,2.271,-4.068,-6.857,-5.616,-3.605,-5.5375,-4.6825,409.2
2,8.75,0.06135,0.163160743,-6.1110365225,0.0065,-17.61,-6.917,68.93,0.168447936,90,1.423,-16.305,0.450056989,2.20376,-6.476,2.148,-4.045,-6.864,-5.562,-3.608,-5.531,-4.6645,408.4
2,9.25,0.0431,0.181431582,-7.35799,3.4055,-17.47,-6.883,69.42,0.170032,89.9,3.959,-18.445,7.06429875,9.53777,-6.39,2.302,-4.054,-6.873,-5.571,-3.609,-5.5425,-4.6285,409.4
2,9.75,0.0504,0.297864,-6.443296952,10.305,-17.12,-6.8085,68.8,0.173745254,89.9,10.245,-15.44,23.23420895,26.0028,-6.436,2.162,-4.068,-6.8705,-5.59,-3.6125,-5.529,-4.6385,408.9
2,10.25,0.0382,0.0836,-5.46039,24.87,-16.95,-6.771,68.875,0.1756704465,89.9,18.905,-6.295,45.4229,50.03585,-6.397,2.288,-4.0735,-6.879,-5.575,-3.6125,-5.53325,-4.64625,409
2,10.75,0.0459,0.0657,-3.9536036765,50.325,-16.46,-6.747,69.03,0.162558,89.9,34.415,-2.869,73.913695505,83.81245,-6.3825,2.323,-4.062,-6.9085,-5.611,-3.604,-5.5175,-4.63625,409.2
2,11.25,0.03,0.03725,-3.21607,75.06,-16.19,-6.818,68.98,0.174411,89.9,52.13,-0.306,112.715,119.184,-6.467,2.262,-4.04,-6.902,-5.571,-3.609,-5.5025,-4.5965,409.2
2,11.75,0.0479,0.100451,-5.57491,91.7,-15.8,-6.742,68.3,0.170134,89.9,67.13,3.8665,144.10457695,156.102,-6.446,2.3705,-4.048,-6.887,-5.598,-3.58,-5.471,-4.64,409.2
2,12.25,0.0403,0.2732315,-4.6166585395,106.7,-15.58,-6.757,67.6,0.162019,89.9,81.1,4.374,167.335,184.105,-6.404,2.2525,-4.045,-6.876,-5.585,-3.592,-5.504,-4.6465,409.2
2,12.75,0.0562,0.2865445,-3.3198288015,115.2,-15.785,-6.8475,67.655,0.171546705,89.9,88.9,5.424,170.2755295,208.668,-6.4365,2.018,-4.069,-6.864,-5.591,-3.6115,-5.51275,-4.61275,409.1
2,13.25,0.04345,0.127361,-3.006085,116.4,-15.49,-6.714,67.47,0.180946465,89.9,91.2,2.0155,187.431,212.84,-6.399,1.9165,-4.065,-6.825,-5.598,-3.619,-5.478,-4.5495,409.1
2,13.75,0.05155,0.115036,-4.474026856,109.05,-15.6,-6.728,66.82,0.177517947,89.9,89.5,-0.183,175.131,206.3755,-6.36,1.7965,-4.056,-6.83,-5.607,-3.604,-5.4775,-4.5965,409.1
2,14.25,0.0388,0.263073,-3.70825474,102.1,-15.68,-6.758,65.98,0.17169,89.9,87.45,-1.675,161.41372215,195.6085,-6.346,1.8995,-4.014,-6.804,-5.569,-3.583,-5.4475,-4.586,408.8
2,14.75,0.0348,0.1802704835,-4.52294,88.25,-15.205,-6.803,65.665,0.182051,89.9,78.655,-3.551,139.909,170.8145,-6.276,2.009,-4.039,-6.801,-5.566,-3.556,-5.4545,-4.5305,407.7
2,15.25,0.038,0.116371,-4.840593951,76,-15.71,-6.878,66.525,0.178034254,89.9,66.845,-8.28,112.538,141.3155,-6.318,2.056,-4.062,-6.797,-5.554,-3.554,-5.472,-4.54,408.1
2,15.75,0.0406,0.165944,-4.3656409325,47.99,-15.935,-6.8895,66.485,0.190176055,89.9,44.035,-10.73,77.81106445,98.53165,-6.375,2.1125,-4.083,-6.777,-5.533,-3.556,-5.468,-4.5315,408.9
2,16.25,0.0503,0.119727,-4.016293011,26.7,-16.635,-6.8845,66.62,0.177177379,89.9,24.23,-12.56,43.391574585,57.2769,-6.299,2.18,-4.027,-6.781,-5.529,-3.572,-5.456,-4.5455,408.8
2,16.75,0.04745,0.359553138,-5.36923,9.24,-16.065,-6.8805,67.07,0.1830530835,89.9,9.865,-14.64,15.21358504,22.72495,-6.205,2.293,-3.991,-6.787,-5.518,-3.571,-5.45,-4.5585,409
2,17.25,0.0713,0.0532,-4.843758081,1.472,-16.37,-6.938,67.625,0.1706518245,89.9,2.6245,-14.31,3.639501061,6.30566,-6.271,2.294,-4.021,-6.79,-5.523,-3.559,-5.4445,-4.5645,408.75
2,17.75,0.0596,0.104048559,-5.144142692,0,-16.32,-6.967,67.825,0.187004,89.9,1.068,-16.43,0.180732,1.21511,-6.326,2.276,-4.024,-6.752,-5.547,-3.562,-5.435,-4.5695,408.6
2,18.25,0.0712852095,0.160790309,-4.386640266,0,-16.745,-6.995,68.11,0.17676479,89.9,0.5015,-19.71,0.0224169,0.469193,-6.344,2.1145,-4.048,-6.765,-5.529,-3.565,-5.416,-4.5855,409.1
2,18.75,0.0672,0.197197516,-4.393241071,0,-16.995,-7.033,67.98,0.180265287,89.9,0.362,-17.89,0,0.302374,-6.412,2.1645,-4.04,-6.787,-5.523,-3.561,-5.3805,-4.5775,408.9
2,19.25,0.0509,0.155541,-4.385409332,0,-17.21,-6.9705,68.085,0.188032677,89.9,0.389,-21.42,0,0.2400075,-6.35,2.309,-4.031,-6.789,-5.527,-3.517,-5.3845,-4.5595,408.9
2,19.75,0.0376,0.173453263,-5.7112839855,0,-17.025,-6.944,67.42,0.19312708,89.9,0.3015,-19.83,0,0.2406575,-6.346,2.1585,-4.002,-6.803,-5.52,-3.533,-5.366,-4.57,409
2,20.25,0.03735,0.21275,-4.3153934395,0,-17.45,-6.935,67.955,0.17657669,89.9,0.3485,-22.605,0,0.232021,-6.381,2.093,-4.006,-6.806,-5.528,-3.513,-5.358,-4.569,408.9
2,20.75,0.0354,0.167534205,-5.954074958,0,-17.545,-6.9795,68.565,0.194225,89.9,0.343,-22.92,0,0.2545985,-6.375,1.959,-4.005,-6.782,-5.553,-3.52,-5.3405,-4.5825,409.05
2,21.25,0.03875,0.101809,-5.1370816075,0,-17.43,-6.9805,69.045,0.175543918,89.9,0.352,-20.63,0,0.2725155,-6.316,2.0495,-4,-6.759,-5.555,-3.512,-5.361,-4.573,409.1
2,21.75,0.0464,0.120483645,-5.029362435,0,-17.845,-6.9875,68.775,0.1725715,89.9,0.343,-20.33,0,0.2461355,-6.322,1.9095,-3.976,-6.732,-5.545,-3.519,-5.3385,-4.58,408.95
2,22.25,0.0732,0.182403037,-4.949934525,0,-17.63,-7.028,68.96,0.166521722,89.9,0.325,-17.775,0,0.264462,-6.42,2.044,-4.001,-6.731,-5.569,-3.519,-5.34825,-4.5645,409.1
2,22.75,0.041424961,0.3302548165,-3.600948993,0,-17.21,-6.965,68.67,0.182132214,89.9,0.315,-16.115,0,0.25914,-6.373,2.317,-4.0015,-6.7305,-5.5545,-3.532,-5.34775,-4.5665,409
2,23.25,0.02665,0.2398946275,-4.52599,0,-17.79,-7.046,69.19,0.180461,89.9,0.347,-16.64,0,0.27126,-6.3865,2.123,-3.998,-6.718,-5.5325,-3.5355,-5.353,-4.5665,409.6
2,23.75,0.05405,0.2358685,-4.403835424,0,-17.4,-7.007,69.375,0.172064,89.95,0.334,-16.565,0,0.270417,-6.411,2.177,-3.977,-6.736,-5.51,-3.524,-5.3305,-4.531,409.7
3,0.25,0.0343,0.11141,-7.08153,0,-14.08,-7.828,66.56,0.153337391,90,0.494,-28.055,0,0.381603,-6.916,2.0875,-2.301,-4.202,-3.444,-2.22,-3.2285,-2.7985,414.25
3,0.75,0.00594,0.20906,-5.26921,0,-14.155,-7.825,66.59,0.158526,90,0.4415,-27.435,0,0.294834,-6.9415,2.1085,-2.195,-4.128,-3.358,-2.1305,-3.155,-2.7515,414.4
3,1.25,0.038578366,0.064065,-5.7114,0,-14.155,-7.8355,66.805,0.168463,90,0.4495,-25.08,0,0.188015,-6.9115,2.0935,-2.443,-4.1715,-3.482,-2.2595,-3.31075,-2.8645,414.2
3,1.75,0.0464,0.119041,-5.841715,0,-14.18,-7.827,67.38,0.163511015,90,0.3915,-25.31,0,0.249564,-6.905,2.2665,-2.5405,-4.1975,-3.548,-2.308,-3.37275,-2.922,414.1
3,2.25,0.02675,0.1830365,-4.23085,0,-13.98,-7.82,67.265,0.157035,90,0.4605,-24.7,0,0.180246,-6.9165,2.3755,-2.6165,-4.2945,-3.5925,-2.3385,-3.42275,-2.93775,414.2
3,2.75,0.0297,0.124245,-6.946729827,0,-13.775,-7.84,68.275,0.1553805,90,0.394,-23.035,0,0.247725,-6.955,2.1965,-2.6225,-4.308,-3.6005,-2.357,-3.44,-2.947,414.25
3,3.25,0.04015,0.0486,-6.68396,0,-13.89,-7.855,68.33,0.1643610555,89.95,0.421,-24.55,0,0.183665,-6.9815,2.1855,-2.6295,-4.3235,-3.614,-2.3615,-3.46,-2.98575,414.2
3,3.75,0.0342,0.0615,-6.73644,0,-13.725,-7.8685,67.78,0.17419,89.9,0.427,-24.665,0,0.248212,-6.9505,2.166,-2.637,-4.3035,-3.636,-2.3765,-3.477,-2.977,414.3
3,4.25,0.0367,0.027755,-5.682637345,0,-13.71,-7.847,67.7,0.16103,90,0.393,-24.47,0,0.18766,-6.976,1.947,-2.634,-4.28,-3.62,-2.383,-3.4925,-2.9835,414.3
3,4.75,0.036626678,0.106610041,-5.9020647695,0,-13.87,-7.842,67.65,0.1610989095,90,0.375,-23.19,0,0.254104,-6.998,1.9515,-2.651,-4.285,-3.629,-2.378,-3.502,-2.998,414.4
3,5.25,0.01765,0.1243015,-3.837655944,0,-13.835,-7.814,67.635,0.1581785,90,0.3915,-23.6,0,0.202574,-6.969,1.9865,-2.661,-4.2895,-3.636,-2.3875,-3.4985,-2.98725,414.8
3,5.75,0.0276,0.06315,-4.413424193,0,-13.79,-7.838,68.135,0.14463098,90,0.4875,-24.27,0,0.337448,-6.9195,1.969,-2.6835,-4.287,-3.6425,-2.3835,-3.51025,-2.98825,414.8
3,6.25,0.0138,0.0724,-5.431139879,0,-13.85,-7.8055,68.425,0.16271,89.9,0.875,-22.91,0.093167428,0.595594,-6.898,2.0305,-2.652,-4.2785,-3.606,-2.3935,-3.5195,-2.9885,414.75
3,6.75,0.0433,0.04186,-6.248310394,0.2025,-13.91,-7.81,69.015,0.157256,89.9,1.552,-22.31,1.08296,1.92395,-6.957,2.0035,-2.6635,-4.2865,-3.62,-2.384,-3.51825,-3.00075,414.48
3,7.25,0.0362,0.185922709,-5.90141,5.2695,-13.805,-7.842,68.75,0.146777,90,5.452,-22.425,12.8017,11.4956,-6.953,1.889,-2.6355,-4.3,-3.635,-2.3835,-3.52825,-3.00425,414.485
3,7.75,0.0388,-6e-04,-4.636642999,18.06,-13.8,-7.903,68.97,0.143096,90,15.07,-18.6,40.1982,37.74725,-7.009,1.854,-2.655,-4.314,-3.625,-2.385,-3.526,-3.017,414.45
3,8.25,0.05435,-0.046,-5.89213,42.14,-13.62,-7.922,68.25,0.151695,89.9,28.465,-7.126,76.09205,70.8188,-6.967,1.915,-2.719,-4.365,-3.6295,-2.4175,-3.58775,-3.05675,414.5
3,8.75,0.0433,0.0293,-5.2524892485,88.5,-13.265,-7.908,67.545,0.152457515,89.9,51.76,3.956,157.1099209,120.32,-6.9755,2.097,-2.7235,-4.3945,-3.6735,-2.409,-3.59825,-3.07225,414.2
3,9.25,0.0372,0.0724,-5.0151893805,129.9,-13.025,-7.8975,66.225,0.14837,89.9,78.57,13.05,237.47,186.095,-7.0125,1.9855,-2.705,-4.3985,-3.6655,-2.423,-3.593,-3.08775,414.35
3,9.75,0.0308,0.11169653,-3.995414971,177.8,-12.75,-7.879,64.75,0.139609,89.9,106.8,29.55,312.4732728,264.84,-6.977,2.021,-2.671,-4.401,-3.667,-2.414,-3.5925,-3.074,414.15
3,10.25,0.01175,0.2181485,-4.0690381665,224.3,-12.43,-7.842,64.12,0.1526047035,89.9,138.9,40.62,377.346,343.172,-6.955,1.963,-2.702,-4.407,-3.677,-2.426,-3.593,-3.094,413.9
3,10.75,0.000981,0.14329,-3.62942,259.4,-12.45,-7.781,63.23,0.147323,89.9,167.3,50.415,395.277,408.4605,-6.968,1.886,-2.692,-4.414,-3.684,-2.431,-3.5915,-3.0915,413.6
3,11.25,0.0157,0.141129,-2.5455434415,289.8,-12.36,-7.74,62.51,0.14087367,89.9,192.6,49.335,467.3111136,478.0085,-6.927,1.961,-2.688,-4.426,-3.617,-2.445,-3.578,-3.0875,413.65
3,11.75,0.0363,0.161405783,-2.97175,318.55,-11.97,-7.745,62.15,0.14887,89.9,220.9,52.77,553.2985942,542.896,-6.917,1.882,-2.705,-4.44,-3.599,-2.455,-3.547,-3.083,413.7
3,12.25,0.0393,0.2761415005,-3.2862,332.7,-11.85,-7.78,61.78,0.153094085,89.95,245.8,52.17,605.8564969,600.738,-6.815,1.8685,-2.708,-4.419,-3.617,-2.467,-3.582,-3.0885,413.65
3,12.75,0.0309,0.24229565,-2.52398,346.6,-11.6,-7.688,61.69,0.145954954,89.9,259.5,50.815,603.308,637.924,-6.831,1.864,-2.709,-4.408,-3.631,-2.483,-3.585,-3.109,413.35
