DOY2,HR2,WS,U_SIGMA,V_SIGMA,W_SIGMA,TA,RH,PA,T_SONIC,CO2,H2O,FC,NEE,H,LE,USTAR,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_A,TS_1_1_1,TS_1_1_2,TS_1_1_3,TS_1_1_A,TS_2_2_1,TS_2_2_2,TS_2_2_3,TS_2_2_4,TS_2_2_5,TS_2_2_6,TS_2_2_A,TS_2_3_1,TS_2_3_2,TS_2_3_3,TS_2_3_4,TS_2_3_5,TS_2_3_6,TS_2_3_A,T_SONIC_SIGMA
3,17.75,4.4751,0.2821,0.1635,0.04835,-20.177165,48.7774,101.93375,-20.1987,538.5957,2.536,-0.2297,-0.2297,-13.5341,-0.529,0.2068,69.4989,183.9053,224.896,177.52585,166.6742,-6.0985,-5.8161,-3.626,-5.3087,-11.6762,-11.7275,-12.0118,-11.8307,-14.0954,-11.3925,-14.5823,-12.48505,-11.69595,-12.4809,-12.87935,-13.60555,-10.96735,-11.95085,-12.06025,-11.3375,-12.0562,-11.48825,0.0139
3,18.25,4.35255,0.28275,0.1715,0.04395,-20.177165,49.2411,101.96225,-20.4255,539.3779,2.54305,-0.2884,-0.2884,-13.4042,-1.1097,0.21655,45.3682,183.375,222.929,113.0087,106.5426,-6.0236,-5.7157,-3.6374,-5.3062,-11.6766,-11.7459,-12.01,-11.8259,-14.0907,-11.39215,-14.57785,-12.49495,-11.69115,-12.47415,-12.8769,-13.60645,-10.97,-11.95165,-12.05975,-11.33995,-12.06325,-11.49745,0.0176
3,18.75,4.3016,0.2653,0.1504,0.04835,-20.177165,50.3549,101.98925,-20.6951,539.34965,2.4833,-0.20805,-0.20805,-14.44335,-1.3428,0.2118,23.963,182.82,221.239,62.23645,59.17165,-6.0057,-5.7452,-3.5261,-5.2555,-11.6725,-11.7386,-12.0009,-11.8311,-14.0886,-11.40085,-14.58075,-12.49515,-11.6961,-12.47475,-12.877,-13.61385,-10.9704,-11.9451,-12.0665,-11.3479,-12.0564,-11.49945,0.0152
3,19.25,4.2403,0.2694,0.15705,0.0506,-20.177165,50.1971,101.996,-20.8626,539.1553,2.4162,-0.298,-0.298,-13.84765,-1.2343,0.2034,13.2911,182.644,220.268,25.032,23.313,-6.0255,-5.8102,-3.4904,-5.2363,-11.6505,-11.7392,-12.0046,-11.8377,-14.0902,-11.4028,-14.592,-12.5031,-11.7074,-12.4977,-12.8914,-13.6109,-10.9789,-11.9493,-12.0695,-11.3487,-12.0948,-11.5093,0.0282
3,19.75,4.3558,0.2769,0.1519,0.04795,-20.177165,50.55765,101.9985,-21.0715,539.6545,2.4209,-0.2053,-0.2053,-15.2651,-0.9833,0.21505,5.9039,182.053,220.483,6.7986,6.3943,-5.9757,-5.8012,-3.5618,-5.2163,-11.6254,-11.7644,-12.027,-11.8529,-14.0929,-11.3895,-14.57425,-12.48505,-11.6983,-12.4658,-12.88745,-13.6002,-10.97215,-11.9433,-12.07145,-11.34575,-12.05855,-11.5115,0.0329
3,20.25,4.38675,0.2738,0.15985,0.04985,-20.177165,49.8657,102.0072,-21.02345,539.8865,2.2904,-0.2824,-0.2824,-14.6286,-1.147,0.2097,2.7147,182.0237,219.6,0.98165,0.958,-5.9795,-5.6688,-3.5333,-5.1859,-11.6402,-11.7526,-12.0192,-11.8468,-14.0937,-11.3916,-14.57385,-12.48385,-11.69545,-12.46455,-12.88565,-13.6029,-10.9653,-11.9446,-12.0733,-11.35175,-12.06115,-11.5139,0.0295
3,20.75,4.3822,0.2854,0.1674,0.0551,-20.177165,49.41025,102.0074,-21.2854,539.4748,2.1949,-0.26605,-0.26605,-16.31775,-0.7257,0.2317,0.6884,180.277,218.6,0.0598,0.0992,-5.8913,-5.738,-3.4876,-5.1679,-11.6473,-11.7532,-12.0264,-11.8498,-14.10005,-11.39565,-14.5676,-12.483,-11.69895,-12.46175,-12.88995,-13.6101,-10.97205,-11.93185,-12.0698,-11.3432,-12.06005,-11.5154,0.0293
3,21.25,4.3715,0.2895,0.16225,0.0529,-20.177165,48.3828,102.039,-21.3967,537.8636,2.1071,-0.31085,-0.31085,-15.8714,-0.6899,0.23125,0.3426,181.3585,218.545,0.005,0.0223,-5.9637,-5.6885,-3.5003,-5.1407,-11.6613,-11.765,-12.0342,-11.8587,-14.09625,-11.3973,-14.56525,-12.47185,-11.6993,-12.4622,-12.88795,-13.59945,-10.97165,-11.9414,-12.06585,-11.3542,-12.05975,-11.518,0.0485
3,21.75,4.7386,0.3321,0.1645,0.05875,-20.177165,47.6032,102.0359,-20.9766,538.113,2.118,-0.2501,-0.2501,-13.5731,-0.673,0.24165,0.3627,180.79,217.294,0,0,-5.8318,-5.7272,-3.4832,-5.1842,-11.685,-11.7644,-12.0276,-11.8707,-14.099,-11.40215,-14.55735,-12.46625,-11.70055,-12.45875,-12.8871,-13.6063,-10.9777,-11.94645,-12.06795,-11.3509,-12.0622,-11.5197,0.03875
3,22.25,4.9496,0.32445,0.1641,0.0637,-20.177165,48.1415,102.02725,-20.8172,539.3742,2.1483,-0.20255,-0.20255,-12.95375,-0.81085,0.246,0.3457,181.063,216.556,0,0.00065,-5.8815,-5.6373,-3.4254,-5.0845,-11.679,-11.7388,-12.0254,-11.8707,-14.1036,-11.39345,-14.55385,-12.45705,-11.7026,-12.46335,-12.8882,-13.60135,-10.9763,-11.94555,-12.0689,-11.35555,-12.0597,-11.52045,0.02925
3,22.75,4.8827,0.3295,0.1788,0.0611,-20.177165,47.4151,102.00625,-20.753,539.9345,2.1039,-0.2019,-0.2019,-13.02145,-0.5321,0.2351,0.26455,183.708,217.018,0,0,-5.9106,-5.6281,-3.3948,-5.058,-11.6826,-11.7383,-12.0358,-11.8415,-14.1082,-11.39945,-14.54765,-12.4598,-11.70115,-12.46045,-12.8853,-13.60635,-10.97775,-11.94875,-12.0632,-11.36155,-12.06325,-11.52075,0.03125
3,23.25,4.88505,0.32215,0.18975,0.0723,-20.177165,48.63915,102.0423,-20.6387,539.96985,2.18205,-0.212,-0.212,-12.0823,-0.3356,0.2536,0.3879,185.076,216.72,0,0,-5.8786,-5.6892,-3.3617,-5.0371,-11.6806,-11.7358,-12.0519,-11.8362,-14.1147,-11.40185,-14.5492,-12.4557,-11.70415,-12.4625,-12.8835,-13.61345,-10.98165,-11.9459,-12.06485,-11.3573,-12.06255,-11.52405,0.036
3,23.75,4.9106,0.3153,0.1974,0.07055,-20.177165,48.7085,102.0092,-20.7273,539.4883,2.2304,-0.2088,-0.2088,-15.1357,-0.2042,0.2483,0.22745,182.913,216.201,0,0,-5.8408,-5.7012,-3.3774,-5.0555,-11.679,-11.7351,-12.0517,-11.8449,-14.1044,-11.40405,-14.5431,-12.45665,-11.70145,-12.45765,-12.884,-13.61095,-10.9783,-11.93745,-12.06295,-11.36115,-12.06775,-11.524,0.0362
4,0.25,4.148,0.2495,0.1505,0.0558,-13.0925,50.8133,102.2226,-15.2281,525.43395,2.4149,-0.0714,-0.0714,-9.694,-0.51455,0.21195,0.59055,206.3305,240.1381,0.005,0.0341,-2.31625,-2.13685,-1.41265,-1.98905,-10.637,-10.63485,-10.9351,-10.73995,-12.3996,-10.7486,-11.92745,-11.20845,-10.78,-11.2067,-11.39255,-12.31355,-10.53385,-11.053,-11.10075,-10.6205,-10.99625,-10.12475,0.0227
4,0.75,3.9814,0.2462,0.1542,0.05215,-12.92933,49.3614,102.2291,-15.3476,527.258,2.4588,-0.11165,-0.11165,-9.80635,-0.8407,0.2131,0.6214,202.184,239.0175,0.0025,0.0195,-2.3316,-2.071,-1.28835,-2.0162,-10.62175,-10.6195,-10.93705,-10.72745,-12.3981,-10.7323,-11.893,-11.2045,-10.7656,-11.1971,-11.3851,-12.3089,-10.5255,-11.0624,-11.0853,-10.6077,-10.9676,-10.1072,0.0304
4,1.25,4.0494,0.26315,0.1717,0.0544,-12.913,50.4633,102.22705,-15.2518,528.2166,2.4591,-0.1039,-0.1039,-9.6157,-0.5838,0.20425,0.5981,205.4855,238.46335,0.0025,0.0172,-2.3777,-2.0839,-1.2733,-1.97425,-10.62435,-10.62725,-10.932,-10.7291,-12.39585,-10.74605,-11.91785,-11.2074,-10.77375,-11.2086,-11.3974,-12.3089,-10.5388,-11.0513,-11.0904,-10.60965,-10.9938,-10.12095,0.028
4,1.75,3.9957,0.2326,0.16775,0.0532,-13.035,50.6819,102.2316,-15.23335,527.92135,2.44795,-0.0635,-0.0635,-8.6312,-0.0293,0.20585,0.536,206.9675,237.6695,0,0.0165,-2.2863,-2.03395,-1.3122,-1.95645,-10.6208,-10.62005,-10.92615,-10.7266,-12.39165,-10.74615,-11.9078,-11.20395,-10.7672,-11.2021,-11.39355,-12.3058,-10.5322,-11.03765,-11.0841,-10.61325,-10.98765,-10.1144,0.0303
4,2.25,4.02565,0.2748,0.1626,0.0536,-13.194,49.54855,102.2432,-15.11645,530.1345,2.4046,-0.0088,-0.0088,-9.9644,-0.3799,0.2109,0.6846,207.9075,237.222,0.00325,0.026,-2.3502,-2.078,-1.29805,-1.98185,-10.614,-10.61135,-10.92075,-10.7224,-12.3865,-10.7475,-11.9107,-11.19685,-10.7737,-11.19765,-11.38845,-12.2925,-10.52615,-11.0335,-11.08405,-10.60675,-10.98245,-10.1107,0.0357
4,2.75,4.149,0.30555,0.17005,0.0512,-13.341,48.26815,102.22775,-15.0774,530.28075,2.4765,-0.104,-0.104,-8.9076,-0.1754,0.21765,0.646,207.6035,237.3631,0.00795,0.0411,-2.281,-2.06155,-1.3454,-1.9435,-10.61025,-10.6127,-10.9191,-10.7187,-12.3855,-10.7472,-11.92095,-11.20315,-10.7742,-11.1955,-11.38525,-12.29145,-10.52355,-11.03535,-11.07785,-10.601,-10.9919,-10.10855,0.0265
4,3.25,4.0909,0.2697,0.1748,0.05225,-13.40866,49.3441,102.2228,-14.9885,530.8327,2.3963,-0.0892,-0.0892,-8.7794,-0.3994,0.2172,0.68215,207.256,237.624,0.03825,0.0628,-2.30345,-2.0712,-1.3082,-1.946,-10.6083,-10.60865,-10.9146,-10.7126,-12.3792,-10.745,-11.93925,-11.19305,-10.78185,-11.195,-11.38135,-12.27735,-10.5262,-11.0323,-11.0822,-10.5981,-10.98625,-10.10795,0.0311
4,3.75,4.25365,0.276,0.16385,0.0595,-13.67066,49.4324,102.22315,-15.0545,526.6417,2.4017,-0.0612,-0.0612,-9.3155,-0.0364,0.2255,1.1324,206.769,237.6215,0.12325,0.1795,-2.3093,-1.98215,-1.29925,-1.9837,-10.6163,-10.6059,-10.91335,-10.71115,-12.37855,-10.74555,-11.9526,-11.19725,-10.7794,-11.1995,-11.3806,-12.2736,-10.5222,-11.02385,-11.07935,-10.5981,-10.99005,-10.1022,0.0293
4,4.25,4.3995,0.283,0.173,0.0624,-13.89233,48.37505,102.22955,-15.2609,530.6134,2.3625,-0.0151,-0.0151,-9.1084,-0.14265,0.2304,2.3913,207.2655,238.562,0.6696,0.84215,-2.2813,-2.0136,-1.3002,-1.92255,-10.6228,-10.60905,-10.9125,-10.71115,-12.37685,-10.7436,-11.9636,-11.1911,-10.7853,-11.19805,-11.38005,-12.2631,-10.52,-11.0157,-11.07505,-10.59255,-10.9962,-10.09765,0.0217
4,4.75,4.5638,0.2708,0.1811,0.05535,-14.04833,50.199,102.2221,-15.3388,529.2581,2.25215,-0.10695,-0.10695,-10.0754,-0.23615,0.2152,4.945,208.2025,238.288,3.3922,3.6683,-2.37965,-2.07955,-1.29515,-1.94255,-10.6206,-10.6002,-10.90495,-10.7105,-12.3784,-10.7432,-11.96535,-11.1896,-10.77845,-11.19575,-11.37885,-12.25565,-10.51845,-11.0303,-11.076,-10.58655,-10.99395,-10.09225,0.0263
4,5.25,4.487,0.3073,0.17555,0.057,-14.345,50.7039,102.2231,-15.1585,528.7301,2.2092,-0.0676,-0.0676,-8.5223,-0.1047,0.2132,9.2696,208.7855,237.8665,13.06885,11.9478,-2.29195,-2.0283,-1.3006,-1.95345,-10.60945,-10.59665,-10.8994,-10.70515,-12.3707,-10.7426,-11.97325,-11.1909,-10.78195,-11.19045,-11.3812,-12.26735,-10.51405,-11.01675,-11.0763,-10.5873,-10.9997,-10.0892,0.03555
4,5.75,4.4776,0.315,0.1768,0.05825,-14.535,49.2574,102.2221,-15.4349,527.8999,2.1848,-0.1392,-0.1392,-8.2959,-0.0251,0.2308,15.7938,208.91185,238.2935,33.32555,32.04405,-2.22665,-2.0295,-1.27525,-1.9079,-10.60665,-10.59555,-10.897,-10.70345,-12.36115,-10.74335,-11.9694,-11.1908,-10.7809,-11.1924,-11.38005,-12.26915,-10.51255,-11.01965,-11.07805,-10.58605,-10.9967,-10.08705,0.0379
4,6.25,4.5993,0.3085,0.1883,0.0633,-14.699,48.76485,102.2244,-15.30755,531.858,2.1555,0.0091,0.0091,-6.1066,-0.0278,0.2283,27.7431,208.5675,239.393,69.471,68.6882,-2.28495,-2.0278,-1.27325,-1.87935,-10.6,-10.5906,-10.89535,-10.69615,-12.3548,-10.74285,-11.96535,-11.19315,-10.7775,-11.1888,-11.3795,-12.2596,-10.50985,-11.0125,-11.0731,-10.5794,-11.001,-10.0819,0.0452
4,6.75,4.4532,0.2965,0.1658,0.06055,-15.006,49.7379,102.2184,-15.1672,529.8616,2.1944,-0.05105,-0.05105,-5.1433,-0.0304,0.2316,48.8212,206.3685,239.646,116.3409,117.6949,-2.2807,-2.05335,-1.29535,-1.92295,-10.595,-10.59,-10.88965,-10.69855,-12.3494,-10.7419,-11.97465,-11.1987,-10.7777,-11.19645,-11.37695,-12.2631,-10.51385,-11.01805,-11.07135,-10.57365,-11.0002,-10.0802,0.0361
4,7.25,4.5007,0.3131,0.1769,0.0591,-15.31667,49.94145,102.217,-14.70605,529.472,2.2387,-0.03515,-0.03515,-5.9127,-0.02725,0.23565,73.37745,206.7025,240.38,181.14775,184.6944,-2.24175,-2.13605,-1.2806,-1.9587,-10.59675,-10.58695,-10.88755,-10.68895,-12.3492,-10.74165,-11.9817,-11.195,-10.77715,-11.1992,-11.3751,-12.2613,-10.5117,-11.00875,-11.07,-10.57465,-11.0089,-10.078,0.0289
4,7.75,4.5596,0.29775,0.18005,0.0528,-15.71033,48.871,102.2168,-14.2349,529.2757,2.2677,-0.0467,-0.0467,-7.2052,-0.0522,0.21825,102.063,206.12335,241.506,261.77565,252.87695,-2.2566,-2.0473,-1.29115,-1.91965,-10.5862,-10.5828,-10.883,-10.689,-12.3465,-10.73795,-11.9996,-11.2044,-10.77605,-11.19265,-11.37805,-12.2505,-10.50765,-11.01415,-11.06805,-10.57655,-11.0028,-10.0774,0.0372
4,8.25,4.421,0.2872,0.1909,0.0576,-15.973165,47.40275,102.214,-14.44975,528.9833,2.3863,-0.0748,-0.0748,-5.8359,-0.0273,0.2204,133.08845,205.806,243.4575,350.28215,338.417,-2.2631,-2.05695,-1.2083,-1.98125,-10.5739,-10.57545,-10.87745,-10.67715,-12.35955,-10.7347,-12.004,-11.20195,-10.7681,-11.1839,-11.3748,-12.25145,-10.50595,-11.01075,-11.06175,-10.56305,-10.9973,-10.07385,0.0292
4,8.75,4.3066,0.3112,0.2061,0.0655,-15.993335,47.5217,102.2046,-13.9235,528.9872,2.5138,-0.0611,-0.0611,-3.8317,-0.00255,0.2252,163.2516,205.555,244.4555,446.7782,425.134,-2.2678,-2.07445,-1.28555,-1.9034,-10.5663,-10.5773,-10.87465,-10.66215,-12.34515,-10.72865,-12.0048,-11.19705,-10.7669,-11.17355,-11.3669,-12.2502,-10.5062,-11.0068,-11.04735,-10.56395,-10.99965,-10.0711,0.02605
4,9.25,4.49,0.3459,0.1988,0.0667,-16.084,46.8239,102.1786,-14.249,528.30945,2.5893,-0.1675,-0.1675,-3.07935,0.0207,0.223,195.33295,206.114,246.7445,536.00245,502.39755,-2.29825,-2.0447,-1.24625,-1.94435,-10.5601,-10.5716,-10.85865,-10.6557,-12.35215,-10.7297,-12.0051,-11.2014,-10.7687,-11.17485,-11.36525,-12.23575,-10.5019,-11.0083,-11.04395,-10.56275,-10.9974,-10.07255,0.0269
4,9.75,4.48825,0.3285,0.1813,0.0643,-16.19367,47.4237,102.12,-14.09375,528.64005,2.82915,-0.068,-0.068,-1.4702,0.19185,0.22835,226.778,203.208,249.1925,625.1059,593.6564,-2.2851,-2.06865,-1.32715,-1.931,-10.55275,-10.5614,-10.85205,-10.6486,-12.36225,-10.7232,-11.99625,-11.1899,-10.77255,-11.1611,-11.36275,-12.24045,-10.49805,-11.00605,-11.0483,-10.55815,-10.99265,-10.06975,0.0211
4,10.25,4.7022,0.3627,0.22365,0.06215,-16.406,48.4765,102.1155,-13.44855,529.25775,2.8944,-0.0417,-0.0417,0,1.0897,0.22885,254.489,201.38845,250.6555,699.5394,661.99175,-2.23865,-2.06575,-1.30825,-1.94295,-10.55575,-10.55575,-10.84435,-10.6457,-12.353,-10.7225,-11.99735,-11.20135,-10.76875,-11.15455,-11.3621,-12.2332,-10.4999,-11.00805,-11.0293,-10.55405,-10.9924,-10.06955,0.01565
4,10.75,4.5653,0.3343,0.2074,0.06175,-16.66667,48.41685,102.1132,-12.7073,529.0285,2.9666,0.0106,0.0106,0.6403,1.2322,0.2202,285.069,201.7325,252.666,787.4769,741.1396,-2.22135,-2.06895,-1.3428,-1.95145,-10.54355,-10.5481,-10.85285,-10.6463,-12.35345,-10.718,-11.9963,-11.19495,-10.7647,-11.15515,-11.3659,-12.2367,-10.4974,-11.00635,-11.0363,-10.55615,-10.98925,-10.0683,0.0136
4,11.25,4.4812,0.36495,0.2385,0.0605,-16.89067,48.323,102.10545,-12.5647,528.8929,3.0263,0.0542,0.0542,0.1901,1.67885,0.2292,312.972,201.242,254.5015,851.6204,803.2552,-2.26395,-2.07905,-1.30205,-1.98625,-10.51915,-10.53555,-10.85165,-10.63445,-12.3594,-10.70725,-11.98785,-11.19185,-10.76005,-11.1575,-11.3649,-12.24135,-10.4915,-11.00965,-11.0293,-10.55755,-10.99095,-10.06485,0.0094
4,11.75,4.7436,0.3556,0.236,0.0649,-14.991585,47.5595,102.101,-12.283,528.4799,3.0517,-0.03265,-0.03265,3.2581,2.32555,0.2329,331.9405,202.3465,255.6,912.06485,836.6285,-2.31325,-2.0778,-1.3256,-1.9844,-10.5254,-10.5315,-10.8377,-10.6352,-12.35865,-10.7176,-11.9975,-11.19155,-10.76295,-11.15715,-11.366,-12.2316,-10.4961,-11.01115,-11.0267,-10.5575,-10.98505,-10.0631,0.0177
4,12.25,4.77075,0.3682,0.236,0.0645,-13.0925,48.5734,102.0943,-11.8738,528.2962,3.04955,-0.01825,-0.01825,2.94065,2.9065,0.23355,349.6637,202.613,257.186,828.5335,806.6307,-2.3433,-2.0737,-1.29365,-1.9995,-10.51125,-10.51885,-10.8389,-10.6255,-12.3567,-10.71115,-11.99365,-11.1886,-10.7544,-11.164,-11.36145,-12.22845,-10.49055,-11.004,-11.02035,-10.55855,-10.9803,-10.0614,0.0103
4,12.75,4.8988,0.3897,0.2662,0.0684,-13.0925,46.97055,102.0891,-11.55855,528.3776,3.2599,0.01645,0.01645,5.6818,3.70325,0.236,361.03925,203.8505,257.9485,977.9269,900.08915,-2.3792,-2.08155,-1.2917,-2.0048,-10.5144,-10.5059,-10.8409,-10.61845,-12.4265,-10.715,-11.9896,-11.1903,-10.7619,-11.1683,-11.3751,-12.2429,-10.4747,-11.00785,-11.0209,-10.5584,-10.9962,-10.0701,0.00965
4,13.25,4.716,0.403,0.25035,0.0644,-13.0925,47.2246,102.052,-11.1698,528.85605,3.2684,0.07995,0.07995,6.2655,3.71395,0.23645,351.8944,204.5299,259.2345,979.3601,924.07895,-2.30155,-2.06085,-1.30195,-1.9915,-10.50675,-10.51195,-10.84025,-10.6193,-12.4379,-10.7134,-11.994,-11.1874,-10.7656,-11.1704,-11.3733,-12.247,-10.4752,-11.006,-11.0154,-10.5477,-10.9959,-10.0679,0.00785
4,13.75,4.94045,0.41905,0.2684,0.06745,-13.0925,47.3205,102.02835,-10.787,527.87015,3.22685,-0.0323,-0.0323,6.96375,3.3478,0.2371,342.611,204.6025,259.4558,978.37125,928.50995,-2.35415,-2.1029,-1.30405,-1.9769,-10.49695,-10.5163,-10.82705,-10.6272,-12.4259,-10.7045,-11.9913,-11.1865,-10.7534,-11.1718,-11.3769,-12.233,-10.4704,-10.9995,-11.0207,-10.5552,-10.9901,-10.0634,0.00905
4,14.25,4.8833,0.3942,0.2497,0.0677,-13.0925,46.2142,102.01115,-10.291,526.9294,3.2814,-0.0071,-0.0071,5.76785,3.4061,0.24125,350.9955,206.8068,260.401,967.8593,902.4792,-2.3369,-2.09285,-1.30915,-1.9834,-10.4955,-10.50145,-10.82465,-10.61785,-12.4354,-10.7022,-11.9848,-11.195,-10.7529,-11.171,-11.3747,-12.2303,-10.47,-11.00695,-11.0251,-10.5502,-10.9886,-10.0635,0.0026
4,14.75,4.9518,0.3979,0.2591,0.0691,-13.0925,47.155,102.0189,-9.6509,527.12585,3.3763,-0.01135,-0.01135,5.1857,2.9869,0.229,347.01,209.1605,260.9985,944.0291,879.2393,-2.2778,-2.11095,-1.32955,-1.9311,-10.4917,-10.49285,-10.82755,-10.61335,-12.432,-10.6907,-11.9788,-11.1864,-10.7491,-11.1674,-11.3701,-12.2264,-10.4679,-11.0121,-11.0151,-10.5475,-10.9884,-10.0468,0.00545
4,15.25,4.9748,0.4134,0.2567,0.06275,-13.0925,48.02125,102.00055,-9.0745,526.6404,3.398,-0.0158,-0.0158,5.1817,2.9824,0.2459,331.3645,211.1175,262.02295,907.6373,841.3504,-2.4007,-2.0821,-1.3275,-1.9662,-10.48965,-10.48675,-10.81865,-10.6058,-12.4192,-10.6893,-11.9705,-11.1843,-10.7426,-11.1725,-11.3682,-12.2222,-10.4666,-11.0036,-11.0122,-10.5355,-10.9895,-10.0418,0.0064
4,15.75,4.9222,0.4175,0.2519,0.07045,-13.0925,47.6791,102.0025,-6.8791,526.55875,3.4752,-0.0145,-0.0145,3.2393,2.388,0.249,311.9825,209.183,262.1005,851.837,787.6292,-2.2872,-2.075,-1.30395,-1.99405,-10.4831,-10.477,-10.81745,-10.59915,-12.352,-10.68385,-11.9529,-11.178,-10.7444,-11.163,-11.3555,-12.217,-10.4482,-11.0046,-11.0036,-10.5253,-10.96835,-10.0386,0.0063
4,16.25,4.9043,0.38265,0.2461,0.0684,-13.0925,47.5457,102.0025,-4.429,525.9392,3.5192,-0.0122,-0.0122,2.63985,2.409,0.24505,287.3387,208.9405,261.933,789.9034,723.4626,-2.2436,-2.0823,-1.3374,-2.00115,-10.48155,-10.4749,-10.81175,-10.5956,-12.3905,-10.6895,-11.9504,-11.1789,-10.7491,-11.1587,-11.3547,-12.2203,-10.4489,-11.0106,-11.0107,-10.5325,-10.9795,-10.0377,0.0076
4,16.75,4.8363,0.394,0.2451,0.06805,-13.0925,47.6721,102.00415,-2.6108,526.1414,3.48585,-0.1214,-0.1214,0,1.9815,0.23485,258.35515,207.887,261.5508,709.3038,650.1547,-2.4205,-2.03505,-1.30305,-1.994,-10.4773,-10.4697,-10.8075,-10.58645,-12.3928,-10.6867,-11.9413,-11.1723,-10.7512,-11.1652,-11.3576,-12.2203,-10.4524,-11.0076,-11.0027,-10.5243,-10.9716,-10.036,0.0064
4,17.25,4.8533,0.3855,0.2388,0.06765,-13.0925,47.9132,102.00045,-2.5687,526.17635,3.485,-0.0329,-0.0329,0,1.0062,0.24125,226.51225,208.371,260.0295,627.2288,569.1044,-2.3995,-2.17005,-1.35295,-2.0509,-10.47355,-10.46875,-10.80205,-10.5848,-12.3788,-10.6851,-11.9264,-11.1713,-10.747,-11.163,-11.353,-12.221,-10.4556,-10.9974,-10.9995,-10.5185,-10.9688,-10.0327,0.00505
4,17.75,4.819,0.3888,0.22985,0.0649,-13.0925,48.1429,102.0043,-3.29325,526.0341,3.5115,-0.0221,-0.0221,-2.02085,0.8622,0.2362,194.2556,208.6205,258.339,535.6631,484.1069,-2.4007,-2.0787,-1.32425,-1.986,-10.4677,-10.46475,-10.7985,-10.58055,-12.3615,-10.6761,-11.9146,-11.1584,-10.7408,-11.1657,-11.3556,-12.2125,-10.4458,-11.0064,-11.0058,-10.5267,-10.9555,-10.0339,0.00615
4,18.25,4.8648,0.3648,0.2097,0.0633,-13.0925,48.74805,102.00615,-4.0425,526.6586,3.4629,-0.0537,-0.0537,-2.84045,0.0454,0.2289,158.6905,209.0935,256.8485,434.1996,392.8873,-2.3058,-2.0836,-1.31605,-1.9765,-10.46325,-10.4627,-10.8034,-10.57785,-12.3483,-10.6793,-11.915,-11.1679,-10.7446,-11.1626,-11.3574,-12.2048,-10.4452,-11.0087,-11.008,-10.5201,-10.9525,-10.0345,0.00395
4,18.75,4.6124,0.3201,0.19735,0.06265,-13.0925,49.2706,102.01295,-6.6603,525.5023,3.4557,-0.0265,-0.0265,-3.7458,0.0208,0.2298,129.8132,209.127,255.9185,348.0223,315.2392,-2.3262,-2.1101,-1.3322,-1.951,-10.46735,-10.4753,-10.80205,-10.5757,-12.331,-10.6768,-11.9025,-11.1678,-10.7398,-11.1653,-11.3592,-12.2,-10.4511,-11.0096,-11.0021,-10.5199,-10.9387,-10.0307,0.0087
4,19.25,4.5973,0.306,0.1977,0.0528,-13.0925,50.0761,102.0076,-9.3629,525.5362,3.35735,-0.0106,-0.0106,-6.1496,-0.00355,0.2196,95.94955,208.9215,254.492,263.9243,237.817,-2.3208,-2.0341,-1.3409,-1.90925,-10.4802,-10.4826,-10.80065,-10.57535,-12.3266,-10.6728,-11.8973,-11.168,-10.743,-11.1661,-11.3597,-12.1931,-10.4441,-11.0151,-11.0036,-10.5124,-10.9319,-10.0326,0.0064
4,19.75,4.4329,0.2985,0.1862,0.0551,-13.0925,51.1413,102.0505,-11.2249,525.3471,3.2572,-0.0446,-0.0446,-6.4814,-0.51265,0.22655,70.88955,210.5935,252.98145,189.1959,168.5254,-2.4039,-2.04595,-1.31315,-1.9577,-10.48455,-10.48445,-10.7975,-10.58255,-12.3094,-10.67,-11.8871,-11.158,-10.7331,-11.1512,-11.3583,-12.1821,-10.4344,-11.0002,-11.0117,-10.5012,-10.9265,-10.0329,0.0133
4,20.25,4.1443,0.2695,0.1759,0.051,-13.0925,51.92015,102.1035,-11.9593,524.9751,3.1688,-0.0816,-0.0816,-7.2567,-0.4768,0.2124,48.63485,211.1365,250.9582,118.5402,109.2599,-2.314,-2.0816,-1.3142,-1.93755,-10.48405,-10.487,-10.8032,-10.58465,-12.2839,-10.6674,-11.8758,-11.1626,-10.7324,-11.1475,-11.3559,-12.1859,-10.4289,-11.017,-11.0079,-10.4953,-10.9196,-10.0314,0.0146
4,20.75,3.92405,0.2573,0.1414,0.0429,-13.0925,53.0291,102.1144,-12.955,525.7731,3.0947,-0.076,-0.076,-9.24895,-0.8693,0.1865,26.6917,206.972,249.953,61.6232,59.4085,-2.2789,-1.98955,-1.3668,-1.927,-10.4823,-10.4854,-10.80695,-10.5956,-12.2713,-10.6708,-11.8829,-11.1713,-10.7374,-11.1451,-11.355,-12.186,-10.4387,-11.0045,-11.0079,-10.4953,-10.9179,-10.0308,0.0126
4,21.25,3.8127,0.2091,0.1233,0.0409,-13.0925,52.1798,102.1324,-13.731,525.2314,2.9418,-0.0765,-0.0765,-9.5968,-0.89705,0.1877,12.65935,206.833,247.818,30.2816,27.351,-2.2689,-2.0656,-1.26795,-1.93585,-10.47325,-10.4811,-10.8017,-10.59465,-12.26,-10.6666,-11.8683,-11.1714,-10.7364,-11.1388,-11.3503,-12.1916,-10.429,-11.0078,-11.0056,-10.4968,-10.9121,-10.0301,0.0129
