DOY2,HR2,TA,USTAR,WS,FC,H,LE,CO2,H2O,PA,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,RH,TS
2,5.75,-14.576999902,0.035925,0.275,-0.921,-52.7302499,-3.601499925,410.35432492,3.5435111482,94.25519943,-84.7583362165,-4.78186675835,-0.36946667665,193.9999967,250.914996865,49.877999802,0.738541666875
2,6.25,-14.714333433,0.03,0.3045,-1.5625249675,-56.547100075,-5.471499965,410.1963211175,3.5575742126,94.22674561,-83.96083295025,-4.414166661975,-0.32382499325,197.066663305,250.1374969475,49.6321675755,0.7432000002
2,6.75,-14.95225,0.03,0.26619999975,-1.02575,-54.50024825,-7.625699805,411.275364,3.446149464925,94.14249134425,-80.55800043025,-4.084500009975,-0.306524991525,192.9650030525,249.6224961975,52.36783313975,0.7419999998
2,7.25,-14.9827916705,0.038,0.2453,-1.7609750225,-58.21492515,-4.261374955,411.4311703375,3.4405358042,94.155163576,-78.99583551975,-3.858858295,0.0394916665,193.5874961975,248.7500094975,53.34525043475,0.7440000002
2,7.75,-14.7356666705,0.041975,0.20747500075,-1.407549935,-48.082,-4.613100035,411.77715815,3.442499725,94.183588413,-76.24533555,-2.15274993715,0.29651667015,192.48333353,252.449996365,51.92891680975,0.7449999998
2,8.25,-13.8925833295,0.039075,0.272300009,-2.009475,-41.08905,-6.404349905,411.1387274475,3.43489422845,94.184022526,-48.9723337135,2.5692166647,0.71810000035,196.939990665,255.521670365,50.49091605,0.7419999998
2,8.75,-13.00004166475,0.04085,0.169375,-1.7428999525,-36.303099075,-3.7605249475,411.3300255575,3.43901382365,94.176639557,-0.4694667308,8.288433405,1.782233303,193.209997,258.638329665,49.2445835745,0.7440000002
2,9.25,-12.3064166695,0.064075,0.14835,-2.8432,-27.24240095,-1.31520006,412.15827012,3.6102309634,94.13438968425,5.3308999897,13.3478333365,2.44145003135,195.9650032,262.343336365,42.21550023525,0.7433333334
2,9.75,-11.82954170025,0.06535,0.1686,-1.6085999675,-17.352325,-26.586224325,410.908458115,3.4298930174,94.1394077305,8.9383,25.12866637,2.892049968,204.64500347,267.3116763,39.6237503755,0.746
2,10.25,-10.55924998375,0.0659,0.27182500075,-2.469850015,-14.8069,-4.054225115,411.7020591175,3.4733310278,94.116316987,10.23999999575,27.47033333,2.6065917655,203.6800032,271.9799966675,37.09900005,0.7453333332
2,10.75,-9.38337498625,0.1027,0.274375,-3.7326,-11.582075,-9.26180004,412.1742466325,3.613393651075,94.098286439,10.00158362575,25.87449999675,2.668774935325,209.9016668325,275.37000325,34.6154171005,0.7429999998
2,11.25,-9.071291623925,0.11,0.28175000775,-3.806899995,-16.66275,-19.3616250475,412.147781725,3.603606718975,94.06024131425,9.9933335235,32.15300095,3.776083268,211.4899967,276.3166665,32.489999795,0.7360000002
2,11.75,-8.779916679,0.1024,0.3798,-3.66419994,-15.14039999,-4.04219988,411.4181149575,3.612923239175,94.07723178825,14.8631666835,38.5818327165,3.95989993165,206.239999865,277.490000365,30.8349998485,0.7423333334
2,12.25,-8.3456249092,0.11015,0.41719999775,-2.88749997,-4.462550015,-2.84710006,411.629639965,3.81850135445,94.09979076475,29.42324995025,43.97916740525,4.140766638,205.3116602525,279.024996945,29.2499999685,0.7376666666
2,12.75,-8.09916648185,0.156399998,0.512800014,-3.938749895,-16.292125875,-11.489900525,411.669112385,3.50960480155,94.05217933375,27.29583333625,49.804999875,4.332291504125,209.470831225,280.379174975,27.9508333315,0.7132
2,13.25,-8.0608499858,0.13820000725,0.57657498825,-2.6073,-13.1198,-0.208600009,411.59086974,3.5178316843,93.969223022,17.840667567,35.705666064,3.658266587,210.43332733,282.55666603,26.232250145,0.701249999875
2,13.75,-7.734199976025,0.1422,0.62732499,-3.65669997,-12.5416,-7.7559997,411.156648325,3.63085230555,93.9373275765,21.237000297,37.0959996,3.8689333633,211.80333303,284.5799967,24.71558376025,0.70175
2,14.25,-7.996321047975,0.11275,0.685749995,-2.2662,-11.241075,-3.1725499575,411.115847775,3.69424557275,93.91835727675,13.297666616,33.103667633,2.88310003,212.43999736,285.61000197,24.40975018975,0.7
2,14.75,-7.26488756195,0.1739999925,0.5620000055,-2.632624975,-8.022,2.274750055,411.7530716875,3.53502682525,93.91645850725,13.89899997,33.102665703,2.7284333067,214.56333303,288.10333303,23.98075014025,0.7
2,15.25,-7.516212433475,0.107,0.6887500075,-3.0084249275,-19.62845,-7.05104991,410.59582018,3.616044784125,93.8792293565,11.533666657,17.88233337,1.88096666,213.6566697,285.933336,23.7515830995,0.7
2,15.75,-7.874533354525,0.1306,0.47272499,-1.98159996,-25.2185,-1.709599954,410.4977260975,3.49457434755,93.900158502,0.885533325,12.203666667,2.29006669,215.79000003,286.13333903,24.0270000005,0.7007
2,16.25,-8.1225916826,0.1327,0.59267500775,-2.96925,-33.4370002,-2.046750025,410.478381375,3.446155559,93.98799229075,-8.031666747375,10.87208330125,1.666125033375,205.120842475,284.9124917,24.00541609025,0.7
2,16.75,-8.2512249532,0.094675,0.4957,-1.6083750125,-30.0586,-3.69625,410.44984354,3.4634735233,94.099615479,-46.649583455,4.373125066375,0.893583340375,211.9458425,282.0124966625,25.142583525,0.7
2,17.25,-8.47504167695,0.07225,0.44387500725,-1.1604,-49.6990002,-6.0314,410.5010763,3.508684180425,94.1623065955,-80.85500003875,-1.320041669875,0.225750002875,203.895836225,279.8916666625,25.119833475,0.7
2,17.75,-8.7744583783,0.04755,0.39490001,-2.174,-66.906225175,-5.39,410.8460884275,3.498448443675,94.1952713045,-93.204167045,-4.723166608,0,206.7333254125,277.4374966625,25.8102495255,0.7
2,18.25,-8.951041767225,0.07575,0.56955,-2.0775,-57.5265992,-5.391375175,410.85690114,3.567811121,94.2210296635,-91.93333120875,-5.2404998125,-0.191291664,204.74167625,274.5124995875,27.905999805,0.7
2,18.75,-9.232000177,0.053225,0.4817499925,-1.0191750025,-57.6834,-2.7720748975,410.7604762,3.593124422,94.252902223,-94.00583322475,-5.074575095025,-0.22693333025,202.50499075,272.9408305025,30.568666602,0.700541666775
2,19.25,-9.4460000366,0.055525,0.418725,-0.895,-66.07575025,-5.9514,410.923253325,3.5541449255,94.229234698,-91.9433339635,-5.00656659835,-0.1192500003,203.98833597,271.651673,33.4273332,0.701083333225
2,19.75,-9.603333154,0.055075,0.46432499825,-1.22700000025,-55.371725075,-1.9170500975,410.9676040225,3.42007162405,94.2114286395,-91.6833329865,-5.15928333335,0,204.27666303,270.9749967,36.300666466,0.700541666775
2,20.25,-9.6802500115,0.0572,0.4224,-0.945049999,-61.303200925,-1.635549995,410.8227052425,3.634511413925,94.216625595,-90.756667303,-4.9329334233,0,199.82000033,270.95000336,37.8052505245,0.701666667
2,20.75,-9.708708405,0.0465,0.4618750025,-1.2067250975,-74.2997999,-7.33517519,410.8312271,3.555329268,94.20256195,-89.22333387,-4.8076666097,-0.138900006,199.12333333,271.1933327,37.47816723975,0.701666667
2,21.25,-9.806375027975,0.0614,0.35670000225,-1.953500005,-72.5488503,-3.01725,411.02213499,3.47339009765,94.222716525,-89.040000533,-4.8431664867,-0.2374666633,198.61000003,272.1566663,36.612333625,0.701666667
2,21.75,-9.9513334748,0.063025,0.43512499875,-1.0403499995,-69.92974995,-2.3999,411.15299397,3.4739790596,94.22257786175,-88.67500067,-4.842833365,-0.140483334,198.438333165,273.021669635,37.015333066,0.70116666655
2,22.25,-9.9686667168,0.06325,0.33480000225,-0.8892499775,-73.210649925,-2.2155,411.405088575,3.47367382625,94.24814128525,-86.806666697,-4.80841685665,-0.35883333,197.488333335,271.725009,38.58600027,0.703416667
2,22.75,-10.058333258,0.0664,0.31964999175,-0.977400016,-78.18705195,-4.01680004,411.481237375,3.508239210375,94.24633922375,-85.861666397,-4.691949902,-0.3065,196.644990835,270.203342665,40.836667468,0.70283333355
2,23.25,-10.168666728,0.0533,0.4168,-2.0155,-68.5768,-2.54614991,410.8517651175,3.429298139275,94.21153888725,-86.3266659835,-4.753099812,-0.2958833368,193.488330135,267.381675635,41.308666932,0.701666667
2,23.75,-10.1593333116,0.0482,0.2399999925,-1.16855,-55.520775025,-7.351575,411.6239186,3.476581139,94.2360363,-86.27499999675,-4.7409166355,-0.606674990575,195.5141568325,266.63001,42.01533367,0.70558333345
3,0.25,-8.33629185285,0.05475,0.34925,-0.972,-73.68075,-7.065,410.9238539625,3.43107779325,94.773408886,-92.458333875,-4.8576249,0.062,200.62083045,274.1749966625,33.14808433175,0.799166667
3,0.75,-8.65016667215,0.053375,0.217475,-2.7580000125,-57.6145986,-3.3432499875,411.6750099175,3.40808461845,94.7971359255,-92.308333,-4.896000017,0.00075,201.0541608625,273.7333420875,32.89099985,0.799166667
3,1.25,-9.030750074,0.04245,0.2384750005,-1.459075,-67.85930185,-3.167125,411.35224639,3.47162088085,94.8109619155,-92.1908341605,-4.75206661145,0,202.0216666725,272.2549945275,33.8545007985,0.799166667
3,1.75,-9.16758356635,0.037275,0.2414500035,-2.76945,-58.0498007,-5.103,411.395414385,3.439488653925,94.80509090375,-91.7600025695,-4.7851001281,-0.23254999895,200.953333305,271.823330995,37.4471673815,0.797541666675
3,2.25,-9.3239167275,0.0525,0.33587499375,-0.61095,-81.8452475,-6.71852519,411.66418912,3.4080229594,94.82652282625,-90.9066658195,-4.97349998005,0,199.1183272,272.219999995,35.1611662185,0.7975
3,2.75,-9.4846667542,0.037275,0.3015,-1.703,-64.1866,-8.5559998,411.95303651,3.4305285869,94.80275249375,-90.14833308,-4.71241666695,0.00988333305,199.501663805,271.471663805,38.5328343315,0.7975
3,3.25,-9.5687499212,0.0456,0.24825000425,-2.4098,-77.028275675,-24.1591996,411.9503529775,3.525187884575,94.8015823325,-90.72999955,-4.61383314805,-0.1421166665,199.66,269.91499669,38.79899975,0.795874999675
3,3.75,-9.62391669385,0.0523,0.29050000575,-2.197700005,-55.506875,-10.89295,411.74541438,3.4566257552,94.79146862375,-90.47999875,-4.64786668505,-0.0292499987,198.248333805,269.83,37.7483337815,0.782916666675
3,4.25,-9.781583456,0.0472,0.263125,-1.2458,-51.784100825,-5.19680008,411.62805924,3.4624501444,94.664657212,-89.32000045,-4.71673325695,0,197.6899977,269.4866628,38.1765004315,0.763375
3,4.75,-9.9834998725,0.0316,0.23622500425,-1.3936749925,-55.340125,-7.225800185,411.8399580375,3.428762212125,94.629886626,-89.2299999505,-4.532849948,-0.1766166695,198.781666695,269.268329195,37.9343330685,0.724375
3,5.25,-10.5249166265,0.032125,0.248199994,-3.92905,-51.1471996,-4.86870009,411.4811576125,3.497515953375,94.6399871805,-88.0399981305,-4.64171662,0,200.843331805,269.32,39.05333297,0.709875
3,5.75,-10.4787501805,0.0365,0.25564999,-2.863150005,-56.5442008,-8.15784962,411.3662948325,3.53664522405,94.698546789,-87.12833105,-4.609650055,0.00015,201.4149915,269.651668195,41.4485005315,0.704875
3,6.25,-10.37400011985,0.0389,0.240600004,-1.7292499125,-48.80929955,-7.3286250875,410.7540727,3.4914233364,94.7791137715,-84.3833327805,-3.76353323305,0.09633333695,201.429993,269.519995805,42.0654989,0.706541667
3,6.75,-10.61075,0.035,0.1700499945,-1.467,-45.1755,-8.493,410.88382958,3.4110478863,94.750678635,-73.4449992505,-3.2047333619,0.3612999975,201.79,270.374995695,42.041833375,0.704916666675
3,7.25,-9.7865415162,0.02605,0.209,-1.36375,-33.916299775,-6.21699995,411.0472598325,3.557785011575,94.76696910425,-73.73933532,-0.081016669,0.5826333241,202.573336195,272.604998995,41.045666525,0.701625000325
3,7.75,-9.1190417307,0.035275,0.1635,-1.1638749125,-42.718400225,-0.8908750175,410.66894658,3.5948015468,94.77789649925,-36.21795872,11.40624995375,1.615958303875,206.01250125,274.666670025,39.57949971525,0.704875
3,8.25,-7.909062480975,0.0432,0.206175,-4.30180018,-15.699225,-3.35220009,410.489657615,3.490904052975,94.773200993,7.874874966375,20.98374953875,2.3193749875,208.475,280.1083278875,34.8112505245,0.701625000325
3,8.75,-7.6003124382,0.0562,0.225375,-2.2662249,-9.33230003,-3.5140749075,410.90427591,3.5520849353,94.7123291035,25.82141657,33.32333417375,3.422250004125,208.9749971125,282.3666658,29.90599985975,0.701625000325
3,9.25,-6.898800000525,0.087425,0.31697501,-3.84979999,-6.747199835,0.4436,410.3109177,3.688960941875,94.654048158,36.47999941375,49.272085125,4.7494582625,212.0125058625,285.16250375,27.144916625,0.7
3,9.75,-6.2380333607,0.116125,0.45695,-2.43295,-14.635875,-0.548025,409.578164075,3.626080637,94.66186466475,43.7109990005,58.4023336195,4.754300155,215.348333305,290.739999,25.4233329,0.701666667
3,10.25,-5.633158298025,0.13025,0.543200006,-3.7176500775,-10.46075,3.2763249775,409.99317346,3.6868840939,94.66913528375,45.5241662805,60.4854998,4.8608499581,213.3916695,298.400000005,23.7715834745,0.701625000325
3,10.75,-4.443829169225,0.11405,0.550499985,-3.251250025,-6.356499875,-0.27575,410.373305855,3.50996879135,94.654191586,41.34750015,58.2859991495,4.909499938,214.80001,302.3866633,22.58116595,0.71304166635
3,11.25,-4.44817498875,0.13305,0.528775,-3.788699995,-8.30700018,1.4108,410.3048452125,3.668245606625,94.647661208,39.20125103875,61.08541721125,5.310416741625,218.32499125,303.37916625,21.345332475,0.760166667
3,11.75,-3.911254209725,0.1259,0.4601999945,-3.6532499,-0.593999999999999,-1.9625,410.109156885,3.6868849287,94.673608014,42.07958420875,62.51875041625,4.58308333725,220.3624925,302.9083366375,21.105500425,0.79920833365
3,12.25,-3.598037484,0.1705,0.64799997,-4.1212,-10.42215,1.68180008,409.84726762,3.7635152106,94.7148651135,58.8095846275,78.207501875,6.158000033625,217.7583321125,305.329168725,19.42241686025,0.810624999675
3,12.75,-3.40107500445,0.1684,0.74012498425,-4.491999825,-5.5050249575,5.01125,409.75823375,3.7566251126,94.682820892,37.1237498725,59.13416596125,4.757625004125,217.3291725,305.558328725,18.759250425,0.891750000325
3,13.25,-3.278904126075,0.17045,0.7107,-4.6265002,0.2205,0.595300000000002,409.4654222,3.8420692614,94.64617099925,45.11166591375,67.5475016275,5.712249996125,218.5416708625,307.379157525,18.32058362,0.898249999675
3,13.75,-3.315337474275,0.152,0.751500015,-3.8960750975,-3.2478,5.657225,408.79179786,3.7567132746,94.62078743,35.917499125,50.58208345875,4.780249820875,224.62916625,305.9833383,16.837250425,0.895
3,14.25,-3.489629164225,0.14555,0.68799999475,-4.1110001,-12.9646,3.055500095,408.951059535,3.602591994175,94.615261078,41.347500375,52.210417,4.871541795875,228.99999125,305.1541670875,15.565,0.898249999675
