DOY2,HR2,USTAR,TA,WS,H,LE,RH,PA,CO2,H2O,PPFD_IN,PPFD_DIF,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,FC,SC,NEE,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TA_1_1_1,RH_1_1_1,TA_1_2_1,RH_1_2_1,RH_1_3_1,USTAR_1_1_1,WS_1_1_1,H_1_1_1,LE_1_1_1,PA_1_1_1,CO2_1_1_1,H2O_1_1_1,FC_1_1_1,SC_1_1_1,H2O_1_2_1,USTAR_1_2_1,WS_1_2_1,LE_1_2_1,FC_1_2_1,CO2_1_10_1,CO2_1_9_1,CO2_1_8_1,CO2_1_7_1,CO2_1_6_1,CO2_1_5_1,CO2_1_4_1,CO2_1_3_1,CO2_1_2_1
1,11.75,0.6087,-5.6106,3.74135,54.3455,5.4415,76.897,98.7,400.88,3.2702,389.91775675,295.761,124.425,187.6,35.12,268.6098,292.36,0.74587,-0.2721,0.51449,0.707,0.64167,0.95,1.242,2.1333,2.7,4.7,6.3,-3.5672,79.173,-6.6726415,77.50748167,75.505,0.722260112,4.3374771115,47.69001474,-0.906240164,98.67029,422.62159545,2.938491465,0.132658097,-0.289814204,2.696691182,0.675425441,3.4247657575,0.336573606,0.166773729,342.28845835,342.15033335,342.14505555,342.14833335,342.14916665,342.1595417,342.1978333,342.5035,421.97057995
1,12.25,0.61947,-5.4122,3.8605,60.131,6.7023,75.639,98.68,400.63,3.2249,401.06,301.31,127.275,189.23,36.669,267.94,293.235,0.65904,-0.28209,0.4261,0.70967,0.64167,0.95,1.25,2.125,2.7,4.717,6.3,-3.33835,77.79333333,-6.4696941665,76.693503335,73.40833333,0.7280491555,4.3120006925,58.83841349,0.4673382035,98.696535,422.248738,3.049174192,0.0871582705,-0.275528092,2.7616065065,0.7145117295,3.275954615,1.7088157095,0.133305965,342.18016665,342.0777917,342.0905417,342.09491665,342.103,342.114375,342.147,342.53772225,421.6892296
1,12.75,0.6428,-5.2524,3.8869,64.8175,6.785,74.0465,98.6,400.8,3.185,402.53,307.03,132.72,197.315,36.999,267.96,294.53,0.69626,-0.25572,0.48179,0.72,0.617,0.95,1.2417,2.133,2.7,4.7,6.3,-3.00565,76.95,-6.449990167,74.664635,72.205,0.7454400315,4.4058845115,75.01596897,0.00328201,98.73445833,422.3000622,3.1016955795,0.159864018,-0.1565439085,2.815801821,0.7347236905,3.5205705005,3.112297122,0.22674349,342.25325,342.0945,342.08883335,342.08508335,342.08525,342.11811115,342.1443889,342.5489167,421.5423632
1,13.25,0.65257,-5.04285,3.9078,66.1915,6.7178,73.413,98.6,400.5,3.1897,390.81,300.714,127.81,192.985,34.5305,268.755,294.98338335,0.6921,-0.2173,0.55531,0.738165,0.64167,0.95,1.25,2.142,2.7,4.717,6.3,-2.892,77.74,-6.559448833,71.92905667,69.88,0.721265353,4.5691102965,60.14836013,2.062612991,98.694306665,422.25079885,3.182108842,0.1480117805,-0.202617318,2.8682493015,0.731864776,3.516099328,1.6036148745,0.1683710205,342.2062083,342.0711667,342.0775,342.06483335,342.07444445,342.09895835,342.147375,342.5299583,421.6235504
1,13.75,0.658155,-4.9848,3.9601,63.766,6.7568,72.541,98.6,400.34,3.1461,371.4325,281.24,116.15384,178.46,33.333,268.94,295.4,0.703855,-0.198925,0.54223,0.73583,0.642,0.95,1.25,2.142,2.7,4.7,6.3,-2.9295166665,78.43333333,-6.316772333,71.309296665,68.06,0.812129443,4.5920907765,65.14843739,1.3436454135,98.713621665,422.1114103,3.2140823835,0.082027367,-0.096008875,2.8978947325,0.811811166,3.771721461,2.4809953205,0.105301759,342.141,342.0705,342.05805555,342.05520835,342.054875,342.07854165,342.1147917,342.46495835,421.45781135
1,14.25,0.6363,-4.8629,3.9692,55.7725,6.76935,72.4415,98.6,400.3,3.13995,331.233,257.985,103.774,158.8975,29.025,269.47,295.775,0.6506,-0.11387,0.5465,0.717665,0.64167,0.942,1.25,2.133,2.7,4.7,6.3,-2.9231833335,77.64,-5.9846683335,70.005085,66.788333335,0.740321405,4.696000779,53.65302825,-0.4471764935,98.72357167,422.07344975,3.1466108175,0.049654011,-0.096954533,2.8876202175,0.747632827,3.809222847,2.54758122,0.097633027,342.0875,342.03466665,342.03975,342.02708335,342.054375,342.0660833,342.107875,342.46466665,421.50821975
1,14.75,0.64544,-4.8644,4.0292,47.271,5.3862,71.901,98.58,400.27,3.1342,282.21,221.57,82.291,134.855,24.859,269.09,295.1,0.61,-0.0934,0.5588,0.7195,0.641835,0.942,1.25,2.133,2.7,4.725,6.3,-2.92485,79.87,-6.0121786665,73.675776665,72.568333335,0.766690806,4.911382963,49.88296788,-0.7757372235,98.74443667,422.0455243,3.154295748,0.060736307,-0.050780527,2.8243225535,0.7516325875,3.9535371365,1.35091906,0.1803795,342.083,342.04066665,342.044375,342.03883335,342.0366667,342.0472222,342.0985,342.47845835,421.49810845
1,15.25,0.63594,-4.8945,3.9657,35.66,4.21095,72.686,98.6,400,3.1914,221.3245,178.795,60.972,109.04,20.11955667,269.67,294.93,0.6118,-0.015492,0.593545,0.70733,0.637833325,0.946,1.25,2.1375,2.7,4.7,6.3085,-2.89085,80.04333333,-5.9772958335,75.2139,73.586666665,0.770893799,4.6593620455,33.515077405,0.5325188605,98.805238335,422.3308351,3.2167873595,0.0873637055,0.0833096245,2.861406942,0.765027815,3.6506062495,1.080142792,0.110494415,342.205625,342.02966665,342.02275,342.01905555,342.0345,342.06170835,342.07691665,342.51820835,421.6739104
1,15.75,0.60985,-4.9723,3.8473,23.108,3.63315,73.266,98.6,399.92,3.177,156.5968441,137.185,37.528,76.544,14.431,269.19,293.97,0.5476,0.015071,0.530705,0.699,0.641835,0.95,1.25,2.133,2.7,4.7,6.3,-2.9125,80.57,-6.0230718335,76.459216665,76.14166667,0.724954782,4.739569716,18.44721498,2.0264502915,98.792715,422.3146695,3.2161947105,0.0524912015,0.0284966655,2.9479582335,0.733018472,3.835858762,2.1926153475,0.102148771,342.175625,342.0485,342.0721667,342.073125,342.06720835,342.08845835,342.1415,342.5130833,421.6239197
1,16.25,0.58115,-5.0491,3.79055,11.6808,2.1634,73.49075,98.6,400.065,3.1769,101.795,91.0545,15.31,50.476,10.0785,265.63946665,292.605,0.47748,0.0969255,0.53345,0.69133,0.64167,0.942,1.246,2.125,2.7,4.7,6.3,-3.07785,83.1,-5.865003333,77.91441,75.118333335,0.698591283,4.3458999185,11.957312045,0.151687319,98.778876665,422.31102465,3.1191022165,0.070627324,0.114110699,2.890787564,0.6959947875,3.4475892295,-0.777232323,0.115709381,342.148,342.058,342.053125,342.0589167,342.06579165,342.080875,342.16104165,342.54655555,421.64768025
1,16.75,0.528195,-5.2069,3.5958,1.53605,1.1388,74.011,98.6,400.2,3.1632,44.465,43.037,-2.15345,21.793,4.5372,265.91138335,291.96,0.40999,0.118135,0.4902,0.68433,0.64167,0.95,1.242,2.117,2.7,4.7,6.3,-3.1367,81.833,-5.793921,77.04736,76.05,0.698665939,4.323151773,1.1469791795,-0.454186,98.80548333,422.33118395,3.0194827725,0.0520705395,0.1527488565,2.842357016,0.707427462,3.3487869885,-0.1919219575,0.1093693425,342.1580833,342.0790417,342.0696667,342.08433335,342.092375,342.0953889,342.17555555,342.52795835,421.71200275
1,17.25,0.47893,-5.357,3.54715,-5.0119,0.2956,74.89825,98.6,400.375,3.1733,10.77,9.92245,-12.049,4.3227,1.5447,265.24,290.41,0.38983,0.1881,0.539875,0.68,0.625,0.95,1.25,2.125,2.7,4.7,6.3,-3.15,81.867,-6.0234708335,77.367048335,75.79166667,0.6869404015,4.1711479635,-6.6245609775,-0.3355663595,98.7823,422.49582055,3.0487720355,-0.0287216315,0.188653021,2.7920086865,0.6344748665,3.307326132,-0.0347932965,0.028112382,342.124875,342.08533335,342.085125,342.07044445,342.06905555,342.09070835,342.20016665,342.6320833,421.8981305
1,17.75,0.44903,-5.423,3.4767,-7.9055,0.062426,75.602,98.637,400.54,3.17135,0.75763,1.7145,-16.797,-0.245506267,0.46458,264.87,289.91,0.384585,0.19363,0.54361,0.6755,0.64167,0.95,1.2417,2.117,2.7,4.7,6.3,-3.3238166665,82.9,-6.4272475,77.044146665,74.361666665,0.668836487,4.159881737,-9.500049395,0.03245227,98.71366667,422.6095824,3.033348851,0.052378863,0.110183481,2.575745022,0.6417299685,3.243424439,0.204148254,0.1050433025,342.17566665,342.03716665,342.03533335,342.0448333,342.045875,342.06375,342.2015,342.72966665,421.9580031
1,18.25,0.4506,-5.4946,3.4347,-8.96665,0.013449,76.2955,98.633,400.865,3.1635,0.15942,0.4229,-17.043,-0.55182,0.41435,266.1062,289.46,0.37907,0.16488,0.5118,0.66567,0.64167,0.946,1.242,2.121,2.7,4.7,6.3,-3.4535166665,82.016666665,-6.5582918335,77.39144,75.42666667,0.6665622105,4.222149419,-7.5156753605,0.0308382435,98.68881833,422.2660962,2.9904699415,0.0244938215,0.094883054,2.60083204,0.6662933705,3.2955392625,0.045515186,0.031605957,342.15194445,342.03033335,342.04383335,342.034875,342.06808335,342.09829165,342.20429165,342.5738889,421.76104735
1,18.75,0.43306,-5.61,3.5404,-9.648,-0.0605865,76.503,98.633,401,3.156,0.21478,0.5216,-17.716,-0.53454,0.41101,266.99,288.62,0.34075,0.1281,0.51604,0.66633,0.64167,0.95,1.25,2.133,2.7,4.717,6.3,-3.6459833335,80.861666665,-6.5120605,77.565816665,73.61,0.691256924,4.483131581,-8.1461355165,0.080809707,98.62786,422.12485125,2.946753192,-0.008894656,0.0837702795,2.6662060095,0.695536823,3.4075587245,0.0761271565,0.0152662105,342.1635,342.043,342.04541665,342.055875,342.0517917,342.0727778,342.1948889,342.523375,421.59080695
1,19.25,0.43638,-5.8153,3.6058,-10.4155,-0.0702995,76.34,98.6705,401.02,3.14615,0.173365,0.57748,-16.653,-0.51337,0.40338,267.51,288.12,0.3342,0.12951,0.46643,0.66733,0.645835,0.942,1.246,2.117,2.7,4.7,6.3,-3.9051833335,82.05,-6.636962833,77.824768335,74.85166667,0.6172509285,4.1050372245,-10.332074915,-0.2073829215,98.634901665,421.9677947,2.989327647,-0.00417146,0.087508109,2.6665803355,0.6651378325,3.2305831355,-0.119234202,0.013431047,342.1238333,342.02525,342.04241665,342.0421111,342.0782222,342.1005417,342.21308335,342.5549167,421.56160325
1,19.75,0.42787,-5.9,3.7357,-10.4465,0.050889,76.9515,98.6965,401.3,3.13015,0.1274,0.51299,-16.5722,-0.503865,0.37856,266.86,287.81,0.39177,0.12805,0.4947,0.66833,0.642,0.942,1.242,2.125,2.7,4.7,6.3,-4.010166667,81.983333335,-6.6799778335,77.46545667,74.73166667,0.5728071905,4.057500219,-14.60925316,0.378652064,98.685771665,421.9008365,3.0477208435,-0.0100322735,0.0688208445,2.7163887715,0.609906491,3.239329556,0.2046431055,0.062347932,342.175375,342.02644445,342.01233335,342.01833335,342.05808335,342.072125,342.2029167,342.54325,421.40285415
1,20.25,0.443475,-6.0354,3.81435,-10.52,-0.040998,77.513,98.7,401.2,3.15275,0.1541,0.55201,-15.8345,-0.500445,0.37972,265.09,286.84,0.404065,0.0993,0.502057843,0.666,0.633,0.95,1.242,2.117,2.7,4.7,6.3,-4.0996666665,82.13333333,-6.6937801665,77.11334,75.33,0.568124752,4.1704284015,-10.31757727,0.034057272,98.68273167,421.963301,3.11008804,0.0011288715,0.1124475435,2.8226300905,0.563757748,3.249038256,-0.2621695145,0.0548673515,342.16644445,342.01054165,342.00883335,342.01954165,342.04254165,342.073625,342.2585,342.5992222,421.37480365
1,20.75,0.4455,-6.1242,3.7773,-10.2275,-0.10028,78.773,98.7,401.345,3.17115,0.18563,0.52653,-15.659,-0.494805,0.38636,265.79,287.01,0.36081,0.08505,0.44303,0.665,0.65,0.95,1.25,2.117,2.7,4.7,6.3,-4.19635,81.5335,-6.6933828335,77.998756665,76.46,0.5332195675,4.1648207405,-11.287664405,-0.019985467,98.675518335,421.8193535,3.1422637505,0.025658758,-0.014764365,2.9185310435,0.5799118745,3.237086916,0.159718743,0.0089195845,342.1675,342.00404165,341.99791665,342.0112083,342.04175,342.1183889,342.2832778,342.68670835,421.0318033
