DOY2,HR2,TA,RH,WS,PA,PPFD_IN,PPFD_OUT,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,VPD,T_CANOPY,TS_1,TS_2,TS_3,TS_4,TS_5,TS_6,TS_7,G,TAU,H,SH,LE,SLE,FC,SC,H2O,CO2,CO2_SIGMA,U_SIGMA,H2O_SIGMA,V_SIGMA,W_SIGMA,USTAR,T_SONIC,T_SONIC_SIGMA
1,9.25,1.0465,77,2.715,97.61,250.287940071277,18.57,64.2475,110.7,18.79,283.850127497768,316.96648760755,1.2771537951685,0.69819822696854,4.07,5.25,6.57,6.72,7.93,9.595,11.38,-21.5,-0.0761507,2.17156,2.78323094927624,8,1.04801605278685,0.796813,0.295092600597937,5.47342483393928,364.61678204828,1.37985506485283,0.706649135002655,0.0492442890089805,0.597228261455069,0.372212305008848,0.26506602950963,1.21,0.126412024744484
1,9.75,1.247,75.95,2.55,97.6435,401.210382007437,24.35,106.5765,170.95,27.405,277.962798652043,320.268615883372,1.34326048023809,1.36453539461281,4.25,5.33,6.545,6.69,7.93,9.59,11.39,-20,-0.115491,17.56545,5.84537,12,1.20927079033834,0.698614,0.133697,5.44858518434327,365.8645,1.59993137256878,0.766513426584025,0.0455016483217916,0.662455558268815,0.429651021178817,0.319948353299565,1.2945,0.15893944958279
1,10.25,1.438,73.6,2.405,97.6655,487.835331434742,31.75,144.9575,216.4,32.66,275.755856515004,323.568974129542,1.52925292018525,1.84786927874752,4.385,5.395,6.555,6.675,7.9,9.58,11.38,-20,-0.135487,33.81535,9.46272,17,0.0106218548631535,0.431729873434979,-0.107325170302108,5.48348539293607,366.471094980711,1.75011586489907,0.812741330885647,0.0573853584352989,0.729725975966321,0.490159342676376,0.340377454536874,1.556,0.19245142254626
1,10.75,1.812,70.9,2.31,97.669,633.985047816392,37.77875,209.1965,293.9,41.075,278.894300204849,327.363323978706,1.68762757718869,2.67654232140506,4.63,5.42,6.58,6.65,7.89,9.57,11.375,-19,-0.147315,59.5,11.0689910575072,19.0183,2.32288692985778e-05,0.287417,-0.273262224655097,5.47826985389892,365.681011569382,1.6084749091219,0.863597128295364,0.0500998066464277,0.757863473972159,0.532310060021413,0.359968,2.02300000000001,0.237844907450212
1,11.25,2.317,68.705,2.26,97.663,733.771544171905,42.6,242.123,343.3,50.055,276.944330541183,332.1206461215,1.87838826272876,3.43497069355464,4.93,5.53,6.63,6.64,7.9,9.56,11.385,-18,-0.167506,76.9604,13.0270376696311,22,-0.0137141880395942,0.25959,-0.331779,5.52348441516072,365.383,1.45229793700753,0.882550342890383,0.0468020032067283,0.815230028887553,0.571274291307064,0.3858185,2.524,0.261805271146324
1,11.75,2.706,66.455,2.32,97.617,762.588671474445,47.52,245.35,353.55,53.6,277.844798398115,335.093509895973,2.08579681420865,4.03958768879652,5.205,5.705,6.68,6.635,7.895,9.58,11.39,-17,-0.1855875,88.8211,12.1373641967171,23.7115,-0.00194815699576218,-0.0266266624588152,-0.468103,5.54903,364.792541528993,1.44151270598792,0.906998846231645,0.0504594013838405,0.822611256559492,0.583372438781828,0.400267133104723,2.82,0.290637230925427
1,12.25,3.179,63.975,2.44,97.5735,768.984854104064,46.945,262.169,372.1,53.97,282.866070335499,337.826860123302,2.37733633692227,4.3845802161519,5.515,5.83,6.715,6.63,7.89,9.58,11.39,-15,-0.198373,112,12.6485,25.379,-0.0612222297565627,-0.0846415,-0.726942,5.45410281681118,363.109571005191,1.51229758664404,0.958144039275933,0.0461464313201131,0.882269800004511,0.625695612898157,0.407247,3.08,0.304368198075949
1,12.75,3.685,62.005,2.45,97.534,854.755545141496,50.375,280.0025,385.05,56.865,283.48680853631,339.567533178127,2.55074407405101,4.71150052310128,5.79,6.01,6.79,6.63,7.89,9.575,11.39,-13,-0.2081,114,11.7854,26,-0.101373713529668,-0.0680170873764457,-0.481659,5.4625385973751,361.584,1.54133059399987,1.0084641788383,0.0469161334504581,0.907000551267749,0.634499802994453,0.424836,3.635,0.302754025571915
1,13.25,4.13,59.98,2.61,97.495,905.256694860091,53.67,298.4335,425.95,60.18,278.595184559728,342.205490740111,2.79732921847386,5.17284956400145,6.13,6.24,6.86,6.65,7.88,9.57,11.38,-12,-0.220704,126.5,11.5293638454382,27.16595,0.0228183845103272,-0.181780999341044,-0.427515483134226,5.51698939046117,360.483234988219,1.53030683262083,1.02788390119109,0.0478349437872701,0.967315873952247,0.661123469803132,0.4485275,3.926,0.308964399243667
1,13.75,4.53,57.75,2.69,97.4595,832.145137085348,49.89,276.877,401.2,56.475,280.472167936155,343.572995848039,3.0501071835036,5.61017871826619,6.29,6.49,6.94,6.63,7.88,9.57,11.38,-11,-0.241155,116.074,11.2641,27,-0.139433582028608,-0.181780999341044,-0.368754958269181,5.43036,360.163,1.53153116250647,1.05505450096192,0.0444890812915489,0.946995248140137,0.66066405986704,0.448017856786981,4.4785,0.306641484473318
1,14.25,4.9755,55.1,2.8,97.429,736.800927600065,43.9,229.1185,352.4,50.16,283.040491006461,344.297601737124,3.27646064105967,5.9200261686194,6.34,6.6,7.04,6.63,7.87,9.55,11.375,-11,-0.25637,124.568,10.0078,27.1618,0.0618415097191423,-0.271021249505783,-0.375500038970229,5.35068,360.223,1.72796829841367,1.08682105242768,0.0486928339672598,0.985927482120262,0.65115973462738,0.464235,4.84,0.312392409969168
1,14.75,5.1585,53.83,2.85,97.4115,630.307069743676,37.68,193.319,301.5,41.895,283.175734015394,344.20249857407,3.60586432279536,6.11339849520119,6.39,6.64,7.14,6.68,7.85,9.55,11.375,-11,-0.25915,111.5,7.92934,27,-0.0159995491788123,-0.136335749505783,-0.218335316726663,5.46302666792993,360.135,1.53640749898171,1.04969519385391,0.0463678365037974,0.9636560589754,0.64406122242761,0.4645845,4.99200000000002,0.277883788659936
1,15.25,5.431,52.48,2.88,97.4,515.220813135535,31.66,150.7005,248.05,37.255,278.434336071267,343.489139957965,3.63452634024058,6.13257430878761,6.32,6.7,7.25,6.73,7.86,9.55,11.375,-11.5,-0.2434,79,5.0610251698979,20.0248,0.0738638099168973,-0.073836049835261,-0.0817897691148567,5.18656077323087,360.475090274576,1.60093722550261,1.05027453943851,0.0428120162445257,0.975765589949475,0.627290325977587,0.460271,5.17650000000002,0.253196958907488
1,15.75,5.5855,52.94,2.76,97.397,394.73433117572,25.525,106.4095,191.85,27.875,280.847167761693,340.747728611393,3.70585620232251,5.98590373567055,6.29,6.74,7.31,6.76,7.88,9.55,11.385,-11,-0.2248,60.28975,4.07147,19.4149,6.41127629863038e-06,0.177611999670522,-0.0186245,5.21902033834934,360.182008319223,1.43778111002611,0.994055833441965,0.0368136414302372,0.936427496195183,0.60819236931737,0.437035467668243,5.44950000000002,0.220935058331628
1,16.25,5.446,53.11,2.96,97.402,272.326675270746,18.47,49.307,127.85,20.57,281.693714415025,339.36953694118,3.7338514672969,5.71882828813209,6.13,6.74,7.37,6.78,7.88,9.55,11.385,-11,-0.216299,38.4201,1.55515110963747,15,-0.0555535923057229,0.102251812129337,0.0719924831569215,5.23413451016744,360.3955,1.12841501120178,0.988094053938013,0.0316905696114383,0.879943179983799,0.586172329609646,0.431230131676066,5.45800000000002,0.17050136506026
1,16.75,5.5325,54.17,3.025,97.4025,156.804616913051,12.19,9.84100000000001,78.05,13.97,277.303226894168,337.171130724568,3.64086790601177,5.52322055498348,5.965,6.75,7.375,6.8,7.865,9.55,11.38,-12,-0.1709,15.1934,-0.804444048372864,10.58005,0.565215539806275,0.181780999341044,-0.0961597794906755,5.21463,360.102561979924,1.04211323760904,0.932996248652694,0.0297061684475333,0.786256955454131,0.533704284346845,0.392008,5.50700000000001,0.114243161720954
1,17.25,5.273,55.765,3.005,97.4175,57.2640218732216,6.8011875,-24.125,31.06,6.864,278.434805557074,334.203281735971,3.53014604247561,5.00580549774493,5.8,6.715,7.345,6.83,7.86,9.55,11.38,-13,-0.1316,1.21273,-3.6620754595285,6,0.00103181458703794,0.177411,-0.0379980238422794,5.37584359035834,359.709016527126,0.76490435833972,0.832159840415289,0.0248927238917333,0.727293554751054,0.461079168907033,0.349842,5.4045,0.0773571586861875
1,17.75,5.166,55.93,3.26,97.436,10.5063337931438,1.09825,-54.8625,2.7775,2.1525,276.855172183106,330.485250324829,3.47029575557876,4.38919045972804,5.565,6.625,7.32,6.86,7.85,9.55,11.38,-14,-0.0822873,-3,-5.01536094688882,3,0.667518642278301,0.155097187211707,0.0509204694431643,5.3897,360.114,0.660387093818713,0.761019840045842,0.0228685602500818,0.642664369587436,0.404091573780003,0.28439504056984,5.32100000000003,0.071239034243875
1,18.25,4.9045,56.93,3.35,97.4305,0.752204394957577,0,-56.3995,-1.031,1.155,276.565659860646,329.045705295273,3.35312855695278,4.10258801531544,5.34,6.51,7.26,6.88,7.84,9.54,11.38,-15,-0.0724014,-6.23849,-4.3525147108926,2,0.611171285725209,0.104241,0.0736605664247549,5.399985,360.143,0.616352172057502,0.689419320878085,0.0217446333592072,0.59722434749664,0.378216002144795,0.268882,5.243,0.0835033814998649
1,18.75,4.7615,58.26,3.36,97.455,0.068690770819658,0,-60.174,-1.6325,1.184,277.747700884701,328.71464311272,3.22909569834883,4.05208600269331,5.23,6.44,7.25,6.89,7.85,9.54,11.38,-17,-0.0659916,-5.58609,-4.61467553090187,2,0.442308023985751,0.181300999670522,0.104624090188762,5.45083,360.161654628865,0.661965210889874,0.649430856236781,0.022923690597378,0.565331761004103,0.356809472968418,0.24702934822537,5.125,0.0902833871761577
1,19.25,4.596,59.47,3.46,97.4629,0.0372341820815364,0,-59.9375,-1.597,1.136,273.802445706712,328.200014281789,3.13207609515423,3.73734971010871,5.135,6.32,7.21,6.91,7.85,9.545,11.38,-18,-0.0621769,-6,-3.90516,2,0.637318352993093,0.1521615,0.0935323365570745,5.414629595931,360.165,0.666979275189332,0.640721418458863,0.0243283244570892,0.526401799887232,0.340132327190463,0.23396,4.815,0.0918490119037008
1,19.75,4.517,61.325,3.45,97.4815,0.0796879692190704,0,-57.6335,-1.6305,1.139,274.023483212484,327.814870476236,2.93191210059255,3.49607583690493,5.02,6.245,7.195,6.9,7.845,9.54,11.375,-18,-0.0591671,-7,-4.30575338014647,1.4886,0.439737,0.159058374423413,0.11890285542568,5.48541,360.971784122859,0.635313832466178,0.63985026433603,0.0271259416911321,0.57706152185014,0.356543570034145,0.2367,4.7025,0.102743856264012
1,20.25,4.3555,61.055,3.5,97.4975,0.0320919654222189,0,-56.193,-1.571,1.0435,276.325454564013,327.080248717108,2.76801509321978,3.28007597590485,4.95,6.18,7.125,6.915,7.845,9.54,11.375,-18,-0.0649411,-6.77825,-4.83985178409916,2,0.709861952225239,0.204503624258674,0.16468590536047,5.47744,360.069,0.638670494073431,0.658326666632911,0.0249699342954765,0.554626000111787,0.364828726939094,0.243646,4.47350000000001,0.10571187255933
1,20.75,4.176,61.1,3.54,97.5,0.0328316112529283,0,-53.1105,-1.377,1.0135,277.864601488665,326.103491841371,2.74663089757619,3.01306002565828,4.845,6.1,7.08,6.93,7.85,9.535,11.375,-19,-0.0596,-6,-3.97984679824705,2,0.219800874818049,0.181780999341044,0.15686469503105,5.42656,359.832,0.744489269538609,0.624232321688771,0.0268092228992632,0.558726229919448,0.329875734178797,0.235466,4.37700000000001,0.106106851507734
1,21.25,4.0305,62.54,3.47,97.515,0.0350169614002635,0,-51.785,-1.4795,1.069,278.568509096438,325.272092684867,2.67692505372931,2.81147967816588,4.765,6.04,7.05,6.92,7.85,9.53,11.375,-19,-0.0541313,-7.38931,-4.26632576105743,2,0.0691506236120373,0.204503624258674,0.0967941971089217,5.43247815348138,360.541,0.772010362624751,0.653987767469698,0.0260224140682135,0.544466364720331,0.344561929000157,0.236992,4.28650000000001,0.105700993372816
1,21.75,3.8865,63.72,3.48,97.5,0.0432713003723416,0,-50.166,-1.344,1.03,276.755436051176,325.101465052676,2.58909260850968,2.62536732285527,4.68,6.03,7.005,6.94,7.85,9.525,11.37,-19,-0.0546767,-7,-4.41739,1.066665,0.197430971796901,0.183512499670522,0.0905221751759242,5.45257045554131,360.627,0.783595954958307,0.623422007952879,0.0240020832429187,0.546802521107389,0.345251277443095,0.226347975367357,4.1545,0.0983107318658548
1,22.25,3.65,65.31,3.42,97.5005,0.0300732427029459,0,-47.2425,-1.2905,0.9935,281.84689356904,324.448711374728,2.4917408230136,2.57896376199579,4.635,5.975,6.965,6.93,7.845,9.52,11.37,-19,-0.04645385,-6.71734,-3.96685524403788,2,0.3622005,0.136335749505783,0.132895863784109,5.39039619602002,360.916994233984,0.780864557890224,0.609685984749527,0.025216661158845,0.56662156683275,0.31890437438204,0.219894,3.9935,0.101153348931214
1,22.75,3.5455,65.86,3.26,97.502,0.0450518822023425,0,-51.765,-1.3445,1.0305,280.079082227344,323.525042542359,2.40903259603971,2.43547380329692,4.55,5.91,6.935,6.92,7.85,9.515,11.37,-20,-0.05211305,-6.186625,-4.44733743125059,2,0.403796,0.159284187211707,0.144166,5.40328321016103,360.934,0.774691303973271,0.59473365681661,0.0278262466028029,0.54639894784229,0.311398628498604,0.2135215,3.846,0.103426029957847
1,23.25,3.3165,66.365,3.24071,97.5,0.049774409077133,0,-49.5015,-1.3935,1.0135,281.224956337185,322.885477427989,2.35898464340789,2.33230578604741,4.49,5.88,6.945,6.905,7.85,9.51,11.37,-20,-0.04658125,-6.00335,-4.3663594639255,2,0.316628143700524,0.113613124588152,0.109856545107397,5.4370369815184,361.1015,0.791277448080183,0.608896542936483,0.0275760152956546,0.516757890922087,0.313033544528378,0.209965952335547,3.59000000000003,0.103099155864289
1,23.75,3.1805,67.295,3.26,97.5,0.0206512064686588,0,-48.4705,-1.285,1.0265,279.282205291557,320.634289893101,2.3016527176246,1.98319580048239,4.52,5.845,6.93,6.91,7.86,9.52,11.37,-20,-0.0451996,-6.56204,-4.34916758737665,2,0.162838,0.201057812129337,0.106662,5.44927,360.67,0.682986333712241,0.606695969988264,0.025907527863538,0.549215804579584,0.3153696244092,0.212859,3.40300000000002,0.109841188759136
2,0.25,4.499,63.555,3.338595,97.366,0,0,-40.489,-1.0885,0.977,288.032702604306,330.303137580985,2.6647940607845,3.58916744387488,5.34,6.73,7.405,7.23,7.555,8.425,10.02,-16,-0.0623958,-8,-4.49338320685616,2,0.829834065690243,0.203626,0.131633542834342,5.78197811073971,359.478,0.773183312617294,0.650048589755798,0.0274204303394385,0.582982847089003,0.342636833980236,0.248719004291996,5.20700000000005,0.109360241222987
2,0.75,4.342,64.05,3.25145,97.376,0,0,-37.17,-1.021,0.9485,290.293557616773,329.211530489574,2.56235905658164,3.38562586381579,5.31,6.69,7.35,7.21,7.55,8.43,10.02,-16,-0.0615101,-7.361485,-4.11580025720768,1.89473,0.609297000191696,0.199839,0.171054018379999,5.77603179097614,359.83,0.924977298035725,0.655786550639764,0.0259945065741065,0.577788023413431,0.363873604428791,0.249959996799488,5.005,0.109876906806833
2,1.25,4.2075,64.73,3.26,97.344,0,0,-34.0845,-1.0855,0.998,290.274474224376,328.066447733367,2.45608587113525,3.32605914780963,5.3,6.61,7.29,7.22,7.55,8.43,10.02,-16,-0.055469,-7,-3.62873,2.0267,0.723127681065188,0.197423,0.145954351233648,5.77669876137772,359.5515,0.871452264976634,0.656329947511158,0.0296626376886375,0.57395818663035,0.338112360775879,0.228815,4.76300000000001,0.112290090560289
2,1.75,4.1695,64.66,3.22,97.3475,0,0,-32.096,-0.9835,0.8915,292.488511469272,327.63079340261,2.37321920372191,3.1661220275803,5.21,6.53,7.27,7.21,7.54,8.43,10.02,-16,-0.0472795,-6.61053,-3.5320998047182,2,0.40090383758378,0.0908904996705219,0.036633684912051,5.79224701965521,359.984841160119,0.875345646016475,0.670926225452546,0.0288339033098996,0.571791045750106,0.339317202682551,0.2245435,4.715,0.109018325373038
2,2.25,3.8965,66.26,3.2,97.352,0,0,-32.26,-0.866,0.837,290.978948994929,326.97125476513,2.25173223640401,3.05472511208096,5.19,6.49,7.21,7.19,7.54,8.43,10.015,-16,-0.0516,-6.337205,-3.23216,2,0.665637089647212,0.136335749505783,0.054269482299833,5.87101233041379,360.768,0.89095454429505,0.628649345820068,0.0273884034463464,0.560856487882596,0.327245157026052,0.225099977787649,4.548,0.115282262295637
2,2.75,3.8845,67.37,3.245,97.3415,0,0,-28.0515,-0.8105,0.7985,291.674754139344,326.474823757284,2.12358765629936,2.85084237856815,5.1,6.475,7.17,7.17,7.54,8.43,10.02,-16,-0.0451,-6.36811,-3.927345,2,0.863887899248906,0.079817699835261,0.204343695252461,5.80305994596831,361.2825,0.960504887577593,0.609449442882631,0.0266124031233558,0.511320112359526,0.311398308630676,0.213816198466032,4.32500000000001,0.112944874306531
2,3.25,3.678,67.88,3.08624,97.3345,0,0,-28.856,-0.8285,0.754,292.195186630018,326.031856571833,1.95228564260271,2.74246860890886,5.06,6.395,7.13,7.15,7.53,8.43,10.02,-17,-0.0435562,-6.59102,-3.94694866516065,2,0.447142,0.159058374423413,0.15939,5.67563177429673,360.7,1.30947819818924,0.617170964968379,0.0341562927155404,0.526126359885,0.312188238716333,0.208345866289687,3.959,0.109142108812552
2,3.75,3.3955,68.79,3.13,97.322,0,0,-31.0885,-0.872,0.798,291.543875685342,324.499765453126,1.87895418985289,2.64824800350535,5.01,6.33,7.13,7.13,7.53,8.43,10.015,-17,-0.0342,-5,-3.64954167083521,1,0.198212221249292,0.216039624588152,-0.0266418,5.84702987188302,360.895,1.15195412427924,0.629566517534089,0.0263856021344975,0.526816808606106,0.302844844763783,0.210516032643597,3.86,0.0959270556204036
2,4.25,3.2745,69.48,3.19,97.3405,0.00147658228824213,0,-29.442,-0.8305,0.8755,293.417625995958,323.879317780076,1.8625966044592,2.46428297654091,4.93,6.27,7.13,7.11,7.53,8.43,10.02,-17,-0.03921295,-5,-2.73458416869436,2,0.273158590930472,0.187193,-0.0159905,5.88387138076837,361.642558123376,1.02274141404365,0.646853924777457,0.0267830170070513,0.538902588600203,0.312164379774503,0.211849002829846,3.72,0.101328115580828
2,4.75,3.273,70.3,3.03,97.3345,0.00122323250272305,0,-26.4639999999999,-0.7975,0.806,293.536734615782,324.691411178814,1.86643943293555,2.32643170524929,4.89,6.22,7.08,7.09,7.54,8.43,10.015,-17,-0.04295,-5.55581,-2.80943720846493,1.079045,0.410502805346713,0.177049,0.0710761098010313,5.91104132572046,361.92130315022,0.981890747539029,0.599498029677317,0.0266589572189161,0.568226847482209,0.295147310919896,0.205965187946668,3.78950000000001,0.100672734061041
2,5.25,3.06,71.6,3.1,97.3385,0.00867451526310221,0,-24.603,-0.792,0.722,295.620129822119,323.607624360966,1.83309344572156,2.4558264030365,4.84,6.185,7.04,7.07,7.54,8.42,10.02,-17,-0.0426,-4.96341,-3.243695,1.042795,0.628284,0.184215,0.104555,5.79082918916746,361.320228213676,0.913917267925775,0.620159015851033,0.0262599807192908,0.557363902914979,0.291729840777388,0.207709,3.65,0.100369318020997
