DOY2,HR2,NEE,FC,LE,H,USTAR,SC,CO2,H2O,NETRAD,PPFD_IN,PPFD_OUT,TA,RH,WS,PA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,G_1_1_1,G_2_1_1,W_SIGMA,V_SIGMA
1,5.25,0.5705,0.566,1.031,-13.024,0.311,0.0035,413.925,3.12,-20.135,0,0,-3.409,86.85,1.723,99.1,-0.432,-0.098,0.113,0.511,2.226,3.885,-0.436,0.305,0.107,0.897,2.416,4.238,-2.716,-3.132,0.4104,0.7162
1,5.75,0.601,0.5805,1.336,-12.335,0.309,0.008,413.951,3.043,-20.545,0,0,-3.533,86.9,1.846,99.1,-0.45,-0.102,0.116,0.517,2.218,3.897,-0.4435,0.315,0.1,0.8595,2.39,4.2645,-2.716,-3.19,0.42125,0.725
1,6.25,0.6345,0.599,1.1355,-12.587,0.3195,0.003,413.976,3.0255,-20.12,0,0,-3.6005,87.05,1.864,99.11,-0.435,-0.0955,0.106,0.564,2.1745,3.903,-0.461,0.33,0.09,0.875,2.361,4.241,-2.752,-3.192,0.413,0.7424
1,6.75,0.643,0.628,1.306,-12.1465,0.31,0.005,414.028,2.9865,-18.5265,0,0,-3.64,87.2,1.8605,99.173,-0.4285,-0.081,0.112,0.508,2.148,3.89,-0.456,0.326,0.09,0.864,2.418,4.23,-2.7255,-3.21,0.4095,0.7109
1,7.25,0.612,0.603,1.243,-11.226,0.3015,0.005,414.378,3.051,-19.13,0,0,-3.694,87.35,1.828,99.2,-0.4375,-0.093,0.108,0.528,2.1315,3.878,-0.46,0.299,0.084,0.856,2.401,4.228,-2.721,-3.211,0.406,0.7154
1,7.75,0.612,0.634,1.286,-12.458,0.3005,0.002,413.865,3.032,-18.83,3.3695,0.8245,-3.7525,87.2115,1.826,99.2,-0.452,-0.076,0.109,0.529,2.1055,3.8845,-0.476,0.293,0.077,0.892,2.403,4.267,-2.8005,-3.234,0.4118,0.7071
1,8.25,0.652,0.631,1.44,-8.6455,0.306,0.009,414.049,3.051,-11.355,34.887,7.075,-3.74,86.8,1.8415,99.2,-0.425,-0.0775,0.103,0.524,2.133,3.852,-0.488,0.292,0.107,0.839,2.305,4.259,-2.7915,-3.222,0.4245,0.7413
1,8.75,0.616,0.635,2.6685,-3.598,0.317,-0.005,414.281,2.996,1.9785,90.1,16.305,-3.5425,85.6,1.882,99.2,-0.454,-0.0815,0.102,0.565,2.129,3.837,-0.49,0.302,0.102,0.8595,2.397,4.259,-2.7135,-3.211,0.41675,0.7482
1,9.25,0.626,0.703,4.427,4.417,0.354,-0.011,413.851,3.055,19.005,164.757,29.28,-3.1075,84.35,2.0295,99.2,-0.468,-0.1075,0.115,0.554,2.169,3.87,-0.491,0.298,0.084,0.85,2.423,4.236,-2.686,-3.21,0.47035,0.83985
1,9.75,0.6275,0.712,6.53,16.02,0.398,-0.018,413.649,3.0375,36.77,241,39.44,-2.8945,82.5,2.241,99.2,-0.4195,-0.087,0.098,0.557,2.11,3.847,-0.438,0.275,0.085,0.892,2.3,4.255,-2.6375,-3.181,0.523,0.9085
1,10.25,0.618,0.6605,8.268,29.357,0.414,-0.027,412.9495,3.073,55.42,300.9395,52.705,-2.416,81.5,2.32,99.254,-0.461,-0.1,0.112,0.5615,2.163,3.8825,-0.4605,0.3105,0.086,0.8955,2.3775,4.1985,-2.535,-3.017,0.5448,0.9839
1,10.75,0.6045,0.645,9.999,41.2705,0.428,-0.0245,412.7705,3.069,72.22,374.7285,61.445,-2.217,79,2.491,99.261,-0.443,-0.066,0.109,0.539,2.16,3.887,-0.483,0.2915,0.0885,0.8665,2.41,4.26,-2.392,-3.0025,0.5796,1.023
1,11.25,0.5345,0.5835,11.5555,55.306,0.442,-0.023,412.483,3.122,87.3,430.6225,67.82,-1.939,77.33,2.494,99.2265,-0.419,-0.066,0.1175,0.5265,2.1435,3.869,-0.4135,0.3295,0.0895,0.852,2.3845,4.2635,-2.349,-2.827,0.5799,1.0311
1,11.75,0.58,0.627,13.133,65.114,0.455,-0.019,411.963,3.137,92.7,466.028,68.562,-1.787,76.5,2.543,99.2,-0.443,-0.065,0.124,0.54,2.194,3.903,-0.421,0.316,0.101,0.912,2.4185,4.2675,-2.169,-2.769,0.6027,1.0755
1,12.25,0.571,0.59,13.13,74.5145,0.453,-0.0135,411.744,3.114,100.55,492.53,68.98,-1.696,76.6,2.603,99.187,-0.4335,-0.0615,0.1415,0.5685,2.23,3.9265,-0.4065,0.3485,0.0995,0.908,2.3825,4.254,-2.112,-2.608,0.606,1.0917
1,12.75,0.539,0.56,13.115,76.643,0.47,-0.007,411.673,3.136,97.808,497.929,69.44,-1.549,76.45,2.576,99.1,-0.457,-0.072,0.134,0.568,2.191,3.912,-0.4095,0.349,0.099,0.867,2.379,4.215,-1.992,-2.5985,0.62985,1.1106
1,13.25,0.551,0.569,13.9885,67.084,0.4725,-0.01,411.485,3.1595,95.4,462.422,66.18,-1.46,76.205,2.611,99.1,-0.458,-0.072,0.128,0.552,2.184,3.88,-0.386,0.341,0.124,0.863,2.355,4.231,-1.939,-2.411,0.63145,1.1196
1,13.75,0.534,0.569,13.118,62.8325,0.474,-0.004,411.492,3.128,83,420.383,57.99,-1.527,75.6,2.619,99.1,-0.409,-0.07,0.121,0.546,2.1735,3.861,-0.382,0.358,0.1195,0.8745,2.351,4.213,-1.876,-2.395,0.632,1.1132
1,14.25,0.529,0.5665,12.815,53.859,0.458,-0.002,411.708,3.125,67.88,371.576,50.59,-1.495,76.03,2.565,99.086,-0.421,-0.078,0.131,0.554,2.171,3.882,-0.376,0.341,0.11,0.871,2.363,4.234,-1.828,-2.2755,0.6065,1.07655
1,14.75,0.546,0.5615,10.714,39.463,0.46,0.001,411.767,3.147,52.16,309.921,42.26,-1.497,76.833,2.516,99.1,-0.425,-0.072,0.139,0.562,2.177,3.865,-0.405,0.362,0.1065,0.887,2.388,4.295,-1.816,-2.245,0.5966,1.0775
1,15.25,0.5405,0.55,9.3255,24.514,0.439,0,412.266,3.1285,36.72,244.35,34.015,-1.619,77.28,2.4705,99.097,-0.442,-0.0815,0.107,0.558,2.1315,3.8795,-0.3805,0.338,0.1115,0.8645,2.372,4.247,-1.811,-2.214,0.5839,1.0446
1,15.75,0.5535,0.539,7.539,10.7045,0.4285,0.002,412.241,3.082,18.53,170.289,24.65,-1.654,77.539,2.3885,99.1,-0.4375,-0.075,0.1135,0.565,2.1565,3.859,-0.3965,0.363,0.105,0.868,2.3245,4.264,-1.902,-2.2115,0.5752,0.984
1,16.25,0.5495,0.5555,5.576,-1.006,0.3925,0.008,411.645,3.062,1.64,99.579,15.425,-1.72,78.95,2.266,99.1,-0.424,-0.074,0.1085,0.551,2.158,3.848,-0.4155,0.339,0.122,0.87,2.319,4.253,-1.9775,-2.316,0.539,0.9589
1,16.75,0.5615,0.566,4.089,-11.362,0.379,0.011,411.8975,3.095,-9.69,38.7755,5.753,-1.7995,80.0165,2.062,99.1,-0.3885,-0.0795,0.13,0.542,2.1305,3.8275,-0.4385,0.3215,0.097,0.865,2.333,4.278,-1.9925,-2.407,0.5068,0.87205
1,17.25,0.557,0.571,2.68,-14.045,0.348,0.016,411.776,3.123,-17.71,0,0,-2.0415,80.4285,2.0215,99.1,-0.38,-0.0535,0.1215,0.5415,2.1635,3.839,-0.3845,0.3235,0.0965,0.879,2.347,4.207,-2.089,-2.5105,0.47525,0.8115
1,17.75,0.571,0.585,2.322,-14.918,0.337,0.014,411.679,3.172,-20.56,0,0,-2.155,81.25,1.7865,99.1,-0.4175,-0.0645,0.116,0.553,2.158,3.847,-0.484,0.3295,0.107,0.9165,2.355,4.23,-2.166,-2.6015,0.4506,0.781
1,18.25,0.538,0.539,2.004,-13.32,0.324,0.014,412.06,3.1275,-20.65,0,0,-2.2255,81.8,1.7725,99.1,-0.407,-0.0725,0.133,0.546,2.16,3.84,-0.4175,0.312,0.146,0.886,2.3325,4.229,-2.168,-2.609,0.4265,0.7511
1,18.75,0.561,0.544,1.8545,-14.056,0.3165,0.01,412.469,3.1495,-19.74,0,0,-2.464,82.45,1.716,99.1,-0.396,-0.076,0.109,0.506,2.0935,3.806,-0.3915,0.309,0.108,0.881,2.317,4.2,-2.189,-2.622,0.4074,0.7198
1,19.25,0.5355,0.556,1.5615,-12.741,0.296,0.008,412.284,3.155,-21.63,0,0,-2.5825,83.05,1.7265,99.1,-0.4365,-0.0775,0.105,0.507,2.1295,3.861,-0.4375,0.3075,0.1055,0.912,2.2935,4.281,-2.295,-2.7665,0.3951,0.693
1,19.75,0.538,0.5235,1.5195,-13.4005,0.304,0.012,412.543,3.154,-21.18,0,0,-2.6395,83.65,1.672,99.1,-0.454,-0.0855,0.106,0.524,2.1235,3.85,-0.413,0.3045,0.1125,0.858,2.326,4.239,-2.3375,-2.8015,0.3948,0.6757
1,20.25,0.5255,0.5295,1.4505,-12.3815,0.307,0.0095,412.3175,3.186,-20.09,0,0,-2.718,84.3,1.7725,99.1,-0.4485,-0.077,0.106,0.528,2.118,3.862,-0.427,0.306,0.1235,0.8885,2.323,4.305,-2.339,-2.809,0.42295,0.7281
1,20.75,0.548,0.5455,1.464,-13.2375,0.306,0.008,412.369,3.19,-20.31,0,0,-2.789,84.65,1.7645,99.1,-0.438,-0.0675,0.114,0.5125,2.119,3.8605,-0.4335,0.318,0.108,0.878,2.325,4.2145,-2.3525,-2.8135,0.42165,0.746
1,21.25,0.512,0.5165,1.3,-12.46,0.3155,0.005,412.6875,3.206,-20.82,0,0,-2.919,84.5,1.783,99.1,-0.441,-0.07,0.107,0.5075,2.114,3.8835,-0.4625,0.3025,0.096,0.879,2.285,4.2,-2.35,-2.858,0.4309,0.734
1,21.75,0.5585,0.532,1.408,-12.4165,0.307,0.015,413.0795,3.213,-19.94,0,0,-2.933,84.8,1.765,99.11,-0.443,-0.0705,0.1135,0.5095,2.1025,3.8815,-0.386,0.302,0.123,0.88,2.3105,4.228,-2.349,-2.8585,0.4347,0.7472
1,22.25,0.563,0.555,1.343,-13.408,0.314,0.011,413.1335,3.229,-20.75,0,0,-3.041,85.625,1.753,99.1,-0.445,-0.0715,0.1125,0.524,2.1165,3.9115,-0.455,0.2945,0.103,0.876,2.341,4.198,-2.3535,-2.843,0.4352,0.72915
1,22.75,0.569,0.585,1.1175,-13.884,0.324,0.013,413.0075,3.224,-19.72,0,0,-3.159,85.8,1.7085,99.1,-0.441,-0.072,0.1105,0.509,2.098,3.8735,-0.4275,0.285,0.11,0.874,2.2925,4.237,-2.353,-2.8785,0.4337,0.7298
1,23.25,0.5905,0.53,1.367,-11.929,0.312,0.0085,412.986,3.231,-20.9,0,0,-3.09,85.4,1.7085,99.1,-0.449,-0.075,0.113,0.4935,2.105,3.8795,-0.452,0.284,0.102,0.847,2.322,4.228,-2.3545,-2.932,0.4213,0.6923
1,23.75,0.579,0.583,1.241,-13.825,0.302,0.004,412.9155,3.235,-20.95,0,0,-3.26,85.4,1.7985,99.1,-0.461,-0.079,0.1125,0.4935,2.095,3.86,-0.432,0.2795,0.098,0.902,2.318,4.164,-2.3645,-2.9815,0.42165,0.7161
2,0.25,0.351,0.329,0.381,-12.511,0.243,0.0065,414.262,3.211,-25.92,0,0,-4.093,85,1.513,99.2,-0.845,-0.396,-0.106,0.225,1.202,2.59,-0.876,-0.184,-0.247,0.1475,1.149,2.898,-1.627,-1.988,0.36705,0.622
2,0.75,0.502,0.507,0.55,-11.809,0.2565,0.009,414.7265,3.207,-25.48,0,0,-4.101,85.1,1.513,99.2,-0.8405,-0.4,-0.121,0.216,1.204,2.596,-0.87,-0.185,-0.261,0.148,1.1565,2.902,-1.629,-2.006,0.3632,0.6107
2,1.25,0.444,0.423,0.389,-11.63,0.239,0.0075,414.735,3.247,-24.51,0,0,-4.207,85.3,1.561,99.198,-0.8495,-0.408,-0.11,0.2265,1.233,2.602,-0.925,-0.18,-0.2565,0.133,1.16,2.905,-1.63,-2.008,0.3553,0.6316
2,1.75,0.438,0.422,0.607,-11.07,0.252,0.0095,414.118,3.275,-22.83,0,0,-4.295,85.8,1.55,99.148,-0.8455,-0.408,-0.128,0.217,1.211,2.597,-0.943,-0.184,-0.278,0.133,1.145,2.881,-1.63,-2.008,0.36225,0.61405
2,2.25,0.493,0.422,0.48,-11.496,0.259,0.012,414.962,3.2065,-23.43,0,0,-4.354,86.3,1.533,99.147,-0.843,-0.4085,-0.115,0.2155,1.2135,2.594,-0.967,-0.186,-0.2665,0.134,1.142,2.893,-1.631,-2.01,0.3739,0.6474
2,2.75,0.447,0.415,0.471,-11.635,0.254,0.008,414.93,3.224,-24.01,0,0,-4.38,86.2,1.518,99.152,-0.849,-0.404,-0.14,0.2195,1.2105,2.595,-0.996,-0.189,-0.2945,0.1235,1.143,2.924,-1.705,-2.012,0.3443,0.6139
2,3.25,0.476,0.4835,0.45,-11.724,0.256,0.004,415.054,3.338,-22.36,0,0,-4.482,86.9,1.535,99.14,-0.848,-0.4155,-0.134,0.214,1.1935,2.601,-0.993,-0.181,-0.305,0.123,1.13,2.899,-1.706,-2.103,0.3437,0.6248
2,3.75,0.4635,0.44,0.4405,-11.373,0.26,0.01,414.812,3.29,-23.061,0,0,-4.559,86.6,1.485,99.128,-0.868,-0.406,-0.117,0.23,1.207,2.601,-1.006,-0.183,-0.2655,0.12,1.139,2.899,-1.768,-2.124,0.3483,0.6092
2,4.25,0.485,0.501,0.36,-11.5575,0.2515,0.003,414.408,3.3475,-22.31,0,0,-4.64,86.8,1.496,99.1,-0.879,-0.411,-0.138,0.225,1.223,2.604,-1.027,-0.189,-0.2885,0.122,1.132,2.895,-1.752,-2.135,0.3685,0.6136
2,4.75,0.518,0.515,0.404,-12.059,0.2585,0.001,414.598,3.3265,-23.39,0,0,-4.589,86.9,1.499,99.1,-0.879,-0.41,-0.126,0.228,1.217,2.606,-1.071,-0.185,-0.2835,0.122,1.148,2.906,-1.74,-2.188,0.3491,0.5978
2,5.25,0.486,0.478,0.432,-11.4815,0.247,0.003,414.7725,3.242,-22.64,0,0,-4.651,87,1.525,99.1,-0.877,-0.419,-0.154,0.239,1.203,2.595,-1.062,-0.194,-0.282,0.1175,1.149,2.89,-1.79,-2.189,0.35615,0.60325
2,5.75,0.474,0.4895,0.378,-12.873,0.252,0.006,414.641,3.1765,-21.22,0,0,-4.739,87.3,1.518,99.1,-0.8945,-0.422,-0.142,0.2245,1.214,2.615,-1.085,-0.192,-0.2805,0.126,1.142,2.88,-1.805,-2.1825,0.3583,0.6137
2,6.25,0.5145,0.4835,0.2435,-11.7825,0.261,0.016,414.736,3.2195,-21.56,0,0,-4.905,87.1,1.541,99.1,-0.888,-0.415,-0.131,0.226,1.197,2.609,-1.101,-0.189,-0.2845,0.123,1.137,2.886,-1.808,-2.199,0.3664,0.6055
2,6.75,0.478,0.459,0.453,-11.1005,0.263,0.01,414.882,3.232,-21.68,0,0,-5.025,87,1.544,99.1,-0.919,-0.4265,-0.13,0.223,1.2025,2.608,-1.132,-0.191,-0.282,0.134,1.144,2.886,-1.809,-2.2035,0.3658,0.6176
2,7.25,0.5,0.493,0.577,-9.661,0.287,0.009,415.41,3.2625,-18.23,2.603,0.4615,-5.085,87,1.581,99.1,-0.938,-0.429,-0.127,0.2215,1.1965,2.62,-1.116,-0.195,-0.298,0.117,1.127,2.897,-1.809,-2.211,0.38935,0.66805
2,7.75,0.577,0.575,1.029,-8.026,0.298,0,415.722,3.2315,-9.83,36.65,8.655,-4.899,86.8,1.566,99.13,-0.941,-0.443,-0.145,0.224,1.226,2.598,-1.142,-0.19,-0.305,0.152,1.134,2.893,-1.811,-2.211,0.3908,0.7078
2,8.25,0.571,0.6035,2.063,-2.203,0.3035,0.002,415.469,3.295,4.435,111.407,23.63,-4.675,85.5,1.685,99.198,-0.9675,-0.45,-0.144,0.193,1.197,2.601,-1.129,-0.192,-0.2865,0.128,1.145,2.868,-1.811,-2.211,0.4152,0.7253
2,8.75,0.629,0.681,3.8075,7.232,0.339,-0.013,415.336,3.314,26.16,213.6,41.89,-4.266,83.2,1.835,99.2,-0.981,-0.424,-0.147,0.211,1.205,2.6115,-1.133,-0.199,-0.304,0.131,1.1305,2.898,-1.802,-2.211,0.4546,0.7917
2,9.25,0.607,0.7,6.669,22.853,0.367,-0.0255,414.583,3.3155,50.43,321.498,59.73,-3.724,80.3,2,99.2,-0.932,-0.409,-0.152,0.196,1.206,2.634,-1.097,-0.203,-0.3,0.148,1.152,2.925,-1.717,-2.207,0.4942,0.8785
2,9.75,0.58,0.631,8.5735,44.992,0.397,-0.023,414.617,3.3695,78.68,440.502,75.67,-3.215,77.9,2.144,99.2,-0.943,-0.402,-0.149,0.172,1.238,2.6415,-1.053,-0.186,-0.317,0.159,1.133,2.943,-1.628,-2.207,0.5239,0.9453
2,10.25,0.598,0.6605,10.386,65.9625,0.425,-0.028,414.0585,3.3285,107.15,557.09,91.7,-2.7645,75.57,2.298,99.2,-0.942,-0.377,-0.1495,0.1735,1.226,2.635,-1.05,-0.192,-0.283,0.154,1.142,2.933,-1.448,-2.188,0.567,0.998
2,10.75,0.578,0.61,12.754,87.335,0.4425,-0.025,414.223,3.3115,129.4,657.0895,107.7,-2.434,74.08,2.432,99.2,-0.912,-0.37,-0.1685,0.196,1.2215,2.645,-1.024,-0.1865,-0.27,0.195,1.1435,2.9195,-1.445,-2.01,0.5933,1.0843
2,11.25,0.549,0.572,14.172,104.85,0.475,-0.023,413.695,3.327,152.75,741.7245,124.1,-2.025,72.15,2.5325,99.2,-0.898,-0.35,-0.1665,0.1555,1.264,2.648,-0.9745,-0.1845,-0.269,0.204,1.159,2.899,-1.4155,-1.932,0.6265,1.1317
2,11.75,0.604,0.616,14.981,109.296,0.476,-0.0195,413.5165,3.292,156.35,789.165,120.5095,-1.83,71.56,2.57,99.175,-0.891,-0.3245,-0.149,0.154,1.233,2.642,-0.958,-0.184,-0.2715,0.2085,1.157,2.9365,-1.287,-1.809,0.64725,1.147
2,12.25,0.598,0.633,15.64,116.947,0.478,-0.017,413.064,3.3075,165.65,823.464,126.5,-1.589,70.66,2.597,99.1,-0.859,-0.334,-0.1435,0.1665,1.225,2.653,-0.8655,-0.18,-0.282,0.205,1.162,2.928,-1.266,-1.805,0.65055,1.1758
2,12.75,0.559,0.611,15.534,128.9895,0.497,-0.015,413.372,3.29,171.15,813.572,122,-1.287,70.43,2.6725,99.1,-0.8495,-0.332,-0.133,0.169,1.2325,2.676,-0.863,-0.181,-0.2605,0.209,1.1635,2.923,-1.263,-1.703,0.6718,1.1936
2,13.25,0.585,0.596,15.841,125.1475,0.505,-0.011,413.05,3.2845,168.4,779.7725,118.75,-1.236,70.2,2.666,99.1,-0.864,-0.336,-0.174,0.161,1.2365,2.658,-0.858,-0.179,-0.294,0.202,1.18,2.896,-1.162,-1.605,0.6707,1.2032
2,13.75,0.556,0.5985,15.906,119.295,0.492,-0.011,411.813,3.293,156.5,706.771,107.3,-1.1975,70.4,2.646,99.1,-0.8285,-0.348,-0.16,0.186,1.242,2.644,-0.784,-0.1735,-0.274,0.193,1.169,2.8915,-1.1055,-1.604,0.667,1.2022
2,14.25,0.54,0.5755,15.3265,109.675,0.5045,-0.014,411.783,3.3365,127.85,646.358,91.05,-1.1875,70.3255,2.709,99.1,-0.805,-0.343,-0.162,0.174,1.236,2.639,-0.768,-0.174,-0.2575,0.1935,1.1725,2.906,-1.084,-1.604,0.6749,1.1802
2,14.75,0.5625,0.579,14.09,91.136,0.487,-0.006,411.389,3.347,112.5,560.868,80.9,-1.138,70.37,2.642,99.1,-0.818,-0.339,-0.147,0.171,1.267,2.6355,-0.7555,-0.1835,-0.259,0.2055,1.1665,2.886,-1.079,-1.47,0.66185,1.1704
2,15.25,0.551,0.565,12.672,77.502,0.4785,-0.002,411.708,3.349,89.35,468.244,71.17,-1.29,70.84,2.6005,99.1,-0.8095,-0.3595,-0.144,0.182,1.231,2.622,-0.747,-0.172,-0.242,0.1995,1.176,2.886,-1.0745,-1.404,0.6434,1.1191
2,15.75,0.5625,0.561,10.739,50.2915,0.4585,-0.0015,411.573,3.3405,66.62,357.796,54.6,-1.3865,71.76,2.416,99.1,-0.8185,-0.344,-0.174,0.123,1.2285,2.628,-0.747,-0.1815,-0.242,0.192,1.1605,2.862,-1.084,-1.401,0.6148,1.0798
2,16.25,0.5445,0.5565,8.6355,29.6305,0.4425,-5e-04,411.787,3.338,36.44,269.148,43.075,-1.548,72.32,2.451,99.1,-0.83,-0.346,-0.1475,0.145,1.238,2.615,-0.75,-0.1695,-0.243,0.198,1.177,2.862,-1.083,-1.359,0.5956,1.055
2,16.75,0.51,0.513,6.792,8.84,0.428,0.002,411.965,3.3155,12.008,164.189,25.95,-1.734,73.9,2.345,99.1,-0.829,-0.361,-0.142,0.145,1.232,2.618,-0.7405,-0.176,-0.232,0.188,1.173,2.88,-1.0725,-1.373,0.5715,1.0072
2,17.25,0.5275,0.522,4.754,-5.2575,0.403,0.012,412.433,3.311,-6.043,72.688,13.4,-2.054,75.2,2.193,99.106,-0.8385,-0.359,-0.1445,0.14,1.22,2.606,-0.742,-0.1885,-0.261,0.19,1.173,2.909,-1.084,-1.404,0.5301,0.9297
2,17.75,0.48,0.49,2.9575,-13.427,0.366,0.014,412.4145,3.314,-24.105,10.88,0,-2.33,76.82,1.996,99.171,-0.8305,-0.3985,-0.1235,0.1325,1.2125,2.573,-0.75,-0.181,-0.2785,0.196,1.14,2.8975,-1.0855,-1.417,0.48915,0.8701
2,18.25,0.434,0.4295,1.851,-14.59,0.34,0.015,411.819,3.364,-30.165,0,0,-2.623,77.8,1.806,99.2,-0.869,-0.3975,-0.1235,0.162,1.213,2.5945,-0.7485,-0.181,-0.2575,0.196,1.158,2.875,-1.135,-1.604,0.4351,0.7387
2,18.75,0.4485,0.457,1.579,-14.529,0.3235,0.013,411.8825,3.3495,-29.27,0,0,-2.732,78.8155,1.776,99.2,-0.881,-0.4155,-0.0945,0.143,1.1835,2.595,-0.7555,-0.1775,-0.254,0.186,1.1395,2.846,-1.145,-1.604,0.4254,0.7617
2,19.25,0.451,0.418,1.088,-14.3575,0.309,0.012,412.974,3.364,-27.82,0,0,-2.8555,79.6965,1.7625,99.2,-0.836,-0.4155,-0.0975,0.2,1.199,2.578,-0.748,-0.18,-0.263,0.171,1.139,2.913,-1.265,-1.605,0.451,0.7414
2,19.75,0.438,0.425,1.111,-13.799,0.297,0.009,413.3085,3.368,-26.975,0,0,-3.0755,80.6,1.681,99.2,-0.837,-0.4215,-0.1165,0.217,1.2105,2.573,-0.7575,-0.183,-0.255,0.164,1.1525,2.8715,-1.2675,-1.606,0.4159,0.705
2,20.25,0.456,0.4325,0.831,-14.2685,0.301,0.007,412.636,3.326,-27.95,0,0,-3.196,81.35,1.6755,99.2,-0.856,-0.408,-0.117,0.218,1.213,2.581,-0.765,-0.1725,-0.2425,0.154,1.14,2.8785,-1.3825,-1.606,0.3989,0.65515
2,20.75,0.433,0.438,0.694,-14.777,0.303,0.01,413.008,3.333,-27.575,0,0,-3.275,81.6,1.696,99.2,-0.838,-0.396,-0.123,0.2075,1.214,2.581,-0.764,-0.1705,-0.2515,0.146,1.1335,2.8735,-1.446,-1.68,0.41145,0.684
2,21.25,0.476,0.463,0.734,-15.343,0.2865,0.01,413.763,3.303,-28.675,0,0,-3.36,82.466,1.6445,99.2,-0.8375,-0.392,-0.1285,0.215,1.188,2.5775,-0.7895,-0.1805,-0.268,0.1595,1.1415,2.8345,-1.447,-1.784,0.3943,0.6878
2,21.75,0.478,0.449,0.715,-14.093,0.2805,0.009,413.446,3.239,-26.065,0,0,-3.499,82.65,1.601,99.2,-0.838,-0.3875,-0.134,0.211,1.189,2.585,-0.791,-0.17,-0.2685,0.174,1.139,2.865,-1.449,-1.8015,0.38005,0.6803
2,22.25,0.4475,0.439,0.577,-13.6575,0.2685,0.012,413.637,3.2325,-27.405,0,0,-3.695,83.1,1.61,99.2,-0.8245,-0.399,-0.12,0.232,1.193,2.582,-0.796,-0.1805,-0.265,0.15,1.1345,2.8695,-1.46,-1.807,0.3843,0.667
2,22.75,0.4405,0.4155,0.495,-12.746,0.262,0.012,413.548,3.243,-29.305,0,0,-3.8085,83.6,1.583,99.2,-0.837,-0.393,-0.13,0.224,1.196,2.583,-0.801,-0.167,-0.2565,0.144,1.152,2.8665,-1.483,-1.8075,0.3678,0.6697
