DOY2,HR2,FC_1_1_1,CO2_1_1_1,CO2_SIGMA_1_1_1,SC_1_1_1,LE_1_1_1,H2O_1_1_1,H2O_SIGMA_1_1_1,H_1_1_1,T_SONIC_1_1_1,T_SONIC_SIGMA_1_1_1,WS_1_1_1,USTAR_1_1_1,W_SIGMA_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,TA_1_1_1,VPD_1_1_1,RH_1_1_1,PA,TS_1_1_A,TS_1_2_A,TS_1_3_A,TS_1_4_A,TS_1_5_A,G_1_1_A,NETRAD_1_1_1,SW_IN_1_1_1,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,SW_IN_1_1_2,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_DIF_1_1_1,FC_1_2_1,CO2_1_2_1,CO2_SIGMA_1_2_1,LE_1_2_1,H2O_1_2_1,H2O_SIGMA_1_2_1,H_1_2_1,T_SONIC_1_2_1,T_SONIC_SIGMA_1_2_1,WS_1_2_1,USTAR_1_2_1,W_SIGMA_1_2_1,U_SIGMA_1_2_1,V_SIGMA_1_2_1,TA_1_2_1,VPD_1_2_1,RH_1_2_1
3,10.25,-7.642,383.9336995,0.762118,-1.690403,78.59325,8.295847,0.21957125,88.905,13.4255,0.378153,1.4825,0.309,0.49295,0.707107,0.716938,11.115,3.905,50.7375,99.1,11.46025,11.433,11.473,11.74,12.2145,7.639,279.6485,396.42125,888.17825,51.418,404.7479625,50.384,283.7705,387.84225,223.55,-3.4129,385.127126,0.9667455,46.1445,8.9948175,0.356182,18.9815,13.253,0.35761,0.6287325,0.1066075,0.19517975,0.48546575,0.53267475,11.91,3.988625,48.8325
3,10.75,-7.5715,381.984311,0.7632105,-1.752375,80.7245,8.358553,0.217506,107.736,13.8665,0.40280225,1.59125,0.322,0.518652,0.747663,0.773951,11.4975,4.315,49.465,99.1,11.65725,11.54325,11.553,11.74625,12.20825,11.449,304.06275,443.5845,972.04475,57.278,444.1485125,57.203,287.53675,391.9365,244.925,-3.68845,384.76409525,0.9633115,52.79325,9.00197375,0.379917,25.66475,13.6585,0.38381325,0.6608575,0.1150975,0.2070805,0.519042,0.561311,12.5925,4.46375,46.2575
3,11.25,-7.67225,381.3098315,0.7635185,-1.617903,93.27225,8.2840305,0.2398515,114.757,14.269,0.4219,1.68,0.33475,0.539212,0.788194,0.84008925,11.915,4.665,48.475,99.1,11.88425,11.75225,11.61575,11.73725,12.19225,15.908,336.113,466.55,1045.639,58.5065,475.584525,59.644,289.9545,394.12525,254.1,-3.8214,384.032781,0.998644,58.046,8.964195,0.402842,29.4345,13.887,0.412505,0.70301,0.118215,0.21571825,0.5325975,0.5881065,13.0675,5.033425,44.3025
3,11.75,-7.85275,379.164669,0.763582,-1.4695415,93.003,8.255844,0.2455335,121.508,14.55475,0.426615,1.779,0.344,0.552268,0.83006,0.863713,12.265,5.0075,47.57,99.05975,12.16375,11.9715,11.7375,11.747,12.188,18.83125,357.768,519.0855,1165.35825,61.815,531.025,62.278,293.75,395.38525,259.9,-3.7573,382.869829,0.9553505,62.911,9.080486,0.4217725,33.2175,13.9885,0.445892,0.7503,0.12446,0.221784,0.5531,0.613726,13.605,5.576375,42.4475
3,12.25,-7.459,378.41363425,0.7635745,-1.322069,99.649,8.22329875,0.24892075,125.73475,14.935,0.425441,1.89425,0.361,0.5581215,0.8637125,0.894846,12.5175,5.285,45.595,99.0045,12.45375,12.20875,11.8345,11.79375,12.17475,20.8585,336.761,486.85325,1079.0695,58.4815,489.6094125,54.548,294.077,399.19225,241.075,-3.725925,382.4858155,0.981159,67.96075,8.969212,0.43798075,32.76975,14.155,0.44171125,0.760975,0.126555,0.225713,0.566736,0.6129275,14.2125,6.0878,41.415
3,12.75,-6.881,378.799397,0.763336,-1.1410865,102.095,8.33965,0.256055,133.39175,15.13375,0.43789225,1.9535,0.369,0.566127,0.9,0.9080195,12.96,5.7475,44.4475,99,12.647,12.3625,11.9395,11.7965,12.1375,20.9605,355.01575,507.753,1145.00975,60.7755,515.2543875,56.03175,292.588,400.204,247.8,-3.4928,382.170977,0.891399,67.2835,9.08413475,0.44786225,32.496,14.5735,0.444322,0.7787275,0.1311075,0.226586,0.5747215,0.61784075,14.3475,6.6744,40.205
3,13.25,-6.982,378.1178725,0.76245925,-1.050972,105.568,8.190097,0.2454325,118.417,15.342,0.41503,1.90325,0.37625,0.56236125,0.917742,0.92358,13.1375,6.025,43.0275,98.997,12.7595,12.49325,12.0685,11.87,12.14375,21.361,313.595,458.226,1005.765,57.13625,459.1386,55.0685,293.57,401.67375,254.8,-3.58245,381.431778,0.860966,67.76125,9.021655,0.44667,29.8345,15.077,0.428859,0.77163,0.13279,0.226601,0.568955,0.622607,14.3725,6.8768,39.91
3,13.75,-6.715,377.60426775,0.76023025,-0.920903,98.82,8.07203675,0.248243,110.16975,15.5765,0.391152,1.92,0.372,0.551815,0.9041575,0.8963815,13.2075,6.39,41.685,98.91425,12.9395,12.64025,12.24,11.92625,12.1545,21.139,285.61,420.4765,932.75125,53.01475,421.2424125,59.33725,292.643,400.1635,242.4,-3.50665,380.723211,0.839996,67.234,8.997746,0.446483,27.063,15.38,0.406399,0.75464,0.12433,0.224887,0.566622,0.631823,14.6725,7.035475,38.0375
3,14.25,-6.27375,376.940684,0,-0.836333,90.0965,8.005511,0.244131,99.87775,15.7365,0.3584685,1.8515,0.351,0.535257,0.894986,0.900823,13.42,6.7075,39.91,98.9,13.0535,12.7875,12.3125,11.94725,12.14275,23.422,252.5885,395.6665,862.83875,50.12525,387.928575,51.7375,294.6955,400.782,248.65,-3.1618,380.2064605,0.80617025,64.025,8.861204,0.43593325,22.84075,15.60525,0.358566,0.7473275,0.1203775,0.22078875,0.5643575,0.60179475,14.785,7.436025,36.43
3,14.75,-5.506,376.8553035,0,-0.738125,80.0055,7.9681685,0.2197885,86.056,15.916,0.340588,1.798,0.3585,0.5258325,0.874357,0.858487,13.4475,6.67,38.67,98.9,13.1195,12.86325,12.405,11.991,12.16075,19.883,235.89775,341.8685,811.676,48.8215,376.3729125,44.591,296.923,394.9055,229.65,-3.1056,379.8919415,0.7717565,59.41275,8.702416,0.412729,16.845,15.4835,0.327567,0.74047,0.1205825,0.2141,0.54092725,0.5760615,14.6375,7.2772,36.335
3,15.25,-4.938,376.1037565,0,-0.5276805,70.357,7.794804,0.21105,66.317,15.893,0.301662,1.824,0.342,0.495984,0.824924,0.8046735,13.4575,6.85,37.6475,98.9,13.14225,12.94525,12.503,12.081,12.158,15.06,182.607,300.20225,673.35225,38.185,303.0085125,37.216,293.572,392.19925,198.05,-2.799,379.3946935,0.6894065,49.84875,8.5541035,0.3840585,11.24025,15.5465,0.2808805,0.7175275,0.1156175,0.20490175,0.5149055,0.55227675,14.4275,7.212725,35.575
3,15.75,-3.889,375.047663,0,-0.447007,54.364,7.833638,0.191963,44.26,16.1565,0.248998,1.78425,0.331,0.46529475,0.776531,0.784219,13.405,6.605,36.685,98.9,13.143,12.96075,12.5535,12.137,12.15125,11.17,127.961,217.992,508.1395,30.246,230.3714,26.546,291.95,386.5035,169.35,-2.41825,379.074196,0.6072455,40.171,8.605418,0.35367775,5.6736,15.56675,0.23859525,0.697615,0.109165,0.1900565,0.4818815,0.5054055,14.055,7.04175,35.645
3,16.25,-2.96175,374.42952,0,-0.303104,40.957,7.788127,0.1715635,26.386,16.14375,0.197484,1.677,0.308,0.41833,0.718331,0.700714,13.47,6.4325,36.4625,98.836,13.185,12.94625,12.60875,12.1755,12.16625,7.68,76.007,156.461,384.681,22.16425,175.467825,21.913,290.136,382.8455,146.75,-1.93295,378.83609,0.57739625,31.763,8.560818,0.31725775,1.2528,15.57425,0.1860565,0.65878,0.098157,0.172662,0.432435,0.445039,13.85,6.8143,35.65
3,16.75,-1.85475,375.368594,0,-0.0539275,29.173,7.792964,0.150375,8.14,16.128,0.1457665,1.591,0.271,0.360555,0.620484,0.596657,13.155,6.26,36.7775,98.813,13.138,12.935,12.639,12.21,12.174,3.707,28.37575,104.0755,252.241,15.501,117.9288,17.177,286.4565,377.754,127.95,-1.2659,378.772965,0.47957625,22.07525,8.46817625,0.285628,-4.1074,15.317,0.16594,0.58339,0.083786,0.14737,0.358162,0.376603,13.24,6.54515,37.085
3,17.25,-0.92,375.254999,0,0.2586665,14.255,7.7569655,0.12721275,-1.36175,15.946,0.104881,1.47625,0.221,0.273861,0.514782,0.483735,12.8725,5.79,38.09,98.803,13.0485,12.9215,12.6515,12.254,12.189,-1.078,-11.99275,58.052,142.151,9.074,67.2602625,9.031,286.13175,372.042,89.8,-0.277785,379.642956,0.645247,11.913,8.478821,0.2569035,-8.823975,14.95975,0.1698105,0.4458925,0.06749675,0.10848375,0.27368425,0.29096275,12.785,6.1558,40.295
3,17.75,-0.0335,375.60809175,0,0.86999975,3.539,7.90509125,0.094939,-10.556,15.724,0.094868,1.2545,0.132,0.16507075,0.3636615,0.343511,12.4725,5.24,40.57,98.822,12.9365,12.7915,12.665,12.312,12.1915,-3.737,-55.108,19.284,46.60825,2.983,20.593125,3.668,284.564,367.095,31.11,0.23614,382.6510385,1.3879705,3.55245,8.834792,0.215176,-9.0963,14.712,0.21929225,0.22328,0.04314675,0.0600055,0.19215475,0.18298575,12.14,5.24545,45.52
3,18.25,0.015,375.482387,0,1.35089625,1.8715,8.07463625,0.07015675,-15.182,15.5945,0.114018,1.2095,0.072,0.083666,0.277037,0.25445875,11.875,4.5625,43.2375,98.8415,12.754,12.7665,12.639,12.3435,12.2,-6.891,-75.19725,0,0,0,0,0,280.09125,361.45,0,0.33319,386.69415125,3.040076,2.142375,8.8892075,0.1768465,-5.5224,13.93425,0.246481,0.15815,0.025361,0.030982,0.107592,0.09611,11.15,4.4577,53.21
3,18.75,-0.01325,377.612714,0,1.2090905,1.32625,8.050409,0.063787,-17.35325,15.386,0.122474,1.2875,0.0645,0.083666,0.258844,0.25099,11.49,4.13,43.87,98.844,12.606,12.643,12.6225,12.354,12.1975,-9.164,-74.208,0,0,0,0,0,281.97975,358.3395,0,0.40621,390.985055,4.205579,1.838375,8.8479855,0.14354,-4.5192,13.118,0.224013,0.16404,0.024674,0.028357,0.100045,0.085799,10.29,3.62025,59.215
3,19.25,-0.011,378.9617675,0,0.827757,0.67175,8.13679025,0.062269,-17.196,15.031,0.141421,1.335,0.067,0.083666,0.288097,0.282843,11.06,3.6825,45.725,98.9,12.4925,12.546,12.564,12.35,12.2015,-11.492,-72.464,0,0,0,0,0,280.555,355.5415,0,0.55143,395.31892325,4.880942,1.618,8.9218205,0.1398425,-3.1296,12.5875,0.1828915,0.1705725,0.026234,0.028081,0.103566,0.09582,9.49,2.9787,63.11
3,19.75,-0.06725,379.83078775,0.756624,0.4264445,0.794,8.13645675,0.06681,-17.0565,14.55925,0.17102175,1.404,0.089,0.109545,0.319374,0.317805,10.7025,3.3,48.22,98.9,12.388,12.475,12.5,12.3615,12.205,-13.167,-71.42,0,0,0,0,0,278.27825,353.609,0,0.49868,399.859454,5.432429,1.27795,8.9775205,0.127114,-2.74305,12.11725,0.17010575,0.18071,0.02520475,0.03002975,0.11775475,0.10610725,8.96,2.4509,66.065
3,20.25,0.039,381.729939,0.7643875,0.01434,0.63675,8.090746,0.060255,-21.5565,14.241,0.1774765,1.42425,0.093,0.12347825,0.353553,0.316228,10.4775,3.06,50.9,98.9,12.2565,12.385,12.443,12.363,12.209,-14.238,-69.928,0,0,0,0,0,275.3425,351.5425,0,0.40392,402.47031275,5.2841945,0.8724025,8.855474,0.1191305,-2.584575,11.808,0.178292,0.1887,0.027274,0.032607,0.122305,0.1175925,8.35,2.04345,68.67
3,20.75,0.349,383.66446375,0.771247,0.226243,0.647,8.12628925,0.0610005,-22.65325,13.984,0.192354,1.502,0.10775,0.13784,0.36979675,0.308221,10.22,2.865,53.625,98.9,12.1535,12.2975,12.38,12.37,12.209,-15.389,-68.561,0,0,0,0,0,275.258,349.526,0,0.23664,404.435296,5.236885,0.770525,8.9347085,0.109903,-2.749125,11.51,0.175166,0.19567,0.028615,0.034272,0.1294275,0.124161,7.925,1.8238,70.95
3,21.25,0.2175,386.770637,0.7787675,0.056222,0.621,8.1630725,0.0497075,-24.0165,13.612,0.187083,1.5635,0.109,0.141421,0.382099,0.324037,9.7625,2.69,56.64,98.9,12.0565,12.228,12.319,12.3665,12.2175,-16.403,-67.482,0,0,0,0,0,273.562,347.638,0,0.026136,406.11237125,5.23063025,0.5631025,9.1288055,0.10188825,-2.273175,11.09325,0.17363575,0.218565,0.0293655,0.035661,0.1432915,0.128762,7.57,1.56885,72.9
3,21.75,0.399,388.387309,0.7737465,-0.725257,0.591,8.2684325,0.045223,-28.113,13.281,0.199371,1.6105,0.114,0.148324,0.38307925,0.330151,9.3975,2.4,57.74,98.9,11.9675,12.1365,12.2785,12.35,12.229,-16.691,-66.942,0,0,0,0,0,272.76825,346.532,0,0.04440325,406.9939595,5.2174085,0.41848,9.133458,0.091859,-2.6196,10.83,0.1662905,0.2191725,0.0308175,0.03701275,0.14129125,0.133416,7.24,1.34735,74.2
3,22.25,0.456,389.773703,0.77332975,-0.218361,0.411,8.224846,0.04214875,-28.64325,13.01625,0.19621,1.623,0.118,0.158114,0.40926625,0.328634,9,2.25,59.93,98.9,11.894,12.044,12.245,12.34,12.24,-17.456,-65.701,0,0,0,0,0,271.3475,345.1425,0,0.081049,410.5266985,5.290105,0.2424225,8.946743,0.085668,-2.7825,10.6925,0.1576335,0.21659,0.0300475,0.0370225,0.149676,0.13506875,6.9985,1.2135,74.5
3,22.75,0.58,391.382409,0.7725355,-1.25680875,0.3585,8.063725,0.03963275,-28.738,12.8635,0.197484,1.704,0.116,0.164317,0.411096,0.343511,8.7625,2.16,61.4,98.9,11.8125,11.98,12.1915,12.3265,12.2485,-18.0395,-66.6,0,0,0,0,0,269.526,343.5395,0,0.18818,410.614057,5.22918675,0.19506,8.787371,0.080699,-2.97685,10.498,0.15549,0.222395,0.0311155,0.037724,0.151294,0.133109,6.745,1.1361,75.2
3,23.25,0.555,391.90007025,0.769977,-1.1291385,0.24125,8.1577675,0.03924675,-30.621,12.63125,0.194936,1.74675,0.122,0.167332,0.426615,0.349285,8.62,2.05,62.385,98.9,11.7275,11.911,12.149,12.3135,12.26,-18.401,-66.259,0,0,0,0,0,268.181,342.7325,0,0.084249,408.976633,5.1947475,0.13291,8.585985,0.0795435,-3.27625,10.2955,0.15018375,0.22459,0.0309435,0.037514,0.148021,0.1342025,6.522,1.0972,76.25
3,23.75,0.62475,392.7876205,0.7770995,-0.905861,0.142,8.15594775,0.0397925,-30.4865,12.501,0.204939,1.771,0.12425,0.164317,0.416233,0.347486,8.3225,1.9225,62.745,98.9,11.6415,11.8315,12.104,12.296,12.276,-18.80525,-65.737,0,0,0,0,0,267.374,340.6915,0,-0.059345,410.9897565,4.99098475,-0.03831,8.7981535,0.076868,-2.832575,10.135,0.163655,0.21573,0.031406,0.038657,0.148007,0.134948,6.1505,1.03695,76.45
4,0.25,0.6865,390.2076925,1.07119625,-0.46749975,0.443,8.8516965,0.0445135,-27.023,12.88,0.207364,1.635,0.104,0.148324,0.378153,0.319374,9.025,1.92,62.455,98.8,13.6325,13.855,14.1975,14.47,14.3725,-20.25125,-66.672,0,0,0,0,0,268.76575,347.297,0,0.61699,411.98751525,4.412132,0.5156775,9.42709325,0.07559425,-1.050525,10.222,0.11800875,0.16544,0.031783,0.041006,0.132114,0.11428,6.88475,0.9917725,77.775
4,0.75,0.5705,391.193661,1.075587,-0.993264,0.429,8.781547,0.04562775,-26.82775,12.61775,0.207364,1.583,0.108,0.148324,0.379473,0.328634,8.75,1.83,63.66,98.8,13.5315,13.794,14.1065,14.4475,14.381,-20.57375,-65.899,0,0,0,0,0,268.79775,345.494,0,0.5732925,412.322621,4.21672425,0.45619,9.332161,0.06929625,-1.45765,10.0056,0.11787725,0.16319,0.032149,0.040835,0.136437,0.115978,6.65175,0.9445225,78.55
4,1.25,0.741,391.524433,1.066588,-0.90105575,0.26425,8.729712,0.043639,-27.789,12.60225,0.197484,1.63925,0.107,0.148324,0.391471,0.31305,8.625,1.7275,63.2525,98.8,13.433,13.72,14.029,14.4255,14.389,-21.0595,-65.611,0,0,0,0,0,267.5625,345.093,0,0.527165,411.65062375,4.170142,0.3484825,9.368827,0.06869575,-1.33675,9.860525,0.112784,0.17227,0.032843,0.041111,0.136785,0.112454,6.454,0.908995,78.475
4,1.75,0.65775,392.0716215,1.0695115,-0.8691665,0.24125,8.718435,0.044062,-27.6405,12.5,0.204939,1.57275,0.10525,0.151658,0.382099,0.333914,8.44,1.645,63.34,98.8,13.359,13.6575,13.979,14.396,14.3975,-21.169,-65.197,0,0,0,0,0,267.4835,344.616,0,0.453165,412.411303,4.06954125,0.39405,9.358627,0.06543,-1.342325,9.7123,0.113886,0.15547,0.031023,0.041033,0.132231,0.112446,6.3215,0.87991,78.725
4,2.25,0.553,393.028388,1.0644735,-0.379778,0.294,8.657339,0.042392,-26.9555,12.349,0.207364,1.55475,0.10825,0.144914,0.3837315,0.32595925,8.19,1.58,63.895,98.8,13.2705,13.5685,13.92,14.356,14.4035,-21.0775,-64.784,0,0,0,0,0,269.601,344.037,0,0.377355,414.087552,3.9977895,0.39201,9.296675,0.0641875,-0.9698175,9.58735,0.1102995,0.164,0.030678,0.040732,0.135742,0.117414,6.10175,0.82219,79.225
4,2.75,0.573,393.668861,1.074463,-0.775486,-0.07025,8.6217315,0.0415205,-27.70725,12.2005,0.204939,1.6205,0.10875,0.1457665,0.3879415,0.320936,8.03,1.53,64.49,98.8,13.1745,13.484,13.8575,14.32,14.4075,-21.52225,-64.316,0,0,0,0,0,268.91375,343.3845,0,0.553865,414.201172,3.839878,0.473,9.115347,0.061377,-1.058875,9.56705,0.108979,0.16,0.030459,0.041212,0.135189,0.115217,5.891,0.783975,79.925
4,3.25,0.634,393.24392775,1.07222775,-0.8884165,0.189,8.440134,0.042681,-27.955,12.079,0.204939,1.61275,0.114,0.1491575,0.4,0.328634,7.92,1.3825,64.1825,98.8,13.0515,13.3965,13.791,14.2935,14.4075,-22.031,-64.856,0,0,0,0,0,268.802,341.994,0,0.47839,414.54372,4.003791,0.3616,9.024556,0.058646,-1.035725,9.4398,0.1023175,0.16856,0.031554,0.040807,0.13231,0.115495,5.6305,0.7642,80.8
4,3.75,0.714,393.8376335,1.077084,-0.9881525,-0.03825,8.45569725,0.0435335,-26.056,11.8645,0.204939,1.568,0.10625,0.1491575,0.384708,0.319374,7.745,1.385,63.95,98.8,12.986,13.3275,13.7365,14.2625,14.413,-21.8575,-64.028,0,0,0,0,0,268.062,341.3515,0,0.55301,413.843389,3.868429,0.41358,9.009187,0.060633,-0.967585,9.23935,0.108946,0.15547,0.03121,0.040991,0.13454,0.120437,5.522,0.7369775,80.75
4,4.25,0.67,393.576733,1.07489875,-0.981285,-0.1705,8.489373,0.0437075,-26.659,11.85625,0.209762,1.602,0.11,0.144914,0.391152,0.317805,7.615,1.38,64.355,98.8,12.9015,13.254,13.694,14.2265,14.41325,-22.17975,-63.956,0,0,0,0,0,266.6005,339.847,0,0.4184775,415.773292,3.7944975,0.426435,8.8430885,0.059368,-1.0616,9.0921,0.107694,0.16042,0.029912,0.039955,0.131909,0.116872,5.3855,0.7218875,81.525
4,4.75,0.654,393.507995,1.069682,-0.8982015,0.025,8.277654,0.0453675,-26.094,11.812,0.204939,1.574,0.1085,0.144914,0.3761645,0.320155,7.3875,1.2725,64.8125,98.8,12.8375,13.18,13.6515,14.18,14.405,-22.4085,-63.902,0,0,0,0,0,265.198,339.196,0,0.52925,415.87685,3.913815,0.28841,8.867305,0.058007,-0.974285,8.98025,0.10524825,0.162955,0.0311335,0.0412105,0.13209575,0.1169175,5.1385,0.708245,82.325
4,5.25,0.5055,394.728494,1.07997475,-0.8533685,-0.206,8.161764,0.0450385,-24.5045,11.70725,0.207364,1.609,0.104,0.144914,0.36537475,0.311448,7.31,1.23,66.17,98.8,12.75,13.11,13.6075,14.1335,14.3935,-22.321,-62.428,1.0467,2.81975,0.249,1.101975,1.26625,268.55,338.6985,0.676,0.4775125,415.182559,3.7825585,0.26756,8.785988,0.05539,-0.96194,8.85695,0.1051965,0.16678,0.03039,0.03982,0.132603,0.117656,5.0825,0.69392,82.725
4,5.75,0.4205,393.95132,1.07143625,-1.938736,0.0345,8.1215455,0.0486265,-24.45,11.6425,0.209762,1.506,0.107,0.141421,0.371484,0.316228,7.159,1.2475,65.44,98.8,12.69,13.054,13.545,14.1,14.3935,-21.9235,-53.093,6.9435,17.248,1.134,7.450275,2.603,268.78675,341.265,13.025,0.393425,413.7585705,3.487669,0.178525,8.7752865,0.062616,-1.0306,8.9425,0.109412,0.16274,0.0291185,0.0388075,0.1294795,0.119292,5.102,0.671905,83.125
4,6.25,0.285,393.850688,1.0725,-3.827167,0.8375,8.18248175,0.063572,-19.83025,11.3755,0.178885,1.34725,0.112,0.158114,0.38632825,0.324037,7.52,1.395,63.58,98.8,12.703,13.0015,13.504,14.074,14.38,-20.18725,-37.734,39.88,91.269,5.671,41.940925,7.729,267.42675,346.9395,63.02,-0.25941,407.5455,3.39472025,0.1661,9.1234895,0.1161705,-1.3967,9.2178,0.150335,0.2027425,0.02910125,0.0387795,0.139825,0.13104375,5.595,0.6627225,82.225
4,6.75,-0.5755,392.23199375,1.096146,-5.95344825,8.94775,8.45590725,0.111555,-11.30725,11.33,0.167332,1.14725,0.14625,0.20062125,0.41139975,0.349285,8.24,1.665,61.825,98.8585,12.73,13.001,13.469,14.021,14.353,-17.349,-22.41,93.141,208.08,12.665,95.014575,16.05725,270.13675,355.243,120.75,-1.68385,397.8815835,2.919818,5.137475,9.482504,0.212316,-1.0666,9.5252,0.2328305,0.24483,0.04431975,0.063572,0.16277075,0.17412975,7.0135,0.75537,77.025
4,7.25,-4.689,388.0231115,1.356034,-7.3391455,25.9175,8.718724,0.150048,0.482,11.71725,0.214476,0.91675,0.18725,0.270185,0.46529475,0.401559,9.045,2.02,60.2,98.9,12.8615,13.0555,13.4675,13.983,14.336,-13.35025,58.165,157.2565,349.8725,19.65475,156.396425,26.025,272.168,363.004,150.95,-2.94265,389.491854,1.79277025,14.877,9.802323,0.246315,1.535275,10.736,0.254666,0.298735,0.07330525,0.10938325,0.22553025,0.25605,8.68,1.04895,67.5
4,7.75,-7.8865,384.4489795,1.073934,-5.746194,40.971,9.0040405,0.168554,19.63875,12.0935,0.252982,0.935,0.213,0.330151,0.504975,0.477493,9.72,2.43,58.0075,98.9,12.985,13.154,13.4835,13.9725,14.319,-7.442,133.6865,224.0555,485.6475,26.276,220.343625,35.44525,275.47075,370.397,173.15,-3.394375,384.4107595,1.30590575,21.88375,9.704282,0.26781775,4.6372,11.6115,0.26512225,0.34776,0.08717575,0.13836425,0.29146025,0.32889575,9.88,1.8677,60.185
4,8.25,-10.436,382.79986775,1.0719425,-2.987045,60.239,9.0457405,0.18589325,45.3545,12.476,0.296648,1.07425,0.238,0.38697475,0.54382525,0.543829,10.275,2.8125,56.505,98.9,13.1615,13.2465,13.5,13.9595,14.3315,-3.01125,191.79175,299.174025,640.31,34.554,293,48.97925,278.94475,375.753,193.15,-3.5924,382.783252,1.20028775,25.87225,9.7347785,0.28608275,5.815675,12.36475,0.29648525,0.395605,0.096258,0.155985,0.3538325,0.39829,10.6025,2.698725,56.025
4,8.75,-11.58025,381.2190625,0.784822,-2.175111,78.101,9.03624775,0.21702225,66.252,12.9265,0.350714,1.17875,0.263,0.43445325,0.609713,0.6245,10.78,3.405,54.935,98.9,13.346,13.3885,13.5325,13.951,14.322,1.526,252.57425,378.7275,830.0385,41.515,379.2447,51.634,283.4095,382.2755,217.5,-3.566425,380.803622,1.155252,31.33275,9.7078295,0.314024,9.0631,13.02475,0.318936,0.45278,0.098008,0.169818,0.401373,0.436222,11.425,3.473425,53.6175
4,9.25,-13.08175,379.85291625,1.060242,-2.05741325,98.514,9.0582645,0.22718325,92.57975,13.492,0.38697475,1.342,0.286,0.469042,0.6771255,0.696778,11.285,3.77,52.68,98.959,13.481,13.514,13.59,13.9375,14.3315,5.321,313.67425,452.0875,1009.399,49.716,458.2308,61.705,286.14,388.36,212.35,-3.824,379.6883185,1.158948,37.81,9.484886,0.3498855,10.99425,13.669,0.3336275,0.50387,0.10171,0.180427,0.439249,0.485942,11.94,3.98825,51.015
4,9.75,-13.30025,378.598915,0.78737875,-1.922382,117.785,9.03014425,0.25795625,114.9805,13.987,0.411096,1.44525,0.3045,0.505964,0.746324,0.755976,11.93,4.3725,50.715,98.988,13.66,13.63,13.6715,13.949,14.34,9.607,376.598,516.6,1123.6435,57.19925,521.5986,69.695,289.378,395.1195,219.55,-4.1154,378.9405815,1.18028975,45.48125,9.5014985,0.3869185,16.582,14.1735,0.3551125,0.546825,0.1045825,0.19662075,0.475826,0.51236425,12.7225,4.579425,48.9975
4,10.25,-13.59525,377.32782825,0.7892245,-1.697611,127.2575,9.1560845,0.27546625,124.56,14.3905,0.43359,1.561,0.336,0.531037,0.796869,0.820975,12.515,4.795,49.1075,99,13.768,13.7155,13.72,13.9535,14.343,13.4405,416.182,601.292,1310.6585,64.386,594.3312,76.8185,293.3685,403.8915,234.9,-4.4801,377.86817925,1.23043775,52.21,9.5882975,0.420097,21.631,14.552,0.396245,0.5727775,0.11866,0.2059675,0.4982865,0.55348675,13.44,5.18605,47.0525
4,10.75,-13.778,376.8930315,0.798689,-1.6222985,139.85825,8.991521,0.287738,136.668,14.802,0.450555,1.69625,0.34325,0.5396755,0.844541,0.8609525,13.035,5.26,46.29,98.9775,13.945,13.842,13.799,13.97,14.344,17.96525,453.4715,603.344,1369.419,67.678,625.343175,84.321,296.757,405.8455,248.3,-4.468,377.008029,1.24026375,57.536,9.609296,0.4397965,24.88225,14.809,0.41424025,0.601495,0.118725,0.2141985,0.529197,0.5677585,14.035,5.858775,43.7025
4,11.25,-14.00475,375.93166875,0.782047,-1.441181,150.632,8.8505675,0.309666,141.666,15.427,0.453872,1.77,0.377,0.556776,0.870632,0.878635,13.41,5.6175,44.165,98.9365,14.2455,14.0885,13.914,13.965,14.339,21.0815,478.1265,666.136075,1466.085,68.363,661.42405,88.485,300.03275,412.6795,260.9,-4.390475,376.758505,1.23371075,62.33675,9.5948285,0.469547,28.6035,15.16325,0.4299535,0.63485,0.1215075,0.2193915,0.54507325,0.58134975,14.7525,6.3077,41.59
4,11.75,-14.446,375.720768,0.781739,-1.20301725,159.16,8.820927,0.32625125,150.3125,15.873,0.4466535,1.862,0.371,0.575326,0.907744,0.923038,13.8475,6.115,42.463,98.9,14.4965,14.3765,14.001,13.985,14.33875,26.46325,479.925,664.1645,1449.612,70.46275,657.746475,81.04475,301.155,415.9015,261.325,-4.5524,376.640674,1.195324,70.51275,9.4726725,0.49784275,30.411,15.426,0.46740525,0.66103,0.12786,0.224408,0.563986,0.5953025,15.29,7.00705,39.52
4,12.25,-13.895,375.021133,0.7812245,-1.07142725,164.5605,8.626392,0.323929,154.592,16.205,0.443847,1.872,0.383,0.570088,0.940744,0.942868,14.255,6.61,40.68,98.9,14.82075,14.57725,14.17575,14.0195,14.32225,29.027,495.4285,665.407,1506.4405,72.341,687.64155,93.95,303.26875,417.828,248.75,-4.6625,376.7054185,1.13577,73.0545,9.4223585,0.515613,30.9815,15.928,0.463347,0.661365,0.12406,0.22495325,0.570432,0.60437975,15.81,7.5612,37.43
