DOY2,HR2,LE,H,CH4,FCH4,CO2,FC,WS,USTAR,PA,RH,TA,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,T_SONIC,TS_1_1_1,TS_1_2_1
1,11.25,251.01,30.365,1992.06,-13.13,371.39,-18.63,1.38,0.29,99.69,61.0625,29.1525,445.17,358.075975,60.599875,440.844925,470.174575,30.3657925,25.903105,26.1374575
1,11.75,267.7075,38.53,1976.855,-9.75,370.4775,-21.525,1.1425,0.2925,99.6575,59.52,29.5075,472.3,394.69575,66.6136375,437.1854,472.319975,30.745915,25.939855,26.1256425
1,12.25,259.9025,33.425,1962.3575,-2.345,370.18,-18.98,1.235,0.305,99.62,58.875,29.7825,392.475,387.25835,63.6612525,439.922825,468.161325,30.73026,26.01413,26.1127575
1,12.75,304.46,43.8,1954.48,-4.92,369.6,-19.12,1.255,0.27,99.57,59.2525,29.975,368.5275,432.6577,74.9598875,440.01015,468.255075,30.939535,26.1,26.10585
1,13.25,282.365,19.675,1960.96,-2.175,370.735,-17.89,1.255,0.28,99.5375,59.58,29.3525,369.57,272.41045,45.8342975,437.000325,464.439025,30.598445,26.1665925,26.1
1,13.75,227.7125,12.155,1942.805,0.695,369.31,-16.04,1.22,0.255,99.4875,56.63,29.565,304.43,224.3069,36.5001675,441.2214,461.500925,30.11553,26.2,26.1
1,14.25,226.97,12.4425,1945.43,-1.88,368.905,-14.41,1.4975,0.2775,99.45,56.3,28.94,235.15,253.904925,45.5267775,438.70615,457.9979,29.8363,26.219785,26.1
1,14.75,215.42,7.6525,1970.13,-2.9375,366.67,-14.3675,1.3375,0.24,99.37,54.8,28.5325,204.24,248.39555,42.566755,437.40145,459.505575,29.8048325,26.29322,26.0998025
1,15.25,202.02,3.12,1961.26,3.9625,366.335,-14.325,1.2175,0.26,99.32,54.125,28.4,171.175,204.464475,36.5344475,438.45725,458.56075,29.9628875,26.351765,26.098505
1,15.75,155.865,3.43,1981.655,-16.4475,366.29,-11.935,1.165,0.22,99.3025,55.32,28.2,113.41,143.59435,23.3849625,435.6723,458.2326,29.8213225,26.375,26.0996725
1,16.25,113.925,-6.16,1978.89,-3.55,365.595,-10.93,1.175,0.23,99.275,56.265,27.3675,76.7,123.234075,21.007745,434.311925,456.430125,29.5463,26.3,26.09877
1,16.75,78.6725,-7.4325,2008.2125,0.4725,364.12,-9.6025,1.245,0.18,99.2575,57.8075,26.9,50.005,91.60975,16.36379,433.179025,450.542575,29.5288725,26.3009975,26.0991
1,17.25,62.8425,-11.7025,2009.21,-5.94,364.795,-5.005,1.2075,0.2,99.255,62.5,25.73,19.695,74.6813625,12.7110125,428.26695,450.4714,28.586435,26.3790275,26.099675
1,17.75,28.755,-13.85,2015.735,-3.09,364.305,-1.88,1.185,0.16,99.2575,67.5475,25.475,-0.29,54.7689575,9.538815,426.4662,451.33535,28.41083,26.3987225,26.1
1,18.25,7.485,-13.64,2034.165,1.19,367.93,-0.19,1.04,0.11,99.3,74.5675,25.075,-14.76,27.6528725,5.0507925,423.50145,450.078825,28.292965,26.4155175,26.1
1,18.75,1.7125,-13.7,2033.26,-3.145,369.21,0.535,1.03,0.09,99.3175,81.805,24.575,-29.62,6.0061225,1.5201475,421.754125,447.88645,28.13234,26.4,26.1
1,19.25,1.63,-13.35,2028.1175,-1.865,371.975,0.51,1.12,0.07,99.3725,87.1825,24.1525,-36.505,-1.3118175,0.57775,420.071525,445.7482,27.428,26.4,26.1
1,19.75,-0.94,-10.48,2052.8725,-5.1275,378.2725,0.535,1.08,0.09,99.4175,90.99,23.6825,-35.57,-1.3967425,0.7892025,418.250425,444.560025,27.038,26.4,26.1054675
1,20.25,-0.76,-11.24,2087.235,-1.8225,382.51,0.59,1.05,0.08,99.45,92.4175,23.5,-34.77,-1.5153525,0.80206,416.19515,444.342625,26.93627,26.3,26.1329575
1,20.75,-0.67,-11.73,2098.2075,-7.22,384.26,1.1625,0.99,0.08,99.4875,93.4,23.375,-33.215,-1.3967375,0.8039475,417.165925,443.702525,27.01298,26.3,26.1256825
1,21.25,-1.84,-10.92,2097.36,-4.38,386.53,0.7175,0.91,0.09,99.52,94.0775,23.2,-31.945,-1.35269,0.84251,415.811075,443.105775,26.87467,26.2904375,26.16099
1,21.75,-1.18,-8.37,2084.22,-3.07,390.875,1.13,0.9,0.08,99.56,94.375,23.0525,-30.95,-1.184065,0.896565,419.194825,442.815575,26.79617,26.2,26.16525
1,22.25,-1.15,-8.75,2103.44,-1.8075,394.9475,0.75,1.03,0.08,99.5975,95.095,22.9375,-31.82,-1.258255,0.8476675,419.18605,441.815425,26.66741,26.2,26.1677625
1,22.75,0.63,-9.01,2119.4375,-1.5,397.12,0.925,1.03,0.08,99.61,95.4475,22.8,-32.23,-1.02413,0.7905025,419.531425,441.710675,26.65359,26.1740925,26.1923425
1,23.25,-0.35,-9.04,2106.775,-1.3,398.16,1.45,0.99,0.09,99.595,95.61,22.875,-31.195,-1.10341,0.7521675,418.354675,440.855925,26.60441,26.140635,26.1923425
1,23.75,-0.93,-8.49,2082.35,-3.465,398.975,1.545,0.93,0.07,99.5775,95.7,22.775,-32.46,-1.0480475,0.8459,418.6287,440.903325,26.5542,26.1,26.2
2,0.25,-0.2375,-8.905,2054.805,24.915,379.7325,0.485,0.77,0.07,99.58,95.9,23.265,-34.17,-1.2813875,1.1376,414.59245,440.923,26.8999,26,25.95346
2,0.75,-0.53,-7.47,2080.61,26.69,382.11,0.55,0.775,0.07,99.56,95.9,23.2,-31.8,-1.3560775,0.9709875,414.386325,440.022,26.85723,26,25.95346
2,1.25,0.275,-7.67,2163.855,17.5,377.83,0.7,0.735,0.07,99.53,96,23.1,-31.82,-1.23743,1.1134325,413.0053,439.52095,26.813285,26,25.953655
2,1.75,-0.0425,-6.72,2142.545,22.8625,378.305,0.945,0.855,0.07,99.52,96.1,23.1,-31.26,-1.2597875,1.0534525,413.995225,439.30045,26.80245,26,25.9563475
2,2.25,-0.035,-7.49,2153.9225,33.4375,376.12,1.2875,0.88,0.08,99.4975,96.1,23.1,-32.1825,-1.238725,1.071705,413.499525,439.6573,26.789775,26,25.9605775
2,2.75,-0.56,-7.37,2146.3075,20.675,380.58,0.97,0.84,0.07,99.48,96.115,23.1,-30.1775,-1.3180325,1.00411,412.9396,439.26565,26.76842,26,25.9650025
2,3.25,-0.41,-7.34,2124.605,32.59,380.94,0.86,0.615,0.06,99.47,96.1275,23,-30.3,-1.3050225,0.9377175,412.3044,438.2437,26.7302,25.98984,25.992275
2,3.75,-0.36,-7.105,2138.2475,4.1,383.13,0.4575,0.75,0.07,99.4775,96.1,22.9225,-29.39,-1.2230625,1.08233,412.6395,438.2639,26.67633,25.954615,25.992275
2,4.25,-0.43,-7.255,2151.84,12.87,386.87,1.435,0.745,0.07,99.48,96.1,22.945,-31.045,-1.292565,0.9929975,412.5232,438.7434,26.59622,25.92247,25.9925325
2,4.75,0.14,-7.375,2162.5,22.47,387.73,1.58,0.76,0.06,99.49,96.1,22.975,-30.05,-1.3372125,0.9883725,415.0774,438.3539,26.52844,25.9110775,25.992725
2,5.25,-0.36,-8.65,2149.2225,9.415,386.04,0.7,0.71,0.07,99.5,96.3,22.8,-28.46,-1.2365375,1.149375,414.7531,438.3085,26.594875,25.9,25.993815
2,5.75,-0.365,-8.15,2110.625,8.6425,384.6675,0.5225,0.835,0.07,99.51,96.2,22.7875,-29.2975,-1.024895,1.05846,413.9717,438.722,26.540455,25.9,25.980845
2,6.25,-0.58,-6.83,2094.885,21.125,383.81,1.4375,0.825,0.065,99.5475,96.2,22.7225,-19.3775,2.6772,1.7404275,415.8072,438.8369,26.54099,25.8926,25.983095
2,6.75,2.615,-8.865,2120.44,73.955,380.67,1.57,0.66,0.1,99.58,96.4,22.9,5.915,28.932155,6.264715,415.5895,439.3328,26.60048,25.88441,25.98393
2,7.25,34.58,-6.99,2110.5875,106.1775,380.185,-1.305,0.705,0.135,99.62,96.3,23.4625,41.3375,69.7775925,12.1874375,413.8872,442.8578,26.86469,25.88441,25.98425
2,7.75,63.39,-0.9075,2053.2,85.19,373.05,-5.59,0.92,0.1625,99.67,94.15,23.9975,82.7125,121.343325,20.0035025,412.8187,444.7859,27.187955,25.884795,25.9978575
2,8.25,83.53,1.8075,1984.62,111.82,371.37,-9.51,1.065,0.2,99.6975,89.575,24.69,130.1575,174.45,29.47263,415.0013,446.7148,27.8378,25.8835825,25.9960625
2,8.75,140.38,9.215,1925.6975,118.2575,370.58,-15.9,1.05,0.22,99.73,82.6875,25.4,181.87,233.8834,38.021815,417.429,450.9517,28.369255,25.8592325,26
2,9.25,176.67,19.085,1811.53,100.59,367.58,-16.27,1.15,0.23,99.7475,77.5525,26.3675,254.96,323.539725,52.95321,419.8306,454.8571,28.95362,25.85726,26
2,9.75,181.77,28.065,1670.52,90.55,361.3075,-19.32,1.135,0.2225,99.75,73.0375,26.7825,286.73,362.617975,58.0312875,423.6819,458.7074,29.4453075,25.84942,26
2,10.25,227.845,42.255,1669.73,120.36,361.61,-21.66,1.2325,0.25,99.75,68.6775,27.5575,340.495,431.1537,66.378715,426.4151,461.3123,29.813855,25.8489925,26
2,10.75,250.6475,39.15,1605.62,126.92,361.3275,-21.365,1.055,0.26,99.73,66.2,28.1,372.175,461.576425,72.1902675,429.5193,465.0755,30.2318925,25.8,26
2,11.25,241.2275,46.08,1681.9475,113.8,364.475,-20.945,0.95,0.29,99.71,64.405,28.885,417.065,489.9684,74.8148125,432.0399,467.3943,30.511055,25.8,26
2,11.75,262.275,45.495,1655.84,134.955,362.5475,-21.5,1.08,0.255,99.67,63.065,29.215,417.3675,524.529425,80.8023275,434.8937,468.5539,30.71041,25.8287175,26
2,12.25,294.4175,41.38,1679.705,136.075,363.35,-22.265,1.095,0.27,99.63,61.9425,29.0125,449.0575,558.79155,89.526795,437.1286,465.8624,30.8332,25.856955,26
2,12.75,323.875,29.295,1621.61,139.12,363.5,-20.7525,1.1,0.26,99.58,61.33,28.84,424.2525,527.4528,81.174215,437.2598,467.0109,31.11356,25.8354775,25.9907025
2,13.25,298.0025,34.715,1948.805,127.7525,362.4725,-20.095,1.04,0.245,99.52,60.025,29.4725,465.93,591.5684,87.61401,436.7133,468.602575,30.995175,25.85922,25.9975425
2,13.75,332.875,34.785,1670.3,166.47,363.775,-20.3475,1.125,0.27,99.4575,58.3225,29.21,423.985,572.3497,88.51896,436.8717,469.0251,30.77677,25.9,25.9915375
2,14.25,279.095,26.12,1563.61,162.63,361.61,-18.27,1.08,0.24,99.41,57.5925,29.45,393.9125,456.11905,71.791475,434.3007,468.5289,31.052585,25.9143175,25.9524
2,14.75,245.71,15.62,1650.99,160.345,361.1675,-15.99,1.24,0.26,99.37,56.2075,29.75,307.57,376.5552,60.89189,432.9866,466.66165,31.11249,25.97238,25.9503975
2,15.25,206.32,5.0025,1661.94,141.87,359.86,-14.2375,1.28,0.26,99.3375,56.345,28.9,213.98,325.54815,50.458755,433.10965,464.106425,30.3359075,25.99776,25.94455
2,15.75,174.39,1.7525,1622.71,115.205,359.36,-12.8525,1.2225,0.2325,99.3,56.83,28.395,195.59,256.776325,43.8165925,431.820325,461.118,30.237675,26,25.94059
2,16.25,160.32,-1.7675,1569.0825,119.9525,355.9,-12.655,1.2725,0.22,99.2875,58,28.225,127.7575,178.21745,25.927555,429.1704,460.2771,30.50516,26.01613,25.94299
2,16.75,96.9875,-8.27,1589.425,108.2725,355.73,-8.89,1.1425,0.2,99.26,59.375,27.2625,71.55,123.2722,20.0040425,426.52115,457.5824,30.1207775,26.044,25.948925
2,17.25,65.62,-8.62,1584.0125,81.12,358.05,-6.1825,1.11,0.18,99.27,62.48,26.8075,37.58,86.05648,14.75405,427.3093,455.842,29.89387,26.05226,25.9460625
2,17.75,38.145,-11.57,1908.8725,36.5475,357.26,-3.375,1.0125,0.13,99.29,68.4825,26.27,14.74,46.342645,8.569425,425.49585,452.5431,29.448005,26.07794,25.9470975
2,18.25,12.36,-10.39,1855.43,15.19,357.71,-0.44,0.9775,0.1,99.32,76.1475,25.6,-7.5875,18.52666,3.928115,422.405,449.695,29.0531625,26.0863025,25.92531
2,18.75,2.47,-11.43,1892.58,7.8875,361.0675,0.19,0.9925,0.08,99.34,84.23,25,-32.02,1.80482,1.587755,420.33095,448.07185,28.524245,26.0976625,25.9866875
2,19.25,3.4975,-8.4075,2005.23,-0.31,365.24,0.515,0.97,0.08,99.39,88.89,24.78,-35.66,-1.637675,0.820265,418.59365,445.6115,28.2427925,26.1,25.9471475
2,19.75,0.28,-10.9325,1936.91,2.9,366.22,-0.0775,0.99,0.0825,99.43,92.1675,24.2225,-36.3325,-1.57707,1.005025,416.17645,444.5111,28.302825,26.1,25.9492825
2,20.25,-0.295,-9.49,1929.54,5.43,368.86,0.205,1.035,0.07,99.45,93.5,24,-36.21,-1.538055,0.94493,415.2606,444.7818,27.9216025,26.1,25.988365
2,20.75,0.2875,-11.0375,1870.67,21.66,371.7025,0.8475,1.0275,0.08,99.48,94.23,23.8,-36.23,-1.492705,0.980965,416.51535,444.03195,27.69585,26.1,25.988365
2,21.25,1.565,-9.82,1981.0575,19.8975,372.4375,0.88,1.0375,0.07,99.5075,94.67,23.7,-35.55,-1.45295,1.066215,414.50475,442.7773,27.6232975,26.1,25.988365
2,21.75,1.9225,-9.8575,2037.83,2.9075,368.805,0.41,1.0825,0.09,99.55,95.0975,23.6075,-33.62,-1.33703,0.92564,414.6665,442.64685,27.4553525,26.1,25.988365
2,22.25,-1.22,-8.48,2035.44,19.33,372.53,0.99,0.9225,0.08,99.5675,95.295,23.515,-34.07,-1.42003,1.05045,415.17175,441.77615,27.35655,26.07666,25.98843
2,22.75,-0.2675,-8.6475,1994.17,14.86,372.385,0.34,0.86,0.08,99.595,95.645,23.4,-32.815,-1.305975,1.035605,414.9236,441.9764,27.2557625,26.0762525,26
2,23.25,-0.32,-7.15,2026.42,6.83,375.56,0.9,0.83,0.07,99.605,95.6,23.4,-33.0625,-1.319735,1.094045,415.77145,441.17275,27.28644,26.050265,26
2,23.75,-0.38,-7.3425,2020.4875,8.295,380.45,-0.9475,0.86,0.08,99.5875,95.7075,23.34,-33.58,-1.42368,1.013265,416.11815,440.52085,27.1774175,26.0381425,25.988365
3,0.25,0.6,-8.14,1896.5175,19.5375,377.76,1.22,0.795,0.07,99.6375,96.1,24.18,-41.84,-1.55741,1.4061425,409.17115,443.788225,27.5358375,26.8889275,26.86957
3,0.75,1.08,-8,1931.095,33.9475,380.16,1.79,0.79,0.0775,99.6175,96,24.1,-40.9625,-1.5343675,1.259575,409.5801,443.2837,27.4620025,26.90374,26.8716025
3,1.25,1.21,-8.58,1961.19,28.56,380.34,1.17,0.715,0.07,99.6,96.1,23.9775,-40.8475,-1.481335,1.304565,410.430925,443.250125,27.40943,26.914025,26.8727875
3,1.75,0.69,-8.385,1922.235,34.48,379.65,1.02,0.855,0.08,99.5775,96.0075,23.8,-39.285,-1.4847425,1.110795,410.968125,442.091825,27.3808225,26.914025,26.87449
3,2.25,0.86,-9.14,1884.3575,36.75,376.6275,1.535,0.73,0.07,99.5475,95.975,23.8,-39.925,-1.4510225,1.21935,410.6702,441.861475,27.242885,26.918835,26.87534
3,2.75,1.57,-7.1225,1860.65,31.95,374.3075,1.8225,0.7975,0.0775,99.5175,96,23.8,-38.325,-1.4626825,1.1869775,410.2667,441.52795,27.148085,26.92935,26.8757325
3,3.25,0.7675,-7.1775,1867.67,33.14,374.4425,1.6975,0.755,0.0775,99.51,96.095,23.8,-38.8075,-1.4075875,1.1036375,410.085325,441.3789,27.10138,26.9450375,26.8776975
3,3.75,1.07,-7.185,1863.9275,32.1575,371.7625,1.62,0.7675,0.08,99.5075,96.1,23.8,-37.4175,-1.411765,1.1502425,411.9371,441.28785,26.98448,26.9357,26.88019
3,4.25,0.75,-7.4425,1865.3125,29.6575,376.88,1.155,0.72,0.08,99.51,96.075,23.7,-37.1475,-1.3697025,1.15535,412.05755,440.662525,26.8793775,26.92349,26.8759925
3,4.75,0.3,-6.8725,1876.9,23.18,371.9875,1.28,0.6875,0.0675,99.52,96,23.6,-35.7125,-1.4303,1.18521,412.1523,440.64055,26.86316,26.9,26.875865
3,5.25,0.915,-4.7925,1879.47,21.6225,371.7125,1.335,0.705,0.07,99.53,96.275,23.6,-37.2525,-1.424455,1.0679225,410.352975,440.1621,26.69356,26.9,26.8758
3,5.75,0.75,-4.7025,1926.77,31.5125,371.715,1.57,0.7325,0.07,99.55,96.275,23.6,-36.83,-1.3853725,1.10232,410.061875,439.388275,26.7100275,26.9,26.8756025
3,6.25,1,-4.5375,1882.86,36.55,369.73,1.54,0.74,0.07,99.58,96.35,23.6,-32.28,0.7758875,1.409165,410.6074,439.46365,26.6882675,26.9,26.8756025
3,6.75,7.8375,-4.08,1892.5075,44.3775,369.855,1.785,0.715,0.1,99.61,96.3,23.7,-6.5275,24.08489,5.2909075,408.73145,440.744175,26.798865,26.9,26.8755375
3,7.25,39.6,-4.2975,1805.16,78.13,366.78,-0.105,0.72,0.14,99.66,96.2075,24.03,30.81,70.25255,13.228365,407.009725,443.714225,26.953965,26.89666,26.8758
3,7.75,64.56,-2.1675,1738.05,54.57,359.09,-4.5225,0.9475,0.1675,99.69,93.37,24.47,68.1175,115.226425,19.9152175,407.6032,445.94325,27.413095,26.8871425,26.8776325
3,8.25,95.68,4.1975,1716.8,65.25,351.61,-9.27,1.0325,0.21,99.72,88.8625,25.095,137.61,210.38945,35.9897725,410.700375,448.546575,27.7927175,26.89667,26.8772925
3,8.75,137.15,14.45,1682.31,67.12,358.54,-12.7,1.1825,0.22,99.75,84.995,25.7,184.5825,274.09215,45.3053375,414.400975,452.4512,28.3779975,26.887,26.8929675
3,9.25,171.7525,29.645,1630.37,62.7,339.87,-16.225,1.18,0.23,99.78,80.1,26.56,274.5625,364.2983,59.478925,418.72,457.484425,28.91016,26.87387,26.8908075
3,9.75,188.875,41.94,1635.095,70.97,338.315,-16.41,1.185,0.245,99.7875,74.7025,27.2875,319.1875,423.552625,68.90366,420.6184,461.227775,29.42997,26.83432,26.88962
3,10.25,209.145,59.6,1606.77,66.5,337.675,-17.91,1.09,0.25,99.7875,70.25,27.975,393.3125,553.766775,83.148265,424.64295,464.82245,29.789335,26.8,26.88323
3,10.75,228.89,67.4025,1611.6925,67.8,338.845,-19.055,1.135,0.2575,99.7875,66,28.7,420.9125,537.878825,86.6636975,426.5826,467.4574,30.231425,26.80724,26.89816
3,11.25,246.395,72.3525,1594.35,84.675,334.2,-19.4475,1.11,0.255,99.7675,63.575,29.365,470.4025,597.08375,94.96907,430.927525,468.939675,30.444675,26.81825,26.8782725
3,11.75,251.425,71.8275,1566.445,80.72,337.2275,-19.5,1.05,0.2575,99.73,62.1,29.7,521.655,670.9968,105.6568,434.3872,473.593825,30.7959875,26.819745,26.8815025
3,12.25,267.4,66.63,1557.46,105.19,329.11,-18.49,1.0775,0.26,99.6775,60.46,30,515.895,656.87275,100.233005,434.4981,474.3793,31.1964825,26.818645,26.88374
3,12.75,273.84,70.08,1572.715,111.41,325.5275,-19.25,1.19,0.28,99.64,59.65,30.2225,484.09,597.2999,92.94771,437.0945,473.42215,31.01875,26.833555,26.891375
3,13.25,289.2725,67.01,1555.69,101.04,329.3775,-18.2925,1.115,0.21,99.57,58.775,30.315,497.9725,614.80365,91.428365,436.8891,473.71925,31.2681425,26.8354675,26.8884125
3,13.75,305.52,67.775,1575.81,125.9225,328.56,-19.28,1.0725,0.28,99.52,57.4675,30.6075,487.0625,618.22755,95.261165,438.32625,476.58065,31.537845,26.845615,26.889845
3,14.25,239.55,35.78,1547.855,113.065,323.265,-16.2625,1.22,0.27,99.4675,56.875,30.765,382.13,473.44805,74.159715,436.4899,473.86375,31.37931,26.8462125,26.8894925
3,14.75,239.7,32.3175,1589.93,92.84,329.995,-15.3975,1.28,0.23,99.42,56.365,30.78,323.785,389.4777,66.2805475,434.778825,472.37555,31.06792,26.8542775,26.88483
3,15.25,198.1775,18.97,1584,93.3275,324.48,-14.98,1.22,0.23,99.3875,56.34,29.545,239.7775,310.48095,45.2011625,431.60845,465.13825,30.8828,26.8668375,26.87777
3,15.75,136.12,1.92,1573.32,85.01,320.56,-12.46,1.14,0.2,99.36,56.575,29.3225,211.0825,244.068,38.05425,429.31775,463.9846,30.78248,26.8953,26.87879
3,16.25,117.545,-1.46,1579.96,75.2075,321.17,-9.7,0.99,0.19,99.3475,58.2925,29.945,144.22,170.4871,28.71601,429.81445,465.054,30.83733,26.897585,26.8818925
3,16.75,104.0075,-5.1,1593.87,82.56,321.4,-7.48,1.2,0.18,99.34,59.9,29.275,101.3125,127.4263,22.54547,426.0557,459.48575,30.4968,26.88357,26.884775
3,17.25,55,-12.51,1592.8125,57.9425,320.53,-4.87,1.06,0.14,99.3475,62.8225,28.295,43.6675,82.96508,14.798495,424.5768,456.63875,30.14781,26.8974875,26.88404
3,17.75,24.4875,-10.83,1646.115,27.2825,328.7275,-1.39,1.08,0.12,99.37,72.425,27.1,3.365,36.190575,6.61919,422.07015,454.60295,29.711,26.9003225,26.882475
3,18.25,9.3275,-12.06,1655.1775,6.1975,341.1425,-0.035,1.04,0.08,99.39,81.525,26.3925,-27.435,7.80439,2.45879,421.35625,451.898,29.36007,26.9017175,26.8842525
3,18.75,3.665,-8.665,1682.27,4.755,352.91,0.295,1.04,0.08,99.42,87.2625,25.575,-40.23,-1.519625,1.00055,419.72455,448.90465,28.97356,26.89869,26.88362
3,19.25,1.35,-11.255,1753.95,8.485,354.035,0.31,1.07,0.08,99.44,90.5375,24.9925,-42.025,-1.60599,1.14669,417.26965,447.75535,28.54859,26.9024225,26.88218
3,19.75,3.35,-9.9825,1774.31,4.055,359.055,0.38,0.89,0.06,99.4775,92.595,24.6925,-41.82,-1.509465,1.10522,415.8496,446.8726,28.38388,26.9091875,26.88454
3,20.25,2.445,-8.89,1828.2,14.4,353.77,0.4,0.81,0.08,99.52,93.61,24.5,-39.595,-1.459665,1.14141,414.11865,446.69625,28.22616,26.9080075,26.8877525
3,20.75,3.68,-9.43,1809.665,15.635,352.1775,1.1,0.89,0.08,99.56,94.3775,24.4075,-40.025,-1.507975,1.134965,414.10995,445.79375,27.99708,26.91551,26.8889225
3,21.25,1.8875,-7.52,1784.78,14.675,350.4,1.405,0.81,0.08,99.6,95,24.4,-41.6975,-1.436375,1.14034,412.6282,445.73635,28.02291,26.9341025,26.8889275
3,21.75,2.81,-8.12,1827.3975,24.5125,355.07,1.41,0.8,0.07,99.63,95.2225,24.4,-41.7575,-1.44466,1.30108,412.47005,445.4991,27.85718,26.937365,26.8889275
3,22.25,1.705,-8.91,1849.7,8.73,350.02,0.73,0.77,0.08,99.66,95.495,24.4,-41.54,-1.52218,1.32097,411.3166,445.614,27.83149,26.9376725,26.8896475
3,22.75,0.095,-6.46,1853.0725,12.605,356.93,0.9825,0.69,0.07,99.67,95.7075,24.3,-41.03,-1.541615,1.355945,410.7167,444.64185,27.66144,26.9376725,26.87263
3,23.25,2.1625,-7.28,1877.81,21.13,367.17,1.36,0.75,0.07,99.6775,95.665,24.3,-41.675,-1.50626,1.314355,410.8132,444.83755,27.65516,26.9018225,26.8792025
