DOY2,HR2,FC,LE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,0.337736874082697,0.74477619947801,0.494064701610447,-6.08512140828975,1.63329972417659,1.12151236917745,417.811888059353,5.29860804025819,429.896827068772,5.84060678484602,420.389145001613,5.33782467311275,428.592413656084,5.8870944587673,420.8266186875,5.57925336494137,430.453603188453,5.87283473080991,420.552351543663,5.46013935627121,430.048826420056,5.86820466907752,420.900780555556,424.060587434283,5.80011612804187,422.815741161539,4.65674697213481,2.62574088341014,-4.18140734882155,0.33307553479315,1.855,1.2825,1.1,-4.3206,-4.203,-4.55805,-4.804425,-4.2888,-5.391,78.82886,85.2,1.075125,-4.2575,-4.59,-3.94,-2.87,0.5,-0.85,1.9,-0.52,0.22,281.6,291.5,299,298.3,0.27,-0.2,0.18,0.18,0.14,0.12,0.12,0.44,0.18,-1.453,-1.216,-0.9205,-0.436,0.0755,0.40425,0.611,-0.655,-0.37875,-0.153,0.496,-2.662,-2.3075,-1.9935,-1.228,-0.88775,-0.024,0.3,-1.74775,-1.45375,-1.195,-0.67675,-0.5445,0.271,0.558,0.97875,-3.05,-2.912,-2.604,-2.10825,-1.773,-1.23125,-0.6325,-1.26475,-0.3465,-9.82
1,0.75,0.652296245412321,1.34419420412642,0.485228059525079,-7.86283876752673,2.1128286442697,1.01638933114277,417.971069166313,5.19804038967305,432.036170027229,5.88221731345534,420.24987482004,5.32044791216127,430.076704635967,5.89766425865234,420.325559043269,5.58549828288552,429.562544024145,5.85335525749544,421.021599171014,5.27695704533159,430.386561718213,5.89198733036467,421.043346422698,424.066020974881,5.86159074115593,423.240402634921,4.92172756304081,2.49131546819908,-4.3752795423474,0.322219103728499,1.9675,1.4325,1.14,-4.590025,-4.562,-4.5758,-4.78685,-3.807875,-5.7549,78.84028,84.675,1.097025,-4.2,-4.6,-4.02,-2.89,0.6,-0.9,2.1,-0.51,0.14,280.9,289.7,299.1,298.3,0.27,-0.2,0.18,0.18,0.14,0.12,0.12,0.44,0.18,-1.4545,-1.1975,-0.91375,-0.43225,0.063,0.40375,0.60575,-0.654,-0.378,-0.1605,0.5155,-2.664,-2.303,-1.981,-1.224,-0.889,-0.021,0.294,-1.7415,-1.4515,-1.196,-0.6765,-0.5445,0.2735,0.5525,0.9695,-3.051,-2.912,-2.604,-2.106,-1.772,-1.23075,-0.63825,-1.274,-0.302,-10.64
1,1.25,0.407360351609271,2.50125493802808,0.521485298242403,-8.92466791008766,0.387598446391959,1.04349154573828,418.347906174829,5.17577765848607,430.311194779965,5.88295674751378,420.650818651965,5.19952773142941,427.872194956538,5.91944710504947,420.618688705629,5.3359883496953,429.893651886227,5.91888263333668,421.959205145327,5.66017275837019,429.033050186514,5.92623337040554,421.533226319209,424.788221867646,5.83890017140872,422.476063371429,4.34999321278469,2.58107905658364,-4.46836061185053,0.321579507416276,1.92,1.37,1.125,-4.3472,-4.2885,-4.307,-4.36085,-4.298525,-5.10595,78.82428,83.915,1.0569,-4.17,-4.3675,-3.8225,-2.86,0.6,-0.975,2,-0.5375,0.2025,280.8,290.225,299.225,298.45,0.27,-0.2,0.18,0.19,0.14,0.12,0.12,0.44,0.18,-1.451,-1.2315,-0.92,-0.438,0.05975,0.4035,0.60575,-0.64325,-0.371,-0.151,0.521,-2.677,-2.30825,-1.9855,-1.224,-0.88975,-0.02025,0.294,-1.7345,-1.45,-1.1945,-0.67525,-0.545,0.2725,0.552,0.967,-3.0625,-2.91175,-2.60325,-2.1045,-1.7785,-1.229,-0.409,-1.235,-0.26,-10.9575
1,1.75,0.494974916903292,3.39439843839255,0.482658374384728,-5.27421054519862,0.410992640675146,1.03377955468764,418.596987455168,5.23508235275542,428.389128732396,5.87620228935194,420.494800727778,5.34404380980238,428.05481789201,5.85736957780546,420.593109003296,5.55994046586276,428.609192069255,5.75905168113264,420.809828201122,5.58333355228042,428.599476459429,5.83527878335583,421.226712262586,423.854810389023,5.8979076362954,423.788823077419,4.6338049778259,2.37631683155591,-4.4834053473964,0.351382580243757,1.9,1.48,1.1025,-4.301525,-4.417,-4.20075,-4.2001,-4.037,-5.114225,78.8257925,85.31,1.03575,-4.29,-4.3025,-4.01,-2.8825,0.725,-0.99,2.1,-0.5175,0.2325,278.825,290.75,299.225,298.55,0.27,-0.2,0.18,0.19,0.14,0.12,0.12,0.4325,0.18,-1.456,-1.22,-0.906,-0.432,0.065,0.40325,0.60575,-0.62825,-0.3655,-0.1855,0.51325,-2.6515,-2.306,-1.978,-1.223,-0.88975,-0.01425,0.296,-1.735,-1.4485,-1.198,-0.6755,-0.54575,0.2785,0.54675,0.958,-3.05575,-2.9165,-2.6055,-2.09875,-1.7735,-1.2285,-0.534,-1.274,-0.29975,-9.28
1,2.25,0.386467052843534,5.33062589519922,0.471459833576412,-7.37741643283382,1.35333804982221,0.984882871509106,418.740904244114,5.28741896010953,428.603005455102,5.80712975042187,420.415733922841,5.41239106678661,428.489669045602,5.858737663322,420.929539318859,5.28943179371661,428.619788826951,5.77367896659291,420.884316957275,5.58936484147079,428.611478265479,5.7660844467537,420.922558408594,424.040121035503,5.42067299452339,422.387339,5.37271563550907,2.2919364759239,-4.4875719749999,0.322001660989536,1.71,1.3175,1.07,-4.33885,-4.43175,-4.2208,-4.43875,-4.1066,-5.318675,78.8478,86.15,1.02925,-4.9225,-5.045,-4.38,-2.88,0.6,-0.8175,2,-0.5475,0.1925,277.625,289.7,298.5,298.375,0.27,-0.2,0.18,0.19,0.14,0.12,0.12,0.44,0.18,-1.454,-1.233,-0.90675,-0.4375,0.081,0.404,0.607,-0.62625,-0.368,-0.166,0.492,-2.69525,-2.31275,-1.98275,-1.224,-0.888,-0.01775,0.30525,-1.7435,-1.4475,-1.1985,-0.6845,-0.5455,0.2825,0.5485,0.9745,-3.06575,-2.923,-2.6105,-2.10625,-1.7755,-1.22875,-0.546,-1.251,-0.32,-9.825
1,2.75,0.379758600920072,6.00613344387194,0.449030815557285,-9.27952703518291,1.92445438566804,0.991697002865007,418.92475742438,5.31307773173855,429.891333785926,5.8907593839116,420.88483066272,5.0274251656626,429.855316624307,5.9594077635225,421.296573480769,5.76595056029992,429.948130111661,6.03370323604363,421.328205111111,5.5934014388505,431.425426134369,6.01229999968111,421.162546898718,423.953617929232,5.39658878417124,423.766234384425,4.11092125355137,2.42729589376865,-4.48783231774612,0.330047000936662,1.8,1.3175,1.0525,-4.2865,-4.267,-4.297075,-4.315475,-4.2059,-5.4607,78.855325,86.265,1.0221,-4.37,-4.7975,-4.52,-3.06,0.7,-0.96,2.1,-0.53,0.24,278.75,288.45,298.225,297.325,0.27,-0.2,0.18,0.19,0.14,0.12,0.12,0.44,0.18,-1.4535,-1.22725,-0.908,-0.4345,0.081,0.404,0.60475,-0.62425,-0.3755,-0.166,0.51875,-2.70025,-2.31,-1.976,-1.22225,-0.887,-0.014,0.309,-1.7475,-1.4465,-1.2025,-0.684,-0.54525,0.282,0.547,0.97325,-3.0675,-2.92125,-2.607,-2.10525,-1.78,-1.2285,-0.586,-1.305,-0.3355,-9.84
1,3.25,0.288929841766032,5.46670904726796,0.53128266842717,-8.91834401074873,1.08204722848697,1.01965066494014,418.429426351647,5.28417629378028,429.550780228893,5.80322962920128,420.717426666066,5.06172748910729,429.481475620341,5.81930560714261,420.369433629202,5.4996959256728,429.740846519675,5.82196085359031,421.907326882105,5.11243629798352,429.135959726959,5.87372287065058,421.114590772747,424.677730879387,5.42704681605533,422.942214727049,4.04507803448297,2.45122987675469,-4.607640258034,0.329365240336016,1.84,1.35,1.06,-4.38305,-4.359,-4.311275,-4.147425,-4.1633,-5.4602,78.843035,85.25,1.0373,-4.34,-4.83,-4.62,-3.01,0.7,-1.1,2,-0.54,0.24,275.6,287.4,297.4,297.4,0.27,-0.2,0.18,0.19,0.14,0.12,0.12,0.44,0.18,-1.452,-1.23225,-0.93225,-0.442,0.0775,0.404,0.61,-0.631,-0.382,-0.141,0.522,-2.7085,-2.3265,-1.98075,-1.226,-0.8875,-0.0175,0.303,-1.73425,-1.44875,-1.20225,-0.67925,-0.5435,0.282,0.54975,0.97525,-3.074,-2.925,-2.613,-2.109,-1.7815,-1.2285,-0.6125,-1.36875,-0.348,-10.23
1,3.75,0.471371742450092,3.70148789677902,0.54587317605583,-6.0279047842812,1.98304396739466,1.09274712515434,418.474497865095,5.26040673876298,428.752304619989,5.86919877518201,420.992930258344,4.75105061192497,428.673066815435,5.892809976373,421.261004290598,4.99658105329788,429.941172522119,5.9640367051254,421.907670531896,4.98863629701051,428.788711002081,5.95202948216615,421.221407278481,424.262697146134,5.54632982983076,422.701248474021,3.13251908188168,2.4397845478616,-4.77611182007858,0.363496791447789,1.975,1.54,1.19,-4.3997,-4.39375,-4.291425,-4.160675,-4.1803,-5.5485,78.8435625,85.84,0.9513,-4.87,-4.84,-4.37,-2.99,0.7,-0.875,2.1,-0.52,0.28,276.9,289.4,294.8,297.3,0.27,-0.2,0.18,0.19,0.14,0.12,0.12,0.44,0.19,-1.45,-1.228,-0.928,-0.4395,0.08,0.405,0.61275,-0.631,-0.385,-0.141,0.52275,-2.7055,-2.3315,-1.974,-1.2285,-0.88575,-0.01375,0.30625,-1.7375,-1.44875,-1.2045,-0.6765,-0.54225,0.289,0.54975,0.975,-3.0705,-2.92125,-2.61125,-2.107,-1.7785,-1.228,-0.607,-1.303,-0.2975,-7.93
1,4.25,0.717066546719194,2.85100972820165,0.466615116687112,-7.88094644156367,1.95644341791148,0.989976462183475,418.266137952394,5.20623702422594,428.965477158927,5.82617649304052,421.4406066,5.12708270097716,428.341109567878,5.94481851951547,421.400458909707,5.27636070541087,428.904531929737,5.89198938418771,421.501692715655,5.68695213033148,427.65764930515,5.86845691578244,421.77689889811,424.639118343962,5.59795456291331,424.152164244966,4.01142909127323,2.33962723034707,-4.99160201177901,0.304565033922224,1.8675,1.41,1.15,-4.3593,-4.699,-4.1918,-4.0301,-4.013575,-5.3721,78.85478,85.84,0.9365,-4.62,-4.74,-4.68,-2.89,0.6,-0.895,2,-0.49,0.25,281.4,289.1,295.4,297.1,0.27,-0.2,0.18,0.18,0.13,0.12,0.12,0.44,0.18,-1.45125,-1.224,-0.9405,-0.43925,0.0875,0.405,0.61,-0.631,-0.388,-0.141,0.5225,-2.7075,-2.337,-1.98125,-1.231,-0.886,-0.015,0.307,-1.74475,-1.4505,-1.20775,-0.675,-0.5435,0.288,0.54975,0.97425,-3.079,-2.921,-2.61,-2.105,-1.77,-1.229,-0.6225,-1.20825,-0.2705,-7.75
1,4.75,0.519591666699391,1.47743638968217,0.436026979316496,-12.0239899115388,2.42962420882813,0.913329133048968,418.210410336992,5.19098106479415,428.006394611445,5.48436739185557,420.711191032009,5.04254800174677,427.378365881472,5.67355668722516,421.227521307236,5.07008670153617,428.55679143794,5.67565632741445,421.284888607939,5.40193142415587,427.110971502067,5.60295485131459,421.593056462037,424.548160622314,5.66369465660526,422.487706248382,5.42123253621059,2.10573194042826,-4.7303886485401,0.337619025479895,1.72,1.26,1.07,-4.3074,-4.426,-4.221975,-4.1021,-4.12675,-5.7812,78.838605,86.66,0.95,-4.77,-4.84,-4.38,-2.92,0.6,-0.7075,2,-0.47,0.28,280.7,288.9,296.1,297.2,0.27,-0.2,0.18,0.19,0.13,0.12,0.12,0.44,0.18,-1.458,-1.219,-0.941,-0.438,0.096,0.405,0.61,-0.631,-0.3655,-0.1445,0.52325,-2.707,-2.343,-1.985,-1.236,-0.885,-0.0155,0.305,-1.75125,-1.453,-1.21075,-0.6735,-0.543,0.2795,0.54975,0.97425,-3.082,-2.922,-2.615,-2.103,-1.768,-1.229,-0.58975,-1.29375,-0.2625,-6.8225
