DOY2,HR2,CO2,H2O,G_1_2_1,G_2_2_1,G_3_2_1,G_1_1_1,G_4_2_1,SG,USTAR,LE,H,FC,SLE,SH,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,TA_1_1_1,TA_1_1_2,TA_1_2_1,RH_1_1_1,RH_1_2_1,WS,PA,TS_1_2_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_1_1,TS_1_3_1,TS_2_4_1,TS_2_2_1,TS_3_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_3_2_1,TS_4_4_1,TS_3_5_1,TS_4_2_1,TS_5_4_1,TS_4_5_1,TS_2_1_1,TS_2_3_1,TS_6_4_1
1,5.25,388.2,0.621975,-6.7305,-4.43525,-6.52475,-5.2635,-5.9865,-7.6655,0.073265,-0.23065,-15.315,-0.00224975,-0.1059025,-0.227975,-27.1075,-0.425947,-0.28538675,184.7005,202.8795,-0.0571781,-0.005809845,-25.402,-25.631,-25.33975,75.818425,75.801275,1.0224325,94.48775,-8.930675,-8.527675,-8.076725,-7.58435,-5.622225,-2.897625,-7.116825,-6.994775,-6.25425,-6.95655,-6.707025,-6.90605,-6.05685,-4.52155,-1.95835,-7.44115,-7.3248,-7.0721,-9.1322,-7.7589,-7.393675,-8.235475,-7.466075,-7.7589
1,5.75,385.875,0.3459,-6.6755,-4.41825,-6.38675,-5.28425,-6.0435,-7.63,0.066685,-0.227125,-14.6575,-0.0015015,-0.123025,-0.2379,-27.1175,-0.3775975,-0.33737,188.04675,204.546,-0.066545575,-0.0056129525,-25.87625,-25.89825,-25.76775,75.99825,76.083,0.964955,94.495875,-8.949275,-8.50525,-8.06035,-7.57785,-5.626525,-2.899925,-7.140125,-7.02155,-6.256525,-6.980675,-6.716825,-6.8902,-6.03735,-4.515125,-1.948425,-7.479475,-7.329875,-7.069,-9.145575,-7.77245,-7.385025,-8.265375,-7.456875,-7.77245
1,6.25,388.3,0.5853,-6.767,-4.427,-6.36075,-5.33275,-6.093,-7.6575,0.0858,-0.2886,-13.445,-0.002983,-0.09974,-0.23845,-27.06,-0.4672655,-0.23335325,187.21175,205.76925,-0.0647821,-0.0044425425,-25.49675,-25.7495,-25.252,76.3779,76.8441,1.077075,94.488375,-8.975575,-8.50005,-8.04315,-7.568325,-5.6262,-2.899275,-7.1478,-7.067875,-6.248625,-6.98555,-6.7193,-6.923425,-6.02515,-4.505325,-1.943025,-7.489425,-7.335075,-7.07005,-9.1424,-7.80885,-7.384575,-8.283925,-7.46125,-7.80885
1,6.75,388.25,0.6165,-6.66725,-4.43875,-6.42075,-5.384,-6.15475,-7.552,0.07566,-0.3455,-14.43,0.002494,-0.0871475,-0.1969,-25.26,-0.46275525,-0.2496295,187.977,206.66325,-0.067918825,-0.0065074275,-25.40825,-25.376,-25.336,76.25845,76.417325,1.0971,94.464375,-9.01335,-8.509525,-8.029925,-7.5581,-5.599125,-2.857925,-7.12685,-7.1247,-6.254575,-7.02205,-6.722725,-6.95065,-6.01775,-4.503475,-1.94505,-7.4817,-7.33845,-7.0711,-9.15485,-7.838975,-7.361125,-8.3032,-7.447175,-7.838975
1,7.25,388.425,0.627125,-6.63725,-4.478,-6.45425,-5.44625,-6.204,-7.465,0.08761,-0.336625,-11.5225,0.00200625,-0.0837225,-0.161825,-22.3675,-0.491656,-0.33526575,190.4965,206.492,-0.0799237,-0.0051814675,-25.56975,-25.82625,-25.356,76.004225,75.850475,1.07615,94.452,-9.02445,-8.517025,-8.014875,-7.541875,-5.5582,-2.868175,-7.1889,-7.15415,-6.26655,-7.0199,-6.712725,-6.953975,-6.03045,-4.503725,-1.947525,-7.46545,-7.339525,-7.079525,-9.16525,-7.85805,-7.3389,-8.3102,-7.486375,-7.85805
1,7.75,388.575,0.62905,-6.677,-4.5395,-6.57125,-5.41425,-6.26875,-7.4095,0.0744125,-0.226175,-10.06,-0.004916,-0.098065,-0.197,-21.04,-0.45785875,-0.41219775,187.99025,208.63875,-0.08260495,-0.004416075,-26.22125,-25.13225,-25.335,75.98275,75.554275,1.07325,94.44425,-9.0121,-8.526925,-8.00595,-7.529125,-5.547675,-2.86195,-7.202,-7.1337,-6.27715,-7.00895,-6.6972,-6.944225,-6.0478,-4.50595,-1.954875,-7.4378,-7.3208,-7.0827,-9.20515,-7.88325,-7.351125,-8.3083,-7.438025,-7.88325
1,8.25,388.4,0.579775,-6.7375,-4.49425,-6.671,-5.456,-6.2395,-7.50825,0.07148,-0.2491,-11.84,-0.006979,-0.14095,-0.207025,-22.8575,-0.4418905,-0.386871,189.7125,204.19825,-0.0553404,-0.00035794025,-25.81775,-25.75725,-25.237,75.5827,75.732075,1.067425,94.426,-9.00215,-8.535425,-8.03295,-7.524975,-5.59025,-2.885825,-7.234,-7.1925,-6.255725,-6.937275,-6.719,-6.938925,-6.05935,-4.514725,-1.953925,-7.442375,-7.316075,-7.0734,-9.235675,-7.908025,-7.34875,-8.3181,-7.40515,-7.908025
1,8.75,388.4,0.5487,-6.7645,-4.528,-6.867,-5.49425,-6.2545,-7.57725,0.073215,-0.3464,-13.15,-0.009614,-0.140575,-0.20765,-24.53,0.090644375,0.044283175,188.49225,204.05275,0.436706,0.591623,-25.9885,-26.40125,-26.286,75.917425,75.385,1.0483,94.4325,-9.01565,-8.558825,-8.06395,-7.515325,-5.5947,-2.895925,-7.1607,-7.1041,-6.275975,-6.94005,-6.692875,-6.93325,-6.0983,-4.505725,-1.960175,-7.4748,-7.3115,-7.0648,-9.22805,-7.911775,-7.340825,-8.332175,-7.41365,-7.911775
1,9.25,388.2,0.5236,-6.85075,-4.5555,-6.99975,-5.522,-6.22875,-7.59525,0.071885,-0.2744,-15.6325,-0.01411,-0.055245,-0.0407225,-23.7775,3.693965,3.28714,189.89575,202.902,6.46354,7.7613825,-26.26675,-26.6075,-26.341,76.534125,75.8335,1.00772,94.415,-9.034975,-8.58535,-8.118575,-7.506175,-5.6031,-2.903625,-7.2108,-7.1966,-6.271575,-6.998575,-6.75125,-6.933175,-6.089,-4.542675,-1.966925,-7.468575,-7.30665,-7.059225,-9.221925,-7.945225,-7.3465,-8.33695,-7.419675,-7.945225
1,9.75,388.1,0.5676,-6.87475,-4.58425,-7.09425,-5.5435,-6.20825,-7.8515,0.08062,-0.3043,-15.345,-0.005434,-0.00661675,0.0010175,-22.0875,13.4088,13.34435,190.69775,207.1125,26.140075,29.485825,-25.996,-26.4285,-25.673,75.92175,75.56105,1.0862,94.4545,-9.105675,-8.618875,-8.1576,-7.502025,-5.6422,-2.903575,-7.28665,-7.138525,-6.26715,-7.119,-6.810575,-6.969425,-6.1437,-4.55185,-1.9756,-7.471275,-7.3106,-7.055275,-9.2136,-7.988875,-7.3527,-8.3348,-7.4202,-7.988875
1,10.25,387.9,0.6125,-6.822,-4.6235,-7.0865,-5.5815,-6.19825,-7.79175,0.0937375,-0.3257,-14.25,0.002266,0.024265,0.0390125,-27.9475,27.558,26.241725,196.71875,208.89875,53.087625,58.68125,-25.197,-24.9205,-24.516,75.1162,75.097075,1.2218,94.45325,-9.117625,-8.666925,-8.171925,-7.51135,-5.653825,-2.938575,-7.2128,-7.0755,-6.296025,-7.203475,-6.8462,-7.0171,-6.156875,-4.6271,-2.04085,-7.462775,-7.334475,-7.049525,-9.4064,-8.066625,-7.32065,-8.322125,-7.4108,-8.066625
1,10.75,387.9,0.6187,-6.87275,-4.559,-7.02725,-5.5815,-6.19925,-7.64,0.108025,-0.3496,-14.225,0.004829,0.04227,0.052175,-17.2125,42.4259,39.602375,195.49475,210.57525,86.45155,88.368075,-24.09225,-24.04725,-24.01075,74.45435,75.3421,1.36115,94.4395,-9.132925,-8.67185,-8.213375,-7.5207,-5.67115,-2.951975,-7.16175,-7.0849,-6.274475,-7.180025,-6.7958,-7.06945,-6.163425,-4.607225,-2.033725,-7.487,-7.3574,-7.06405,-9.427825,-7.96215,-7.28175,-8.3225,-7.3637,-7.96215
1,11.25,387.6,0.643225,-6.85575,-4.522,-6.92725,-5.5705,-6.18375,-7.6195,0.109,-0.372175,-14.6025,-0.000655125,0.034195,0.0616725,-18.6375,56.708725,56.223475,187.7865,214.392,117.89025,126.8475,-23.268,-23.427,-23.45425,73.43785,74.650775,1.481825,94.42825,-9.14275,-8.6715,-8.231575,-7.52295,-5.667325,-2.932025,-7.20915,-7.0498,-6.261625,-7.191,-6.8396,-7.0785,-6.168525,-4.60415,-2.03135,-7.488475,-7.372075,-7.062375,-9.415275,-7.93305,-7.249975,-8.27265,-7.33625,-7.93305
1,11.75,387.275,0.64345,-6.70825,-4.4175,-6.826,-5.5045,-6.16375,-7.54975,0.1202,-0.260825,-14.65,0.0014675,0.02737,0.060225,-12.9375,69.3063,69.076,187.98375,219.1935,146.84225,149.39825,-22.10975,-22.66625,-22.2535,72.45965,73.436175,1.5413,94.411,-9.101775,-8.648675,-8.225675,-7.5196,-5.684275,-2.909175,-7.1469,-7.0712,-6.241475,-7.190925,-6.868225,-7.017525,-6.199875,-4.6155,-2.0089,-7.424925,-7.32535,-7.04335,-9.327275,-7.876975,-7.239325,-8.2075,-7.340875,-7.876975
1,12.25,387.325,0.6484,-6.79,-4.429,-6.7755,-5.48325,-6.18025,-7.398,0.1213,-0.2508,-12.33,0.0046905,0.024105,0.060775,-12.27,80.912675,76.31385,189.60475,222.1125,164.32175,171.04975,-21.70775,-22.04375,-21.4995,71.11525,72.577375,1.65125,94.403125,-9.074725,-8.638575,-8.21265,-7.5153,-5.681825,-2.914475,-7.16345,-7.0217,-6.191425,-7.15025,-6.8398,-7.025475,-6.1887,-4.518525,-2.0037,-7.4061,-7.3468,-7.04345,-9.307175,-7.8412,-7.184375,-8.1409,-7.348425,-7.8412
1,12.75,387.25,0.69265,-6.67525,-4.40225,-6.836,-5.478,-6.1605,-7.1535,0.124025,-0.142925,-11.7225,0.000674195,0.0346325,0.05822,-14.315,92.873475,85.969675,191.86025,224.0585,180.6005,189.537,-21.191,-21.4955,-20.838,70.000825,70.854425,1.7014,94.410125,-9.080675,-8.613675,-8.199575,-7.51485,-5.647525,-2.914625,-7.01655,-6.9453,-6.18315,-7.20205,-6.86905,-7.003425,-6.216,-4.5139,-1.99565,-7.3966,-7.331275,-7.035825,-9.2898,-7.8307,-7.185075,-8.1168,-7.284875,-7.8307
1,13.25,387.35,0.70615,-6.69325,-4.38,-6.85975,-5.392,-6.115,-7.0745,0.1185,-0.108125,-11.8775,0.0010579,0.0226275,0.0484875,-10.96,96.69295,85.187325,192.0545,225.281,184.88375,189.9795,-20.646,-20.90725,-20.45175,69.17365,69.777975,1.7987,94.403,-9.08565,-8.63825,-8.1874,-7.463475,-5.636675,-2.887025,-7.100325,-6.95965,-6.15735,-7.137075,-6.778875,-6.96755,-6.1748,-4.526,-1.988425,-7.404875,-7.284325,-7.071525,-9.239925,-7.77515,-7.1531,-8.1156,-7.20955,-7.77515
1,13.75,387.15,0.734875,-6.66275,-4.327,-6.85,-5.339,-6.09425,-7.0195,0.129075,-0.20625,-10.73,-0.0030735,0.004312,0.023945,-13.88,95.38605,83.288925,193.72125,226.83725,173.463,186.66025,-20.25275,-20.363,-20.06275,68.74105,68.460225,1.749175,94.38125,-9.03815,-8.594025,-8.2012,-7.4621,-5.632125,-2.876675,-7.130175,-6.9568,-6.130625,-6.96605,-6.692,-6.967075,-6.145175,-4.520825,-1.988475,-7.409875,-7.301875,-7.052525,-9.12865,-7.6948,-7.13885,-8.016,-7.195,-7.6948
1,14.25,387.2,0.749375,-6.67025,-4.28425,-6.70625,-5.289,-5.9945,-6.92975,0.1341,-0.2275,-13.15,-0.005824,-0.0019525,0.01647,-18.5475,84.47865,74.311625,191.07525,227.99875,156.52075,166.8605,-19.89725,-20.40025,-19.8185,68.22925,68.5215,1.8405,94.369,-8.982575,-8.55945,-8.216475,-7.50435,-5.651325,-2.872775,-7.1144,-6.965125,-6.134725,-6.9645,-6.679425,-6.95005,-6.143575,-4.4979,-1.990125,-7.44115,-7.3369,-7.091775,-9.139075,-7.760875,-7.12935,-8.038225,-7.21165,-7.760875
1,14.75,387.15,0.7479,-6.62,-4.301,-6.708,-5.30825,-5.86475,-6.92925,0.13035,-0.1805,-16.63,0.00666525,-0.0140275,-0.01553,-25.37,75.134925,64.663825,188.7545,227.62675,129.293,145.01725,-19.6805,-20.22775,-19.58625,68.10575,67.8028,1.862325,94.356,-8.9293,-8.531025,-8.207025,-7.441575,-5.6469,-2.887725,-7.12705,-6.96,-6.09085,-6.93135,-6.64995,-6.90815,-6.126925,-4.4985,-1.996025,-7.4127,-7.3083,-7.072025,-9.1418,-7.86965,-7.18995,-8.0226,-7.2367,-7.86965
1,15.25,386.975,0.75075,-6.523,-4.279,-6.69475,-5.34175,-5.91925,-6.864,0.1375,-0.39785,-18.68,0.00609925,-0.065175,-0.079155,-34.225,55.28365,48.3123,184.362,226.28675,105.49025,104.89,-19.54475,-20.05725,-19.756,67.545275,67.72555,1.799025,94.363,-8.915325,-8.520525,-8.16945,-7.43155,-5.6488,-2.889725,-7.0776,-6.952775,-6.115175,-6.89385,-6.62615,-6.9231,-6.1179,-4.46765,-1.997325,-7.41785,-7.334325,-7.0897,-9.214225,-7.90165,-7.20245,-8.0121,-7.226875,-7.90165
1,15.75,387.05,0.7556,-6.492,-4.27875,-6.66375,-5.29725,-5.92325,-6.79875,0.12215,-0.46805,-18.775,0.006686,-0.1104,-0.28805,-38.03,39.586975,35.170525,189.019,222.82975,77.573025,78.059775,-19.46875,-20.1655,-19.668,67.1512,68.444175,1.781425,94.394875,-8.9506,-8.512075,-8.151125,-7.422225,-5.640175,-2.8557,-7.0716,-6.9347,-6.10175,-6.913825,-6.622675,-6.930125,-6.107875,-4.475975,-2,-7.45895,-7.3272,-7.0727,-9.20535,-7.8938,-7.1922,-7.993375,-7.22975,-7.8938
1,16.25,387.15,0.7643,-6.4625,-4.27175,-6.6355,-5.2235,-5.85125,-6.7935,0.105,-0.511,-20.03,0.00117035,-0.174,-0.6184,-42.93,19.62515,17.7546,187.64325,219.445,39.300075,41.4064,-19.5755,-20.20975,-19.9895,68.64195,69.589425,1.7347,94.40225,-8.939925,-8.473275,-8.1517,-7.413375,-5.631475,-2.846025,-7.0355,-6.9245,-6.118975,-6.870925,-6.61425,-6.8763,-6.10905,-4.45585,-1.985825,-7.36795,-7.27955,-7.053,-9.194175,-7.907625,-7.217525,-7.976775,-7.203575,-7.907625
1,16.75,387.675,0.7786,-6.397,-4.2595,-6.5995,-5.2,-6.05875,-6.622,0.1041,-0.55175,-19.24,0.000428225,-0.213075,-1.06275,-42.4325,6.31727,5.766505,189.2975,215.665,13.229175,14.01665,-20.19425,-20.6185,-20.4415,70.329875,70.75005,1.5857,94.40625,-8.92905,-8.464275,-8.150175,-7.435025,-5.588425,-2.85715,-7.0984,-6.9142,-6.13975,-6.87945,-6.57555,-6.824925,-6.06175,-4.446325,-1.98325,-7.369675,-7.2294,-7.039375,-9.22955,-7.90515,-7.253,-7.980375,-7.20265,-7.90515
1,17.25,387.225,0.774075,-6.37625,-4.2425,-6.6175,-5.20025,-5.86375,-6.566,0.0782825,-0.466075,-16.8,0.00591825,-0.2711,-1.55775,-44.965,0.52535325,0.4660485,184.0295,216.04,1.468595,1.6836325,-20.88775,-21.437,-21.548,72.832,72.7201,1.4721,94.412875,-8.912775,-8.446125,-8.147325,-7.44985,-5.569875,-2.822975,-7.0915,-7.0281,-6.162275,-6.8434,-6.54515,-6.802125,-6.0552,-4.401825,-1.983875,-7.3563,-7.229225,-7.036775,-9.310575,-7.896125,-7.280975,-7.989175,-7.21585,-7.896125
1,17.75,389.8,0.78385,-6.41875,-4.2165,-6.7115,-5.1225,-5.8715,-6.4465,0.06841,-0.45305,-16.085,0.0020095,-0.305925,-1.20825,-41.73,-0.86821625,-0.37111575,181.0525,211.938,0.01123795,0.01837945,-21.3685,-21.9675,-22.0195,74.494825,74.150575,1.41875,94.432,-8.87695,-8.450775,-8.1348,-7.495125,-5.566225,-2.8224,-7.094175,-6.9002,-6.17025,-6.784875,-6.543,-6.82075,-6.0644,-4.423025,-1.992875,-7.382425,-7.27185,-7.0309,-9.318375,-7.889625,-7.2962,-7.99365,-7.245275,-7.889625
1,18.25,387.6,0.7146,-6.48775,-4.2445,-6.74325,-5.1775,-5.9985,-6.396,0.07748,-0.3347,-16.9225,-0.003751,-0.23825,-0.835,-43.265,-1.125695,-0.59675725,182.17225,211.4985,-0.068873875,-0.0076748775,-22.0775,-22.695,-22.44,75.34975,75.12635,1.458725,94.416875,-8.852525,-8.511975,-8.11985,-7.5142,-5.60665,-2.852525,-7.0858,-6.8874,-6.19865,-6.821875,-6.54925,-6.832675,-6.088075,-4.4516,-1.987375,-7.4021,-7.2927,-7.024025,-9.319025,-7.927875,-7.3258,-7.99945,-7.24575,-7.927875
1,18.75,387.7,0.713225,-6.4855,-4.21525,-6.6905,-5.15475,-5.9465,-6.3465,0.0714175,-0.4578,-20.4025,-0.00290525,-0.246825,-0.624775,-44.1275,-0.87838125,-0.33746075,181.44775,209.4885,-0.07669765,-0.00985069,-22.30675,-22.98225,-22.7595,75.9105,75.5069,1.401275,94.403625,-8.8445,-8.518325,-8.130375,-7.52235,-5.624225,-2.876775,-7.071325,-6.872525,-6.188425,-6.850325,-6.5486,-6.86345,-6.079225,-4.4565,-1.992725,-7.4195,-7.3189,-7.0191,-9.319675,-7.950625,-7.356425,-8.0183,-7.263875,-7.950625
1,19.25,387.6,0.688075,-6.46525,-4.18025,-6.61575,-5.11725,-5.87,-6.4665,0.07628,-0.440275,-17.1025,-0.0123,-0.200175,-0.383275,-42.935,-0.7722245,-0.29611625,179.0065,208.48025,-0.077012075,-0.009783345,-22.64825,-23.061,-23.18375,76.056,75.60115,1.344,94.385875,-8.8539,-8.52265,-8.133025,-7.537675,-5.6321,-2.87795,-7.072,-6.864825,-6.201925,-6.869325,-6.563925,-6.899325,-6.06555,-4.467325,-1.998375,-7.42825,-7.3249,-7.01605,-9.322525,-7.97305,-7.37805,-8.02605,-7.251625,-7.97305
1,19.75,387.6,0.677275,-6.453,-4.146,-6.56375,-5.086,-5.9125,-6.56375,0.07122,-0.26805,-16.51,9.95e-05,-0.1441,-0.359525,-36.6525,-0.5810265,-0.27645825,182.693,207.7725,-0.0566721,-0.0076836425,-22.96375,-23.338,-23.279,75.5363,75.887125,1.318475,94.376125,-8.85505,-8.515375,-8.13155,-7.5568,-5.641825,-2.87635,-7.0784,-6.8459,-6.216975,-6.8921,-6.567375,-6.910625,-6.0907,-4.460125,-2.007725,-7.4365,-7.334575,-7.01355,-9.31645,-7.98915,-7.383525,-8.00855,-7.2494,-7.98915
1,20.25,387.625,0.642925,-6.4385,-4.11975,-6.48025,-5.04775,-6.00825,-6.48025,0.07738,-0.3589,-15.7475,-0.0013432,-0.137175,-0.367975,-32.7,-0.49542175,-0.2909195,180.574,207.12525,-0.05970845,-0.008970145,-22.96175,-23.27875,-23.61625,75.8675,75.869425,1.4365,94.386875,-8.858825,-8.50055,-8.133525,-7.58025,-5.652925,-2.8781,-7.0866,-6.9286,-6.2139,-6.911025,-6.55795,-6.922575,-6.09685,-4.4921,-2.012625,-7.43435,-7.352,-7.0064,-9.3107,-7.958625,-7.385825,-7.994175,-7.2683,-7.958625
1,20.75,387.625,0.671875,-6.42325,-4.106,-6.47325,-5.02975,-6.128,-6.558,0.07427,-0.2689,-15.04,0.00279,-0.13245,-0.328225,-27.3425,-0.4290405,-0.29360625,188.3025,208.349,-0.049304125,-0.0080286725,-23.20425,-23.454,-23.891,75.793,75.9413,1.317775,94.378625,-8.8534,-8.483325,-8.17425,-7.598475,-5.64635,-2.8833,-7.0681,-6.89085,-6.2215,-6.90625,-6.572975,-6.937725,-6.10685,-4.536425,-2.0156,-7.43785,-7.357075,-6.99745,-9.30795,-7.9836,-7.406675,-8.01405,-7.28445,-7.9836
1,21.25,387.5,0.6508,-6.3965,-4.11275,-6.434,-5.04275,-6.14025,-6.5015,0.07056,-0.2631,-12.455,-0.00321275,-0.12785,-0.2094,-29.78,-0.37015575,-0.229107,188.63575,210.634,-0.06031325,-0.005570705,-23.285,-23.961,-24.167,75.98075,75.61795,1.29835,94.361625,-8.8451,-8.474525,-8.116,-7.600925,-5.641325,-2.87885,-7.04975,-6.87545,-6.206625,-6.91555,-6.550825,-6.9262,-6.08605,-4.51255,-2.012875,-7.44535,-7.3516,-7.005075,-9.301275,-8.01805,-7.423725,-7.992275,-7.33385,-8.01805
