DOY2,HR2,FC_1_1_1,USTAR_1_1_1,LE_1_1_1,H_1_1_1,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,RH_1_1_1,RH_1_2_1,RH_1_3_1,RH_1_4_1,SW_IN_1_1_1,SW_OUT_1_1_1,NETRAD_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,WS_1_2_1,WS_1_3_1,WS_2_1_1,NEE_1_1_1
3,13.5,0.55,0.285,26.775,46.8,703.125,703.15,701.1,696.4,3.1,2.85,3.7,4.45,37,37.7,35.6,34.3,331.475,66.75,209.875,263.825,342.2,4.01,3.575,3.65,0.5
3,14.5,0.575,0.27975,26.15,41.15,700.75,700.625,698.4,695.2,3.46,3.4275,4.17,4.6925,34.3,35.575,33.6,32.6,283.2,56.1,177.975,265.325,341.075,3.94,3.51,3.61,0.5075
3,15.5,0.52,0.26525,20.7,20.475,699.35,699.4,698.35,696.225,3.455,3.51,4.19,4.49,33.625,34.5,33.075,32.95,211.15,42.3,114.675,264.625,335.9,3.83,3.41,3.4875,0.5
3,16.5,0.44,0.2465,15.275,1.725,700.075,700.1,698.7,698,3.37,3.2,3.68,3.7875,33.825,34.925,34.125,34.7,122.5,22.4,55.7,261.325,327.6,3.7875,3.3675,3.4625,0.5
3,17.5,0.24,0.199,4.8,-14.8,702.125,702.5,703.05,704.175,3.0725,2.71,3.09,2.7925,36.325,38.425,37.325,40.5,51.75,10.175,0.85,256.275,320.625,3.36,2.8575,3,0.3
3,18.5,0.02,0.1165,-0.3,-28.675,709.1,711.875,715.3,719.5,2.1,1.69,1.75,0.85,42.85,45.925,47.675,55.8,3.3,1.05,-62.65,253.3,309.875,2.63,2.12,2.1725,0.2
3,19.5,0,0.088,-0.4,-30,717,721.375,726.4,729.775,1.1825,0.91,0.8375,-0.58,49.325,53.625,56.7,65.2,0,0,-64.675,249.6,304.325,2.5,1.8875,2.0125,0.2
3,20.5,0.06,0.094,-0.575,-30.4,721.9,725.7,728.5,732.925,0.655,0.35,-0.015,-1.24,53.425,57.625,60.6,69,0,0,-63.9,245.925,300.75,2.5,1.96,2.02,0.195
3,21.5,0.095,0.099,-0.7,-30.9,725.1,727.95,730.3,733.1,0.1675,-0.26,-0.475,-1.88,58.2,62.525,65.125,73.125,0,0,-63.1,242.95,298.25,2.4275,1.92,1.97,0.2
3,22.5,0.06,0.103,-1,-27.5,727.175,730.7,732.35,735.75,-0.2925,-0.74,-1.1825,-2.3525,61.925,65.525,67.825,76.425,0,0,-62.45,241.85,296.7,2.38,1.87,1.88,0.1
3,23.5,0.03,0.099,-0.9,-27.3,728.9,731.85,733.4,737.3,-0.71,-1.43,-1.7,-2.5175,64.9,68.425,71,79,0,0,-59.875,242.325,294.925,2.37,1.87,1.9125,0.1
4,0.5,0.12,0.099,-1.1,-29.05,717.4,718.15,721.35,725.15,4.2625,3.5625,2.68,1.21,60.2,63.6,67.775,73.5,0,0,-61.95,262.55,313,2.27,1.79,1.735,0.2
4,1.5,0.0625,0.102,-0.7,-28.4,720.1,722.45,724.15,726.95,3.62,3.1,2.115,0.75,62.8,66.4,69.55,75.2,0,0,-63.1,260.3,311.425,2.2375,1.76,1.76,0.1
4,2.5,0.1,0.11,-0.6,-27.475,720.225,721.775,723.05,727.825,3.2,2.38,1.595,0.4725,65.4,68.4,72.15,76.6,0,0,-61.75,261.45,309.825,2.325,1.8475,1.8625,0.1
4,3.5,0.145,0.099,-0.9,-26.5,722.05,724,726.5,729.125,2.78,2.0425,1.1975,0.3575,67.2,70.075,73.9,79.1,0,0,-60,259.8,309.6,2.21,1.7975,1.795,0.2
4,4.5,0.0875,0.11425,-1.2,-25.8,724.3,727.05,728.5,731.05,2.26,1.7,0.955,0.12,69.875,73,75.35,80.5,0,0,-59,257.725,307.7,2.1925,1.735,1.7425,0.2
4,5.5,0.09,0.109,-1,-23.975,725.7,727.625,728.4,730.9,1.7725,1.12,0.53,-0.07,71.9,74.6,77.2,81.9,0,0.4,-57.05,257.9,307.925,2.1875,1.7325,1.7225,0.1
4,6.5,0,0.133,4.025,-14,725.75,727.075,727.7,729.7,2.31,1.87,1.76,1.4925,72.5,74.7,76.1,80.3,23.55,4.9,-10.075,256.65,315.65,2.36,1.905,1.91,-0.1
4,7.5,0.2925,0.207,22.475,1.35,718.825,719.45,718.35,719.225,4.02,3.7925,4.19,4.3975,65.4,66.5,66.6,68.9,86.3,13.7,47.65,263.025,333.075,2.9625,2.6525,2.71,0.1
4,8.5,0.305,0.259,30.45,20.2,710.2,711.175,709.575,708.1,5.84,5.86,6.345,6.99,55.475,56,54.5,53.675,164.075,27.7,106.6,270.1,350.75,3.84,3.46,3.545,0.1
4,9.5,0.32,0.286,33.15,46.5,702,702.425,699.675,697.3,7.17,7.06,7.9575,9.0825,47.4,48.3,45.6,43,243.425,41.6,164.225,276.975,362.2,4.29,3.875,3.94,0.185
4,10.5,0.3825,0.2935,35,75,696.925,697.025,694.4,690.95,8.3,8.26,8.99,10.3,40.6,41,38.225,34.9,308.7,53.575,206,282.325,373.475,4.25,3.86,3.8875,0.3
4,11.5,0.42,0.303,36.075,84.1,692.1,692.25,689.6,684.2,9.12,8.99,9.99,11.465,35.2,35.3,32.8,30.4,357.4,61.15,241.05,288.75,378.5,4.485,3.97,4.11,0.3
4,12.5,0.48,0.315,38.475,92.75,688.7,688.75,684.975,680.4,9.875,9.8525,10.76,12.035,31.3,31.4,29.1,26.6,375.4,66.825,261.9,294.575,383.65,4.5375,4.0525,4.2,0.4
4,13.5,0.46,0.316,35,99.375,685.5,685.25,682.15,676.7,10.29,10.2475,11.285,12.745,29.1,29.3,27.25,24.8,382.2,66.525,260,296.3,387.225,4.485,4.0625,4.0725,0.4
4,14.5,0.54,0.31125,33.8,90,682.05,681.925,679.2,674.4,10.9,10.835,11.62,12.7325,27.6,27.9,26.1,24.325,339.7,58.75,224,295.55,386.375,4.38,3.93,4.0075,0.5
4,15.5,0.4775,0.3055,26.9,59.2,680.5,680.8,678.475,674.35,10.89,10.74,11.595,12.49,26.9,27.5,25.7,25.1,237.95,43.3,156.35,295.15,381.1,4.31,3.92,3.98,0.5
4,16.5,0.46,0.28475,22.05,24.7,680.1,680.75,679.05,676.6,11.16,11,11.48,11.99,26.9,27.9,26.55,26.225,161.3,28.4,92.325,293.125,372.15,4.2625,3.815,3.915,0.5
4,17.5,0.45,0.2435,14.85,-2,681.8,682.65,681.5,680.8,10.6,10.36,10.67,10.94,28.8,29.9,29.1,29.5,88.2,16.525,30.075,289.425,362.875,3.83,3.38,3.48,0.5
4,18.5,0.03,0.149,2.9,-26.45,688.3,689.5,690.625,694.95,9.37,9.18,9.15,8.5,33.1,35,36.25,38.5,22.2,4.4,-45.5,280.85,346.825,2.8775,2.3675,2.4925,0.2
4,19.5,-0.01,0.097,-0.3,-34,698.2,703.175,707.6,711.4,8.33,7.89,7.24,5.54,40,43.3,47,52.1,0,0.1,-70.55,277.1,332.25,2.495,1.945,2.0325,0.35
4,20.5,0.2,0.103,-0.4,-33.7,705.7,708.7,712.35,716.475,7.38,6.75,5.755,4.0925,44.8,48.4,53.5,60.05,0,0,-66.4,273.275,326.825,2.38,1.9125,1.91,0.4
4,21.5,0.1875,0.1125,-0.375,-33.85,709.55,712.3,714.425,718.325,6.4525,5.705,4.825,3.175,48.925,52.9,57.95,64.6,0,0,-65.2,270.225,322.875,2.4,1.95,1.9425,0.3
4,22.5,0.09,0.109,-0.125,-32.625,711.7,714.8,716.425,720.55,5.5925,4.9275,4.07,2.48,52.1,55.7,61.575,67.9,0,0,-63.275,265.875,318.75,2.3,1.8275,1.8325,0.2
4,23.5,0.19,0.10275,-0.2,-32.7,715.2,716.8,718.15,722.1,5.0725,4.275,3.36,2.1725,56.5,60.1,64.5,70.4,0,0,-62.325,264.5,315.975,2.2575,1.81,1.7825,0.2
5,0.5,0.02,0.093,-0.9,-24.1,703.55,703.725,707.2,710.5,10.2275,9.54,9.09,8.015,64.9,68.1,72.4,78.4,0,0,-61.9,294.225,348.55,2.05,1.64,1.6125,0.135
5,1.5,-0.0725,0.088,-1,-22.5,706.65,708.475,710.75,714.05,9.64,9,8.59,7.495,66.9,70.35,74.1,81.075,0,0,-60.8,294.85,345.675,1.9425,1.6025,1.55,0
5,2.5,0.2075,0.091,-0.9,-21.775,708.9,710.8,713.675,716.75,9.3275,8.535,8.035,7.0675,69.5,73.1,75.875,82.175,0,0,-59.6,292.325,343.8,2,1.65,1.6025,0.3
5,3.5,0.2525,0.091,-1.2,-21.25,711.1,711.1,714.1,716.5,8.675,8.19,7.78,6.81,72.9,75.25,78.275,84.425,0,0,-59.375,291.85,342.6,2.045,1.71,1.6225,0.2
5,4.5,0.11,0.098,-1.1,-20,713.9,715.2,718.925,721.425,8.385,7.88,7.36,6.57,75.4,78.2,80.9,86.4,0,0.1,-58.575,291.425,341.4,2.01,1.64,1.5925,0
5,5.5,0.305,0.106,1.8,-18.925,714.8,715.55,717.8,720.075,8.2225,7.65,7.55,6.835,76.4,78.925,81.1,86.45,10.2,2.4,-38.1,290.4,342.95,1.945,1.59,1.5325,0.3
5,6.5,0.34,0.16,20.2,-1.95,710.3,710.3,711.25,712.775,9.4525,9.065,9.35,9.3575,73.2,74.3,74.8,79.125,61.7,9.2,27,294.35,355.8,2.335,2.105,2.105,-0.1
5,7.5,0.28,0.212,37.4,12.85,700.3,700,698.8,698.4,10.8725,10.805,11.2325,11.625,64.575,65.35,64.325,65.975,139,21.2,93.3,299.8,371.9,3.11,2.82,2.845,-0.0575
5,8.5,0.285,0.24225,43.25,35,689.6,689.7,687.8,686.5,12.32,12.375,12.955,13.785,55.2,55.7,53.2,52.35,220.8,34.4,150.025,306.875,387.5,3.5325,3.19,3.29,0
5,9.5,0.45,0.26275,49.25,73.525,680.2,680.05,677.6,674.9,13.45,13.615,14.36,15.42,48.75,48.175,45.8,43.5,316.25,50.2,234.8,316.55,400.35,3.8825,3.5,3.5675,0.225
5,10.5,0.425,0.269,52.05,95.6,673.9,674.2,672.175,667.6,14.67,14.595,15.4775,16.895,42.175,42.3,39.625,36.3,412.45,66.65,285.05,323.6,410.65,3.86,3.47,3.5925,0.3
5,11.5,0.585,0.28825,51.55,118.775,669.2,668.6,665.7,661.5,15.57,15.605,16.6325,17.825,37.1,37.2,34.6,31.725,469.4,77.35,340.9,327.85,420.25,3.995,3.71,3.695,0.5
5,12.5,0.575,0.2905,51.95,134.8,665.5,664.6,662.2,657.1,16.39,16.4775,17.3725,18.775,33.9,33.9,31.85,28.55,477.6,82,335,332.6,428.15,4.0525,3.71,3.6925,0.5
5,13.5,0.8,0.3,49.65,127.15,663.625,662.975,660.125,654.5,17.07,17.0225,18.0025,19.145,31.6,31.6,29.85,27.1,459.1,77.25,313.8,333.9,430.35,3.925,3.59,3.5575,0.8
5,14.5,0.68,0.29,43.85,114.2,660.7,660.4,657.7,652.425,17.64,17.575,18.43,19.71,30,30.1,28.6,26.25,411.6,68.35,278.025,333.8,430.9,3.98,3.65,3.6325,0.6
5,15.5,0.68,0.2815,39.9,84.175,658.9,658.725,656.3,651.725,17.78,17.645,18.555,19.5,29.95,30.325,28.525,26.85,314.1,55.45,210.65,333.4,423.85,3.9825,3.62,3.6725,0.7
5,16.5,0.685,0.275,32.85,48.7,658.975,658.5,656.725,653.325,17.42,17.2875,17.985,19.065,30.375,30.9,29.575,28.4,232.675,38.6,139.3,330.2,415.05,3.84,3.55,3.5425,0.7
5,17.5,0.7325,0.244,25.525,13.275,658.1,658.3,657.6,656.5,17.24,16.9075,17.525,17.9675,31.575,32.4,31.875,31.6,124.925,22.3,61.225,325.75,403.2,3.7025,3.29,3.335,0.7825
5,18.5,0.6,0.193,11,-11.4,662.6,663.725,663.125,664.35,16.45,16.13,16.35,16.2025,35.575,37.2,37.7,38.45,45.9,8.6,-9.6,317.95,387.95,3.08,2.5925,2.68,0.7
5,19.5,-0.03,0.098,0.525,-27.5,673.5,676.85,680.6,685.7,14.91,14.555,14.3525,13.6325,43.1,45.675,48.075,52.675,3.1,1.2,-66.3,310.7,372.55,2.49,1.9675,2.04,0.4
5,20.5,0.23,0.09,0.075,-26.55,686.6,690.4,694.15,697.65,13.79,13.1875,12.615,11.5025,48.85,51.7,56.4,63.45,0,0,-67.525,308.975,363.85,2.2225,1.775,1.83,0.8
5,21.5,0.37,0.08975,0.1,-28.85,692.2,695.225,699,701.775,12.78,12.33,11.78,10.75,52.675,55.75,62.125,68.9,0,0,-64.3,303.3,359.15,2.1475,1.72,1.7,0.6175
5,22.5,0.2725,0.08875,-0.6,-26.65,695.9,697.4,700.05,703.575,12.06,11.6,10.8,9.6,57.325,60.9,65.5,72.3,0,0,-63.8,301.675,355.55,2.07,1.66,1.6025,0.3
5,23.5,0.29,0.083,-0.4,-25.9,700.8,702.25,705.475,707.925,11.44,10.7775,10.0075,8.7475,61.5,64.9,69.15,76.2,0,0,-62.65,298.7,351.725,2.0575,1.63,1.64,0.3
6,0.5,0.9375,0.089,-0.1,-27.5,687.45,686.5,688.55,692.575,16.89,16.28,15.89,15.28,69.4,72.9,75.75,80.075,0,0,-60.3,333.5,386.4,1.79,1.34,1.305,1.085
6,1.5,0.945,0.0905,-0.1,-26,689.55,690.6,692.8,699.15,16.5325,15.89,15.5225,14.75,71.95,75.25,77.8,82.55,0,0,-58.5,332.4,383.3,1.79,1.36,1.37,1
6,2.5,0.57,0.08575,-0.7,-25,694.3,695.15,696.05,699.7,16.045,15.465,15.06,14.4425,74.65,77.1,79.8,85,0,0,-58,330.925,381.8,1.7025,1.33,1.275,0.6
6,3.5,0.89,0.084,-1,-23.3,697.975,697.35,700.8,704.525,15.675,15.06,14.6975,13.94,76.75,79.65,82.5,86.225,0,0,-56.1,332.8,380.7,1.66,1.31,1.24,1
