DOY2,HR2,FC,SC,LE,SLE,USTAR,H,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,H2O_1_6_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,2.38652809358159,0.841161778344887,23.0159992437683,14.3559006404271,1.18388260084785,10.907080909389,2.03136084581148,438.572410544382,12.8885461109556,442.691068493073,11.3462735708131,438.307040124606,8.49976251207324,442.922108821414,11.310504099946,434.67426192216,6.86016667194886,442.880403882253,11.2177387606324,431.934964038501,443.09056311429,11.2853657183853,441.14450564664,8.33085835381952,446.086334349784,11.130805143705,451.316700246522,9.41331754559766,456.675153794613,10.7085348680775,459.053251444758,7.76503656813338,6.43037234215025,7.28266459037005,0.319736555977488,5.2875,1.3105,0.643999999999999,6.466015,6.5968,7.10689,6.901095,6.465925,7.47537,-1.464645,99.0990885,98.721,2.10882,5.1255,3.3775,2.3595,2.432,2.462,2.3,0.1325,3.71,-0.3595,1.0815,347.965,343.725,341.55,326.985,3.14,0.26,0.15,4.6675,0.13,0.692,2.332,0.613,1.3165,0.01,1.2237,1.878,2.2646,2.74805,3.39055,4.1069,4.1655,4.770075,1.14775,1.4639,2.6053,3.082825,3.64135,2.336,2.94505,3.3448,3.76915,3.626925,4.593575,2.1126,2.35725,3.5055,3.91,4.11075,3.3814,5.5431,0.62505,1.6941,2.47475,3.33985,3.8506,4.5584,4.7807,5.46785,-2.3759,-1.56325,-0.928700000000003,8.34025
1,0.75,2.52642762661057,1.97745649511382,19.8272106051413,13.2274369885014,1.15521692834742,4.29162598803117,2.14368772537301,437.791554988736,13.3930880384214,441.758642086349,11.5587832776746,444.116079719352,9.25953936558731,443.099721092533,11.5279068155429,445.621895295831,9.77480283854866,442.89109152402,11.716509673517,448.390814599037,442.515454381095,11.5603160698474,441.286864904808,10.3238699552463,446.156100074802,11.5166963071196,432.456484213853,7.25283191573513,456.516220435174,11.1821249189367,438.538088544421,7.62383412356582,6.34428494797143,7.52636364934737,0.377841564139129,5.28625,1.2645,0.603999999999999,6.5764875,6.7622,7.36618499999999,7.08945999999999,6.608425,8.13284000000001,-1.4411575,99.064034,98.62,2.14807,5.1705,3.428,2.3805,2.6045,2.4925,2.3,0.09,4,-0.38,1.004,349,344.33,340.75,326.995,2.971,0.24,0.15,5.08649999999999,0.13,0.710999999999999,2.091,0.622,1.2785,0.01,1.1974,1.8185,2.28305,2.74235,3.389825,4.1049,4.1644,4.7673,1.15175,1.4553,2.611875,3.0816,3.640125,2.262,2.93185,3.34555,3.76765,3.623925,4.594475,2.16415,2.3587,3.50215,3.9065,4.1107,3.3824,5.542,0.62285,1.6864,2.4776,3.3396,3.84955,4.55645,4.7787,5.4659,-2.087,-1.904825,-1.0742,8.06300000000001
1,1.25,2.16434854979712,1.79494202922259,18.0236008669512,6.40251190011354,1.10630298632916,5.68923435098703,2.1347397767803,445.441393438222,13.4007077262777,444.303310936715,11.5822308108287,450.182648351508,8.86826691570833,446.412042170832,11.5906998749024,441.48685597038,6.74719557869948,446.545427215621,11.5557116625712,443.449222542856,444.064701318478,11.5774229190345,452.544095291874,10.6456030255371,446.662420997821,11.4286681931367,451.18664952452,8.24327204547274,456.49443258365,10.9227687290555,461.766131177698,8.38862285495009,6.50959823437423,6.7115871439371,0.421628699257388,5.2425,1.2775,0.407,6.6030275,6.7846,7.37388999999999,7.11937999999999,6.63897,8.37465500000001,-1.5143475,99.06575,98.7885,2.155615,5.2115,3.478,2.4145,2.744,2.5255,2.205,0.11,3.705,-0.3695,1.054,346.75,345.78,339.755,327.205,3.1025,0.242,0.15,4.9475,0.12,0.709999999999999,2.059,0.6405,1.2855,0.01,1.2042,1.7536,2.3063,2.73665,3.3869,4.1029,4.1624,4.76375,1.15815,1.4543,2.62185,3.08065,3.6399,2.2502,2.92265,3.3454,3.7671,3.6212,4.59485,2.0852,2.3588,3.4958,3.903,4.1098,3.382825,5.54185,0.621,1.69665,2.48235,3.34125,3.84945,4.55445,4.77675,5.46485,-2.2365,-2.2725,-0.950975000000001,6.80974999999997
1,1.75,3.00350207707098,0.884200188175557,24.6145327368421,15.0092956231376,1.10466569068384,17.2823257180426,2.20471479007609,445.212987786566,13.6253085144681,442.984311125162,11.9867424948589,444.898220594795,9.94407345571956,447.25539062494,11.9042953501469,446.486867226991,10.4276487736792,447.500117253782,11.9157357511726,448.309472691796,447.619358784166,11.9067998860335,444.371983613565,10.7570632126421,447.384455556948,11.8347329830635,434.377455657168,7.60821902814826,456.79780313613,10.8669204134848,439.410274166955,7.76269975531723,6.45375782797977,7.72167897261818,0.550291276591681,5.16375,1.2705,0.41275,6.9045375,6.9962,7.61905,7.31003999999999,6.82184,8.40363000000001,-1.46644,99.083283,99.10125,2.2536375,5.224,3.499,2.4495,2.856,2.5515,2.1,0.314499999999997,3.705,-0.3845,1.081,349.1,347.9775,340.02,327.33,2.8255,0.23,0.15,4.76099999999999,0.12,0.708999999999999,2.048,0.6505,1.216,0.01,1.21305,1.76195,2.32205,2.731,3.3862,4.1009,4.16045,4.7612,1.12825,1.4573,2.630125,3.07875,3.63975,2.2528,2.91645,3.34425,3.76835,3.6182,4.595225,2.0151,2.35955,3.5001,3.899125,4.110575,3.383825,5.54175,0.62195,1.79915,2.48615,3.34115,3.84935,4.5516,4.77475,5.46195,-2.59155000000001,-2.45455,-1.724075,7.66399999999999
1,2.25,2.61475809936244,2.24368042194888,13.4706544531463,15.0905218897322,1.02902437482916,20.1906627642386,1.94398702337482,443.452818554224,13.8294488108781,447.097047810199,12.3222560339373,444.525438813894,6.43495816252358,446.880204126319,12.308417969239,435.872300720178,6.02969456092456,447.630192751877,12.4302708932111,431.481453310076,447.949725930731,12.2862617452623,445.240912416182,8.70260966493085,445.241021928961,12.1003174595104,450.551530946101,8.54037322416781,457.17416432323,11.0897304824549,458.789824443549,7.92663242951376,6.56281385036132,10.6584115337472,0.549551578381004,5.59125,1.261,0.437,7.20368499999998,7.2738,8.19075,7.69485999999998,7.01674999999999,8.59153999999999,-1.47504,99.044148,99.027,2.174275,5.349,3.627,2.484,2.8715,2.5865,2.315,0.269249999999999,3.905,-0.3765,1.0125,351.895,350.1425,339.61,327.17,2.968,0.2305,0.15,4.8115,0.13,0.7045,2.075,0.602,1.1585,0.01,1.22435,1.78015,2.3389,2.7253,3.3829,4.0989,4.15935,4.758425,1.18985,1.46035,2.6337,3.0778,3.6386,2.2486,2.91045,3.3422,3.7686,3.6162,4.595125,1.95655,2.3616,3.5025,3.8955,4.10995,3.38465,5.54925,0.620649999999999,1.81175,2.4918,3.3375,3.84825,4.5496,4.7728,5.45995,-2.032,-1.692,-1.403,8.35125
1,2.75,5.14508498263802,2.19268496151191,11.3372191668821,9.16687573477733,1.10152456663534,11.6403179378585,2.03148955227651,446.690697199127,14.0835381421366,444.14634544009,12.36703091133,445.835786559086,10.4549600523746,447.128018869958,12.2406142696988,455.123588167865,11.0616198339998,447.388747775906,12.2860556425717,452.061335213798,447.527914144561,12.2856536483352,446.272367749,9.3035848753412,447.698803070024,12.1307953908658,431.917466496133,8.1123025869158,458.09452431701,11.3557218292196,439.594658658315,7.68069654279703,6.10512287609321,8.58954195209915,0.425908741130757,4.9525,1.1905,0.44125,7.68034499999999,7.75617499999999,8.60300999999999,8.12011999999999,7.48155,8.95021000000001,-1.43832,99.0250205,99.411,2.0574875,5.4675,3.811,2.523,2.959,2.5785,2.31,0.285749999999999,3.9,-0.3295,1.01,354.1,352.05,338.31,326.65,2.863,0.2305,0.15,4.444,0.12,0.708,2.054,0.593,1.227,0.01,1.2275,1.7901,2.3337,2.72055,3.3822,4.0969,4.1583,4.754875,1.21315,1.4183,2.6387,3.0759,3.638375,2.3284,2.89925,3.339625,3.76885,3.6132,4.595025,1.9003,2.4531,3.5081,3.8923,4.1112,3.3864,5.57075,0.616999999999999,1.82135,2.49845,3.33375,3.84815,4.54765,4.77085,5.45895,-2.6223,-2.0812,-1.349025,6.55125
1,3.25,2.68210759774357,1.54257836830611,22.1140425910457,9.81845468006269,1.09034606483922,33.8375513572426,1.90563438519601,443.97225256504,15.1071849783013,441.816121815994,12.5219814644279,442.55334751595,11.331148267437,443.421171865391,12.5186273876641,444.430799953555,6.58061608468334,446.713173988077,12.4511177608621,433.511232281258,447.055806192697,12.4719280683167,446.85833573304,11.7202364177057,449.602642441987,12.1979988340953,456.06782378223,11.3948079198915,459.771542097825,11.3678971049092,465.684024616856,8.16940365630469,5.77094131821835,9.02462287443354,0.464565464979836,4.70875,1.201,0.41,8.01195999999999,8.084075,8.73271999999999,8.4020375,7.82565,8.81840749999999,-1.58302,99.0265285,99.2315,2.0478375,5.91,3.883,2.5565,2.955,2.557,2.2,0.236999999999999,3.805,-0.33,0.933,356.805,354.6875,338.11,328.68,2.7455,0.2305,0.15,4.581,0.12,0.6725,2.031,0.6325,2.019,0.01,1.22085,1.813175,2.3134,2.71575,3.3789,4.09735,4.1571,4.7521,1.2216,1.41755,2.64175,3.07495,3.63715,2.465,2.88665,3.3361,3.769,3.610475,4.594925,1.87385,2.5225,3.51455,3.8887,4.110975,3.3872,5.5694,0.621549999999999,1.82805,2.505,3.32915,3.84805,4.54555,4.76885,5.45695,-2.980325,-2.12060000000001,-1.4671,7.45599999999999
1,3.75,4.20493287149905,1.04967823824611,14.6388138255242,11.0593192148611,1.03311868398063,17.4571590613502,2.09220763346121,436.93119609435,14.4498044528968,439.553009902092,12.7173376236091,447.266795236364,11.2747810706737,441.31213075542,12.7107759988256,450.231881877122,11.8786582957104,446.276153784267,12.8456753434786,451.997978564837,448.570608788045,12.6815987291371,444.562626046569,12.4034554543249,451.557338605799,12.4351997623605,448.181663931553,6.05199797395244,460.107511014124,11.6476422490942,454.022088823362,7.65094037487497,6.05826294811025,5.86869466208298,0.507784947034937,4.95375,1.246,0.45425,8.29684499999999,8.3716,9.09496999999999,8.7293275,8.2155275,9.45457500000001,-3.6835875,98.990761,98.67625,2.135285,6.3365,4.0055,2.721,2.9775,2.494,2.305,0.0639999999999998,3.905,-0.34,1.0415,359.535,357.54,340.485,330.495,2.755,0.22,0.15,4.627,0.12,0.691,2.0015,0.6225,2.418,0.01,1.2256,1.8262,2.29535,2.71095,3.3756,4.09535,4.15435,4.74955,1.2155,1.4132,2.64395,3.07495,3.637,2.6158,2.89665,3.3331,3.7682,3.607475,4.594825,1.86845,2.4834,3.5202,3.88545,4.11175,3.388125,5.568375,0.628699999999999,1.8312,2.5182,3.32635,3.8479,4.5325,4.76655,5.45485,-2.74685,-2.0509,-0.971400000000001,5.8575
1,4.25,2.18177682326557,2.10075167465673,14.5616392243489,9.36058099566631,1.09830877944104,5.7681689558977,1.85228986536681,436.98055196647,14.4011481373745,439.629687665232,13.0822581985745,438.901521020381,11.1776552404726,438.944996651104,13.0596863444044,440.173234370376,7.66111969115567,446.534285075157,12.9835891897022,434.082116178797,448.220608812405,13.0329318092997,446.020350121733,12.3698603680957,450.347282929812,12.8583189166382,448.802659497314,12.1660559732911,464.22196347345,11.7403271377616,455.074309367416,8.66260235691952,6.21835486658433,5.51344163543727,0.453926043898417,5.336,1.2605,0.41275,8.60663499999999,8.46804999999999,9.18664999999999,8.8704925,8.57291,9.87627999999999,-3.99715,98.9628955,98.23125,2.1729,6.3555,4.041,2.7795,2.8745,2.478,2.2,0.103,3.9,-0.3385,1.015,360.92,358.67,348.695,333.545,2.7345,0.23,0.15,4.822,0.12,0.731,1.7015,0.622,1.8635,0.000499999999999972,1.2536,1.8407,2.2836,2.7062,3.37455,4.0942,4.155025,4.746,1.19085,1.39855,2.6452,3.0749,3.6369,2.5576,2.90095,3.32915,3.7664,3.605475,4.59525,1.85145,2.44525,3.51495,3.8826,4.11145,3.3891,5.566225,0.63045,1.83145,2.52465,3.303425,3.84635,4.4811,4.7628,5.4526,-2.401125,-1.425875,-1.445125,5.35375
1,4.75,1.96161655287445,8.35315596899995,9.06638977133549,14.3953197572777,1.12577811167301,11.3721552037095,1.97374909516614,435.856608270988,11.6366732690068,438.310163633833,13.1231177623335,446.422022916138,9.82419714990107,439.711776893345,13.2639657457944,449.097036496305,10.5493817579753,440.833429730035,13.3712217823283,440.0224154601,442.294848861965,13.2564970834169,436.2830061195,10.8376060709078,442.715427293443,12.9550175474531,437.926337535,6.30454358791768,456.280509464059,12.4931006196345,447.060931446243,7.59959164882243,6.09666299602013,7.83365477043957,0.519312811053563,5.131,1.2805,0.42275,8.83062499999999,8.53899999999999,9.60258999999999,9.07296499999999,8.8510825,10.23911,-3.97034,98.965484,98.51975,2.146075,6.423,4.046,2.827,2.9315,2.5365,2.605,0.0874999999999997,4.3,-0.3175,0.997,361.91,359.4025,348.89,335.26,2.697,0.23,0.1505,4.396,0.12,0.742,1.7,0.612,1.3865,0.01,1.28685,1.84525,2.28895,2.703525,3.37635,4.0898,4.1523,4.743775,1.2093,1.404,2.63755,3.0749,3.6368,2.5056,2.90645,3.324675,3.7655,3.602475,4.59515,1.8361,2.40875,3.50885,3.88055,4.11135,3.38925,5.5653,0.628949999999999,1.8317,2.53295,3.30405,3.8306,4.43445,4.7543,5.45025,-2.7935,-2.10415,-1.099,3.574
