DOY2,HR2,FC,H,LE,TAU,TA,RH,NETRAD,SW_IN,SW_OUT,PPFD_IN,PPFD_OUT,APAR,FAPAR,WS,USTAR,PA,G,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1
2,11.25,0.2,106.3,23.7,-0.200235,-1.8,65.8,176.2,440.5,116.35,910.1,207.85,487.7,74.55,3.735,0.41,99.22,-1.3,1.7,1.8,2.4,3.1
2,11.75,0.1,111.6,24.9,-0.20286,-1.5,64.65,192.3,455,121.3,938.4,222.55,487.1,74.58,3.725,0.41,99.21,-0.8,1.7,1.8,2.4,3.1
2,12.25,0.2,108.15,25.8,-0.21708,-1.4,63.2,185.5,452.05,119.4,953.5,212.95,487.6,74.9,3.72,0.43,99.18,-1,1.7,1.8,2.4,3.1
2,12.75,0.1,106.7,25.5,-0.21583,-1.4,62.75,178.4,435.55,116.65,877.55,209.2,478.5,75.57,3.82,0.42,99.165,-1,1.7,1.8,2.4,3.1
2,13.25,0.1,96.1,24.4,-0.21339,-1.25,62.2,168.8,403.95,109.7,805.65,200.3,452.8,75.71,4.02,0.42,99.145,-0.7,1.7,1.8,2.4,3.1
2,13.75,0.2,83.3,22.8,-0.22813,-1.1,61.9,150.9,359,91.75,733.4,178.15,418.5,75.8,3.96,0.44,99.14,-0.9,1.7,1.8,2.4,3.1
2,14.25,0.2,74.15,20.85,-0.21792,-1.1,62.15,131.35,302.05,85.65,623.5,152.6,376.1,76.74,3.93,0.43,99.145,-0.9,1.7,1.8,2.4,3.1
2,14.75,0.1,56.85,19.3,-0.212105,-1.2,62,100.1,256.9,72.2,521.6,126.3,292.6,77.845,3.965,0.42,99.14,-0.9,1.7,1.8,2.4,3.1
2,15.25,0.2,44.8,17.25,-0.20426,-1.2,62,79.75,204.2,56,410.5,99.9,245.05,79.01,3.885,0.41,99.14,-0.9,1.7,1.8,2.4,3.1
2,15.75,0.2,25.7,13.6,-0.18852,-1.4,63.55,47.55,150.75,42.35,301.4,72.35,166.65,79.04,3.85,0.4,99.16,-1.3,1.7,1.8,2.4,3.1
2,16.25,0.2,9,10.9,-0.18274,-1.5,65.6,19.75,91.8,28.45,176.8,44.15,102.05,78.805,3.675,0.39,99.16,-1.3,1.7,1.8,2.4,3.1
2,16.75,0.2,-4.05,7.9,-0.15335,-1.55,67.6,-1.45,41.85,14.3,75.8,20.7,45.75,77.84,3.45,0.36,99.16,-1.8,1.7,1.8,2.4,3.1
2,17.25,0.3,-12.85,4.2,-0.12502,-1.75,69.9,-20.8,7.2,2.3,15.9,4.55,9.7,61.17,3.115,0.32,99.145,-1.6,1.7,1.8,2.4,3.1
2,17.75,0.2,-16,3.45,-0.11128,-2.3,72.3,-28.1,0,0,0,0,0,0,2.91,0.31,99.155,-2,1.7,1.8,2.4,3.1
2,18.25,0.3,-14.9,3.3,-0.09708,-2.6,73.6,-26.6,0,0,0,0,0,0,2.755,0.28,99.17,-2,1.7,1.8,2.4,3.1
2,18.75,0.2,-14.75,2.3,-0.09768,-2.8,74.45,-27.15,0,0,0,0,0,0,2.715,0.29,99.17,-2.2,1.7,1.8,2.4,3.1
2,19.25,0.2,-14.4,1.95,-0.0925,-3.1,75.7,-26.25,0,0,0,0,0,0,2.72,0.28,99.165,-2.3,1.7,1.8,2.4,3.1
2,19.75,0.3,-13.7,1.95,-0.09258,-3.2,76,-27.5,0,0,0,0,0,0,2.685,0.28,99.15,-2.3,1.7,1.8,2.4,3.1
2,20.25,0.3,-12.6,2.1,-0.088425,-3.4,77.2,-29.35,0,0,0,0,0,0,2.645,0.27,99.145,-2.4,1.7,1.8,2.4,3.1
2,20.75,0.3,-11.6,1.6,-0.09464,-3.5,77.95,-26.25,0,0,0,0,0,0,2.68,0.28,99.14,-2.5,1.7,1.8,2.4,3.1
2,21.25,0.3,-12,1.5,-0.08819,-3.7,78.8,-24.35,0,0,0,0,0,0,2.585,0.27,99.135,-2.3,1.7,1.8,2.4,3.1
2,21.75,0.3,-10.45,1.5,-0.08063,-3.8,79.4,-24.3,0,0,0,0,0,0,2.555,0.26,99.14,-2.8,1.7,1.8,2.4,3.1
2,22.25,0.2,-11.2,1.5,-0.08546,-4,80.55,-24.4,0,0,0,0,0,0,2.6,0.27,99.15,-2.7,1.7,1.8,2.4,3.1
2,22.75,0.3,-10.6,1.8,-0.09201,-4.1,80.75,-22.1,0,0,0,0,0,0,2.565,0.28,99.13,-2.5,1.7,1.8,2.4,3.1
2,23.25,0.2,-11.05,2.2,-0.078835,-4.2,80.85,-21.55,0,0,0,0,0,0,2.595,0.255,99.14,-3,1.7,1.8,2.4,3.1
2,23.75,0.3,-11.6,1.7,-0.07776,-4.2,81.3,-19.5,0,0,0,0,0,0,2.52,0.25,99.135,-2.9,1.7,1.8,2.4,3.1
3,0.25,0.6,-13,2.15,-0.06409,-0.1,78.8,-29.2,0,0,0,0,0,0,2.4,0.23,99.21,-12.4,3.7,4.3,4.7,4.55
3,0.75,0.6,-11.8,2.65,-0.056635,-0.3,79.6,-29.15,0,0,0,0,0,0,2.34,0.22,99.205,-12.05,3.65,4.3,4.7,4.55
3,1.25,0.6,-11.55,2.1,-0.05672,-0.4,80.7,-27.8,0,0,0,0,0,0,2.36,0.22,99.215,-12.65,3.6,4.2,4.7,4.55
3,1.75,0.6,-11.1,2.4,-0.06058,-0.5,81.5,-26.55,0,0,0,0,0,0,2.34,0.22,99.205,-12.7,3.5,4.2,4.7,4.55
3,2.25,0.6,-12,2.8,-0.06387,-0.7,82,-25.25,0,0,0,0,0,0,2.39,0.23,99.18,-12.2,3.5,4.15,4.7,4.6
3,2.75,0.6,-12.35,3.05,-0.06626,-0.9,82.35,-25.4,0,0,0,0,0,0,2.405,0.235,99.16,-12,3.5,4.1,4.65,4.6
3,3.25,0.5,-11.1,3.1,-0.05406,-1,83,-25.25,0,0,0,0,0,0,2.33,0.21,99.17,-11.35,3.4,4.1,4.65,4.6
3,3.75,0.7,-11.3,2.8,-0.061495,-1.2,83.25,-26.05,0,0,0,0,0,0,2.3,0.23,99.18,-11.1,3.3,4,4.65,4.6
3,4.25,0.6,-11.05,2.8,-0.06187,-1.3,83,-25.65,0,0,0,0,0,0,2.315,0.235,99.2,-11.7,3.2,4,4.65,4.6
3,4.75,0.5,-10,2.1,-0.05442,-1.3,84.15,-25.05,0,0,0,0,0,0,2.235,0.215,99.21,-11.05,3.2,3.9,4.6,4.6
3,5.25,0.6,-10.4,2.45,-0.0551,-1.4,84.7,-23.4,0,0,0,0,0,0,2.22,0.215,99.21,-10.95,3.15,3.9,4.6,4.6
3,5.75,0.6,-10.6,3,-0.06263,-1.5,85.1,-21.05,0,0,0,0,0,0,2.2,0.23,99.22,-11.55,3.1,3.9,4.6,4.6
3,6.25,0.5,-9.7,3.95,-0.07032,-1.3,84.95,-9.15,9.65,2.25,20.55,4,16.95,79.385,2.34,0.24,99.23,-10.75,3.1,3.8,4.6,4.6
3,6.75,0.7,-2.8,8.7,-0.084295,-0.9,83.8,8.4,49.7,12.6,91.3,16.6,72.65,83.57,2.47,0.27,99.26,-8.4,3,3.8,4.55,4.6
3,7.25,0.5,8.5,17.1,-0.1175,-0.1,81.6,38.6,120.4,27,227.6,40,179.4,84.69,2.845,0.31,99.275,-5.3,3,3.7,4.5,4.6
3,7.75,0.5,31.4,25.9,-0.144535,0.9,77.3,83.7,195.7,42.3,399,64.5,310.5,85.12,3.19,0.35,99.29,-2.7,3,3.7,4.5,4.6
3,8.25,0.5,56.9,31.6,-0.16376,1.5,73.15,132.4,270.35,55.2,560.7,83.4,425.8,85.51,3.42,0.37,99.3,0.1,3.05,3.7,4.5,4.6
3,8.75,0.4,85.8,35.35,-0.18372,2,69.4,185.7,355.3,69.3,705.5,104.4,563.5,85.4,3.53,0.39,99.325,1.3,3.1,3.7,4.5,4.6
3,9.25,0.3,105.15,39.8,-0.1876,2.6,66.1,228,434.4,80.1,915.7,121,694.3,85.28,3.53,0.395,99.325,3.4,3.1,3.7,4.5,4.6
3,9.75,0.3,125.75,43.85,-0.197895,3.2,63.2,269.8,476.3,88.9,1010.5,136.2,784.6,85.26,3.69,0.41,99.34,7.2,3.2,3.6,4.5,4.6
3,10.25,0.4,151.3,47.25,-0.196995,3.8,60.4,311.7,527.6,97.2,1072.3,148.3,871.3,85.56,3.62,0.41,99.35,12.4,3.4,3.6,4.4,4.7
3,10.75,0.2,164,51.9,-0.193285,4.1,57.8,341.8,573.3,104.1,1197.5,155.85,955.3,86.12,3.58,0.4,99.34,17.85,3.7,3.6,4.4,4.7
3,11.25,0.4,178.1,53,-0.2093,4.5,55.6,344.4,583.1,107.8,1203.5,163.95,982.4,85.6,3.67,0.42,99.32,22.5,4,3.7,4.4,4.7
3,11.75,0.4,171.5,54.35,-0.20478,4.9,53.6,343.1,585,105.9,1212.8,156.4,956.9,85.92,3.73,0.41,99.32,29,4.2,3.8,4.4,4.7
3,12.25,0.4,177.5,54.95,-0.20243,5.1,52.5,352.9,586.8,102.9,1226.6,156.9,980.8,86.61,3.69,0.41,99.31,33.7,4.4,4,4.4,4.7
3,12.75,0.5,167.25,54,-0.20191,5.55,50.4,318.45,555.1,100.2,1144.95,153.95,941.9,86.73,3.775,0.41,99.29,32.65,4.6,4.1,4.4,4.65
3,13.25,0.5,161,51.05,-0.202235,5.8,49.5,302.7,554.7,94.2,1136.1,145.7,921.7,86.91,3.85,0.41,99.25,31.9,4.9,4.2,4.4,4.6
3,13.75,0.6,145.55,48.65,-0.21425,5.9,49.1,273,455.1,86.8,978.8,131.2,789.7,86.88,3.93,0.42,99.23,33.5,5,4.4,4.4,4.7
3,14.25,0.5,123.5,44.45,-0.213885,5.9,48.9,227.4,403.8,79,865.4,114.2,705.5,86.67,3.945,0.42,99.21,28.85,5.2,4.4,4.5,4.7
3,14.75,0.5,102.5,39.15,-0.20835,5.8,49.5,193.8,353,69.3,747.7,100.3,630.2,86.65,3.955,0.42,99.22,26.3,5.3,4.6,4.5,4.6
3,15.25,0.5,79.25,34.3,-0.196765,5.7,50.1,159.1,299.5,61.4,651.5,86.8,538.5,86.56,3.92,0.41,99.21,18,5.4,4.7,4.5,4.6
3,15.75,0.5,56.8,29.3,-0.202455,5.6,51.5,124.6,252.9,51.5,538.5,73.9,419.8,86.21,3.855,0.41,99.21,12.6,5.5,4.7,4.6,4.6
3,16.25,0.6,37.6,23.9,-0.19518,5.4,52.7,78.3,185.5,39,388.9,54.4,311.8,85.64,3.845,0.4,99.21,5.2,5.5,4.7,4.6,4.6
3,16.75,0.6,13.1,18.4,-0.17899,5,54.2,35.2,114.8,28.6,245,36.3,195.2,85.37,3.78,0.39,99.2,1.9,5.5,4.8,4.7,4.6
3,17.25,0.6,-5.7,12.55,-0.15558,4.6,56.65,1.2,54.05,14.65,107.7,16.1,90.25,85.88,3.48,0.36,99.21,-1.3,5.45,4.85,4.7,4.6
3,17.75,0.7,-15.6,8.35,-0.122875,3.8,60.3,-23.4,11.4,2.9,24.6,3.9,21.1,83.95,3.17,0.32,99.21,-6.2,5.4,4.9,4.7,4.6
3,18.25,0.6,-19.35,6,-0.103215,3.15,63.75,-33.75,0,0,0,0,0,0,2.81,0.29,99.245,-11.7,5.2,4.95,4.8,4.6
3,18.75,0.6,-18.7,5.2,-0.092705,2.55,66.3,-34.2,0,0,0,0,0,0,2.78,0.28,99.25,-13.85,5,4.95,4.8,4.6
3,19.25,0.55,-17.25,4.3,-0.08,2.2,67.75,-33,0,0,0,0,0,0,2.63,0.26,99.26,-15.85,4.9,5,4.8,4.6
3,19.75,0.6,-15.2,4.4,-0.07475,2,69.55,-30.7,0,0,0,0,0,0,2.54,0.25,99.265,-15.25,4.8,4.95,4.9,4.6
3,20.25,0.6,-15.3,4,-0.07186,1.9,70.8,-30.6,0,0,0,0,0,0,2.44,0.245,99.27,-14.8,4.7,4.9,4.9,4.6
3,20.75,0.7,-14,3.5,-0.0656,1.45,72.2,-33.3,0,0,0,0,0,0,2.41,0.23,99.265,-14.3,4.6,4.85,4.9,4.6
3,21.25,0.6,-13.4,3.2,-0.06451,1.2,73.6,-29.6,0,0,0,0,0,0,2.41,0.23,99.255,-14,4.45,4.75,4.9,4.6
3,21.75,0.6,-12.95,3,-0.058965,1.1,74.35,-30,0,0,0,0,0,0,2.36,0.22,99.245,-12.9,4.4,4.7,4.9,4.6
3,22.25,0.6,-13.4,2.6,-0.0645,0.8,75.4,-28.1,0,0,0,0,0,0,2.375,0.23,99.24,-13.3,4.3,4.7,4.9,4.6
3,22.75,0.6,-13.7,2.6,-0.06386,0.5,76.3,-29.1,0,0,0,0,0,0,2.38,0.23,99.22,-13.9,4.2,4.6,4.9,4.6
3,23.25,0.6,-12.7,2.6,-0.06432,0.4,77.1,-30.2,0,0,0,0,0,0,2.41,0.23,99.21,-12.6,4.1,4.5,4.9,4.6
3,23.75,0.5,-14.2,2.5,-0.0684,0.3,77.6,-30.1,0,0,0,0,0,0,2.38,0.24,99.21,-13.2,4,4.5,4.9,4.6
4,0.25,1.4,-11.6,5.5,-0.05226,5.2,73.3,-27.9,0,0,0,0,0,0,2.48,0.21,98.97,-28.85,10.8,11.2,11.1,9.4
4,0.75,1.3,-12.3,5.3,-0.04846,5,73.6,-29.8,0,0,0,0,0,0,2.55,0.2,98.97,-28.05,10.7,11.1,11,9.4
4,1.25,1.4,-11.7,4.2,-0.04693,4.9,75.6,-29.9,0,0,0,0,0,0,2.39,0.2,98.95,-28.05,10.6,11,11,9.4
4,1.75,1.3,-11.05,5.2,-0.04429,4.8,76.6,-28.1,0,0,0,0,0,0,2.42,0.19,98.95,-28.8,10.4,11,11,9.4
4,2.25,1.4,-12,5,-0.048985,4.6,77,-29.7,0,0,0,0,0,0,2.51,0.2,98.91,-28.45,10.3,10.9,10.9,9.4
4,2.75,1.3,-10.95,5.7,-0.04582,4.6,77.15,-31.3,0,0,0,0,0,0,2.53,0.2,98.9,-29,10.2,10.8,10.9,9.4
4,3.25,1.4,-12.25,5.5,-0.047955,4.6,77.5,-29.05,0,0,0,0,0,0,2.57,0.2,98.93,-28,10.1,10.7,10.9,9.4
4,3.75,1.35,-14.1,5,-0.050505,4.6,78.85,-29.6,0,0,0,0,0,0,2.52,0.21,98.93,-27.3,10,10.6,10.9,9.4
4,4.25,1.3,-11.75,4.3,-0.04711,4.3,79.95,-29.4,0,0,0,0,0,0,2.58,0.2,98.93,-26.9,9.9,10.6,10.9,9.5
4,4.75,1.3,-12.25,4.85,-0.05022,4.1,80.75,-27.9,0,0,0,0,0,0,2.57,0.2,98.94,-27.2,9.8,10.5,10.8,9.5
4,5.25,1.2,-13.2,4.9,-0.05244,4.3,81.3,-18.8,4,0.7,4.65,1.2,3.6,71.15,2.57,0.21,98.95,-26.3,9.7,10.4,10.8,9.5
4,5.75,0.9,-8.7,10.55,-0.062905,4.4,81.5,-1.25,29.45,6.9,56.4,8.15,46.8,87.05,2.635,0.23,98.96,-23.85,9.55,10.3,10.8,9.45
4,6.25,0.7,-1.2,19.7,-0.08364,5.05,78.8,23.7,83.05,20.35,167.85,22.45,142.2,87.69,2.905,0.265,98.99,-15.5,9.5,10.2,10.7,9.5
4,6.75,0.4,10.6,31.95,-0.10628,5.75,75.3,69,159.8,34.85,332,39.4,272.3,88.155,3.35,0.3,99.01,-7.55,9.6,10.1,10.7,9.5
