DOY2,HR2,FC_1_1_1,LE_1_1_1,CO2_1_1_1,H2O_1_1_1,FC_1_1_2,LE_1_1_2,CO2_1_1_2,H2O_1_1_2,H,USTAR,TA,RH,PA,VPD,WS,NETRAD,PPFD_IN,SW_IN,LW_IN,SW_OUT,LW_OUT
1,0.25,-0.00042957,-0.9028339,389.5095,4.5049801,-0.077917,-0.6551686075,415.92329,2.894666425,-22.523199,0.071453,-4.05758,49.595215,83.95876,1.1804986,1.448399525,-70.842212,0,0,217.7595925,1.066252,281.2616725
1,0.75,0.0156955,-0.7330197,390.16868,4.58010175,-0.0555195,-0.66208172,416.160235,2.91443165,-22.42892,0.0740624485,-4.18652,50.0582275,83.95087,1.103863925,1.40556865,-70.224697,0,0,216.4409375,1.03274,280.21039
1,1.25,0.01135525,-1.03265445,389.82579,4.57151285,-0.070121,-0.87406908,415.93343,2.99395405,-22.2779,0.07176799225,-4.58122,51.7434025,83.946515,1.0072857,1.367218875,-68.77726975,0,0,216.31067,1.0129874,278.52508
1,1.75,0.03964875,-1.06281945,389.5434025,4.5903034,-0.05885025,-0.680311725,416.1535275,3.0110361,-20.347939,0.0737984925,-4.73658,51.9141625,83.95368,0.98093808,1.283421,-68.137576,0,0,214.8063775,1.000031575,278.10608
1,2.25,0.064274,-0.892456705,389.83783,4.621526325,-0.0858675,-0.601369895,416.41668,3.054596025,-19.981648,0.07326282075,-5.12841,53.2367875,83.9594425,0.95377941,1.355263,-68.657119,0,0,213.881685,0.9892576025,276.66874
1,2.75,0.095695,-0.880105655,390.32455,4.5921993,-0.058122,-0.6605980325,416.4498075,3.044901575,-19.640713,0.07014831625,-5.22149,55.326425,83.9648,0.86546453,1.3002212,-67.89445,0,0,214.175405,0.99282235,275.63189
1,3.25,0.10025,-0.9056040025,390.61789,4.6367145,-0.0507435,-0.5960405875,416.466345,3.01298245,-19.003382,0.06705387125,-5.4439225,56.1583575,83.9740425,0.856801355,1.2656208,-67.48973125,0,0,213.477225,0.95519495,274.71796
1,3.75,0.161865,-1.0564615,390.83,4.618897,-0.073887,-0.60377204,416.555425,2.966629025,-17.9442485,0.070876135,-6.003515,57.719075,83.971515,0.7933375875,1.2277618,-66.617681,0,0,212.14323,0.939212015,273.9455325
1,4.25,0.1442375,-1.09262355,391.005355,4.5685946,-0.053519,-0.4106292925,416.838305,2.968692525,-15.815942,0.070941426,-5.83822,58.51666,83.953785,0.74690753,1.24281515,-66.6992395,0,0,212.162675,1.0943471,272.7518775
1,4.75,0.17023,-0.9917699625,391.022635,4.5583996,-0.067317,-0.442476675,416.6555225,2.85800625,-16.818979,0.0677603675,-6.0264475,59.644885,83.944145,0.7194297425,1.2294752,-66.021729,0,0,211.807465,0.948828725,271.6683025
1,5.25,0.143555,-1.164447,391.02678,4.53049855,-0.064737,-0.548165485,417.1046,2.878813325,-16.62528725,0.06427382525,-6.445195,60.041345,83.9543,0.654925365,1.23466745,-65.710736,0,0,211.4404925,1.0058937,270.695535
1,5.75,0.1597975,-1.0422803,391.36612,4.511841025,-0.0772725,-0.5427219,416.925505,2.92217555,-14.78233775,0.067774911,-6.7081725,61.296915,83.96556,0.61762924,1.209993075,-65.768899,0,0,210.9462525,0.99558908,270.622435
1,6.25,0.1688625,-1.1334968,391.3087725,4.5413637,-0.077222,-0.43083383,416.910215,2.838852675,-13.937367,0.06691218875,-6.9267975,61.694765,83.975905,0.601438375,1.204084225,-65.35186275,0,0,210.80668,1.01766215,269.99133
1,6.75,0.170235,-1.0217506,391.23657,4.495832525,-0.0751805,-0.42412514,417.35824,2.7426872,-16.152953,0.0673715705,-7.00644,63.98873,83.9874625,0.58518487,1.216159,-65.13545925,0.16770055,0,210.79493,1.02891445,270.082225
