DOY2,HR2,NEE,FC,LE,H,USTAR,SC,CO2_1_1_1,CO2_1_2_1,H2O,NETRAD,PPFD_IN,PPFD_OUT,TA,RH,WS,PA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,G_1_1_1,G_2_1_1,W_SIGMA,V_SIGMA
1,5.25,0.208,0.118,-0.241,-42.962,0.24825,-0.1115,413.7445,362.325,2.43475,-56.3125,0,0,-9.37,77.5,1.30325,98.4,-0.61625,-0.2805,0.284,0.449,1.602,3.61025,-0.78375,-0.7655,-0.323,-0.027,1.37225,3.05675,-4.77,-5.076,0.2868,0.5102
1,5.75,0.17,0.107,-0.259,-41.9235,0.255,-0.1405,413.72375,361.875,2.4455,-56.31,0,0,-9.67,77.485,1.32775,98.4,-0.618,-0.282,0.283,0.4475,1.622,3.6235,-0.7915,-0.788,-0.3275,-0.0225,1.37675,3.0575,-4.768,-5.0975,0.3062,0.519875
1,6.25,0.1635,0.114,-0.222,-40.3005,0.25275,-0.13775,413.827,362.1,2.39875,-55.74,0,0,-9.79,78.01,1.30675,98.4,-0.64825,-0.274,0.2775,0.4485,1.61075,3.615,-0.80025,-0.78025,-0.31925,-0.028,1.379,3.05425,-4.814,-5.1985,0.2987,0.52905
1,6.75,0.13175,0.131,-0.208,-38.734,0.24925,-0.1615,413.653,362.6,2.396,-55.5225,0,0,-9.77,78.2275,1.294,98.4,-0.6515,-0.292,0.2775,0.442,1.602,3.5965,-0.78725,-0.78075,-0.33,-0.01875,1.369,3.037,-4.75575,-5.2145,0.28555,0.50215
1,7.25,0.13025,0.0965,-0.20325,-38.64,0.24775,-0.139,413.7485,362.6,2.397,-53.905,0,0,-9.85,78.58,1.3035,98.4,-0.613,-0.3205,0.2825,0.43075,1.5935,3.626,-0.801,-0.792,-0.3365,-0.047,1.35,3.05725,-4.779,-5.2645,0.2919,0.5085
1,7.75,0.1345,0.1145,-0.2935,-38.166,0.24825,-0.15625,413.722,363,2.394,-48.6675,1.3345,0,-9.85,78.6,1.28775,98.4,-0.636,-0.314,0.3035,0.4355,1.61,3.59225,-0.808,-0.79325,-0.343,-0.02575,1.3855,3.0495,-4.919,-5.26175,0.285675,0.4914
1,8.25,0.123,0.14225,-0.1365,-32.215,0.26725,-0.187,413.1675,363.125,2.4095,-26.8425,17.3975,0.78625,-9.81,77.89,1.2865,98.4,-0.662,-0.298,0.2495,0.425,1.59325,3.599,-0.816,-0.8125,-0.34325,-0.03475,1.3715,3.05775,-4.962,-5.2775,0.3065,0.508775
1,8.75,0.084,0.177,0.499,-18.2275,0.3165,-0.18475,413.0945,363.3,2.49075,-2.041,48.5425,1.86025,-9.54,76.42,1.3055,98.5,-0.6425,-0.333,0.27075,0.435,1.60275,3.5905,-0.799,-0.7895,-0.339,-0.03,1.36775,3.05575,-4.9295,-5.28,0.34325,0.5837
1,9.25,0.0785,0.139,1.6275,-4.52975,0.3415,-0.227,413.04875,362.3,2.496,11.055,85.075,3.56375,-9.01,74.78,1.4005,98.5,-0.63675,-0.3265,0.28425,0.434,1.6115,3.6175,-0.81225,-0.79775,-0.33,-0.035,1.372,3.05225,-4.906,-5.2665,0.3813,0.618975
1,9.75,-0.031,0.112,3.01825,4.2,0.3785,-0.269,413.059,362.2,2.51975,24.135,129.8,6.048,-8.65,71.6475,1.47175,98.5,-0.6505,-0.3295,0.2775,0.415,1.596,3.5715,-0.82275,-0.804,-0.34875,-0.03325,1.34525,3.04925,-4.851,-5.2125,0.4257,0.7313
1,10.25,-0.118,0.05125,4.14,15.022,0.41925,-0.29725,412.689,361.8,2.5405,34.51,164.24325,8.19,-8.19,70.13,1.5925,98.5,-0.62625,-0.354,0.2455,0.428,1.5895,3.60975,-0.80925,-0.82175,-0.3475,-0.0265,1.3705,3.04175,-4.79,-5.18775,0.4611,0.773275
1,10.75,-0.166,-0.088,5.3715,23.957,0.435,-0.265,412.413,361.3,2.5335,44.4375,200.325,9.61,-7.557,68.6625,1.69025,98.50825,-0.6405,-0.328,0.244,0.417,1.586,3.612,-0.821,-0.849,-0.373,-0.026,1.341,3.04975,-4.733,-5.0185,0.4928,0.84
1,11.25,-0.239,-0.134,5.586,34.776,0.46025,-0.26425,412.189,361.3,2.51975,53.7425,234.6,11,-7.279,67.385,1.7365,98.5,-0.647,-0.32475,0.2185,0.41375,1.59175,3.6045,-0.815,-0.82,-0.359,-0.047,1.36075,3.0505,-4.63,-4.8965,0.52395,0.8476
1,11.75,-0.215,-0.147,6.506,43.13,0.477,-0.2955,412.12775,360.9585,2.4765,60.925,252.15,12.87,-6.899,66.3275,1.80925,98.5,-0.60925,-0.342,0.2575,0.423,1.575,3.5455,-0.803,-0.832,-0.34,-0.03725,1.3485,3.0575,-4.418,-4.71325,0.54315,0.92585
1,12.25,-0.12575,-0.12525,7.042,40.264,0.48,-0.25225,412.232,361.2,2.44825,64.2725,263.525,12.734,-6.615,65.675,1.83575,98.42375,-0.6235,-0.32575,0.24875,0.41525,1.577,3.58125,-0.809,-0.846,-0.3475,-0.047,1.352,3.0505,-4.385,-4.542,0.56455,0.9496
1,12.75,-0.11,-0.106,6.943,39.0615,0.48125,-0.235,412.153,361.082,2.465,60.09,254.85,12.04,-6.39075,64.4225,1.847,98.4,-0.62,-0.30875,0.247,0.4275,1.594,3.59675,-0.7925,-0.788,-0.371,-0.0485,1.36275,3.0465,-4.2815,-4.532,0.55905,0.9456
1,13.25,-0.2385,-0.1645,6.762,36.53775,0.482,-0.261,412.109,361.225,2.4445,56.105,245.55,11.35,-6.43725,63.895,1.8175,98.4,-0.6145,-0.311,0.258,0.4275,1.61725,3.5725,-0.777,-0.785,-0.3595,-0.05,1.3455,3.058,-4.1805,-4.3765,0.557825,0.95785
1,13.75,-0.176,-0.189,6.327,33.74875,0.483,-0.22275,412.04625,360.9,2.459,49.67,225.85,10.25,-6.336,63.705,1.815,98.4,-0.61025,-0.307,0.2645,0.42,1.574,3.591,-0.77,-0.768,-0.356,-0.046,1.343,3.0435,-4.0915,-4.354,0.5444,0.94825
1,14.25,-0.1915,-0.15475,5.76475,27.525,0.4735,-0.25025,411.808,360.9,2.4875,44.72,189.95,8.625,-6.42325,63.28,1.79875,98.4,-0.59475,-0.2855,0.274,0.4215,1.582,3.565,-0.748,-0.765,-0.37025,-0.02475,1.3645,3.06325,-4.048,-4.31475,0.534775,0.90425
1,14.75,-0.11575,-0.078,4.86175,17.54,0.465,-0.223,411.711,360.933,2.488,34.3425,166.44875,7.299,-6.487,64.37,1.81775,98.4,-0.575,-0.278,0.236,0.414,1.5865,3.5965,-0.747,-0.7635,-0.342,-0.035,1.339,3.0535,-4.04225,-4.29575,0.5485,0.910325
1,15.25,-0.05725,-0.0635,4.38975,9.8225,0.45225,-0.1665,411.67225,361.2,2.46375,24.783,134.57025,5.99,-6.50725,65.17,1.773,98.4,-0.56825,-0.27,0.2725,0.42,1.582,3.565,-0.73075,-0.77075,-0.34075,-0.03775,1.3745,3.042,-3.986,-4.26725,0.5213,0.8823
1,15.75,-0.032,-0.11475,3.34825,-0.279,0.4195,-0.12725,411.572,361.24,2.485,9.985,89.6,3.89,-6.6635,66.03,1.66725,98.4,-0.559,-0.279,0.264,0.411,1.56775,3.599,-0.72825,-0.7575,-0.344,-0.0455,1.375,3.0305,-3.938,-4.26575,0.4883,0.8353
1,16.25,0.102,0.07125,1.9905,-11.875,0.391,-0.1095,411.728,360.925,2.5075,-7.11475,50.57575,1.89325,-6.78575,67.87,1.52975,98.44075,-0.538,-0.2535,0.275,0.418,1.573,3.60025,-0.73,-0.7205,-0.32275,-0.0405,1.3785,3.00375,-3.882,-4.29125,0.438975,0.768825
1,16.75,0.1315,0.102,1.1945,-26.816,0.33475,-0.10125,412.0165,361,2.51625,-33.5825,19.3415,0,-6.9135,69.05,1.403,98.483,-0.513,-0.237,0.283,0.42,1.609,3.5875,-0.7245,-0.711,-0.33025,-0.05275,1.355,3.02,-3.865,-4.29025,0.39805,0.678825
1,17.25,0.168,0.11,0.2755,-35.6275,0.285,-0.056,411.966,361.8,2.5295,-55.395,0,0,-7.292,70.61,1.2465,98.5,-0.55,-0.245,0.284,0.4145,1.597,3.595,-0.72975,-0.7365,-0.32425,-0.0385,1.3675,3.0205,-3.8935,-4.35625,0.3253,0.55625
1,17.75,0.18025,0.0865,-0.042,-37.11775,0.2355,-0.097,412.109,361.6,2.49725,-59.8725,0,0,-7.519,72.21,1.179,98.5,-0.565,-0.26325,0.28075,0.4125,1.58375,3.59,-0.72,-0.7325,-0.32325,-0.0285,1.3745,3.02,-3.996,-4.44475,0.282,0.4739
1,18.25,0.1815,0.09025,-0.09375,-38.676,0.21225,-0.09,412.047,361.525,2.47925,-58.935,0,0,-7.68375,72.66,1.17275,98.5,-0.53925,-0.25025,0.299,0.423,1.60825,3.556,-0.71,-0.733,-0.32,-0.03675,1.35025,3.022,-4.043,-4.50325,0.2673,0.4612
1,18.75,0.188,0.0955,-0.062,-39.82475,0.23125,-0.096,412.44,361.5,2.48075,-58.55925,0,0,-7.9065,72.95,1.182,98.5,-0.5825,-0.25575,0.2875,0.423,1.58175,3.574,-0.71075,-0.72475,-0.3435,-0.048,1.359,3.026,-4.09425,-4.5375,0.2685,0.4666
1,19.25,0.1655,0.051,-0.093,-40.4025,0.211,-0.1265,412.36175,361.892,2.461,-56.8875,0,0,-8.15,73.495,1.16725,98.5,-0.59075,-0.2545,0.2815,0.413,1.566,3.5955,-0.713,-0.73,-0.34375,-0.029,1.359,3.035,-4.2075,-4.61825,0.25075,0.463475
1,19.75,0.142,0.079,-0.062,-41.0615,0.243,-0.13375,412.268,362.018,2.44875,-58.49,0,0,-8.1375,74.1025,1.212,98.5,-0.5755,-0.26775,0.26675,0.42725,1.556,3.606,-0.726,-0.717,-0.334,-0.0505,1.36,3.0255,-4.22675,-4.57025,0.286925,0.4986
1,20.25,0.188,0.12175,-0.076,-43.058,0.2435,-0.115,412.434,362.19775,2.47875,-58.0575,0,0,-8.3425,74.105,1.28325,98.5,-0.60875,-0.254,0.29825,0.42375,1.5795,3.596,-0.7045,-0.721,-0.32875,-0.0395,1.3625,3.035,-4.227,-4.55375,0.286625,0.5015
1,20.75,0.168,0.083,-0.03775,-41.12,0.242,-0.133,412.311,362.125,2.449,-58.5575,0,0,-8.415,74.5,1.2315,98.5,-0.577,-0.2705,0.26275,0.43,1.5945,3.573,-0.725,-0.75575,-0.315,-0.045,1.3635,3.0035,-4.226,-4.626,0.26825,0.4937
1,21.25,0.178,0.088,-0.183,-41.96175,0.2275,-0.113,412.329,362.084,2.45725,-56.22,0,0,-8.455,74.975,1.2355,98.5,-0.60425,-0.269,0.2635,0.41525,1.574,3.586,-0.726,-0.739,-0.3335,-0.04575,1.36775,3.002,-4.235,-4.66575,0.27065,0.460425
1,21.75,0.189,0.088,-0.179,-43.7915,0.237,-0.13025,412.396,362.225,2.493,-57.2125,0,0,-8.625,75.09,1.2605,98.49925,-0.61575,-0.2825,0.25425,0.41925,1.5865,3.5595,-0.74125,-0.737,-0.3245,-0.0355,1.33025,3.00375,-4.25225,-4.71325,0.2748,0.481475
1,22.25,0.173,0.11075,-0.111,-45.04975,0.23325,-0.12825,412.42575,362.05,2.4785,-55.46,0,0,-8.645,75.765,1.2275,98.48425,-0.599,-0.2845,0.2705,0.4155,1.567,3.57525,-0.743,-0.759,-0.31,-0.063,1.3355,3.003,-4.3225,-4.7155,0.2674,0.4806
1,22.75,0.148,0.09025,-0.1775,-41.897,0.235,-0.13675,412.4435,361.5,2.467,-55.8725,0,0,-8.6475,76.01,1.238,98.43325,-0.596,-0.3005,0.264,0.4185,1.58975,3.57625,-0.755,-0.778,-0.316,-0.053,1.349,3.021,-4.32925,-4.71325,0.275875,0.4683
1,23.25,0.158,0.099,-0.3,-41.779,0.224,-0.12475,412.6125,361.9,2.5035,-54.8055,0,0,-8.7525,75.885,1.25425,98.4,-0.543,-0.2965,0.2805,0.41125,1.5545,3.58475,-0.7495,-0.7745,-0.33825,-0.034,1.343,3.01375,-4.3575,-4.72625,0.259825,0.47655
1,23.75,0.17475,0.096,-0.2185,-42.1875,0.238,-0.1235,412.5715,362.478,2.47,-53.11,0,0,-8.74,75.615,1.29225,98.4,-0.6275,-0.2965,0.2485,0.417,1.573,3.57625,-0.749,-0.801,-0.316,-0.051,1.3605,2.9945,-4.359,-4.72075,0.2583,0.4439
2,0.25,0.0115,-0.047,-0.16375,-39.329,0.183,-0.128,414.53975,355.55,2.41225,-61.425,0,0,-8.78,73.6525,1.11175,98.5,-0.5045,-0.239,-0.1945,0.01375,1.0255,2.673,-0.856,-0.821,-0.509,-0.374,0.7845,2.247,-2.948,-3.0165,0.226925,0.4251
2,0.75,0.1765,0.099,-0.4175,-39.22,0.195,-0.093,414.464,355.475,2.422,-61.06,0,0,-8.69,74.6925,1.14575,98.4765,-0.4575,-0.237,-0.154,0.017,1.005,2.678,-0.861,-0.8195,-0.50225,-0.391,0.7765,2.246,-3.038,-3.049,0.2352,0.4183
2,1.25,0.1825,0.12775,-0.433,-41.099,0.1915,-0.1125,414.6425,355.325,2.413,-59.8,0,0,-8.93,74.4,1.1675,98.43325,-0.517,-0.2405,-0.1735,0.0415,1.026,2.6955,-0.842,-0.834,-0.52,-0.388,0.78375,2.252,-3.09875,-3.064,0.2369,0.438275
2,1.75,0.1705,0.1255,-0.409,-39.88925,0.193,-0.11575,414.93225,355.35,2.3995,-58.625,0,0,-8.9125,75,1.177,98.4,-0.52075,-0.2675,-0.203,0.0365,1.039,2.697,-0.8475,-0.83775,-0.543,-0.389,0.798,2.2295,-3.124,-3.0575,0.2417,0.4418
2,2.25,0.21,0.14175,-0.4085,-40.091,0.199,-0.11575,414.943,355.25,2.3885,-60.7675,0,0,-9.1425,75.365,1.149,98.4,-0.48,-0.26,-0.1985,0.021,1.0225,2.698,-0.86975,-0.844,-0.537,-0.3925,0.76275,2.244,-3.124,-3.077,0.24515,0.42435
2,2.75,0.173,0.1355,-0.429,-40.4125,0.23,-0.1255,415.156,355.1,2.4025,-58.49,0,0,-9.39,75.55,1.199,98.4,-0.52275,-0.27325,-0.20175,0.008,1.03575,2.689,-0.873,-0.855,-0.555,-0.378,0.75525,2.23825,-3.137,-3.085,0.2686,0.45435
2,3.25,0.176,0.1405,-0.455,-39.269,0.215,-0.1495,415.2205,355.775,2.3865,-59.37,0,0,-9.4325,76.22,1.206,98.4,-0.51625,-0.26975,-0.213,0.034,1.042,2.682,-0.887,-0.86875,-0.53,-0.391,0.796,2.228,-3.30225,-3.0875,0.261,0.4608
2,3.75,0.187,0.128,-0.41375,-40.122,0.229,-0.14075,414.947,355.45,2.40675,-58.085,0,0,-9.3425,76.31,1.2085,98.4,-0.511,-0.2645,-0.1845,0.048,1.033,2.692,-0.8855,-0.886,-0.541,-0.38725,0.7775,2.238,-3.308,-3.197,0.27905,0.4652
2,4.25,0.173,0.1515,-0.435,-39.44725,0.22,-0.1265,415.143,355.5,2.39225,-57.45025,0,0,-9.2625,77.045,1.1975,98.4,-0.539,-0.278,-0.22175,0.0225,1.016,2.7,-0.903,-0.86575,-0.526,-0.394,0.7965,2.236,-3.308,-3.2055,0.26345,0.44995
2,4.75,0.182,0.14525,-0.482,-37.5675,0.22,-0.121,415.253,355.475,2.398,-57.21,0,0,-9.3725,76.675,1.171,98.4,-0.529,-0.263,-0.22375,0.0285,1.02,2.692,-0.897,-0.88325,-0.538,-0.391,0.77675,2.21075,-3.308,-3.1185,0.26265,0.4602
2,5.25,0.1605,0.144,-0.53825,-37.42825,0.2155,-0.11975,415.24425,356.45,2.39125,-57.605,0,0,-9.34,77.045,1.157,98.41875,-0.563,-0.258,-0.2245,0.043,1.024,2.67675,-0.917,-0.898,-0.546,-0.39,0.7945,2.225,-3.4005,-3.086,0.2589,0.4581
2,5.75,0.1945,0.11725,-0.569,-37.679,0.21275,-0.156,415.33325,356.3,2.401,-57.285,0,0,-9.49,77.185,1.1765,98.4125,-0.551,-0.28275,-0.2295,0.0235,1.024,2.683,-0.91925,-0.9045,-0.537,-0.3885,0.7995,2.2265,-3.37875,-3.087,0.2554,0.449
2,6.25,0.20075,0.14025,-0.38725,-36.148,0.206,-0.10425,415.39025,356.5,2.39575,-56.9325,0,0,-9.5325,77.725,1.175,98.4345,-0.546,-0.324,-0.25125,0.03975,1.0275,2.692,-0.929,-0.906,-0.5805,-0.37225,0.783,2.22225,-3.357,-3.147,0.2428,0.43215
2,6.75,0.1985,0.107,-0.386,-37.341,0.193,-0.1115,415.336,356.6,2.3915,-57.2535,0,0,-9.61,77.7,1.199,98.452,-0.571,-0.28625,-0.2285,0.01275,1.0315,2.6935,-0.937,-0.908,-0.56675,-0.38875,0.788,2.224,-3.4,-3.19,0.234,0.4251
2,7.25,0.191,0.151,-0.32575,-35.681,0.193,-0.132,415.59825,356.275,2.405,-49.715,0,0,-9.59,78.18,1.173,98.458,-0.569,-0.30075,-0.216,0.03,1.037,2.6915,-0.941,-0.917,-0.5595,-0.392,0.78675,2.234,-3.452,-3.2355,0.2255,0.42255
2,7.75,0.20625,0.1595,-0.379,-29.805,0.2245,-0.134,415.409,356.725,2.40275,-22.755,19.635,1.008,-9.455,77.0025,1.191,98.5,-0.57075,-0.309,-0.225,0.0525,1.0345,2.67675,-0.9375,-0.937,-0.5445,-0.389,0.79825,2.235,-3.491,-3.2135,0.2619,0.46345
2,8.25,0.18675,0.1985,0.3105,-15.982,0.2665,-0.189,415.324,356.5,2.4115,0.9215,61.405,3.088,-9.03,75.175,1.1955,98.5,-0.55975,-0.273,-0.2065,0.055,1.0425,2.6805,-0.96675,-0.941,-0.56925,-0.38675,0.78225,2.2085,-3.421,-3.1945,0.31855,0.5374
2,8.75,0.141,0.228,1.3405,-0.549,0.33575,-0.28,415.29,355.75,2.4425,20.465,105.35,6.525,-8.54,72.945,1.3305,98.5,-0.57725,-0.30475,-0.21075,0.03725,1.049,2.6895,-0.9595,-0.962,-0.5665,-0.38625,0.776,2.224,-3.477,-3.1465,0.3966,0.6374
2,9.25,0.123,0.26,2.98975,11.9565,0.37375,-0.33175,415.198,355.55,2.497,39.525,165.1,10.064,-7.9295,70.08,1.451,98.5,-0.606,-0.308,-0.20825,0.0295,1.041,2.67975,-0.954,-0.961,-0.575,-0.3875,0.767,2.2245,-3.421,-3.086,0.43475,0.7329
2,9.75,0.1085,0.20325,4.47075,26.9365,0.42425,-0.36025,414.88175,355.25,2.457,55.815,228.9925,13.63625,-7.368,68.01,1.6285,98.5,-0.598,-0.317,-0.193,0.032,1.039,2.669,-0.97,-0.955,-0.5655,-0.38525,0.805,2.2325,-3.453,-3.086,0.491,0.8106
2,10.25,-0.003,0.227,5.38075,34.127,0.459,-0.347,414.52375,354.9,2.461,76.93,293.1,15.86,-6.909,65.79,1.766,98.5,-0.572,-0.332,-0.2215,0.029,1.04675,2.6725,-0.96125,-0.949,-0.55675,-0.3805,0.767,2.2275,-3.312,-3.084,0.53055,0.8915
2,10.75,0.081,0.20475,6.495,55.17175,0.487,-0.311,414.58225,354.15,2.4795,97.7,357.2,19.645,-6.447,63.65,1.7585,98.5,-0.581,-0.33,-0.228,0.023,1.0415,2.68475,-0.955,-0.9235,-0.5585,-0.38425,0.766,2.236,-3.222,-3.08,0.55735,0.95275
2,11.25,0.021,0.0905,7.193,71.373,0.502,-0.271,414.343,354.125,2.50975,107.8,395.307,21.085,-6.1005,62.065,1.871,98.5,-0.57725,-0.31875,-0.227,-0.0015,1.046,2.663,-0.9495,-0.9445,-0.55625,-0.38025,0.7755,2.23475,-3.138,-3.0285,0.5926,0.997075
2,11.75,-0.0105,0.10375,8.212,75.6595,0.53025,-0.2715,414.195,354,2.5495,113.1,429.8665,21.94,-5.7995,60.8075,1.8845,98.5,-0.5825,-0.336,-0.207,0.039,1.0505,2.659,-0.9545,-0.8995,-0.5545,-0.3845,0.78675,2.22525,-3.091,-3.0115,0.5979,1.0288
2,12.25,-0.0365,0.0985,7.74425,80.729,0.53125,-0.2705,414.0205,353.6,2.55625,120.1,430.85,21.4105,-5.6405,60.1875,1.941,98.5,-0.5835,-0.36,-0.198,0.03475,1.04875,2.6825,-0.942,-0.916,-0.53825,-0.388,0.7855,2.22,-2.942,-2.9,0.6068,1.0368
2,12.75,0.02775,0.103,8.062,84.65975,0.514,-0.25475,413.782,352.85,2.54575,121.7075,445.8,21.7175,-5.5245,59.885,1.9715,98.5,-0.575,-0.3205,-0.2425,0.02925,1.0515,2.6735,-0.939,-0.922,-0.542,-0.39025,0.775,2.229,-2.87175,-2.87225,0.5999,1.0233
2,13.25,0.015,0.11925,9.621,89.235,0.5375,-0.249,413.596,352.65,2.5635,125.1,451.0065,21.465,-5.302,59.4275,2.0035,98.4,-0.566,-0.345,-0.21975,0.034,1.054,2.70825,-0.9175,-0.926,-0.53525,-0.4045,0.752,2.2195,-2.748,-2.869,0.60955,1.0517
2,13.75,0.01075,0.164,9.2175,82.595,0.529,-0.23375,413.54325,352.9,2.598,109.5,403.56825,18.937,-5.142,59.385,1.9525,98.4,-0.5575,-0.3045,-0.231,0.05375,1.062,2.703,-0.8755,-0.904,-0.5115,-0.39325,0.7685,2.21875,-2.683,-2.84425,0.6069,1.0222
2,14.25,-0.04475,-0.00125,7.292,67.018,0.528,-0.23525,413.494,353.4,2.6225,99.475,358.35,16.42,-5.10075,59.8275,1.985,98.4,-0.526,-0.3205,-0.1885,0.0345,1.04825,2.7005,-0.9305,-0.86875,-0.51875,-0.3835,0.7625,2.2305,-2.587,-2.743,0.608,1.0213
2,14.75,0.042,0.1555,6.65525,59.865,0.5215,-0.184,413.508,352.875,2.643,84.35,307.65,15.1725,-5.17225,59.7625,1.977,98.4,-0.473,-0.307,-0.211,0.0585,1.052,2.715,-0.87,-0.8645,-0.512,-0.388,0.76875,2.213,-2.5735,-2.7365,0.5893,0.9989
2,15.25,0.0695,0.153,5.656,45.016,0.498,-0.187,413.53925,352.35,2.653,67.9375,262.555,13.52925,-5.17725,60.3675,1.864,98.4,-0.47075,-0.2775,-0.2035,0.028,1.05725,2.711,-0.897,-0.83325,-0.509,-0.369,0.77875,2.228,-2.546,-2.72,0.567475,0.9726
2,15.75,0.073,0.10575,4.45775,30.143,0.472,-0.17875,413.4635,352.725,2.676,47.0575,198.8315,10.7525,-5.23175,60.59,1.8055,98.4,-0.467,-0.275,-0.188,0.02975,1.054,2.6995,-0.82525,-0.80975,-0.49575,-0.37775,0.76975,2.25375,-2.5445,-2.719,0.5363,0.8832
2,16.25,0.12975,0.13875,3.4985,14.6065,0.449,-0.16475,413.53225,352.675,2.6925,26.955,134.783,7.36625,-5.3805,60.77,1.7405,98.4,-0.452,-0.2585,-0.204,0.0465,1.055,2.7005,-0.849,-0.825,-0.5265,-0.37,0.77825,2.2195,-2.543,-2.719,0.514625,0.867525
2,16.75,0.19175,0.143,2.558,1.39,0.411,-0.1305,413.573,353.075,2.70325,2.841,80.25,4.05225,-5.592,62.8975,1.604,98.4,-0.446,-0.2515,-0.17825,0.0485,1.04925,2.707,-0.8485,-0.832,-0.5115,-0.3865,0.77525,2.23325,-2.543,-2.719,0.4603,0.79735
2,17.25,0.1705,0.14275,0.951,-16.6045,0.3855,-0.119,413.735,353.1,2.727,-26.8775,33.39,1.5845,-5.89625,64.7375,1.4985,98.40725,-0.449,-0.22,-0.169,0.046,1.052,2.6995,-0.831,-0.8335,-0.507,-0.379,0.781,2.2475,-2.5425,-2.7175,0.43745,0.722925
2,17.75,0.19925,0.10925,-0.085,-33.117,0.318,-0.069,413.646,353.4,2.6435,-59.35,0,0,-6.319,67.3925,1.3055,98.41125,-0.44,-0.207,-0.1735,0.033,1.048,2.693,-0.84525,-0.8245,-0.53025,-0.39025,0.7645,2.24325,-2.5435,-2.7175,0.3527,0.6132
