DOY2,HR2,USTAR,TA,WS,FC,SC,H,LE,SLE,G,TS,RH,PA,CO2,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,TAU,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA
1,22.75,0.453251938,-1.166,7.53224601025,0.5401388615,0.012959033,-11.53050836,15.10226377,0.39022488,-2.4035,0.485,95.565,79.656914675,376.4205957,-8.10275,0,1.69325,279.8,292.8,6.179190108,-0.0265139745,1.49547101875,1.29512274925,0.71153725125,-0.4398043875,0.32933002375
1,23.25,0.441628424,-1.02,7.078050263,0.627513744,0.014967323,-11.99362914,15.288316765,0.421224467,-2.3245,0.4825,95.585,79.65621066,375.6408403,-8.29475,0,1.52475,274.375,293.6,6.154482716,-0.032357904,1.451247757,1.386727691,0.722440879,-0.190538112,0.354969299
1,23.75,0.422755632,-1.072,7.4788154655,0.5633002,0.01503338475,-13.42636394,16.4120304625,0.320503106,-2.2695,0.47725,95.305,79.68463497,376.4218646,-6.71025,0,1.369,275.925,294.6,6.280690289,-0.0183992685,1.43888440975,1.33962232675,0.72272477125,-0.16440454925,0.34368117275
2,0.25,0.44177874125,-1.16307567575,6.299471877,0.483306418,0.017952538,-11.403516,11.89677808,0.346337183,-1.55025,0.3415,94.62,79.28820851,376.375421625,-10.945,0,1.651,278.1,300.15,6.6542428655,-0.0228946995,1.31036453025,1.19534719225,0.663418955,-0.941696199,0.33502381575
2,0.75,0.453315684,-1.17880014225,6.5139974935,0.57315279025,0.01679798875,-9.835491727,15.107632655,0.3461778625,-1.62175,0.345375,94.9575,79.27570521,376.55382865,-6.428,0,1.4655,273.125,299.375,6.49498296525,-0.018472305,1.3940026665,1.2858896725,0.71376766,-0.9055667535,0.3217445615
2,1.25,0.4596829105,-1.2530482925,6.7306012535,0.5850534005,0.02363100775,-10.9615448475,16.39790155,0.26308363575,-1.77425,0.338875,94.3925,79.2658422425,376.56403355,-6.969,0,1.5765,274.975,298.65,6.561357899,-0.01897659425,1.48340389475,1.33257360425,0.70535505275,-1.06580270275,0.3169773515
2,1.75,0.468989591,-1.36068989775,6.648647318,0.45615454775,0.018937956,-6.350636055,15.34487177,0.3784749635,-1.568,0.336875,94.4125,79.25800859,376.503865325,-9.026,0,1.5425,270.825,298.225,6.59939260575,-0.017871345,1.457473678,1.36903737,0.75792796,-1.117030071,0.317786765
2,2.25,0.472244503,-1.160405452,6.69250347675,0.486937676,0.017371198,-11.7220489425,14.9572220175,0.45571346475,-1.68575,0.34225,94.3875,79.236786305,376.623967375,-11.0025,0,1.46925,271.15,297.8,6.75080180075,-0.014811321,1.45765804375,1.34424126825,0.717980012,-1.13936208825,0.334755503
2,2.75,0.43898882175,-1.29275,6.6830814405,0.4478358865,0.01556888,-13.46258977,18.828761885,0.275522673,-2.0055,0.336875,94.71,79.2309661575,376.483529,-10.5645,0,1.528,274.925,297.625,6.591000938,-0.02134440325,1.427955427,1.26333212275,0.680701976,-0.84667286675,0.3530864575
2,3.25,0.44445715775,-1.287,6.6990080845,0.4146450375,0.032795574,-12.6519021675,12.9185510375,0.43899568275,-1.71775,0.3445,94.745,79.25418893,376.700085375,-8.3605,0,1.2925,276.075,299.95,6.817842374,-0.0164048465,1.38310695375,1.188941132,0.674227353,-0.86736201875,0.3196706905
2,3.75,0.44494709,-1.1835,6.7337159585,0.5132758515,0.02024600325,-11.9426515125,11.928606665,0.375563878,-1.66575,0.339875,94.9575,79.22283396,376.7041638,-5.08425,0,1.345,280.75,300.6,6.8454764095,-0.017043168,1.350607545,1.2802060145,0.698895845,-0.677371557,0.3491318565
2,4.25,0.43642724,-1.28075,6.296936978,0.516491877,0.0165112355,-12.22149009,12.602948815,0.3422122585,-1.738,0.334875,94.825,79.22335725,376.380957225,-3.12125,0,1.45325,280.05,300.275,6.875734036,-0.015157174,1.402029065,1.253433745,0.694017319,-0.891570496,0.366263701
