DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,SH,LE,SLE,G_1_1_1,TS_1_1_1,TS_1_2_1,RH,PA,CO2,VPD,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,PPFD_DIF
1,17.25,0.3045,-1.35025,2.33125,0.243,0.1445,0.0225,-13.82925,-16.677,1.228,-1.2925,-4.521,-0.473,-0.173,28.0125,77.43275,383.372,1.94,-83.65,28.15,14.88,4.8855,194.15,303.15,2.6615,29.95
1,17.75,0.187,-1.9885,2.129,0.4075,0.17875,0.031,-33.67275,-20.24025,-0.053,-1.128,-4.516,-0.492,-0.17,32.2325,77.44,383.571,1.6475,-112.05,0.9095,-3.14,0.7465,194.65,298.85,2.6745,0.825
1,18.25,0.1415,-2.44275,1.98825,0.4825,0.258,0.0545,-40.223,-16.61,-0.045,-1.075,-4.45,-0.496,-0.163,37.1325,77.45,383.76925,1.4475,-112.7,0.341,-4.8345,0.8935,193.25,294.65,2.735,0.341
1,18.75,0.1515,-2.792,2.03125,0.4405,0.2985,-0.0405,-43.015,-10.297,-0.13775,-1.772,-4.712,-0.514,-0.159,38.6,77.45825,383.94275,1.2925,-111.5,0.336,-4.37,1.299,191.6,292.3,2.795,0.336
1,19.25,0.1525,-3.255,2.032,0.4145,0.2845,-0.043,-42.978,-6.908,-0.1455,-1.698,-4.977,-0.508,-0.155,38.12,77.46575,384.1395,1.2725,-109.4,0.336,-4.0025,1.2435,189.4,290.4,2.802,0.335
1,19.75,0.1415,-3.49475,2.03,0.36325,0.22,-0.1315,-48.602,-6.307,-0.175,-1.587,-5.313,-0.507,-0.152,40.775,77.47075,384.35925,1.15,-109.15,0.336,-3.938,1.32,189.1,289.25,2.717,0.335
1,20.25,0.109,-3.48325,1.912,0.257,0.197,-0.1275,-50.185,-5.871,-0.29375,-1.851,-5.554,-0.52,-0.152,40.56,77.47525,384.506,1.15,-108.5,0.336,-3.823,1.396,189.05,287.65,2.72,0.335
1,20.75,0.115,-4.018,1.842,0.241,0.17,-0.09,-48.989,-5.439,-0.271,-2.588,-5.712,-0.52,-0.146,40.43,77.5025,384.56825,1.1075,-107.35,0.336,-3.832,1.374,190.2,286.25,2.727,0.335
1,21.25,0.1015,-4.36,1.968,0.2335,0.172,-0.08275,-49.287,-4.4,-0.294,-1.518,-5.818,-0.535,-0.143,41.07,77.5075,384.733,1.11,-107.45,0.336,-3.7475,1.4045,189,285.4,2.661,0.335
1,21.75,0.1085,-4.5985,1.7655,0.26825,0.2065,-0.086,-52.459,-4.12,-0.54725,-1.238,-5.656,-0.574,-0.143,41.685,77.51,384.72975,1.0525,-107.45,0.336,-3.679,1.401,189.6,283.7,2.656,0.335
1,22.25,0.1005,-4.798,1.857,0.2155,0.1495,-0.0815,-52.288,-5.28,-0.43475,-1.35075,-6.101,-0.677,-0.142,42.4475,77.52,384.892,1.055,-108.2,0.336,-3.661,1.335,187.75,282.05,2.632,0.335
1,22.75,0.109,-4.6805,1.9105,0.207,0.1715,-0.10675,-52.278,-3.367,-0.5725,-0.93,-6.772,-0.736,-0.148,42.82,77.51,385.001,0.92,-107.775,0.336,-3.5655,1.36875,187.225,279.975,2.625,0.335
1,23.25,0.09525,-4.745,1.94625,0.252,0.1585,-0.071,-52.95925,-3.55725,-0.221,-0.879,-7.308,-0.752,-0.147,42.6525,77.51825,384.932,1.01,-107.8,0.336,-3.52275,1.3,187.35,279.325,2.638,0.335
1,23.75,0.09375,-4.77975,2.023,0.2325,0.1235,-0.09575,-54.97475,-3.938,-0.5,-1.07,-7.451,-0.773,-0.145,42.34,77.5175,384.9415,0.845,-107.275,0.336,-3.44475,1.22675,186.875,279.425,2.665,0.33525
2,0.25,0.0645,-3.5485,1.51775,0.176,0.0715,-0.085,-44.6795,-4.71775,-0.5015,-1.23675,-3.636,-0.167,0.1065,37.68,77.39,386.3005,0.605,-105.9,0.341,-3.956,1.5435,192.45,289.15,2.924,0.335
2,0.75,0.07,-3.324,1.385,0.163,0.0775,-0.108,-39.5625,-4.6865,-0.2155,-0.995,-3.616,-0.193,0.1065,37.99,77.38,386.2745,0.535,-105.6,0.336,-3.8965,1.626,195.35,289.2,3.002,0.335
2,1.25,0.077,-3.7645,1.432,0.07425,0.09025,-0.1335,-42.48675,-3.07275,-0.38575,-1.0635,-3.674,-0.197,0.1055,38.4,77.38,386.34975,0.495,-105.15,0.341,-3.937,1.5955,192.65,289.85,3.0835,0.335
2,1.75,0.07075,-3.5805,1.548,0.10325,0.09125,-0.10075,-43.52675,-3.669,-0.23825,-1.0995,-3.6715,-0.2195,0.101,40.39,77.39,386.3465,0.6075,-105.2,0.3385,-3.9125,1.2655,192.95,289.4,2.9885,0.335
2,2.25,0.07375,-3.607,1.498,0.12875,0.05975,-0.08575,-40.53675,-4.63025,-0.0695,-1.32825,-3.6655,-0.2285,0.095,39.67,77.37,386.617,0.38,-105,0.336,-3.9345,1.31,193.7,289.75,2.88475,0.335
2,2.75,0.074,-3.679,1.435,0.0555,0.10975,-0.13425,-35.74925,-3.39375,-0.11525,-1.11775,-3.6315,-0.264,0.085,39.95,77.351,386.69775,0.395,-102.55,0.336,-3.9815,1.193,193.85,289.8,2.7445,0.335
2,3.25,0.08475,-3.7315,1.471,0.09175,0.13075,-0.12125,-31.5035,-3.912,-0.38,-1.4615,-3.6675,-0.2735,0.0705,40.6,77.33,386.527,0.355,-102.7,0.336,-3.6775,1.394,194.3,288.9,2.72925,0.335
2,3.75,0.08,-3.806,1.373,0.131,0.10525,-0.1015,-40.21025,-3.41675,-0.1475,-1.12375,-3.723,-0.2825,0.058,43.37,77.31,386.30775,0.35,-102.9,0.336,-3.616,1.41,195.35,287.95,2.7035,0.335
2,4.25,0.08,-4.1445,1.367,0.081,0.0745,-0.1105,-41.379,-5.891,-0.268,-1.356,-3.7235,-0.3135,0.052,44.56,77.31,386.39575,0.315,-100.1,0.341,-3.8845,1.344,197.1,286.9,2.714,0.335
2,4.75,0.087,-4.187,1.44175,0.154,0.092,-0.086,-33.42,-3.994,-0.3125,-1.534,-3.711,-0.3195,0.035,44.2,77.31,386.858,0.295,-99.55,0.336,-3.7085,1.263,197.65,285.15,2.5125,0.335
2,5.25,0.079,-4.19,1.3315,0.136,0.073,-0.113,-29.845,-3.864,-0.11975,-0.87675,-3.739,-0.322,0.02,42.05,77.32,386.71,0.35,-100.7,0.336,-3.7355,1.35,197,283.55,2.49125,0.335
2,5.75,0.07725,-4.286,1.607,0.055,0.0785,-0.1345,-34.60775,-3.9655,-0.146,-1.1905,-3.745,-0.3245,0.0125,42.98,77.33,386.51775,0.355,-101.75,0.3385,-3.6005,1.3305,196.7,284.2,2.7465,0.335
2,6.25,0.0855,-4.268,1.523,0.08875,0.1135,-0.0995,-34.92825,-3.11425,-0.3225,-1.34025,-3.7585,-0.331,0.012,40.94,77.35,386.50625,0.305,-100.15,0.336,-3.588,1.3555,196.55,285.4,2.5065,0.335
2,6.75,0.0715,-4.311,1.438,0.18475,0.0855,-0.07275,-36.22125,-3.996,-0.268,-1.22925,-3.7995,-0.389,0.007,39.55,77.35,386.693,0.285,-101.6,0.341,-3.1975,1.403,193.6,283.7,2.468,0.3355
2,7.25,0.07825,-4.449,1.485,0.12875,0.08925,-0.05875,-38.77125,-3.766,-0.088,-1.28,-3.8085,-0.4185,0.0025,38.72,77.37,386.8485,0.32,-89.3,3.759,1.0545,1.9935,194.2,284.95,2.49,0.74
2,7.75,0.08825,-4.28,1.347,0.1405,0.1215,-0.1325,-25.7755,-1.2,0.0535,-0.903,-3.7365,-0.4575,0.00125,36.23,77.4,386.326,0.355,-45.245,61.64,33.985,8.51,194.45,284.5,2.497,0.81
2,8.25,0.113,-3.831,1.662,0.094,0.151,-0.202,-9.7135,2.8775,0.958,-0.303,-3.79925,-0.50875,0,34.65,77.411,386.40975,0.48,21.61,167.35,91.25,18.22,193.75,288,2.6815,17.56
2,8.75,0.1575,-3.006,1.602,0.095,0.095,-0.1835,1.691,6.057,4.2695,-0.31375,-3.81975,-0.55875,-0.01725,30.36,77.45,386.277,0.525,80.07,270,159.3,24.66,195.8,295.95,2.78675,71.8
2,9.25,0.295,-2.553,1.825,-0.22475,-0.344,-0.31275,16.3195,6.2445,10.02475,-1.13725,-3.83,-0.4505,-0.01575,30.89,77.49,386.0985,0.88,134.6,413.5,224.4,30.76,199.75,301.85,2.8985,120.9
2,9.75,0.367,-2.25,1.895,-0.752,-0.6405,-0.2335,46.6135,5.535,14.88525,-1.7025,-3.8025,-0.38,-0.0095,27.74,77.49,385.938,0.96,202.65,624.25,333.55,39.46,201.75,307.95,2.803,140.3
2,10.25,0.392,-1.654,1.9985,-1.163,-0.961,-0.321,85.199,4.459,17.02075,-3.32575,-3.6475,-0.3385,-0.009,25.44,77.48,385.44225,1.43,251.6505,695.95,391.35,43.945,203.8,311.95,2.438,148.4
2,10.75,0.45675,-0.926,2.235,-1.2105,-1.02375,-0.34625,121.59,3.78075,19.2165,-3.164,-3.5725,-0.3375,-0.011,23.3725,77.49025,385.02725,1.635,295.6,792.475,440.95,60.4125,206.075,315.625,2.543,156.275
2,11.25,0.4615,-0.6065,2.3,-1.44475,-1.255,-0.178,142.402,3.939,23.47975,-2.06575,-3.5585,-0.251,-0.0105,22.575,77.4775,384.72575,1.9775,370.525,1039.75,538.975,68.1725,208.8,315.95,2.573,161.2
2,11.75,0.5015,-0.3825,2.327,-1.6875,-1.63925,-0.18325,167.752,3.541,27.683,-1.719,-3.525,-0.2285,-0.0105,20.71,77.5,384.49975,2.2325,416.9,1167.5,633.975,73.0025,210.825,321.175,2.342,165.575
2,12.25,0.528,0.26275,2.4605,-1.85,-1.73075,-0.18875,161.469,1.9485,26.751,-1.983,-3.5035,-0.187,-5e-04,20.255,77.4525,384.1065,2.3775,429.75,1169.5,626.8,76.0875,212.3,324.5,2.27275,165.75
2,12.75,0.5555,0.463,2.58,-1.913,-1.9055,-0.149,184.242,0.40675,23.0965,-1.9665,-3.4625,-0.1635,0.0025,19.315,77.41825,383.886,2.67,436.6,1110.25,617.825,76.9075,211.625,326.35,2.30975,166.2
2,13.25,0.578,0.9885,2.541,-1.7165,-1.871,-0.1165,183.9025,1.1225,25.024,-1.9485,-3.436,-0.128,0,17.675,77.385,383.807,2.8825,391.375,1036.25,555.3,73.135,213.275,325.225,2.19225,169.55
2,13.75,0.5965,1.393,2.6945,-1.91,-1.6465,-0.1355,194.70475,-0.335,25.3515,-2.282,-3.4195,-0.111,-0.0025,17.655,77.3725,383.8445,2.95,368.525,974.75,521.2,68.855,212.25,328.1,2.262,173.45
2,14.25,0.6295,1.955,2.572,-1.884,-1.65275,-0.1165,165.453,-0.87175,24.73575,-1.9225,-3.4115,-0.09,0.01,17.31,77.36325,383.7055,2.79,321.3,929,493.925,62.2525,212.15,328.075,2.2965,177.675
2,14.75,0.599,1.869,2.498,-1.766,-1.476,-0.13,144.47225,-2.41875,21.048,-1.181,-3.459,-0.0655,0.0275,17.66,77.35025,383.782,2.715,278.425,793.025,427.2,54.5275,212.85,326.575,2.3725,172.075
2,15.25,0.601,1.68425,2.473,-1.55225,-1.3335,-0.1175,109.526,-3.542,18.322,-1.797,-3.4185,0.008,0.05,17.755,77.35275,383.629,2.8875,180.525,571.925,315.55,46.225,210.975,324.275,2.52175,167.275
2,15.75,0.5675,1.593,2.40075,-1.176,-1.038,-0.082,86.81125,-3.60575,16.29875,-1.158,-3.435,0.0255,0.0845,17.965,77.37,383.62925,2.76,170.625,553.025,293.875,36.0025,208.375,323.6,2.668,155.975
2,16.25,0.50925,1.25025,2.3135,-0.91375,-0.851,-0.1085,55.72,-5.202,11.1535,-1.18325,-3.3915,0.0275,0.099,20.635,77.3825,383.6175,2.655,96,388.6,203.4,28.2575,207.075,321.35,2.726,133.45
2,16.75,0.49875,1.1885,2.145,-0.652,-0.55025,-0.085,23.6805,-7.099,8.676,-0.664,-3.343,0.0315,0.1105,21.13,77.38,383.7565,2.3025,41.0275,259.15075,140.1,19.7475,206.55,318.45,2.72375,111.35
2,17.25,0.4275,0.678,2.1375,-0.2635,-0.19275,-0.164,-0.22425,-8.82175,4.936,-1.30675,-3.4205,0.035,0.1225,21.64,77.3825,383.8815,2.6275,-14.36,140.175,75.3575,13.31,203.05,314.775,2.745,80.275
2,17.75,0.31675,0.0045,1.96,0.086,0.09125,-0.04775,-17.941,-15.284,1.315,-0.704,-3.393,0.03,0.1405,22.99,77.3825,383.98425,2.095,-87.65,36.9825,18.0825,4.71075,200.025,313.225,2.857,32.735
2,18.25,0.189,-0.6385,1.96075,0.3255,0.2155,0.0255,-33.232,-17.0635,0.083,-0.533,-3.387,0.0065,0.161,27.145,77.38,384.202,1.66,-113.45,1.10825,-4.08425,0.71175,199.75,309.075,2.891,1.30575
2,18.75,0.1105,-1.518,1.86825,0.3635,0.194,-0.0165,-38.4475,-17.58325,-0.252,-0.757,-3.4,-0.03,0.173,31.37,77.385,384.82825,1.45,-115.25,0.341,-5.56325,0.844,200.575,305.575,3.002,0.335
2,19.25,0.101,-1.877,1.783,0.419,0.181,-0.063,-36.534,-10.79025,-0.241,-0.706,-3.502,-0.07,0.1745,33.265,77.41025,384.90875,1.03,-113.5,0.341,-4.86325,1.5185,200.55,304.55,3.109,0.335
2,19.75,0.0915,-2.256,1.8605,0.29575,0.203,-0.116,-35.52775,-9.0915,-0.252,-0.931,-3.564,-0.072,0.1785,35.235,77.42,385.45975,1.05,-113.15,0.341,-4.44325,1.44325,197.825,304.025,3.228,0.335
2,20.25,0.10775,-2.4555,1.823,0.271,0.193,-0.129,-36.118,-7.265,-0.541,-0.997,-3.579,-0.0695,0.179,36.505,77.4125,385.32875,1.05,-113.225,0.341,-4.31925,1.456,195.425,302.25,3.278,0.335
2,20.75,0.1145,-2.4805,1.76475,0.281,0.167,-0.131,-41.478,-5.7595,-0.307,-1.14825,-3.6315,-0.077,0.1795,37.095,77.42325,385.5415,0.9775,-111.125,0.341,-4.08425,1.5055,194.975,299.675,3.248,0.335
2,21.25,0.0805,-2.66,1.77225,0.22475,0.13675,-0.113,-42.757,-5.983,-0.18025,-1.037,-3.6305,-0.087,0.172,36.65,77.41825,385.5805,0.925,-110.75,0.341,-4.0515,1.2625,194.25,298.075,3.26,0.335
2,21.75,0.08075,-2.843,1.7155,0.174,0.111,-0.092,-38.582,-6.199,-0.22675,-1.38675,-3.683,-0.084,0.169,38.155,77.4075,385.73775,0.85,-109.5,0.341,-3.9555,1.47725,193.675,295.525,3.131,0.335
2,22.25,0.0655,-3.091,1.671,0.134,0.095,-0.127,-38.77,-5.33,-0.343,-1.355,-3.666,-0.107,0.1615,38.0975,77.41,385.8405,0.785,-108.6,0.341,-4.001,1.604,192.45,294.35,3.012,0.335
2,22.75,0.07025,-3.055,1.712,0.162,0.1,-0.0735,-40.9265,-5.44675,-0.011,-1.457,-3.631,-0.113,0.1575,37.4725,77.4,385.9515,0.625,-106.95,0.341,-4.0575,1.5125,193.2,293.8,3.035,0.335
2,23.25,0.083,-3.19575,1.67,0.154,0.063,-0.094,-44.0265,-4.59375,-0.169,-1.004,-3.649,-0.12,0.1475,37.55,77.41,386.0295,0.635,-108.45,0.341,-3.972,1.6935,194.5,293,3.013,0.335
2,23.75,0.07125,-3.38925,1.549,0.107,0.071,-0.13,-41.49775,-4.82325,-0.231,-1.2955,-3.6665,-0.126,0.1475,38.425,77.39,386.164,0.625,-108.15,0.341,-4.0195,1.7025,192.05,290.6,2.924,0.335
3,0.25,0.0605,-1.9675,1.7935,0.23,0.157,-0.081,-36.9,-5.8775,0.006,-0.903,-8.79,0.212,0.471,36.1,77.435,387.3335,1.92,-110.4,0.341,-3.922,1.9385,198.35,297.35,3.315,0.336
3,0.75,0.05225,-2.317,1.695,0.13975,0.076,-0.085,-37.4625,-6.477,-0.036,-1.255,-9.51,0.21,0.47,36.855,77.4275,387.08825,1.88,-110.2,0.346,-3.8345,1.8845,199,296.5,3.262,0.336
3,1.25,0.0565,-2.2015,1.7835,0.02725,0.05275,-0.1715,-37.7615,-5.413,-0.057,-1.02425,-9.98,0.214,0.469,37.825,77.415,386.86125,1.695,-107.65,0.346,-3.657,2.0595,198.85,295.95,3.276,0.336
3,1.75,0.05,-2.79,1.7875,0.134,0.076,-0.0925,-36.382,-5.851,-0.185,-0.91075,-9.77,0.206,0.464,38.945,77.3875,387.045,1.545,-106.35,0.346,-3.834,1.885,199.2,294.65,3.25,0.336
3,2.25,0.068,-2.76,1.6735,0.181,0.13775,-0.122,-38.596,-3.83,0.014,-0.9775,-10.23,0.205,0.466,40.47,77.35775,386.95,1.55,-106.85,0.341,-3.6875,1.933,200.1,294.7,3.277,0.336
3,2.75,0.059,-3.0425,1.6465,0.003,0.0925,-0.148,-34.3875,-4.773,0.0635,-1.149,-10.36,0.193,0.465,40.295,77.3475,386.991,1.505,-106.35,0.346,-3.593,2.0685,200.5,293.7,3.2665,0.336
3,3.25,0.06,-2.8875,1.68925,0.015,0.074,-0.142,-38.05575,-3.25625,-0.013,-1.866,-10.53,0.192,0.465,39.39,77.31825,387.0295,1.5125,-106.2,0.346,-3.4135,2.0035,200.7,294,3.20225,0.336
3,3.75,0.061,-3.05475,1.8355,0.1,0.111,-0.0855,-35.5275,-4.649,0.03,-1.147,-10.13,0.193,0.464,39.28,77.30775,387.218,1.3475,-107.2,0.346,-3.558,1.9425,200.35,293.75,3.34025,0.336
3,4.25,0.062,-2.97025,1.78825,0.09625,0.0525,-0.1025,-37.6075,-4.7685,0.065,-1.436,-10.01,0.192,0.466,40.3,77.31,387.123,1.255,-107.05,0.341,-3.5825,1.7385,199.65,293.45,3.36875,0.336
3,4.75,0.0645,-2.846,1.82675,0.111,0.0935,-0.1625,-35.428,-4.335,-0.0615,-1.07125,-9.95,0.189,0.466,40.04,77.31,387.535,1.25,-107.3,0.341,-3.4925,1.6675,198.65,292.9,3.318,0.336
3,5.25,0.0595,-3.154,1.8365,0.0815,0.084,-0.18925,-38.51825,-3.869,-0.195,-1.09225,-10.52,0.191,0.465,41.445,77.3275,387.1995,1.1475,-106.35,0.346,-3.6035,1.8815,198.15,292.2,3.248,0.336
3,5.75,0.053,-3.198,1.8415,0.194,0.094,-0.101,-43.35825,-3.6885,0.00525,-0.83375,-10.81,0.195,0.467,41.8,77.3325,387.341,1.135,-106.25,0.346,-3.557,1.7125,199.05,291.7,3.26175,0.336
3,6.25,0.053,-3.42425,1.83825,0.139,0.066,-0.094,-40.22975,-4.34475,-0.31525,-0.952,-11.1,0.191,0.468,43.735,77.34,387.473,1.1525,-102.75,0.402,-2.943,1.6975,198.3,291.05,3.2825,0.368
3,6.75,0.055,-3.601,1.8985,-0.06275,0.05125,-0.21325,-38.301,-2.6255,-0.072,-0.972,-10.34,0.194,0.47,43.04,77.3575,387.0335,1.2975,-86.9,9.615,3.393,3.167,198.05,291.4,3.309,5.082
