DOY2,HR2,USTAR,TA,WS,H,LE,RH,PA,CO2,H2O,PPFD_IN,PPFD_DIF,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,FC,SC,NEE,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TA_1_1_1,RH_1_1_1
2,9.25,0.48964,-7.8537,3.4505,5.5887,0.89996,80.169,98.733,409.245,2.73955,215.87,170.38,63.582,115.42,23.067,254.07,282.01,0.75186,-0.22545,0.582015,0.24167,0.308,0.533,0.80833,1.517,2,3.7,5.083,-3.94185,82.7285
2,9.75,0.55077,-7.416,3.53595,23.77,2.2325,79.207,98.751,409.255,2.8121,334.015,218.71,111.08,181.14,33.991,253.93,284.38,0.810365,-0.39705,0.52938,0.265,0.317,0.541835,0.817,1.517,2,3.7,5.083,-3.98885,79.595
2,10.25,0.60848,-6.9344,3.6299,53.244,4.4374,76.03,98.743,409.23,2.8713,451.33,268.35,156.84,230.56,43.803,256.01,286.37,0.89052,-0.47,0.615125,0.287,0.317,0.541835,0.821,1.5167,2,3.7,5.083,-3.65335,77.8565
2,10.75,0.639125,-6.4392,3.8964,81.068,6.1471,73.62,98.79,409.04,2.8487,535.7,304.93,189.56,283,51.648,258.43,288.94,0.79348,-0.390895,0.60718,0.309,0.317,0.533,0.80833,1.517,2,3.7,5.0833,-3.58,76.5335
2,11.25,0.66643,-6.1486,4.0084,102.65,7.5229,70.794,98.8,408.65,2.79685,599.89,367.335,221.145,308.325,56.9625,258.735,290.605,0.696465,-0.37197,0.51072,0.339,0.308,0.542,0.817,1.50815,2,3.7,5.08315,-3.54785,73.5885
2,11.75,0.70334,-5.9403,4.0951,124.325,8.1969,68.75,98.745,408.635,2.8046,647,383.71,239.87,339.39,61.677,259.99,292.52,0.782145,-0.33667,0.58813,0.336,0.308,0.542,0.820835,1.51685,2,3.7,5.083,-3.452,71.608
2,12.25,0.723935,-5.5468,4.24175,136.39,9.3545,66.545,98.7,408.395,2.7771,686.77,399.755,252.86,353.87,63.1925,260.045,294.085,0.716365,-0.2808,0.553415,0.356,0.3,0.533,0.808,1.5167,2,3.7,5.083,-3.19185,70.195
2,12.75,0.75436,-5.1957,4.286,143.87,9.2831,65.2415,98.7,408.31,2.7167,703.22,414.885,263.01,363.485,65.6655,259.85,295.04,0.73485,-0.28565,0.581075,0.35067,0.317,0.533,0.816835,1.508,2,3.6833,5.083,-3.44015,71.0065
2,13.25,0.732845,-4.9124,4.31985,142.43,9.8168,63.505,98.683,408.1,2.7192,677.42,415.155,246.88,344.955,62.4505,256.975,295.915,0.72412,-0.21185,0.50917,0.38733,0.3125,0.529,0.8125,1.517,2,3.692,5.083,-3.47565,71.4815
2,13.75,0.743525,-4.8186,4.4521,132.89,9.2929,62.946,98.657,408.07,2.7355,652.32,393.775,244.29,349.95,59.7325,257.54,296.96,0.6616,-0.206,0.56913,0.40633,0.317,0.533,0.812335,1.51235,2,3.68365,5.067,-3.344,69.945
2,14.25,0.752235,-4.636,4.36525,125.335,8.7112,62.585,98.622,408.08,2.7062,583.07,375.99,214.56,299.945,54.374,257.89,296.97,0.64457,-0.151925,0.58075,0.383165,0.308,0.533,0.80833,1.508,2,3.7,5.067,-3.23885,67.905
2,14.75,0.75511,-4.5224,4.4134,111.925,8.9077,62.44,98.626,407.895,2.697,516.83,337.94,184.01,272.56,46.9545,257.87,297,0.666335,-0.11834,0.596945,0.365165,0.317,0.542,0.817,1.5167,2,3.683,5.067,-2.966,68.0115
2,15.25,0.74487,-4.5223,4.45835,93.664,7.20335,62.3925,98.627,407.905,2.72845,435.9,294.135,152.3,226.05,40.5185,258.2,296.48,0.64144,-0.027237,0.6191,0.333165,0.308,0.533,0.817,1.508,2,3.684,5.0833,-3.12985,68.0335
2,15.75,0.73178,-4.5457,4.3181,71.533,6.5377,61.833,98.657,407.84,2.7188,350.35,243.14,118.17,179.74,33.438,256.07,295.72,0.61093,-0.00983335,0.57707,0.322335,0.317,0.5375,0.804,1.517,2,3.6833,5.067,-3.24715,69.3435
2,16.25,0.69579,-4.6933,4.3905,51.604,5.1714,62.305,98.652,407.56,2.6699,250.44,187.835,70.214,131.87,23.683,254.73,294.64,0.553375,0.0726655,0.57694,0.31583,0.308,0.533,0.8,1.5167,2,3.683,5.067,-3.36,69.8115
2,16.75,0.66588,-4.8406,4.1111,31.01,3.63485,63.458,98.68,407.465,2.7025,161.9,130.96,33.348,85.545,16.046,256.59,293.42,0.5138,0.105115,0.57031,0.300165,0.317,0.542,0.81667,1.5,2,3.7,5.083,-3.1953,70.2665
2,17.25,0.61838,-5.1917,3.9943,10.5525,2.0059,65.737,98.663,407.42,2.7196,87.38,75.6575,4.67965,45.71,8.864,256.055,292.02,0.454105,0.20099,0.59414,0.2845,0.308,0.533,0.80833,1.517,2,3.6833,5.067,-3.2705,72.385
2,17.75,0.56526,-5.2574,3.7822,-1.2891,0.78911,66.467,98.683,407.295,2.7452,26.4635,25.15,-19.072,11.99,3.1551,254.45,290.49,0.41482,0.24267,0.59103,0.27717,0.308,0.542,0.809,1.508,2,3.683,5.0667,-3.3645,73.765
2,18.25,0.51164,-5.61575,3.6399,-7.19935,0.18292,67.834,98.697,407.42,2.752,2.8578,2.6829,-27.7935,0.30401,0.95429,254.715,288.705,0.35952,0.27233,0.57128,0.263165,0.3125,0.533,0.8125,1.5167,2,3.683,5.067,-3.41585,74.2585
2,18.75,0.479555,-5.8748,3.66475,-9.4245,0.005491625,68.917,98.7,407.28,2.7472,0.39598,0.45589,-27.218,-0.84104,0.58975,254.385,286.99,0.32152,0.25286,0.51052,0.2575,0.308,0.533,0.80833,1.508,2,3.683,5.067,-3.481,75.7385
2,19.25,0.47771,-6.00555,3.6713,-10.887,-0.0014532,70.108,98.7,407.53,2.7714,0.386405,0.47835,-28.304,-0.90613,0.578625,252.72,286.065,0.32694,0.20608,0.50227,0.26217,0.317,0.542,0.8,1.5083,2,3.667,5.067,-3.6292,75.72
2,19.75,0.46108,-6.20495,3.7161,-10.494,-0.04552,71.776,98.7,407.59,2.779,0.3885,0.447,-30.342,-0.871065,0.60918,251.98,284.66,0.29546,0.18363,0.497245,0.264335,0.317,0.542,0.809,1.5083,2,3.6833,5.0667,-3.9995,76.99
2,20.25,0.436125,-6.523,3.67895,-10.816,-0.00963835,72.259,98.6855,407.55,2.7721,0.38316,0.47763,-29.485,-0.845225,0.59038,252.445,284.51,0.32,0.16101,0.48237,0.2575,0.3125,0.542,0.8125,1.5167,2,3.675,5.067,-4.3718,77.465
2,20.75,0.43466,-6.61875,3.6984,-11.6245,0.01852,72.843,98.6665,407.58,2.7563,0.371555,0.44776,-28.732,-0.841865,0.63776,252.715,283.865,0.32248,0.14078,0.4754,0.250165,0.317,0.533,0.808,1.5167,2,3.667,5.067,-4.70215,78.513
2,21.25,0.44918,-6.73975,3.7364,-10.5965,-0.0787265,74.206,98.6695,407.65,2.7562,0.38738,0.46264,-26.75,-0.803435,0.618085,254.635,283.695,0.31967,0.12272,0.49653,0.252165,0.317,0.533,0.812335,1.508,2,3.683,5.07515,-4.81835,79.03
2,21.75,0.438495,-6.72305,3.7483,-11.614,-0.0370435,74.869,98.6465,407.86,2.7596,0.35551,0.45567,-28.266,-0.84769,0.59978,253.665,283.29,0.31108,0.12566,0.452765,0.26033,0.317,0.5375,0.808665,1.5083,2,3.675,5.067,-4.898,82.0665
2,22.25,0.42526,-6.85705,3.7533,-11.7185,-0.17696,75.242,98.6415,407.94,2.7392,0.33958,0.44342,-25.4655,-0.79463,0.588255,254.16,282.97,0.2967,0.077667,0.42605,0.259335,0.317,0.533,0.80833,1.508,2,3.667,5.05,-5.0315,80.7365
2,22.75,0.41891,-6.9544,3.656,-12.488,-0.10726,75.8015,98.638,407.96,2.775,0.38205,0.443235,-24.5905,-0.716845,0.563385,253.05,282.16,0.30792,0.08087,0.4182,0.26,0.317,0.55,0.812665,1.508,2,3.683,5.067,-5.2767,81.9335
2,23.25,0.41208,-7.0662,3.766,-11.3955,-0.090869,76.0525,98.65,407.72,2.7881,0.37961,0.46112,-25.467,-0.78717,0.560065,251.24,281.735,0.30965,0.0843315,0.459045,0.260165,0.317,0.533,0.808,1.508,1.967,3.667,5.067,-4.64135,82.6
2,23.75,0.41523,-7.2102,3.72295,-10.764,-0.0583355,76.642,98.6555,407.89,2.7902,0.37364,0.4514,-26.571,-0.894245,0.5574,251.09,280.665,0.281585,0.10891,0.43155,0.26133,0.317,0.542,0.809,1.5083,2,3.667,5.067,-4.55215,83.1335
