DOY2,HR2,WS,U_SIGMA,V_SIGMA,W_SIGMA,TA,T_CANOPY,RH,PA,T_SONIC,T_SONIC_SIGMA,CO2,H2O,FC,NEE,H,LE,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,SW_DIF,PPFD_IN,PPFD_OUT,NETRAD,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_4,G_1_1_A,TS_1_1_1,TS_1_1_2,TS_1_1_A,TS_1_2_1,TS_1_2_2,TS_1_2_A
1,5.25,2.4753,0.5076,0.4755,0.22635,-1.5945,-2.3845,86.1,97.83735,0.6973,0.3357,395.21145,6.4352,0.5087,0.5087,-19.2993,1.90395,0.2101,4.392,0.58,258.55,298.2,0.8045,0,0,-45.8805,-17.39,-13.995,-17.165,-18.605,-16.17375,3.599,4.1975,3.8695,5.1095,5.3335,5.18075
1,5.75,2.5975,0.5864,0.49275,0.25655,-1.598,-2.7395,85.5,97.88665,0.5922,0.3646,395.1148,6.69605,0.2907,0.2907,-17.26585,1.221,0.2242,4.392,0.8105,252.55,296.45,0.732,0,0,-48.124,-17.585,-13.71,-17.685,-18.71,-16.715,3.5805,4.1835,3.853,5.107,5.3235,5.17025
1,6.25,2.3759,0.5836,0.47715,0.2543,-1.575,-3.114,86.05,97.9373,0.4935,0.36305,396.5427,6.6949,0.3926,0.3926,-24.1303,3.7578,0.2324,4.392,0.9655,255.5,296.2,0.867,0,0,-45.4445,-17.67,-13.705,-18.09,-18.58,-17.08625,3.556,4.1685,3.8485,5.1035,5.314,5.16075
1,6.75,2.3928,0.5324,0.43385,0.2262,-1.6725,-3.3255,85.75,97.94355,0.3042,0.35755,396.7138,6.38835,0.3085,0.3085,-22.8233,2.0676,0.2197,4.392,1.11,259.25,294.9,0.849,0,0,-39.388,-17.8,-14.48,-17.935,-17.805,-17.09375,3.5335,4.1585,3.841,5.0995,5.299,5.1505
1,7.25,2.4709,0.577,0.44105,0.26645,-1.6925,-3.1295,86.5,97.96355,0.1958,0.3718,394.9052,6.8085,0.4994,0.4994,-21.2202,1.16,0.24685,4.392,1.127,262.25,294.8,0.7215,0,0,-40.364,-17.575,-14.47,-17.81,-18.065,-16.9125,3.516,4.154,3.835,5.095,5.276,5.1415
1,7.75,2.3497,0.5966,0.41455,0.2535,-1.757,-3.234,86.05,97.98355,-0.3517,0.3256,395.5128,6.786,0.3492,0.3492,-14.0085,1.8688,0.236,3.794,2.112,261.5,295.15,3.3375,10.155,0,-34.7645,-18.31,-14.51,-17.91,-18.675,-17.5575,3.506,4.1395,3.828,5.0825,5.25,5.131
1,8.25,2.5301,0.6045,0.5113,0.28885,-1.1335,-1.513,85.4,98.0076,-0.765,0.35225,396.97565,6.8358,0.2398,0.2398,-9.3552,6.0969,0.2571,44.4,14.3,256.25,300.35,17.865,61.785,16.915,-6.08,-18.61,-14.475,-17.49,-17.86,-16.95625,3.471,4.0925,3.797,5.073,5.2255,5.12125
1,8.75,3.1879,0.732,0.55315,0.3446,-0.718,-0.3895,83.2,98.02355,-0.40825,0.22835,395.87565,7.30195,0.2114,0.2114,-0.6046,15.645,0.3234,109.3,38.705,257.5,306.4,36.735,117.4,48.875,21.815,-16.605,-12.735,-15.485,-14.8,-15.08625,3.4355,4.0535,3.757,5.059,5.201,5.1215
1,9.25,3.5306,0.8467,0.60295,0.35965,0.0625,2.079,79.175,98.03575,1.7252,0.2033,394.74035,7.3279,0.014,0.014,21.4039,25.0509,0.3288,169.4,44.81,260.35,311.5,53.26,310.9,61.875,65.195,-12.47,-10.23,-12.52,-11.92,-12.53375,3.463,4.0485,3.7605,5.048,5.175,5.12325
1,9.75,4.0001,0.93,0.7719,0.4237,1.2655,3.933,74.33,98.0341,2.7797,0.1823,393.4119,7.29665,-0.3103,-0.3103,44.8392,39.3973,0.409,253.5,66.645,268.8,324.15,60.765,493.15,95.7,103.6,-9.865,-9.38,-9.94,-9.38,-9.58325,3.478,4.068,3.80325,5.037,5.1485,5.122
1,10.25,4.7736,0.9328,0.88135,0.43035,3.1805,5.5705,67.855,98.01965,4.8478,0.1932,392.66165,7.4447,-0.4803,-0.4803,73.99795,40.0969,0.4246,314.85,77.03,270.05,333.35,66.125,620.9,101.15,151.91,-7.841,-7.5745,-7.0885,-6.6365,-7.5606,3.5045,4.1,3.8605,5.0285,5.125,5.12225
1,10.75,4.6718,1.0942,0.93595,0.48585,3.761,7.0395,64.7,98.0242,6.1663,0.1736,392.75085,7.3607,-0.4513,-0.4513,115.9281,42.9962,0.4655,361.8,94.6,273.7,340.05,73.93,724.3,126.55,189.65,-1.7965,-4.854,-4.6985,-2.7315,-4.01415,3.542,4.176,3.89875,5.0235,5.099,5.122
1,11.25,4.8379,1.1157,0.92035,0.49935,4.766,8.28,60.69,97.9932,7.4609,0.2603,392.4309,7.3036,-0.75955,-0.75955,139.5339,39.108,0.4949,358.7,83.2,278.6,345.1,84.8,704.3,107.9,217,1.39,-2.956,-2.03,1.333,-1.0503,3.711,4.23,3.968,5.042,5.104,5.1655
1,11.75,5.0271,1.1305,0.96955,0.4855,5.556,8.35,56.85,97.9401,8.5149,0.2536,392.0006,7.2714,-0.6846,-0.6846,131.3201,42.2294,0.4768,403.9,99.7,280.1,350.3,99.1,834,128,237.2,5.487,-0.726,2.737,4.244,3.1298,3.906,4.301,4.0295,5.033,5.138,5.1645
1,12.25,4.8894,1.1884,1.1868,0.5169,6.0305,9.865,55.375,97.91125,9.1959,0.284,391.96645,7.4493,-0.81795,-0.81795,171.2453,41.2173,0.5193,461.4,106.65,285,355.2,96.65,907.5,141.05,245.35,9.225,1.5245,5.521,7.0995,5.9569,3.968,4.367,4.10475,5.009,5.139,5.12975
1,12.75,4.84755,1.23145,1.0043,0.5193,6.686,9.755,52.855,97.8872,10.0093,0.1841,391.56655,7.6038,-0.7559,-0.7559,158.70805,36.87865,0.5104,468.5,109.8,287.05,357.1,106.2,988,146.25,252.65,10.945,2.2155,7.038,7.6115,6.79925,4.1795,4.4285,4.27,5.0045,5.1605,5.1335
1,13.25,4.7627,1.1397,1.1844,0.49875,7.0345,9.92,50.865,97.88475,10.3103,0.2259,391.3975,7.8083,-0.57385,-0.57385,167.2276,48.9272,0.4869,490.5,116.65,287.3,358.4,88.05,1066.5,150.15,258.95,13.39,3.304,7.2545,7.8165,7.39325,4.324,4.5735,4.4805,5.003,5.1825,5.1345
1,13.75,4.6264,1.09285,1.04905,0.4843,7.436,11.395,50.025,97.84395,10.8612,0.2115,391.1257,7.6972,-0.6832,-0.6832,148.71505,43.8209,0.46605,441.95,105,284.55,361.85,88.7,970.5,134.9,228.45,14.975,4.6955,9.21,8.855,9.71625,4.4045,4.67,4.5645,5,5.209,5.128
1,14.25,4.8991,1.2045,1.0325,0.50885,7.6925,11.315,48.775,97.75835,10.9007,0.2823,389.8478,7.8336,-0.9387,-0.9387,121.9719,47.1991,0.5027,333.65,77.66,286.7,363.05,73.915,725.4,100.8,164.29,16.24,5.345,10.185,11.34,10.53325,4.599,4.743,4.67575,4.998,5.238,5.12375
1,14.75,4.8308,1.1663,1.12735,0.50155,7.787,10.625,47.755,97.75345,11.6761,0.2631,390.2559,8.3417,-0.6561,-0.6561,112.5714,41.67575,0.4731,356.35,88.8,286.45,360.95,70.04,789.7,109.25,158.85,15.89,5.5945,9.355,12.595,11.419,4.756,4.966,4.836,4.9975,5.259,5.12125
1,15.25,4.8516,1.0674,1.0701,0.4772,7.7485,10.225,48.61,97.7509,12.3746,0.2848,390.1577,8.0216,-0.4779,-0.4779,82.2413,36.036,0.48325,276,72.705,287.8,359.8,61.455,656.45,89.5,111.805,14.03,5.595,9.54,11.31,10.79065,4.872,5.1525,4.962,5.001,5.2655,5.14375
1,15.75,4.722,1.0666,0.8889,0.456,7.7795,10.04,50.14,97.7163,12.7431,0.41125,390.1588,7.8551,-0.4192,-0.4192,46.2841,28.7376,0.4398,226.3,63.315,281.4,356.15,52.61,544.85,80.085,81.72495,11.75,4.9365,9.91,9.925,9.5978,4.995,5.2775,5.0545,5.002,5.2775,5.1735
1,16.25,4.3401,0.9561,0.7567,0.4251,7.638,8.225,48.495,97.6941,12.76325,0.47755,390.2617,7.9437,-0.2922,-0.2922,30.2788,23.9047,0.3842,184,48.445,281.05,349.85,43.54,432.65,58.84,41.675,9.215,3.966,8.84,9.16,7.85025,5.074,5.313,5.1235,5.003,5.312,5.20025
1,16.75,3.1645,0.871,0.5914,0.3624,7.311,6.6655,51.655,97.69435,12.0524,0.5017,390.6306,8.2886,-0.06965,-0.06965,-2.5731,10.6304,0.3379,90.45,25.36,278.95,343.5,34.755,205.4,34.69,0.205,5.8375,2.916,6.233,5.498,5.3745,5.127,5.317,5.16175,5.022,5.3515,5.204
1,17.25,2.7586,0.7287,0.492,0.2768,6.501,4.2875,56.54,97.7071,11.6102,0.27475,390.6056,8.4945,0.10005,0.10005,-14.3295,5.4934,0.2431,25.32,8.48,277.85,330.7,22.085,53.24,8.73,-38.4355,2.3865,1.605,3.2925,-0.4145,1.9304,5.1395,5.3065,5.16975,5.054,5.393,5.23125
1,17.75,2.3238,0.5694,0.4562,0.2128,5.551,1.382,59.79,97.6955,10.1252,0.3246,391.78,8.1276,0.3333,0.3333,-17.5852,0.9744,0.18955,4.822,1.123,274,316.6,5.035,5.577,0,-51.914,-4.301,-1.468,-2.755,-7.047,-4.1475,5.073,5.26,5.098,5.051,5.386,5.2175
1,18.25,2.2728,0.4457,0.376,0.1643,4.236,0.111,66.27,97.7067,8.7295,0.2456,391.9821,7.6577,0.309,0.309,-16.4325,3.17445,0.1932,4.822,0.628,271.8,310,1.349,0,0,-53.439,-8.48,-4.749,-6.9,-10.68,-8.2955,4.961,5.194,5.0665,5.099,5.39,5.2205
1,18.75,2.3757,0.5424,0.4099,0.1732,3.533,-0.142,70.17,97.7625,7.9729,0.2657,392.6464,8.0102,0.4708,0.4708,-20.634,2.69005,0.1595,4.822,0.6985,270.9,308.3,1.231,0,0,-50.451,-10.03,-6.459,-8.59,-11.91,-9.204,4.794,5.073,4.9955,5.146,5.395,5.2215
1,19.25,2.3031,0.443,0.4113,0.1893,2.589,-0.435,73.03,97.8024,6.5656,0.2787,393.2953,8.3677,0.44485,0.44485,-19.7622,2.6725,0.1849,4.822,0.861,269.3,308.4,1.235,0,0,-49.567,-11.6,-7.55,-10.94,-14.41,-10.5747,4.653,5.072,4.855,5.192,5.392,5.224
1,19.75,2.597,0.4259,0.4334,0.2173,2.547,-0.645,75.59,97.8149,6.29225,0.3802,394.6787,8.35185,0.4139,0.4139,-21.3856,2.3225,0.1915,4.822,0.891,268,307,1.18,0,0,-49.756,-11.93,-8.57,-12.76,-14.64,-11.9925,4.543,4.952,4.773,5.219,5.394,5.2255
1,20.25,2.7143,0.5785,0.4819,0.2542,2.411,-0.194,74.04,97.8013,5.5043,0.2774,395.308,8.4169,0.41405,0.41405,-33.17925,3.55375,0.2178,4.822,0.887,267.1,307.9,1.222,0,0,-50.068,-12.02,-9.22,-13.17,-14.75,-12.2225,4.463,4.86,4.6305,5.214,5.394,5.2265
1,20.75,2.7475,0.6081,0.4458,0.2377,1.991,-0.968,76.57,97.798,5.1007,0.3626,395.6319,8.43545,0.6057,0.6057,-23.9261,4.6386,0.2654,4.822,0.9345,266,304.3,1.269,0,0,-48.499,-12.01,-9.49,-13.19,-14.91,-12.21,4.344,4.752,4.5475,5.211,5.391,5.236
1,21.25,2.8194,0.6554,0.4773,0.273,1.676,-1.084,76.78,97.7969,4.9005,0.3933,395.1024,8.28355,0.5037,0.5037,-25.2455,3.8674,0.23885,4.822,1.0255,266.6,303.9,1.196,0,0,-47.785,-12.97,-9.6,-13.02,-14.9,-12.335,4.226,4.687,4.427,5.205,5.388,5.2515
1,21.75,2.7664,0.5724,0.4802,0.278,1.351,-1.522,77.59,97.8042,4.43875,0.40105,394.9469,8.2846,0.50215,0.50215,-27.8225,4.03185,0.254,4.822,0.944,266.9,302,1.072,0,0,-49.434,-13.56,-9.82,-13.72,-14.77,-12.7175,4.089,4.637,4.3825,5.197,5.386,5.2625
1,22.25,2.3922,0.4817,0.5515,0.2128,0.548,-1.184,78.4,97.8011,4.5632,0.3266,395.3334,8.0538,0.4916,0.4916,-20.9,4.8398,0.206,4.822,1.062,267.3,303.4,1.005,0,0,-48.8419,-13.57,-10.11,-13.27,-15.28,-12.905,3.992,4.591,4.3025,5.188,5.397,5.2755
1,22.75,2.4317,0.6096,0.4932,0.214,0.298,-1.226,81.5,97.8459,4.4779,0.3864,396.2002,7.9713,0.4486,0.4486,-25.5337,2.6473,0.2367,4.822,0.925,265.3,304.5,1.018,0,0,-48.948,-14.64,-9.83,-13.8,-15.87,-12.9873,3.992,4.528,4.2075,5.19,5.412,5.2885
1,23.25,2.4096,0.6093,0.44275,0.22855,0.246,-1.622,82.9,97.8822,4.03115,0.33405,396.5516,7.9885,0.5782,0.5782,-24.8078,5.1633,0.2171,4.822,1.011,262.7,301.6,0.972,0,0,-44.691,-16.3,-10.18,-13.94,-16.2,-13.6343,3.997,4.452,4.134,5.197,5.427,5.2945
1,23.75,2.43515,0.62665,0.4855,0.2312,0.358,-1.428,81.7,97.8792,3.2911,0.34845,397.2219,7.9356,0.4135,0.4135,-20.48625,6.14325,0.2339,4.822,0.828,265.4,302.4,0.99,0,0,-47.04,-16.92,-10.64,-14.46,-16.48,-14.495,3.918,4.408,4.092,5.209,5.431,5.307
2,0.25,2.5288,0.6199,0.4714,0.25765,4.4595,2.007,74.045,97.515,3.82005,0.42795,394.98675,8.4793,0.6721,0.6721,-33.16995,5.7028,0.2243,4.392,1.0515,264.2,319.3,0.766,0,0,-56.6315,-15.75,-8.585,-12.995,-15.165,-13.5839,7.007,7.3595,7.18325,7.4465,7.623,7.517
2,0.75,2.36125,0.5284,0.4951,0.20875,3.366,1.783,74.4,97.49985,3.4062,0.4666,395.05995,8.4997,0.64375,0.64375,-29.7525,4.354,0.1967,4.392,0.9995,265.4,317.8,0.735,0,0,-55.5365,-16.75,-8.93,-13.215,-15.575,-13.741,6.959,7.293,7.126,7.4445,7.611,7.51275
2,1.25,2.4288,0.4677,0.44345,0.20395,3.3795,1.8105,77.025,97.49575,3.23805,0.4208,395.8086,8.4987,0.5954,0.5954,-30.4485,1.13525,0.2149,4.392,1.04,261.8,318.5,0.8175,0,0,-55.8535,-15.745,-9.49,-13.69,-15.13,-13.36625,6.868,7.234,7.07525,7.443,7.6005,7.5125
2,1.75,2.06495,0.53,0.4405,0.2001,3.4085,1.753,78.19,97.50765,2.7448,0.423,396.0407,8.40925,0.7116,0.7116,-21.3618,1.7229,0.1783,4.392,1.016,261.1,318.4,0.6945,0,0,-55.821,-15.775,-10.45,-13.2,-15.705,-13.60375,6.751,7.1565,6.98625,7.441,7.5845,7.51275
2,2.25,2.22135,0.4424,0.4366,0.15335,3.5715,1.3795,79.455,97.5261,2.3809,0.44215,397.6485,8.3681,0.6327,0.6327,-22.5945,0.5363,0.13105,4.392,1.062,260.9,317.05,0.6845,0,0,-57.389,-16.16,-11.305,-13.365,-15.78,-13.915,6.6675,7.0815,6.86875,7.441,7.5775,7.5105
2,2.75,2.09245,0.4784,0.4666,0.1663,3.654,0.7175,79.64,97.5362,1.684,0.4543,396.14965,8.23245,0.8001,0.8001,-20.2143,1.7179,0.1454,4.392,1.09,264.25,313.9,0.5805,0,0,-55.264,-16.835,-12.165,-13.365,-16.085,-14.95875,6.5995,6.992,6.79575,7.4405,7.5665,7.50775
2,3.25,2.01065,0.4201,0.4616,0.1813,2.6565,0.5635,79.59,97.5474,1.7183,0.4235,397.4734,8.2527,0.78665,0.78665,-22.62405,2.8998,0.1432,4.392,1.177,263.8,312.5,0.5845,0,0,-54.005,-17.84,-11.91,-13.92,-17.405,-15.31,6.5255,6.889,6.71525,7.423,7.5525,7.49775
2,3.75,1.9721,0.5442,0.435,0.1791,2.819,-0.415,80.7,97.55745,1.601,0.4371,396.8945,7.905,0.5329,0.5329,-29.42435,4.08075,0.151,4.392,1.1585,259.05,307.7,0.5345,0,0,-52.4855,-18.52,-12.49,-14.425,-18.675,-15.9925,6.441,6.782,6.6265,7.4,7.5395,7.46975
2,4.25,2.18945,0.52155,0.47545,0.1946,2.219,-0.3515,79.595,97.5597,2.0215,0.3918,395.5924,7.8983,0.6012,0.6012,-28.2484,4.6479,0.1627,4.392,1.316,260.2,307.65,0.547,0,0,-54.7695,-19.13,-13.34,-15.31,-19.54,-16.9525,6.356,6.697,6.534,7.371,7.5045,7.43775
2,4.75,2.31615,0.5594,0.49205,0.2318,1.967,-0.7255,80.35,97.55445,1.7434,0.39,395.3176,7.8278,0.4665,0.4665,-34.8273,4.1934,0.2112,4.392,0.9735,260.75,307.2,0.5245,0,0,-55.7445,-19.715,-13.43,-16.28,-20.06,-17.34875,6.3,6.623,6.427,7.341,7.4675,7.40425
2,5.25,2.38255,0.43955,0.4123,0.18985,1.6215,-1.128,83,97.5513,1.3863,0.3911,396.0319,7.7378,0.4988,0.4988,-20.97795,1.6073,0.1716,4.392,0.9785,260.55,305.35,0.6,0,0,-54.957,-20.35,-13.615,-17.065,-21.13,-18.18375,6.2385,6.5385,6.34775,7.312,7.4315,7.371
2,5.75,2.4262,0.5004,0.40435,0.20435,1.264,-0.888,83.9,97.5081,1.33955,0.3972,395.45635,7.7217,0.7486,0.7486,-22.227,0.8906,0.1768,4.392,1.046,260.2,306.1,0.563,0,0,-57.696,-20.15,-14.08,-16.8,-21.04,-18.2125,6.155,6.438,6.243,7.262,7.358,7.3025
2,6.25,2.4109,0.48975,0.50375,0.2176,1.314,-0.648,83.8,97.5474,1.91155,0.42485,394.6265,7.8339,0.6592,0.6592,-22.0935,1.95665,0.2055,4.392,1.119,256.8,306.3,0.514,0,0,-56.707,-19.33,-14.31,-17.05,-20.94,-17.5625,6.054,6.354,6.202,7.243,7.338,7.283
2,6.75,2.3365,0.5264,0.48205,0.2161,0.853,-0.447,82.6,97.601,0.86695,0.42195,395.81465,7.65105,0.5398,0.5398,-18.1178,3.5176,0.1929,4.392,1.106,255.2,307.4,0.536,0,0,-57.487,-19.64,-14.77,-17.23,-20.12,-18.575,6.006,6.243,6.1045,7.221,7.335,7.2735
2,7.25,2.4028,0.50915,0.41585,0.24055,0.831,-0.007,83,97.6481,1.1134,0.4239,395.9763,7.5558,0.5019,0.5019,-21.88925,3.338,0.2429,4.392,1.75,255,308.7,1.142,6.579,0,-50.764,-20.35,-15.33,-17.34,-20.56,-18.29,5.967,6.184,6.1225,7.217,7.337,7.277
2,7.75,2.5198,0.6069,0.4868,0.27805,1.279,0.926,82.7,97.6651,1.0342,0.3624,396.28785,7.6131,0.296,0.296,-17.25265,10.0821,0.265,35.44,13.76,254.6,311.6,10.98,46.96,15.86,-23.67,-20.61,-15.05,-16.76,-19.33,-17.56,5.873,6.158,6.1055,7.223,7.337,7.28
2,8.25,2.48175,0.639,0.50005,0.2881,2.397,2.958,79.69,97.6724,1.4792,0.3988,395.7214,7.7562,0.0887,0.0887,-6.6999,18.24985,0.274,117.1,36.04,258.7,318.4,31.97,101.9,47.31,19.72,-15.95,-14.13,-14.01,-16.36,-15.2025,5.783,6.105,6.0195,7.225,7.327,7.279
2,8.75,3.0366,0.73055,0.5976,0.34365,4.554,6.096,74.41,97.7232,2.3761,0.2677,392.8719,7.8105,-0.2151,-0.2151,16.8293,36.40265,0.3185,216.2,60.42,259.9,333.1,48.72,273.4,87.45,77.01,-11.78,-9.93,-11.1,-12.49,-12.0075,5.749,6.083,5.9335,7.207,7.302,7.2545
2,9.25,3.6195,0.83845,0.7057,0.3905,6.806,8.77,66.71,97.7401,4.6664,0.2101,392.2109,8.0297,-0.4771,-0.4771,46.15945,44.5746,0.35875,301,80.6,265.5,350.2,64.17,405.4,114.5,132,-6.808,-6.643,-7.968,-6.172,-7.7063,5.778,6.089,5.86,7.179,7.284,7.2285
2,9.75,3.84975,0.9608,0.76605,0.43815,8.01,10.85,59.01,97.7638,5.6248,0.21985,391.6405,8.4443,-0.8678,-0.8678,92.2295,51.32205,0.4167,384,97.1,268,359.2,74.36,740,135.8,185.9,-0.928,-3.824,-3.602,-1.284,-2.1842,5.87,6.068,5.9225,7.153,7.277,7.203
2,10.25,4.0405,0.99755,0.8831,0.4671,9.29,13.35,52.99,97.7969,6.7055,0.213,390.9031,8.6392,-1.8027,-1.8027,132.4179,44.1446,0.4361,458.9,112.5,274.1,372.1,85.9,933,153.3,241.6,6.272,0.37,3.198,4.77,4.0525,6.046,6.126,6.057,7.127,7.273,7.179
2,10.75,4.2055,1.0667,0.9112,0.47305,10.15,14.48,49.32,97.791,7.53235,0.2201,390.7588,8.49125,-2.22375,-2.22375,158.982,49.2096,0.44735,516.6,123.4,281.2,380.3,93.9,1063,165.1,283.8999,12.42,4.847,9.52,10.54,9.4805,6.26,6.212,6.236,7.099,7.273,7.178
2,11.25,3.9796,1.0814,0.96635,0.47,11.13,16.54,45.8,97.7797,8.32905,0.26545,389.6549,8.4106,-2.1253,-2.1253,188.70445,49.92835,0.4546,572.5,132.5,283.7,391.5,103.1,1190,176.9,315.7,18.47,8.34,14.46,14.91,13.2065,6.461,6.41,6.453,7.089,7.268,7.1825
2,11.75,4.35245,1.07435,1.06245,0.49305,11.76,18.21,41.82,97.7549,9.6681,0.2309,389.4481,8.42255,-1.8726,-1.8726,203.4154,52.83945,0.46265,618.7,139.4,283.4,400.8,120.1,1286,183.7,340.3,23.73,10.64,18.96,18.59,19.0025,6.604,6.665,6.6235,7.099,7.244,7.193
2,12.25,4.28815,1.1659,1.0822,0.4891,12.42,19.32,38.93,97.7003,10.49615,0.24305,389.03165,8.2718,-2.4617,-2.4617,232.7238,54.848,0.48265,635,143.9,289.5,409.2,124.5,1338,184.8,355,32.27,13.15,22.78,23.67,22.94,6.808,6.801,6.837,7.111,7.225,7.2065
2,12.75,4.44,1.184,1.09865,0.50715,13.03,20.75,36.95,97.6384,11.11675,0.26595,388.35845,8.7725,-2.5075,-2.5075,221.19055,62.8859,0.48785,637.2,144,293.6,415.4,134,1341,186.2,353.7,36.17,15.48,25.49,25.01,25.6925,6.993,7.207,7.0725,7.13,7.211,7.2195
2,13.25,5.038,1.2181,1.0803,0.5068,13.35,21.955,35.97,97.55665,11.1747,0.2521,388.1646,8.206,-2.6892,-2.6892,206.9369,65.8346,0.4993,644.3,147.25,291.45,420.3,137.85,1367.5,185.55,360.4,37.67,16.195,25.71,18.89,26.44375,7.1955,7.4075,7.31075,7.186,7.274,7.23325
2,13.75,4.9012,1.182,1.193,0.5227,13.835,21.955,35.845,97.48895,11.5961,0.2858,388.0216,8.5578,-3.085,-3.085,214.29205,69.77035,0.5126,612.15,142.15,295,421.2,126.6,1306,177.65,331.5,39.015,17.77,27.335,23.415,28.56125,7.3555,7.5825,7.51675,7.1985,7.281,7.24975
2,14.25,4.9654,1.2308,1.139,0.5454,14.13,21.625,36.355,97.44345,12.2165,0.3106,387.7388,8.7212,-2.5017,-2.5017,185.9541,66.3015,0.5226,572.4,136.3,295.45,421.05,107.1,1230.5,169.5,306.5,37.565,18.355,26.98,28.765,28.6175,7.5035,7.839,7.6525,7.216,7.296,7.27075
2,14.75,4.7834,1.2128,1.1245,0.5228,14.36,20.735,35.675,97.4209,12.1923,0.329,387.2157,8.5396,-2.58265,-2.58265,155.4096,55.5174,0.4922,508.6,122.65,300.6,417.4,109.75,1117,153,259.8,37.87,17.79,26.3,29.64,28.7075,7.6195,8.03,7.80825,7.2425,7.3165,7.289
2,15.25,4.7344,1.1991,1.1333,0.485,14.53,19.86,36.04,97.4129,12.6987,0.2959,387.5777,8.3404,-2.04935,-2.04935,125.7913,44.08365,0.4792,441.05,109.55,301.1,414.1,88.75,978,138.45,215.615,34.54,16.56,25.585,27.85,25.81625,7.696,8.195,7.95875,7.2705,7.344,7.31275
