DOY2,HR2,USTAR,TA,WS,NEE,FC,H,LE,TS_1_1_1,TS_1_2_1,RH,PA,CO2,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,SC,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TA_1_2_1,TA_1_3_1,RH_1_2_1,RH_1_3_1
1,5.25,0.64546,-2.1149,3.631575,0.906,0.7815,-2.959,0.806905,1.138,1.1,90.78675,98.84,420.05,-7.169,0.017566,-0.256,0.8929875,290.411,306.545,4.5647,0.2826175,1.52085,1.846,2.7375,3.6,5.50015,6.95835,-1.3403575,-0.9483925,96.18325,93.69175
1,5.75,0.64644,-2.11875,3.69475,0.8580275,0.7325275,-3.9378,0.79731,1.1385,1.092,90.78425,98.856,420.205,-6.7727,0.017317,-0.268,0.868145,290.13,306.375,4.5929,0.2883425,1.5167,1.8545,2.7415,3.633,5.5,6.95835,-1.323525,-0.9335575,96.1415,94.4415
1,6.25,0.661555,-2.15775,3.6095,0.959,0.795505,-3.5007,0.6903525,1.147,1.075,90.72525,98.879,420.255,-7.067275,0.017,-0.2773275,1.00955,289.71525,305.75,4.544375,0.328735,1.521,1.854,2.725,3.6,5.48335,6.9415,-1.25755,-0.8710025,96.6415,94.158
1,6.75,0.670455,-2.316,3.61525,0.946365,0.77875,-3.678,0.746755,1.142,1.092,90.67475,98.878,420.3425,-6.8264,0.01700675,-0.23668,0.895,290.0145,305.38525,4.588525,0.3238325,1.52085,1.85,2.7295,3.617,5.49165,6.9415,-1.23525,-0.7752475,96.8915,95.6665
1,7.25,0.669,-2.4105,3.5975,0.9402375,0.82834,-3.0678,0.81415,1.1375,1.092,90.80025,98.883,420.465,-6.7049,0.018299,-0.285,0.92466,289.416,306.28,4.5721,0.34646,1.517,1.8545,2.7375,3.6,5.4835,6.95,-1.1722,-0.756165,96.85825,95.52525
1,7.75,0.63871,-2.43265,3.492,0.9429925,0.7911,-3.5135,0.89889,1.1305,1.0917,90.84725,98.895,420.17,-6.3904,0.3750125,-0.157595,0.938905,289.51,306.24325,4.5442,0.340195,1.52085,1.8545,2.746,3.6,5.4835,6.95835,-1.0424175,-0.6503325,97.63325,95.2
1,8.25,0.6420175,-2.432525,3.47835,0.9827875,0.806345,-4.1035,0.792235,1.1285,1.075,91.20875,98.901,420.13,-5.017925,11.02025,5.236225,2.9364,290.4625,305.33,4.5665,0.357235,1.5167,1.85,2.7415,3.6,5.5,6.94165,-1.0455825,-0.5994975,97.60825,95.025
1,8.75,0.652,-2.38125,3.48825,0.9455,0.81675,-1.83,0.92231,1.1325,1.075,90.95,98.918,420.355,3.954925,56.8385,30.741,8.880575,290.775,305.98,4.575875,0.30589,1.52915,1.85,2.725,3.6,5.5085,6.95835,-1.0276425,-0.54708,98.20025,96.042
1,9.25,0.695055,-2.174925,3.5869,1.00115,0.983,5.5893,1.705825,1.117,1.1,90.073,98.942,420.63,24.21675,133.447,73.43175,16.24025,290.8755,306.9565,4.6294,0.15536,1.52085,1.846,2.7375,3.583,5.47515,6.9415,-0.992975,-0.5501675,98.99975,96.12525
1,9.75,0.720175,-2.063625,3.665,1.0495,1.1257,19.03975,3.15985,1.105,1.092,89.453,98.934,420.56,55.876,227.828961975,127.4475,26.04225,291.776,307.57225,4.596,0.030818,1.52085,1.84565,2.7415,3.6,5.5,6.95,-0.8916075,-0.447,97.22525,94.9915
1,10.25,0.76404,-1.8535,3.8566,0.992,1.2767,39.62075,4.9868,1.0975,1.084,89.1015,98.94,420.35,91.61725,323.21375,181.8375,33.6825,290.685,309.23,4.6362,-0.04977725,1.5167,1.84165,2.75,3.583,5.5,6.94165,-0.9154175,-0.46992,96.25025,95.0085
1,10.75,0.781,-1.776925,3.8363,1.02715,1.25835,56.05325,6.722725,1.094,1.083,88.22125,98.942,420.13,123.215,410.3975,221.8175,43.503,291.28,310.17,4.6707,-0.00682405,1.5167,1.846,2.746,3.6,5.49985,6.95,-0.88275,-0.463585,96.70025,95.892
1,11.25,0.80077,-1.677375,3.894,1.016,1.1533,80.654,8.42405,1.099,1.077,86.8505,98.939,419.92,155.4665,486.5475,255.04975,49.431,292.94,311.055,4.6206,-0.075667,1.522925,1.856,2.73975,3.633,5.4875,6.9667,-0.3965025,0.11266725,97.64975,96.25
1,11.75,0.83718,-1.47325,3.9506,1.1,1.2203,99.50225,10.397,1.1,1.069,85.455,98.921,419.63,177.53,571.43,292.1775,56.542,294.34025,312.29,4.6444,-0.0831005,1.520825,1.85,2.74375,3.6,5.479,6.945825,-0.302665,0.15683225,98.15,96.76675
1,12.25,0.848885,-1.43965,4.08185,1.049,1.095275,118.4175,11.754,1.114,1.075,85.20025,98.897,419.77,184.502,575.753147775,297.7375,58.119,294.26,313.02,4.6511,-0.0397505,1.5167,1.858,2.733,3.6,5.5,6.95,-0.11041425,0.3652475,98.80025,97.18325
1,12.75,0.85014,-1.364625,4.154,0.9916,1.096,114.905,11.333,1.126,1.07925,84.3355,98.863,419.69,194.425,595.0175,310.955,58.513,295.205,312.773,4.657,-0.0507735,1.5167,1.853925,2.729,3.60825,5.49575,6.933225,0.176665,0.682665,97.60025,95.99175
1,13.25,0.873,-1.2094,4.1576,0.93675,1.099,117.135,11.933,1.1335,1.077,83.40675,98.847,419.52,177.37875,565.188503525,288.2475,58.123,296.80275,312.9165,4.6562,-0.01500925,1.516925,1.85,2.731,3.58725,5.491675,6.945825,0.284335,0.804325,97.74975,94.82525
1,13.75,0.8651475,-1.0721,4.1993,0.94825,0.972965,111.234,10.89175,1.135,1.08525,83.22075,98.846,419.53,176.389,541.28,275.084,55.8265,296.1925,313.1225,4.6577,0.018001,1.5167,1.841925,2.74375,3.58725,5.5,6.94575,0.496,1.03175,96.7085,93.3585
1,14.25,0.881015,-1.0337675,4.1316,1.075075,1.09825,100.7075,10.7575,1.1455,1.094,83.436,98.829,419.61,142.345,449.03842155,242.24975,48.632,295.24325,313.815,4.652,0.078069,1.516925,1.845825,2.74375,3.60425,5.458575,6.945825,0.529075,1.0484975,96.0585,93.54975
1,14.75,0.877,-0.82508,4.092,1.06525,1.057,87.52475,9.486,1.1715,1.083475,83.38375,98.823,419.51,122.79,409.63075,216.3875,44.058,295.05,313.9505,4.605,0.11176,1.523,1.851825,2.733,3.60825,5.49175,6.933225,0.3985825,0.8934975,97.60825,94.6835
1,15.25,0.85059,-0.6393375,4.149425,1.0175,0.9744175,64.712,8.661,1.1675,1.08325,83.3475,98.837,419.32,86.821,328.165,169.6275,34.902,293.9825,313.525,4.611125,0.21686,1.5167,1.839825,2.73775,3.6,5.49175,6.94575,0.3502475,0.8344975,97.192,93.73325
1,15.75,0.82352,-0.607025,4.10315,0.993315,0.8665275,46.353,6.28845,1.183,1.083075,84.294,98.851,419.245,54.07425,230.385,122.465,26.154,292.579,313.89,4.58495,0.259205,1.5167,1.831,2.731,3.60825,5.467,6.95,0.330835,0.81525,97.44175,95.092
1,16.25,0.78,-0.7128875,3.925,0.91475,0.81396,28.2625,4.3325,1.1965,1.075,85.16325,98.846,419.275,24.2815,148.665,80.07625,17.472,292.0075,312.728,4.633175,0.3276225,1.5146,1.841925,2.73575,3.567,5.458575,6.95,0.363665,0.8554175,98.558,96.4335
1,16.75,0.7671325,-0.8780225,3.8325,0.89512,0.730995,10.665,3.3666,1.202,1.075,85.496,98.837,418.9125,3.98085,73.32425,40.16225,9.4178,291.53,311.88325,4.66625,0.3348825,1.520825,1.853925,2.725,3.6,5.458575,6.933225,0.2265825,0.72033,97.87525,95.84975
1,17.25,0.73222,-1.074925,3.8075,0.954,0.702905,0.4474925,1.7553,1.2055,1.096,85.82975,98.837,419.0175,-6.5998,21.057,11.26575,3.7224,292.14,310.74,4.63585,0.42274,1.5167,1.845825,2.708,3.6,5.467,6.92475,-0.0959975,0.39225,96.88325,94.6835
1,17.75,0.71391,-1.204675,3.66205,0.9046475,0.67475,-2.58,1.5851,1.203,1.0835,86.54775,98.853,419.0975,-9.4385,1.774,0.3054025,1.287425,290.12,309.624,4.6322,0.4213475,1.522925,1.847925,2.729,3.6,5.467,6.945825,-0.35908325,0.1556675,96.22525,93.86675
1,18.25,0.71027,-1.318325,3.702,0.923775,0.72525,-3.464,1.1519,1.1935,1.075,87.152,98.859,419.22,-9.02815,0.028645,-0.39635,0.9307475,291.125,309.126,4.631425,0.39328,1.5167,1.848,2.733,3.6,5.467,6.92475,-0.4792525,0.0119175,97.28325,94.6335
1,18.75,0.7308625,-1.356225,3.8273,0.936,0.780345,-3.053125,1.1172,1.183,1.075,87.99425,98.869,419.2125,-8.98625,0.016,-0.3685,0.8610425,292.005,310.1485,4.64,0.3596325,1.516925,1.839825,2.731,3.6,5.479,6.92475,-0.46583325,-0.0458325,98.242,95.5165
1,19.25,0.739235,-1.420225,3.808,0.881,0.6896225,-2.6798,1.0565,1.173,1.0835,88.1045,98.88,419.27,-8.2717,0.0164155,-0.381,0.8987425,292.08,309.22,4.610025,0.3906325,1.5167,1.839825,2.742,3.6,5.46275,6.933,-0.51183,-0.083085,97.7835,95.275
1,19.75,0.71612,-1.561725,3.915,0.918425,0.743,-2.2788,0.769,1.1655,1.079,88.217,98.88,419.4525,-8.07525,0.016,-0.39,0.85389,293.215,309.5365,4.63215,0.3379,1.5083,1.839825,2.72075,3.583,5.483325,6.9,-0.509585,-0.096,97.60825,95.1915
1,20.25,0.7031,-1.62275,3.7999,0.91175,0.73671,-2.94525,1.068,1.159,1.071,88.9435,98.882,419.7,-8.0665,0.016624,-0.382,0.850475,290.615,308.835,4.660275,0.33858,1.5167,1.845825,2.723,3.6,5.48325,6.933,-0.51183,-0.047165,96.6665,94.35825
1,20.75,0.71207,-1.65,3.70555,0.8201925,0.7005375,-3.394,0.921,1.157,1.0835,88.84075,98.872,419.8675,-7.680775,0.017,-0.34707,0.85588,292.2855,309.2645,4.62025,0.337055,1.5083,1.847925,2.723,3.567,5.454425,6.92475,-0.413335,0.03850025,97.533,95.458
1,21.25,0.71811,-1.7056,3.757,0.9880725,0.80537,-3.8561,0.74027,1.1495,1.072925,89.11375,98.868,419.9625,-7.887,0.017,-0.30917,0.962485,293.4805,308.81,4.6442,0.3500475,1.5167,1.847925,2.73575,3.6,5.479,6.92475,-0.5544975,-0.11391925,97.4,95.1335
1,21.75,0.6849875,-1.660425,3.85625,0.87469,0.7535,-3.9842,0.720925,1.141,1.0667,89.29175,98.876,419.7325,-7.4552,0.017,-0.3195,0.80102,292.9175,308.74525,4.646,0.311655,1.5146,1.841925,2.717,3.6,5.467,6.933,-0.56583,-0.1254975,97.40025,94.86675
1,22.25,0.72671,-1.689575,3.84395,0.904555,0.778735,-4.146575,1.2192,1.146,1.0833,89.40225,98.867,419.9425,-7.596725,0.017,-0.297,0.829965,292.205,308.7125,4.605175,0.2751175,1.5167,1.839825,2.731,3.567,5.479225,6.9,-0.6728325,-0.149585,96.7165,94.12475
1,22.75,0.7165,-1.684125,3.78525,0.92,0.8023,-3.917575,1.066,1.1385,1.0667,89.15125,98.864,419.8675,-7.6425,0.017,-0.300285,0.865485,291.75,308.5525,4.627125,0.28621,1.5083,1.845825,2.72075,3.567,5.48325,6.94575,-0.765585,-0.26275,96.233,93.05025
1,23.25,0.71,-1.804925,3.766025,0.9281675,0.8345,-4.10115,0.9593525,1.1365,1.079675,89.529,98.849,419.545,-7.5033,0.017,-0.277275,0.8297725,290.98,308.37,4.658625,0.306155,1.5167,1.845825,2.725,3.6,5.4585,6.933,-0.8925,-0.371085,97.07525,93.80825
1,23.75,0.728975,-1.8545,3.81355,0.91195,0.748385,-4.224025,0.812,1.152,1.072925,89.988,98.8595,419.455,-8.035275,0.017,-0.2723125,0.8219275,291.5425,308.17825,4.67055,0.37628,1.516925,1.839825,2.7085,3.6,5.466925,6.94575,-1.22,-0.5995,98.033,95.567
2,0.25,0.7045225,-2.1523,3.760125,0.853415,0.6685125,-3.315,0.781595,0.63075,0.608,85.996,98.875,420.245,-11.9765,0.017,-0.38075,1.0166675,284.735,307.7125,4.21815,0.364295,0.925,1.168775,1.775,2.149975,4.187475,5.604175,-2.3232,-1.2805,93.742,85.458
2,0.75,0.7066825,-2.2035,3.67865,0.8330625,0.63186,-4.0612,0.639895,0.654,0.617,86.778,98.882,420.12,-11.772,0.017,-0.39975,1.047725,285.7425,306.31825,4.19445,0.3479025,0.971,1.246,1.9625,2.4165,4.25,5.625,-2.333725,-1.0864,93.39975,86.87525
2,1.25,0.69384,-2.20775,3.64355,0.872055,0.6977975,-4.753325,0.942795,0.65325,0.617,86.936,98.884,419.975,-11.61275,0.017,-0.386,1.0487,284.995,307.105,4.27465,0.342965,0.9585,1.23735,1.9585,2.4,4.2333,5.6415,-2.5175,-1.257275,93.233,86.075
2,1.75,0.679015,-2.270325,3.67755,0.9006275,0.7234425,-3.4105,0.6958575,0.65025,0.617,86.927,98.8845,419.9425,-11.518,0.017,-0.3972825,1.12905,284.01525,306.935,4.2354,0.40496,0.971,1.2335,1.946,2.4,4.25,5.6165,-2.64675,-1.38775,91.87525,85.433
2,2.25,0.6712375,-2.488025,3.6638,0.836415,0.66172,-4.8053,0.693635,0.64125,0.617,86.891,98.8945,419.86,-11.27175,0.017,-0.36,1.006,284.5255,306.1105,4.228,0.364165,0.970835,1.24185,1.95015,2.4085,4.24165,5.6415,-2.606325,-1.90255,90.225,85.06675
2,2.75,0.67492,-2.68025,3.569,0.8469325,0.63693,-4.5535,0.953,0.65325,0.617,87.528,98.9,419.9925,-11.459,0.017,-0.3155125,1.10795,283.598,305.745,4.218075,0.3363075,0.967,1.24165,1.97085,2.3915,4.2415,5.6333,-2.70805,-1.45745,90.2585,85.61675
2,3.25,0.676175,-2.84375,3.56005,0.87615,0.6909,-5.001375,0.745,0.64,0.61667,87.414,98.893,419.9925,-11.73,0.017,-0.363725,1.03,283.23025,306.01,4.26035,0.316375,0.967,1.2415,1.946,2.3915,4.24165,5.63315,-2.40455,-1.29705,90.375,86.55825
2,3.75,0.65387,-2.862,3.551,0.9205,0.73204,-4.8353,0.8279175,0.65025,0.61667,87.9395,98.888,420.125,-11.15775,0.017,-0.32725,0.9745025,282.49,305.425,4.214925,0.364275,0.975,1.24585,1.95415,2.4165,4.25,5.64165,-2.223575,-1.169275,92.6085,88.975
2,4.25,0.64635,-2.886225,3.533,0.94357,0.736,-5.2371,0.7413025,0.6505,0.608,88.1725,98.8875,420.1575,-10.284,0.017,-0.334,0.945105,283.0525,305.22,4.21295,0.33795,0.958,1.24165,1.96665,2.4165,4.25,5.63315,-2.8825,-1.26165,93.2085,88.20025
2,4.75,0.62775,-3.187,3.48875,0.90344,0.6935425,-5.70715,0.74717,0.647,0.6,88.27,98.886,420.3375,-10.483,0.017,-0.335685,0.940235,283.718,305.86,4.226,0.3954825,0.966835,1.24585,1.94585,2.4165,4.24165,5.63315,-2.6356,-1.2917,93.1,89.46675
2,5.25,0.6535,-3.068,3.486175,0.89433,0.7327325,-5.44785,0.655575,0.648,0.61667,88.3515,98.886,420.385,-10.3795,0.017,-0.2895,0.9996275,283.345,305.6,4.20925,0.3389375,0.9625,1.2375,1.95015,2.4165,4.23315,5.61665,-2.8414,-1.61145,92.842,89.3335
2,5.75,0.65696,-3.1301,3.681575,0.93584,0.73545,-4.6455,0.65749,0.649,0.617,88.5625,98.893,420.58,-9.947,0.017,-0.2960125,1.0047,283.7515,304.75575,4.21745,0.407845,0.9665,1.2415,1.96685,2.4165,4.23315,5.633,-2.944075,-1.5156,93.483,90.21675
2,6.25,0.6488375,-3.23025,3.616,0.98837,0.7414725,-4.3814,0.608555,0.646,0.617,88.834,98.897,420.595,-9.8118,0.017,-0.2955,1.0085,284.3625,304.26,4.2443,0.40971,0.971,1.23765,1.96665,2.4,4.25,5.633,-2.861,-1.762275,92.992,89.80825
2,6.75,0.683945,-3.27235,3.72545,0.92087,0.7667575,-4.98515,0.7467875,0.64825,0.617,88.725,98.901,420.53,-9.66425,0.024492,-0.28343,0.95722,284.69,305.27,4.19975,0.430395,0.966835,1.24585,1.9625,2.4165,4.24165,5.65,-2.8567,-1.768825,93.55825,90.30825
2,7.25,0.648,-3.29855,3.6989,0.95989,0.750905,-4.745,0.7445,0.64425,0.608,88.9315,98.938,420.6075,-8.82925,1.538425,0.308,1.254575,284.98,305.14,4.2255,0.449665,0.971,1.23735,1.96665,2.4165,4.23335,5.62485,-3.1551,-2.098675,94.7415,90.8915
2,7.75,0.659,-3.3186,3.75955,0.924005,0.80323,-3.7808,0.593285,0.64275,0.61667,89.0775,98.9595,420.93,-5.1173,24.234,11.693,5.53375,283.812,304.4825,4.18,0.386575,0.962335,1.24185,1.95,2.4085,4.25,5.633,-2.785975,-2.14085,93.53325,88.08325
2,8.25,0.65221,-3.2781,3.693,0.9135,0.830125,-0.8956,0.8895,0.64,0.61667,88.874,98.9705,420.72,8.770375,97.247,53.92025,14.19,285.61,304.6725,4.2275,0.2536525,0.966835,1.23735,1.95,2.425,4.225,5.62485,-2.857325,-1.895925,92.283,86.492
2,8.75,0.68905,-3.195925,3.724,0.93762,0.94858,11.5055,1.8768,0.61525,0.6080825,88.0195,98.9965,420.655,42.655,203.912,113.9175,23.071,285.7,304.86,4.25435,0.120985,0.971,1.23735,1.95435,2.4165,4.25,5.62485,-2.826675,-1.45045,90.4665,86.325
2,9.25,0.7408175,-2.97675,3.7715,0.92241,1.0996,33.17,2.94965,0.60325,0.60925,87.69,98.9935,420.4025,90.931,340.495,185.605,33.7915,287.0525,306.62,4.314475,-0.0079837,0.954165,1.23315,1.97085,2.4085,4.25,5.61665,-1.247975,-0.168415,87.11675,84.51675
2,9.75,0.78923,-2.638525,3.915,1.06875,1.3891,70.01675,6.141,0.562,0.61667,86.7125,98.996,420.475,152.89,506.292,270.46,48.068,286.0375,308.775,4.347,-0.09488275,0.954,1.24165,1.93315,2.4165,4.233,5.63315,-0.236915,0.393585,85.7335,83.683
2,10.25,0.8352075,-2.147,4.0793,1.05235,1.388675,105.885,7.1372,0.56525,0.6080825,85.2095,98.971,420.14,201.51,635.588,336.515,60.5705,287.622,310.05,4.35545,-0.1305,0.958165,1.2415,1.9625,2.3915,4.23315,5.633,0.2862525,0.762415,84.22475,81.761
2,10.75,0.879405,-1.713,4.25665,1.0682,1.30065,143.67,11.069,0.55575,0.608,82.97,98.9635,420,246.6425,770.3,400.695,71.531,287.59,311.81,4.41635,-0.1299875,0.9625,1.22935,1.9415,2.4085,4.25,5.6,1.142,1.6745,82.87475,79.11975
2,11.25,0.88,-1.351,4.268,1.14575,1.3657,173.815,14.30175,0.54775,0.6101675,81.3295,98.9625,419.895,289.9795,872.9105,450.21125,82.9485,287.445,313.28825,4.2991,-0.129025,0.954335,1.23315,1.94585,2.4165,4.2,5.60835,1.57825,2.090925,82.17475,79.52325
2,11.75,0.897,-1.011,4.243725,1.0445,1.23665,202.19275,15.1935,0.55425,0.6101675,79.5765,98.9495,419.45,322.8225,963.65,494.5825,89.2285,288.8895,314.808,4.2449,-0.11217,0.954,1.23335,1.954,2.4085,4.2415,5.60835,1.88895,2.1945,80.92425,77.334
2,12.25,0.920115,-0.571505,4.27655,1.205,1.269725,204.3225,16.7765,0.5925,0.602,78.568,98.9355,419.1725,342.5325,1019.6,511.2575,93.092,288.5525,315.5955,4.2295,-0.11261,0.954165,1.2335,1.954,2.4165,4.2165,5.6,2.520175,2.7389,78.82,76.522
2,12.75,0.95968,-0.42,4.41085,1.1485,1.219,226.42,16.9355,0.60925,0.602,76.911,98.8975,419.09,356.325,1052.9305,542.07575,98.272,289.3,316.45675,4.2225,-0.0722405,0.941665,1.22915,1.94585,2.4085,4.2415,5.62485,2.69235,3.2041,77.92525,74.574
2,13.25,0.935,-0.29861,4.4774,1.128,1.1915,218.1785,17.6165,0.63825,0.612335,76.1795,98.88,419.015,338.2525,1016.8515,521.50775,95.41,290.22,316.3305,4.193,-0.0213615,0.95,1.23315,1.94985,2.4165,4.233,5.6,2.4497,2.976325,78.864,75.41575
2,13.75,0.9322975,-0.190295,4.43375,1.00615,1.144,219.6085,15.7665,0.6245,0.616835,75.408,98.8535,418.885,327.2575,1000.34,519.7675,93.12875,288.115,316.625,4.1986,0.000482865,0.946,1.22085,1.94985,2.3835,4.25,5.60835,2.519225,3.06175,78.2985,74.50425
2,14.25,0.9309575,-0.0516355,4.4101,1.059,1.089075,203.40625,16.318,0.61975,0.617,74.5385,98.8345,418.905,295.74,908.488,469.0225,85.5455,288.84875,316.78,4.2065,0.028053,0.9585,1.22085,1.93735,2.4085,4.23315,5.62485,2.70095,3.339175,78.33675,74.4235
2,14.75,0.92473,-0.0225,4.363,1.1315,1.13175,179.399,15.8115,0.64,0.6145025,74.948,98.814,419.02,252.9425,797.76,411.35475,74.7085,290.0065,317.974,4.15425,0.13089,0.945835,1.21665,1.95415,2.4165,4.25,5.60835,3.005275,3.622425,78.44925,73.8855
2,15.25,0.9135,0.077,4.3307,1.0156,1.0811,153.74,13.474,0.655,0.61667,75.9745,98.8215,418.75,214.8725,693.3405,357.32025,63.213,289.75,317.765,4.109,0.13238,0.9375,1.21665,1.9415,2.4085,4.233,5.6167,2.889,3.52045,77.1525,72.126
2,15.75,0.903165,0.11747,4.2045,1.040875,0.97723,126.7535,11.821,0.652,0.608,75.625,98.8115,418.8825,152.8675,547.7015,286.17325,52.29125,288.75,318.16225,4.10975,0.24481,0.946,1.22935,1.93765,2.425,4.233,5.62485,2.67805,3.285325,76.79725,73.21675
2,16.25,0.872,0.1955,4.185,1.005075,0.92339,89.828,9.5026,0.697,0.617,76.6235,98.8275,418.915,100.65,396.7655,215.34,39.3165,287.39225,316.975,4.16155,0.28708,0.942,1.22085,1.95015,2.4165,4.23315,5.6,2.5155,3.105,77.25225,74.62
2,16.75,0.85506,-0.0025,4.098,0.99686,0.8737825,56.885,7.05515,0.71225,0.608,77.752,98.823,418.99,50.872,260.105,141.83,27.6235,287.042,316.36,4.2189,0.36667,0.95,1.2125,1.9415,2.4165,4.2,5.6,1.96815,2.5914,77.7805,75.57575
2,17.25,0.80222,-0.225,3.997,0.974475,0.772905,25.42125,4.54795,0.71425,0.6104975,79.588,98.8265,419.15,13.49125,145.16,78.276,17.989,285.573,315.6075,4.24195,0.4326025,0.941835,1.24165,1.94565,2.4165,4.23315,5.60835,1.6534,2.252575,85.5,78.5455
2,17.75,0.7759875,-0.49114,3.892675,1.0233,0.739155,7.915,3.2166,0.7245,0.608,80.26625,98.8565,419.085,-6.121125,52.23825,28.13525,8.8742,287.47,314.138,4.3175,0.5332225,0.937665,1.2375,1.95415,2.425,4.25,5.60835,1.2088325,1.781925,82.00825,77.95025
2,18.25,0.76678,-0.6679225,3.873,0.969075,0.656505,-1.6459,2.31355,0.72,0.617,82.22075,98.86025,419.19,-13.52675,7.619025,2.696775,2.583725,286.0725,312.8375,4.3262,0.622855,0.93333,1.22915,1.93315,2.4,4.225,5.6,0.624085,1.177275,83.16075,80.0435
2,18.75,0.750775,-0.96431,3.87585,0.977925,0.674495,-2.37405,1.9313,0.7195,0.617,83.314,98.88575,419.3,-12.8155,0.1947125,-0.473505,1.1686,285.815,311.4275,4.34085,0.694075,0.933165,1.23315,1.95,2.4085,4.23315,5.633,0.28608075,0.7849975,83.49175,80.53725
2,19.25,0.732,-1.026175,3.8783,0.9655125,0.7162525,-3.383675,1.050575,0.71125,0.608,83.485,98.888,419.31,-13.6945,0.016,-0.4937825,1.07375,285.544,310.68,4.33935,0.505505,0.945835,1.229,1.94185,2.4,4.233,5.60835,0.19408,0.663915,84.8665,80.23925
2,19.75,0.744,-1.16215,3.8421,0.86467,0.6423125,-3.941,1.31275,0.68425,0.619,83.95325,98.88875,419.35,-14.127,0.016,-0.5035975,1.05905,283.86,310.82,4.36575,0.458745,0.937665,1.23315,1.94985,2.4165,4.2415,5.6,0.00383500000000001,0.61392,85.9165,80.69075
2,20.25,0.723,-1.214375,3.864,0.92531,0.676195,-3.64345,1.137075,0.6845,0.617,84.2155,98.879,419.615,-13.919,0.016,-0.4574725,1.022625,286.33,309.95,4.37755,0.4176975,0.941665,1.23315,1.93735,2.4085,4.23315,5.6,-0.24842475,0.4435,87.62475,80.55825
