DOY2,HR2,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,CO2_1_5_1,CO2_1_6_1,CO2_1_7_1,CO2_1_8_1,FC_1_1_1,SC_1_1_1,TAU_1_1_1,H_1_1_1,H_1_1_2,LE_1_1_1,G_1,SH_1_1_1,SLE_1_1_1,SG_1,SG_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_2,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,PA_1_1_1,TA_1_1_1,RH_1_1_1,VPD_1_1_1,TA_1_2_1,RH_1_2_1,VPD_1_2_1,TA_1_3_1,RH_1_3_1,VPD_1_3_1,WS_1_1_1,USTAR_1_1_1,T_BOLE_1,T_BOLE_2,T_BOLE_3,TS_1,TS_1_1_1
1,5.25,394.145,394.385,394.62,394.69,394.585,395.11,396.72,399.05,0.276,0.0125,-1.01,-48.55,-67.65,11.985,-1.555,-0.3725,0,0,0,-1.88,1.01,203.16,279.74,-61.505,0,-0.022,69.77,-6.75,60.575,1.33,-7.61,62.44,1.155,-7.775,68.405,0.962,6.495,1.075,-7.09,-5.985,-5.645,-1.41,-0.311
1,5.75,396.91,397.43,398.03,398.1,397.71,399,400.82,401.425,0.291,0,-0.922,-47.55,-64.945,12.26,-1.555,-0.443,-0.066,0,0,-1.9,1.05,202.24,279.595,-61.8,0,-0.0205,69.79,-6.755,60.66,1.36,-7.675,62.645,1.18,-7.75,68.595,0.9525,6.31,1.01,-7.16,-6.03,-5.755,-1.41,-0.311
1,6.25,394.06,394.43,394.47,394.77,394.59,394.97,396.495,398.785,0.2865,0,-1.005,-47.09,-64.15,8.95,-1.55,-0.344,-0.028,0,0,-1.9,1.01,202.625,278.875,-62.4,0,-0.024,69.795,-6.905,60.98,1.34,-7.75,62.33,1.195,-7.835,69.05,0.933,6.39,1.05,-7.2,-6.1,-5.645,-1.395,-0.3115
1,6.75,397.16,397.605,398.07,398.17,397.985,399.25,400.83,401.6,0.301,0,-0.9165,-46.83,-63.825,9.365,-1.55,-0.061,-0.01,0,0,-1.87,1.04,203.285,278.76,-62.13,0,-0.016,69.81,-6.87,59.68,1.36,-7.87,62.13,1.19,-8.07,69.135,0.949,6.33,1.01,-7.22,-6.025,-5.755,-1.395,-0.312
1,7.25,393.91,394.25,394.515,394.66,394.27,394.87,396.39,399.055,0.2665,-0.0315,-0.918,-48.775,-59.32,10.56,-1.555,0.905,0,0,0,3.22,3.44,203.23,279.055,-54.88,6.6,0.742,69.825,-6.75,60.03,1.34,-7.83,62.275,1.19,-8.08,68.48,0.945,6.345,1.01,-7.24,-6.165,-5.84,-1.41,-0.311
1,7.75,397.37,397.815,398.09,398.13,398.07,399.085,400.44,401.42,0.275,-0.1365,-0.866,-30.1,-34.97,13.59,-1.56,3.115,0.15,0,0,42.67,14.33,203.125,279.615,-23.3,59.86,7.54,69.835,-6.68,59.225,1.39,-7.63,61.06,1.22,-7.87,68.52,0.948,5.98,0.99,-7.2,-6.145,-5.925,-1.415,-0.31
1,8.25,393.88,394.375,394.48,394.56,394.29,395.075,396.52,398.93,0.301,-0.105,-0.889,-5.42,-6.8,18.19,-1.555,3.975,0.195,0,0,106.01,24.64,203.255,281.95,18.495,177.125,18.2,69.86,-6.19,57.59,1.46,-7.085,59.47,1.36,-7.48,67.155,1.025,5.97,0.996,-7.16,-6.185,-5.89,-1.415,-0.31
1,8.75,397.13,397.445,397.915,397.95,397.765,398.815,400.41,401.03,0.32,-0.128,-0.8875,27.22,19.87,25.19,-1.56,5.035,0.0985,0,0,191.5,37.86,204.12,284.845,76.555,320.09,30.15,69.89,-5.915,56.32,1.555,-6.41,56.925,1.5,-7.025,65.265,1.185,6.055,1,-7.01,-6.035,-5.77,-1.41,-0.31
1,9.25,394,394.3,394.585,394.71,394.42,395.18,396.4,399.255,0.337,-0.165,-0.884,62.625,62.21,24.97,-1.565,4.48,0.09,0,0,261.06,45.48,204.45,288.35,136.19,451.55,37.32,69.92,-5.51,55.97,1.64,-5.63,54.545,1.68,-6.415,63.215,1.325,5.78,1,-6.73,-5.785,-5.56,-1.415,-0.3105
1,9.75,397.37,397.66,398.095,398.17,397.745,398.7,400.44,401.49,0.343,-0.171,-0.831,105.56,90.61,32.015,-1.565,4.38,0,0,0,329.97,50.73,203.31,290.545,191.675,584.86,43.05,69.93,-5.3,54.66,1.73,-5.24,52.345,1.82,-5.89,60.285,1.47,5.51,0.9785,-6.36,-5.415,-5.365,-1.415,-0.31
1,10.25,394.105,394.475,394.55,394.655,394.555,394.83,396.26,399.04,0.343,-0.1035,-0.855,134.99,119.46,35.53,-1.57,3.42,0,-0.03,0,384.45,54.71,205.82,292.51,242.4,683.25,46.05,69.945,-5.05,53.44,1.8,-4.74,51.095,1.97,-5.37,56.635,1.71,5.535,0.9805,-5.95,-4.815,-5.115,-1.42,-0.311
1,10.75,396.73,397.08,397.38,397.44,397.24,397.84,399.495,400.7,0.329,-0.052,-0.887,161.825,142.78,34.42,-1.57,2.89,0.1205,-0.12,0,431.29,58.105,208.05,293.94,275.3,764.65,47.96,69.94,-4.8,52.29,1.79,-4.41,49.78,2.03,-4.84,55.06,1.835,5.695,1.01,-5.49,-4.435,-4.635,-1.42,-0.3115
1,11.25,394.165,394.7,394.895,394.98,394.785,395.125,396.31,398.53,0.372,-0.042,-0.9545,185.87,159.135,35.63,-1.565,2.755,0.075,0,0,481.135,61.025,208.17,294.79,310.295,853.8,48.74,69.93,-4.64,52.12,1.87,-4.26,49.04,2.13,-4.4,54.25,1.94,5.55,1.04,-5.13,-3.985,-4.46,-1.42,-0.3115
1,11.75,396.865,397.38,397.69,397.585,397.25,397.7,399.31,400.565,0.367,-0.049,-0.9315,190.08,175.38,36.1,-1.57,1.86,0.103,0,0,507.92,63.075,208.12,296.4,330.775,887.96,48.43,69.89,-4.285,50.39,1.99,-3.96,47.28,2.21,-3.925,52.92,2.085,5.66,1.015,-4.775,-3.67,-4.155,-1.44,-0.312
1,12.25,394.22,394.41,394.745,394.91,394.45,394.925,396.1,398.44,0.349,0,-0.896,203.85,182.835,37.35,-1.57,0.737,0.045,0,0,526.04,64.42,209.77,298.3,346.245,917.635,47.82,69.87,-4.23,50.75,1.99,-3.67,47,2.25,-3.69,52.18,2.14,5.47,1,-4.37,-3.46,-3.84,-1.44,-0.3135
1,12.75,396.92,397.46,397.7,397.77,397.48,397.88,399.46,400.47,0.405,0.017,-0.979,216.585,192.03,35.7,-1.58,0.287,0.0855,0,0,522.1,64.81,210.31,298.51,341.78,911.165,44.94,69.84,-4.14,50.525,2.01,-3.59,47.1,2.28,-3.67,51.855,2.145,5.69,1.035,-3.885,-3.22,-3.31,-1.44,-0.3135
1,13.25,394.065,394.47,394.875,394.985,394.48,394.945,396.085,398.28,0.366,0.018,-0.925,201.38,182.435,36.285,-1.57,0,0.0425,0,0,497.7,63.28,210.4,298.16,318.245,864.325,40.2,69.81,-4.21,51.25,2.03,-3.59,47.14,2.33,-3.8,52.82,2.09,5.71,1.02,-3.57,-3.025,-3.31,-1.45,-0.3105
1,13.75,397.55,397.69,398.2,398.27,397.67,398.31,399.64,400.41,0.407,0.0515,-0.8975,177.76,161.58,30.85,-1.58,-0.948,0.012,0,0,450.99,60.08,208.73,297.6,281.235,784.975,39.75,69.8,-4.14,51.19,2.03,-3.755,47.45,2.31,-3.77,52.88,2.06,5.665,0.992,-3.425,-2.84,-3.225,-1.44,-0.3115
1,14.25,394.37,394.52,395.07,395.16,394.62,394.94,396.26,398.48,0.375,0.094,-0.98,153.72,138.315,27.435,-1.57,-1.745,0,0,0,396.11,56.48,209.37,297.8,229.585,686.795,42.24,69.8,-4.09,51.63,2.065,-3.73,47.22,2.27,-3.96,53.72,2.045,5.92,1.03,-3.265,-2.7,-3.05,-1.44,-0.3125
1,14.75,397.43,397.725,398.04,398.155,397.76,398.135,399.67,400.665,0.342,0.0915,-0.887,109.68,101.23,24.91,-1.57,-2.485,0,0,0,320.19,49.27,206.9,296.05,165.05,557.155,33.83,69.81,-4.25,51.18,2.02,-3.92,47.59,2.2,-4.215,54.35,1.91,5.63,0.996,-3.29,-2.76,-2.99,-1.44,-0.3115
1,15.25,394.41,394.525,395.055,395.165,394.67,395.325,396.63,398.94,0.346,0.137,-0.896,72.13,63.52,23.82,-1.57,-3.525,0,0,0,236.07,42.3,207.65,294.9,103.83,412.31,22.58,69.825,-4.425,52.465,1.95,-4.27,49.23,2.1,-4.32,56.33,1.81,5.62,1,-3.295,-2.805,-3.12,-1.44,-0.311
1,15.75,397.63,397.815,398.425,398.485,397.97,398.78,400.2,401.19,0.364,0.097,-0.794,33.185,29.27,18.67,-1.57,-3.85,0,0,0,145.86,28.29,204.94,293.375,43.65,260.445,14.8,69.84,-4.68,53.32,1.87,-4.56,51.94,1.96,-4.705,57.905,1.675,5.405,0.9485,-3.405,-2.855,-3.22,-1.44,-0.311
1,16.25,394.64,394.96,395.21,395.26,395.13,395.45,396.695,399.485,0.279,0.13,-0.762,-1.86,-9.37,16.59,-1.57,-3.73,0,0,0,55.92,10.6,205.33,290.4,1.8,105.22,6.36,69.86,-5.005,55.03,1.735,-5,53.13,1.785,-5.15,59.96,1.55,5.25,0.9115,-3.595,-2.955,-3.4,-1.435,-0.3105
1,16.75,397.735,398.08,398.42,398.48,397.975,398.785,400.675,401.9,0.272,0.098,-0.703,-23.995,-35.51,13.98,-1.56,-2.77,0,0,0,10.95,2.9,202.625,288.495,-46.54,28.04,1.56,69.86,-5.38,56.225,1.675,-5.58,55.36,1.66,-5.55,61.56,1.465,5.19,0.878,-3.735,-3.115,-3.575,-1.44,-0.31
1,17.25,394.525,394.76,394.93,395.19,395.05,395.815,397.02,399.695,0.299,0.035,-0.719,-34.68,-45.65,12,-1.56,-1.66,-0.005,0,0,-0.425,1.475,203.32,286.23,-64.065,2.3,0.0465,69.87,-5.56,58.13,1.59,-6,56.375,1.55,-5.94,62.75,1.35,5.27,0.878,-3.935,-3.34,-3.745,-1.44,-0.312
1,17.75,397.995,398.2,398.99,399,398.43,399.405,401.01,401.97,0.2715,0.0165,-0.694,-37.45,-50.015,10.49,-1.56,-1.26,0,0,0,-1.99,1.14,204.57,285.58,-65.04,0,-0.024,69.89,-5.645,58.65,1.54,-6.195,57.93,1.5,-6.33,64.18,1.27,5.335,0.8795,-4.27,-3.59,-3.9,-1.445,-0.3105
1,18.25,394.39,394.76,395.1,395.22,394.84,395.51,397.18,400.07,0.32,0.017,-0.707,-40.495,-51.86,12.44,-1.555,-1.09,-0.013,0,0,-1.96,1.125,206.33,285,-62.07,0,-0.0215,69.9,-5.76,59.25,1.48,-6.33,59.66,1.42,-6.38,65.18,1.22,5.335,0.888,-4.53,-3.745,-4,-1.44,-0.311
1,18.75,397.74,398.06,398.71,398.785,398.535,399.745,401.24,402.05,0.308,0,-0.723,-43.64,-55.035,11.59,-1.55,-0.914,-0.07,0,0,-2,1.095,205.53,284.49,-61.155,0,-0.0205,69.91,-5.875,60.24,1.405,-6.41,60.275,1.34,-6.64,65.78,1.16,5.32,0.886,-4.685,-3.925,-4.135,-1.45,-0.31
1,19.25,394.29,394.85,394.96,395.17,394.88,395.35,396.89,399.8,0.297,0.027,-0.714,-44.25,-54.58,10.34,-1.55,-0.756,-0.078,0,0,-2.01,1.07,203.84,284.51,-62.97,0,-0.0295,69.915,-5.885,59.94,1.41,-6.61,60.495,1.32,-6.76,65.65,1.16,5.635,0.891,-4.895,-4.135,-4.405,-1.44,-0.3105
1,19.75,397.42,398.01,398.405,398.665,398.47,399.44,401.17,402,0.2615,0,-0.76,-45.71,-52.875,9.94,-1.545,-0.629,-0.077,0,0,-2.01,1.12,204.06,283.69,-62.95,0,-0.0365,69.91,-5.805,60.67,1.4,-6.69,61.25,1.28,-6.98,66.4,1.11,5.64,0.919,-5.14,-4.22,-4.475,-1.44,-0.31
1,20.25,394.44,395.02,395.05,395.34,394.95,395.405,397.17,399.75,0.296,0.0075,-0.777,-47.295,-57.23,11.515,-1.545,-0.602,-0.0105,0,0,-1.945,1.075,206.2,283.42,-60.87,0,-0.0315,69.905,-5.91,60.75,1.37,-6.845,61.33,1.255,-7.13,66.98,1.105,5.795,0.9225,-5.43,-4.395,-4.57,-1.445,-0.31
1,20.75,397.46,397.97,398.66,399.03,398.82,399.575,400.97,401.735,0.324,0.027,-0.774,-46.27,-56.515,10.795,-1.54,-0.484,-0.084,0,0,-1.92,1.06,204.96,282.91,-59.9,0,-0.0305,69.9,-5.925,60.89,1.33,-6.955,62,1.21,-7.14,67.14,1.05,5.78,0.929,-5.595,-4.47,-4.71,-1.44,-0.309
1,21.25,394.34,394.58,394.935,395.06,394.92,395.46,396.74,399.67,0.2915,0,-0.763,-47.21,-57.545,11.675,-1.54,-0.665,-0.0885,0,0,-1.985,1.14,204.29,282.56,-61.475,0,-0.026,69.91,-5.98,60.51,1.35,-7.02,61.83,1.22,-7.3,66.975,1.015,5.77,0.9215,-5.74,-4.67,-4.785,-1.44,-0.3095
1,21.75,397.2,397.68,398.195,398.745,398.65,399.3,401.065,401.72,0.289,0,-0.794,-45.245,-58.6,12.51,-1.54,-0.695,-0.145,0,0,-1.98,1.115,206,282.06,-61.615,0,-0.0335,69.91,-5.99,59.06,1.36,-7.13,61.75,1.23,-7.41,67.2,1.01,5.88,0.93,-5.83,-4.835,-4.785,-1.45,-0.3075
1,22.25,394.47,394.8,394.94,395.13,394.935,395.42,396.92,399.525,0.279,0,-0.776,-47.925,-57.595,12.81,-1.54,-0.532,-0.081,0,0,-2.02,1.11,205.25,281.98,-61.965,0,-0.02,69.9,-6.2,60.29,1.34,-7.06,62.12,1.2,-7.51,67.15,1.01,5.655,0.933,-5.87,-5.055,-4.815,-1.44,-0.308
1,22.75,397.11,397.85,398.565,398.66,398.3,399.41,400.835,401.69,0.294,0,-0.898,-49.35,-59.85,12.24,-1.535,-0.569,-0.04,0,0,-2.015,1.105,202.61,281.48,-61.8,0,-0.019,69.89,-6.085,60.52,1.33,-7.18,62.335,1.17,-7.52,67.63,0.968,5.99,0.9885,-5.915,-5.195,-4.875,-1.43,-0.3085
1,23.25,394.45,394.54,395.07,395.17,394.815,395.69,396.84,399.705,0.273,0.019,-0.8915,-51.875,-62.88,11.86,-1.54,-0.556,-0.0795,0,0,-1.98,1.1,203.93,281,-61.37,0,-0.023,69.88,-6.115,59.22,1.355,-7.32,62.385,1.19,-7.69,68.03,0.961,6.03,1.01,-6.005,-5.35,-4.97,-1.42,-0.309
1,23.75,397.125,397.535,397.97,398.55,398.485,399.435,401.21,401.795,0.2965,0,-0.888,-51.91,-59,13.31,-1.54,-0.687,-0.032,0,0,-1.94,1.08,201.56,281.1,-60.98,0,-0.02,69.87,-6.18,59.515,1.38,-7.41,61.77,1.17,-7.82,67.9,0.973,6.21,1,-6.12,-5.45,-5.21,-1.425,-0.309
2,0.25,395.615,396.435,397.72,398.095,396.585,397.89,399.84,400.385,0.2645,0.012,-0.697,-47.31,-56.43,10.45,-1.26,-0.8085,-0.022,0,0,-1.855,0.926,214.415,277.635,-51.86,0,-0.014,69.655,-7.285,64.13,1.18,-8.245,66.485,1.01,-8.22,69.905,0.936,5.165,0.896,-7.695,-6.415,-6.06,-1.52,-0.2575
2,0.75,399.93,400.255,400.875,401.005,400.425,401.55,402.34,403.06,0.301,0.02,-0.76,-51.17,-55.31,11.88,-1.255,-0.5905,-0.068,0,0,-1.86,0.929,213.42,277.375,-50.635,0,-0.017,69.64,-7.305,64.555,1.155,-8.3,66.66,0.967,-8.26,70.14,0.939,5.295,0.9095,-7.795,-6.56,-6.135,-1.515,-0.2575
2,1.25,395.395,395.725,397.22,397.625,396.49,398.1,399.91,400.625,0.3035,0,-0.7055,-50.51,-59.11,13.19,-1.26,-0.548,-0.078,0,0,-1.87,0.914,210.625,276.4,-53.1,0,-0.019,69.63,-7.42,64.325,1.2,-8.525,66.13,0.938,-8.35,70.025,0.9015,5.29,0.895,-7.775,-6.585,-6.205,-1.515,-0.256
2,1.75,399.935,400.33,400.655,400.825,400.415,401.195,402.11,402.08,0.2735,0,-0.716,-47.21,-59.415,10.555,-1.26,-0.282,-0.09,0,0,-1.775,0.9215,208.95,275.85,-55,0,-0.016,69.62,-7.405,63.665,1.21,-8.615,65.52,0.99,-8.54,69.785,0.8705,5.4,0.887,-7.905,-6.785,-6.445,-1.515,-0.257
2,2.25,395.145,395.86,397.22,397.55,396.625,397.675,399.62,400.385,0.248,0.009,-0.819,-51.16,-59.64,13.67,-1.26,-0.52,-0.15,0,0,-1.82,0.9605,208.41,275.725,-54.81,0,-0.016,69.62,-7.465,62.765,1.205,-8.5,65.61,1.03,-8.49,70.11,0.895,5.51,0.951,-8.01,-6.895,-6.46,-1.51,-0.257
2,2.75,400.025,400.245,400.67,400.74,400.33,401.35,402.18,402.47,0.3025,0.002,-0.8785,-52.89,-62.165,13.06,-1.27,-0.4845,-0.131,0,0,-1.875,0.959,209.48,276.06,-54.54,0,-0.017,69.6,-7.65,63.53,1.22,-8.58,65.56,1.02,-8.54,70.11,0.867,5.73,0.982,-8.08,-7.09,-6.62,-1.515,-0.256
2,3.25,395.135,395.915,396.975,397.41,396.375,397.455,399.86,400.695,0.277,0,-0.8875,-55.535,-61.42,14.85,-1.265,-0.254,-0.114,0,0,-1.83,0.9915,209.44,275.945,-55.28,0,-0.016,69.6,-7.655,63.49,1.22,-8.615,65.57,0.972,-8.685,70.6,0.841,5.81,0.9995,-8.08,-7.065,-6.63,-1.52,-0.2555
2,3.75,399.96,400.285,400.78,400.87,400.47,401.37,402.35,402.22,0.2935,-0.0165,-0.819,-49.05,-60.22,13.72,-1.265,-0.217,-0.091,0,0,-1.86,0.966,209.7,276.225,-55.92,0,-0.018,69.59,-7.66,64.06,1.18,-8.675,65.42,1.01,-8.76,69.835,0.865,6.035,0.9775,-8.19,-7.065,-6.78,-1.515,-0.256
2,4.25,395.19,395.48,396.39,396.96,396.26,396.95,399.625,400.695,0.303,0.01,-0.8325,-51.275,-63.715,12.22,-1.27,-0.4375,-0.078,0,0,-1.815,0.943,210.015,275.735,-55.02,0,-0.018,69.6,-7.695,63.58,1.19,-8.815,66.28,1.01,-8.915,70.305,0.8695,5.89,0.9635,-8.275,-7.03,-6.805,-1.52,-0.257
2,4.75,399.94,400.27,400.66,400.715,400.415,401.295,402.01,402.39,0.2815,0.014,-0.811,-51.72,-61.05,10.48,-1.265,-0.384,-0.056,0,0,-1.89,0.954,208.67,275.575,-59.09,0,-0.016,69.62,-7.72,63.37,1.15,-8.965,66.45,0.996,-9.05,70.08,0.838,5.895,0.943,-8.295,-7.105,-6.835,-1.52,-0.257
2,5.25,395.42,395.8,396.475,396.7,395.975,396.97,399.47,401.095,0.269,0,-0.785,-50.01,-60.655,13.29,-1.27,-0.315,-0.0725,0,0,-1.89,0.947,208.5,275.32,-58.805,0,-0.015,69.61,-7.75,62.745,1.175,-8.93,66.155,0.9975,-9.125,71.185,0.86,5.82,0.927,-8.425,-7.06,-6.955,-1.52,-0.258
2,5.75,399.89,400.2,400.565,400.695,400.335,401.045,401.99,402.11,0.251,0,-0.76,-51.09,-61.83,15.63,-1.265,-0.312,-0.062,0,0,-1.86,0.963,207.13,274.82,-57.56,0,-0.016,69.62,-7.74,62.775,1.16,-9.03,66.165,1.004,-8.99,71.44,0.818,5.985,0.943,-8.6,-7.175,-6.995,-1.52,-0.2565
2,6.25,395.45,396.02,396.58,396.81,396.03,397.215,399.5,400.97,0.291,0,-0.81,-49.91,-61.49,13.94,-1.27,-0.086,-0.02,0,0,-1.82,0.988,207.89,274.8,-57.11,0,-0.012,69.63,-7.71,63.035,1.14,-9.05,65.7,0.977,-9.015,71.235,0.8065,5.91,0.9415,-8.68,-7.34,-7.07,-1.52,-0.2585
2,6.75,400.01,400.285,400.44,400.595,400.44,401.2,401.79,401.965,0.27,-0.0475,-0.799,-51.19,-59.21,13.13,-1.27,1.04,0,0,0,0.591,1.8,208.48,274.62,-51.67,2.725,0.2235,69.63,-7.83,62.985,1.16,-9.09,65.19,0.977,-9.18,71.55,0.808,5.84,0.961,-8.77,-7.38,-7.105,-1.52,-0.257
2,7.25,395.64,396,396.7,396.8,396.03,397.19,399.58,400.87,0.286,-0.174,-0.743,-35.66,-32.49,16.63,-1.27,3.59,0.182,0,0,30.83,11.98,209.18,275.38,-18.81,41.01,5.61,69.65,-7.65,61.44,1.22,-8.815,64.605,1.045,-8.97,71.01,0.812,5.6,0.916,-8.81,-7.455,-7.03,-1.515,-0.258
2,7.75,399.9,400.11,400.5,400.73,400.29,401.06,402.315,402.09,0.296,-0.264,-0.7725,-8.16,-7.92,23.18,-1.27,5.09,0.136,0,0,102.36,27.52,210.7,277.72,23.43,149.31,19.47,69.65,-7.295,60.03,1.34,-8.17,62.87,1.17,-8.615,70.795,0.8395,5.63,0.923,-8.705,-7.355,-6.895,-1.52,-0.258
2,8.25,395.25,395.92,396.67,396.91,395.74,396.51,399.42,400.575,0.282,-0.2095,-0.761,28.65,22.66,31.1,-1.27,4.91,0.1315,0,0,184.7,38.4,211.49,281.48,80.7,306.8,31.55,69.67,-6.885,58.16,1.44,-7.205,59.74,1.34,-7.96,68.46,0.969,5.4,0.925,-8.43,-7.055,-6.73,-1.52,-0.2575
2,8.75,399.97,400.17,400.75,400.89,400.23,401.24,402.33,402.145,0.312,-0.1895,-0.715,72.565,65.28,33,-1.27,5.06,0.032,0,0,272.18,48.42,210.11,285.21,151.04,476,43.205,69.68,-6.455,57.27,1.545,-6.395,56.33,1.54,-6.995,66.01,1.15,5.2,0.908,-8.065,-6.715,-6.51,-1.52,-0.259
2,9.25,395.56,396.415,397.325,397.445,396.08,396.83,399.345,400.61,0.3255,-0.216,-0.7665,113.22,101.445,39.15,-1.26,4.71,0.04,0,0,355.06,55.38,211.29,287.61,216.73,631.29,50.27,69.69,-6.09,56.8,1.59,-5.93,54.05,1.68,-6.195,62.415,1.365,5.295,0.918,-7.635,-6.275,-6.125,-1.52,-0.257
2,9.75,400.22,400.4,400.67,400.795,400.375,400.84,401.96,401.945,0.363,-0.175,-0.7795,157.765,138.43,45.535,-1.265,4.5,0.02,0,0,424.63,61.895,213.83,289.835,281.335,771.955,55.28,69.71,-5.77,55.735,1.66,-5.41,51.78,1.84,-5.61,58.9,1.6,5.48,0.9335,-7.085,-5.645,-5.735,-1.52,-0.258
2,10.25,395.51,396.16,397.13,397.29,395.97,396.25,398.95,400.765,0.35,-0.127,-0.808,194.23,172.86,50.74,-1.27,3.83,0.082,0,0,490.57,66.4,215.82,290.56,334.98,888.18,58.88,69.72,-5.66,53.76,1.715,-5.1,50.05,1.945,-5.05,56.46,1.76,5.33,0.961,-6.24,-5.105,-5.365,-1.52,-0.257
2,10.75,400.21,400.42,401,401.03,400.47,400.83,401.76,401.4,0.384,-0.0785,-0.82,232.44,199.58,52.11,-1.27,3.4,0.12,0,0,538.69,71.08,216.53,292.82,380.375,984.11,61.655,69.72,-5.405,52.875,1.815,-4.79,49.28,2.045,-4.64,54.46,1.95,5.375,0.9685,-5.79,-4.22,-4.81,-1.52,-0.257
