DOY2,HR2,USTAR,NEE,FC,SC,H,SH,LE,SLE,CO2,H2O,TA,TS_1_1_1,TS_1_2_1,TS_1_3_1,NETRAD,RH,SW_IN,SW_OUT,T_CANOPY,G,TS_1_4_1,VPD,WS,LW_IN,LW_OUT,PPFD_IN,PA
1,0.25,0.0337468,-0.94047245,-0.9914419875,-0.154873725,-43.0776751,-1.8005079625,-4.5668039,-0.4736215,398.14467275,0.7948444875,-27.483263,-6.474276,-5.864238025,-4.8708728,-76.55701375,55.952325,-0.310983585,-1.865354,-30.7597865,-26.608323,-4.280049575,0.0054827935,0.21063814,150.44708,200.1044875,0,96.92754625
1,0.75,0.0353868,-1.007579975,-0.9903956375,-0.121223875,-40.8069319,-2.4504472,-3.59001235,-0.7589944,398.5748253,0.65761025,-27.2292495,-6.5487626,-5.8929865,-4.903943425,-76.65068125,56.20593,-0.363421155,-2.106018,-30.551065,-26.788124,-4.3495185,0.00553190775,0.2784689875,148.95629,199.4344625,0,96.911165
1,1.25,0.0263972,-0.849836825,-0.77418975,-0.1674986,-42.9116159,-2.38215045,-3.8497024,-0.591641975,397.47649125,0.697530525,-27.48111725,-6.5985456,-5.921415075,-4.947989575,-76.15765,53.1785075,-0.3531033575,-2.06922525,-30.924825,-26.896539,-4.450216475,0.00543120675,0.24915072,148.274085,198.5386875,0,96.8567275
1,1.75,0.0386168,-0.82652875,-0.81908255,-0.20121465,-43.52747765,-2.03447835,-3.6814677125,-0.6178048,397.9098003375,0.7063357,-27.6048135,-6.6498084,-5.966015825,-5.020561825,-75.51726625,53.937645,-0.29809307,-2.11737825,-31.5087345,-27.079119,-4.44340705,0.00582919675,0.23954514,147.607675,198.7285,0,96.84400625
1,2.25,0.0276807,-1.0286097,-0.8691224,-0.19917845,-41.32862275,-1.742358,-3.2704861625,-0.5220008,398.700709875,0.861086,-27.7237905,-6.7100002,-6.001063425,-5.040724525,-74.915415,55.791985,-0.305725825,-2.07666675,-32.557302,-27.036649,-4.39383185,0.00549208975,0.23049042,148.276335,199.0766625,0,96.86774
1,2.75,0.03325775,-0.8858806,-0.9073411,-0.231739025,-42.526176275,-1.85746995,-3.81665955,-0.661299125,398.4753958,0.7017334,-27.61278025,-6.7468716,-6.047195375,-5.09121425,-75.7850175,58.1293575,-0.317905545,-2.25224025,-32.528189,-27.005981,-4.4038779,0.00543105475,0.242088195,149.33466,198.71325,0,96.85809375
1,3.25,0.033257075,-0.9564962,-0.820939625,-0.225446,-44.343783775,-1.8275438625,-3.3125632,-0.509672125,397.3899667,0.63451235,-27.731427,-6.6929128,-6.042275875,-5.2000621,-75.076755,58.87435,-0.3416999475,-2.12651475,-32.652731,-27.284681,-4.48645665,0.0057335905,0.23703962,149.715665,198.281175,0,96.883785
1,3.75,0.029328025,-1.0621397,-1.000729,-0.1747262125,-42.0247465,-1.7403768,-4.07407425,-0.471491,397.94255625,0.720593775,-27.711715,-6.6911112,-6.04627165,-5.24578095,-74.853585,60.50373,-0.3269211325,-2.04443775,-32.5847035,-27.555181,-4.55448825,0.0057006485,0.21451136,150.31158,197.806525,0,96.83238875
1,4.25,0.031763975,-1.0919769875,-0.967356175,-0.1450204,-43.75876995,-1.684255725,-4.934307425,-0.4684152,397.647356375,0.86807135,-27.815465,-6.6139792,-6.012373,-5.231519825,-74.5047625,61.9136375,-0.2888533,-1.928171,-32.326242,-27.783705,-4.595126825,0.0060526195,0.249530335,150.21182,198.10115,0,96.78473
1,4.75,0.027718875,-0.92484005,-0.9061638,-0.12517945,-38.5363485,-1.3304536,-3.19491285,-0.5578784375,397.6020607,0.82000365,-27.563329,-6.403717,-5.895103675,-5.20026995,-73.1179875,60.85509,-0.3230170025,-2.11797925,-32.072605,-27.951606,-4.61220465,0.00593360125,0.2591244,150.42019,198.8278625,0,96.774925
1,5.25,0.0332521,-1.022633275,-1.0127722875,-0.092936125,-44.9517544,-1.5373583625,-5.006224875,-0.5012894125,398.8695794,0.75335135,-27.584871,-6.30779,-5.7918875,-5.215988825,-74.611225,60.772442,-0.3538883725,-1.850404925,-31.434821,-28.251143,-4.64424975,0.00564610815,0.25059945,147.83738,199.66785,0,96.75815875
1,5.75,0.031009,-0.957603375,-1.0401509,-0.119626925,-42.80595665,-1.82969825,-4.141332,-0.526165575,398.5796083,0.7723763,-27.895955,-6.226712,-5.809104875,-5.352754025,-74.58779125,60.9469865,-0.2918623525,-1.8914252,-31.4582635,-28.36466,-4.689907375,0.005640777025,0.2200987875,146.714365,199.0428125,0,96.73985125
1,6.25,0.02515835,-0.8533287,-0.86348065,-0.16251675,-38.5395643,-1.65082175,-4.093420575,-0.55977475,398.248420325,0.63272925,-26.807435,-6.1998578,-5.8261253,-5.420935475,-75.1183925,61.96518125,-0.3854462575,-2.0679412,-31.269514,-27.822669,-4.769457475,0.00562552715,0.26970401,146.10609,199.72805,0,96.71517375
1,6.75,0.026968425,-1.1736641625,-0.9751797,-0.1624835,-41.78810955,-2.121115,-4.4798810125,-0.64072325,398.90437385,0.6194985,-26.77696,-6.1979638,-5.7929913,-5.399494925,-74.7376,62.9600975,-0.361581085,-1.861645775,-31.38882,-27.193909,-4.776040875,0.0060257764,0.2420050475,148.043035,200.1697125,0,96.7202725
1,7.25,0.030389,-1.272070875,-1.174657975,-0.184459125,-34.89495865,-1.80489975,-3.917184,-0.619119275,399.05839625,0.8117325,-27.461001,-6.1487494,-5.768194775,-5.374421875,-74.9834125,63.42429225,-0.12702464,-0.78059447,-31.1158635,-27.100128,-4.7604723,0.00633661695,0.2783669625,146.8462,198.6820875,0.0308555315,96.738845
1,7.75,0.0317393,-0.802706975,-0.8003245,-0.1087983625,-32.618731125,-1.4531188,-4.597278975,-0.640139125,399.55731445,0.7584284125,-27.4374,-6.1881438,-5.88836485,-5.4906474,-69.978905,62.550725,0.25580811,0.29327351,-30.7236235,-27.045366,-4.8724422,0.00630203635,0.2848710025,147.146535,196.6412875,2.0292236,96.7264775
1,8.25,0.03323215,-0.844595225,-0.8271878875,-0.1699984,-36.38171365,-0.7184345,-2.6035316,-0.482524225,399.968424025,0.78289615,-26.614955,-6.2164296,-6.136379825,-5.61741005,-66.07656375,61.95250425,5.5307834,1.673145825,-30.411052,-26.715548,-4.945055125,0.006315480925,0.29268895,149.806355,199.2398,12.63018,96.70200625
1,8.75,0.04539045,-1.524357025,-1.09416745,-0.203229875,-22.264845975,-1.0588187625,-1.3495499625,-0.3683395875,400.78677605,0.8105136,-25.395405,-6.1758192,-6.042969075,-5.560971475,-50.8152025,59.889904,12.257292,3.611020475,-28.461217,-26.465462,-4.943093725,0.00731552665,0.2645192575,151.914075,209.86555,29.2105385,96.712665
1,9.25,0.0566884,-1.4670683,-1.3014999,-0.19759695,-15.745060625,-0.973553375,-0.5149673875,-0.40297395,400.70800945,0.79963185,-24.258009,-6.0501536,-5.90817925,-5.45184995,-33.561125,57.13864875,21.464963,5.89047755,-25.975029,-25.832199,-4.874084075,0.0742862345,0.2663967275,150.533355,220.20195,49.231788,96.71765
1,9.75,0.074147875,-1.715742075,-1.5844851375,-0.2386741,-8.053991075,-0.63242175,-0.153242875,-0.232144425,399.9809255,0.8619023,-23.681752,-5.8607968,-5.800472975,-5.342959125,-21.251685,55.55046625,32.581447,8.665684225,-24.3892375,-25.162178,-4.783184675,0.065649666675,0.35068909,148.836255,226.7050125,80.7850125,96.72643125
1,10.25,0.0692696,-1.64397925,-1.628807,-0.2258001,-6.329774325,-1.020782375,-0.1069288,-0.38493955,400.04423735,0.9080288625,-22.886367,-5.6980176,-5.6793482,-5.19922875,2.464987625,53.975352,47.475865,13.0402805,-23.189544,-24.122075,-4.655253525,0.06245801725,0.614095375,150.357285,230.4609125,104.80329,96.767975
1,10.75,0.0836925,-1.561613025,-1.4295449375,-0.1805746875,-12.86454635,-1.222733325,-0.286943125,-0.4373596,400.3313099,0.905339925,-22.252155,-5.50087,-5.490693275,-5.04214485,8.05851175,51.85020625,57.061143,14.6976695,-22.6645275,-23.359089,-4.535775675,0.123424672775,0.7526866,151.5273,234.09315,136.83555,96.80059375
1,11.25,0.099255,-1.7783765625,-1.736597125,-0.16465125,-7.664788825,-0.711257,1.206375775,-0.3920908,399.6576094,0.8562712125,-21.88471,-5.3024778,-5.3209903,-4.967063,10.58737375,50.12272225,58.52235,16.89183625,-21.96767625,-22.458861,-4.54115155,0.19426369335,0.77429412,154.248895,236.847,133.826,96.80539875
1,11.75,0.10259055,-1.6687771,-1.701879925,-0.215728,-5.416695075,-0.75949775,1.0404285,-0.388419325,399.7284043,0.9509839,-21.39663425,-5.067742,-5.150622775,-4.823834075,10.1898925,49.34382,63.292379,16.59230925,-21.451062,-21.81452,-4.43022525,0.209432424675,0.76220403,154.533775,239.8378875,139.8681375,96.79807
1,12.25,0.1079223125,-1.782684,-1.792844,-0.16831625,-0.0804540625,-0.61258855,2.5727972,-0.394433375,399.8498167625,1.001946,-20.801409,-4.9092024,-4.99259115,-4.713564375,14.124735,48.1137475,64.126575,17.8507115,-21.29329375,-21.243954,-4.3496262,0.276722464475,0.772357835,156.342,242.1051375,152.757615,96.7893525
1,12.75,0.12572765,-1.781254,-1.64236485,-0.172872625,0.4143965,-0.773975375,1.9950176,-0.399051,399.7086213,1.00905975,-20.2846305,-4.840804,-4.866730375,-4.612960875,16.20518125,48.46014,62.805033,16.608626,-20.92284425,-20.519696,-4.2745664,0.1932771563,0.69654521,157.02072,243.980345,130.4147325,96.7595225
1,13.25,0.1205847125,-1.79984075,-1.7401015,-0.2095972,-3.882622575,-1.3288388125,1.494349875,-0.4192396,399.52187775,1.06796775,-20.01255925,-4.8759807,-4.730596075,-4.477705575,15.583646,46.849499,60.154097,15.37001,-20.971226,-20.563340375,-4.16050495,0.2104229945,0.88819409,157.83575,245.19754,130.9670625,96.706208
