DOY2,HR2,FC,LE,H,SW_IN,TA,TS_1,RH,USTAR,PA,SW_OUT,NETRAD,PPFD_IN,TS_2,WS,G_1,G_2,G_3,G_4,SG_1,SG_2,CO2
1,9.75,0.167617818,-0.06375095,-1.166599766,0,-24.002,-0.446,74.28635,0.0705,99.2,1.55305,-1.807465,0.5766629335,-0.7495,0.150067,-10.286483335,-8.96317,-9.055335,-10.3715,-9.662249167,-9.3919008335,446.71
1,10.25,0.0905,0.05075,-1.2335901755,1.0692183335,-23.7685,-0.4532666665,74.3458,0.0717,99.2,3.78645,-3.48623,3.749125,-0.7705,0.189205,-10.320983335,-8.945835,-9.10567,-10.38615,-9.7026658335,-9.565925,445.66
1,10.75,0.332551,0.0305,-2.27698,4.2121666665,-23.035166665,-0.5022,73.966516665,0.08052905,99.2,9.17457,-5.077735,10.59785,-0.7875,0.200269671,-10.32465,-9.041665,-9.073,-10.4652,-9.7640175,-9.6249175,446.101
1,11.25,0.262922,-0.1984846605,-3.400465949,13.6963,-22.5105,-0.54,74.04715,0.07495,99.2,22.129816665,-6.9932,23.0222,-0.8425,0.2069303585,-10.23635,-9.107,-9.019665,-10.35115,-9.74126,-9.6220325,446.0815
1,11.75,0.331696,0.0531,-2.64655,22.1577,-21.5155,-0.582,73.78615,0.0769698,99.21,33.8427,-11.5696,32.492,-0.9210666665,0.321962307,-10.23865,-9.111665,-8.993335,-10.3792,-9.8017425,-9.655575,441.115
1,12.25,0.145575513,0.0891,-1.62472,28,-20.2815,-0.579,73.2725,0.0697,99.248333335,44.46885,-12.989566665,44.262156665,-0.9098833335,0.286811,-10.33685,-9.128,-8.939665,-10.419,-9.77585,-9.7692849995,444.5715
1,12.75,0.169263,0.0630733,-1.388987541,34.22965,-19.7875,-0.543,72.514666665,0.0762,99.220016665,48.50835,-13.367983335,50.8393,-0.8985,0.335142,-10.3357,-9.126,-8.9915,-10.455816665,-9.8409175,-9.74159,446.386
1,13.25,0.1876215,-0.0388,-1.98788,30.9273,-19.431,-0.51,73.22935,0.0878,99.205,47.5113,-12.10035,51.359118335,-0.8518,0.406045,-10.35615,-9.1426683335,-9.02,-10.399666665,-9.8839091665,-9.686025,445.056
1,13.75,0.192909,0.0760283,-1.745195,25.252,-18.858,-0.5035,72.522166665,0.07715,99.205,42.5993,-10.76275,44.3744,-0.8539833335,0.394218692,-10.3052,-9.123335,-9.007835,-10.382666665,-9.9006666665,-9.871407501,444.098
1,14.25,0.263498183,-0.0158166,-1.787926072,20.369,-19.227,-0.424,72.67615,0.08145,99.20335,33.1523,-8.5441166665,34.76045,-0.78645,0.523768,-10.2985,-9.160665,-8.9975,-10.34533333,-9.8989825,-9.979634167,444.321
1,14.75,0.2301785,-0.0137493,-1.687845,13.44533333,-19.603,-0.396,73.8967,0.07545,99.2,20.4067,-6.70697,24.4222,-0.78,0.4011769945,-10.24633333,-9.11167,-8.92633,-10.3113,-9.836015,-10.002,443.639
1,15.25,0.2278133785,0.0166,-1.07927,5.13703,-20.055,-0.399,74.3563,0.0728,99.2,11.2579,-3.8521,13.7445,-0.715366667,0.286642361,-10.15,-9.08667,-8.88133,-10.4053,-9.783835,-9.992665,443.3895
1,15.75,0.260185,-0.138943,-2.827505792,1.56133,-20.574,-0.381,74.824,0.07935,99.2,4.36177,-2.11693,5.65927,-0.703,0.254835708,-10.055,-9.061,-8.88267,-10.50733333,-9.791985,-9.9535,442
1,16.25,0.280039,-0.151643,-2.137015,0,-21.565,-0.35,74.1597,0.07275,99.2,1.46917,-0.6957,1.431974667,-0.719,0.224672,-10.0973,-9.056,-8.85833,-10.449,-9.889515,-9.908166667,442.3865
1,16.75,0.323565,-0.408831,-3.11423,-0.0891,-21.942,-0.32,73.9137,0.0772,99.2033,0.519467,-0.618433,0.0814,-0.73,0.171991,-10.15666667,-9.109,-8.87633,-10.308,-9.944833335,-9.959333334,444.493
1,17.25,0.2288920505,-0.441126,-2.01975,-0.205967,-22.074,-0.347,74.11,0.0727,99.2833,0.221467,-0.699633,0,-0.719,0.190802,-10.01933333,-9.12933,-8.85733,-10.239,-9.768166667,-9.8545,444.89
1,17.75,0.146411849,-0.6104555,-3.13483,-0.108767,-22.39666667,-0.353,74.02666667,0.0828,99.3,0.3851,-0.7088,-0.0255,-0.715,0.140317,-10.0187,-9.21567,-8.89333,-10.1553,-9.7505,-9.969666665,445.892
1,18.25,0.444042281,-0.5843615,-2.738475,-0.181533333,-22.45,-0.409,73.96433333,0.0775,99.3,0.443033333,-1.5024,-0.00069751,-0.752,0.175495,-10.1007,-9.251,-8.87267,-10.1937,-9.723333334,-10.10216667,445.066
1,18.75,0.37169667,-0.292382,-1.5266646905,-0.2032,-22.334,-0.403,74.2403,0.07985,99.3,0.482333,-1.2001,0,-0.764,0.2067575,-10.0583,-9.28267,-8.99233,-10.21833333,-9.740499999,-10.147015,443.29
1,19.25,0.377636,-0.331861,-2.27354,-0.1109,-22.548,-0.405,74.198,0.0797,99.3,0.477633,-1.99277,0,-0.788,0.173352852,-10.1417,-9.43367,-9.08233,-10.1983,-9.642,-10.16815,444.3585
1,19.75,0.480988,-0.310632,-0.756435673,-0.2394,-22.092,-0.417,74.41,0.0855,99.2933,0.672233,-1.79837,-0.0109274,-0.77,0.119913,-10.0893,-9.42867,-9.13333,-10.198,-9.593999999,-10.170185,443.968
1,20.25,0.219515,-0.484490198,-2.089561894,-0.260367,-22.516,-0.417,74.3337,0.0812,99.3,0.527133333,-1.5118,-0.000316,-0.788,0.1380315,-10.168,-9.43133,-9.12433,-10.177,-9.617333334,-10.17116667,445.5295
1,20.75,0.152798159,-0.04745,-0.420978,-0.176667,-22.462,-0.43,74.397,0.0662274,99.26666667,0.479367,-1.642733333,0,-0.821,0.139904692,-10.1347,-9.548666667,-9.05933,-10.16866667,-9.553333334,-10.05283333,446.3545
1,21.25,0.3021845,-0.305786,-1.217015046,-0.0689667,-23.13,-0.417,74.69,0.0789,99.2,0.464533,-1.59277,0,-0.811,0.147717,-10.123,-9.438333333,-9.11133,-10.24033333,-9.764833335,-9.953335,445.137
1,21.75,0.313783595,-0.131859,-1.413417256,-0.1659,-22.931,-0.404166667,74.719,0.0750542,99.26666667,0.6415,-1.31123,0,-0.822,0.195403,-10.121,-9.49433,-9.19433,-10.2677,-9.503685,-9.8986,441.401
1,22.25,0.208794,-0.0472,-1.551018607,-0.170367,-22.674,-0.468,75.028,0.0723,99.3,0.5382,-1.297733333,-0.00169473,-0.868,0.177048,-10.217,-9.43067,-9.254,-10.2983,-9.57135,-9.869915,442.984
1,22.75,0.2931714075,-0.0266,-2.837423256,-0.231933333,-23.272,-0.425,75.081,0.07739075,99.3,0.557333333,-1.415633333,0,-0.849,0.148232313,-10.295,-9.41767,-9.21633,-10.3153,-9.670335,-9.812285,444.6075
1,23.25,0.442984,-0.372568,-1.951084257,-0.252417,-23.0785,-0.434,74.94,0.0692254,99.3,0.49845,-1.2679,0,-0.8495,0.215166,-10.29165,-9.3844983335,-9.15233,-10.261,-9.7502425,-9.7371,443.7725
1,23.75,0.355069268,-0.132113,-0.869120824,-0.2693665,-22.4945,-0.4475,74.6903,0.074,99.29665,0.5025166665,-1.327815,0,-0.804,0.193407,-10.2457,-9.358,-9.1785,-10.2203,-9.7547508335,-9.688525,444.8
2,0.25,0.30598,-0.101778,-3.48038,-0.07881665,-20.072,-0.3582666665,74.78165,0.0766678,99.755016665,0.2035001665,0.7940333335,-0.01495295,-0.519,0.3089997585,-4.9003333335,-4.7284166665,-5.4329983335,-5.58725,-4.9173333335,-5.51471,438.894
2,0.75,0.26205,-0.2259195,-2.914109177,-0.0701,-20.148,-0.363,75.095,0.0789426,99.786683335,0.2272831665,0.662183,-0.03419695,-0.5195,0.280550597,-4.9020160345,-4.4138260345,-5.21132,-5.808185,-4.76599138,-5.4049237935,438.97
2,1.25,0.116472166,-0.04526135,-2.682760481,-0.0639,-20.088,-0.3725166665,74.28935,0.086,99.78,0.1911,0.7129,-0.00399173,-0.522,0.271939,-5.0395516665,-4.6152166665,-5.3062316665,-5.93345,-4.8315583335,-5.5057508335,439.49
2,1.75,0.115949,0.0268,-3.08921,-0.01131665,-20.0105,-0.35915,75.17615,0.0763,99.8,0.1598833335,0.4765335,-0.022358,-0.549,0.260138138,-5.0840166665,-4.6704833335,-5.3896666665,-5.9678,-4.8556343105,-5.5572425,439.629
2,2.25,0.197759,0.04763545,-4.305174318,-0.05648335,-19.937,-0.3462666665,75.042333335,0.08715,99.8,0.2455998335,0.2731165,-0.0266399,-0.5531666665,0.329624708,-5.1421666665,-4.6366,-5.3308683335,-5.96275,-4.9600750005,-5.548699167,439.5335
2,2.75,0.236153355,-0.00827,-0.85369,-0.152133333,-20.162,-0.3765,74.705483335,0.08385,99.8,0.33005,0.3064831665,-0.0307599,-0.544,0.312474256,-5.08615,-4.6352333335,-5.3238,-5.96655,-4.8905666665,-5.6639075,439.4065
2,3.25,0.237241,0.01303,-2.2783212885,-0.0924166665,-20.285,-0.385,75.360683335,0.08045,99.828333335,0.2901165,0.567683,0,-0.5455,0.293585278,-5.0481,-4.611115,-5.3103666665,-5.95537,-4.8355675,-5.6431075,437.743
2,3.75,0.370984865,-0.118787996,-4.521715,-0.1272,-20.3165,-0.409,74.96415,0.0737,99.8,0.3677998335,0.5608335,-0.003610295,-0.564,0.462867472,-5.0336666665,-4.60435,-5.2949683335,-5.956985,-4.87261,-5.6206475,436.936
2,4.25,0.291602848,0.06425,-1.956281644,-0.131466667,-20.1375,-0.389,75.19685,0.0769,99.8,0.30265,0.12555,-0.0024094085,-0.5535,0.520752,-5.0385,-4.54665,-5.3117183335,-5.940115,-4.864291667,-5.618575,438.68
2,4.75,0.224272,0.129552,-2.4350433845,-0.0354,-20.189,-0.3860666665,74.849016665,0.0837,99.78,0.380867,0.2073,-0.00088,-0.541,0.418493975,-4.9857166665,-4.5458,-5.3304983335,-5.92293,-4.8648841665,-5.563241667,439.09
2,5.25,0.191580104,-0.1863415455,-3.9337933425,-0.04946665,-20.782,-0.37665,75.097666665,0.0788775,99.76,0.26555,0.27655,-0.01555695,-0.5634833335,0.2390775,-4.9877,-4.5723483335,-5.3007016665,-5.906,-4.85045,-5.554206667,439.984
2,5.75,0.222458549,-0.13799,-1.093212987,-0.07173335,-21.3955,-0.3750833335,74.92765,0.0780237,99.75,0.295633,0.250917,-0.007208125,-0.5507666665,0.344827,-5.004616667,-4.5504016665,-5.2991333335,-5.913435,-4.8587775,-5.5288183335,438.745
2,6.25,0.158785,0.0792,-2.136213675,-0.04625,-21.2,-0.38145,75.142666665,0.07565835,99.75,0.2734,0.01418335,-0.0095779,-0.5233166665,0.397707579,-5.060866667,-4.54895,-5.3066,-5.905465,-4.8198925915,-5.5479833335,439.31
2,6.75,0.143634,0.0973,-2.34504,-0.03303335,-20.811,-0.3936666665,74.9552,0.0803,99.715,0.3147501665,0.07318335,-0.01683965,-0.5563166665,0.485147,-5.0553816665,-4.5351483335,-5.3148816665,-5.87325,-4.8321925,-5.5307175,438.2685
2,7.25,0.256347219,-0.05040565,-3.070634037,-0.0195,-20.7625,-0.3807166665,75.0845,0.078,99.705,0.230833,0.0112666665,-0.001685,-0.54325,0.447585,-5.0410683335,-4.54345,-5.31155,-5.8624,-4.8578275,-5.5110425,437.581
2,7.75,0.225179,0.234286,-2.821949761,0,-20.845,-0.3724333335,75.223183335,0.0796931,99.775,0.45045,0.00136665,0.00163116,-0.560383333,0.3672205,-5.004415,-4.554585,-5.32567,-5.834915,-4.8914833335,-5.5368525,437.214
2,8.25,0.1940839475,-0.0597,-3.438548238,0.1330165,-20.3765,-0.3613166665,75.52085,0.0834,99.75,0.868833,-0.4902165,0.132150868,-0.544,0.381992,-5.02125,-4.546483333,-5.28245,-5.82405,-4.8047325,-5.4815175,440.41
2,8.75,0.190722,0.02159905,-4.52773,0.916817,-20.144666665,-0.4095,75.339016665,0.0852,99.715,3.28055,-1.6202816665,1.73261,-0.5963833335,0.434911523,-4.9958666665,-4.5831333335,-5.2753516665,-5.821985,-4.855134235,-5.4609425,441.579
2,9.25,0.0626,0.0535691,-1.01857,4.541185,-19.5495,-0.4398,75.3862,0.0847665,99.73,10.528183335,-4.69488,7.96362,-0.622,0.510476697,-4.9989,-4.5985666665,-5.2823833335,-5.816785,-4.8806491665,-5.4350258335,446.54
2,9.75,0.148648,0.198213858,-2.091641217,10.95575,-19.1625,-0.50165,74.80335,0.101191411,99.7,27.10965,-10.152416665,20.08145,-0.643,0.844159033,-4.979315,-4.5978333335,-5.2727316665,-5.8640983335,-4.82471,-5.482,445.285
2,10.25,0.368615422,0.121638,-1.925309978,27.88735,-18.425,-0.5505,74.42115,0.109216648,99.7,49.713,-17.32635,41.507831665,-0.6950166665,0.918176,-4.972735,-4.5941183335,-5.2778666665,-5.91148,-4.729675,-5.4220416665,443.685
2,10.75,0.18336,-0.130424398,-2.307415,37.9615,-17.979833335,-0.57695,73.16765,0.106201,99.69665,75.72633333,-28.189,64.57804,-0.7538833335,0.9609238985,-4.9722683335,-4.5877,-5.2783166665,-5.91725,-4.7205575,-5.4394833335,441.6
2,11.25,0.16008028,-0.0364,-2.18124,54.00285,-17.509833335,-0.5704166665,72.001016665,0.1052947975,99.67835,99.225,-38.948166665,95.377628335,-0.7217166665,1.065220649,-4.9681666665,-4.6064333335,-5.316835,-5.90893,-4.775615,-5.44769,440.29
2,11.75,0.146058,0.0877762,-4.351925,64.54965,-17.055,-0.532,70.051483335,0.121510399,99.68335,121.84316665,-47.99235,114.533,-0.67785,1.149215,-5.003535,-4.65255,-5.3145516665,-5.909285,-4.80575,-5.4623175,438.2745
2,12.25,0.109626,0.217355335,-3.886140476,72.214166665,-16.0575,-0.514,69.0645,0.127139812,99.66335,137.17,-54.408516665,123.655,-0.664,1.2474932095,-4.9939166665,-4.6133,-5.2904683335,-5.88147,-4.73704,-5.451751667,436.1885
2,12.75,0.167102,0.61157,-5.015637957,74.63965,-15.404,-0.4905,67.24485,0.125756,99.698333335,143.525,-54.24085,138.7035,-0.646,1.23329,-5.0027833335,-4.6433816665,-5.2947166665,-5.85997,-4.771925,-5.4498158335,436.52
2,13.25,0.0933,0.722752,-3.6622757645,70.960816665,-14.8845,-0.4625,66.842,0.1385297485,99.70835,133.68816665,-60.18735,138.4085,-0.633,1.35085,-4.9925483335,-4.674066667,-5.3214483335,-5.863,-4.7862675,-5.4378008335,435.58
2,13.75,0.1437749105,0.531346,-3.914249754,66.547016665,-14.387,-0.418,66.3785,0.1374086295,99.72165,137.34016665,-52.70265,135.6625,-0.584,1.240865,-5.02155,-4.700916667,-5.327765,-5.865785,-4.76645,-5.4463,436.28
2,14.25,0.14032,0.5369345,-4.01987,58.127483335,-13.974,-0.38065,65.76345,0.124733946,99.75665,121.96983335,-52.61165,109.9055,-0.5535,1.27155,-5.0385683335,-4.7469333335,-5.32327,-5.869885,-4.8047658335,-5.45385,435.02
2,14.75,0.0805,0.101313,-3.96691,50.53215,-13.742333335,-0.37,65.08740909,0.116866,99.741666665,101.632,-38.299,91.692358335,-0.5335,1.1154,-5.0413316665,-4.7440166665,-5.2813833335,-5.88277,-4.8393425,-5.46059,431.45
2,15.25,0.094,0.1676135,-3.66824,45.537,-13.967,-0.3408333335,64.926,0.109712,99.703333335,82.7265,-29.83765,74.38385,-0.4868166665,1.091,-5.042485,-4.726115,-5.2814483335,-5.884135,-4.8274925,-5.42795,431.828
2,15.75,0.0828,-0.0231,-3.239205,28.902483335,-13.888,-0.3279333335,66.051,0.1063735,99.698333335,64.1455,-19.70915,55.910281665,-0.46485,1.138857113,-5.023835,-4.7368,-5.306,-5.882415,-4.8838408335,-5.4137333335,430.948
2,16.25,0.170533,0.1071395215,-2.77952,15.86265,-14.2975,-0.273,67.741983335,0.0923573,99.7,33.7498,-9.78937,28.5202,-0.4161333335,0.909928972,-5.0351333335,-4.7758483335,-5.343415,-5.874885,-4.7490075,-5.4380666665,431.285
2,16.75,0.170469,0.0917,-2.266825,8.81545,-14.8635,-0.207,69.7377,0.07755,99.678333335,15.64185,-3.3902183335,13.24205,-0.3784333335,0.7054605,-5.0202483335,-4.79505,-5.372715,-5.8579,-4.66444,-5.4192675,431.959
2,17.25,0.3802258675,-0.020547,-2.99252,2.6405816665,-15.463,-0.1665,72.473333335,0.06485,99.685,5.21597,-0.4330668335,4.53999,-0.3195,0.471242,-5.0371166665,-4.802535,-5.3943983335,-5.846015,-4.3961825,-5.3533825,430.751
2,17.75,0.2363782855,-0.119623,-2.9362347485,0.679033,-15.8845,-0.176,73.998483335,0.06655,99.7,0.6383168335,0.15616685,0.635186,-0.3235,0.331476601,-5.0768,-4.767065,-5.40895,-5.83957,-4.6516380805,-5.350875,430.6975
2,18.25,0.274595,-0.107338,-1.7489,0,-16.196,-0.2025,74.5658,0.0645,99.71835,0.0841,1.843715,0.0377,-0.3546666665,0.206199503,-5.00785,-4.7831983335,-5.424115,-5.8296,-4.8298075,-5.3614,432.395
2,18.75,0.278456,-0.102899065,-2.226503312,-0.129783,-16.897166665,-0.2409833335,74.793,0.0748,99.71835,0,1.74445,-0.0196999,-0.4,0.20194,-5.0075,-4.7780516665,-5.425365,-5.825435,-5.071413873,-5.4046475,433.64
2,19.25,0.3863655,-0.158244,-4.30854,-0.120133,-17.239666665,-0.2875,75.20735,0.0753094,99.705,0.05933335,1.102785,-0.0242838,-0.4424333335,0.2631415,-5.0187516665,-4.75155,-5.41555,-5.8141,-5.2770732055,-5.63055,433.771
2,19.75,0.2679775425,-0.145385778,-3.3391657875,-0.1385,-17.505833335,-0.3215166665,75.80885,0.0735664,99.7,0.1340335,1.35975,-0.0224636,-0.464,0.295275,-4.998915,-4.7615166665,-5.4505,-5.86775,-5.29179,-5.6248425,433.9365
2,20.25,0.2467915,-0.0120723,-3.44681,-0.114133,-17.640333335,-0.322,75.81965,0.0742999,99.681666665,0.0932,0.9926,-0.03673235,-0.4635166665,0.434893871,-4.98783,-4.7353,-5.3925333335,-5.86973,-5.0804500005,-5.5138758335,435.282
2,20.75,0.392779,-0.108331,-3.343770283,-0.0586,-18.1665,-0.344,75.09865,0.0826,99.681666665,0.14715,0.5404,-0.03522535,-0.49,0.301671,-4.9724316665,-4.708535,-5.376565,-5.89905,-4.9774083335,-5.4354425,434.61
2,21.25,0.1596906455,0.08925,-3.29332,-0.0725833,-18.1185,-0.365,75.043,0.0768,99.646666665,0.1845335,0.8286668335,-0.0383966,-0.521716667,0.286494,-4.962385,-4.7434816665,-5.37813,-5.90785,-4.9254,-5.4420325,435.93
2,21.75,0.259667516,-0.251829,-5.12055,-0.109567,-18.3345,-0.3497166665,74.949816665,0.0843,99.681683335,0.2497665,0.7336665,-0.019,-0.4972666665,0.3010475305,-4.9614183335,-4.7502166665,-5.3841166665,-5.907565,-4.974775,-5.513615,434.668
2,22.25,0.256694,-0.0319,-3.14266,-0.1194835,-18.544,-0.3487166665,74.625816665,0.0828624,99.7,0.1560501665,0.5934835,-0.03638855,-0.489,0.3670645255,-4.9268833335,-4.728115,-5.375215,-5.897085,-4.9527750005,-5.4294575,435.273
2,22.75,0.124346,-0.0401635,-3.3321135125,-0.0571,-18.8885,-0.3213666665,74.85985,0.08051395,99.7,0.238433,0.8220998335,-0.0122954,-0.47035,0.3094545,-4.9118516665,-4.7048333335,-5.369285,-5.89195,-4.9525158335,-5.41745,435.66
2,23.25,0.201832931,0.0547,-2.105812887,-0.1600333335,-19.196,-0.33865,74.899816665,0.0794256,99.7,0.20865,-0.05625,-0.0131,-0.4764,0.333562,-4.9087483335,-4.6345666665,-5.3687316665,-5.869265,-4.9211483335,-5.4258233335,436.77
2,23.75,0.1805040525,-0.06262725,-3.56446,-0.0848667,-19.48,-0.3515,74.5318,0.0803,99.7,0.13,0.2374,-0.01111965,-0.5305,0.255779,-4.850565,-4.657966667,-5.349685,-5.86917,-4.877308334,-5.4576158335,438.45
3,0.25,0.4704561525,-0.253448,-4.203035,-0.416667,-8.843666667,-0.058,76.61,0.08715,99.4,0.682067,-13.58766667,-0.123835,-0.098,0.1884855,-3.0695,-2.98867,-2.92367,-3.162,-3.055673905,-2.97070543,435.74
3,0.75,0.469554,-0.180929,-3.254568175,-0.3909,-9.33,-0.047,76.63366667,0.0827,99.4,0.681833,-12.1377,-0.130871077,-0.0944,0.269125526,-2.682655172,-1.88907,-2.8101,-2.96072,-2.37515,-3.076035,435.7025
3,1.25,0.313296,-0.153782,-5.060464698,-0.3608,-9.843,-0.066,76.3433,0.077,99.4167,0.8053,-11.4277,-0.115112,-0.101,0.253358,-2.940733333,-2.6762,-2.8846,-3.2167,-2.935417045,-3.217316723,435.92
3,1.75,0.297092,-0.100717,-3.924,-0.4902,-9.818333333,-0.058,76.5313,0.07885,99.4133,0.800933,-13.483,-0.101062677,-0.097,0.1487975655,-2.994633333,-2.8664,-2.92273,-3.27693,-3.012235,-3.099985,435.406
3,2.25,0.306926,-0.40854386,-4.097597326,-0.416133,-10.43733333,-0.07,77.561,0.0812073,99.4,0.700033,-10.86166667,-0.112438,-0.137,0.172918,-3.0186,-2.9136,-2.9423,-3.26093,-3.033235,-3.142552877,437.95
3,2.75,0.338199,-0.33512558,-3.459545,-0.4046,-10.39633333,-0.021,76.7663,0.0735,99.4467,0.679867,-11.3033,-0.115498587,-0.065,0.208645,-3.0545,-2.8902,-2.98717,-3.2713,-2.92535,-3.195729797,436.23
3,3.25,0.5798235065,-0.387124023,-4.71203,-0.2626,-10.276,-0.043,77.523,0.0843,99.4,0.618567,-10.3636,-0.139389,-0.088,0.197859,-3.0266,-2.87707,-2.93437,-3.27237,-2.92337,-3.04605,437.967
3,3.75,0.4671272025,-0.179536757,-3.2258416985,-0.2739,-10.675,-0.1,77.5117,0.06995155,99.4,0.7462,-9.7232,-0.11672946,-0.147133333,0.170187279,-2.9957,-2.863633333,-2.96067,-3.26337,-3.007663969,-3.091783334,436.59
3,4.25,0.268067185,-0.47540344,-2.553455,-0.347333,-10.759,-0.058,78.52633333,0.0699,99.4,0.576033,-8.264933333,-0.104925,-0.115,0.175668,-2.99517,-2.8507,-2.96157,-3.26057,-3.009515,-3.19847,436.27
3,4.75,0.562412551,-0.529007,-4.3600196435,-0.2721,-11.612,-0.063,78.3917,0.0863,99.4,0.7568,-8.98383,-0.104005,-0.112,0.22320821,-2.972,-2.83767,-2.96927,-3.23257,-2.994615,-3.162226549,437.28
3,5.25,0.5171581305,-0.155686,-3.1951318585,-0.255433333,-11.444,-0.09,78.0747,0.08445,99.4,0.6819,-7.74833,-0.0864404,-0.144,0.2121283305,-3.024266667,-2.83787,-2.9718,-3.22003,-2.945215,-3.228165,436.76
