DOY2,HR2,NEE,FC,LE,H,USTAR,SC,CO2_1_1_1,H2O,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,TA,RH,WS,PA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_5_1,G_1_1_1,U_SIGMA,W_SIGMA,V_SIGMA
1,10.75,1.195175,2.248,61.6103,93.7554,0.55445,0.4916,446.29785,9.72035,232.6659,814.367499999999,491.866025,290.644025,341.9521,346.8672,4.7756,100,6.6152,100.598575,3.983275,5.43865,4.0891,4.91395,3.81684999999999,1.605375,0.7513375,1.6183925
1,11.25,1.16575,1.98434999999999,75.9625,122.2648,0.5828,0.16435,441.3562,9.76455,257.330875,946.075,513.25155,301.766575,342.1478,349.141875,4.681275,100,6.7558,100.532775,4.1146,5.449775,4.102525,4.915725,5.94539999999999,1.6631175,0.746335,1.6501575
1,11.75,0.813525,0.898875,84.6024,122.5941,0.6049,0.397674999999998,440.591,9.88435,266.0421,1007.75,525.453575,324.1729,345.1139,352.735175,4.839025,100.0775,6.4886,100.5048,4.19115,5.486725,4.11305,4.9165,6.7296,1.67302,0.8012,1.700045
1,12.25,0.8702,4.28524999999998,96.462,107.0601,0.569325,0.861099999999975,455.6895,10.161,258.596475,1039.8,531.513575,332.129675,344.3447,349.023225,4.928975,100.1,6.6577,100.49105,4.284425,5.525075,4.125125,4.918275,8.13752499999999,1.67585,0.7911175,1.8835325
1,12.75,0.987375,1.89809999999998,96.188625,109.5756,0.576249999999999,1.090875,459.865,10.282,214.230525,1018.95,518.8222,344.687875,341.7651,347.77735,5.014275,100.0775,6.708225,100.457025,4.37965,5.58505,4.14605,4.91905,8.14887499999998,1.74901,0.7947575,1.879145
1,13.25,1.074425,2.50069999999998,72.855775,87.8288999999996,0.58295,0.640749999999995,455.01085,10.5088,185.787175,1063.625,478.9561,334.538675,344.724375,347.5134,4.866425,100,6.7397,100.3964,4.47,5.665425,4.17765,4.920825,9.29082499999999,1.76623,0.7803325,1.671075
1,13.75,0.878,6.26525,64.376125,60.4884499999991,0.575,0.3023,462.9486,10.3425,150.06935,983.024999999999,420.66725,312.8537,342.267675,348.710475,5.09095,100,6.88095,100.385,4.55775,5.72315,4.219025,4.9216,8.04465,1.82996,0.83457,1.96037
1,14.25,1.09935,1.2706,74.006,55.7435499999998,0.547599999999999,0.283375,456.3403,10.0796,141.93935,898.274999999999,371.646725,287.7742,342.97235,347.5186,5.08205,100,6.95775,100.31765,4.6217,5.7746,4.26845,4.922375,13.2283499999999,1.6329225,0.78218,1.7788075
1,14.75,0.9045,0.931,61.9269999999999,72.3696749999995,0.544,0.209899999999996,440.5269,10.1209,120.8523,731.545,312.825025,243.985275,341.105125,348.99335,4.962125,100,6.466475,100.309,4.648525,5.82265,4.3065,4.92315,14.913725,1.727135,0.833814999999999,1.70984
1,15.25,0.83655,2.51049999999999,59.6814,69.8669499999998,0.558,0.64919999999999,445.806725,10.165925,62.79935,605.455,227.616175,196.003675,340.201275,348.9815,4.712625,100,6.70265,100.353,4.664625,5.8518,4.33605,4.9247,16.574975,1.612955,0.72363,1.6699975
1,15.75,0.929875,0.9372,62.24495,73.737,0.607575,2.16677500000001,470.949725,10.0393,45.139025,421.8325,161.153025,143.226575,338.699025,344.07405,4.67432499999999,100.0775,6.554875,100.376575,4.67655,5.869825,4.36255,4.925475,16.2473,1.714025,0.86536,1.65252
1,16.25,0.936599999999998,5.11040000000001,56.9228999999999,40.197,0.533875,7.15869999999996,560.20155,10.0323,11.3678,291.6375,97.886025,87.5788,337.341625,339.14095,4.133825,100,6.298,100.385925,4.6733,5.8777,4.38605,4.92625,13.437475,1.70672,0.72904,1.6756
1,16.75,0.9156,1.9589,42.918,27.578,0.526825,0.173025,548.207074999999,9.8721,0.2477,158.7,46.94135,37.053525,335.426275,338.54575,3.88575,100,6.486275,100.382075,4.6486,5.872325,4.4066,4.92625,9.1891,1.565155,0.7500825,1.6161975
1,17.25,1.0022,2.52649999999997,44.5018499999999,16.9634,0.597825,1.67257500000001,525.4734,9.7534,-0.369225000000001,43.1037499999999,2.972125,3.606575,335.097325,337.0779,3.64555,100,7.079,100.368475,4.604,5.8734,4.430225,4.923925,4.33267499999999,1.5148675,0.785625,1.6615275
1,17.75,0.905,2.215,49.7183249999997,11.9141,0.631,0.321125,475.621675000001,9.6768,0.305299999999999,0,-0.0147750000000002,0.8071,334.1931,336.2886,3.4348,100,6.78175,100.381,4.560225,5.86145,4.4498,4.920825,2.80814999999999,1.915225,0.813087499999999,1.7360175
1,18.25,0.7886,1.2281,50.3453500000001,10.4552,0.60045,1.22309999999999,454.28165,9.03339999999999,-0.2195,0,-0.0617250000000001,0.748275,332.790975,335.031,3.079125,100,7.4056,100.3749,4.512875,5.84225,4.46275,4.918725,2.02995,1.58,0.915399999999999,1.69564
1,18.75,0.917,2.06515,66.257975,12.9246,0.572,2.490275,511.980125,9.447125,1.52665,0,-0.0517500000000001,0.670875,336.922825,335.299975,3.0992,100.1,6.9986,100.371,4.465275,5.8254,4.4707,4.9164,1.719375,1.69022,0.78324,1.5205225
1,19.25,1.02185,3.481375,48.545075,10.5212749999999,0.626,2.28179999999999,545.98915,9.30854999999999,1.1393,0,0.0893499999999997,0.64605,334.2678,336.006575,3.175425,100.1,6.80195,100.344,4.400425,5.8089,4.474075,4.9133,1.49422499999999,1.63044,0.80022,1.78968
1,19.75,0.969724999999999,2.1094,56.52125,8.89809999999999,0.582775,1.42294999999998,563.608699999999,9.2566,1.867625,0,-0.000900000000000175,0.790075,333.9871,335.6546,3.1618,100.1,7.8904,100.383,4.306175,5.7886,4.47445,4.910975,1.1986,1.78047,0.8665,1.7566725
1,20.25,1.21665,2.91634999999995,51.613625,17.3775,0.575,1.76614999999998,608.4856,9.64575,3.51045,0,0.016625,0.6412,333.8566,335.18025,3.14947499999999,100.1775,7.9244,100.346,4.21465,5.770675,4.47235,4.908875,0.802899999999999,1.6489,0.81602,1.74944
1,20.75,1.44675,3.29444999999998,64.585375,12.51495,0.642,3.399875,610.68425,9.71925,5.0639,0,0.0998749999999999,0.629475,333.698225,334.298925,2.737075,100.2,7.268,100.352,4.131,5.745625,4.4693,4.906775,0.673174999999998,1.71096,0.83956,1.79712
1,21.25,1.3995,2.37994999999998,35.78325,11.96765,0.55,1.30205,613.33225,12.25125,1.50595,0,0.0580249999999999,0.5392,332.766725,334.245075,2.61005,100.2,7.013225,100.313,4.0926,5.71905,4.46525,4.904675,0.661774999999998,1.5100475,0.76252,1.58722
1,21.75,0.9537,4.336525,40.44575,15.944,0.679499999999999,2.4234,499.9322,13.5575999999998,2.97915,0,0.0300999999999999,0.80405,333.18895,334.60535,2.7676,100.2,7.2736,100.2934,4.0684,5.696,4.46805,4.9034,0.659999999999999,1.7059,0.8346875,1.69102
1,22.25,0.95985,2.73049999999999,46.3079999999999,24.143,0.599,3.75649999999998,542.51675,13.5362499999999,2.08525,0,0.105275,0.632625,334.4652,334.90435,3.3406,100.2,7.2748,100.281,4.044325,5.61865,4.434825,4.9007,0.634124999999998,1.64578,0.83434,1.65694
1,22.75,0.9044,1.408375,41.5167,24.080025,0.603125,2.190725,525.815875,28.99845,1.05905,0,0.0610499999999999,0.64355,334.8662,335.229025,3.483,100.2,7.13,100.263425,4.02595,5.57615,4.40205,4.8986,0.619274999999998,1.6706175,0.8429575,1.663835
1,23.25,1.1476,1.1992,46.937375,26.625,0.578,4.29584999999996,606.19915,15.0320000000001,0.6768,0,0.168975,0.68605,334.4185,334.784075,3.380125,100.2,7.200725,100.293,4.0015,5.548075,4.36985,4.897275,0.604649999999998,1.6557475,0.82903,1.8030625
1,23.75,1.41685,3.67280000000001,52.52715,17.261,0.575,2.48239999999997,662.4478,15.3512000000001,0.609799999999999,0,0.01155,0.66285,326.5007,334.171675,3.385325,100.2,6.5954,100.303,3.986,5.545375,4.33665,4.8954,0.6712,1.7718,0.8016,1.796905
2,0.25,0.533475,1.758625,31.7020749999999,12.1203,0.6835,0.307275,581.515449999999,19.4644,9.50112499999997,0,0.0685999999999999,0.6042,326.476975,335.5321,6.8381,100.1,7.446,100.4411,2.549375,4.515225,3.316925,3.2535,3.46812499999998,1.9115625,0.96384,1.7157425
2,0.75,0.674,5.68360000000001,34.269525,12.363,0.673,0.20365,467.454875,20.2372,9.46172499999999,0,0.0626249999999999,0.51095,346.7993,337.960625,7.14872499999999,100,7.8672,100.4545,2.4705,4.42315,3.26505,3.251425,3.38364999999998,2.07169,0.947969999999998,1.985715
2,1.25,0.9218,2.366675,31.024,25.885425,0.686,0.34085,514.5358,18.9317749999999,4.3831,0,0.0732499999999998,0.606625,338.1766,333.567975,6.47115,100.0775,7.595625,100.44725,2.45845,4.3389,3.212275,3.252425,3.30119999999998,2.16403,0.913409999999999,1.912605
2,1.75,1.51,3.7702,37.8885,24.25305,0.7024,0.6505,645.3608,18.04025,5.71689999999999,0,0.0914499999999999,0.753449999999999,331.63125,330.532775,5.35905,100.0775,7.33805,100.44665,2.4402,4.29975,3.15775,3.257725,3.33137499999999,2.36996999999999,1.07011,2.039295
2,2.25,0.7698,4.56504999999999,37.741,21.8754999999999,0.6437,2.482625,739.2322,18.7514,5.54952499999999,0,0.0617499999999997,0.599299999999999,332.251125,328.5935,5.41852499999999,100,7.426725,100.4547,2.4095,4.307925,3.10295,3.2618,3.480475,1.735675,0.972475,1.74685
2,2.75,1.0271,4.37449999999999,34.935,18.9303999999999,0.59195,0.45925,569.0846,19.6729499999999,7.20969999999996,0,0.0685249999999999,0.5987,327.969925,329.131075,5.30142499999999,100.0775,6.89495,100.4557,2.371325,4.2947,3.0462,3.266875,3.8322,1.74354,0.8628,1.741075
2,3.25,0.9745,1.6156,27.0762,10.9008,0.65425,1.8732,709.609649999999,20.5540999999999,6.74147499999999,0,-0.0442,0.493,328.728275,328.258625,4.765275,100.1,6.02529999999999,100.41485,2.336875,4.253625,2.988975,3.271175,4.11387499999999,1.901695,0.928425,1.637125
2,3.75,0.9365,2.7535,30.5817,11.9945,0.60095,0.5758,630.957449999999,21.1922249999999,6.072925,0,0.0404749999999999,0.482425,328.646625,327.813675,4.206875,100.1,6.9652,100.40335,2.301825,4.233225,2.93265,3.27795,4.07437499999999,1.94301,0.92541,1.680085
2,4.25,1.258425,2.599,26.19525,11.80255,0.6331,0.930124999999996,513.5589,21.29405,6.64217499999998,0,-0.0238000000000002,0.5824,328.37915,327.173525,3.787,100.0775,7.14139999999999,100.4066,2.2693,4.236675,2.8787,3.28585,4.23904999999999,1.83689,0.918384999999999,1.707945
2,4.75,0.8555,6.809675,25.108125,18.0733,0.6012,2.68315,573.3775,20.875,7.36049999999998,0,0.0570999999999998,0.718649999999999,329.05115,326.48225,3.374175,100.0775,7.03725,100.43795,2.2642,4.234675,2.82765,3.292525,4.81947499999998,1.87379,1.027465,1.7996
2,5.25,1.2049,1.28205,30.39125,10.3071,0.573175,5.74834999999999,786.4545,21.073,7.70284999999999,0,0.0913749999999999,0.770975,329.45385,326.082275,3.163025,100.1,7.59145,100.448925,2.270175,4.25305,2.780025,3.299425,4.577475,1.984225,0.917749999999999,2.300785
2,5.75,1.1332,4.933525,25.5862,14.598225,0.645699999999999,7.14489999999999,552.383,21.2835,7.80682499999999,0,0.0717749999999997,0.934774999999999,343.1891,325.6027,2.936225,100.1775,8.0338,100.4612,2.2632,4.205025,2.734775,3.3061,4.39124999999999,1.74954999999999,0.906849999999998,2.00136
2,6.25,1.289,1.60355,39.002125,6.4045,0.650175,1.09985,676.397,21.253,8.477675,0,0.235649999999999,1.285925,329.97095,325.262325,2.81365,100.1,7.38989999999998,100.45775,2.257025,4.141375,2.69095,3.313,2.61209999999999,1.806275,0.893145,2.066505
2,6.75,0.8822,1.27735,33.3115,10.770425,0.66395,0.726400000000001,589.714699999999,33.091675,7.70227499999999,0,1.307825,1.670975,331.870425,325.72105,2.7925,100.0775,7.4782,100.447475,2.275425,4.067675,2.65045,3.317125,2.55247499999999,1.63512,0.80066,1.89926
2,7.25,0.830725,18.501275,32.713,14.175,0.566075,4.52140000000001,670.1175,33.7876,10.082725,43.982,33.498775,13.914,331.94815,326.6015,3.209625,100.0775,7.04529999999999,100.485275,2.283125,3.81285,2.609325,3.32225,2.49429999999999,1.73703,0.8071825,1.80868
2,7.75,1.130925,1.3126,33.2392,12.1029,0.5649,1.058475,828.6123,33.7065,89.7593,164.58,159.7758,56.5573499999999,332.9304,328.588325,3.3373,100,7.039775,100.506225,2.272075,3.78577499999999,2.569525,3.325375,2.43444999999999,1.5730775,0.8023875,1.8463275
2,8.25,0.7046,9.08964999999999,35.12045,25.0705,0.58215,2.500125,771.150249999999,33.05965,136.2742,363.98,251.25325,117.415625,332.116675,331.707,3.2252,100,8.083925,100.531975,2.27085,3.7974,2.529575,3.324625,2.37672499999999,1.96805,0.999182499999999,1.79344
2,8.75,0.83,3.073825,35.850225,54.34975,0.6048,0.629524999999997,766.631699999999,33.221875,171.92315,556.6,365.73895,196.64295,333.4048,336.189375,3.44455,100.1,7.772075,100.533125,2.358375,3.83825,2.48885,3.322875,2.10264999999999,3.69866749999999,1.310415,1.804635
2,9.25,0.7507,1.79595,47.841,61.11875,0.57,0.939949999999997,744.971,33.381075,212.718975,714.86,469.903675,256.776875,341.038075,339.872625,4.066475,100.0775,7.390125,100.5053,2.4464,3.912925,2.44935,3.3241,1.78572499999999,2.02946,0.890992499999999,1.8666075
2,9.75,0.7842,4.45694999999998,61.6205499999999,77.6526499999999,0.6308,0.481399999999999,823.715225,33.498325,300.77625,914.2,539.13225,303.65885,341.50205,341.367225,4.306975,100,7.9846,100.479,2.5961,3.842775,2.418725,3.3273,2.23592499999999,2.138875,0.893659999999998,1.805545
2,10.25,1.1147,3.87395000000001,100.055275,112.076,0.625125,0.2527,712.232675,33.6336,327.630975,1086,610.807775,348.1923,341.554175,345.88485,4.895225,99.7525,7.337375,100.468625,2.783675,3.94655,2.391425,3.330275,3.08314999999999,1.88,0.88616,1.89996
2,10.75,0.775,3.36162499999999,106.41845,103.5704,0.617625,1.98784999999998,619.88075,19.754625,337.250025,1223.8,652.345175,412.517275,343.6502,353.635175,5.31575,99.6175,6.99667499999999,100.47685,3.009825,4.144675,2.3932,3.3327,6.06639999999998,2.1245325,0.924097499999998,2.055595
2,11.25,1.4542,1.7597,128.7044,127.37035,0.649825,0.396899999999998,641.6855,8.813125,395.292,1346.2,696.5425,462.164275,341.385675,352.82825,5.59405,99.685,7.67395,100.4993,3.244775,4.432675,2.40145,3.334675,9.07164999999998,2.0551775,0.9274575,1.9990825
2,11.75,0.9364,1.3996,131.14765,127.8673,0.62825,0.296,556.893,10.08725,416.911175,1398.8,700.37695,437.866875,345.0941,359.574825,5.98585,99.82,7.0798,100.486475,3.4844,4.6867,2.415225,3.3361,12.9778,1.96754,0.92539,2.1726425
2,12.25,1.184125,3.20465,152.9834,135.0168,0.650775,0.1946,589.225749999999,10.09585,363.1576,1423.6,708.3987,437.014675,340.034525,362.499075,6.0595,100,7.615325,100.53815,3.722,4.993025,2.43505,3.336525,18.357375,2.0268,0.9613,2.1675
2,12.75,1.286625,1.2246,172.42575,148.445475,0.6538,1.09554999999999,488.6466,8.874125,400.290075,1438,717.0903,486.647325,343.5205,365.808625,6.151375,100,8.310775,100.49875,4.023375,5.30637499999999,2.4696,3.337725,21.02425,2.1896,1.0569,2.1947
2,13.25,0.938375,2.211375,159.71865,144.79,0.6628,0.196375,532.390899999999,8.9291,373.89495,1397.8,711.2646,481.538925,341.249925,369.147725,6.243525,100,7.74825,100.4856,4.33735,5.58782499999999,2.561425,3.338375,19.9478,2.0623,1.0384,2.055
2,13.75,1.0228,1.2021,160.225225,133.987675,0.703575,0.211875,538.319375,9.0255,351.847575,1327,650.7182,387.9891,339.761875,373.5921,7.53452499999999,100,7.28952499999999,100.4792,4.618375,5.73777499999999,2.677225,3.3347,23.0298,2.1864,1.0052,2.1365
2,14.25,1.1708,1.75804999999999,161.2235,126.3042,0.712,1.228,489.4442,9.2152,287.074275,1237.4,610.171025,353.143025,343.082925,372.523375,8.251,99.2575,7.85225,100.4905,4.84545,5.85702499999999,2.807025,3.33125,22.984125,2.2204,1.06,2.1090575
2,14.75,1.277625,3.11369999999999,149.422625,141.4358,0.711874999999999,3.16259999999999,579.56,9.411875,277.9236,1114.6,561.08575,323.78085,342.55465,369.982775,8.16394999999999,100,8.155,100.52265,5.023675,5.93182499999999,2.955875,3.327025,24.1637,2.3282,1.0441,2.1731
2,15.25,0.8978,1.81199999999999,135.52685,112.419875,0.759674999999999,1.54109999999999,452.621625,9.34309999999999,278.17335,976.2,455.33965,253.2575,348.1817,361.4024,7.82842499999999,100,7.549,100.547275,5.126,5.96472499999999,3.1194,3.3228,25.099025,2.3377,0.9997,2.223
2,15.75,1.4212,2.0437,107.3418,81.338175,0.729125,3.28359999999997,794.7815,10.98215,151.4847,804.6,343.1692,199.79835,349.01105,358.0869,7.83192499999999,100,8.107,100.542725,5.12125,5.96814999999999,3.288975,3.317575,25.122675,2.2462,0.9926,2.0629
2,16.25,0.9685,1.6998,101.48615,75.4068,0.6825,4.38164999999996,929.4314,11.168,92.0804,615.38,286.1331,137.3302,350.2811,353.76795,8.115625,100,7.273,100.54525,5.04495,5.95282499999999,3.454225,3.31335,22.26125,2.0059,1.0077,1.9931
2,16.75,0.9257,2.55915,99.2963499999999,68.90975,0.724,0.1069,809.06825,10.9993,35.33215,413.92,191.6847,103.89775,349.8221,354.8204,7.93575,100,7.336,100.5495,4.896125,5.89607499999999,3.6053,3.308125,19.3186,2.0681,1.0472,2.0277
2,17.25,0.9037,1.868,80.293575,59.0388999999999,0.6878,0.398024999999999,654.643425,9.5818,14.5299,200.3825,84.37345,40.9737,348.14715,352.4155,8.48559999999999,100,7.849,100.5526,4.729925,5.85612499999999,3.69835,3.303675,15.1949,2.1541,1.0044,2.1107
2,17.75,1.21085,1.923,70.35205,45.12,0.7443,1.10672499999999,654.198925,9.4326,11.3971,75.1645,13.02255,5.48325,341.3879,359.44665,9.02859999999998,100,7.182,100.545,4.529875,5.76484999999999,3.748175,3.29945,10.316075,2.112,1.0115,1.9728
2,18.25,0.8226,2.49055,62.6435,47.878375,0.6973,0.233025,469.988725,9.1046,10.38375,0,0.21105,1.0671,347.9072,357.6249,9.14717499999998,100.1,6.853,100.5638,4.305,5.651425,3.77965,3.295,6.72015,1.9695,0.8902,1.7976
2,18.75,1.0015,1.773,59.881825,42.74675,0.5611,0.189225,503.0672,8.72575,12.3404249999999,0,0.132025,0.7903,347.225875,353.23485,9.53559999999999,100.08,6.367,100.54965,4.1092,5.5384,3.79475,3.2928,5.9084,1.6702,0.802,1.7449
2,19.25,1.2196,1.8319,50.549,45.6525999999999,0.6616,0.278875,440.9594,8.57795,13.0824,0,0.20045,0.76285,346.69485,350.22335,9.24789999999998,100,6.37822499999999,100.5648,3.897225,5.429875,3.788775,3.28555,11.1095499999999,1.9605,0.9122,1.7825
2,19.75,1.6625,2.78335,47.8564,34.423,0.69095,0.5074,441.916825,8.845,15.9959,0,0.19865,0.64715,344.59015,345.62405,9.05624999999999,100,7.438575,100.58505,3.69685,5.322525,3.771175,3.280325,9.46869999999996,1.925445,0.8940925,1.9843725
2,20.25,1.398175,1.6586,49.429175,32.62695,0.60615,0.326224999999999,443.9108,9.5482,14.63495,0,0.0979000000000002,0.58795,344.4305,343.6084,8.04819999999999,100,7.202675,100.51155,3.4888,5.213125,3.741375,3.2761,8.10244999999997,1.7475225,0.8366575,1.9494325
2,20.75,1.0662,6.75759999999998,50.0826,36.561875,0.5947,0.1567,604.867399999999,9.496875,14.9218,0,0.14975,0.822750000000001,345.05685,342.01645,7.538825,100.1,7.2385,100.506975,3.3019,5.126475,3.7018,3.270875,6.98939999999998,1.978915,0.899175,1.9107275
2,21.25,1.28805,4.42474999999999,46.1252,33.4236,0.6935,0.265699999999999,440.9992,9.4524,12.2836,0,0.12345,0.67925,345.2145,340.1691,7.084275,100,7.085,100.5245,3.13545,5.05245,3.653975,3.266425,5.96222499999999,1.8680375,0.87789,1.6694425
2,21.75,1.1915,3.18275,44.783,27.502,0.584575,0.347275,621.437475,13.4836,10.87575,0,0.0242,0.53365,345.9494,338.1851,7.142325,100.0775,7.6559,100.482225,2.988475,4.9803,3.599475,3.262775,5.13604999999999,1.82077,0.8443625,2.0245575
2,22.25,1.5358,4.92715,39.49115,32.939625,0.720475000000001,0.824899999999998,565.15895,18.2228,9.25305,0,0.03195,0.525,344.5307,336.45955,7.01627499999999,100.1775,7.493,100.495075,2.892975,4.89515,3.541775,3.26125,4.411775,2.0259375,0.920622499999999,1.577265
2,22.75,1.5568,6.85622499999997,52.4957999999999,24.41395,0.670725,0.2031,463.81985,12.331875,17.1767,0,0.0804000000000002,0.51745,345.5104,336.7897,6.74369999999999,100.1,7.301,100.501525,2.812675,4.833375,3.482025,3.259175,4.02759999999999,2.0814225,0.9111875,1.79426
2,23.25,1.2464,11.12995,34.6204,19.29955,0.621975,0.376999999999999,448.39385,12.74235,16.93545,0,0.02795,0.69725,346.3407,333.714,6.97534999999999,100.1775,7.996025,100.51845,2.7408,4.77015,3.4242,3.2571,3.70072499999998,1.6887,0.9248,1.9779
2,23.75,0.78995,3.83879999999998,30.02775,6.65289999999998,0.6414,1.190825,446.32795,12.6881,14.288,0,0.02435,0.882550000000001,346.33855,336.0578,6.96317499999999,100.1775,7.622,100.489,2.652625,4.665925,3.369375,3.255575,3.59322499999998,2.036775,0.8818775,1.76988
