DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1
1,0.25,412.90785,0.36465,414.762675,0.44995,1987.3824,412.5971,0.39115,414.873675,0.480925,1986.288375,412.6177,0.39035,415.823125,0.497625,1986.75195,412.735425,0.3692,415.3539,0.457325,1988.05345,1.0057,-26.5595,0.029,406.24575,0.3241,-0.0579,-0.3644,-0.1531,-3.239275,-3.0391,0.04585,-68.8692,-8.9438,0.20055,0.766,0.61075,0.152,-27.265375,-27.907475,-27.436675,-27.769075,-29.26875,92.84035,60.238,0.090175,-28.44,-26.12975,-26.427,0,-3.88325,0.3,-1.3255,142.66,193.35,-81.189,145.5475,207.465,-1.12,-0.42,-0.12925,-0.5085,-0.60825,-0.12525,-0.37775,-0.33775,-9.9644,-5.981875,-5.9248,-4.1118,-2.1086,0.59,2.959425,4.4779,5.239325,-9.594375,-6.202875,-5.640675,-3.7727,-2.093325,0.423225,2.616675,4.4269,4.904575,-8.959425,-8.30525,-6.306975,-4.6552,-3.1815,-0.0834,2.736175,4.33135,5.511575,-9.38765,-7.9956,-5.60915,-3.7182,0.447025,2.614475,4.276475,5.184225,-5.146,-4.4193,-3.36235,-2.15655,-1.0394,1.18375,3.4265,4.72395,5.27195,-28.9419,-25.135725,-10.763575
1,0.75,412.4791,0.35965,414.843975,0.422825,1984.745375,412.37835,0.4031,415.31,0.491,1985.4235,412.7502,0.4005,415.46205,0.519975,1983.4297,412.7523,0.35455,415.6417,0.4514,1984.083225,0.9419,-26.745,0.029575,405.89035,0.2779,-0.0265,-0.3792,-0.15425,-4.68605,-2.709925,0.036,-42.89725,-7.901,0.184325,0.744,0.58,0.17,-27.4545,-28.0843,-27.6625,-28.35355,-29.270375,92.81115,61.25,0.0943,-28.77,-26.3885,-26.682,0,-3.6655,0.3,-1.401,141.67,194.19,-80.228,144.16,206.975,-1.12,-0.42,-0.12,-0.51,-0.60825,-0.12525,-0.38,-0.34,-10.0914,-6.02905,-5.9482,-4.1193,-2.11175,0.589,2.959425,4.47745,5.23885,-9.62505,-6.237475,-5.66855,-3.785375,-2.0961,0.423225,2.615125,4.4259,4.9036,-9.000925,-8.3181,-6.31465,-4.661,-3.173025,-0.1128,2.734725,4.3298,5.510575,-9.39795,-7.988,-5.62015,-3.71345,0.447025,2.61345,4.275475,5.18245,-5.1672,-4.453,-3.361525,-2.1614,-1.040475,1.183375,3.4255,4.72295,5.271725,-30.27,-25.425,-10.861
1,1.25,413.3966,0.3697,415.2312,0.4682,1984.2703,413.44775,0.3965,415.516225,0.4861,1987.6886,413.650025,0.420125,415.98525,0.50225,1983.92885,413.6919,0.34765,416.043,0.4391,1985.069875,1.03995,-26.8342,0.029575,405.1247,0.2554,-0.3456,-0.515,-0.482775,-8.1709,-2.058375,0.045575,-46.76,-6.701125,0.247925,0.754,0.56225,0.156,-27.614,-28.2656,-28.1324,-29.101,-29.4755,92.783825,62.8615,0.1128,-28.8915,-27.0005,-26.668,0,-3.718,0.3,-1.362,142.2625,194.4375,-78.35625,144.02,206.24,-1.13,-0.42,-0.12,-0.50875,-0.61,-0.1355,-0.378,-0.33,-10.19055,-6.084825,-5.96625,-4.12305,-2.1154,0.5875,2.958425,4.4764,5.23815,-9.6506,-6.24585,-5.7004,-3.7994,-2.099,0.424225,2.6134,4.4246,4.9026,-9.068,-8.3444,-6.3244,-4.671375,-3.1694,-0.1126,2.733725,4.3286,5.5086,-9.4176,-8.0216,-5.6302,-3.7262,0.446,2.611425,4.2742,5.1814,-5.223325,-4.499,-3.3673,-2.162825,-1.0428,1.182,3.425,4.7222,5.2704,-31.891,-25.897,-10.952
1,1.75,412.9586,0.3193,414.222,0.4195,1991.47275,412.68475,0.3518,414.551,0.4585,1995.18,413.073475,0.36535,414.826625,0.5161,1982.027325,413.429,0.31,416.07985,0.4618,1984.105,0.9671,-26.8599,0.03155,404.9459,0.26485,-0.4147,-0.3877,-0.36405,-7.059,-1.76655,0.0441,-54.381925,-8.019,0.23375,0.798,0.62025,0.166,-27.813625,-28.4906,-28.1315,-29.040925,-29.05705,92.7864,63.4735,0.129025,-28.993,-26.8055,-26.544,0,-3.756,0.2,-1.262,142.1375,196.0875,-78.31875,144.4,205.26,-1.12,-0.42,-0.13,-0.50875,-0.61,-0.13,-0.37,-0.338,-10.223825,-6.136325,-5.98475,-4.12725,-2.1199,0.5875,2.958425,4.4752,5.23715,-9.6428,-6.261825,-5.7276,-3.81315,-2.1026,0.425225,2.6116,4.4236,4.9016,-9.1964,-8.3648,-6.335,-4.6736,-3.161,-0.1126,2.733,4.3268,5.5078,-9.353,-8.0956,-5.6408,-3.732,0.446,2.610425,4.2734,5.1796,-5.325125,-4.5498,-3.364125,-2.158125,-1.048,1.1805,3.424,4.7214,5.2694,-32.11475,-26.726125,-11.42
1,2.25,412.994,0.3673,414.3438,0.453425,1985.92525,412.3902,0.3855,414.21395,0.4812,1989.73565,412.9426,0.3657,415.99875,0.46025,1989.256125,413.2497,0.3146,415.0794,0.4482,1992.6205,0.8984,-27.8046,0.027,404.0774,0.36175,-0.473675,-0.3118,-0.59,-6.255425,-1.8154,0.046,-68.77505,-8.012025,0.203,0.64625,0.5705,0.18,-28.18055,-28.8112,-28.48825,-29.396,-30.2873,92.8019,64.89,0.134975,-29.2695,-27.2035,-26.56,0,-3.758,0.22,-1.27025,141.125,192.575,-78.0625,143.04,204.36,-1.12875,-0.42,-0.13,-0.50875,-0.61,-0.13,-0.37,-0.338,-9.80185,-6.1734,-6.007375,-4.1382,-2.1266,0.606325,2.957425,4.4742,5.2367,-9.6672,-6.25985,-5.7548,-3.82615,-2.1064,0.425775,2.6108,4.4224,4.900625,-9.317,-8.3828,-6.345,-4.6804,-3.1518,-0.1116,2.731725,4.3258,5.506,-9.3432,-8.1786,-5.6546,-3.7392,0.4452,2.609,4.2724,5.1786,-5.5146,-4.603,-3.3622,-2.15225,-1.052625,1.1798,3.424,4.7206,5.2694,-31.61875,-25.664575,-12.064125
1,2.75,413.037675,0.3118,414.0622,0.4032,1984.562,412.49765,0.3074,414.6979,0.43855,1981.8173,413.05875,0.343,414.5414,0.5052,1980.3317,413.19,0.2872,414.6359,0.4329,1985.070375,0.9709,-26.74485,0.02445,404.85725,0.366325,-0.252,-0.2847,-0.37715,-4.3016,-1.6629,0.0456,-50.436875,-8.790225,0.20395,0.77,0.63,0.15,-27.9714,-28.8252,-28.48115,-29.07535,-30.2119,92.78785,64.72025,0.1551,-29.157,-26.9955,-26.594,0,-3.8,0.22,-1.358,138.15,193.45,-79.0225,142.72,205.96,-1.12,-0.42,-0.13,-0.5,-0.6085,-0.1255,-0.368,-0.34,-10.22265,-6.21555,-6.0238,-4.137875,-2.1289,0.6085,2.957425,4.4732,5.23615,-9.7214,-6.31525,-5.7822,-3.838675,-2.1108,0.42555,2.6092,4.4214,4.899625,-9.4182,-8.3966,-6.3544,-4.6874,-3.1434,-0.1114,2.732175,4.324,5.505,-9.3496,-8.2434,-5.6654,-3.7458,0.4444,2.607475,4.2722,5.1776,-5.6252,-4.6556,-3.37245,-2.1473,-1.0579,1.181,3.4238,4.7202,5.2684,-31.681,-25.8589,-12.15595
1,3.25,413.052725,0.303525,415.97005,0.40225,1981.7689,412.76215,0.32045,415.74645,0.434675,1981.21115,413.3105,0.33605,416.7222,0.434075,1980.158225,413.5628,0.28315,416.380425,0.37745,1979.399375,1.0385,-26.876,0.0315,404.934,0.352225,-0.62075,-0.2355,-0.5219,-6.695925,-1.80975,0.051,-69.026575,-8.2357,0.2095,0.8115,0.58,0.142,-28.125,-28.988,-28.58445,-29.5618,-30.38895,92.778725,61.8255,0.146,-29.615,-27.1605,-26.478,0,-3.926,0.2,-1.286,139.3125,192.6625,-79.23375,144.86,205.9,-1.12875,-0.42,-0.12975,-0.5,-0.61,-0.1355,-0.368,-0.33,-10.226825,-6.25855,-6.04385,-4.142125,-2.135125,0.60675,2.956425,4.4722,5.23515,-9.7902,-6.35585,-5.81,-3.8508,-2.1146,0.425875,2.6082,4.4204,4.898625,-9.5134,-8.3982,-6.3612,-4.695,-3.1352,-0.1106,2.7319,4.323,5.5032,-9.4356,-8.3204,-5.6698,-3.758075,0.4444,2.606475,4.2712,5.1766,-5.618,-4.7068,-3.37935,-2.14205,-1.0629,1.1788,3.4236,4.7194,5.2674,-33.188,-25.8101,-12.05585
1,3.75,412.78,0.2982,413.8662,0.3914,1985.1772,412.9263,0.3335,413.12,0.473,1984.08,413.497475,0.3352,414.4592,0.4574,1981.4517,413.09255,0.27795,416.72675,0.37105,1985.8123,1.1513,-27.5888,0.03155,404.800875,0.344,-0.30875,-0.3033,-0.1445,-6.5392,-3.29465,0.034,-71.68735,-8.14,0.20075,0.76075,0.56,0.16,-28.3356,-29.119125,-29.76475,-30.0455,-29.94255,92.79,62.9845,0.155275,-29.861,-27.2005,-26.724,0,-3.77775,0.2,-1.384,138.26,189.26,-77.92875,143.02,204.6,-1.12,-0.42,-0.13,-0.509,-0.61,-0.15,-0.36,-0.33,-10.2634,-6.288725,-6.0626,-4.14175,-2.1364,0.58715,2.956425,4.47045,5.2348,-9.861375,-6.39905,-5.83265,-3.8652,-2.11885,0.426425,2.606925,4.419225,4.897625,-9.459775,-8.4061,-6.366475,-4.699375,-3.12605,-0.0832,2.730175,4.3217,5.502475,-9.51125,-8.3245,-5.668875,-3.7578,0.443925,2.605,4.270475,5.1749,-5.5549,-4.752275,-3.3812,-2.1362,-1.063125,1.179,3.4235,4.719725,5.267175,-33.0091,-25.94125,-12.078025
1,4.25,412.803725,0.3015,413.761525,0.39945,1980.6433,412.72175,0.3711,413.32995,0.48045,1980.130875,413.498475,0.33575,416.238825,0.458775,1982.336225,413.353125,0.272875,414.835175,0.373075,1985.0099,1.03415,-27.463675,0.024625,404.99825,0.33685,-0.84935,-0.3145,-0.68025,-5.93795,-2.62975,0.04705,-55.97175,-7.953875,0.228675,0.73875,0.5905,0.16,-28.3922,-29.242075,-29.316,-29.4829,-30.33135,92.8166,62.894,0.16005,-29.67025,-26.9765,-26.843,0,-3.60725,0.2,-1.30725,140.28,189.58,-76.413,142.485,203.2975,-1.13,-0.42,-0.13,-0.5,-0.61,-0.14,-0.37,-0.33775,-10.3324,-6.339425,-6.07695,-4.1448,-2.1396,0.58625,2.95545,4.46945,5.234325,-9.94,-6.43765,-5.85885,-3.88025,-2.122625,0.42675,2.60515,4.418225,4.896625,-9.44505,-8.42655,-6.373475,-4.706975,-3.118575,-0.0828,2.73035,4.3204,5.5017,-9.59625,-8.33545,-5.67345,-3.764,0.4436,2.604475,4.269475,5.1739,-5.528625,-4.797525,-3.3835,-2.13245,-1.0647,1.17855,3.423275,4.718725,5.266175,-32.089325,-24.465675,-12.42395
1,4.75,412.769,0.3055,413.94115,0.44925,1982.31185,412.577,0.372125,414.351,0.49785,1982.705,412.9584,0.338,414.4478,0.4888,1980.3005,413.723875,0.269625,414.64505,0.42935,1981.2118,0.98545,-27.544625,0.028875,406.87065,0.3173,-0.8987,-0.2731,-1.01,-6.127975,-2.19695,0.050575,-48.3825,-7.375025,0.216725,0.842,0.621,0.16,-28.618825,-29.295575,-29.40245,-29.50865,-30.57065,92.8343,63.25875,0.151,-29.8555,-27.06125,-26.8455,0,-3.53775,0.2,-1.2055,141.17,191.62,-77.239,142.4775,201.81,-1.13,-0.42,-0.1295,-0.51,-0.61,-0.13,-0.37,-0.34,-10.412,-6.38555,-6.08825,-4.1528,-2.146075,0.58655,2.955425,4.468675,5.233325,-10.02785,-6.469525,-5.8828,-3.892825,-2.12695,0.4263,2.604375,4.417225,4.895625,-9.453275,-8.454425,-6.3827,-4.716125,-3.1111,-0.083,2.728625,4.3197,5.499925,-9.687325,-8.3392,-5.679475,-3.7651,0.4428,2.603,4.268475,5.172125,-5.577775,-4.8352,-3.392025,-2.128,-1.068125,1.1786,3.422275,4.71795,5.265175,-32.476175,-24.353725,-12.45205
