DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,SH,LE,SLE,G,TS_1_1_1,TS_1_2_1,RH,PA,CO2,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,H2O,PPFD_DIF
1,13.25,0.134,-0.865,2.5575,-0.06325,-0.02,-0.03075,-13.55725,-0.15425,8.5775,-0.212,-5.54725,-0.1255,0.334,29.06,76.64,379.607,1.82,74.715,914.67675,499.525,320.7,181.4,191.775,302.625,2.633,189.81925
1,13.75,0.144,-0.577,2.68475,-0.0175,0.013,-0.03,-19.859,-0.111,8.282,-0.2015,-5.58975,-0.1205,0.383,28.75,76.62,379.235,1.78,66.285,887.79975,476.65,287.3,163.975,190.975,303.4,2.6165,185.0965
1,14.25,0.13225,-0.973,2.798,-0.008,0.02075,-0.022,-19.655,-0.32,6.7495,-0.159,-5.618,-0.11775,0.38725,29.05,76.61,379.01925,1.8375,49.0925,774.1525,409.575,296.05,132.925,191.325,302.05,2.54525,175.96675
1,14.75,0.1365,-0.938,2.582,-0.004,0.003,-0.0255,-22.671,-0.368,4.968,-0.2095,-5.63075,-0.112,0.3905,30.06,76.6,378.816,1.8525,34.5125,679.9525,332.025,288.1,128.325,190.175,300.65,2.537,155.806
1,15.25,0.119,-0.988,2.422,-0.005,-0.001,-0.022,-24.91,-0.413,3.714,-0.233,-5.63,-0.11325,0.40375,30.97,76.58,378.76,1.775,16.57,514.18275,266.6,255.275,108.325,190.875,296.95,2.581,138.6975
1,15.75,0.1225,-1.033,2.298,-0.0065,0.009,-0.019,-22.995,-0.566,2.099,-0.3105,-5.48525,-0.115,0.44075,30.4,76.58,378.546,1.735,0.08075,379.314,186.925,234.5,81.1,188.35,293.65,2.6,125.647
1,16.25,0.09575,-1.518,2.058,0.035,0.047,-0.013,-23.7945,-0.73,1.115,-0.197,-5.55375,-0.1145,0.46425,31.49,76.57,378.514,1.65,-27.5725,244.94175,122.075,99.185,51.4675,187.15,289.125,2.602,110.21075
1,16.75,0.0865,-2.098,1.633,0.05,0.03625,-0.007,-21.0615,-1.071,0.2195,-0.29725,-5.53775,-0.116,0.4645,33.22,76.56,378.47075,1.655,-64.83225,118.09575,55.825,13.4025,25.4975,184.675,282.65,2.60575,76.8635
1,17.25,0.055,-2.603,1.2465,0.028,0.02525,0.00125,-24.2075,-1.866,-0.35275,-0.30675,-5.543,-0.12325,0.4645,35.23,76.55,378.67975,1.605,-97.475,28.10975,7.7115,0,6.3425,183.425,274.325,2.6615,26.8955
1,17.75,0.056,-3.35,1.403,0.064,0.0455,0.002,-32.9135,-2.3045,-0.9905,-0.34575,-5.621,-0.1225,0.46275,38.51,76.56,379.2415,1.38,-100.05,0,-1.8205,0,1.10625,181.6,268.975,2.7985,0
1,18.25,0.04925,-3.818,1.453,0.094,0.054,0.0085,-34.15975,-2.0785,-0.905,-0.32725,-5.63625,-0.154,0.44425,41.68,76.571,379.4635,1.2325,-95.075,0,-2.68475,0,0.32425,180.3,265.3,2.8,0
1,18.75,0.056,-4.052,1.548,0.104,0.07375,0.01025,-39.451,-1.5495,-1.473,-0.38175,-5.502,-0.16025,0.4435,41.93,76.571,379.793,0.985,-96.8,0,-2.3215,0,0.5675,179.7,263.425,2.6855,0
1,19.25,0.066,-4.278,1.634,0.061,0.029,0.004,-46.76175,-0.989,-1.307,-0.3325,-5.72575,-0.2215,0.4425,42.735,76.565,380.20175,1.085,-98.425,0,-2.178,0,0.6385,179.25,260.625,2.60175,0
1,19.75,0.063,-4.6535,1.759,0.086,0.079,0,-42.56075,-0.9515,-1.218,-0.236,-5.818,-0.2225,0.442,43.225,76.59,380.686,1.055,-97.3,0,-2.141,0,0.57,178.175,260.725,2.533,0
1,20.25,0.06525,-5.05475,1.7005,0.0185,0.0225,-0.00825,-42.1675,-1.146,-1.055,-0.382,-5.95225,-0.24525,0.441,42.6875,76.5975,381.055,1.05,-94.675,0,-2.205,0,0.542,178.125,258.02525,2.524,0
1,20.75,0.067,-5.37975,1.72,0.03625,0.016,-0.004,-50.4065,-0.843,-0.92025,-0.28,-6.056,-0.24825,0.419,42.9925,76.6025,381.374,0.96,-93.4,0,-1.979,0,0.503,177.725,257.6,2.47725,0
1,21.25,0.07325,-5.374,1.748,0.041,0.027,-0.006,-48.31325,-0.922,-0.78725,-0.34525,-6.11475,-0.248,0.39675,43.98,76.625,381.6745,0.905,-91.025,0,-1.95725,0,0.44325,177.425,256.62575,2.3745,0
1,21.75,0.061,-5.347,1.788,0.0585,0.0445,-5e-04,-48.689,-1.37775,-0.7415,-0.19875,-5.97075,-0.2655,0.397,44.5125,76.62,382.0195,1.075,-87.375,0,-1.94325,0,0.4185,177.85,256.925,2.3995,0
1,22.25,0.07025,-5.518,1.72425,0.072,0.0835,-0.01775,-46.54025,-0.774,-1.0205,-0.20775,-6.10925,-0.26475,0.3695,45.5675,76.645,382.43675,0.93,-88.475,0,-1.829,0,0.51125,177.4,254.925,2.407,0
1,22.75,0.056,-6.04525,1.77675,0.054,0.047,-0.01,-50.973,-1.408,-1.444,-0.206,-6.23575,-0.3355,0.365,45.04,76.6425,382.553,0.9375,-88.575,0,-1.86025,0,0.478,177.275,253.9,2.3785,0
1,23.25,0.06825,-6.404,1.84175,0.0735,0.068,-0.0065,-57.26225,-0.573,-0.725,-0.219,-6.28825,-0.33725,0.33525,44.64,76.6325,382.2535,0.94,-87.95,0,-1.817,0,0.39375,176.025,252.2,2.333,0
1,23.75,0.074,-6.31325,1.8105,0.07675,0.07625,-0.008,-52.13975,-0.903,-1.1115,-0.2415,-6.27475,-0.3365,0.315,44.505,76.6225,382.5845,0.9725,-88.625,0,-1.89975,0,0.3025,176.1,251.45,2.389,0
2,0.25,0.073,-4.971,2.085,0.1695,0.168,-0.01075,-59.977,-0.48875,-1.596,-0.25825,-5.178,-0.06,0.644,43.595,76.465,383.382,0.8375,-97.225,0,-2.0855,0,0.5,183.8,266.225,2.575,0
2,0.75,0.073,-5.1235,1.99275,0.09725,0.077,-0.00725,-56.902,-0.75,-0.945,-0.225,-5.139,-0.081,0.595,45.86,76.47,383.268,0.885,-95.475,0,-2.09,0,0.52375,184.225,265.775,2.506,0
2,1.25,0.081,-5.10525,2.082,0.149,0.146,-0.009,-63.067,-0.571,-1.213,-0.212,-5.248,-0.13,0.6005,44.67,76.46,383.314,0.775,-97.025,0,-2.021,0,0.5085,184.5,265,2.569,0
2,1.75,0.069,-5.4215,2.109,0.11525,0.108,-0.00725,-65.559,-0.772,-1.18,-0.3,-5.303,-0.101,0.5595,43.86,76.45,383.353,0.67,-94.05,0,-2.107,0,0.40775,185.35,264.525,2.501,0
2,2.25,0.078,-5.4245,2.2135,0.16325,0.154,-0.005,-58.958,-0.803,-0.908,-0.434,-5.307,-0.103,0.5485,45.5775,76.4325,383.518,0.71,-94.125,0,-2.12175,0,0.52225,184.375,262.425,2.288,0
2,2.75,0.094,-5.66175,2.29975,0.10175,0.10025,-0.008,-66.729,-0.836,-0.678,-0.317,-5.29975,-0.1295,0.539,42.555,76.4225,383.552,0.7,-97.275,0,-2.228,0,0.46725,183.025,261.625,2.287,0
2,3.25,0.087,-5.7155,1.95175,0.069,0.07,-0.005,-59.98,-0.878,-0.985,-0.298,-5.2985,-0.1285,0.517,42.1725,76.415,383.598,0.75,-98.025,0,-2.16175,0,0.444,181.425,261.7,2.233,0
2,3.75,0.08075,-5.613,2.05475,0.14625,0.146,-0.0085,-59.59025,-0.802,-0.9545,-0.19175,-5.245,-0.095,0.4915,42.1275,76.4025,383.663,0.725,-94.8,0,-2.118,0,0.525,179.625,260.7,2.21275,0
2,4.25,0.102,-6.08325,1.94875,0.168,0.157,-0.011,-65.0895,-0.68925,-1.1585,-0.315,-5.32175,-0.1475,0.4565,42.545,76.4125,383.8605,0.7075,-94,0,-2.226,0,0.5185,179.4,259.4,2.25875,0
2,4.75,0.063,-6.1945,1.9935,0.098,0.095,-0.0145,-59.40525,-0.66675,-0.6975,-0.26125,-5.356,-0.15425,0.4295,41.5125,76.4025,383.90475,0.67,-95.475,0,-2.1255,0,0.46025,180,258.7,2.18225,0
2,5.25,0.088,-6.18475,2.043,0.1095,0.119,-0.011,-61.01075,-0.712,-0.938,-0.209,-5.34925,-0.169,0.442,41.3875,76.41025,384.064,0.78,-93.075,0,-2.13075,0,0.55075,180.625,259.275,2.266,0
2,5.75,0.092,-6.58725,2.174,0.0745,0.092,-0.0195,-63.206,-0.781,-1.316,-0.231,-5.31625,-0.159,0.4505,41.8925,76.43,384.05,0.73,-92.95,0,-2.19475,0,0.484,181.725,260.20075,2.28225,0
2,6.25,0.08675,-6.3485,2.2135,0.0945,0.11625,-0.0105,-55.9945,-0.61,-1.17825,-0.1785,-5.276,-0.179,0.4215,42.2125,76.4425,384.06825,0.705,-94.625,0,-2.16275,0,0.35125,181.65,260.9,2.29925,0
2,6.75,0.09,-6.41125,2.03825,0.074,0.067,-0.009,-54.386,-0.65,-0.708,-0.219,-5.2105,-0.18,0.4095,41.835,76.445,384.2275,0.76,-95.575,0,-1.86375,0,0.49425,181.1,259.226,2.3045,0
2,7.25,0.05975,-6.8785,1.954,0.0745,0.07575,-0.011,-52.656,-0.618,-0.53375,-0.134,-5.36075,-0.1975,0.404,42.205,76.4525,384.132,0.6975,-89.975,3.02475,1.4745,0,2.4795,180.05,259.7,2.227,4.04025
2,7.75,0.07975,-6.31725,1.846,0.09675,0.1135,-0.016,-50.777,-0.15925,-1.0585,-0.105,-5.38,-0.1825,0.404,42.045,76.49,384.082,0.76,-63.3,56.09725,28.4975,0,16.525,180.475,262.525,2.267,50.40875
2,8.25,0.087,-4.9135,1.75325,0.108,0.124,-0.026,-31.625,0.226,-0.162,-0.08,-5.355,-0.1815,0.424,38.3575,76.52,384.0895,0.95,-25.37,181.121,100.425,0,39.22,181.85,270.05,2.41275,105.9665
2,8.75,0.08275,-3.654,1.56,0.03,0.09525,-0.053,-18.73225,0.381,1.20825,-0.15475,-5.198,-0.1725,0.4105,34.2825,76.5525,383.70825,1.2025,2.91575,333.65925,175.95,4.1105,51.6525,184.55,276.75,2.3935,133.19425
2,9.25,0.107,-2.722,1.593,0.014,0.093,-0.075,-16.405,0.6615,2.4725,-0.242,-5.19625,-0.1475,0.4255,32.11325,76.5625,382.907,1.345,19.8025,530.77575,263.57575,86.1,64.84275,185.85,284.325,2.413,144.45925
2,9.75,0.122,-1.826,1.66275,-0.009,0.0475,-0.061,-15.0925,0.601,4.56875,-0.41625,-4.835,-0.135,0.425,29.03,76.5625,382.30025,1.735,40.1675,743.17,361,151.5,79.26,187.225,291.2,2.36625,154.79375
2,10.25,0.172,-1.09,2.198,-0.05,0.01,-0.0455,-9.804,0.466,7.165,-0.4,-4.802,-0.11325,0.4175,27.48,76.55,381.4965,1.88,63.41,954.511,467.7,171.5,94.1,188.5,297.2,2.5355,159.773
2,10.75,0.1905,-0.56825,2.375,-0.048,-0.011,-0.0405,-9.8045,0.384,9.352,-0.2555,-4.782,-0.011,0.44825,26.76,76.58,381.1055,2.11,83,1047.579,509.1,171.5,103,190.5,302.1,2.582,175.19
2,11.25,0.217,-0.262,2.56675,-0.088,-0.07175,-0.037,-9.159,0.26425,10.29575,-0.226,-4.746,0.037,0.453,27.07,76.58,380.88525,2.275,95.3,1180.04125,575.275,171.5,109.375,191.9,306.65,2.55625,190.09525
2,11.75,0.198,0.20025,2.7725,-0.1155,-0.089,-0.0295,-7.8945,0.1055,11.917,-0.4485,-4.68175,0.0645,0.4665,26.5825,76.55,380.551,2.445,102,1151.24,593.675,171.4,115.25,194.95,309.5,2.5245,194.8625
2,12.25,0.184,0.43625,2.89,-0.11075,-0.0825,-0.0285,-7.748,0.128,12.684,-0.226,-4.711,0.0685,0.534,26.18,76.55,380.22,2.425,104.7,1093.62,622.5,171.4,116.2,197.6,310.8,2.498,198.016
2,12.75,0.19675,0.68225,2.994,-0.12,-0.103,-0.028,-6.7115,0.1865,11.4225,-0.206,-4.514,0.079,0.5555,26.0225,76.5375,379.865,2.5,108.025,1213.857,629.7,171.4,115.575,197.15,311.975,2.6005,216.82
2,13.25,0.20475,0.59675,3.0615,-0.103,-0.07725,-0.023,-7.87075,-0.11175,11.79275,-0.226,-4.595,0.0785,0.5885,25.39,76.5,379.6345,2.54,106.4,1199.4,631.325,171.4,113.35,197.825,312.975,2.6955,213.67325
2,13.75,0.21675,0.68525,3.087,-0.05275,-0.033,-0.024,-8.6045,-0.16025,10.968,-0.409,-4.62925,0.079,0.6185,24.38,76.48,379.438,2.39,101.2,1152.939,608.7,171.4,110.5,198.3,313.2,2.5885,208.9
2,14.25,0.22925,0.9765,3.02875,-0.05975,-0.0425,-0.0205,-8.595,-0.0725,8.647,-0.2435,-4.66925,0.079,0.6345,24.8575,76.46775,379.23225,2.4525,82.75,1025.43425,527.325,171.3,104.275,199.2,312.275,2.63425,198.79125
2,14.75,0.24375,0.79575,2.98425,-0.0765,-0.066,-0.017,-12.62,-0.14075,8.649,-0.2405,-4.668,0.0905,0.6335,24.08,76.45,378.9275,2.58,68.5875,906.38825,472.95,171.3,96.45,199.125,310.525,2.6005,178.0855
2,15.25,0.22775,0.8185,3.042,-0.024,-0.01325,-0.014,-21.7425,-0.219,7.333,-0.275,-4.66725,0.1005,0.64325,24.87,76.46,378.884,2.45,45.47,732.377,375.7,168.325,84,198.7,308.3,2.5865,165.1
2,15.75,0.2095,0.7665,2.955,0.015,0.025,-0.01,-22.7,-0.36,6.408,-0.284,-4.51275,0.102,0.64275,26.01,76.45,378.7915,2.3525,25.82,539.952,268.1,125.425,70.27,198.2,306.4,2.6865,159.918
2,16.25,0.192,0.309,2.58825,0.017,0.02375,-0.009,-24.5345,-0.532,4.31925,-0.1705,-4.6005,0.0995,0.646,26.6975,76.4425,378.72275,2.24,4.6145,440.02525,226.15,67.305,57.2825,196.3,305.425,2.6575,140.561
2,16.75,0.1565,0.12,2.263,0.06275,0.055,-0.008,-27.463,-0.6995,1.501,-0.1985,-4.63675,0.0985,0.649,26.6525,76.4425,378.67775,2.215,-26.7425,270.594,140,9.9925,42.6725,193.825,302.225,2.889,116.90375
2,17.25,0.1335,-0.202,1.93225,0.047,0.049,-0.006,-27.458,-0.852,0.196,-0.242,-4.6545,0.09825,0.649,29.01,76.45,378.521,2.095,-60.7975,140.27625,70.845,0,26.215,192.075,298.55,2.8585,88.60325
2,17.75,0.09025,-0.675,1.622,0.053,0.03625,-0.002,-28.984,-1.48025,-0.4185,-0.28625,-4.6525,0.09875,0.64825,30.545,76.4525,378.491,1.83,-94.2,32.398,13.7675,0,7.44,189.7,293.725,2.92175,31.02575
2,18.25,0.0535,-1.0595,1.50825,0.08425,0.0405,0.004,-38.515,-2.362,-0.6095,-0.2125,-4.64575,0.09775,0.64725,33.605,76.46025,378.839,1.5625,-109.475,0,-1.45,0,1.28975,188.15,287.85,3.03425,0
2,18.75,0.0625,-1.95125,1.487,0.084,0.06,0.008,-39.494,-2.545,-0.934,-0.258,-4.54175,0.0985,0.64675,36.3075,76.46,379.39625,1.3475,-108.025,0,-2.9225,0,0.6185,189.7,282.725,3.1505,0
2,19.25,0.058,-2.40675,1.587,0.098,0.053,0.011,-42.692,-1.677,-0.953,-0.309,-4.7955,0.096,0.64375,39.3775,76.4775,379.689,1.2725,-105.35,0,-2.756,0,0.65275,186.575,280.1,3.0115,0
2,19.75,0.065,-2.59425,1.762,0.115,0.081,0.005,-48.671,-1.239,-1.265,-0.378,-4.98475,0.10025,0.64675,40.39,76.5025,380.384,1.29,-104.2,0,-2.48,0,0.70775,184.725,277.05,3.0015,0
2,20.25,0.06,-2.9985,1.802,0.103,0.083,0.002,-46.998,-1.057,-0.883,-0.3625,-5.08575,0.1015,0.64125,40.645,76.52025,380.916,1.0875,-102.575,0,-2.40125,0,0.5665,184.45,274.825,2.9035,0
2,20.75,0.063,-3.37125,1.97,0.1325,0.10175,0.00325,-47.828,-1.023,-1.017,-0.302,-5.18025,0.09675,0.64125,41.63,76.5025,381.518,1.14,-101.725,0,-2.19725,0,0.577,184.65,273.3,2.81425,0
2,21.25,0.066,-3.56625,1.927,0.09775,0.083,0.00125,-47.9915,-0.8415,-1.3015,-0.317,-5.166,0.09,0.647,41.6975,76.495,381.847,0.915,-101.45,0,-2.17825,0,0.61375,185.975,271.675,2.74425,0
2,21.75,0.0625,-4.01025,1.877,0.114,0.093,-5e-04,-53.215,-0.9455,-1.018,-0.283,-5.0745,0.074,0.64775,41.1675,76.49,382.32,0.84,-99.45,0,-2.21575,0,0.611,186.1,270.525,2.81375,0
2,22.25,0.07125,-3.9255,1.993,0.11075,0.09825,-0.003,-52.65325,-0.6495,-0.7885,-0.21325,-5.2435,0.059,0.6425,40.76,76.4925,382.6265,0.805,-98.5,0,-2.058,0,0.5455,185.625,269.75,2.77,0
2,22.75,0.07525,-4.2765,1.895,0.104,0.0855,0.004,-48.57375,-0.92725,-1.40825,-0.2135,-5.28175,0.00225,0.6435,41.805,76.4875,382.86725,0.8575,-96.9,0,-2.293,0,0.5195,184.65,268.675,2.72375,0
2,23.25,0.07025,-4.441,1.937,0.12625,0.10275,-0.006,-56.94825,-0.715,-1.39775,-0.38375,-5.27275,-0.03525,0.6435,42.3825,76.4775,382.93175,0.935,-97.275,0,-2.11875,0,0.46575,185.5,267,2.61875,0
2,23.75,0.07525,-4.398,1.953,0.15,0.16,-0.007,-49.92375,-0.664,-1.48675,-0.33,-5.2765,-0.05875,0.6435,42.565,76.4775,383.10775,0.85,-98.225,0,-2.161,0,0.58675,184.175,267.2,2.6725,0
3,0.25,0.15025,-2.79075,1.978,0.141,0.1235,-0.01225,-55.46225,-0.7535,-0.437,-0.3845,-20.9375,0.212,0.66225,38.56,76.52,384.869,1.495,-109.45,0,-2.45675,0,0.845,185.75,282.625,3.349,0
3,0.75,0.1255,-2.8965,2.038,0.195,0.18975,-0.0095,-57.06625,-0.76825,0.07625,-0.14525,-21.5775,0.211,0.66225,37.6375,76.5025,385.235,1.425,-109.125,0,-2.4985,0,0.77225,184.6,281.95,3.35,0
3,1.25,0.12575,-3.269,2.047,0.143,0.17125,-0.01225,-60.96775,-0.838,0.1825,-0.202,-21.6975,0.20925,0.66075,39.3025,76.495,385.152,1.34,-107.8,0,-2.45125,0,0.8045,183.875,280.475,3.376,0
3,1.75,0.1405,-3.62175,2.118,0.154,0.149,-0.01325,-57.20225,-0.574,-0.19025,-0.33225,-22.0125,0.2075,0.66075,38.87,76.4925,385.183,1.3475,-108.875,0,-2.4085,0,0.737,186.15,280.35,3.338,0
3,2.25,0.128,-3.7255,2.057,0.14125,0.13625,-0.008,-54.318,-0.679,-0.1115,-0.42275,-21.8825,0.2075,0.66075,40.33,76.485,385.336,1.33,-108.3,0,-2.4865,0,0.75825,184.125,278.975,3.314,0
3,2.75,0.11425,-3.628,1.95,0.173,0.16025,-0.01575,-56.24725,-0.7005,-0.3005,-0.38575,-21.95,0.208,0.65975,39.595,76.4725,385.448,1.32,-106.825,0,-2.4745,0,0.75225,184.6,277.85,3.326,0
3,3.25,0.109,-3.697,1.832,0.171,0.1665,-0.01575,-58.84575,-0.54975,-0.16,-0.301,-22.3,0.19975,0.65925,42.0975,76.45,385.609,1.39,-106.65,0,-2.387,0,0.772,183.975,279.6,3.334,0
3,3.75,0.1315,-3.87975,2.087,0.201,0.194,-0.02175,-61.241,-0.572,0.0695,-0.22125,-22.8775,0.19875,0.6605,40.11,76.4225,385.588,1.31,-107.35,0,-2.35925,0,0.733,184.375,277.3,3.233,0
3,4.25,0.13175,-4.02025,2.087,0.20875,0.2085,-0.016,-58.21475,-0.51875,0.056,-0.275,-22.98,0.20175,0.66025,40.865,76.43,385.737,1.315,-107.675,0,-2.3685,0,0.7665,182.5,277.025,3.313,0
3,4.75,0.124,-4.442,2.075,0.169,0.1765,-0.01575,-55.4315,-0.6755,0.202,-0.26375,-22.4875,0.19425,0.66025,41.565,76.43,385.867,1.1875,-106.75,0,-2.408,0,0.7355,181.425,278.275,3.266,0
3,5.25,0.12925,-4.58675,1.98,0.203,0.20175,-0.018,-54.566,-0.679,-5e-04,-0.292,-23.4125,0.18975,0.6605,42.41,76.435,385.878,1.1325,-106.65,0,-2.36525,0,0.738,181.15,276.9,3.306,0
3,5.75,0.107,-4.52575,2.062,0.154,0.17375,-0.01375,-57.4415,-0.5395,-0.0095,-0.391,-23.155,0.179,0.65975,41.445,76.4325,385.942,1.0975,-106.25,0,-2.332,0,0.74925,181.825,276.175,3.258,0
3,6.25,0.10825,-4.58325,1.927,0.16325,0.16825,-0.019,-51.57875,-0.5385,0.03475,-0.3955,-23.02,0.176,0.6605,40.84,76.45525,385.885,1.095,-106.6,0,-1.733,0,1.0315,181.925,274.825,3.217,0
