DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_2_2,H2O_1_3_2,H2O_1_4_2,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3
1,0.25,4.0655029618175,-2.25978220921581,0.328890688501641,0.103941308629838,-0.0157988767147314,0.369900594317725,-0.198209986269711,-0.19317818279842,0.166072105754405,-14.1017004985667,-1.00549294486183,0.528726204451601,3.36,2.32,0.81,-2.4299,-2.852,-2.97415,-3.6849,-4.4594,86.16759,68.76,1.55945,-3.965,-3.41,-3.73,0.3,-2.75,1.45,0.24,232.3,296,237.35,293,0.045,0.05,-0.205,0,0.09,-0.12,0.1,-0.27,-1.448,-0.805,0.1875,0.934,1.903,4.649,5.7155,7.1495,9.0265,-1.6455,-0.7805,0.056,0.2165,1.484,3.4805,4.659,6.11,9.0915,-1.912,-1.1345,-0.4205,0.174,0.6185,3.879,5.3735,7.218,9.5315,-1.381,-0.7515,-0.1395,0.5825,1.765,3.173,4.8245,6.224,8.5595,-2.8335,-1.74,-0.3045,0.13,0.762,3.515,4.671,6.34,8.959,-5.0265,-3.957,-14.08,-60.705,3.28057427479421,4.23187082873735,4.21828110453245,4.20394952403405,4.43347725767219,421.217610884801,423.833399778121,420.134440698517,423.878850107825,420.163761623063,424.268431653881,420.364216694718,424.07555823786,420.629673349025
1,0.75,3.79439368223941,-2.44828276091613,0.354052820658525,0.0709714548825496,0.0110785786145199,0.369900594317725,-0.199546177294544,-0.539366395298775,0.179528070569117,-14.7584706985406,-0.666609163686483,0.60075344060834,3.11,2.17,0.76,-2.8898,-3.129,-3.1814,-3.85875,-4.60395,86.16635,69.14,1.56795,-4.225,-3.36,-3.77,0.3,-2.77,1.4,0.22,233,296,236.95,292.9,0.04,0.05,-0.225,0,0.09,-0.12,0.1,-0.27,-1.5415,-0.8755,0.1665,0.933,1.902,4.619,5.714,7.166,9.0255,-1.743,-0.8835,0.0465,0.181,1.482,3.4765,4.6365,6.0865,9.0905,-2.0085,-1.2385,-0.437,0.1705,0.62,3.9525,5.3715,7.2155,9.53,-1.5075,-0.822,-0.1675,0.5805,1.7715,3.1745,4.822,6.2225,8.558,-2.9095,-1.8655,-0.321,0.125,0.764,3.5195,4.6695,6.3385,8.958,-5.165,-4.106,-15.65,-56.12,3.42022767054535,4.21506036729299,4.25726119621296,4.19657764472909,4.38162739815243,422.222856004734,423.472614979769,419.774453538082,423.78495595927,419.986572773251,424.169236777422,420.686639075613,424.58645326278,420.916116640993
1,1.25,3.63657741640338,-2.5112694103694,0.34347957699735,0.0778714475495822,-0.00700996663985524,0.369900594317725,-0.304590372732994,-0.368593340528608,0.172463973208662,-13.7574724274997,-0.585138871278994,0.556283684528636,3.08,2.12,0.78,-2.7592,-3.175,-3.109,-3.82375,-4.6004,86.16552,69.24,1.5792,-4.315,-3.5,-4.025,0.3,-2.735,1.4,0.235,233.25,296.8,239.1,291.9,0.04,0.055,-0.22,0,0.09,-0.12,0.1,-0.27,-1.6245,-0.93,0.1645,0.934,1.903,4.6175,5.7125,7.165,9.0245,-1.7685,-0.94,0.018,0.1735,1.48,3.4725,4.658,6.0855,9.0895,-2.079,-1.251,-0.461,0.17,0.621,3.951,5.37,7.2135,9.5285,-1.58,-0.871,-0.1955,0.578,1.777,3.1765,4.8185,6.22,8.557,-2.9685,-1.947,-0.365,0.121,0.765,3.5155,4.6685,6.3365,8.9565,-5.151,-4.152,-13.6275,-58.625,3.40630726765291,4.35901519432078,4.40893041214579,4.38542354758202,4.41138892223802,422.687596061898,422.863247169762,420.050700039005,423.28496255999,419.723372612852,423.894239160443,420.116434746613,423.673101580613,420.869076063202
1,1.75,3.97772395171461,-2.63470510894888,0.327805108640985,0.0756714760758775,-0.0173703526654837,0.369900594317725,-0.362430781401269,0.129725000693884,0.189557305096698,-17.8937440065775,-0.38308657225351,0.537909622867769,3.42,2.28,0.85,-2.7309,-3.141,-3.1123,-3.66275,-4.4362,86.15233,69.005,1.493,-3.95,-3.19,-3.58,0.3,-2.72,1.45,0.23,231.55,295.4,238.15,294,0.04,0.05,-0.235,0,0.08,-0.12,0.1,-0.27,-1.7105,-0.998,0.147,0.947,1.904,4.646,5.711,7.163,9.0225,-1.814,-0.939,0.006,0.1535,1.4775,3.4685,4.657,6.0845,9.0885,-2.203,-1.3435,-0.4545,0.1575,0.622,3.909,5.368,7.2125,9.527,-1.6335,-0.9255,-0.2155,0.5705,1.778,3.1785,4.8155,6.218,8.5555,-2.979,-1.998,-0.3865,0.112,0.766,3.519,4.667,6.335,8.9545,-5.151,-4.5285,-15.152,-59.815,3.22265731461276,4.26809090055323,4.1565321872325,3.97503841892332,4.34912058317778,421.834049412102,422.867436723719,419.368644543702,423.363045174579,419.176008243441,423.779012061763,419.878896641552,424.226865212608,419.658072885407
1,2.25,4.17769171204983,-2.62671829118796,0.337624033890114,0.0595487786888724,0.0109137959401723,0.584440249757859,-0.347357543380741,-0.415111188718853,0.187054948615512,-17.4059237082557,-0.98284397407435,0.554134112314183,3.52,2.6,0.91,-2.6166,-3.245,-3.1983,-4.1293,-4.8498,86.17284,67.7,1.54015,-4.21,-3.17,-3.825,0.3,-2.775,1.4,0.215,229.5,295.05,234.7,293.3,0.045,0.04,-0.235,0,0.09,-0.12,0.1,-0.27,-1.6865,-1.0335,0.126,0.931,1.905,4.645,5.7095,7.144,9.022,-1.794,-1.015,0.007,0.139,1.475,3.4645,4.656,6.083,9.0875,-2.169,-1.4365,-0.49,0.1425,0.6225,3.8755,5.366,7.2115,9.525,-1.729,-0.965,-0.228,0.562,1.774,3.1805,4.8125,6.2165,8.5545,-3.085,-2.053,-0.388,0.1095,0.767,3.519,4.6655,6.3335,8.953,-5.1515,-5.347,-15.568,-61.61,3.10552735071145,4.39935225273604,4.26730876634943,4.0562985528563,4.10594851785526,421.802883065194,423.220117874907,418.834103553843,423.380555997198,419.32250710517,423.555788412552,419.21688759136,423.980330459092,419.378438992021
1,2.75,3.9943618020049,-2.57480265122399,0.350015449076228,0.0956516360826214,0.0315932447541362,0.308117456872584,-0.0786431268005705,-0.283763745299927,0.182866360230801,-16.6726832291952,0.0349998690398212,0.560952003002935,3.35,2.32,0.94,-3.0406,-3.543,-3.536,-4.0286,-4.858,86.136655,67.34,1.6125,-3.97,-3.14,-3.49,0.3,-2.645,1.4,0.25,230.7,294.85,239.2,293.5,0.04,0.05,-0.23,0.01,0.08,-0.12,0.1,-0.27,-1.6685,-1.071,0.108,0.924,1.906,4.644,5.708,7.1425,9.0205,-1.7835,-1.062,-0.0095,0.1445,1.4735,3.461,4.632,6.082,9.0865,-2.255,-1.5355,-0.5195,0.1335,0.6235,3.911,5.364,7.2105,9.5235,-1.7075,-1.023,-0.2525,0.5465,1.781,3.182,4.8095,6.2145,8.5525,-3.3155,-2.1635,-0.3995,0.1025,0.77,3.5185,4.6645,6.332,8.9515,-5.211,-5.407,-17.2845,-60.64,3.46195499794864,4.15808575379277,4.02656571861828,3.73917265716737,3.8392256653172,422.452524216699,423.212362230324,420.015007847094,423.752949220148,419.012669131573,423.969049673293,419.741910887325,424.328045735737,419.993526944551
1,3.25,4.08732256486513,-3.03124558918068,0.336092250902344,0.126386138184285,0.0331905651413584,0.30795086358948,-1.33692524022124,0.248817445590094,0.173783197403566,-14.4610925930258,-0.399930537801761,0.56504112156473,3.38,2.29,0.95,-3.2305,-3.793,-3.5584,-4.1136,-5.10695,86.14261,68.795,1.59665,-4.3,-3.4,-3.73,0.4,-2.675,1.5,0.215,229.65,294.05,239.25,292.7,0.04,0.05,-0.235,0,0.08,-0.12,0.1,-0.27,-1.649,-1.141,0.089,0.92,1.9035,4.642,5.7065,7.1415,9.0195,-1.863,-1.047,-0.03,0.1495,1.471,3.4575,4.6315,6.0805,9.085,-2.3965,-1.6175,-0.53,0.12,0.6265,3.913,5.363,7.2095,9.5225,-1.915,-1.082,-0.237,0.541,1.7855,3.184,4.8065,6.213,8.5515,-3.4765,-2.3065,-0.4225,0.0905,0.77,3.519,4.663,6.33,8.9495,-5.2795,-5.053,-17.5785,-60.75,3.35531283365378,3.86381833368283,3.74315971261664,3.67415264596382,3.71069815226745,422.400341789672,424.172619092956,419.146803791636,424.344803911922,419.1623854923,424.453512635301,420.137428689095,424.244578365274,420.703545272952
1,3.75,3.9877763062163,-3.28502362815919,0.310145006425499,0.101195764565359,0.0418578661754908,0.307784270306376,0.403779614198884,0.175774737115991,0.195290338794827,-20.4147276474998,-1.0077577417164,0.553957521925522,3.32,2.3,0.92,-3.2313,-4.013,-3.6844,-4.363,-5.1167,86.121385,70.325,1.503,-4.585,-3.73,-4.12,0.3,-2.66,1.4,0.27,228.7,293.4,237.1,291.6,0.04,0.05,-0.2,0,0.08,-0.12,0.1,-0.27,-1.7615,-1.216,0.068,0.911,1.8965,4.641,5.705,7.1405,9.0185,-1.855,-1.118,-0.041,0.1535,1.4695,3.4535,4.631,6.0795,9.084,-2.425,-1.6825,-0.554,0.107,0.6325,3.914,5.3615,7.208,9.521,-1.9335,-1.139,-0.257,0.535,1.7835,3.186,4.8035,6.211,8.55,-3.601,-2.5405,-0.4565,0.082,0.771,3.517,4.6615,6.3285,8.948,-5.5005,-4.9475,-19.008,-59.95,3.13904931239485,3.80494161435807,3.67817361817172,3.69842157906235,3.83278072726981,422.361675228683,424.473401678871,420.098930754341,424.640896069847,419.226444269419,425.397657197357,421.793124265081,425.262826609598,420.028206363154
1,4.25,4.09907229496347,-3.26437910773541,0.316274839754817,0.0937403010382828,0.00402638631956139,0.294601614083154,0.188858040503533,-0.0995079470253485,0.192208926242019,-23.8806382046389,0.176011997045747,0.544477506493356,3.55,2.605,0.92,-3.3306,-3.9275,-3.771,-4.1997,-4.95955,86.098895,70.78,1.4903,-4.4,-3.69,-3.79,0.25,-2.645,1.3,0.305,228.7,293.95,235.9,292.6,0.04,0.05,-0.21,0,0.08,-0.12,0.1,-0.275,-1.883,-1.284,0.0575,0.899,1.897,4.639,5.703,7.139,9.0175,-1.8745,-1.1565,-0.046,0.1535,1.4675,3.4505,4.6295,6.101,9.083,-2.46,-1.699,-0.577,0.0945,0.6375,3.8725,5.372,7.207,9.5195,-2.004,-1.196,-0.25,0.5265,1.7805,3.1875,4.8005,6.2095,8.5485,-3.66,-2.5745,-0.493,0.0705,0.772,3.498,4.6605,6.327,8.946,-6.055,-5.917,-19.468,-61.765,3.17235649238948,4.10958763621896,4.04649359488437,3.77779925108777,4.03307995204753,422.097726480264,424.70298357835,419.184933337354,424.742571995532,420.187008500762,425.304827066824,419.166848403337,425.202068891699,419.070710266301
1,4.75,4.39138377606462,-3.43132412622075,0.289911415655119,0.106972947352974,0.0465763021553756,0.281418957859933,0.226559012424535,-0.0155611211153402,0.199478962352078,-18.3069911991291,0.159035045740353,0.557580224617047,3.81,2.75,1,-3.3418,-4.0245,-3.83255,-4.2555,-4.93985,86.093375,69.93,1.5001,-4.485,-3.71,-3.865,0.2,-2.64,1.2,0.28,229.15,293.3,238.4,291.7,0.04,0.05,-0.215,0.005,0.08,-0.12,0.1,-0.27,-1.894,-1.293,0.043,0.8875,1.896,4.638,5.7015,7.138,9.016,-1.9675,-1.2445,-0.0715,0.14,1.466,3.4465,4.6285,6.1,9.082,-2.5525,-1.748,-0.605,0.085,0.643,3.874,5.371,7.2055,9.518,-2.0425,-1.201,-0.2525,0.4985,1.777,3.1895,4.7975,6.208,8.5475,-3.7345,-2.547,-0.502,0.057,0.774,3.496,4.6585,6.3255,8.945,-6.03,-5.7575,-19.6025,-61.765,3.18654804390903,4.12032566178951,4.13269959745543,3.94461019692894,3.98571243786326,422.732313541882,424.446339034869,420.024881624973,424.586621699602,420.007834463047,424.557783739219,421.156148445688,424.536686164889,420.768492738196
