DOY2,HR2,FC,LE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,H2O_1_6_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,-3.39224646937247,-5.01908162156928,0.0749411926782492,-76.0935579940165,-24.5004568744057,0.233989280120139,421.149949400485,2.86742725016401,421.046350523841,2.06758336439224,415.590047803532,1.65359874219486,421.305168305443,2.07327757438346,415.813456559404,1.68798320685663,421.427668137962,2.07040236655588,416.19309133579,1.65892879907088,421.250495424478,2.0738572471556,417.982560399189,1.67968791538273,424.2347158952,2.18997343326238,417.758609079384,2.11359010794208,1.05739197153247,-10.193178125645,0.0376358087703578,0.72825,0.55125,0.22775,0.2195,0.17,-9.99981,-10.038925,-9.9863525,-5.00247,-10.0506675,-10.09299,-10.6527225,96.546983,34.4865,0.297725,-3.596,-8.08125,-8.21075,-8.05175,-6.92525,0,-4.508,0.6975,-1.6415,-0.959,183.1175,270.035,229.9775,268.325,-0.37,-0.02,0.09225,-0.04,0.07975,-0.21,-0.55,-0.23,0.02,-0.21,-1.74535,-0.431725,1.9524,3.7791,6.3383,7.6052,8.9856,10.28975,11.07275,-1.872125,-0.411475,1.91145,3.94355,6.520175,8.1229,9.250775,10.27175,11.03675,-1.457525,-0.610925,1.817875,3.689475,6.350225,7.658025,9.1815,10.10545,10.954475,-1.287225,0.525775,3.0355,4.4243,6.772025,8.424175,9.70295,10.490975,10.936575,-2.577675,-0.9362,1.906125,3.72515,6.4204,7.7498,9.0978,10.153,10.8505,-6.27525,-9.9291,-7.9492,-97.976
1,0.75,-1.62359312360723,-8.22853906460476,0.0644082086669124,-57.5114114852504,-16.1625816693376,0.223361430720116,421.371661418182,2.88016094025041,421.044538690016,2.14323590959396,417.627352484671,1.67972740584315,421.193443444469,2.14800872473931,417.162663836069,2.02993976698225,421.335905062865,2.14255570443798,416.34291945201,1.98528691849052,421.397892631044,2.12668410710814,416.987043321575,1.61710058151844,424.614897079819,2.27279278225913,418.512853541089,1.72595953139288,0.693582946897022,-10.54890050489,0.0381529644019836,0.53,0.41875,0.21925,0.25975,0.18975,-10.3760325,-10.37575,-10.3518,-5.26175,-10.3759025,-10.48933,-10.9220575,96.488467,34.92725,0.18153,-3.68325,-8.24975,-8.44925,-8.23225,-7.14325,0,-4.48,0.7975,-1.671,-1.2405,183.2975,269.23,229.08,267.3275,-0.37,-0.02,0.09,-0.04,0.08975,-0.21025,-0.55,-0.23,0.01975,-0.20025,-1.8032,-0.4678,1.92925,3.7599,6.3323,7.60725,8.98385,10.289625,11.0727,-1.9411,-0.464275,1.89435,3.92645,6.5097,8.11805,9.247875,10.271725,11.0367,-1.539325,-0.6963,1.7756,3.700425,6.3552,7.660925,9.178625,10.1035,10.9548,-1.351125,0.45905,3.003325,4.401,6.76525,8.42525,9.70105,10.490975,10.9356,-2.640775,-1.00055,1.856525,3.696,6.424125,7.745025,9.099675,10.153,10.8495,-6.481175,-11.985,-7.238375,-98.673
1,1.25,-0.987972376758259,-14.7771074904608,0.0468599414556334,-71.1147661265852,-19.4032751965138,0.198204567668902,421.637072028745,2.87703686422929,421.772124288825,2.13234821055803,415.808960717014,1.65355147404751,421.690915657208,2.14632917341202,415.794601594473,1.65522272577317,421.499150296904,2.15793252042149,415.597230252838,1.64432333841241,421.554103097248,2.15668951186213,416.951861103883,1.6804562184001,423.522795655453,2.3037519532375,416.768182220624,2.35345414347418,0.838978149584292,-10.7488639225103,0.041030330493212,0.69975,0.6,0.25,0.24975,0.16975,-10.672775,-10.68065,-10.65008,-5.275855,-10.657025,-10.8800025,-11.0466,96.53546775,35.62,0.11673,-3.706,-8.508,-8.6315,-8.453,-7.40625,0,-4.45125,0.7975,-1.66025,-1.20425,183.3725,267.85,228.59,266.3725,-0.37,-0.01775,0.09225,-0.04,0.08,-0.21,-0.55,-0.23,0.01975,-0.2,-1.8688,-0.472925,1.879625,3.74165,6.3263,7.6084,8.9809,10.289625,11.07175,-1.995875,-0.5444,1.863325,3.9094,6.4998,8.1187,9.245975,10.271725,11.03635,-1.585225,-0.73795,1.73635,3.725,6.361175,7.663825,9.175775,10.10255,10.9548,-1.400325,0.3952,2.973025,4.376175,6.7595,8.4263,9.69815,10.490975,10.935575,-2.69265,-1.05725,1.8109,3.6711,6.42395,7.740275,9.101575,10.153,10.8495,-5.4593,-11.751875,-7.3022,-98.16375
1,1.75,-2.95726020415908,-23.5131664014017,0.0765581114092277,-55.6500146660229,-12.2921651870668,0.2293049967886,421.375821167826,2.87693923138299,421.549825757865,2.15159432980656,416.647205363234,1.68232271738907,421.451435244173,2.0954668889375,416.417305049463,2.14431029117975,421.8535850573,2.16155551095768,416.44876025744,2.22143029518013,421.742831142706,2.16979846186992,417.822030532179,1.65199469521337,424.941938673915,2.28509137087998,418.021810251508,1.75816984155664,1.01916602530022,-10.9025270709874,0.0429706072079623,0.709,0.6125,0.21925,0.22925,0.1795,-10.83301,-10.844775,-10.8096475,-5.3585825,-10.865935,-11.2658275,-11.27762,96.5299465,39.1605,0.05387,-3.78925,-8.70275,-8.60475,-8.641,-7.508,0,-4.515,0.595,-1.67075,-1.201,183.18,265.9825,228.0875,265.575,-0.37025,-0.02,0.09225,-0.04,0.08,-0.21,-0.55,-0.23,0.01,-0.21,-1.9301,-0.513025,1.829125,3.7262,6.3193,7.6105,8.97905,10.289625,11.07105,-2.045725,-0.605675,1.83615,3.8944,6.493475,8.1149,9.24405,10.27075,11.0357,-1.653025,-0.8101,1.715875,3.748275,6.368125,7.666725,9.171925,10.100625,10.95365,-1.458175,0.3277,2.94675,4.35335,6.7528,8.427375,9.696225,10.490975,10.935575,-2.741225,-1.110675,1.78735,3.64425,6.415975,7.7355,9.1025,10.153975,10.8485,-5.56115,-11.8888,-8.891175,-98.45375
1,2.25,-1.28427663098385,-21.512428750891,0.04477642092813,-49.996124171376,-44.0164157051333,0.249966510999886,421.12959848191,2.88549244264928,421.781356232474,2.03863569857472,415.316840494886,1.6004233701551,421.767450170117,2.0261956499156,415.506923963736,1.70077433935928,421.458395391679,2.06156435782178,415.511341262564,1.68683448261336,421.765554546806,2.04311265514985,417.993373221645,1.63072826481788,424.388729572359,2.11776795198257,417.844566868695,1.88346003274952,1.10116911721155,-11.107088491532,0.0357967637975358,0.62825,0.51875,0.22925,0.22,0.15975,-11.0976825,-11.1313,-11.096075,-5.5820275,-11.2441725,-11.5507275,-11.59641,96.549486,38.685,0.0235725,-3.935,-8.93075,-8.938,-8.79875,-7.72675,0,-4.3765,0.695,-1.6605,-1.19075,183.1575,264.8675,227.285,264.8525,-0.37,-0.01,0.09225,-0.04,0.08975,-0.21,-0.55025,-0.23,0.01,-0.2,-1.987425,-0.5619,1.776625,3.71195,6.31255,7.6126,8.97725,10.28975,11.070125,-2.084925,-0.672025,1.82755,3.8813,6.49105,8.1062,9.24115,10.27075,11.03475,-1.70395,-0.8615,1.685775,3.742075,6.3721,7.6706,9.16905,10.0987,10.953475,-1.516,0.25535,2.914675,4.34755,6.74895,8.4294,9.6943,10.490975,10.9346,-2.80355,-1.164075,1.7501,3.61745,6.408975,7.72975,9.1044,10.153,10.8485,-6.20205,-12.0998,-9.3707,-97.67275
1,2.75,-0.3285163672241,-10.6349677538032,0.0835804300310654,-47.4544656777474,-29.9733789479553,0.215529911545364,421.084177726497,2.96591359186136,422.037507573337,1.96856019509056,417.407858117927,1.72102477519681,422.2856939057,1.94483232314007,416.729758424216,1.94431486285088,422.195915440605,1.99994297318054,416.590879711949,1.90529056347368,422.619679532478,2.00132073984734,417.807537331899,1.5604060156652,426.525446173652,2.05089875669556,418.291894188583,1.85753980711715,0.920186291413787,-11.1390530177174,0.0431435569428466,0.64875,0.42,0.21775,0.20975,0.16975,-11.1283875,-11.1952,-11.141045,-5.7347975,-11.3556575,-11.629595,-11.9855575,96.6183755,38.88375,-0.01365,-3.80775,-9.699,-9.6645,-9.536,-8.03025,0,-4.496,0.6975,-1.64,-1.43125,180.545,262.9825,226.695,261.995,-0.37,-0.02,0.1,-0.04,0.07975,-0.21,-0.5505,-0.23,0.01,-0.2,-2.022625,-0.624875,1.731825,3.692,6.306,7.61305,8.97535,10.290925,11.069125,-2.131175,-0.709725,1.821375,3.867925,6.4843,8.10355,9.238275,10.270725,11.0347,-1.78175,-0.914225,1.631725,3.715025,6.3714,7.6735,9.1662,10.097725,10.9534,-1.560375,0.180925,2.8838,4.35965,6.752675,8.430475,9.6924,10.490975,10.934575,-2.8512,-1.2065,1.717475,3.595,6.400975,7.725,9.1063,10.153,10.847525,-5.724,-12.0058,-9.7267,-97.515
1,3.25,-0.0540576299017803,-10.9062062941724,0.0587516461305317,-47.3174356493879,-19.8361138356367,0.207318615394192,421.233136934809,3.01743728348888,422.269870789713,1.92447440016062,415.785183401183,1.66668390548076,422.051914205295,1.90877069544801,415.309394881006,1.81997934844646,422.274234931126,1.90657243863481,415.105836604113,1.77764607028528,422.475062334663,1.93042677117269,417.789855390039,1.61541056891994,425.318215404821,2.06497941707474,417.668315308671,1.89351127605071,0.865773567825546,-11.3930545335089,0.0409198692147675,0.62975,0.5125,0.19925,0.18,0.17,-11.380995,-11.410375,-11.3736425,-5.803415,-11.56586,-11.89687,-12.136185,96.6116075,38.29625,0.038205,-4.00275,-9.8475,-9.79375,-9.627,-7.9765,0,-4.33875,0.6975,-1.68025,-1.19375,178.835,262.3825,226.295,261.78,-0.37,-0.01775,0.09,-0.04,0.07975,-0.21025,-0.55,-0.23,0.01,-0.2,-2.052375,-0.684325,1.687025,3.668,6.2994,7.61435,8.9737,10.29,11.06975,-2.18765,-0.761575,1.8087,3.8497,6.477575,8.09805,9.236375,10.270725,11.0337,-1.799725,-0.98795,1.513175,3.667025,6.3631,7.6774,9.163325,10.096775,10.9534,-1.599075,0.10155,2.852875,4.36985,6.75545,8.43155,9.690475,10.490975,10.934575,-2.920775,-1.252925,1.680125,3.5656,6.394025,7.720225,9.1072,10.153975,10.8475,-5.79435,-10.63125,-9.9665,-96.34
1,3.75,-1.86688421872067,-13.3348773478472,0.0513078805372781,-70.1260449156362,-22.7400648157504,0.245256385948599,422.331648587359,3.06948210619633,422.162633218634,1.94557061527227,417.084354841664,1.81819982917259,422.2016261803,2.23086284116325,417.079797143207,1.99984450828791,422.416185812258,1.79877073362506,416.854827568179,1.95376576474664,422.346499753023,1.77143944938808,417.94855046374,1.56399117184251,426.533348310344,2.12448944186624,419.885248301007,1.88968053840284,0.635276972483305,-11.5448487003077,0.0397857291525718,0.55,0.53375,0.21,0.19975,0.16,-11.57359,-11.530275,-11.651455,-5.74784,-11.805965,-11.946215,-12.2144525,96.6100255,38.576,0.0191,-4.05425,-10.0015,-9.93225,-9.80425,-8.12275,0,-4.507,0.6975,-1.71025,-1.1735,178.3225,261.4925,226.085,261.19,-0.37,-0.01,0.09,-0.04,0.08,-0.21,-0.55,-0.23,0.01975,-0.2,-2.0951,-0.714075,1.572275,3.6425,6.2918,7.613725,8.97095,10.2918,11.06875,-2.24775,-0.824225,1.777425,3.828625,6.47085,8.097725,9.23445,10.27045,11.03335,-1.825575,-1.06365,1.389075,3.60435,6.3569,7.6803,9.1595,10.09485,10.9536,-1.6429,0.023625,2.805875,4.3429,6.75725,8.4336,9.687575,10.490975,10.933575,-2.9561,-1.293275,1.624525,3.535,6.387275,7.715475,9.1091,10.15395,10.8475,-5.876,-12.276,-7.91825,-98.4335
1,4.25,-1.19913211574903,-9.73346810465884,0.0580473082509997,-62.674556215067,-33.1450241109424,0.236564115395701,422.04177485846,3.10392216951108,422.183094589083,2.22866531069087,417.601755854324,1.72227030834885,422.276743687099,2.23797219221171,416.949929184802,1.82541786810597,422.053662014084,2.24266125029105,416.022050269465,1.81967965285621,422.369803167164,2.27804202701331,417.97091299266,1.60469760166184,424.992323414222,2.28505095785085,416.256894571311,1.73792390677267,0.757393789940632,-11.6706867858525,0.0423430846315178,0.6295,0.575,0.24,0.26975,0.16,-11.6517,-11.652825,-11.7294,-5.670765,-11.95598,-12.13577,-12.4215875,96.58391075,39.162,0.148,-4.2365,-9.934,-9.7805,-9.662,-8.15225,0,-4.52325,0.6,-1.64025,-1.01075,177.525,261.2825,226.2675,261.38,-0.37,-0.01775,0.09,-0.04,0.08,-0.21,-0.56,-0.23,0.01,-0.20025,-2.1347,-0.744825,1.466425,3.61515,6.28515,7.61345,8.9709,10.28955,11.06875,-2.289275,-0.859075,1.74325,3.806625,6.4641,8.092925,9.232525,10.2695,11.03335,-1.8547,-1.112425,1.30225,3.5493,6.348275,7.684175,9.156625,10.0939,10.9536,-1.67925,-0.03805,2.76405,4.312075,6.759025,8.434675,9.685675,10.490975,10.933575,-3.004425,-1.31645,1.57865,3.5022,6.380525,7.70975,9.111,10.153975,10.8465,-6.426,-12.294,-6.17775,-98.10275
1,4.75,-1.22323640607832,-15.4819879175996,0.0384839727195877,-57.3188502993555,-21.6116693025529,0.229629564861015,421.896058527951,3.12597631752096,422.249790332197,2.2729200994731,418.239663153884,1.78618484478953,422.509879792829,2.27050555727951,417.193461204599,1.81469201131034,422.321762383919,2.28765309665005,416.950632099706,1.79830139034433,422.46867293278,2.27871985244803,420.085926211722,1.54172398103603,425.798934872788,2.27135055075497,419.818466977806,1.9292581588775,0.799255864433869,-11.6067699315661,0.0329629426071256,0.5195,0.565,0.2495,0.2,0.12975,-11.456285,-11.4419,-11.43682,-5.69498,-11.810185,-11.9973625,-12.3274025,96.59540625,40.62625,0.176835,-4.4195,-9.9165,-10.02575,-9.83775,-8.27225,0,-4.445,0.6975,-1.6105,-0.95125,176.84,261.7775,225.1925,261.27,-0.37,-0.02,0.1,-0.04,0.07,-0.21,-0.55,-0.23,0.01,-0.20025,-2.178625,-0.80195,1.430725,3.5905,6.27755,7.6118,8.97175,10.2897,11.06775,-2.3217,-0.901525,1.701875,3.78465,6.457375,8.08915,9.22965,10.2701,11.0327,-1.91705,-1.1353,1.260675,3.509325,6.33865,7.688075,9.1525,10.09195,10.9536,-1.7195,-0.104525,2.731425,4.287175,6.761,8.4338,9.68375,10.490975,10.933575,-3.070825,-1.34845,1.539575,3.4698,6.37375,7.704975,9.1129,10.15395,10.8465,-5.9779,-12.12545,-7.928475,-97.663
