DOY2,HR2,CO2,H2O,CH4,FC,FCH4,G,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT
1,5.25,441.5055615,8.5415655,2458.992432,2.476025,0.5965855,-20.075983,-4.026228,0.618131,1.503741,0.0985735,-0.006674,0.388911,0.107712,101.97,95.6,4.9765,0.3861555,13.2855345,0.2766625,6.6585,6.9635,7.6215,9.195,10.595,7.039,7.22,7.746,9.24,10.515,6.096,6.5975,7.5465,9.125,10.565,-16.336472,0,0,-2.114286,0.554435,313.4748455,332.3840185
1,5.75,440.08803,8.558411,2432.5348195,2.639867,-0.3504515,-19.504012,-3.5845115,1.458153,1.542855,0.1050335,-0.006656,0.3724775,0.113225,101.99,95.75,4.8255,0.3816405,13.417403,0.30853,6.619,6.945,7.577,9.145,10.59,7.0075,7.1905,7.6855,9.175,10.505,6.078,6.55,7.4825,9.04,10.555,-15.2416685,0,0,-1.942857,0.504032,314.3865165,332.6510445
1,6.25,438.7373545,8.655747,2410.170366,2.445848,0.5333705,-18.333844,-3.8918085,1.6559995,1.4503075,0.101601,-0.00672,0.385551,0.114389,101.995,95.75,4.8355,0.3706465,13.412174,0.286044,6.5535,6.919,7.5545,9.1,10.585,6.992,7.149,7.6655,9.1,10.485,6.0205,6.501,7.4045,8.995,10.54,-15.577917,0,0,-1.9142855,0.554435,314.027221,332.7401705
1,6.75,440.64427,8.561184,2410.274366,2.891451,-0.055641,-18.309383,-3.936683,1.065187,1.5304025,0.103207,-0.006598,0.4073795,0.115022,102.005,95.7,4.885,0.374101,13.1852415,0.278107,6.477,6.8635,7.5005,9.05,10.57,6.9255,7.077,7.5715,9.035,10.47,5.856,6.399,7.3815,8.925,10.525,-14.3063935,0,0,-1.8571425,0.453629,316.126329,333.1064675
1,7.25,441.470726,8.445829,2422.910448,2.919344,1.728855,-17.211449,-3.859467,1.4271775,1.610315,0.1135555,-0.008793,0.4154235,0.123713,102.01,95.65,4.535,0.3765755,12.7259985,0.293131,6.428,6.839,7.4715,8.965,10.555,6.878,7.038,7.5405,8.96,10.45,5.7845,6.3075,7.31,8.88,10.5,-10.18053,6.698002,0.353774,1.314286,1.008065,316.652482,332.633393
1,7.75,441.659406,8.6862,2456.3030445,2.2648465,1.1579465,-14.815318,-3.33658,3.407943,1.576845,0.1182415,-0.01302,0.4226705,0.136235,102.025,95.65,4.7375,0.386248,12.939603,0.275707,6.4905,6.8335,7.427,8.905,10.545,6.863,7.0265,7.484,8.875,10.435,5.8975,6.304,7.301,8.82,10.485,5.439276,54.641598,2.948113,24.7714285,4.586694,319.319501,333.9785375
1,8.25,444.6340215,8.7038815,2502.567583,1.805275,1.3124355,-11.312261,-1.7625,7.681878,1.6339915,0.12714,-0.016748,0.4137195,0.1621775,102.04,95.5,5.206,0.4086835,13.0438705,0.252674,6.5955,6.859,7.464,8.855,10.525,6.852,6.956,7.3895,8.81,10.425,6.113,6.4805,7.2815,8.76,10.49,29.8743735,149.001175,9.080189,67.4,11.9455645,319.3631025,337.730342
1,8.75,443.0847905,8.9269225,2444.219671,1.300764,1.531839,-5.910296,5.690436,22.0381215,1.750306,0.1506755,-0.025833,0.467952,0.182628,102.07,94.5,6.095,0.553734,13.6229945,0.28505,6.8375,6.993,7.472,8.81,10.51,7.0145,7.1355,7.4085,8.76,10.395,6.682,6.751,7.323,8.705,10.475,67.647121,240.481786,15.3301885,117.657143,19.732863,324.068427,344.2362795
1,9.25,445.361113,8.965026,2364.624788,0.370297,2.3738195,-0.2433325,16.938869,40.424384,1.9102965,0.1725525,-0.034117,0.502373,0.208751,102.1,91.2,7.0665,0.9038405,14.2711045,0.310553,7.2265,7.1975,7.525,8.75,10.495,7.225,7.272,7.505,8.71,10.385,7.116,7.1385,7.4515,8.66,10.46,122.1166995,382.079906,24.292453,191.514286,33.896169,325.4496595,351.3253915
1,9.75,442.7949,9.561654,2345.999022,0.121237,3.4270795,5.447898,26.668688,48.184155,2.1472205,0.188819,-0.042809,0.5614385,0.233828,102.11,87.4,7.974,1.34597,14.798253,0.357247,7.6575,7.406,7.6345,8.76,10.49,7.5955,7.6175,7.661,8.685,10.34,7.9125,7.4385,7.525,8.66,10.46,160.2342855,536.897767,29.8349055,263.1142855,42.8175405,322.7860015,358.2031445
1,10.25,443.052196,9.678874,2287.2742465,-1.143588,3.1568825,12.508439,37.965352,61.5038805,2.251901,0.198229,-0.044886,0.6014355,0.254715,102.12,84.2,8.535,1.7672135,15.169246,0.3763255,8.235,7.7,7.735,8.76,10.505,8.28,8.13,7.8935,8.665,10.37,8.87,8.195,7.737,8.675,10.45,200.310895,613.2197415,32.6650945,323.2571425,51.71371,317.3053,365.072439
1,10.75,441.433081,9.833415,2276.412798,-1.439832,4.9059505,19.022968,48.900583,67.4005465,2.3778185,0.208015,-0.050451,0.6299325,0.271327,102.1,80.85,9.405,2.329448,15.666163,0.417853,8.825,8.18,7.894,8.78,10.51,8.855,8.72,8.25,8.69,10.355,9.635,8.875,8.15,8.685,10.44,232.60819,710.39953,38.5023585,360.714286,58.6189515,315.0258125,370.4303535
1,11.25,437.712684,9.871508,2218.510376,-1.756499,4.643093,26.915764,57.384577,69.209271,2.316418,0.2022985,-0.046469,0.6857005,0.2798945,102.08,78.255,9.9,2.818382,16.0079475,0.417308,9.455,8.705,8.18,8.8,10.52,9.445,9.25,8.61,8.74,10.35,10.41,9.605,8.545,8.72,10.43,255.4743915,780.4347825,41.981132,403.971429,63.860887,307.9909825,374.326922
1,11.75,435.4058205,9.9703035,2182.5855575,-2.013375,3.424085,30.2460475,63.303627,77.767065,2.2712795,0.213992,-0.053311,0.718804,0.2901795,102.035,76.155,10.445,3.181708,16.324878,0.443102,10.235,9.215,8.55,8.835,10.515,10.01,9.79,9,8.82,10.325,11.05,10.245,8.905,8.78,10.425,265.562496,838.6603995,44.0448115,425.1142855,72.278226,306.3037715,379.8461185
1,12.25,432.983797,10.1278365,2160.268239,-2.1466295,4.663261,35.459738,67.960634,87.314744,2.41147,0.229883,-0.059006,0.754107,0.291136,102,73.765,11.055,3.512608,16.469915,0.444796,10.8,9.825,8.97,8.89,10.5,10.46,10.2,9.36,8.915,10.31,11.785,10.875,9.39,8.875,10.435,280.386603,898.2373675,46.403302,451.6,71.3709675,304.0928155,383.83155
1,12.75,432.776861,10.01762,2148.206338,-2.0913525,4.182496,36.009486,65.61082,81.752427,2.4145725,0.2084065,-0.0484115,0.7413935,0.290078,101.96,71.715,11.38,3.830064,16.9456335,0.433518,11.215,10.235,9.19,8.96,10.495,10.965,10.565,9.755,9.05,10.315,12.465,11.42,9.855,8.98,10.43,276.797474,850.117509,46.580189,440.5428575,67.96875,304.136891,386.2859615
1,13.25,431.078871,10.0575595,2145.8650005,-2.090827,3.571428,36.366055,58.696379,79.9867125,2.3523485,0.21769,-0.050572,0.7236675,0.286435,101.91,70.27,11.805,4.2912645,17.3071365,0.415857,11.51,10.655,9.55,9.035,10.485,11.365,11.08,10.105,9.15,10.325,12.795,11.865,10.155,9.115,10.415,243.340858,806.345476,43.101415,413.4,66.935484,305.091606,387.124319
1,13.75,429.661967,10.091739,2119.041044,-1.406366,2.844291,33.7060715,56.130979,77.1134075,2.2005005,0.211063,-0.045367,0.71279,0.28184,101.88,68.52,12.175,4.5142495,17.5266595,0.372338,11.785,10.955,9.905,9.12,10.49,11.625,11.41,10.36,9.275,10.32,13.11,12.255,10.435,9.19,10.425,225.975707,762.690952,42.806604,400.2285715,62.298387,304.5073695,387.23278
1,14.25,429.131419,10.027907,2101.0337865,-2.061517,1.948472,30.2200275,38.836852,70.279507,2.362938,0.207465,-0.046121,0.6945795,0.272691,101.87,66.995,12.71,4.790457,17.832064,0.3427615,12.035,11.16,10.12,9.21,10.475,11.86,11.56,10.605,9.43,10.335,13.26,12.41,10.71,9.31,10.435,184.839328,650.3525265,35.1415095,336.885714,55.141129,304.1820855,385.1652135
1,14.75,426.772487,10.130384,2096.3307755,-0.87991,2.0532185,25.485919,27.61561,60.29427,2.31623,0.199589,-0.046307,0.649786,0.256586,101.851,66.24,12.795,4.975659,17.8289265,0.2780585,11.985,11.285,10.34,9.27,10.46,11.945,11.675,10.815,9.565,10.35,13.1,12.455,10.93,9.49,10.44,137.925806,549.294947,29.95283,275.5714285,50.6048385,305.3443855,382.9139495
1,15.25,426.5747425,10.100399,2083.842307,-0.262897,1.498772,20.394737,13.4434575,51.28538,2.1972335,0.183385,-0.0379,0.622765,0.2355525,101.85,65.79,12.82,5.003481,17.9396545,0.200554,11.91,11.4,10.52,9.37,10.46,12,11.77,10.97,9.71,10.36,12.96,12.4,11.02,9.64,10.44,94.331706,433.137485,26.061321,228.742857,39.868952,303.398719,380.73076
1,15.75,426.8411025,10.140167,2080.101129,0.35822,1.224658,14.277033,1.224923,34.38116,2.0438015,0.1719165,-0.032356,0.520569,0.2082165,101.853,66.87,12.61,4.801837,18.1254555,0.174729,11.77,11.35,10.62,9.51,10.47,11.96,11.68,11.05,9.79,10.37,12.57,12.18,11.1,9.71,10.46,41.454877,278.848414,18.985849,157.085714,29.737903,299.823042,375.148765
1,16.25,427.709156,10.344263,2113.7056075,0.905532,0.388903,7.95702,-3.5943795,14.834007,1.930885,0.1350395,-0.020454,0.4389395,0.16661,101.85,68.55,12.33,4.49165,17.938024,0.178297,11.51,11.23,10.65,9.65,10.47,11.76,11.53,11.08,9.9,10.39,12.08,11.87,11.08,9.89,10.45,0.906883,147.003525,10.023585,81.028571,16.330645,297.126874,368.253352
1,16.75,429.801886,10.348185,2118.40641,1.157177,0.4128135,1.972781,-4.747399,3.1137665,1.6923085,0.09895,-0.00803,0.3607675,0.113539,101.86,71.94,11.59,3.912583,17.7585405,0.2132025,11.14,11.13,10.66,9.77,10.48,11.49,11.43,11.06,10,10.42,11.43,11.45,11.05,9.97,10.46,-34.708188,49.588719,3.066038,25.2,5.342742,296.253249,360.710153
1,17.25,433.2235695,10.1761735,2146.784788,0.935581,0.1077295,-4.96704,-2.85841,0.932325,1.5268655,0.080209,-0.003299,0.331962,0.080454,101.86,76.21,10.87,3.122607,17.6861805,0.272164,10.74,10.82,10.59,9.82,10.5,11.17,11.17,10.98,10.13,10.45,10.88,11.09,10.95,10.08,10.51,-53.67007,5.757932,0.353774,0,0.655242,293.55576,350.926988
1,17.75,437.6249055,10.2192825,2195.755801,1.0525565,-0.3348805,-10.824824,-3.983743,0.5392265,1.4602665,0.0834075,-0.002626,0.355879,0.0768055,101.881,79.85,10.24,2.530452,17.373225,0.302852,10.23,10.45,10.43,9.9,10.5,10.8,10.86,10.81,10.19,10.46,10.2,10.69,10.75,10.14,10.51,-52.650643,0.117509,0,-3.371429,0.201613,291.906303,345.286455
1,18.25,438.661108,10.11836,2193.074625,1.296464,-0.3106995,-15.150558,-4.355744,0.401565,1.4732175,0.0784405,-0.003398,0.356317,0.0748965,101.89,82.5,9.88,2.133786,17.1160175,0.333058,9.85,10.04,10.27,9.95,10.49,10.38,10.5,10.6,10.19,10.46,9.57,10.1,10.52,10.17,10.5,-49.773592,0,0,-3.085714,0.352823,293.991331,342.454529
1,18.75,442.181003,10.046897,2208.8437395,1.612595,0.015734,-17.671935,-3.962967,0.492321,1.40902,0.0863275,-0.004017,0.365622,0.073905,101.91,84.7,9.34,1.87919,16.8365485,0.3421395,9.47,9.81,10.07,9.96,10.49,10.01,10.13,10.39,10.2,10.48,9.14,9.65,10.27,10.15,10.51,-48.68054,0,0,-2.8,0.453629,294.254637,342.086453
1,19.25,442.31555,9.947517,2225.827476,1.388525,0.3918545,-19.312807,-3.338303,0.468327,1.3867395,0.0839655,-0.002679,0.343369,0.076289,101.93,86.1,8.93,1.507552,16.5031785,0.340053,9.09,9.54,9.93,9.98,10.49,9.74,9.85,10.17,10.2,10.5,8.73,9.23,10.01,10.14,10.5,-45.023015,0,0,-2.685714,0.504032,298.28539,340.5749
1,19.75,444.696104,9.798029,2241.8487005,1.9914445,-0.232671,-20.096571,-4.04387,0.536375,1.452661,0.088703,-0.003289,0.3596385,0.0799225,101.923,87.6,8.63,1.270296,16.3608735,0.3302925,8.75,9.23,9.76,9.99,10.5,9.51,9.6,9.97,10.21,10.51,8.44,8.85,9.83,10.1,10.52,-42.905757,0,0,-2.685714,0.504032,299.23216,339.752806
1,20.25,445.1453055,9.67208,2287.709865,1.719105,-0.72125,-20.205131,-4.417443,3.3e-05,1.563464,0.0914105,-0.003404,0.388679,0.0842875,101.93,89.5,8.3,1.16051,15.9892875,0.3051985,8.55,8.91,9.62,9.97,10.51,9.21,9.37,9.82,10.17,10.52,8.18,8.64,9.66,10.08,10.53,-41.256494,0,0,-2.514286,0.554435,297.993861,339.864937
1,20.75,448.381859,9.825811,2330.684995,2.30599,1.696494,-19.935292,-5.448052,0.3484505,1.513789,0.0982665,-0.005436,0.3734265,0.089723,101.94,89.8,8.04,1.039006,15.992701,0.328798,8.38,8.77,9.46,9.98,10.53,8.99,9.15,9.65,10.14,10.52,8.03,8.47,9.45,10.06,10.54,-37.86907,0,0,-2.628571,0.554435,299.608378,338.536492
1,21.25,447.932887,9.562133,2298.126099,2.565139,0.812264,-20.302734,-5.355585,0.031454,1.4777015,0.0933795,-0.004179,0.357825,0.088357,101.96,91.3,7.587,0.896534,15.7433825,0.317464,8.17,8.61,9.26,9.94,10.55,8.73,8.92,9.5,10.11,10.55,7.775,8.34,9.23,10.01,10.55,-35.537212,0,0,-2.571429,0.655242,303.367952,338.699946
1,21.75,448.0306405,9.253094,2311.274902,2.493458,-0.339478,-20.228719,-5.830605,0.3610195,1.710024,0.0943835,-0.0059365,0.358936,0.0998715,101.978,91.3,7.45,0.911103,15.633484,0.319392,7.951,8.45,9.13,9.89,10.57,8.52,8.7,9.31,10.05,10.58,7.565,8.09,9.09,10,10.57,-32.838896,0,0,-2.571429,0.655242,306.485351,338.257438
1,22.25,449.691445,9.241599,2339.5203915,2.512276,-0.735872,-19.822852,-5.051514,0.341467,1.622282,0.1036205,-0.005669,0.3708905,0.1009865,101.98,92,7.31,0.853195,15.510711,0.307615,7.784,8.31,8.99,9.86,10.58,8.37,8.53,9.15,10.02,10.59,7.346,7.878,8.9,9.97,10.59,-31.60089,0,0,-2.514286,0.604839,308.011368,337.584697
1,22.75,446.877303,9.305466,2318.122253,2.325145,1.313779,-19.74355,-4.6943635,0.083595,1.6645605,0.101974,-0.007381,0.356559,0.1143715,102,91.8,7.119,0.806791,15.3433225,0.2999985,7.718,8.16,8.87,9.84,10.59,8.21,8.48,8.98,9.98,10.59,7.272,7.762,8.7,9.9,10.61,-29.885693,0,0,-2.457143,0.604839,308.971324,336.894904
1,23.25,448.334882,9.281251,2341.064596,2.468999,-0.2995575,-19.684612,-5.5241065,0.077178,1.684728,0.106525,-0.0078935,0.379673,0.1188495,102,92.3,6.987,0.7812,15.391685,0.298555,7.568,8,8.76,9.81,10.59,8.11,8.43,8.85,9.92,10.61,7.221,7.701,8.56,9.84,10.63,-30.744533,0,0,-2.685714,0.504032,304.523646,336.71859
1,23.75,447.651289,9.111885,2324.396758,2.5616105,0.33702,-18.990413,-6.9361095,0.30468,1.7203065,0.1042405,-0.008539,0.3961595,0.117501,102.01,92.9,6.529,0.668225,15.264482,0.290862,7.482,7.932,8.58,9.76,10.6,8.03,8.28,8.75,9.85,10.62,7.07,7.552,8.44,9.79,10.62,-28.727062,0,0,-2.457143,0.554435,311.118848,336.420655
2,0.25,441.063491,8.737728,2236.9587915,2.1594885,-0.4651925,-24.2034525,-5.857356,0.969801,1.603929,0.1071785,-0.007234,0.389867,0.1021105,101.73,85.6,6.906,1.305593,14.252901,0.352109,8.135,8.725,9.72,10.755,11.18,8.66,8.815,9.68,10.87,11.29,7.4865,8.23,9.5,10.845,11.235,-47.9010135,0,0,-2.971429,0.655242,289.044794,334.5538155
2,0.75,441.252421,8.542982,2240.037723,2.286068,0.075997,-24.6436965,-6.296393,1.006985,1.651192,0.0967325,-0.006335,0.3913185,0.10703,101.7245,85.9,6.669,1.217422,14.1297705,0.3448335,7.957,8.615,9.55,10.695,11.185,8.49,8.625,9.465,10.75,11.31,7.3895,8.03,9.325,10.765,11.23,-44.92805,0,0,-2.914286,0.705645,289.229339,334.408009
2,1.25,445.4653545,8.388534,2257.610674,2.130031,-0.64596,-24.1967475,-5.837874,1.601494,1.5467005,0.0955055,-0.0056255,0.4039075,0.10373,101.73,86.1,6.341,1.176207,14.0079365,0.335406,7.845,8.465,9.41,10.625,11.2,8.335,8.52,9.315,10.64,11.325,7.2355,7.902,9.165,10.71,11.245,-41.0782415,0,0,-2.857143,0.705645,294.484213,334.170986
2,1.75,446.010308,8.26373,2293.107912,2.221115,0.213843,-24.1095245,-5.780071,1.289204,1.555161,0.1017755,-0.0048365,0.3993005,0.1096905,101.714,86.1,6.278,1.134101,13.9637585,0.337378,7.7355,8.345,9.31,10.58,11.215,8.28,8.38,9.195,10.555,11.325,7.22,7.8085,9.04,10.615,11.235,-39.666665,0,0,-2.8,0.6804435,293.113763,332.939267
2,2.25,441.45473,8.2396185,2288.262318,1.9648455,-0.9528605,-24.262037,-5.462242,0.481339,1.5892695,0.100056,-0.0057005,0.3644495,0.105972,101.711,87.4,6.062,1.054098,13.8242625,0.325812,7.6005,8.285,9.195,10.505,11.225,8.13,8.34,9.075,10.5,11.335,7.137,7.6535,8.88,10.545,11.245,-38.6753065,0,0,-2.685714,0.705645,296.4557995,333.216664
2,2.75,441.8939415,8.1747695,2266.184597,2.284571,-1.273512,-24.425458,-6.852078,0.531393,1.6842065,0.1028055,-0.007104,0.390167,0.107671,101.692,88.2,5.907,0.983964,13.6857915,0.3267725,7.466,8.16,9.07,10.445,11.23,8.0205,8.17,8.95,10.415,11.305,6.915,7.523,8.745,10.475,11.25,-36.504233,0,0,-2.7142855,0.705645,299.0141065,332.5725295
2,3.25,442.353312,8.080391,2251.421185,2.207889,-0.2844925,-24.331108,-7.226367,0.994412,1.5468795,0.10807,-0.0066465,0.4218915,0.1067135,101.675,88.3,5.731,0.9368,13.4279285,0.343121,7.3015,7.9925,8.97,10.4,11.23,7.844,8.045,8.81,10.335,11.31,6.6835,7.366,8.6,10.385,11.255,-35.2482635,0,0,-2.7714285,0.705645,298.108464,331.5209985
2,3.75,441.189672,7.770177,2288.097939,2.112879,-0.49395,-24.2577625,-5.918415,0.4366805,1.500095,0.0981285,-0.006053,0.3817185,0.1103135,101.6845,89.1,5.498,0.877498,13.2964025,0.3399305,7.1695,7.8405,8.85,10.34,11.225,7.717,7.837,8.71,10.245,11.315,6.663,7.2455,8.495,10.31,11.255,-35.7426455,0,0,-2.857143,0.655242,295.6594615,329.908859
2,4.25,439.54546,7.972584,2298.4023955,2.005376,-1.349673,-24.3277475,-5.325858,0.435167,1.641462,0.098653,-0.006441,0.3960625,0.104504,101.694,89.8,5.368,0.756733,13.344604,0.3434965,7.077,7.729,8.75,10.26,11.225,7.552,7.731,8.575,10.145,11.32,6.5565,7.1095,8.395,10.22,11.265,-34.5729885,0,0,-2.628571,0.705645,298.475477,329.642171
2,4.75,443.238936,7.965635,2299.869376,1.9766455,0.476382,-24.308506,-5.785147,0.492542,1.5936715,0.097451,-0.004486,0.3944915,0.1083,101.6995,90.1,5.317,0.759962,13.2246775,0.343205,6.9135,7.669,8.655,10.19,11.21,7.405,7.5865,8.505,10.05,11.31,6.41,7.024,8.37,10.17,11.27,-32.8641115,0,0,-2.8,0.756048,296.762729,328.563983
2,5.25,442.573045,7.8678,2327.534176,2.141091,-0.565826,-24.1184085,-5.274545,0.414708,1.4631055,0.1001745,-0.006796,0.370197,0.1038115,101.709,90.1,5.094,0.753211,13.007433,0.331359,6.86,7.6375,8.55,10.135,11.205,7.3435,7.519,8.34,9.94,11.305,6.2675,6.957,8.245,10.095,11.27,-29.870134,0,0,-2.742857,0.7308465,300.1278835,328.471697
2,5.75,439.469384,7.680781,2380.249716,2.023948,-1.762484,-24.205023,-6.226255,0.626666,1.589292,0.0925755,-0.0044035,0.365975,0.100897,101.7175,90.7,5.065,0.719679,12.822677,0.345421,6.7205,7.5185,8.445,10.085,11.2,7.249,7.4195,8.235,9.905,11.275,6.1845,6.8055,8.125,10.025,11.26,-30.718379,0,0,-2.685714,0.705645,301.217067,327.633283
2,6.25,439.478669,7.58529,2402.127332,1.9202255,-1.036048,-24.206588,-4.0102265,0.9413975,1.449824,0.0957275,-0.004544,0.3803805,0.0971815,101.7385,91.2,4.784,0.675686,12.7514795,0.342346,6.6015,7.427,8.325,10.02,11.19,7.1215,7.3425,8.115,9.855,11.245,6.102,6.665,8.001,9.955,11.25,-28.790845,0,0,-2.6,0.756048,302.493843,327.625872
2,6.75,441.108532,7.560012,2345.465107,2.054755,-0.067696,-24.273521,-4.8967375,0.484814,1.478005,0.0969165,-0.0042965,0.385515,0.0988585,101.7455,91.2,4.486,0.645232,12.5943465,0.355695,6.459,7.269,8.25,9.95,11.17,7.054,7.1785,8.008,9.795,11.235,5.9375,6.5705,7.9075,9.86,11.245,-27.4989365,2.9964745,0.235849,-0.571429,1.260081,302.946926,326.572282
2,7.25,439.167251,7.714295,2329.90255,1.545139,-0.0029065,-23.3988405,-4.534602,1.320664,1.429852,0.0964785,-0.0050625,0.395741,0.102455,101.77,91.5,4.6125,0.680834,12.2316995,0.3417865,6.3645,7.1745,8.16,9.895,11.16,6.948,7.0935,7.9285,9.69,11.195,5.8925,6.5185,7.796,9.795,11.235,-9.6676455,44.770858,3.537736,22.514286,5.443548,299.9932475,328.987064
2,7.75,440.8845925,8.0912335,2346.895421,0.846593,0.203453,-19.431793,-4.49305,9.900958,1.4918585,0.122384,-0.0147055,0.4070305,0.1353445,101.79,88.6,5.422,0.907723,12.1554375,0.327088,6.3445,7.083,8.085,9.78,11.14,6.9515,7.0285,7.847,9.58,11.16,6.027,6.49,7.6725,9.665,11.19,23.9553075,168.625147,16.863208,84.0857145,19.4304435,303.3223775,337.074752
2,8.25,437.668741,8.403417,2377.9617895,0.1813565,0.388799,-11.6476805,4.430193,29.374937,1.9194565,0.152857,-0.025708,0.470053,0.1907345,101.815,85.7,6.476,1.239126,13.0376345,0.322853,6.7595,7.2225,8.04,9.71,11.105,7.132,7.2195,7.8685,9.47,11.11,6.426,6.7165,7.6255,9.59,11.15,75.452779,354.465335,31.721698,169.6285715,34.6522175,299.3657065,347.873277
2,8.75,437.126342,8.916141,2254.869274,-0.5684435,0.806143,-3.002237,19.22763,49.458615,2.243205,0.188538,-0.038318,0.5416115,0.231288,101.84,81.7,7.735,1.787673,13.755563,0.315492,7.26,7.4905,8.1,9.63,11.095,7.531,7.6695,7.9435,9.39,11.08,6.992,7.1455,7.721,9.56,11.13,138.8626365,550.587544,42.3349055,262.2571425,48.6643145,292.614355,356.970175
