DOY2,HR2,RH,TA,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT
2,14.75,67.5,-30.43,46.3025,48.9575,187.7,195.3,86.040035,102.753475
2,15.25,67.225,-31.3,40.8025,40.8325,181.225,193.15,73.0695725,91.286805
2,15.75,67.65,-30.875,27.9575,29.5425,182.3,193.875,53.1844225,63.65457
2,16.25,67.2,-30.8425,20.78,19.8075,185.125,194.875,36.88122,40.741015
2,16.75,67.5,-32.085,10.7775,11.2525,184.625,190.35,21.5296075,23.38773
2,17.25,66.825,-31.48,4.62075,4.01175,182.575,191.5,7.5462295,7.9559225
2,17.75,66.075,-31.4875,0.82325,1.175,181.15,191.9,1.37346325,1.458456
2,18.25,66.9,-31.6525,0.7575,0.5865,177.75,191.6,0.0697619175,0.28726605
2,18.75,67.325,-31.36,0.3145,0.39225,177.85,193.325,-0.015250553,0.07470023
2,19.25,66.8,-31.2475,0.280166666666667,0.211,176.25,192.725,-0.0187057125,3.92e-07
2,19.75,66.65,-31.985,0.245833333333333,0.3,183,192.625,-0.027136215,0.0134961
2,20.25,66.875,-31.705,0.2115,0.15925,182.15,192.5,-0.0321709875,0.013482985
2,20.75,67.875,-31.48,0.204083333333333,0.32625,183.6,192.425,-0.0474761175,0.0135248675
2,21.25,66.775,-31.77,0.196666666666667,0.12,185.025,192.225,-0.0322091375,0.01356675
2,21.75,67.175,-31.6525,0.18925,0.13,184.975,191.2,-0.02725654,0.0101187685
2,22.25,67.625,-31.4325,0.215083333333333,0.1795,183.6,190.175,-0.02708423,0.006670787
2,22.75,65.45,-31.425,0.240916666666667,0.225,182.95,192.425,-0.03403492,0.006860372
2,23.25,66.775,-31.37,0.26675,0.162,183.725,191.55,-0.0271602725,0.003411622
2,23.75,67.65,-31.2275,0.26675,0.1465,182.475,190.875,-0.03382844,0.010188769
3,0.25,66.15,-36.045,0.3425,0.203,158.25,168.225,-0.0272756775,0.017753445
3,0.75,65.125,-36.205,0.3425,0.22475,159.9,168.275,-0.025389145,0.006748486
3,1.25,65.725,-36.0175,0.3425,0.212,159.625,167.65,-0.0272227475,0.013576487
3,1.75,65.775,-35.8025,0.3425,0.20775,157.375,167.475,-0.0271845225,0.010180925875
3,2.25,64.65,-35.81,0.3425,0.206,156.5,167.225,-0.032229275,0.007602629625
3,2.75,64.5,-35.58,0.3425,0.184,157.125,167.45,-0.0321484125,0.006748174
3,3.25,65,-35.5125,0.3425,0.164,158.475,166.6,-0.04071061,3.77e-05
3,3.75,66.225,-35.8,0.3425,0.14475,159.9,168.95,-0.0390688725,0.0202986175
3,4.25,66.2,-36.0575,0.3425,0.197,160.7,169.85,-0.0304294975,0.03894904125
3,4.75,66.125,-36.1925,0.3425,0.179,160.825,170.35,-0.0272319425,0.12203106
3,5.25,66.35,-35.84,0.3425,0.20125,161,170.85,-0.04756095,0.00672474075
3,5.75,66,-36.1625,0.3425,0.192,160.175,171.675,-0.0204012925,0.0203388
3,6.25,66.075,-36.42,0.3425,0.283,160.225,172.025,-0.01702714775,0.01344825
3,6.75,66.1,-35.6775,0.3425,0.37875,159.875,172.45,-0.005054598,0.12202075
3,7.25,65.35,-35.7725,1.8965,0.52375,159.975,172.5,0.074532795,0.515388325
3,7.75,66.025,-35.6675,1.85525,0.76,161.35,172.325,1.33499125,1.31456975
3,8.25,65.7,-35.5075,6.6095,4.594,162.275,173.875,10.1696195,9.70695775
3,8.75,66.1,-35.78,20.015,19.255,163.7,174.9,34.82514,36.228655
3,9.25,65.95,-35.5225,44.2775,40.3475,164,175.225,78.6531225,83.2189625
3,9.75,65.55,-35.345,70.3025,63.9975,163.825,175.775,124.3787,124.400775
3,10.25,65.6,-34.525,113.625,95.325,160.45,178.6,204.037725,196.868375
3,10.75,65.5,-34.1,137.725,118.825,157.625,178.625,242.896775,257.47505
3,11.25,65.475,-33.4575,173.325,152.8,153.65,180.35,299.45925,325.2055
3,11.75,67,-32.8825,195.05,170.85,151.5,181.6,364.2472,387.250775
3,12.25,67.25,-32.145,221.35,227.275,152.8,184.275,491.033675,511.5771
3,12.75,69.175,-31.915,221.775,228.6,145.375,183.725,477.252625,496.8018
3,13.25,68.475,-31.2825,221.225,257.65,145.55,185.725,485.199225,520.96815
3,13.75,69.35,-30.4625,217.55,243.475,146.675,187.425,478.18295,505.332325
3,14.25,68.175,-29.985,212.25,244.975,147.675,188.525,456.5803,500.867525
3,14.75,69.325,-30.8625,199.925,233.25,147.025,186.975,463.4738,481.66095
3,15.25,68.275,-30.8975,186.625,205.875,146.45,187.2,438.031525,451.49645
3,15.75,68.3,-31.005,170.2,181.675,146.3,186.7,378.80305,396.612525
3,16.25,67.675,-30.9575,140.35,155.675,145.925,184.725,315.7257,324.48275
3,16.75,68.175,-30.6875,126.225,148.775,144,182.925,282.803775,275.959625
3,17.25,68.2,-31.2425,83.75,115.975,143.25,180.975,194.55305,207.5108
3,17.75,66.75,-31.8375,67.5375,84.3,144.5,179.35,137.708375,139.0048
3,18.25,67.625,-32.3975,43.835,51.33,146.9,175.3,85.1898775,83.135315
3,18.75,67.5,-33.3675,20.475,20.61,145.1,174.625,40.259145,39.17143
3,19.25,67.15,-33.995,6.919,5.568,145.775,174.475,11.469205,10.881785
3,19.75,66.8,-34.725,4.1675,1.315,147.05,172.2,1.486613,1.411847
3,20.25,66.925,-35.4925,2.262,0.531,148.075,170.35,0.0561615325,0.3266569
3,20.75,66.425,-35.595,0.29425,0.394,151.85,170.15,0.00679464225,0.0254560825
3,21.25,66,-35.8025,0.29425,0.2775,154.975,170.275,-0.018634515,0.006746501
3,21.75,66.125,-35.945,0.29425,0.276,153.55,168.85,-0.0321564475,0.01354322
3,22.25,65.75,-36.015,0.29425,0.27075,156.3,169.05,-0.0204357875,0.197883981
3,22.75,65.825,-35.8175,0.29425,0.21575,157.25,168.45,-0.0203552675,0.01699305475
3,23.25,66.375,-35.8675,0.29425,0.2435,159.375,168.35,-0.02712046,0.0161213235
3,23.75,66.3,-35.795,0.29425,0.311,160.225,167.95,-0.02539178,0.0119372295
4,0.25,69.925,-20.065,0.369,0.28325,192.55,216,-0.00681479725,0.02204646
4,0.75,70.175,-19.8,0.369,0.173,193.5,216.55,-0.0135919075,0.0068438315
4,1.25,72.625,-19.865,0.369,0.281,193.9,215.8,-0.0254019375,0.010199854
4,1.75,72.65,-19.8475,0.369,0.2215,193.725,214.925,-0.01182852675,0.01361198
4,2.25,72.425,-20.0575,0.369,0.212,195.125,215.125,-0.013577395,0.006731108
4,2.75,71.55,-20.0125,0.369,0.214,195.925,216.35,-0.0135840225,0.0186331725
4,3.25,71.425,-19.735,0.369,0.21125,195.525,217.85,-0.00682538775,0.01354044
4,3.75,69.15,-19.775,0.369,0.3245,195.1,218.475,-5.63835e-05,0.0270302
4,4.25,71,-19.9525,0.369,0.277,196.875,218.5,0.0084471635,0.060938605
4,4.75,71.225,-20.2625,1.945,0.448,196.75,216.525,0.0388915675,0.2237102
4,5.25,71.475,-20.485,2.03,0.7085,194.225,216.525,0.357604875,0.5014991
4,5.75,70.85,-20.495,3.657,2.02375,195.575,216.125,3.37090825,3.518568
4,6.25,71.425,-21.0525,9.205,9.17,194.925,215.2,16.6080375,16.1412025
4,6.75,70.525,-20.995,24.3,23.005,194.4,216.4,51.5126625,49.910115
4,7.25,69.95,-20.275,52.95,45.0925,194.775,217.725,97.617435,97.4531475
4,7.75,71.725,-20.025,89.175,75.6425,194.825,218.25,164.365825,162.6274
4,8.25,71.825,-19.7975,135.65,115.275,197.4,220.95,248.7219,243.488325
4,8.75,68.95,-19.5575,186.475,158.9,191.6,225.925,342.048525,355.6957
4,9.25,68.225,-19.5125,229,191.975,189.325,226.775,441.6958,442.672675
4,9.75,68.25,-19.365,269.275,225.35,189.75,231.1,520.9536,529.446225
4,10.25,66.05,-19.1075,298.65,263.775,191.55,233.3,616.4572,614.137225
4,10.75,65.15,-18.425,332.225,302.375,191.525,230.8,698.9794,711.8971
4,11.25,64.775,-17.805,360.75,335.325,186,234.575,779.0106,784.983525
4,11.75,64.025,-17.3075,396.6,362.375,183.2,237.225,845.088825,834.03645
4,12.25,62.75,-17.2625,415.275,379.975,185.35,240.55,889.379225,897.786125
4,12.75,63.4,-17.36,432.6,382.15,186.95,243.55,926.101425,908.174925
4,13.25,62.65,-17.04,461.1,399.425,185.9,244.2,948.740975,934.289425
4,13.75,63.35,-16.1325,472.4,405.075,185.225,243.275,982.452125,957.316825
4,14.25,63.975,-15.5,458.525,402.425,183.875,246.075,966.13545,935.205925
4,14.75,61.1,-15.995,445.675,393.05,184.35,245.075,951.68215,922.9317
4,15.25,61.05,-15.455,427.175,368.125,184.125,245.6,885.726425,860.286575
4,15.75,64.275,-16.17,408.6,363.5,181.95,243.35,835.40365,808.950125
4,16.25,61.05,-16.7775,382.125,321.575,177.025,241.45,771.828875,743.15135
4,16.75,55.675,-15.98,347.375,291.65,177.25,240.6,681.577475,654.765825
4,17.25,59.85,-15.6425,301.725,251.3,177.875,238.45,601.53955,582.8472
4,17.75,59.925,-16.1975,252.675,218.95,179.225,239.025,506.45795,494.6578
4,18.25,62.625,-17.6275,204.875,182.325,177.175,233.95,412.964425,400.475725
4,18.75,63.775,-18.2875,159.075,145.65,177.55,230.275,320.124625,310.801975
4,19.25,63.9,-18.265,113.125,105.5,178.425,227.65,229.776675,221.187
4,19.75,62.85,-17.555,75.855,71.4825,179.325,224.5,150.680875,144.927
4,20.25,62.475,-18.4275,37.8425,39.5675,178.925,219.4,72.52887,70.01109
4,20.75,66.7,-18.9325,15.955,17.0325,179.675,216.225,29.8074725,28.67016
4,21.25,68.125,-18.49,6.9785,3.8485,180.325,213.3,8.43640275,8.111937
4,21.75,68.25,-18.83,2.3395,1.482,182.425,211.325,1.29971875,1.2335055
4,22.25,68.8,-19.2125,1.4505,0.66,183.3,209.3,0.13587405,0.389097175
4,22.75,67.95,-19.7675,0.632,0.55425,181.925,211.2,0.03555149,0.0271257375
4,23.25,69.275,-19.6125,0.632,0.187,186.95,213.35,-0.0067504985,0.028831025
4,23.75,69.125,-18.935,0.632,0.28525,191.4,214.575,-0.0270991975,0.01368569
5,0.25,82.75,-2.953,5.339,2.78825,254.125,304.65,10.8956,3.1152665
5,0.75,83.95,-3.254,3.32,1.90225,258.425,303.125,7.2857415,1.9592095
5,1.25,84.35,-3.228,2.705,1.42,261.75,302.625,6.196746,1.5972995
5,1.75,84.7,-3.407,3.13325,1.483,264.55,300.85,6.3326685,1.6241885
5,2.25,84.5,-3.624,3.737,1.66575,263.6,301.25,7.7978175,1.950958
5,2.75,85.85,-3.617,5.215,2.069,264.1,300.375,11.26368,2.408996
5,3.25,85.4,-3.675,6.867,3.248,262.15,300.025,15.40423,4.2789225
5,3.75,84.05,-3.662,12.52,6.1995,263.375,300.225,25.718015,7.736281
5,4.25,84.7,-3.684,19.755,12.09,262.95,300.75,41.99433,13.27857
5,4.75,84.175,-3.691,27.865,21.815,261.65,300.775,60.38719,22.362865
5,5.25,85.6,-3.431,45.395,26.615,262.125,301.95,94.4073,34.137895
5,5.75,85.075,-3.6,55.62,32.58,265.675,302.55,127.8503,44.449205
5,6.25,81.8,-3.5875,76.09,42.265,264.65,303.825,168.6594,60.042215
5,6.75,79.4,-3.40975,104.6,52.625,264.9,305.675,231.7626,73.99686
5,7.25,76.6,-3.52875,139.2,63.575,266,304.95,288.4819,87.59421
5,7.75,74.875,-3.10725,171.25,69.32,265.525,306.4,368.63265,101.28625
5,8.25,73.2,-3.01,212.4,73.645,267.85,308.5,439.0828,118.315
5,8.75,71.4,-2.7345,236.6,80.245,268.525,308.9,517.26165,137.33085
5,9.25,69.975,-2.289,263.8,88.35,267.975,310.375,572.39695,145.58235
5,9.75,68.1,-2.1355,302.15,97.25,266.725,312.25,657.8478,150.72135
5,10.25,66.15,-1.56775,339.8,103.95,267.075,312.860105,729.77435,168.2891
5,10.75,65.4,-1.395,388.6,109.75,266.925,314.975,799.91395,189.40415
5,11.25,62.8,-1.252,409,116.4,266.8,315.7,859.8288,220.4449
5,11.75,64,-1.00825,423.6,113.2,267.2,316.7,925.5247,167.0882
5,12.25,63,-0.9515,461.475,126.375,266.7,317.2,951.486475,161.80975
5,12.75,61.9,-0.8595,461.2,123,267.225,317.725,972.661,155.9566
5,13.25,63.15,-0.568,446.95,125.975,266.4,318.55,982.3988,171.713475
5,13.75,63.15,-0.45,457.65,129.35,266.35,318.3,962.65385,164.6223
5,14.25,63.8,-0.2995,436.725,129.775,267.1,319.1,937.221925,142.84905
5,14.75,62.675,-0.39575,414.8,129.5,266.4,318.7,868.3715,138.6104
5,15.25,63.075,-0.2785,422.4,123.1,266.3,318.6,890.8557,131.3253
5,15.75,60.925,-0.30275,400.6,115.9,264.9,318.6,824.207475,122.440975
5,16.25,60.4,-0.223,378.3,114.75,265.85,318.45,741.62425,114.707325
5,16.75,62.675,-0.4435,349.175,108.95,265.525,318.6,723.95475,107.430625
5,17.25,63.9,-0.4715,312.05,100.375,265.425,318.15,672.0613,101.4607
5,17.75,64.15,-0.538,283.7,93.65,266.8,317.875,573.86345,94.366865
5,18.25,64.8,-0.534,231,87.2,266.425,317.125,503.86165,85.5789425
5,18.75,66.25,-0.682,199.475,78.29,261.475,315.525,414.228425,77.68757
5,19.25,66.6,-0.746,158.05,66.835,260.575,314.325,337.82915,68.132475
5,19.75,68.25,-0.951,125.3,59.6875,258.75,313.725,263.178625,56.8147675
5,20.25,69.45,-1.035,105.55,52.945,260.325,313.25,216.923475,51.0741725
5,20.75,70.9,-1.43,82.325,42.825,262.45,312.2838375,172.893575,42.94863
5,21.25,72.25,-1.652,65.8375,34.3875,260.875,312.2522575,136.30255,34.8540075
5,21.75,73.85,-1.899,48.18,28.105,258.375,311.00468,98.068105,27.472445
5,22.25,76.3,-2.0235,31.76,19.155,255.65,309.9910875,64.325095,20.238815
5,22.75,78.8,-2.253,23.44,12.205,252.4,308.975,45.8386975,13.759365
5,23.25,81.6,-2.5475,13.585,6.02375,256.1,307.975,27.8977525,8.8374345
5,23.75,82.2,-2.724,9.085,3.19225,255.9,306.325,18.390495,4.548104
6,0.25,76.25,1.9585,11.33,2.486,285.5,323.6,23.02733,2.0848475
6,0.75,77.4,1.43125,9.05,1.9495,285.9,321.9,17.838305,1.585354
6,1.25,79,1.36825,7.647,1.5795,285.9,319.5,14.754525,1.276957
6,1.75,79.2,1.00575,7.7255,1.59,285,317.4,15.07207,1.3118055
6,2.25,79.2,0.9175,8.455,1.93,286.4,316.7,16.64646,1.526822
6,2.75,78.375,0.6555,10.6,2.4205,287,316.6,20.832225,1.8836
6,3.25,79.2,0.6135,14.015,3.001,287.1,316.3,26.377275,2.3810355
6,3.75,79.15,0.45625,18.22,3.892,288.2,316.4,33.29948,3.103516
6,4.25,77.8,0.48675,26.28,5.188,287.5,318.1,48.66928,4.3279765
6,4.75,77.325,0.643,34.3,6.9605,287.33959,320,66.175335,5.749157
6,5.25,76.225,0.67875,46.9,9.215,289,322.4,88.046905,8.032033
6,5.75,75.2,0.7595,59.72,10.985,289.7,324.2,112.49375,9.7091065
6,6.25,71.875,0.81075,67.83,12.825,289.8,325.97224,135.40775,11.59404
6,6.75,69,0.8905,87.4,17.07,289.7,328.1,166.81815,15.17194
6,7.25,65.1,1.31925,104.1,19.975,292.5,331,198.285,17.95378
6,7.75,62.05,1.49375,129.15,24.03,292.6,334.2,257.04445,22.886765
6,8.25,59.3,1.87825,159.95,29.395,294.2,337.4,295.31685,26.179025
6,8.75,57.25,2.24225,182.4,33.8,294.5,340.8,328.8007,30.199525
6,9.25,55.3,2.57525,195.3,37.4,295.91051,343.4,371.406,33.95081
6,9.75,53.925,2.99625,227.75,42.565,296.3,345.7,414.0133,38.251275
6,10.25,53,3.1015,241.075,45.3625,296.75,350.15,460.8629,40.08102
6,10.75,51.825,3.293,260.8,48.22,297.15,352.875,492.7437,44.8895175
6,11.25,50.25,3.822,295.9,54.675,298.162245,355.525,551.666275,50.389655
6,11.75,47.925,4.02,313.85,58.025,297.875,357.525,596.4185,52.7010875
6,12.25,47.1,4.60275,328.55,57.94,297.95,359.8,613.2288,52.29539
6,12.75,45.9,5.15,348.3,63.255,299.65,364.508705,620.6653,57.83504
6,13.25,45.475,5.73225,326.7,61.91,297.2,367.65894,635.3597,56.70092
6,13.75,44.8,6.121,341.225,65.56,295,373.45,657.60515,57.735
6,14.25,43.9,6.393,360.1,65.43,296.2,373.6,682.1889,59.7183475
6,14.75,42.225,6.957,348.25,65.6,296.7,373.9,639.687975,58.756035
6,15.25,42.1,7.443,331.55,63.59,295.6,372.8,632.88895,55.12614
6,15.75,41.975,7.625,313.7,60.9875,297.95,374.15,573.811075,52.0297575
6,16.25,42.325,7.882,294.9,55.3275,297.5,372.1,555.172475,48.2491625
6,16.75,42.8,8.1375,269.75,49.88,297.475,371.825,511.9144,43.14401
6,17.25,44.25,7.9725,245.1,47.56,298.427385,371.2,463.32405,40.39957
6,17.75,44.225,7.79925,224.8,41.14,296.8009225,367.825,418.480975,36.3510875
6,18.25,44.8,7.844,186.9,36.15,297.35,365.45,366.8252,32.4286125
6,18.75,45.7,7.6155,159.9,29.95,297.35,362.45,295.574275,26.276175
6,19.25,47.175,7.4315,131.5,24.37,295.6,359.1,259.4008,22.6709225
6,19.75,48.05,7.2165,112.6,20.93,293.85,356.85,213.4311,19.2386725
6,20.25,50.075,6.738,97.9,19.15,292.6,354.2,186.4112,16.722115
6,20.75,52.35,6.33925,81,15.64,290.75,351.15,159.269875,13.8621725
6,21.25,54.575,5.9495,69.2,13.37,288.8,347.5,131.1467,12.1308425
6,21.75,59.2,5.471,51.71,10.31,288.1,344.65,98.4874,8.6489375
6,22.25,62.575,5.05325,39.14,7.682,285.7,341.85,75.8051875,6.792416
6,22.75,66.875,4.527,29.45,6.192,285.65,338.4,56.6913,5.07970425
6,23.25,70.35,4.02625,21.99,4.63175,285.9,332.95,42.11445,3.82591225
6,23.75,73.95,3.12375,15.48,3.19375,287.052995,328.5,29.6549275,2.5540595
7,0.25,76.275,7.042,4.0465,1.255,307.15,346.4,8.15012175,0.55655315
7,0.75,76.8,6.6245,2.6205,0.94875,308.925,344.725,5.46613425,0.3488541
7,1.25,78.1,6.52525,1.94575,0.85,307.925,343.175,4.119466,0.2621377
7,1.75,79.15,6.43525,2.038,0.779,307.7,341.675,3.8322915,0.2374377
7,2.25,79.625,6.06225,2.214,0.8285,308.625,341.45,4.46292875,0.2787748
7,2.75,79.2,5.912,3.00525,1.091,306.125,340.72924,6.20239925,0.390923
7,3.25,79.9,5.754,4.815,1.3355,305.675,340.275,8.88354125,0.615078525
7,3.75,79.325,5.68875,7.11425,1.7665,305.925,341.725,13.4138175,0.925492875
7,4.25,78.9,5.71875,11.3275,2.56475,306.9620225,341.65,20.6529775,1.395895
7,4.75,79.65,5.8055,17.14,3.62075,306.0734575,342.2210875,31.775415,2.23888875
7,5.25,80.3,6.0205,24.0425,4.88725,306.275,344.15,42.590765,3.11715675
7,5.75,78.8,6.0485,34.83,6.9775,307.075,346.8,60.4553525,4.371201
7,6.25,76.525,6.512,45.8325,9.2375,307.875,350.5,80.94937,5.78190275
7,6.75,75,6.72425,56.065,11.0525,309.675,353.175,99.3490675,6.989019
7,7.25,71.8,6.90525,74.605,14.0175,310.475,356.025,134.86695,9.37662775
7,7.75,68.2,7.434,97.45,17.8475,314.25,358.5,167.607425,11.58328
7,8.25,66.7,7.71525,105.2,20.02,313.875,362.3,185.1401,13.0549625
7,8.75,64.25,7.94525,133.55,25.4175,316.625,363.975,232.202025,16.464945
7,9.25,62.275,8.12,158.8,29.6,318.45,367.6223475,285.75245,20.153605
7,9.75,59.1,8.26,170.65,31.805,319.5,370.741905,304.9991,22.04322
7,10.25,57.2,8.515,192.85,35.625,319.625,373.1,346.53965,25.90549
7,10.75,55,8.76,214.75,38.9,322.6,378.31933,373.8774,26.668585
7,11.25,53.5,9.09,229.75,41.225,321.35,379.768885,397.851275,28.648095
7,11.75,52.15,9.46,247.2,46.69,323.3,383,440.8992,32.19634
7,12.25,50.45,9.835,251.7,45.795,322.44752,384,439.44715,32.51181
7,12.75,48.7,10.17,274.625,49.9025,323,386.35,488.04485,35.5347725
7,13.25,47.65,10.7925,279.55,50.94,324.775,387.75,517.83415,37.4822075
7,13.75,46.5,10.96,272.55,51.365,324.6,388.6,504.26415,37.086875
7,14.25,45.65,10.9925,274.7,51.715,325.2711025,388.05,498.26145,36.0959725
7,14.75,44.2,11.1925,264.15,50.125,324.8175975,390.075,511.978725,35.18007
