DOY2,HR2,H,LE,FC,TAU,CO2,H2O,WS,USTAR,TA,RH,PA,VPD,TS_1_1_1,TS_1_2_1,TS_1_3_1,G_1_1_1,G_1_2_1,G_1_3_1,NETRAD,PPFD_IN
1,10.25,47.511970255,37.570053435,-4.738759606,-0.11703356175,402.633353925,8.07138332825,0.8171463625,0.14919304475,11.683768335,37.7724525,96.9091713875,4.17456603,11.088755,9.59416599975,8.560764325,-4.12530375025,10.06424919,2.8230633595,146.1830517,649.8873
1,10.75,66.0650636525,40.758728655,-4.58062937425,-0.119465347,401.33902795,8.2089133055,0.910350004,0.16494184975,12.4339600025,33.584370835,96.9015363975,4.709345435,11.0881941725,9.661457925,9.522499825,-2.89210925025,28.3830141675,10.79871066425,201.999359325,705.548225025
1,11.25,72.298313675,60.958391915,-5.155526124,-0.1492187605,401.416315775,7.999226689,0.99858201975,0.1830690135,12.96499,31.71681667,96.8579931625,5.18611575,11.0892441725,9.769584075,10.254169425,-1.89982013325,37.194884165,19.7287075,204.49346835,872.8060667
1,11.75,50.6915834625,49.3355777325,-4.76402249625,-0.14883949975,400.763983625,8.08642035025,1.174545473,0.195034256,13.02808,31.928463335,96.807530935,5.32730243,11.0913941775,9.91388785825,10.94584083,-0.38311345925,41.9202924975,25.3867499975,175.81611165,681.2505
1,12.25,75.08153277,49.37750284,-4.94130783025,-0.1580174425,401.2726776,8.075341423,1.39944387,0.208795851,13.2580050025,30.920186665,96.783356585,5.5452064,11.0955575,10.1797933325,11.775075,1.706354451,43.437165,26.76802,202.6320196,690.147825
1,12.75,64.919589305,54.82039796,-4.496934946,-0.159940241,400.49966605,8.2371995865,1.4421117285,0.23968216275,13.2034199975,29.80515667,96.73592153,5.55651907,11.152925,10.4441683325,13.7237550025,4.503724583,40.618043335,30.699995,184.829108325,671.380666675
1,13.25,65.83302887,46.621923895,-4.002279664,-0.1939194525,399.993639525,8.391547162,1.533989641,0.234972523,13.3902566775,30.23322833,96.72296973,5.8245506225,11.2333300025,10.9245166775,14.6234058325,5.6105431665,36.42911,27.83020333,189.427,695.02266665
1,13.75,49.91329052,55.058115615,-3.77769116025,-0.198832495,399.3972024,8.853067785,1.69001770375,0.2521252745,13.3844333225,31.6558233325,96.70247375,5.456704025,11.3183333325,11.4868733225,15.4721550025,7.5565310835,39.36558667,26.37828333,150.744005,613.84438335
1,14.25,55.06202745,48.917175995,-3.836773888,-0.1590922045,399.0720326,9.156727027,1.6046494375,0.22712820875,13.24503165,31.504299165,96.687940745,5.6782695425,11.5272208325,11.948611675,15.637348335,10.20912083325,35.3967,24.572063335,127.43913,497.9121
1,14.75,35.68262546,41.37349608,-3.64358401925,-0.1765037965,399.48699855,9.17753446925,1.842139785,0.262445327,13.4133366425,32.5958150025,96.692113,5.78807318,11.7181258075,12.5211808275,15.818608315,10.3344765825,29.16438167,20.9462283325,92.13728,382.69755
1,15.25,30.073385625,30.50481218,-2.6113357305,-0.160728909,399.232460075,8.766163109,1.908412621,0.2561245185,13.0781275025,36.949616665,96.66441937,4.6707748325,11.8983333325,12.717010825,15.645838335,8.892437667,22.034601665,15.913270085,61.55625283,319.6857667
1,15.75,10.30685636325,25.1172758,-2.15200677725,-0.134530478,398.643355925,8.69827401575,1.83634558725,0.225399162,12.7741725025,38.2772683325,96.6814917425,3.8647130975,12.133680025,12.799235,15.13084,6.78117224975,16.1460241675,10.8815749975,25.0144275025,197.0129917
1,16.25,0.1053866945,15.61976727,-1.7915380385,-0.119771312,399.0070791,9.0647223645,1.691413943,0.1828910825,12.4236133075,40.860573335,96.6976433225,3.5248925875,12.3330558325,13.0213858275,14.857356665,4.496006,8.19801466675,6.417469917,-10.81925208,125.844989175
1,16.75,-15.501218935,3.448144646,-0.8123630155,-0.071252014,399.4140257,8.76760888775,1.291547262,0.148670492,11.9268924975,46.8182833325,96.7167116725,2.844034315,12.5775599975,13.098614175,14.4496566925,2.30260996675,1.62301729725,0.89918812175,-54.706835,36.075129415
1,17.25,-27.01715666,-0.3434103895,0.619727053,-0.0535237255,399.15118465,7.88271201275,1.16672774,0.1086230255,11.561595835,50.9574924975,96.727841105,2.221393305,12.6779191925,13.2271516425,13.6982708575,-1.173371775,-6.389098225,-2.95765622475,-79.85918667,1.92315451025
1,17.75,-24.15845097,-1.6605987595,0.441482917,-0.05938882,399.44800165,7.57533536975,1.11997091025,0.108258027,11.158996675,52.2080516675,96.7180104425,2.164327765,12.774652475,13.2454841425,13.0120799975,-5.49533466675,-14.778063,-7.71763974975,-81.21679333,0.04732995025
1,18.25,-28.223042595,0.3136705825,0.948559532,-0.042269706,400.2179935,7.52857661875,1.08471141225,0.08495295725,10.7781258325,54.7081400025,96.7140933875,1.94280047,12.85042085,13.1563866925,12.67868085,-7.8964733335,-19.5722908325,-11.0518850025,-79.75052583,0.0291336915
1,18.75,-37.74549077,-0.8242110175,0.838151048,-0.04076916075,400.375371125,7.5507518825,0.875501571,0.08773405775,10.1383461775,53.7357733325,96.7542433,1.801539615,12.8018774975,13.0162500025,12.1743817,-8.97465325,-23.275684165,-13.43195,-76.444158335,0.025190225
1,19.25,-36.69764448,-3.48919310325,0.767304548,-0.0510931515,400.0614753,7.621075277,1.179300453,0.07484415275,9.93745175,56.1046316675,96.7652540475,1.4371088375,12.7950733275,12.897012525,11.84069335,-9.4864870835,-25.5113550025,-14.9699674975,-76.3587824975,0.028775
1,19.75,-32.7401090025,-2.296312378,0.59835112725,-0.0416404475,399.86081595,7.6506210765,1.01921681775,0.08303797775,10.01758541425,55.50337083,96.7571751275,1.3367861475,12.7695791425,12.72826585,11.405969975,-10.05215266775,-27.6314308325,-16.7030075025,-74.3701100025,0.02250930975
1,20.25,-28.3228404725,-1.5293625845,0.8345121585,-0.04842368,400.29624205,7.1068323335,1.09177364925,0.0817378175,9.59852419175,49.4963774975,96.787379405,1.30977351,12.7558291425,12.616869175,11.2197233225,-11.19750917,-29.4224083325,-18.0430800025,-73.4115,0.0252
1,20.75,-27.40969256,-3.447781943,0.38194269875,-0.05243607325,399.9424445,7.2576259195,1.0876806695,0.1032972935,9.64836667525,54.962726665,96.79570902,1.3237271675,12.7308266675,12.447505,10.903610025,-11.03737917,-30.0886958325,-19.20028083,-71.837785,0.025190235
1,21.25,-33.16562627,-0.866347568,0.822757075,-0.06365136775,399.8984648,7.07734591325,0.94089657125,0.093123036,9.576179917,53.7064966675,96.80379147,1.2570981375,12.70382,12.2720858325,10.5890933325,-10.356047165,-30.769705835,-19.4998991675,-70.1599566675,0.0265
1,21.75,-26.074524235,-1.1625937945,0.57828602375,-0.06025499625,400.91729155,7.01849089525,0.94683489675,0.08915267775,9.55257005,57.3724091675,96.8209006775,1.390014675,12.683195,12.1123617,10.3749966675,-10.9542000025,-31.1195166675,-20.0514299975,-70.881103335,0.02616386025
1,22.25,-32.79625428,-5.95367898,0.43019685775,-0.04526318425,400.5479357,7.14802457525,0.9239722905,0.08942648325,8.99089825,54.1840649975,96.8222864675,1.2078403225,12.66299,12.0169458,10.134236075,-11.9708025025,-32.706094165,-20.504141665,-71.802164165,0.02315
1,22.75,-31.503398825,-4.91274556075,0.1003623685,-0.042321144,400.77162925,7.0030255595,0.88738973275,0.1106685115,8.890971225,52.51185833,96.814743655,1.188410595,12.6534658575,11.94382,9.804166425,-12.6513325,-32.5110891675,-21.04023583,-72.2159174975,0.02715
1,23.25,-36.884564305,-6.47918301375,0.5237662125,-0.0469714295,401.0183503,7.01513492,0.91831100175,0.09618280375,9.22278960825,52.9706991675,96.80849331,1.3185374425,12.6455591425,11.8644425,9.57548599975,-12.4137125,-32.9743758325,-21.55399417,-72.8615099975,0.0211881265
1,23.75,-33.893261935,-2.7129110505,0.013613062,-0.03475433425,401.31104665,6.8651661265,0.746951493,0.09505913825,8.8418089165,52.2392424975,96.795648165,1.2419651875,12.619442525,11.72347585,9.31201375025,-12.8293075025,-33.24153583,-21.4624999975,-72.3684625025,0.0238
2,0.25,-32.2482106325,0.32364319575,-0.1166330475,-0.0384837895,400.711452625,2.79741994875,0.85732675825,0.093995919,9.91297294175,28.7541675,96.7684864725,2.603761405,13.7072183325,13.059441675,11.1461141925,-13.20546667,-35.4853558325,-20.690728335,-76.4935799975,0.026163885
2,0.75,-37.26457354,0.238999209,0.3008641225,-0.029574426,400.19826415,2.9321351855,0.83883995825,0.10077397525,9.90400008325,29.59591583,96.75479544,2.2443204,13.6622208325,12.9139633225,10.8388916425,-13.2779025025,-35.3518850025,-20.9342450025,-76.6030874975,0.0291336835
2,1.25,-41.2096407275,0.00079511,0.17459836925,-0.03568236475,401.0949557,2.780568672,0.8834835715,0.10082747425,9.81944166675,29.82365417,96.7494751975,2.220064415,13.6521525,12.7686100025,10.5440241675,-13.241008335,-35.59715667,-21.1651575,-76.9237791675,0.02715
2,1.75,-41.5335494,-1.70779518625,0.193988203,-0.02970513975,401.456635,2.686189364,0.81736980525,0.10568093275,9.62445149975,29.320095835,96.7320142375,2.152550785,13.6115250025,12.730278335,10.2491640825,-12.4388691675,-35.978849165,-21.6025475,-76.4648033325,0.03145113825
2,2.25,-37.6099678125,1.2771329795,-0.6052808,-0.03534409875,400.854690875,2.3476918445,0.7973482475,0.093801013,9.44680975025,28.7608100025,96.70806539,2.148908215,13.476038335,12.6234000025,10.04763891425,-12.61631,-36.24977583,-21.72086917,-76.189556665,0.02979343475
2,2.75,-44.278813775,-0.6284184855,0.0583730795,-0.0420579405,400.53921405,2.7840552255,0.784428993,0.100614145,9.35293575,30.03266833,96.6781173275,2.172932525,13.4588175,12.401740835,9.863953,-12.946723335,-36.1337875025,-21.922251665,-74.4684433325,0.025190225
2,3.25,-32.60257639,-2.70647763,0.433277797,-0.0429971665,400.7125163,2.32504832925,0.69982831925,0.0981185255,9.33927,29.6994683325,96.66347958,2.285891445,13.40354083,12.196455835,9.6698610835,-12.5286899975,-36.286411665,-22.04210917,-73.41833833,0.027809422
2,3.75,-37.856693445,-0.742735781,-0.05251699,-0.030823134,400.618198225,2.7063938565,0.7833968,0.0936660145,9.281474333,29.183269165,96.647087075,1.82824307,13.3001374975,12.0477075025,9.59222199975,-12.6400016675,-36.18078,-21.967598335,-73.1025558325,0.02877736175
2,4.25,-52.3747676575,-0.67506380775,-0.03555577325,-0.03842302775,400.889918875,2.7213963155,0.69553837875,0.0990519795,9.311835333,30.7853466675,96.6490744975,1.864123355,13.171738335,11.9088908275,9.517985833,-12.9171741675,-35.7826983325,-21.87910083,-74.3649399975,0.02347809675
2,4.75,-41.241323485,0.1068717895,-0.063985173,-0.0413920765,400.35269575,2.3030406385,0.782513883,0.09401137575,9.3472884165,29.1388841675,96.64925497,2.1728769,13.01715167,11.7129916725,9.3819454165,-12.7753158325,-35.509224165,-21.789735,-73.46978333,0.023475
2,5.25,-40.0491390175,-1.3717936345,-0.398262573,-0.04015267675,400.38674,2.528708039,0.87437291875,0.09715619725,9.22262375025,27.9356875,96.65802662,2.3094171325,12.96618083,11.6002816725,9.31729269175,-12.695101665,-35.56195583,-21.94957917,-73.3677258325,0.028125
2,5.75,-34.8558556425,1.77614946425,-0.2675026375,-0.04875241125,400.410862,2.5869814805,0.84761239975,0.1056496785,9.03559058325,29.0128299975,96.67534142,2.321094795,12.8074283325,11.4582624975,9.247014225,-12.3421566675,-35.97203667,-21.924155,-73.6988500025,0.03178221975
2,6.25,-40.96413368,-1.35684851,-0.1262309285,-0.03759142625,400.91497735,2.429079794,0.761115065,0.101440567,8.78252466675,28.981763335,96.6947594225,1.78187153,12.708690835,11.33611583,9.092011975,-12.20961417,-36.28576167,-22.0508325025,-71.9635808325,0.680999913
2,6.75,-41.924687485,0.8784862565,-0.266822091,-0.04964036225,400.1382822,3.630339878,0.896296529,0.10176603725,8.8734280835,27.9775158325,96.712536715,2.0002847575,12.683615,11.2540983075,8.98902867525,-12.36519167,-36.323681665,-21.889301665,-62.58109417,23.1980279975
2,7.25,-36.5837033025,9.7281191805,-0.64983552025,-0.038130149,399.1549483,4.1937115585,0.61289142575,0.11961908875,9.321157083,29.08509833,96.739981545,2.54420558,12.59465,11.172157525,8.89708367475,-11.0625661675,-34.929410835,-21.1044400025,-50.8908983325,69.9417183325
2,7.75,-31.4935077475,4.55134798725,-1.774391683,-0.0460633505,398.34653775,4.480105379,0.73589590175,0.0973016515,9.52196566675,31.8839024975,96.7627725675,2.1293189975,12.4580575025,11.096249975,8.89485975,-10.32379133,-32.1494491675,-20.0365875025,-43.3282308325,97.5846258325
2,8.25,-13.9493193275,15.64442263,-4.17717392275,-0.0530717855,399.68932615,4.601835,0.47756951125,0.10137764675,9.97645099975,31.64430833,96.8206548275,2.95659699,12.386733335,11.0358966425,8.91159775,-9.30198383325,-29.452766665,-18.79127417,28.88480008,237.061949975
2,8.75,15.264238955,31.16148172,-5.1076308,-0.0759949805,401.67490335,6.485398057,0.4900568605,0.1162131625,11.506118315,30.003958335,96.810263435,4.42635854,12.376526665,10.899853315,9.009999167,-7.8456968335,-25.94400833,-16.995198335,153.77912165,603.7792833
2,9.25,44.055898555,43.5227263125,-6.58932429875,-0.09382270125,400.61950265,6.822123866,0.6336609395,0.14680293475,12.4504983225,26.98321333,96.815919275,5.99316826,12.3461766675,10.9403416425,9.34159724975,-5.84921591675,-16.260258835,-12.6804740825,276.8916167,900.3091333
2,9.75,71.04777214,56.717164745,-7.27461066725,-0.1164767455,399.13591815,7.069341022,0.7638417785,0.136832333,14.2925733225,26.51991083,96.8074002575,6.5379505075,12.2988125,10.9380458075,9.93527958325,-4.3284379165,7.153229662,-6.55530233325,321.248366675,972.359249975
2,10.25,76.33069016,65.63898981,-7.30108376925,-0.14416349825,398.84099185,6.2349043845,0.971140372,0.142441999,14.83490917,22.4064616675,96.7991212275,8.06258753,12.2555524975,10.9797233325,10.70541917,-2.84653449975,26.17186417,1.7514646415,413.826300025,1187.2802915
2,10.75,92.002941035,84.5528514425,-6.757508867,-0.13571978725,398.535337875,6.854152486,1.052175998,0.1937548415,14.9555066675,18.61585167,96.7877071625,6.970159135,12.2116675025,11.045278335,11.7431266675,-1.60412380025,44.8513050025,11.4197282525,434.70536665,1244.22695025
2,11.25,102.8258009,84.39569512,-6.949963913,-0.165857372,397.83395555,6.3165483215,1.44221404975,0.22016006625,14.4319199975,18.374468335,96.7715901775,6.618038965,12.1212566675,11.14993,12.6179850025,-0.233356696,59.077093335,22.27987917,455.418179975,1343.9288165
2,11.75,99.751161445,78.9563872,-6.851611084,-0.182616932,397.042676825,6.674397911,1.422462606,0.230969682,15.1006166725,18.483355,96.744575115,6.9876030775,12.1104925025,11.3250633325,13.3906299975,0.920902517,70.433864165,33.5664874975,459.51348335,1366.7842
2,12.25,117.35853555,64.41845026,-6.8680672215,-0.1956917755,397.332426375,5.581655568,1.771068212,0.29222859625,15.51674,19.0921325,96.6947427175,6.963090545,12.181595,11.62500333,14.7009024975,2.278494333,76.5542149975,45.803818335,452.2528167,1389.718558
2,12.75,121.4013696,71.54240861,-6.79477444275,-0.2320931135,396.60146885,6.427413894,1.983985244,0.30321988575,15.261936665,22.58654,96.66504573,7.1038641,12.2962449975,12.059300835,16.16653,4.09802124975,79.5399833325,53.47266833,429.303999975,1341.172275
2,13.25,112.309379225,55.11727686,-6.531889512,-0.212233353,396.3856493,5.2700859905,2.228831989,0.3171173095,15.08624833,22.52124167,96.6469759925,6.99085883,12.380066665,12.5879866675,17.6079166675,7.08976033325,79.35436417,58.43342333,350.412325,1196.34550025
2,13.75,102.98093755,61.10640929,-6.322689481,-0.209033091,396.11317115,5.3313840825,2.3125867255,0.32688654625,15.115603335,22.8290191675,96.6270457725,6.9027256825,12.5771475025,13.06208083,18.756809165,12.3766158325,76.36584833,59.01938417,328.4496917,1119.129933
2,14.25,107.36165705,56.47198978,-6.139293714,-0.232033828,395.525174875,5.4149928405,2.33677100175,0.3236063735,15.0219049975,22.1850050025,96.6089528025,7.28644252,12.791669165,13.4561083325,19.55416833,16.748995,71.6342108325,60.3113849975,267.6467125,958.266275
2,14.75,89.857938265,48.797133425,-5.815095307,-0.211875783,395.9090643,4.85498885025,2.23884049,0.2997391135,14.8866524975,21.8116899975,96.6218218975,6.185882935,12.98527,13.981879165,19.641941665,17.467439165,65.2253758325,56.7350699975,225.7570108,832.368291675
2,15.25,59.514640085,45.703125365,-5.33961049525,-0.19290625825,396.4147296,4.8471850905,2.25741451075,0.26236058525,14.8421549975,22.24363667,96.6277933575,6.6298426775,13.2824333225,14.354305,19.62416335,17.66344917,53.542618335,45.4042766675,174.703412525,708.4107
2,15.75,40.4196589,39.7619572425,-4.13949043025,-0.18469443,396.8631824,5.8197504175,2.0187822315,0.25948619475,14.9597308325,24.8518016675,96.6273633575,6.00679261,13.5106950025,14.5426408325,19.186666665,17.01344333,39.8710899975,30.07758333,89.354808335,455.442775
2,16.25,15.396648855,23.1226879375,-3.33655934175,-0.146715093,398.013591575,6.26668802675,2.073810606,0.234980081,14.6936374975,27.218256665,96.63116467,5.56980054,13.7802775025,14.8162524975,18.56479667,15.505421665,27.2129408325,17.860944165,23.34319192,327.952711675
2,16.75,-3.818431736,18.3442060125,-2.110227701,-0.14414783375,398.282228575,6.03263477,1.7722382055,0.20001785025,14.2272875,28.1279850025,96.6505198425,4.92581577,14.0249975025,15.05757,17.7763900025,14.331508335,17.983413335,9.97081708325,-29.793997515,184.3302117
2,17.25,-18.536181315,5.497362333,-0.709276997,-0.075113484,397.3841258,6.070722072,1.24395912325,0.13645827,13.178105,29.277906665,96.664081645,4.166095315,14.0947941725,15.2659767,16.8995041675,8.31826466675,4.5937127585,2.6528394855,-77.3662074975,40.353812585
2,17.75,-38.631578125,-1.2794634825,0.835215277,-0.039333956,397.7589895,3.33002830825,1.22708870525,0.108640598,11.825215025,27.6202449975,96.651323285,3.036891335,14.2102791775,15.3218725025,15.9422183325,0.75808427225,-7.79952758325,-3.02514993325,-88.58829833,1.50005439
2,18.25,-39.131147155,-2.05138818225,0.89504612925,-0.0437222905,398.86995855,3.0715996805,1.18502522525,0.101519179,11.26648167,29.4053091675,96.6797836,2.4125301425,14.2611791775,15.1708325025,15.0822958275,-5.740848583,-17.4980200025,-7.53972125025,-86.971039165,0.051309545
2,18.75,-37.29857665,-4.00841663775,0.84886618475,-0.0351009935,399.150687325,2.91672903925,1.06137692025,0.09149836775,11.2377708275,28.05811,96.7121686375,2.33117607,14.3136116775,15.0036125,14.4238191675,-7.84815700025,-23.78171167,-11.3542149975,-84.9749225025,0.0411
2,19.25,-46.32867696,-2.05728365575,0.54495705925,-0.0392527325,399.58388355,2.90999013975,1.03595379,0.09265835275,11.3784774975,27.296895,96.731710165,1.9509394625,14.3211891675,14.839027525,14.0264649975,-9.75425674975,-26.9449274975,-14.170345835,-84.4583875,0.03277983525
2,19.75,-38.26832791,-0.514848938,0.93876848775,-0.040134079,399.5428743,2.9640702395,1.0997180155,0.09462572875,11.28195083,29.234088335,96.7675010475,1.90993495,14.326049165,14.68243,13.4909000025,-10.5338481675,-29.63399083,-15.2005175025,-83.548113335,0.032775
2,20.25,-44.0335548875,1.484475723,0.670275953,-0.0453626365,399.297211725,2.85688323275,1.26141157375,0.096444046,10.84962167,30.0079575,96.7823501025,2.174422015,14.3250733325,14.5042991725,13.0922250025,-11.024450835,-31.486456665,-16.9592491675,-82.15644167,0.0318
2,20.75,-43.83272171,0.04219980275,0.700621006,-0.0379655265,399.411589125,2.17776267675,1.02584490375,0.0923291135,10.43760083,28.03304,96.785768695,2.1694502675,14.324238335,14.330628325,12.642219975,-12.2614433325,-33.43902417,-17.888411665,-81.43506333,0.031475
2,21.25,-42.7489116825,-5.081772167,1.0221051825,-0.03661256075,400.13893485,2.21769358475,1.12293163875,0.103216556,10.59547917,27.177651665,96.7935741525,2.0493132625,14.295280835,14.09673665,12.4781275025,-12.303449165,-34.92200583,-18.390009165,-80.116310835,0.034423025
2,21.75,-33.6280177125,-1.75092970275,0.934063672,-0.02973886125,399.88730295,2.28890722775,1.2514640025,0.092774938,10.66295,28.78665167,96.8003464075,2.04704599,14.23881333,13.9069416675,12.1427050025,-12.6329241675,-35.7037466675,-18.88829167,-78.7825716675,0.0331
2,22.25,-50.8878339525,-2.34075737225,0.281301018,-0.0477544655,399.763562175,1.85292528275,1.0162409875,0.08326244225,10.6587483275,27.8031899975,96.79479563,2.2541412775,14.210694165,13.7919466675,11.7962466675,-12.7166733325,-36.226141665,-19.4267166675,-78.30549333,0.032775
2,22.75,-36.3540304775,-4.820075749,0.46165395425,-0.03952913675,400.224804375,2.54313586975,1.02579917275,0.0893828685,10.5477645775,28.483806665,96.79245474,1.9519924175,14.139724165,13.7284708325,11.58610083,-12.9239025025,-36.63886417,-19.9278775025,-78.300325835,0.028775
2,23.25,-38.6108583725,-0.105077363,0.192482139,-0.0350639745,400.6152708,2.13102102275,0.903000515,0.09885162175,10.39956683575,28.2404425,96.7738883775,2.1446707075,14.026674165,13.57243333,11.503406665,-13.58561333,-36.4286733325,-20.2126166675,-78.0268899975,0.0291
2,23.75,-34.2758684675,-7.893349972,-0.04938847275,-0.03911018875,400.72185805,2.6296553525,0.77050554125,0.098463048,10.4321474975,27.3153508325,96.77721488,2.036160165,13.992633335,13.41416417,11.31971833,-13.25559667,-36.783091665,-20.5621150025,-77.39078667,0.02913367675
3,0.25,-32.8917111775,1.0927491375,0.968667279,-0.0508617195,401.32922105,0.001630137,0.854160113,0.1036266265,10.8251866925,43.3235149975,96.68667726,5.56771484,17.6072150025,16.741457475,14.4119491775,-16.3289300025,-41.5383866675,-22.1280749975,-75.3005233325,0.027475
3,0.75,-31.956949205,-3.9313920715,0.167939774,-0.0381765175,401.38042705,0.000871047,0.70771609275,0.0985597175,10.55737333,38.0393858325,96.67001843,5.84957374,17.4813216675,16.5227741925,14.1553524975,-16.15875833,-41.2546575025,-22.2551208325,-75.2175350025,0.02845
