DOY2,HR2,USTAR,TA_1_1_1,WS_1_1_1,NEE,FC,SC_1_1_1,H,SH,LE,SLE,G_1_1_1,TS_1_1_1,TS_1_2_1,RH_1_1_1,PA,CO2_1_1_1,CO2_1_2_1,VPD,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,H2O,PPFD_DIF
1,5.25,0.524,-7.79225,3.86025,0.65675,0.459,0.3525,-0.599,1.866,2.07725,0.546,-3.236,-0.1545,0.181,88.948,97.813,403.0205,401.34475,0.46,-3.2235,0,0,0,0,266.7985,274.11125,3.0475,0
1,5.75,0.524,-7.76,3.80025,0.6915,0.49825,0.379,-0.3345,2.116,2.12775,0.569,-3.244,-0.14975,0.191,88.523,97.84075,402.9465,401.45675,0.42,-3.8945,0,0,0,0,265.9315,274.541,3.0235,0
1,6.25,0.52225,-7.97025,3.87975,0.698,0.492,0.302,-0.281,1.888,2.53525,0.5425,-3.18,-0.1525,0.1875,88.335,97.847,403.17325,401.56125,0.43,-3.757,0,0,0,0,265.937,273.03125,2.891,0
1,6.75,0.50775,-8.38175,3.9865,0.594,0.466,0.289,-0.095,2.41,2.1385,0.632,-3.211,-0.151,0.18475,88.274,97.868,403.22225,401.503,0.43,-4.106,0,0,0,0,263.671,271.91525,2.876,0
1,7.25,0.5065,-8.269,3.97875,0.72,0.5,0.3055,-0.74825,2.161,2.49,0.5205,-3.232,-0.14725,0.1855,88.5735,97.887,403.159,401.2605,0.425,-4.183,0,0,0,0,264.186,271.71975,2.874,0
1,7.75,0.50525,-8.218,3.971,0.581,0.485,0.27375,-0.294,2.766,1.827,0.7205,-3.2445,-0.147,0.17825,88.4915,97.9,403.174,401.038,0.41,-4.079,0,0,0,0,264.636,272.23075,2.889,0
1,8.25,0.50075,-8.16675,3.87725,0.586,0.50575,0.23575,-0.4595,5.924,1.721,0.995,-3.26675,-0.1475,0.179,88.335,97.9,403.216,401.1235,0.4,-1.15225,14.9225,8.7825,2.215,2.61675,263.18325,271.583,2.88,14.585
1,8.75,0.539,-8.2245,3.97,0.69075,0.5,0.254,0.78675,14.625,2.4315,1.751,-3.2615,-0.15,0.1785,88.0325,97.9195,403.05,401.17525,0.385,7.7185,70.73775,49.52175,10.0775,15.09,264.3675,270.87075,2.9015,61.192
1,9.25,0.54275,-8.08,3.89125,0.7045,0.67325,0.212,8.477,24.516,3.5415,2.8965,-3.2115,-0.1565,0.1725,87.8425,97.906,403.022,401.435,0.415,37.506,169.26375,109.5195,22.41675,25.7995,266.005,271.54175,2.9245,114.644
1,9.75,0.577,-8.061,3.945,0.8345,0.9445,0.2045,26.4345,32.67,6.3095,3.834,-3.10975,-0.156,0.17,87.4195,97.89575,403.102,401.401,0.42,81.09375,287.46325,173.8655,36.90725,33.34275,265.19575,272.627,2.953,174.05425
1,10.25,0.6155,-8.07925,4.11725,0.701,0.972,0.0615,47.5095,34.949,8.876,4.3885,-2.99025,-0.158,0.163,87.277,97.914,403.12575,401.393,0.44,126.3475,400.998,234.18,50.89975,40.804,264.8655,274.0435,2.9855,223.53225
1,10.75,0.638,-7.729,4.1875,0.8025,0.9725,0.129,71.4945,31.623,11.481,4.4085,-2.8475,-0.16375,0.1575,87.179,97.909,402.786,401.05125,0.485,164.28875,490.8975,283.8795,60.78675,46.183,268.0155,275.19775,3.108,278.358
1,11.25,0.6725,-7.531,4.271,0.636,0.91525,0.0475,94.48,27.798,14.72225,4.311,-2.6655,-0.16375,0.15575,86.72875,97.909,402.687,400.818,0.53,198.618,565.8565,323.9735,69.84875,51.87,268.957,277.25975,3.1575,301.8905
1,11.75,0.68525,-7.454,4.34575,0.6395,0.798,0.155,113.2125,26.107,17.0375,4.27125,-2.549,-0.162,0.15875,86.25,97.883,402.606,400.52125,0.58,223.559,616.3075,349.5125,77.6035,54.18825,269.481,278.97675,3.09375,306.015
1,12.25,0.669,-6.8245,4.3515,0.67,0.78775,0.085,125.436,27.156,19.059,4.3725,-2.461,-0.15975,0.16475,86.083,97.848,402.33825,400.313,0.62,240.8265,655.751,363.08825,78.3555,55.59,267.981,281.56375,3.19,324.0205
1,12.75,0.675,-6.705,4.39775,0.6735,0.7825,0.131,118.209,25.743,21.65325,3.7225,-2.4275,-0.1565,0.164,85.675,97.81125,402.259,400.1705,0.6625,234.33025,658.86275,359.86075,74.77325,52.141,269.4205,283.34225,3.3335,328.02625
1,13.25,0.6865,-6.3885,4.3965,0.63325,0.657,0.183,126.80725,20.04,22.62525,3.291,-2.459,-0.152,0.179,85.237,97.784,402.209,400.12125,0.72,216.82075,624.52,344.4235,69.3195,47.95475,269.12125,284.71525,3.3875,318.6195
1,13.75,0.691,-6.2885,4.33825,0.648,0.7125,0.16225,118.36325,13.582,21.566,2.7605,-2.53,-0.1495,0.1915,85.2685,97.74225,402.20925,400.1795,0.7225,192.68725,569.64075,309.9325,62.41825,44.104,270.83125,285.048,3.4295,304.9905
1,14.25,0.69975,-6.0765,4.32,0.778,0.74975,0.2315,108.05025,11.519,22.395,2.6365,-2.5915,-0.147,0.1945,85.397,97.729,402.32775,400.013,0.755,165.66175,523.3545,279.2715,55.76325,38.987,270.63175,285.24425,3.4035,273.438
1,14.75,0.6875,-5.875,4.4015,0.6265,0.58,0.185,85.07825,9.265,18.372,2.1055,-2.6295,-0.144,0.195,85.0515,97.716,402.35075,400.0355,0.79,129.003,442.6835,238.38775,47.87925,34.568,271.0705,285.74075,3.4035,241.87725
1,15.25,0.654,-5.557,4.366,0.71125,0.676,0.20125,60.004,5.162,16.4055,1.529,-2.7275,-0.141,0.1865,85.12275,97.7385,402.2555,400.0935,0.81,83.9835,323.31075,177.91875,35.11225,27.74325,268.164,285.493,3.4265,188.48475
1,15.75,0.62525,-5.53625,4.355,0.677,0.59275,0.24,36.354,1.779,13.5155,1.077,-2.823,-0.13625,0.19,85.4345,97.73275,402.25,400.105,0.82,42.94,224.0665,121.49425,24.24275,20.6585,266.44575,284.789,3.447,134.6835
1,16.25,0.608,-5.79375,4.1305,0.621,0.56925,0.21,16.006,-1.959,9.8565,0.494,-2.92375,-0.134,0.203,86.14,97.76,401.989,400.2555,0.79,11.12875,121.93425,68.4615,13.50775,12.25625,267.25625,284.22325,3.3235,85.22475
1,16.75,0.5815,-5.5775,4.2135,0.6955,0.46825,0.306,1.745,-3.301,6.2105,0.162,-3.02625,-0.134,0.196,86.11975,97.7645,401.811,400.217,0.76,-2.74975,42.705,23.52025,5.25275,4.473,266.43725,282.97875,3.3185,37.3695
1,17.25,0.5735,-5.4465,4.1575,0.70075,0.474,0.363,-0.75825,-3.314,4.0625,-0.0825,-3.1485,-0.134,0.213,86.6795,97.773,401.795,400.34675,0.74,-8.695,7.24025,2.41025,0.806,0.30775,266.525,281.963,3.348,6.9095
1,17.75,0.579,-5.43375,4.1405,0.6455,0.54575,0.30425,-0.9835,-2.742,4.15275,0.098,-3.225,-0.133,0.202,87.204,97.78225,401.782,400.406,0.695,-8.61475,0,0,0,0,265.962,279.96275,3.308,0
1,18.25,0.573,-5.69525,3.999,0.58775,0.5435,0.25125,-0.877,-1.722,3.39875,0.2105,-3.2775,-0.137,0.19875,87.399,97.79,401.877,400.3325,0.66,-8.16075,0,0,0,0,265.2265,280.70675,3.285,0
1,18.75,0.57475,-5.921,4.127,0.662,0.589,0.27425,-0.948,-0.801,3.8235,0.3215,-3.3095,-0.1375,0.21025,87.532,97.798,401.9905,398.46,0.65,-7.53275,0,0,0,0,265.73725,280.551,3.357,0
1,19.25,0.57,-5.91475,4.205,0.613,0.555,0.30325,-1.3735,-0.7385,2.564,0.4815,-3.289,-0.138,0.191,87.8865,97.82075,402.084,398.617,0.62,-7.206,0,0,0,0,264.18475,280.408,3.3475,0
1,19.75,0.583,-6.01225,4.22475,0.6265,0.58,0.298,-0.964,-0.12975,3.3855,0.415,-3.24825,-0.143,0.191,87.7995,97.83925,402.189,400.16,0.585,-7.78575,0,0,0,0,265.52425,280.178,3.2925,0
1,20.25,0.574,-6.18275,4.23575,0.646,0.545,0.2605,-0.94225,0.1835,3.07575,0.59,-3.246,-0.149,0.185,87.8385,97.86075,402.137,400.1655,0.565,-7.05775,0,0,0,0,265.453,279.18325,3.343,0
1,20.75,0.58,-6.386,4.19525,0.68325,0.53275,0.325,-1.46,0.59375,3.075,0.578,-3.20675,-0.15175,0.17225,87.722,97.837,402.31425,400.49,0.545,-7.08425,0,0,0,0,266.246,278.68625,3.2215,0
1,21.25,0.57525,-6.5105,4.10725,0.6955,0.5745,0.3245,-1.6935,0.7505,3.0715,0.4645,-3.18575,-0.1525,0.17125,87.9865,97.841,402.147,400.386,0.55,-7.12425,0,0,0,0,265.67675,279.18525,3.236,0
1,21.75,0.5915,-6.95575,4.4115,0.60075,0.54425,0.275,-0.96925,0.218,3.609,0.35675,-3.197,-0.15425,0.1705,87.922,97.81675,402.124,400.5275,0.5375,-6.11175,0,0,0,0,266.19975,278.6925,3.18825,0
1,22.25,0.58725,-7.24975,4.26375,0.6655,0.5155,0.296,-1.142,0.3775,3.3735,0.384,-3.1985,-0.152,0.1685,87.7595,97.806,402.112,400.702,0.5375,-6.77325,0,0,0,0,265.71675,277.5695,3.0865,0
1,22.75,0.58,-7.4535,4.2585,0.679,0.506,0.2805,-0.75575,0.43725,3.434,0.4795,-3.20475,-0.15925,0.16625,87.8225,97.7785,402.258,400.7695,0.5275,-6.50175,0,0,0,0,264.05875,276.522,3.0805,0
1,23.25,0.568,-7.453,4.19225,0.62925,0.53,0.2585,-1.0075,0.55,3.04075,0.304,-3.18375,-0.162,0.1665,87.80725,97.7955,402.301,400.856,0.52,-6.92875,0,0,0,0,264.284,275.6585,3.07175,0
1,23.75,0.555,-7.681,4.14425,0.6895,0.5165,0.351,-0.8335,0.44325,2.462,0.419,-3.197,-0.156,0.1685,87.76375,97.8,402.30525,400.823,0.4875,-6.74075,0,0,0,0,264.87625,275.1175,3.08975,0
2,0.25,0.543,-7.727,4.1035,0.615,0.49,0.264,-0.324,-0.5335,2.13225,0.39975,-2.537,-0.12675,0.1775,85.4,97.86425,401.701,399.671,0.68,-10.62325,0,0,0,0,256.52325,278.29075,2.711,0
2,0.75,0.497,-7.87375,3.9635,0.6145,0.452,0.326,-0.2135,-0.8375,1.83,0.2825,-2.52,-0.1265,0.174,86.048,97.87875,401.88,399.9045,0.66,-9.98375,0,0,0,0,259.219,276.66025,2.678,0
2,1.25,0.50375,-8.0065,3.84525,0.6155,0.4045,0.369,-0.236,-0.3095,1.654,0.255,-2.5275,-0.12925,0.176,86.59175,97.882,401.945,399.999,0.6025,-9.3695,0,0,0,0,261.30775,275.9655,2.667,0
2,1.75,0.4935,-8.037,3.901,0.52075,0.42625,0.23225,-0.3495,-0.68075,1.5145,0.263,-2.5105,-0.132,0.172,86.55,97.86275,401.706,400.189875,0.6,-9.878,0,0,0,0,259.59975,275.498,2.666,0
2,2.25,0.48175,-8.0295,3.853,0.482,0.3925,0.2325,-0.5045,-0.65375,1.377,0.17925,-2.51975,-0.13175,0.172,86.353,97.87375,401.675,400.38075,0.58,-10.363,0,0,0,0,258.509,274.44075,2.562,0
2,2.75,0.5095,-8.36275,3.96325,0.62,0.443,0.359,-0.70525,-0.05325,1.303,0.25,-2.542,-0.13425,0.17125,86.85275,97.89675,401.6785,400.155,0.57,-9.26625,0,0,0,0,261.48175,273.22325,2.5115,0
2,3.25,0.495,-8.4225,3.966,0.58,0.407,0.321,-0.55375,-0.4965,1.174,0.2895,-2.549,-0.1375,0.171,87.072,97.904,401.68075,400.315,0.53,-8.81,0,0,0,0,258.593,271.72975,2.517,0
2,3.75,0.491,-8.3515,3.92425,0.632,0.4855,0.352,-0.452,-0.4245,1.1805,0.1455,-2.57225,-0.13775,0.1735,87.479,97.902,401.826,400.335,0.51,-9.1405,0,0,0,0,257.85575,271.25825,2.536,0
2,4.25,0.479,-8.5325,3.93525,0.557,0.42,0.30075,-0.406,-0.54925,0.9815,0.1025,-2.5825,-0.13925,0.1715,87.6795,97.91775,401.905,400.367,0.4975,-9.08025,0,0,0,0,257.7865,270.88475,2.55325,0
2,4.75,0.4855,-8.73175,3.87575,0.60925,0.448,0.26275,-0.6295,0.20775,1.0685,0.253,-2.591,-0.139,0.171,87.6705,97.915,402.056,400.514,0.4875,-8.7385,0,0,0,0,258.855,269.471,2.57675,0
2,5.25,0.49425,-9.0015,3.923,0.653,0.46925,0.366,-0.4115,0.46725,1.874,0.2905,-2.5395,-0.138,0.1705,87.518,97.92125,402.14,400.601,0.49,-8.54925,0,0,0,0,258.52475,269.4705,2.5535,0
2,5.75,0.48,-9.15375,3.90025,0.6425,0.45125,0.379,-0.838,0.02375,1.65375,0.272,-2.53375,-0.14125,0.17025,87.915,97.92325,402.262,400.34275,0.47,-8.044,0,0,0,0,258.43725,269.19875,2.457,0
2,6.25,0.4595,-9.1515,3.84975,0.562,0.412,0.248,-0.0215,0.48475,1.173,0.1865,-2.522,-0.142,0.17025,87.683,97.96375,402.434,400.24175,0.4575,-7.9785,0,0,0,0,256.18225,268.679,2.298,0
2,6.75,0.49425,-9.26825,3.906,0.59325,0.429,0.275,-0.3095,0.832,1.5265,0.1705,-2.54,-0.14275,0.1705,87.79,97.94225,402.506,400.219,0.45,-7.6105,0,0,0,0,256.57525,268.6515,2.319,0
2,7.25,0.473,-9.48625,3.86275,0.56875,0.41825,0.238,-0.41575,2.5695,1.13775,0.5395,-2.5465,-0.143,0.17125,87.758,97.95225,402.39,400.369,0.42,-6.73275,2.456,0.4675,0.29875,0,255.17275,268.80775,2.289,2.26025
2,7.75,0.50225,-9.50925,3.782,0.574,0.4525,0.299,0.239,7.72875,1.63,1.2665,-2.53475,-0.147,0.1695,87.417,97.93975,402.319,400.38425,0.42,-2.21825,35.32975,20.39725,3.8655,4.44925,254.27925,269.22175,2.238,32.169
2,8.25,0.5125,-9.66125,3.801,0.581,0.54425,0.19525,2.5525,18.982,2.0975,2.6155,-2.51225,-0.148,0.164,87.88825,97.96875,402.3145,400.663,0.4275,21.69875,118.4915,69.5215,11.4425,16.58925,258.423,268.79675,2.2355,89.282
2,8.75,0.564,-9.57825,3.9565,0.789,0.729,0.2315,17.96,31.7375,3.9005,4.0605,-2.4565,-0.148,0.162,87.55925,97.97675,402.678,400.48875,0.44,64.88725,244.62025,143.466,22.569,27.52975,257.6815,269.3525,2.31,151.99725
2,9.25,0.6025,-9.44425,4.06825,0.759,0.952,0.1325,44.25575,37.16175,7.47975,5.418,-2.29575,-0.156,0.158,87.114,97.989,402.626,400.649,0.48,123.8515,380.68175,214.03125,33.95775,33.031,259.7275,270.95825,2.36825,218.7265
2,9.75,0.645,-9.04475,4.10225,0.768,0.97775,0,77.679,41.04225,11.183,5.39775,-2.07725,-0.156,0.156,86.135,98,402.67925,400.3785,0.55,184.56825,521.50975,292.1385,45.5935,38.47575,257.0365,274.245,2.4165,279.22325
2,10.25,0.678,-8.4155,4.2125,0.7285,0.871,0.02875,120.4955,41.08375,16.365,5.07175,-1.851,-0.15625,0.153,84.946,98,402.321,400.023,0.63,241.999,644.0995,358.689,55.894,45.088,261.47,277.11275,2.4775,331.9105
2,10.75,0.692,-7.521,4.37775,0.70425,0.8885,0.06775,152.70875,35.9145,19.54925,4.58,-1.6175,-0.154,0.1555,83.7075,97.98975,402.286,400.3225,0.755,291.64975,765.975,416.727,66.97375,51.264,262.98325,280.421,2.617,400.87625
2,11.25,0.746,-7.2045,4.3895,0.69,0.798,0.079,182.192,28.76525,25.529,3.92225,-1.472,-0.147,0.157,82.268,97.965,402.288,400.694,0.88,327.27375,845.7585,456.845,74.48275,57.114,261.3175,283.537,2.763,460.3975
2,11.75,0.745,-6.57075,4.55325,0.685,0.778,0.0215,203.631,29.22775,28.166,3.70325,-1.3905,-0.14425,0.1655,81.5995,97.9355,402.06525,400.565,0.9975,347.34625,926.79975,490.895,82.53625,61.6575,260.54775,285.848,2.835,469.09925
2,12.25,0.75025,-6.022,4.69125,0.7415,0.76925,0.0725,222.554,27.4445,29.8045,3.315,-1.371,-0.1405,0.16775,80.54325,97.901,402.1785,400.129,1.1,361.208,947.52,502.38875,82.53225,65.064,263.5065,288.38825,2.862,483.0275
2,12.75,0.763,-5.4945,4.7115,0.663,0.7405,0.067,222.5155,24.414,33.42975,3.017,-1.375,-0.13225,0.176,79.417,97.871,402.12175,400.19475,1.245,362.57725,966.93375,507.34,81.946,62.5885,264.56175,289.55525,3.003,494.754
2,13.25,0.772,-5.1945,4.7515,0.6635,0.77675,0.125,228.386,20.97525,35.034,2.97775,-1.481,-0.128,0.179,78.7275,97.8585,402.0855,399.75375,1.33,357.15375,944.5565,497.01075,76.548,58.915,262.0285,290.588,2.985,488.74575
2,13.75,0.77,-4.863,4.765,0.731,0.734,0.0795,213.9,16.21575,32.286,2.717,-1.61475,-0.123,0.182,78.431,97.835,401.9405,399.846,1.37,331.1925,892.6465,462.71725,71.075,54.78,267.048,291.91875,3.031,468.58025
2,14.25,0.7805,-4.5425,4.786,0.7055,0.688,0.0925,196.845,13.29625,33.155,2.439,-1.7345,-0.118,0.1855,78.9485,97.80675,401.8895,399.693,1.41,299.21775,829.5925,434.49725,61.8805,48.19475,268.07275,293.06575,3.1205,458.04375
2,14.75,0.766,-4.40725,4.78425,0.6575,0.692,0.1415,181.022,10.57825,29.8905,1.92375,-1.822,-0.115,0.188,77.016,97.8,401.81975,399.7665,1.5,256.17375,729.379,384.639,54.556,42.73775,268.47925,293.52225,3.155,408.679
2,15.25,0.75425,-4.234,4.7835,0.76,0.689,0.14825,147.52775,7.40325,26.062,1.666,-1.9165,-0.111,0.193,77.24,97.8,401.65025,399.886,1.53,200.096,603.52925,319.68475,44.43275,36.15,264.78975,294.041,3.109,333.20525
2,15.75,0.758,-4.09025,4.8315,0.687,0.6445,0.165,106.4875,4.14875,22.243,1.65,-2.04675,-0.108,0.2,77.264,97.8,401.65025,399.855,1.5775,141.90175,475.77075,254.58375,35.343,30.41425,265.3665,294.05325,3.1065,269.716
2,16.25,0.7145,-4.007,4.64825,0.673,0.583,0.218,70.49,0.24125,17.9995,1.283,-2.18,-0.107,0.20275,78.292,97.794,401.672,400.132,1.55,80.01975,336.917,180.4695,24.56,23.22675,268.03025,293.33375,3.196,193.271
2,16.75,0.68,-4.06775,4.52225,0.64175,0.555,0.198,37.0425,-2.6235,13.97275,1.2745,-2.30575,-0.10625,0.205,78.43925,97.79,401.678,399.80525,1.505,33.055,197.833,106.40825,15.9395,16.82125,265.71325,292.23725,3.1475,129.298
2,17.25,0.649,-4.2215,4.29625,0.60175,0.471,0.29,12.4125,-5.616,9.793,0.683,-2.3955,-0.1055,0.20775,78.981,97.7975,401.4795,400.1255,1.43,2.696,94.6965,52.34825,8.10675,8.2555,264.05375,291.214,3.1795,75.0545
2,17.75,0.584,-4.465,4.18975,0.65725,0.44525,0.32975,0.716,-6.52425,6.47575,0.252,-2.47225,-0.105,0.2045,79.6545,97.80975,401.35875,400.0575,1.39,-11.45775,25.2915,13.60025,2.28,2.00825,261.60325,289.58575,3.1335,24.3775
2,18.25,0.566,-4.8845,4.09,0.622,0.4205,0.33725,-1.061,-5.65525,4.799,0.073,-2.55725,-0.10825,0.2025,81.2125,97.81575,401.28375,400.0975,1.26,-14.134,0,0,0,0,261.09775,288.0685,3.1265,0
2,18.75,0.58825,-5.049,4.1725,0.59225,0.4115,0.294,-1.55725,-4.86375,3.986,-0.1705,-2.6195,-0.10875,0.2005,81.4,97.83975,401.41925,397.8225,1.2,-15.81425,0,0,0,0,260.50225,286.84275,3.02775,0
2,19.25,0.5185,-5.2495,4.22925,0.579,0.449,0.317,-2.8115,-4.538,3.8625,-0.006,-2.66725,-0.111,0.198,80.862,97.851,401.472,398.696,1.13,-14.008,0,0,0,0,260.46675,285.22425,3.00375,0
2,19.75,0.5635,-5.47025,4.222,0.558,0.4375,0.32,-1.207,-4.0465,3.6155,0.1225,-2.6925,-0.114,0.1955,81.71675,97.86,401.414,400.2,1.05,-12.85,0,0,0,0,260.83775,284.02625,3.021,0
2,20.25,0.5495,-5.7595,4.27525,0.6055,0.4445,0.256,-1.283,-3.3715,3.0095,0.02975,-2.687,-0.117,0.1935,82.173,97.8635,401.48,400.196,1,-12.11425,0,0,0,0,261.13525,283.79525,3.038,0
2,20.75,0.572,-5.894,4.26475,0.584,0.438,0.294,-0.9395,-3.01875,3.204,0.043,-2.678,-0.119,0.192,83.11225,97.853,401.508,400.15725,0.96,-12.4555,0,0,0,0,260.6465,282.716,3.015,0
2,21.25,0.5755,-6.30475,4.3005,0.554,0.419,0.32275,-1.15,-2.826,2.429,0.169,-2.64425,-0.11975,0.19225,83.609,97.8685,401.46,400.19875,0.91,-13.088,0,0,0,0,257.20125,281.68175,2.97525,0
2,21.75,0.58275,-6.647,4.254,0.56,0.407,0.283,-1.378,-2.63125,2.461,0.003,-2.62,-0.122,0.191,84.6045,97.8675,401.491,400.1885,0.88,-13.6,0,0,0,0,254.5365,280.55425,2.9735,0
2,22.25,0.5395,-6.758,4.1125,0.63,0.434,0.2875,-1.01175,-2.078,2.5275,0.10975,-2.604,-0.123,0.186,85.02325,97.87175,401.583,400.1965,0.84,-13.4775,0,0,0,0,257.13075,279.4875,2.926,0
2,22.75,0.53625,-6.854,4.12625,0.6325,0.42025,0.311,-1.16475,-1.56225,2.13725,0.15,-2.595,-0.1245,0.186,84.8645,97.8785,401.77,400.427,0.7875,-12.514,0,0,0,0,257.37825,278.6705,2.87,0
2,23.25,0.5545,-7.0205,4.136,0.596,0.4735,0.28025,-0.96825,-1.09425,2.2175,0.2155,-2.5835,-0.125,0.184,85.55675,97.8845,401.714,399.91,0.7575,-11.7085,0,0,0,0,258.685,279.016,2.791,0
2,23.75,0.542,-7.23075,4.13175,0.59,0.43475,0.27,-0.45925,-0.515,2.49325,0.3,-2.5535,-0.12625,0.18225,86.0525,97.87225,401.759,400.102,0.71,-11.3495,0,0,0,0,257.915,279.01975,2.758,0
3,0.25,0.53275,-0.13875,4.1135,0.822,0.6,0.41975,-1.19925,-2.5975,2.88675,0.79,-2.13,-0.039,0.244,82.7505,98.0055,402.64925,400.3605,1.89,-11.846,0,0,0,0,276.73,303.027,4.33425,0
3,0.75,0.516,-0.40275,4.1105,0.7735,0.56125,0.34325,-0.97075,-2.359,2.48,0.61775,-2.1005,-0.04,0.241,82.982,98.011,402.683,400.18425,1.855,-12.229,0,0,0,0,277.817,302.264,4.32275,0
3,1.25,0.52725,-0.402,4.06375,0.78675,0.579,0.457,-1.58475,-1.80625,2.82825,0.73925,-2.08425,-0.0415,0.238,83.452,98.026,402.817,399.985,1.73,-10.34,0,0,0,0,276.473,302.364,4.33875,0
3,1.75,0.521,-0.8335,4.0965,0.74625,0.621,0.28425,-1.22425,-2.025,2.801,0.464,-2.089,-0.045,0.23825,83.188,98.027,402.913,390.93225,1.63,-9.638,0,0,0,0,277.895,301.605,4.35175,0
3,2.25,0.49825,-1.178,4.0135,0.749,0.61425,0.27925,-0.947,-1.74125,2.7805,0.47325,-2.073,-0.0455,0.23625,84.166,98.022,403.0795,400.0875,1.6,-10.202,0,0,0,0,274.877,301.041,4.332,0
3,2.75,0.5095,-1.39575,3.95825,0.8375,0.58425,0.3275,-1.0165,-1.6405,2.325,0.70475,-2.048,-0.0425,0.23275,84.6735,98.008,403.1925,400.407,1.52,-10.02,0,0,0,0,275.031,300.661,4.333,0
3,3.25,0.4855,-1.37875,3.943,0.8035,0.595,0.4105,-1.035,-1.5935,2.387,0.47125,-2.0345,-0.043,0.23275,84.7995,98.00875,403.1915,400.13075,1.4625,-8.727,0,0,0,0,275.553,299.68,4.34475,0
3,3.75,0.487,-1.5065,3.96725,0.833,0.566,0.4775,-0.57225,-1.028,1.626,0.548,-2.0265,-0.0475,0.232,85.1335,98.01875,403.322,400.31025,1.335,-8.305,0,0,0,0,277.083,299.058,4.31075,0
3,4.25,0.47125,-1.71775,3.953,0.8265,0.536,0.3875,-0.652,-0.70425,1.672,0.6885,-2.01475,-0.0465,0.23,85.0615,98.021,403.42075,400.2165,1.2625,-8.96,0,0,0,0,276.851,298.602,4.22075,0
3,4.75,0.4695,-1.74425,3.963,0.8045,0.5725,0.377,-0.61025,-0.48225,2.22525,0.6395,-2.0045,-0.047,0.229,85.563,98.021,403.5355,400.569,1.18,-9.163,0,0,0,0,278.196,297.95,4.16525,0
3,5.25,0.47875,-2.00975,4.012,0.723,0.529,0.3585,-0.471,-0.226,1.493,0.665,-2.02925,-0.04975,0.22625,85.4395,98.045,403.62375,401.427,1.13,-7.945,0,0,0,0,279.507,296.589,4.155,0
3,5.75,0.50175,-2.11475,3.994,0.75,0.5835,0.42975,-0.44725,-0.24675,2.00775,0.532,-1.999,-0.049,0.22325,85.5665,98.057,403.6935,401.382,1.095,-9.61125,0,0,0,0,278.5955,296.034,4.149,0
