DOY2,HR2,USTAR,WS,TA,T_SONIC,RH,SW_IN,SW_OUT,NETRAD,G,H,LE,FC,TS
3,1.25,0.14,1.04,9.8,13.08,74.755,-2.11,-0.78,-45.1,-23.94,-8.345,0.245,0.985,12.42
3,1.75,0.14,1.01,9.765,13.08,75.77,-1.67,-0.54,-44.56,-20.855,-6.81,0.405,0.98,12.345
3,2.25,0.14,0.95,9.82,12.98,76.63,-1.645,-0.47,-43.55,-20.035,-6.89,0.52,0.88,12.25
3,2.75,0.14,0.995,9.58,12.76,76.2,-1.335,-0.61,-43.15,-21.095,-6.11,0.5,1.01,12.205
3,3.25,0.12,0.92,9.28,12.71,74.6,-1.445,-0.605,-42.43,-24.09,-6.645,0.755,0.65,12.15
3,3.75,0.13,0.86,9.255,12.94,73,-1.325,-0.595,-42.23,-23.085,-7.32,0.44,0.9,12.09
3,4.25,0.13,0.94,9.305,13.06,73,-1.465,-0.46,-42.435,-20.015,-6.33,0.55,0.8,12.02
3,4.75,0.125,0.88,9.11,12.66,73.18,-1.595,-0.76,-42.38,-23.39,-7.885,0.64,0.97,11.98
3,5.25,0.14,0.91,9.02,12.55,73.295,-1.415,-0.63,-43.23,-22.265,-8.165,0.265,0.925,11.915
3,5.75,0.13,0.83,9.07,12.44,75.13,-0.13,-0.34,-42.15,-20.415,-7.58,0.73,1.03,11.85
3,6.25,0.135,0.85,9.14,12.32,76.34,14.09,2.185,-30.9,-22.12,-5.87,1.575,0.41,11.785
3,6.75,0.16,0.9,9.6,12.94,75.3,72.955,30.13,3.595,-22.975,-1.81,5.91,-0.54,11.75
3,7.25,0.2,0.92,10.36,13.35,70.53,173.63,52.64,42.95,-23.09,11.58,20.84,-2.985,11.75
3,7.75,0.24,1.135,10.885,13.96,64.855,283.385,59.11,113.92,-18.47,37.73,36.62,-5.115,11.785
3,8.25,0.28,1.38,11.675,14.77,61.86,392.63,68.265,197.16,-13.92,78.41,59.12,-6.77,11.87
3,8.75,0.3,1.515,12.46,15.23,61.355,505.435,75.855,282.37,-14.54,115.345,63.03,-8.38,11.975
3,9.25,0.33,1.605,13.19,16.015,56.99,599.395,83.07,372.98,1.795,157.715,78.765,-8.74,12.115
3,9.75,0.35,1.74,14.025,16.465,57.425,686.08,87.3,451.21,28.1,192.63,79.63,-9.08,12.27
3,10.25,0.37,1.83,14.455,16.6,54.3,752.835,88.98,513.52,61.6,217.9,88.535,-9.475,12.445
3,10.75,0.39,1.93,15.095,17.055,53.455,804.515,90.46,556.975,68.37,234.595,92.475,-9.88,12.705
3,11.25,0.4,1.84,15.84,17.73,51.145,834.58,90.86,585.505,36.59,251.895,104.8,-9.63,13.06
3,11.75,0.43,1.68,16.59,18.11,48.66,855.885,91.37,606.15,16.33,246.865,108.015,-9.515,13.39
3,12.25,0.43,1.625,16.82,18.62,47.16,849.91,89.41,615.325,15.62,236.19,114.305,-9.165,13.835
3,12.75,0.45,1.525,17.02,18.81,47,837.895,85.7,602.48,30.97,231.9,96.545,-9.04,14.1
3,13.25,0.46,1.57,17.15,18.835,48.18,807.165,82.695,583.69,55.02,209.08,103.73,-8.655,14.31
3,13.75,0.46,1.66,16.91,18.83,48.88,757.84,78.43,537.82,78.845,204.265,98.43,-8.025,14.54
3,14.25,0.45,1.745,16.97,18.615,49.41,697.425,71.535,487.34,78.765,174.44,80.35,-7.7,14.68
3,14.75,0.44,1.82,16.49,18.475,51.41,616.915,63.97,420.56,88.74,142.17,66.36,-6.965,14.755
3,15.25,0.41,1.835,16.06,17.98,52,527.87,54.94,348.73,63.715,105.51,56.1,-6.185,14.755
3,15.75,0.4,1.845,15.63,17.8,53.89,428.035,43.63,263.705,16.67,71.4,39.11,-4.62,14.775
3,16.25,0.36,1.85,15.19,17.28,55.83,315.71,30.87,175.12,15.42,27.21,27.5,-2.97,14.695
3,16.75,0.31,1.84,14.44,16.63,59.105,148.36,9.76,89.49,-0.885,-5.34,8.95,-0.825,14.52
3,17.25,0.26,1.875,13.4,16,62.59,37.41,1.83,16.39,-1.295,-17.575,3.61,0.3,14.405
3,17.75,0.21,1.94,12.74,15.3,64.92,12.9,0.01,-42.11,-4.08,-17.18,-0.21,1.04,14.295
3,18.25,0.18,1.83,12.015,14.775,67.57,-2.2,-1.38,-60.955,0.695,-16.76,-0.395,1.56,14.125
3,18.75,0.17,1.67,11.63,14.48,69,-3.47,-1.255,-56.59,-7.53,-14.7,-0.3,1.46,13.99
3,19.25,0.15,1.54,11.26,14.18,70.63,-3.13,-1.06,-54.885,-9.335,-13.32,-0.59,1.23,13.86
3,19.75,0.14,1.38,10.94,14.01,72.415,-2.91,-0.92,-54.485,-18.715,-10.85,-0.56,1.105,13.72
3,20.25,0.14,1.25,10.75,13.93,72.2,-2.56,-0.62,-52.12,-18.3,-10.04,0.04,1.02,13.565
3,20.75,0.14,1.255,10.63,13.88,73.66,-2.53,-0.69,-51.25,-15.41,-9.71,-0.49,0.835,13.425
3,21.25,0.14,1.13,10.445,13.8,73.83,-2.29,-0.71,-50.18,-22.15,-8.86,0.22,1.06,13.265
3,21.75,0.14,1.13,10.56,13.865,73.865,-2.13,-0.565,-49.12,-19.015,-6.92,0.465,0.82,13.15
3,22.25,0.14,1.02,10.47,13.78,74.98,-2.08,-0.46,-48.59,-18.71,-6.32,-0.105,0.68,13.045
3,22.75,0.14,1.05,10.39,13.75,72.15,-1.85,-0.51,-46.85,-22.7,-7.215,0.68,0.9,12.925
3,23.25,0.14,1.07,10.395,13.45,74.7,-1.9,-0.58,-47.11,-20.175,-8.59,0.3,0.86,12.815
3,23.75,0.14,1.05,10.245,13.39,74,-1.65,-0.46,-47.045,-20.56,-7.445,0.04,0.92,12.705
4,0.25,0.14,1.075,10.475,12.955,79,-1.605,-0.46,-43.42,-20.89,-7.06,0.145,0.97,14.315
4,0.75,0.14,1.015,10.44,12.835,79.56,-1.785,-0.595,-44.105,-19.955,-6.195,0.29,0.95,14.24
4,1.25,0.15,1.04,10.42,12.68,79.51,-1.545,-0.47,-42.905,-24.82,-6.52,0.07,0.88,14.14
4,1.75,0.15,1.03,10.46,12.75,80.285,-1.45,-0.495,-42.74,-21.64,-6.4,0.345,0.845,14.075
4,2.25,0.15,1.065,10.31,12.6,81,-1.65,-0.56,-42.45,-20.69,-7.535,0.37,1.16,13.98
4,2.75,0.14,0.99,10.175,12.48,81,-1.65,-0.46,-41.3,-22.625,-6.625,0.61,0.97,13.91
4,3.25,0.13,0.89,10.05,12.41,81,-1.635,-0.51,-42.61,-25.78,-6.02,0.5,0.92,13.845
4,3.75,0.15,0.945,9.99,12.36,82.14,-1.38,-0.485,-43.1,-23.41,-6.99,0.46,0.91,13.795
4,4.25,0.14,1,9.97,12.25,83,-1.41,-0.46,-43.7,-21.13,-6.18,0.73,1.075,13.715
4,4.75,0.13,0.8,9.83,12.2,82.86,-1.595,-0.46,-41.93,-22.935,-7.01,0.53,0.925,13.65
4,5.25,0.13,0.825,9.835,12.25,82.69,1.195,0.3,-39.17,-23.075,-6.06,0.445,0.82,13.57
4,5.75,0.13,0.805,9.88,12.21,83,24.48,6.3,-23.075,-24.525,-4.69,0.82,0.38,13.5
4,6.25,0.17,0.81,10.24,12.605,80,88.655,32.94,8.46,-25.485,2.78,5.96,-0.835,13.435
4,6.75,0.21,1.07,10.77,13.13,76.525,185.1,49.16,51.78,-23.75,21.8,17.17,-2.73,13.44
4,7.25,0.25,1.26,11.48,13.51,72.47,291.2,57.76,121.04,-19.4,55.85,31.57,-4.335,13.495
4,7.75,0.29,1.47,12.38,14.02,67.935,411.73,68.49,209.77,-14.265,99.02,42.87,-5.585,13.535
4,8.25,0.31,1.55,12.97,14.49,64.8,522.42,77.28,296.855,-14.67,151.62,54.15,-6,13.63
4,8.75,0.35,1.69,13.56,15.15,61,624.11,83.06,383.67,-23.715,193.04,54.29,-6.93,13.785
4,9.25,0.36,1.84,14.32,15.88,59.08,719.885,86.29,464.52,4.6,232.49,67.285,-7.42,13.93
4,9.75,0.39,1.88,15.015,16.435,56.735,795.68,91.665,530.93,29.22,265.69,79.835,-6.93,14.14
4,10.25,0.42,1.83,15.55,17.24,53.73,854.5,93.625,586.54,50.55,297.2,87.59,-7.295,14.4
4,10.75,0.43,1.72,16.14,17.555,50.78,899.02,96.14,631.835,58.08,316.735,96.2,-6.475,14.605
4,11.25,0.45,1.63,16.775,18.12,50,921.62,95.63,661.66,29.565,323.83,94.81,-6.23,14.91
4,11.75,0.46,1.58,17.205,18.5,48.7,928.805,94.92,672.43,29.965,326.58,96.75,-6.665,15.285
4,12.25,0.51,1.58,17.37,18.8,48,926.5,92.3,678.65,16.88,322.78,96.27,-6,15.54
4,12.75,0.51,1.59,17.71,18.92,48,908.14,89.99,654.61,27.07,318.01,90.55,-6.495,15.87
4,13.25,0.5,1.6,17.65,18.965,48.535,873.01,87.175,624.345,40.07,289.585,82.65,-6.19,16.13
4,13.75,0.52,1.64,17.34,18.745,49,832.41,83.4,589.24,57.75,279.41,76.51,-5.75,16.29
4,14.25,0.51,1.73,17.295,18.95,50,772.54,76.15,538.28,67.31,239.76,75.18,-5.52,16.43
4,14.75,0.5,1.76,17.085,18.46,50.05,694.33,69.68,470.66,73.15,209.59,59.295,-5.26,16.52
4,15.25,0.47,1.78,16.7,18.075,52,606.495,61.84,388.775,66.84,167.64,51.06,-5.03,16.59
4,15.75,0.46,1.87,16.365,17.64,52.505,503.815,53.07,307.205,39.37,121.07,42.64,-3.77,16.57
4,16.25,0.41,1.85,15.77,17.25,53.95,392.8,41.99,224.2,-3.42,73.67,28.395,-3.31,16.49
4,16.75,0.37,1.81,15.17,16.69,56,270.975,24.94,132.04,-10.13,27.97,18.5,-1.84,16.39
4,17.25,0.32,1.84,14.38,16.21,60,76.295,3.22,56.6,-7.81,-9.77,4.9,-0.115,16.29
4,17.75,0.28,1.9,13.39,15.7,63.74,29.69,1.75,-6.79,3.665,-15.14,2.135,0.64,16.15
4,18.25,0.24,1.95,12.72,14.86,67.38,6.6,-0.46,-53.005,-0.69,-16.685,1.205,1.445,16.05
4,18.75,0.2,1.835,12.08,14.345,71.19,-3.155,-1.38,-58.98,-2.02,-15.765,-0.38,1.57,15.93
4,19.25,0.17,1.62,11.66,14.15,74,-3.485,-1.025,-55.92,-7.86,-13.58,-0.98,1.3,15.755
4,19.75,0.15,1.43,11.45,13.93,75,-2.75,-0.92,-52.96,-11.835,-9.37,0.425,1.13,15.605
4,20.25,0.16,1.29,11.31,13.845,77,-2.75,-0.785,-50.965,-14.46,-8.535,0.05,1,15.485
4,20.75,0.15,1.175,11.08,13.635,77.065,-2.2,-0.52,-49.16,-16.925,-5.59,-0.58,1.085,15.335
4,21.25,0.13,1.17,10.99,13.42,77.235,-2.12,-0.47,-47.95,-19.065,-5.265,0.3,0.715,15.205
4,21.75,0.14,1.08,10.96,13.395,78.97,-1.65,-0.46,-47.3,-16.925,-6.15,-0.245,0.94,15.055
4,22.25,0.14,1.06,10.895,13.32,78,-1.65,-0.46,-46.01,-21.365,-6.53,0.24,0.915,14.905
4,22.75,0.14,1.1,10.725,13.22,77.68,-1.86,-0.46,-45.43,-20.31,-5.76,-0.24,0.83,14.755
4,23.25,0.15,1.14,10.7,13.12,78.45,-1.65,-0.45,-45.04,-22.585,-5.86,0.225,0.83,14.625
4,23.75,0.16,1.1,10.69,12.97,78.895,-1.65,-0.46,-45.715,-20.78,-7.15,0.23,0.94,14.5
5,0.25,0.15,1.1,11.96,13.875,87,-1.06,-0.76,-32.795,-19.68,-4.5,0.44,1.305,16.745
5,0.75,0.16,1.015,11.84,13.65,87,-0.93,-0.745,-30.84,-19.19,-3.55,0.05,1.185,16.595
5,1.25,0.135,1.01,11.75,13.66,87.1,-0.76,-0.655,-29.51,-21.225,-3.22,-0.22,1.47,16.48
5,1.75,0.15,1.005,11.705,13.57,87.595,-0.745,-0.68,-26.98,-17.38,-3.54,0.61,1.215,16.32
5,2.25,0.14,0.86,11.61,13.45,87.89,-0.725,-0.8,-27.6,-22.65,-3.06,0.44,1.28,16.27
5,2.75,0.14,0.95,11.52,13.47,88,-0.675,-0.73,-26.82,-19.45,-3.04,0.49,1.32,16.2
5,3.25,0.15,0.88,11.4,13.35,88,-0.7,-0.605,-26.53,-20.72,-3.14,-0.14,1.275,16.1
5,3.75,0.15,0.87,11.36,13.36,88,-0.69,-0.505,-27.36,-19.92,-3.78,0.5,1.445,16
5,4.25,0.15,0.89,11.3,13.27,88,-0.625,-0.59,-29.02,-20.07,-3.69,0.63,1.255,15.9
5,4.75,0.14,0.86,11.22,13.29,87.95,0.515,-0.1,-22.82,-21.55,-3.41,0.295,1.36,15.84
5,5.25,0.15,0.9,11.13,13.31,88,16.875,2.125,-12.125,-27.64,-1.755,0.75,0.76,15.77
5,5.75,0.16,0.79,11.275,13.5,88,56.975,7.925,7.285,-28.07,4,3.33,0.29,15.76
5,6.25,0.19,1.04,11.75,13.79,87.145,110.86,14.275,39.34,-23.27,17.825,7.89,-0.915,15.74
5,6.75,0.24,1.1,12.21,14.22,84.75,186.62,26.195,89.895,-16.53,45.75,14.385,-1.96,15.77
5,7.25,0.26,1.21,12.84,14.77,80.55,285.22,39.92,163.02,-17.66,86.595,24.585,-3.115,15.82
5,7.75,0.31,1.46,13.43,15.41,76.405,404.245,58.31,253.365,-8.54,143.59,34.01,-4.03,15.89
5,8.25,0.32,1.48,14.29,16.01,71.52,535.435,67.77,343.08,-11.55,184.55,45.13,-4.615,16
5,8.75,0.36,1.74,15.2,16.725,65.97,680.46,77.49,430.12,-10.11,255.44,51.08,-4.61,16.19
5,9.25,0.38,1.89,16.07,17.41,63,778.87,86.24,514.27,-10.35,289.45,62.41,-5.04,16.35
5,9.75,0.4,1.95,16.9,17.955,59.085,856.6,90.54,581.15,11.88,332.175,68.85,-5.04,16.6
5,10.25,0.42,1.81,17.69,18.59,56,910.7,92.31,643.01,25.37,352.185,70.87,-5.09,16.94
5,10.75,0.46,1.88,18.41,19.28,54.8,951.045,95.835,678.18,27.45,385.37,73.705,-4.79,17.18
5,11.25,0.46,1.82,19.04,19.79,53.48,977.235,96.485,700.82,32.28,387.015,75.7,-4.895,17.47
5,11.75,0.49,1.76,19.48,20.335,52,986.29,95.49,711.34,26.72,394.445,75.37,-4.1,17.79
5,12.25,0.51,1.77,19.74,20.32,52.53,982.66,94.18,705.405,38.2,385.68,76.73,-4.41,18.22
5,12.75,0.52,1.78,19.85,20.59,51.65,964.915,91.37,691.31,41.01,372.49,77.27,-3.98,18.55
5,13.25,0.52,1.73,19.985,20.625,51.76,931.045,88.435,662.01,40.54,368.715,69.88,-3.67,18.85
5,13.75,0.52,1.74,19.9,20.52,52.575,882.215,85.33,617.615,57.36,333.4,66.79,-3.88,19.03
5,14.25,0.5,1.765,19.69,20.49,52.68,819,75.67,562.69,57.185,305.905,59.225,-3.735,19.19
5,14.75,0.49,1.81,19.45,20.13,53.09,742.385,69.68,496.19,27.31,264.15,52.335,-3.55,19.29
5,15.25,0.47,1.87,19.1,19.715,54.71,655.21,64.14,422.995,23.86,211.88,43.24,-3.48,19.31
5,15.75,0.44,1.97,18.68,19.41,55,556.04,54.38,343.215,25.09,170.88,33.76,-2.85,19.3
5,16.25,0.41,1.99,18.255,18.8,56.01,448.665,44.3,256.335,19.55,118.42,26.29,-2.585,19.2
5,16.75,0.39,2.08,17.79,18.25,58.29,308.715,35.31,173.255,4.55,71.39,18.04,-1.715,19.1
5,17.25,0.37,2.095,16.785,17.84,61.26,149.935,16.61,94.1,1.53,22.52,7.59,-0.52,18.95
5,17.75,0.32,2.065,15.85,17.155,66,48.685,3.16,23.56,6.05,-5.98,1.52,0.6,18.84
