DOY2,HR2,FC,LE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_4_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,5.25,1.98224058163129,1.95917868868088,0.219356285431491,-13.3083893618222,-3.29959464794837,0.546535054742516,426.233327638857,7.40442819973302,428.384985675471,6.09371558299184,430.979539548701,6.27583593740064,427.752522830164,4.20939202947918,430.174624407861,4.53445991623302,428.639471057481,5.91763177673203,431.157157739796,5.95138536208217,430.764781631608,4.9640304710748,436.189012467742,5.97361446058873,431.45828946915,5.60105856375967,436.31625437561,6.25919745253238,2.51494041899653,3.04310731178197,0.189634770622536,1.87,1.27,0.44,0.185,2.6396,2.5955,2.9108,2.5606,1.9083,0.6778,98.84974,77.94,1.6379,2.715,2.63,3.12,2.955,0.7,-2.35,1.7,-1.005,0.31,272.65,324.5,310.8,326.45,-0.29,-0.06,-0.07,-0.17,-0.3,0.03,0.17,-0.27,-0.06,6.8855,7.374,9.1175,10.722,11.7635,12.048,14.3075,3.674,6.2875,7.4915,8.378,9.4175,10.784,10.929,6.5515,7.54,8.6075,9.3365,10.1975,10.9395,11.666,12.425,13.513,5.1425,7.4125,8.36,9.6265,10.187,11.547,12.259,13.456,6.2285,7.165,8.0325,8.531,9.671,10.8815,12.415,13.727,-22.453,-9.504,-13.9055,-45.325
1,5.75,1.58177926818186,0.672528864355737,0.191833272621015,-9.53201234053291,-2.04025444943083,0.510885439186307,426.646550172327,7.40759972678515,427.448341670982,5.8198738474989,428.882626486559,6.82532359693357,430.78378613964,4.45959834325679,428.024465218655,6.60408075766125,430.430389895389,5.73109135601625,429.528038925325,6.62781917825311,432.548322897456,4.81963801852464,434.720878872182,5.71757566437845,432.833784447868,4.67494501409898,438.872016380259,6.46194287671124,2.29480956251142,3.2070411277594,0.168867986143939,1.81,1.2,0.425,0.18,2.7233,2.493,2.8331,2.2508,2.0482,0.70775,98.85824,77.875,1.7097,2.385,2.57,3.36,2.805,0.7,-2.27,1.7,-1.095,0.28,271.55,323.4,308.75,326,-0.29,-0.08,-0.07,-0.18,-0.3,0.03,0.165,-0.27,-0.06,6.8365,7.337,9.087,10.7195,11.7625,12.048,14.306,3.5715,6.2405,7.4065,8.3435,9.4165,10.7845,10.9295,6.49,7.5005,8.5885,9.348,10.204,10.9395,11.6635,12.4255,13.5115,5.1215,7.339,8.33,9.6205,10.1885,11.5455,12.256,13.453,6.209,7.116,7.995,8.5225,9.666,10.879,12.4125,13.7255,-21.364,-10.029,-13.927,-52.24
1,6.25,0.979492001242195,1.10494838113102,0.196420398373122,-9.6913243523535,-0.881150296138796,0.483442423730608,424.743168874449,7.21743417395368,427.398683724306,6.08582555446132,428.863076049353,6.59694295360198,429.487233506738,5.98814301717422,427.22890587016,5.91841285596145,429.943721244083,6.1828028033132,429.993176432941,5.35736541970749,431.168625872758,4.86969983499044,429.7070036,8.32183143011176,433.745300193783,5.5723506354029,434.752596034144,7.65537643517618,2.41789463799188,2.84487340975837,0.188847390176328,1.885,1.295,0.41,0.18,2.6232,2.474,2.9388,2.232,1.7012,0.4738,98.87463,78.55,1.6474,2.26,2.4,3.07,2.755,0.7,-2.79,1.7,-1.07,0.345,273.5,322.55,308.3,325.1,-0.29,-0.06,-0.07,-0.19,-0.3,0.04,0.17,-0.27,-0.06,6.7955,7.31,9.057,10.718,11.762,12.0475,14.3035,3.486,6.1945,7.326,8.31,9.4125,10.7845,10.93,6.3855,7.4855,8.5595,9.3635,10.21,10.939,11.6635,12.4245,13.5105,5.074,7.2675,8.286,9.6175,10.1895,11.544,12.2555,13.449,6.157,7.059,7.9625,8.5365,9.6605,10.8765,12.411,13.724,-22.438,-10.402,-14.039,-54.57
1,6.75,1.42010773419867,0.557152478675598,0.196704736612685,-8.13962086621819,-2.12484014056399,0.49001930965354,424.269611941058,7.22098864669514,427.67568750411,6.00139096613182,430.305690237062,6.4086283087279,427.788868919265,4.26279976447828,426.784869405229,5.11432151199914,430.014911583986,6.20379200746064,430.047730976191,6.06739148595619,433.882290883232,4.14112745553053,435.472855087097,5.39991007630088,432.711949229851,4.60917190650178,441.899766496908,5.3247382676593,2.34356311525754,2.50615690297172,0.176680532372391,1.935,1.33,0.42,0.17,2.3202,2.278,2.2603,2.15155,1.4896,0.3991,98.88291,79.845,1.5209,2.29,2.49,2.92,2.73,0.7,-2.59,1.7,-1.045,0.395,277.45,322.9,308.7,324.05,-0.29,-0.08,-0.07,-0.18,-0.3,0.04,0.17,-0.27,-0.05,6.6965,7.248,9.0255,10.716,11.7615,12.047,14.3025,3.362,6.139,7.272,8.2935,9.408,10.7845,10.93,6.347,7.4675,8.482,9.3595,10.2165,10.94,11.663,12.423,13.509,5.016,7.269,8.238,9.617,10.1905,11.5385,12.255,13.4485,6.082,7.0105,7.9505,8.551,9.6545,10.874,12.4095,13.723,-22.1375,-10.4535,-13.1,-49.6
1,7.25,1.36193771595128,4.21965183637865,0.222404727674032,-9.97971514464566,0.268627963411895,0.50386653902758,426.092168996335,7.49771090887713,427.599633262309,5.96416835271874,431.078083270161,6.61787086530939,429.636671241808,5.18006770192203,427.813392636656,6.85098367855604,429.676203033822,6.03490293791274,434.324759525974,6.77429091975023,431.272777705473,4.81464316168408,439.238107892857,5.4498007303387,433.249444215698,4.79514006554103,438.620580254008,6.4829514382406,2.45294503988845,2.19782255317494,0.176904987207781,2.025,1.39,0.48,0.18,2.0639,1.761,2.297,2.0288,2.02,0.39625,98.90703,80.455,1.4797,2.515,2.47,2.9,2.8,1.1,-1.54,2.3,-0.415,0.435,276.7,322.1,309.45,324,1.08,1.3,1.155,0.62,0.21,0.085,0.65,0.23,0.37,6.652,7.215,8.9985,10.7075,11.7615,12.047,14.3,3.262,6.078,7.2185,8.276,9.4055,10.784,10.931,6.269,7.4145,8.4295,9.363,10.2225,10.9405,11.662,12.422,13.507,4.9615,7.2475,8.1905,9.6145,10.1925,11.535,12.254,13.4475,6.002,6.9885,7.9405,8.5445,9.6475,10.8725,12.408,13.7215,-21.301,-9.665,-13.2335,-53.71
1,7.75,1.35860682943944,4.420428083513,0.222937554682799,-9.49116914294805,2.85399365007046,0.546213507980357,424.835351256635,7.39191851631542,427.607810085289,6.04571714491328,430.894612945331,6.39525167876751,429.151487435972,4.00375998411065,425.353340003236,6.18733651051028,428.492268508531,6.41691441134983,432.324947469565,6.05992573371337,430.272384331406,4.80206638218031,441.56680389527,5.35184358409756,431.439041957368,5.47412607783171,435.839258752475,7.15939695831046,2.35633713793931,2.21871599488162,0.15794136430954,1.94,1.28,0.52,0.185,2.1366,2.134,1.9411,1.45055,2.0035,0.70445,98.92959,79.925,1.45375,2.605,2.87,2.99,3.035,11.2,14.71,14.9,16.585,2.345,278.35,322.1,311.85,325.35,30.21,34.14,31.35,16.25,9.71,2.42,9.12,7.68,7.725,6.606,7.181,8.99,10.683,11.7615,12.047,14.299,3.1975,5.997,7.167,8.251,9.407,10.784,10.9315,6.2185,7.362,8.4075,9.338,10.2245,10.9415,11.6615,12.421,13.506,4.9565,7.185,8.1595,9.6135,10.195,11.5355,12.253,13.448,5.904,6.9415,7.897,8.5265,9.6405,10.873,12.4065,13.72,-22.4535,-10.1765,-15.027,-31.41
1,8.25,1.31410336513542,4.62120433064736,0.254768496755998,-7.5810134501519,8.50624265368262,0.547410457952567,424.750223306545,7.04217340390222,427.805010035916,6.2286113250078,427.249437335721,6.46135901547941,427.995798021474,4.689455484078,426.10214251542,6.43652426936707,428.016542404589,6.29389857034457,426.427099,6.76378672812289,429.908344676873,4.89792589838451,430.654858690323,6.74653474261607,430.361339116562,5.14806603687761,432.683589727273,6.4949932382987,2.16471038409665,2.35199922030785,0.185695423428582,1.88,1.35,0.56,0.195,2.0728,2.31,3.2037,2.2702,2.1806,1.1353,98.93809,77.14,1.562,3.08,3.38,3.86,3.715,28.2,65.84,67.3,69.665,7.88,276.45,324.85,314.3,328.2,112.23,129.58,124.415,49.37,28.79,9.555,24.695,21.65,21.85,6.5725,7.123,8.981,10.669,11.7615,12.0485,14.297,3.1825,5.9335,7.1175,8.2195,9.4065,10.7845,10.9325,6.1855,7.3495,8.386,9.3075,10.2195,10.9425,11.662,12.421,13.5045,4.944,7.1785,8.126,9.6175,10.1965,11.5385,12.2525,13.4465,5.906,6.9085,7.87,8.5085,9.633,10.8735,12.405,13.7185,-21.534,-10.135,-15.065,11.36
1,8.75,1.2898748762936,7.82594321617305,0.345461717191915,-0.756821722247241,11.245416574633,0.679224061145584,425.677056018342,6.47954135503667,426.728689112617,6.13653685057684,427.332178679487,7.03261523846342,426.88710851243,5.98144269332036,423.92350025,6.76070369240688,426.563757043383,6.26870712936719,427.60587762701,6.80003282889454,427.225481923421,5.90059314742475,428.295546876712,6.55099053079536,428.68580618091,5.98983381950279,431.9623676875,6.61034005627815,2.3285182912619,3.27442711468149,0.242310292753355,2,1.53,0.71,0.25,2.9371,2.998,3.7626,3.59485,3.9025,2.0215,98.959435,75.74,1.7884,3.995,4.21,4.33,4.555,39.4,131.66,140.4,142.635,15.085,273.1,330.9,317.2,332.45,260.17,272.66,269,94.09,50.6,20.475,39.865,35.745,34.89,6.5985,7.111,8.982,10.674,11.759,12.0505,14.2955,3.256,5.8595,7.0805,8.209,9.403,10.7845,10.931,6.168,7.392,8.371,9.279,10.2135,10.9435,11.664,12.421,13.509,4.985,7.188,8.0815,9.6215,10.198,11.539,12.2525,13.4445,5.954,6.87,7.859,8.495,9.625,10.8735,12.403,13.7175,-20.8335,-10.098,-15.136,61.28
1,9.25,0.716444041372637,13.3721094185601,0.406370091231693,24.3427127251781,18.0685024397149,0.772523432940178,426.892349451885,6.46073531230375,425.948288820485,5.85672269492421,430.393587215447,6.51081269902562,426.086836672616,4.45116869824388,424.788741580645,5.23991002069034,426.195950977847,5.93760565528989,429.926676216477,6.82155672747062,425.820342439293,5.6048960030342,427.897579054622,6.43251700372683,426.414714052609,6.37881108795253,432.084364437942,6.25293726923906,2.71743951766511,4.48441727731262,0.364469205644345,2.46,1.9,0.85,0.36,4.54215,4.4355,4.65275,4.6956,4.79515,3.8975,98.967185,73.81,2.5764,5.58,5.32,5.38,6.63,56.45,215.305,221.75,217.26,23.65,275.6,342.1,321.6,340.75,461.04,449.26,425.74,223.75,88.28,32.83,50.71,58.19,58.43,6.67,7.113,8.9885,10.665,11.756,12.052,14.295,3.439,5.953,7.063,8.1925,9.4,10.786,10.9285,6.256,7.4315,8.3495,9.253,10.2065,10.944,11.666,12.419,13.506,5.118,7.2085,8.0665,9.6265,10.2,11.5385,12.252,13.445,6.046,6.874,7.809,8.49,9.637,10.881,12.443,13.7155,-18.3875,-9.892,-14.339,131.585
1,9.75,0.924443691655865,19.9218827044636,0.523217365634157,44.9668385868498,15.6492504423824,0.995436478945436,423.982892046706,6.99713995082372,425.276879339934,5.77233721646441,425.266831068404,6.50567410545782,425.082090069287,5.43818109643881,422.924398900456,6.3393534317096,424.973634147909,6.5201876144403,426.757797431217,6.27095708323637,425.335301833391,5.93496854139751,430.856905460298,5.87164219564343,425.666328092829,6.31922003442282,428.705117521036,6.9600231646019,3.45849713130359,6.11250838434986,0.374828674859261,3.01,2.31,1.075,0.42,6.1732,5.904,6.3871,6.3125,6.19255,6.1432,98.95053,67.87,2.9343,7.47,7.39,8.06,8.085,63.2,308.93,333.2,326.335,35.31,276.75,350.35,330.55,349.6,638.18,692.62,669.15,279.31,179.09,44.595,69.425,59.52,118.85,6.77,7.16,8.9965,10.666,11.753,12.0525,14.293,3.782,6.1295,7.0505,8.1935,9.393,10.787,10.926,6.485,7.4975,8.338,9.229,10.2,10.944,11.6675,12.419,13.52,5.367,7.2375,8.0635,9.625,10.2015,11.5375,12.249,13.444,6.319,7.021,7.785,8.475,9.629,10.884,12.442,13.7145,-16.816,-9.536,-12.3635,205.49
