DOY2,HR2,USTAR,FC,H,LE,CO2,H2O,TA,G,TS,NETRAD,RH,VPD,WS,SW_IN,PA,PPFD_IN
1,0.25,0.3752451,1.299856616275,31.68109625,28.1704032499999,411.030579115,6.5844677185,2.47268,0.811211970499974,0.14965,2.01956999999999,98.854375,2.9136103176,6.878086315,0.0323003366249992,100.698804835,0
1,0.75,0.4250333,0.812088899425,44.91869875,37.99651275,410.93827132,7.6692501436,2.6986525,1.26712683867499,0.148875,1.40745499999999,99.9181,2.9425141587,7.0808343,0.0308829775999997,100.68240886,0
1,1.25,0.384784,1.100484749,24.6985554999999,35.02979125,409.98165134,7.50987682084999,2.67264,2.65625249999999,0.150325,2.62293749999999,100,2.99855810505,7.21509891,0.0730738930499998,100.62472098,0
1,1.75,0.4776631,0.6139299242,22.0000844999999,34.7892425,409.31483154,7.316147810625,2.320865,1.728825825,0.1501,1.9188975,98.979175,2.73170890675,8.0365528675,0.0624817499999998,100.607191455,0
1,2.25,0.4266796,1.05138802595,17.005195825,28.298732,406.9246595125,7.1011614409,2.176815,1.78596570832498,0.1511,2.00515999999998,99.542725,2.5299760333,7.5286850875,0.0444852331499999,100.52742766,0
1,2.75,0.3894124,1.71916910655,9.302577425,25.3290875,408.2131746925,6.69970907925,2.34433999999999,0.99784183225,0.152425,2.55324295749999,100,2.4841911905,7.42281821,0.128274298425,100.594073075,0
1,3.25,0.4189852,0.836606418199999,22.4152967099999,22.916479,409.28274832,6.568323841875,2.4692375,0.674144984749998,0.153975,2.757795,99.98635,2.55448565125,7.89369028749999,0.0341485350999994,100.5846319625,0
1,3.75,0.4273748,1.103956571225,17.093232005,22.251996725,409.57968165,6.980339814125,1.996975,1.3633016625,0.15165,3.21348499999999,100,2.334339428375,7.6298885125,0.0339075049499995,100.61801834,0
1,4.25,0.3992679,0.9754201155,13.291212235,18.99765195,403.545151825,5.9325442994,1.5349425,1.1590010875,0.150425,3.52036,100,2.466491352,7.2743572,0.0457860714749997,100.614935875,0
1,4.75,0.4090651,1.0395210341,9.19010824,20.293248925,405.7632961475,6.5724190837,1.428255,1.46950873749997,0.1482,5.358785,100,2.2658449925,6.90319637,0.0916390754749999,100.6254186875,0
1,5.25,0.4431096,1.2789910419,7.4057100625,19.775798775,409.2462782,7.07324747754998,1.166185,1.61904344999998,0.1421,4.39743749999998,100,2.17755363999999,6.6326469275,0.1451645572,100.650252375,0
1,5.75,0.4231809,1.30865733125,7.88212236249999,19.8328640625,413.712293235,7.327064493,1.153885,2.05257278749999,0.135225,4.52755,100,1.92511938135,6.57088399,0.140207767575,100.67479096,0
1,6.25,0.3901829,1.1636074386,10.732412185,16.58837658,422.68268006,7.46081958569999,1.2396811625,1.31532124999998,0.130125,2.23715499999999,100,1.889821401775,6.96104598,0.0762998113749996,100.695027375,0
1,6.75,0.4336901,1.2061753036,7.61694489,13.64870998,412.0451273375,5.90736313745,1.4422958125,1.89350906249995,0.123475,1.80270249999998,100,1.77830254775,6.502543505,0.150681924725,100.7119093,0
1,7.25,0.4302759,0.9322878333,6.17209027,15.2488575,423.6743250725,6.0047998922,1.4396911775,2.90204798749994,0.130225,1.92519999999998,100,1.72301144225,6.85559787,0.627515,100.72900528,1.9036
1,7.75,0.458514,1.03984990355,6.67983609,19.5886799575,424.70644519,5.888684063,1.7033910875,7.66918584167499,0.1362,4.0386675,100,2.1650959383,6.97378921,20.590875,100.712350875,33.3426
1,8.25,0.4838137425,0.907720654325,8.9384433875,16.8533319,423.2721770875,7.37971249599999,2.10049131999999,5.00345496249996,0.136525,14.3022,100,2.47240778535,7.27733495,110.389,100.7147892425,130.40625
1,8.75,0.4482497375,1.06063479955,11.9840777975,14.27659825,412.2982458875,7.39037545409999,2.226575,10.6348550465,0.158224999999999,36.116625,100,2.5929568443,7.2248556425,196.081,100.702281025,268.3045
1,9.25,0.448630857499999,0.6532786032,21.5505068125,13.65084001,422.091929515,7.15370567494998,2.2200025,17.59685204,0.162424999999999,67.80285,100,2.44078108525,6.723020325,284.46425,100.70646668,425.39625
1,9.75,0.470269735,0.935225138575,30.87148765,15.51601425,425.774528935,7.12351496615001,2.3764875,27.24598449675,0.176645499925,106.2450975,100,2.6496378345,7.4905271625,358.11294815,100.74608168,577.082
1,10.25,0.4680668125,0.989400215475,43.081315605,18.73052253,420.587755785,6.4437838546,2.36704,35.52356558675,0.183220849925,139.41375,99.9532,3.013872822,7.57401627,416.09925,100.723790125,696.17125
1,10.75,0.488666955,1.25348381925,47.8504076675,24.23923072,418.4997419625,5.6301173814,2.54146,41.6236206349999,0.2137,161.6525,99.8089,2.932096372625,7.708416515,463.7436726525,100.715504485,812.5165
1,11.25,0.4644985525,1.140302075,62.3736250875,25.585103275,407.67895982,6.13691521935,3.019535,48.3866701067499,0.2323,185.8095,99.651925,2.800845628125,7.9610939,496.39710195,100.677766965,914.762
1,11.75,0.5002033,0.9367339836,68.07845227,27.5700226,415.5005874175,6.1260617914,3.53400499999999,43.61502833,0.248366650075,192.3414179675,99.038375,2.8596352058,7.22911566,513.59375,100.62054599,948.261
1,12.25,0.465978005,0.7911367501,63.05386806,28.77476975,417.016453535,6.59373329969999,4.0322317,39.3676545632499,0.23777835,191.646,98.90145,2.900050612,7.68717147,516.9770495225,100.57503887,989.4115
1,12.75,0.4380889575,0.8627814665,62.03272213,26.4481442,410.1957124175,6.51242473989999,4.42917999999999,43.87010892325,0.249509966925,177.62075,98.7379,3.01713961065,7.3831569625,522.56600495,100.52636511,979.91675
1,13.25,0.4144163,0.7165200587,58.34834545,30.9707891875,408.568245805,6.48814021800001,4.25586,30.2403461665,0.280949999999999,153.05875,99.14605,3.06870068815,7.59004291,488.82850445,100.48372723,909.62675
1,13.75,0.440086305,1.0511558,46.36818291,35.76723241,404.437198575,7.43093439975,4.17919,26.22746252675,0.2457,130.72125,99.16345,3.39725895195,7.286389055,455.5428865025,100.46457976,818.35275
1,14.25,0.4442141,0.8196313414,40.40564458,28.26360744,404.917677745,7.5623202536,4.543865,23.9677628915,0.23185,105.09125,99.355525,3.48463241465,7.142773285,410.5886340225,100.4510183175,783.8715
1,14.75,0.4520726,0.9864864494,34.6894523049999,26.5675694749999,405.019521505,6.309145965825,4.57539,16.262958255,0.21415,76.3310249999998,99.427675,3.37424081025,7.0225539775,343.61614365,100.45227625,615.81875
1,15.25,0.443441475,1.0443029822,28.74038412,26.7002070575,404.38046996,6.46105609307499,5.22455,14.17681704325,0.201175,53.83175,99.517375,3.4935953196,7.39978725999999,279.1032022725,100.46008148,584.72975
1,15.75,0.4309093525,1.05197233225,21.8651433375,26.112427855,401.939951295,7.97167273575,4.260005,11.69918335,0.16845,24.03235,99.534925,3.36344397655,6.7244225475,201.212910975,100.46744991,383.3175
1,16.25,0.457660035,0.8189155235,11.2459461674999,22.6960511449999,404.49818654,6.43184479840001,4.33698,11.3297382625,0.163575,8.28692749999999,100,3.4364583207,6.8789285,104.861055575,100.487500785,197.65075
1,16.75,0.4745052775,1.0394047169,9.14587662499999,22.21391303,406.1382806725,6.13841172625,3.74833,8.20107629999999,0.157925,2.5507225,99.7153,3.256475881775,7.17540408,46.146271525,100.516708375,70.9518
1,17.25,0.439501305,0.797779227,8.86886641999999,16.268371365,407.5265423325,6.52853320155,3.1205125,8.54479249999997,0.1432,1.18250499999998,99.72895,3.265132607825,7.2449810725,5.12862158552499,100.54394915,9.303195
1,17.75,0.4423576275,0.873161583,9.2572688875,13.8779604375,408.78193104,6.71898221462499,2.8251725,5.98500999999998,0.135975,2.05596749999999,99.909325,3.1402364635,6.8233165175,0.0981458040749998,100.5672225875,0.12764775
1,18.25,0.4291890975,0.848727939499999,11.853224805,17.20561832,409.654387515,6.0854336237,2.7148375,5.46669151032497,0.135825,2.796465,99.9727,3.09595630875,6.8691288475,0.1298425647,100.58855934,0
1,18.75,0.449841255,0.831587424875,9.87483088,18.420577275,410.431645835,8.0403916165,3.096745,6.40702292499996,0.13345,1.81704999999999,99.643925,3.19520992795,6.88352202,0.11487175,100.603221885,0
1,19.25,0.3768672075,0.858698095325,6.54245275999998,14.489226845,416.63718557,6.49230048547499,2.89309,5.06515315749996,0.1329,2.07903749999999,99.89275,3.3039752572,6.49051439,0.103624,100.604899995,0
1,19.75,0.3611832475,1.2350563558,9.82743084999997,16.5738368775,417.254943145,6.50001967337498,2.801405,4.70361522917496,0.134125,3.078635,100,3.1876110366,6.72520809,0.103649263,100.625896835,0
1,20.25,0.369190125,0.816552358325,12.74569796,15.6218055125,405.58445164,6.43698417312499,2.70402659,5.46096800899999,0.136125,2.28139999999999,99.724075,3.0383717803,6.528638365,0.0952376587999996,100.63854978,0
1,20.75,0.36688286,0.8564122917,11.1932566775,16.82802316,405.7405841225,5.7833367204,2.93268724,6.94935804999997,0.140225,2.7626175,99.755275,2.9544011998,6.604816545,0.109057,100.67227632,0
1,21.25,0.3723909975,0.936066390550002,10.0904601125,22.7814036,407.354982785,6.688351873075,2.86863,3.83011722499995,0.143325,2.2369825,100,2.8548221278,6.89825074,0.124225241875,100.7003375925,0
1,21.75,0.3802699825,0.9714243677,18.0604555,20.9334227,409.18206418,6.8415860394,3.04273,4.43016724999995,0.14455,1.90894,99.61,2.85710100455,7.24915886,0.1096716274,100.719442405,0.000758999999999996
1,22.25,0.404524485,1.38476301175,37.7733885,24.8447475,408.4298764,7.444001442,3.159025,2.63454488749994,0.1461,1.4574275,99.415,3.07569409485,7.00172815,0.118478523225,100.76024166,0
1,22.75,0.3689293175,1.11732302405,26.661265,25.367114,413.130020625,7.2404344693,2.7825675,2.343924908325,0.14655,2.8380525,99.345775,3.05819049765,6.2300252,0.135538053175,100.7653569875,0
1,23.25,0.3773345175,0.96592193,62.1528984999999,28.314015,408.0191602525,6.2818173165,2.513554155,1.51108071667494,0.14865,2.6979475,99.152725,3.03661530575,6.197365555,0.13282988635,100.7410362,0
1,23.75,0.37662304,0.887115330525,48.22571625,33.417968,408.3816609425,7.208342928,2.133165,1.348579458325,0.14965,2.48455999999999,98.87095,2.83668829975,6.748364865,0.0532845837749999,100.73142758,0
2,0.25,0.482619424999999,1.063130514,15.5801246875,18.451465685,405.8094043175,5.805215566075,2.55565,8.09073619999999,-0.0949500000000002,2.6901,100,1.7811550286,5.9158080325,0.331663322399999,99.86604662,0
2,0.75,0.430365804999999,0.68857981665,12.57156368,28.6287048299999,426.0251053,6.0319217018,2.2420575,7.4868529875,-0.0997250000000002,2.26527499999999,100,1.742601494775,6.4095118,0.315112813349999,99.8402160625,0
2,1.25,0.402867535,0.942605738,9.03461091999999,23.5116443725,420.3271689,6.040988737325,2.269665,7.315328675,-0.100625,1.3748125,100,1.8162189372,6.42152555,0.302867982925,99.8158901875,0
2,1.75,0.3313355925,1.261474571625,10.75131741,18.285970245,410.81957641,5.710775602375,2.475225,6.4622842375,-0.102075,1.14691,100,1.751828055,6.0802564,0.305492398125,99.7979564525,0.0348892499999998
2,2.25,0.33625504,1.2768134543,9.3673444,16.5266164499999,429.9402411,5.7392420325,3.1960475,6.9009469125,-0.105625,0.972359909999988,100,1.738549149125,6.74727015,0.25618971055,99.75325,0.0432354999999998
2,2.75,0.36600543,1.370611719475,8.67474312999999,12.3898268,407.183600385,5.8766403802,3.06644,7.0860225,-0.10895,0.708703424999992,100,1.780799239,5.7556599375,0.266221191825,99.73663875,0.0447534999999998
2,3.25,0.409721194999999,0.8150387233,13.6997212175,15.4619036,423.32325974,5.812640398175,2.825275,6.13552324999999,-0.110725,0.753060249999996,100,1.814592583125,5.851355125,0.2955040344,99.7156125,0.0417229999999998
2,3.75,0.35570514,0.755328574275,8.23101991999999,15.551222775,414.7675323875,5.812717275125,2.768775,5.773726025,-0.110725,1.1665447825,100,1.52903043375,6.3344849,0.3129714849,99.6770229275,0.0174487499999999
2,4.25,0.36227296,0.7239028295,14.5633073,22.97241901,407.563665,5.724720647925,2.52399,5.5121438625,-0.112175,2.70004749999999,100,1.4262158368,5.9172975,0.300851837725,99.6773465,0.00151799999999999
2,4.75,0.3440184525,0.778157387449998,12.49708303,20.2620825625,407.40742771,5.8183181791,2.48828,5.7334265,-0.1134,-0.00940450000000119,100,1.5311996892,5.9083025175,0.300362866625,99.69559654,0.000758999999999996
2,5.25,0.3507471775,0.821918585,12.31022991,17.8191974975,408.36024062,5.7179421138,2.5804,5.21551919749999,-0.11685,-0.0656540000000106,100,1.656102171,5.70770288,0.28809794925,99.731014475,0
2,5.75,0.3742698475,0.728588275799999,15.234376405,18.8452,417.190712135,5.7537288538,2.61034,5.18333999999999,-0.12285,1.69867249999999,100,1.57537277325,6.044587545,0.321319253,99.77247728,0
2,6.25,0.3529749775,0.764638507949999,16.667712365,15.8800769425,409.660353,5.751684426375,2.47805,5.9522494,-0.129325,2.29195499999999,100,1.43947681225,5.6144746375,0.2654735281,99.805106615,0.03689675
2,6.75,0.35540316,1.087984975325,15.39636538,17.490502105,414.4064993125,5.7490473514,2.308785,5.0283175,-0.160375,0.681253879999979,100,1.5113845184,5.5298586725,4.3275275,99.8398532375,4.609815
2,7.25,0.329643345,0.868658804924999,9.3138645,13.64119,412.49077876,5.74917747845,2.313575,5.101145,-0.1885,4.93131749999999,100,1.6249382657,5.23050369,56.9137987124999,99.86242316,45.179425
2,7.75,0.3523640575,1.16965922465,8.86478317,14.179471705,415.1490753,5.73418010435,2.36815,4.880545,-0.208925,22.53655,100,1.487829915,5.1588511725,131.35675,99.87830072,153.39975
2,8.25,0.32666493,1.0575750992,17.35739,22.116636,411.342384575,5.577436946,2.5718375,5.97081249999998,-0.201275000000001,45.40085,100,1.441022424,5.48233526,241.83175,99.897263465,304.19925
2,8.75,0.3926785375,0.609121782625,41.30844287,26.5759851925,410.653699025,5.80189092715,2.29676,10.73469235825,-0.185925000000001,98.7038637499999,100,1.59495528255,5.4404453675,351.25025,99.939982215,480.626
2,9.25,0.351433515,0.59448633655,64.5242082825,36.78457886,411.44422312,6.035577649,2.78274,30.54153382,-0.153575000000001,129.702042,100,1.945442837,5.675717875,447.346,99.90922952,652.3295
2,9.75,0.379255815,0.75572292805,70.4519634225,38.5762024,411.50598817,6.021043646,3.3683075,38.82515650825,-0.142650000000001,208.268471,100,2.1467294965,5.742172275,542.35,99.90503414,842.363
2,10.25,0.381089945,0.570844539975,94.1157112099998,42.850614575,409.0417774325,6.305460135275,4.12962554,40.0889016667499,-0.131500000000001,205.84125,100,2.207017645,5.81992829,589.68575,99.87745361,939.259
2,10.75,0.38758588,0.910473976375,87.8654704775,52.649191595,407.10637164,6.287760919225,5.2637866425,34.3617850482499,-0.112700000000001,265.662655,100,2.364452611525,6.01675684,632.8755,99.87390365,1070.9425
2,11.25,0.3686018575,0.7800163282,125.0800192075,60.74919315,404.1436424125,6.501759316,5.7493925025,31.3931249999999,-0.0978000000000011,270.47825,100,2.513932069,6.290081885,671.4125,99.87080759,1154.56
2,11.75,0.3933975625,0.611692425025,121.5295082175,62.43723676,402.5403484,6.63866251,6.259803415,37.2991240999999,-0.0702500000000011,293.337,99.4733,2.6780459546,6.02240807,687.8092513975,99.862490975,1211.6275
2,12.25,0.3779005975,0.591166628975001,118.49089091,63.6276368400001,402.8297533675,6.595078401825,6.801431165,33.8188817792499,-0.0668250000000008,297.3545,100,3.010761612,6.57912676,679.1445,99.8526548525,1234.825
2,12.75,0.38722952,1.150493253,114.0304685425,61.62338947,403.1750886,6.366611015,7.46902999999999,31.2463549842499,-0.0691000000000006,287.6665,100,3.804323217,6.306249225,666.66575,99.830798955,1240.6325
2,13.25,0.398700245,1.016193276175,106.68189469,67.752789315,400.9520797675,6.7554961391,8.23282,34.1765676475,-0.0662250000000007,285.51475,100,4.0066401606,6.50281151,635.86575,99.8202484175,1214.62
2,13.75,0.425406355,0.7549826512,63.137272825,58.02474326,401.2349789025,6.593798102,8.62016,32.57149623325,-0.0688000000000007,242.02025,99.81085,4.0644189375,6.57101604,596.423,99.7942220625,1149.7525
2,14.25,0.4285142875,0.596704842,53.4324137875,63.71011545,400.750810685,6.769776544725,8.6758625,30.91456202925,-0.0768250000000008,241.4569025,100,3.913693321,6.637422035,547.06,99.78272953,1064.625
2,14.75,0.3960652425,0.710473239274998,63.57992842,59.627685915,400.175909375,6.906582730375,8.75797423,29.12891207325,-0.0691750000000005,203.21032,99.98635,3.968298333,6.27752764,485.446,99.769365975,944.552
2,15.25,0.38521493,0.766181937049999,55.747697795,49.77781656,402.2711620625,6.285840137325,9.0585387325,26.5520992175,-0.0733500000000004,130.49575,100,3.924357725,5.89353646,406.3067089775,99.760865725,801.073
2,15.75,0.396314675,1.04492969705,44.37103498,44.312352585,399.65404385,7.305441508125,9.03623647,27.0523008425,-0.0792500000000004,82.68327325,100,3.527980509,5.886371845,332.718705375,99.75907117,644.302
2,16.25,0.4176989775,0.7354904182,43.4657707,35.58730561,400.014612715,6.44980187804999,8.11657855999999,26.5256841025,-0.0905500000000007,41.5415794999999,100,3.510158813175,5.942414055,247.532539095,99.7489857,476.26075
2,16.75,0.4177245475,0.69092898325,34.183255515,34.4367753625,400.3302921075,7.3817746228,7.5650413025,23.8312265025,-0.0987250000000009,18.5066670499999,100,3.543743106125,6.09325947,138.421,99.774414235,293.44625
2,17.25,0.39471094,0.45622700965,14.006175005,25.066777005,400.591210045,7.2943645526,6.626085,21.59567420575,-0.108925000000001,8.6654775,100,3.2774978555,5.67903268,57.043275,99.78717501,132.66975
2,17.75,0.394787275,0.635866028125,5.51788149,21.41093244,402.213192215,7.20895487595,6.241345375,20.0995969725,-0.115900000000001,0.130758249999999,100,2.4717194608,5.843975375,12.283675,99.8083299925,24.144375
2,18.25,0.3960073725,0.624079714575,8.04279069250003,19.5271961725,402.83577891,7.033491318,5.82142955999999,19.1450663515,-0.122875000000002,-3.393315,100,2.2342358675,5.991642245,0.28041365535,99.827192325,1.0424575
2,18.75,0.4171141175,0.690756434599998,5.62860053750001,25.9624558875,401.2745725,6.561877781,5.21872,18.2725567935,-0.120400000000002,-2.315755,100,2.0364424271,6.370931625,0.15094333045,99.864733905,0
2,19.25,0.4216342975,0.70797934025,5.59037411499999,23.894623285,403.9197560075,6.33585732409999,4.9069198875,17.845663435,-0.118050000000002,-2.48830400000002,100,1.97728179685,6.115261045,0.14832846175,99.856418275,0
2,19.75,0.4414635025,0.724859961875,6.16068087,27.0113414499999,409.5022740275,6.29067072925,4.532449625,18.00618110825,-0.116475000000001,-1.39784275000001,100,2.04541206305,6.45421182,0.150179474,99.8926797,0
2,20.25,0.4065871075,0.887233700149998,10.276960325,29.6472547125,407.477626325,6.3163646031,4.380575545,19.150244152,-0.117125000000001,-0.383301750000006,100,2.1310490944,6.557822985,0.1552790949,99.912965655,0
2,20.75,0.4482533125,0.813986528675,4.14545946499999,17.9946914775,409.4893509175,6.2649421185,3.99339539999999,20.192881195,-0.116775000000001,1.66668249999999,100,2.082023674125,6.21249304,0.1578623703,99.929949175,0
2,21.25,0.392994815,0.863916997299999,2.37326917499999,26.448656435,409.9008424825,6.212757290125,3.52617092,13.49103678125,-0.116875000000001,-1.99792500000003,100,1.958936910475,6.2115222,0.2229936392,99.94089236,0
2,21.75,0.483223872499999,1.025912235,6.89965649,25.4219394425,412.792197865,6.154479063825,3.71298635,18.0653446115,-0.118525000000001,-1.23365,100,2.0265377257,6.3940996625,0.21798218565,99.952742545,0
2,22.25,0.446456707499999,1.4576478055,6.05252632749999,17.00937013,411.8490921,5.9637719696,3.2275765,16.52926854325,-0.119175000000001,-0.696635000000009,100,1.93663637155,6.45232086,0.173754850275,99.99251875,0
2,22.75,0.372825395,1.1118541328,13.1021083625,23.93098528,411.19902605,5.8709940166,3.7442519375,13.94134819775,-0.123600000000001,-0.70334975,100,1.917849331325,5.80779711,0.235488098175,99.9419589575,0
2,23.25,0.4077128025,1.097018936375,11.4266223999999,28.93123684,414.62478599,5.87181435195,3.631667225,11.86663424125,-0.128800000000001,-0.220797250000007,100,1.8719088325,6.06091025,0.32676235445,99.94118755,0
2,23.75,0.43688467,0.773252919625,2.4325300575,31.1275858775,412.88063923,5.939001148,3.41974,9.35936552499998,-0.132100000000001,1.40380749999998,100,1.8554595789,5.9056948125,0.347735644125,99.92504355,0
