DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_2_2,H2O_1_3_2,H2O_1_4_2,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CH4_1_1_1,CH4_1_2_1,CH4_1_3_1,CH4_1_4_1
1,0.25,2.36584530807753,-0.820604878638846,0.589695823418861,0.256110293279349,0.0284722446819131,3.6613654442066,0.219570035630591,0.187789511313625,0.663937473770541,2.28966902230206,0.789119667183552,2.14,1.83,0.89,-0.9284,-1.042,-1.217775,-1.7364,-2.5009,82.5626325,85.64,1.972575,-2.51,-0.41,-0.93,1.1,-2.57,1.9,0.8775,266.2,305.1,268.8,304.7,0.15,0.15,0.21,0.24,0.18,0.12,0,-0.16,-0.187,0.27675,1.517,1.746,2.6295,4.829,5.8205,9.15025,10.3685,-0.231,0.435,1.074,2.748,3.417,4.5745,6.241,9.312,9.995,-0.292,0.105,0.719,1.564,2.34725,4.017,4.549,8.52925,9.265,-0.256,0.1,1.025,1.585,2.29275,3.5525,5.538,8.68625,10.059,-0.279,-0.031,0.078,0.926,1.524,3.61275,5.483,10.48675,-3.3685,-1.4475,-8.66,-38.94,5.5268794886483,4.59203564482568,4.70627800302287,4.71453006068647,4.68148133376705,420.486134920622,424.693449478627,419.516954431497,422.955691979865,419.372201184462,425.961045957604,420.40105131818,427.106689620842,421.46257048669,2037.72600123111,2059.30475357371,2044.14455512325,2048.67128548128
1,0.75,2.18495425402761,-0.860695379815127,0.668733896097035,0.222860338023751,0.0414032922261925,3.16088358815923,0.224243970701188,0.174758997470348,-3.25156121384347,1.177383098752,0.86645087153039,2.0375,1.8075,0.85,-1.11245,-1.156,-1.5612,-1.76305,-2.634,82.576195,85.355,1.924875,-2.6,-0.49,-1.03,1.1,-2.24,1.7,1,266.1,305.2,268.8,304.1,0.14,0.14,0.21,0.24,0.17,0.12,0,-0.15,-0.204,0.2495,1.487,1.723,2.6225,4.829,5.819,9.15275,10.34625,-0.255,0.3535,1.074,2.697,3.405,4.57325,6.24,9.3115,9.99325,-0.298,0.086,0.712,1.546,2.33625,4.015,4.553,8.5285,9.265,-0.291,0.101,0.968,1.57325,2.295,3.55275,5.537,8.685,10.058,-0.345,-0.076,0.066,0.914,1.52,3.612,5.484,10.4855,-3.8295,-3.91925,-8.47325,-34.85,5.52613814081885,4.692595683212,4.68996119242767,4.61564003579426,4.66072260594213,420.191609896567,424.758735021375,419.886232566926,423.482933634065,419.123741435705,426.115568191844,420.217101967047,426.949165577349,421.038137343751,2044.70793604508,2038.45137498973,2044.48733939326,2056.59375112977
1,1.25,2.23254248140077,-1.0260956882492,0.724272014375023,0.258907551273435,0.044967313244383,3.03580099779359,0.284519581281484,0.158131579676332,-1.69147840845927,1.13157242457228,0.743497146052994,2.19,1.9,0.94,-1.234275,-1.361,-1.6524,-1.7557,-2.8527,82.5735,85.53,1.85605,-2.66,-0.66,-1.64,1,-2.15,1.8,1.01,262.8,302.4,268.2,302.2,0.14,0.14,0.21,0.24,0.17,0.12,0,-0.15,-0.223,0.232,1.46075,1.711,2.615,4.82825,5.811,9.15675,10.345,-0.34,0.278,1.04,2.648,3.39175,4.5705,6.24,9.316,9.993,-0.341,0.053,0.696,1.528,2.32525,4.019,4.549,8.52775,9.264,-0.364,0.083,0.915,1.55975,2.29825,3.55275,5.535,8.684,10.057,-0.421,-0.1365,0.054,0.8985,1.51925,3.61175,5.484,10.48475,-4.464,-5.13725,-10.2915,-38.91,5.45520472506721,4.67758424959396,4.76768459794607,4.61403265378235,4.66469328905283,420.131557003354,424.569106582907,419.884907399063,423.162254897353,419.049981592707,425.479859842431,420.135375078513,426.469887428249,420.69203699786,2052.96556162412,2036.08519301246,2042.60401909206,2036.45562755411
1,1.75,2.71711964686186,-1.23360316597905,0.749602667501604,0.342741982367993,0.105046793440285,3.12355411026799,0.110699358361808,0.175684800287145,-2.02435071798488,1.3783404650939,0.733604072982025,2.28,1.85,0.86,-1.4504,-1.583,-1.798975,-2.32355,-2.961925,82.5856025,85.6875,1.73465,-2.69,-0.81,-1.9,1.1,-1.96,1.8,0.945,266.5,304.1,272.9,300.9,0.14,0.14,0.2,0.24,0.17,0.12,0,-0.15,-0.271,0.216,1.40175,1.695,2.6055,4.8255,5.8085,9.103,10.34375,-0.367,0.2215,1.011,2.59875,3.37675,4.56775,6.239,9.3105,9.992,-0.433,0.013,0.629,1.521,2.3135,4.022,4.545,8.5275,9.263,-0.368,0.062,0.912,1.544,2.29425,3.55275,5.534,8.683,10.056,-0.484,-0.1445,0.047,0.893,1.517,3.61175,5.483,10.4845,-5.4315,-5.091,-9.81875,-36.6,5.32282308772226,4.68599360232368,4.62344921766011,4.6498714998258,4.61747703461426,420.508143075573,425.384981788545,420.10413895886,423.364500803548,418.40939525117,425.638324532768,420.283599906236,426.530727868534,420.22122136872,2069.93107085694,2069.67729512873,2059.26305536765,2060.36776616902
1,2.25,2.54407964850331,-1.48597857452302,0.683808585058643,0.272566759595735,0.0300367386367945,4.04170699940059,0.329428032150453,0.20404337938737,-2.18643540577446,2.68294159415924,0.737359968646717,2.2,1.84,0.88,-1.5632,-1.663,-1.79335,-2.113825,-3.47915,82.6108425,85.8375,1.69895,-3.05,-0.89,-1.99,1.2,-2.12,2,1.12,263.5,302.8,270.2,301.3,0.14,0.14,0.21,0.24,0.16,0.12,0,-0.15,-0.308,0.186,1.32575,1.656,2.594,4.821,5.8035,9.129,10.3415,-0.468,0.1585,0.991,2.54975,3.3605,4.56525,6.238,9.312,9.991,-0.547,-0.006,0.645,1.518,2.30275,4.026,4.545,8.52675,9.262,-0.389,0.047,0.86,1.50125,2.28975,3.5535,5.533,8.68175,10.055,-0.66,-0.1915,0.047,0.889,1.514,3.61225,5.483,10.48325,-6.03325,-7.118,-11.38025,-35.05,5.39597825772653,4.47334104272439,4.52391560790178,4.57287851362618,4.53152671101152,420.598753708359,425.720967590724,419.625221676448,424.703276668416,418.814863841939,426.443501994227,419.917320762868,427.072468475586,420.883125971039,2066.63674231298,2052.73419330664,2055.52697208445,2051.19018465156
1,2.75,2.42151257752574,-1.42514139166423,0.689712420301289,0.273660757148383,0.0302227045648354,3.84132035922865,0.351715961086326,0.194455144296734,-1.39557900044573,1.99336019879945,0.73584413605593,2.315,2,0.925,-1.5587,-1.448,-1.888675,-2.26455,-3.316775,82.61585,85.8,1.707475,-2.76,-0.97,-1.81,1.1,-2.15,1.9,1.1,265.3,301.8,270.2,300.2,0.14,0.13,0.21,0.23,0.16,0.12,0,-0.15,-0.36,0.189,1.26,1.623,2.58475,4.82275,5.7995,9.153,10.35875,-0.485,0.1165,0.989,2.502,3.34475,4.56325,6.239,9.3175,9.99,-0.594,-0.016,0.652,1.494,2.292,4.03,4.549,8.52575,9.261,-0.492,0.023,0.815,1.4605,2.261,3.5535,5.532,8.68075,10.054,-0.787,-0.2315,0.032,0.884,1.51225,3.61575,5.482,10.48225,-6.785,-7.826,-11.7235,-30.55,5.28482047768684,4.62530379968685,4.68595959163558,4.56386188893451,4.50373835749152,420.834111874774,424.851586233232,419.746290313632,423.171783224148,418.60478212765,425.88602416084,420.113848554865,426.880274016058,420.483357059535,2066.71575487523,2054.41160342959,2069.99423479567,2049.33095175558
1,3.25,2.36233605800623,-1.59095261653061,0.678719308732138,0.272982267700964,0.0349851469329518,4.75574039468124,0.351269299164896,0.19457344271736,-1.7219267406915,2.87675462852348,0.745214850503474,2.05,1.79,0.89,-1.325625,-1.551,-1.912625,-2.240975,-3.43645,82.6048425,85.825,1.896875,-2.94,-1,-1.64,1.1,-1.87,1.8,1.12,266.3,300.7,273.5,300.6,0.14,0.13,0.21,0.23,0.16,0.12,0,-0.16,-0.383,0.18575,1.206,1.633,2.57425,4.82425,5.7985,9.1515,10.357,-0.48,0.1145,0.94,2.46225,3.3275,4.56525,6.238,9.3115,9.98975,-0.588,-0.032,0.621,1.469,2.28075,4.033,4.549,8.52575,9.26,-0.57,-0.001,0.781,1.43375,2.2485,3.553,5.531,8.67975,10.053,-0.783,-0.272,0.018,0.872,1.512,3.62175,5.482,10.48125,-7.07925,-8.2705,-14.27575,-30.27,5.30693865471282,4.70026695206716,4.68068371766286,4.53919327929217,4.50067533219258,420.861599005582,424.587611226276,419.616007409469,422.69755735783,418.463277589786,425.642019200409,419.398939466469,426.722235020298,420.753395186479,2055.54288214127,2052.23715939785,2054.36360162262,2059.18272206735
1,3.75,2.50553589628928,-1.46324492991488,0.639038394495004,0.188589420125771,0.0272058047995614,2.79555849516326,0.384852789848799,0.178374125582252,-2.78296832619282,2.04163019248287,0.729749928382839,2.25,1.8575,0.9125,-1.472475,-1.692,-1.948425,-2.12755,-3.53995,82.581595,85.1125,1.8172,-3.19,-1.11,-1.71,1.1,-2.33,1.8,1.1625,257.4,299.9,269,299.7,0.14,0.13,0.19,0.24,0.16,0.12,0,-0.15,-0.441,0.169,1.16225,1.627,2.5665,4.82525,5.7965,9.151,10.33825,-0.524,0.071,0.929,2.426,3.312,4.57725,6.237,9.3105,9.989,-0.625,-0.037,0.593,1.46,2.269,4.036,4.544,8.52475,9.258,-0.584,-0.024,0.775,1.3945,2.23625,3.55325,5.53,8.67875,10.052,-0.853,-0.3205,-0.008,0.87,1.5105,3.62175,5.481,10.48,-7.37,-8.3105,-13.388,-34.1775,5.24627363049936,4.58435560308775,4.79445910864684,4.61835856978378,4.58170197703959,420.543821533643,424.948127721849,419.932488061083,422.73733745772,419.095428562495,426.989212314734,420.101673706479,427.001547831617,420.130607400046,2058.64229832167,2050.04890229544,2057.21609930123,2072.18170543366
1,4.25,2.82219839776299,-1.78830717409459,0.673963269749658,0.347248847733112,0.0726973708353508,2.05003493350871,0.190673896268013,0.197656259865702,-1.85909722007676,0.93520812125634,0.775816304639964,2.465,2.085,1.025,-1.82205,-1.779,-2.118225,-2.6485,-3.37465,82.57062,85.525,1.7417,-2.49,-0.87,-1.84,1.1,-2.33,1.8,0.92,262.1,301.9,271.8,299.7,0.14,0.12,0.2,0.24,0.16,0.115,0,-0.16,-0.403,0.16025,1.134,1.608,2.5575,4.8235,5.7975,9.09525,10.34,-0.643,0.067,0.917,2.391,3.2945,4.58825,6.239,9.322,9.988,-0.58,-0.087,0.557,1.469,2.25825,4.039,4.538,8.52375,9.256,-0.601,-0.042,0.746,1.35375,2.22375,3.55225,5.529,8.67825,10.052,-0.883,-0.337,-0.03,0.87,1.507,3.62175,5.481,10.47875,-7.74375,-8.222,-13.26,-35.16,5.47312187260773,4.75467234589595,4.86807281874001,4.68663787820795,4.59201465443981,420.501472048299,424.955751543495,418.170525367912,422.630268092283,417.745642146385,425.357239123955,419.793817886667,425.966829359363,419.617588003949,2063.71693391748,2047.11154833559,2051.97967833037,2045.31957357196
1,4.75,2.79831860061855,-1.81660809908314,0.657674339198542,0.238901159251868,0.0657704220820054,2.86536256882247,0.406343940789721,0.167497599817653,-1.85977009002506,1.8620317284946,0.677925739613034,2.38,1.84,0.91,-2.0962,-1.902,-2.4156,-2.6182,-3.5098,82.5588275,86.425,1.6533,-3.02,-1.205,-1.78,1.1,-2.13,1.8,1.08,263.1,301.5,268.4,299.7,0.14,0.12,0.2,0.24,0.16,0.12,0,-0.15,-0.453,0.1605,1.09325,1.589,2.54825,4.822,5.7965,9.08125,10.35175,-0.614,0.0415,0.893,2.3575,3.278,4.6,6.239,9.309,9.987,-0.674,-0.134,0.517,1.452,2.25975,4.043,4.536,8.523,9.255,-0.679,-0.054,0.712,1.329,2.21225,3.55125,5.528,8.6765,10.051,-0.878,-0.4095,-0.029,0.867,1.499,3.614,5.48,10.47775,-8.1485,-8.46825,-16.212,-33.71,5.24415445829829,4.61450252558065,4.70651384943907,4.53022229146702,4.55576280360006,420.679269492395,424.575178290816,419.152440153598,423.127442990238,417.67217794104,424.69266529382,420.035564800905,424.926303614022,420.089532609097,2043.04667432125,2038.27023396952,2050.84047254296,2047.72805525162
