DOY2,HR2,CO2,FC,H2O,SC,H,LE,PA,RH,T_SONIC,TA,VPD,LW_IN,LW_OUT,NETRAD,SW_IN,SW_OUT,TAU,USTAR,WS,TS_1_1_1,TS_1_2_1,TS_1_3_1,CO2_SIGMA,H2O_SIGMA
1,0.25,527.8992,2.278811,6.07768075,0.383107375,14.8818449999999,25.512255,99.466525,99.895,5.679,1.85825,2.45022225,309.816625,315.25025,-0.911513125,-3.472404,-2.06711875,0.0148875,0.552027825,8.6402525,0.601275,0.6475,0.7425,4.6537721571,0.2486677682
1,0.75,533.03815,1.856759,6.076785,0.252737,16.351475,25.3042,99.485365,99.85,5.8325,2.1813,2.492207,305.335625,315.04475,-0.617918375,-3.5282505,-2.0492575,0.0344075,0.5337221,8.87313449999999,0.6,0.634675,0.7425,4.17793465689999,0.14187932275
1,1.25,566.565825,2.23105625,6.007229,0.234417,20.26349,31.72424,99.40959,99.85,5.358025,2.0383,2.418081,306.40625,313.448,0.6353745,-3.8677685,-1.9904625,0.0396500000000001,0.5528099,8.94151249999999,0.6,0.6,0.724225,5.39639625015,0.225806066
1,1.75,549.2579,2.0819525,5.97081525,0.525892,11.8880425,27.122205,99.380675,99.79,5.21125,1.66725,2.39720225,306.25775,313.9285,0.96935975,-3.5537995,-2.27509625,0.021495,0.578987749999999,9.011845,0.6,0.6,0.7,4.2282148407,0.1762421466
1,2.25,545.68235,2.4077295,5.997258,0.544494199999999,7.97895874999999,20.1322425,99.398435,99.79,5.3024,1.96385,2.434192,311.943625,314.306875,0.989119,-4.01813325,-2.22104875,0.01842,0.4797135,8.34024549999999,0.6,0.6,0.678725,6.8635325994,0.144761641325
1,2.75,549.039775,1.89108,5.992992,0.67173655,13.23021,16.595195,99.399775,100,4.902475,1.16427499999999,2.36572075,308.651625,314.737125,0.176904625,-3.974415,-2.49776875,0.01212,0.4832043,8.23944274999999,0.6,0.6,0.635975,4.44304219775,0.203673674225
1,3.25,553.970025,2.048319,6.038582,0.374419699999999,15.33952,18.492215,99.354695,100,4.68787499999999,1.15327499999999,2.28479775,311.767,314.463375,1.53222425,-4.144189,-2.4232325,0.015945,0.521954799999999,8.75384174999999,0.6,0.6,0.6223,4.31127652624999,0.14769864105
1,3.75,547.08765,2.2695175,6.0547325,0.62297015,17.9205875,16.2985,99.32655,99.895,4.7004,1.9547,2.308577,312.217,314.41575,5.370491875,-3.958392,-2.6229675,0.01396,0.535778125,8.565582,0.6,0.580575,0.627225,4.921664066125,0.153955346375
1,4.25,545.67195,1.675128,6.11812025,0.380227649999999,17.45626,15.31206,99.31,99.895,5.1113,1.6961,2.38674075,309.892,314.660375,2.71649875,-3.68094475,-2.54056375,0.0405875,0.516128525,9.038877,0.6,0.580575,0.6255,3.83500785719999,0.2417500805
1,4.75,562.416175,2.28886075,6.109895,0.4364348,23.474785,17.0641125,99.299465,99.85,5.158675,1.64265,2.42575,310.755625,314.5745,1.79646325,-4.06702625,-2.4820125,0.0543200000000001,0.4738486,9.0518345,0.59425,0.575325,0.624225,4.4739366172,0.17467412
1,5.25,570.610175,1.83616875,5.934034,0.41834775,11.35012875,16.8069375,99.2989775,99.85,5.830075,1.7175,2.41924925,310.92825,314.1865,5.446545,-4.20529025,-2.8344375,0.0228799999999999,0.642603124999999,8.24285799999999,0.59425,0.56325,0.619975,3.890828210325,0.226224136625
1,5.75,559.70355,2.226995,5.978012,0.352658199999999,16.77072,14.43128,99.3181,99.9,6.10925,1.83725,2.311086,309.794,315.3115,1.869477375,-4.127693,-3.0516,0.0366299999999996,0.673628,8.51304,0.595975,0.559575,0.622975,3.40024277275,0.169683645125
1,6.25,567.176375,1.7840215,6.046887,0.630199325,15.2353625,15.0351025,99.33777,99.9,6.3213,1.6874,1.98516125,310.912875,315.115625,-0.313644125,-4.264895,-3.14163875,0.0591599999999995,0.5497195,8.589114,0.6,0.57375,0.638025,7.00043165242498,0.2458813558
1,6.75,570.5744,2.09109625,6.0394935,0.740300575,11.95254,13.236525,99.35495,99.9,6.3983,1.9309,2.212835,309.94075,314.099875,3.52808,-4.29948,-2.97096375,0.0262550000000001,0.5079517,8.532642,0.6,0.582675,0.6602,5.33150613429997,0.202049843799999
1,7.25,575.159,1.683463,6.0672525,0.626226,10.848624,12.68444,99.37303,99.9,6.5727,2.1776,2.1794,311.5505,314.321125,4.28716,0.9160065,1.32007125,0.0113235,0.7724969,8.534934,0.6,0.582675,0.667225,4.77168058897499,0.187658583199999
1,7.75,578.2344,2.883682,6.047037,0.34672985,17.5878,16.90214,99.39014,100,6.4637,1.8118,2.3737275,314.746125,315.144875,7.07196375,29.8884,17.84265,0.00991199999999999,0.7082301,8.518111,0.6,0.579,0.661475,3.048692870425,0.1928123568
1,8.25,579.59685,2.593265,6.08542,0.26954465,19.610925,19.04609,99.390875,100,6.5215,2.0245,2.3595175,314.70525,315.85925,12.4702625,104.91135,63.987875,0.000147549999999996,0.6059306,8.7171675,0.6,0.572175,0.65445,2.87263066525,0.1720899896
1,8.75,577.04225,2.743388,6.230556,0.1465605,25.45066,23.5317775,99.404175,99.9525,6.56225,3.0295,2.86091525,316.38825,316.75075,61.1928875,219.099,131.896,0.0357299999999999,0.588863099999999,8.815615,0.6,0.580575,0.662525,3.0228619448,0.1552660757
1,9.25,572.482125,2.868684,6.32017125,0.0838571999999998,44.289825,27.2248375,99.4403225,100,6.70245,3.65654999999998,3.28394825,315.883625,317.567375,108.910375,300.2675,191.3975,0.0636999999999999,0.8766361,8.84439549999999,0.6,0.587925,0.661475,3.8132442184,0.126163047875
1,9.75,572.0884,2.503129,6.67561,0.11592875,120.313025,37.4997,99.44485,100,6.413,3.97875,3.452228,316.868625,320.51575,157.850375,381.7235,251.177,0.0258275,0.5757866,9.5141975,0.6,0.5895,0.675275,5.076735622,0.178592072625
1,10.25,557.4424,2.44846875,6.78886875,0.0833,109.72545,52.650545,99.494435,100,7.39012499999999,4.55154999999996,3.745478,316.762375,327.641,208.582375,450.4015,306.3385,0.01831,0.686569049999998,9.86900524999999,0.6,0.5895,0.669525,6.975515271775,0.22197882455
1,10.75,537.7895,2.838457,7.028425,0.13903115,115.910625,63.8729375,99.514275,100,7.779,5.4975,4.0652325,317.543125,335.497375,261.22625,503.231,356.773875,0.0203799999999999,0.68646575,9.66926,0.6,0.585825,0.678725,9.25651545779999,0.2554454499
1,11.25,503.107075,2.57287575,7.065355,0.07491,111.5120725,63.3966,99.517175,100,8.10675,7.14325,4.3926025,312.91875,343.798125,268.023375,529.3585,379.631375,0.0253750000000001,0.587151925,9.32123,0.6,0.598425,0.695975,11.039243563,0.26662445495
1,11.75,464.775825,2.232608,6.9656,0.1308229,112.7212,78.5009,99.500525,99.6125,8.985,8.56475,4.588125,313.45325,346.476,286.729625,568.673,416.140875,0.00508950000000007,0.71821775,9.1487025,0.643775,0.6,0.7425,4.521332502,0.306824978224999
1,12.25,456.18185,2.432918,7.05557,0.14631835,111.4018,75.748605,99.47395,99.6125,9.867,9.48025,5.0092975,314.225625,347.83475,299.682875,581.141,427.232875,0.02555,0.709686,9.1371575,0.723274999999999,0.6,0.867775,4.21484724995,0.217441250925
