DOY2,HR2,LE,USTAR,TA_1_1_1,WS,FC,H,RH,CO2,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,H2O_1_1_1
1,14.25,0.591,0.3,-24.436,1.58775,0.1055,18.46175,64.356,366.2175,0.29,12.26525,142.069,95.1375,33.03575,40.584,0.894
1,14.75,0.3995,0.2895,-24.204,1.616,0.1195,12.494,63.284,365.928,0.29,9.8085,114.062,83.88525,24.6915,31.07325,0.877
1,15.25,0.016,0.2645,-24.287,1.44075,0.092,2.82725,63.387,365.7575,0.29,-0.39675,75.20725,42.5985,17.272,21.19,0.84
1,15.75,-0.2385,0.25925,-24.76,1.3715,0.067,-16.48675,64.522,365.673,0.28,-20.82975,41.011,23.80825,10.06175,11.24925,0.838
1,16.25,-0.3165,0.21775,-25.14125,1.2215,0.0455,-24.89925,65.925,365.7415,0.26,-36.32775,12.366,3.1115,4.34275,3.0295,0.853
1,16.75,-0.491,0.164,-25.65225,1.05,0.084,-30.65975,67.531,365.725,0.245,-42.02425,2.39575,-1.35275,1.10075,0.552,0.852
1,17.25,-0.4125,0.137,-26.1045,1.0085,0.081,-32.0685,68.379,365.685,0.235,-44.06975,-2.422,-2.79675,0.7075,0.1205,0.847
1,17.75,-0.362,0.17,-26.53175,1.0635,0.0835,-31.3665,69.365,365.5495,0.205,-42.01825,-4.05775,-2.834,0.632,0.00775,0.841
1,18.25,-0.26,0.1565,-26.9475,1.026,0.119,-29.17625,69.776,365.3665,0.2,-41.72725,-1.94525,-2.7395,0.6235,0.16725,0.831
1,18.75,-0.1005,0.174,-27.609,1.0395,0.0825,-31.1435,68.571,365.337,0.18,-41.112,-2.09925,-2.61625,0.63075,0.14675,0.8775
1,19.25,0.019,0.137,-28.724,0.901,0.0735,-25.05125,68.401,365.3145,0.175,-39.767,-2.016,-2.849,0.6175,0.18025,0.816
1,19.75,-0.124,0.135,-28.33725,0.9975,0.051,-26.97775,69.023,365.3225,0.175,-40.29525,-2.9345,-2.5965,0.63175,0.1645,0.812
1,20.25,-0.053,0.131,-28.89875,0.9295,0.058,-27.4605,69.337,365.1045,0.175,-39.7425,-2.441,-2.80975,0.6315,0.11075,0.817
1,20.75,-0.155,0.1275,-29.49975,0.9135,0.108,-26.18725,69.336,365.1425,0.175,-39.67425,-2.374,-2.886,0.624,0.0605,0.808
1,21.25,-0.0685,0.1505,-29.81,0.8175,0.063,-32.01575,69.227,365.116,0.175,-39.70175,-2.84525,-2.70925,0.598,0.0965,0.807
1,21.75,-0.0495,0.1625,-30.02875,0.8905,0.0975,-32.22475,68.097,365.0525,0.175,-39.61125,-2.5155,-2.47075,0.63975,0.1,0.805
1,22.25,-0.2085,0.1515,-30.3055,0.921,0.08175,-28.52,68.537,365.033,0.175,-41.49025,-3.61,-2.5915,0.51025,0.0345,0.82
1,22.75,-0.233,0.186,-30.54375,1.043,0.0715,-35.747,68.846,365.0695,0.175,-37.73225,-1.658,-2.363,0.596,0.10325,0.82
1,23.25,-0.14525,0.198,-30.155,1.1175,0.0645,-34.33625,67.95,365.0305,0.17,-39.387,-3.063,-2.49125,0.51525,0.11025,0.7995
1,23.75,-0.1215,0.1915,-29.944,1.03325,0.044,-31.1805,67.909,365.0075,0.16,-38.5995,-0.33725,-2.547,0.54475,0.1255,0.802
2,0.25,-0.119,0.08,-35.01575,0.3195,-0.009,-16.908,67.284,367.104,0.11,-34.05125,-2.3495,-2.056,0.45375,-0.06525,0.83225
2,0.75,-0.34025,0.0785,-34.723,0.39,0.0225,-25.1905,68.375,366.899,0.115,-33.69075,-0.31575,-2.379,0.24925,-0.086,0.826
2,1.25,-0.241,0.07975,-35.30175,0.435,0.001,-21.213,67.569,366.82,0.11,-31.93925,-0.6765,-2.325,0.24625,-0.00275,0.819
2,1.75,-0.39175,0.075,-35.49025,0.468,0.02625,-24.922,65.917,366.888,0.115,-32.26825,0,-2.12125,0.2645,-0.0045,0.8045
2,2.25,-0.09325,0.08325,-34.4675,0.4855,0.04325,-26.4705,65.852,367.099,0.115,-31.5815,-0.70725,-2.0665,0.35325,-0.075,0.7885
2,2.75,-0.085,0.093,-34.419,0.56725,-0.025,-19.04325,66.113,367.114,0.12,-31.58825,0,-1.8035,0.3875,-0.0235,0.7365
2,3.25,-0.185,0.08425,-34.62025,0.58,0.02,-17.181,65.948,367.118,0.115,-29.77325,-2.6135,-2.01025,0.446,0.05075,0.7975
2,3.75,-0.07475,0.069,-35.302,0.53675,0.057,-18.674,66.026,367.098,0.115,-30.99575,-2.8225,-2.44,0.4885,-0.018,0.751
2,4.25,-0.01175,0.096,-35.443,0.4035,-0.0435,-22.5025,65.44675,367.12975,0.1125,-28.877,-3.30125,-2.18525,0.43975,-0.00925,0.7065
2,4.75,-0.143,0.07,-35.6245,0.429,-0.0115,-16.3545,65.377,367.11175,0.11,-29.26825,-3.921,-2.16675,0.607,0.0545,0.703
2,5.25,-0.0115,0.083,-35.4325,0.437,0.0705,-18.96325,65.4185,367.14125,0.11,-31.7635,-4.4965,-2.07625,0.57725,0.014,0.688
2,5.75,-0.177,0.078,-35.90975,0.28,0.029,-19.582,65.219,367.206,0.11,-31.64825,-5.391,-2.331,0.543,-0.0515,0.681
2,6.25,-0.113,0.06775,-36.1825,0.409,0.034,-19.7485,66.09475,367.09925,0.11,-31.444,-6.613,-2.3305,0.56825,-0.085,0.71425
2,6.75,-0.026,0.062,-35.4545,0.2855,0.0575,-17.8245,65.9245,367.08125,0.11,-30.56025,-5.9865,-2.2945,0.5815,-0.0735,0.6105
2,7.25,-0.07775,0.069,-35.43675,0.3055,0.02225,-17.352,66.3425,367.0705,0.11,-30.957,-4.10975,-2.0365,0.6395,0.03625,0.62425
2,7.75,0.0065,0.064,-34.60675,0.323,0.04,-17.85875,66.54875,367.19125,0.1125,-24.931,0.835,-0.48775,0.922,0.863,0.628
2,8.25,-0.3245,0.07225,-34.79975,0.2955,0.0155,-21.04625,66.638,366.9275,0.12,-18.62375,10.23175,5.3425,3.76225,3.4855,0.6075
2,8.75,-1.4115,0.0935,-33.328,0.491,0.0835,-14.4735,67.21775,366.829,0.13,-8.73275,45.6675,33.62425,13.292,12.97075,0.636
2,9.25,0.019,0.154,-32.11125,0.541,0.025,7.074,67.03525,366.772,0.1425,8.74,98.65975,92.55275,25.44725,26.317,0.7355
2,9.75,-0.134,0.197,-30.365,0.779,0.0605,14.489,66.24875,366.76625,0.1725,17.997,149.57375,166.177,48.78525,49.323,0.8305
2,10.25,-0.935,0.198,-28.85,0.998,0.073,24.45975,63.4265,366.70875,0.2025,31.59875,216.8915,215.54675,70.91725,63.46575,0.94875
2,10.75,-0.007,0.21425,-27.985,0.952,0.055,27.9815,61.09825,366.5635,0.25,33.5955,265.99,261.7065,79.712,74.2615,1.022
2,11.25,0.02425,0.181,-26.75575,1.026,0.0415,43.8785,57.33875,366.452,0.28,40.1085,305.101,315.27625,97.51,80.71425,0.968
2,11.75,0.55825,0.227,-25.759,0.981,0.028,55.17075,55.191,366.3585,0.3125,49.10425,368.3535,346.964,109.57075,87.15575,0.99175
2,12.25,1.019,0.229,-24.81675,1.0455,0.067,55.4235,53.225,366.23875,0.34,54.02675,359.65325,350.60175,116.1575,93.14675,1.09
2,12.75,1.196,0.22825,-24.1775,1.1315,0.028,51.68775,51.8455,366.1015,0.36,48.285,380.419,299.30175,113.2835,95.72225,1.022
2,13.25,1.744,0.24325,-23.687,1.203,-0.019,54.72025,50.4405,366.034,0.38,47.94425,338.975,249.68625,107.42975,85.48625,0.963
2,13.75,2.17,0.25675,-23.211,1.24875,0.035,49.027,50.16325,366.128,0.39,50.18275,326.36725,262.47925,98.6985,85.00125,0.98825
2,14.25,1.507,0.24925,-22.7525,1.242,0.004,48.38725,49.69425,366.0415,0.4,45.60125,298.505,204.6725,89.6995,79.15725,0.972
2,14.75,1.865,0.262,-22.61375,1.315,0.053,39.63675,49.928,365.80825,0.42,36.99675,258.1935,180.80575,69.203,62.153,0.974
2,15.25,0.80675,0.259,-22.34875,1.2515,0.07825,28.6815,48.881,365.6775,0.43,28.82175,206.09625,186.34025,62.25425,58.065,1.001
2,15.75,0.8485,0.2505,-22.299,1.2035,0.0865,16.2555,48.516,365.67375,0.4325,16.51575,161.92625,117.03475,41.97,43.07575,0.99075
2,16.25,0.35975,0.2075,-22.413,1.0685,0.06125,3.9725,48.389,365.69175,0.425,5.1785,118.61,79.52225,27.3705,30.341,0.946
2,16.75,0.11875,0.19,-22.773,1.0125,0.0525,-8.92525,49.368,365.6285,0.405,-12.4025,63.047,34.44375,15.27425,14.4075,0.931
2,17.25,-0.1825,0.1565,-23.37,1.0095,0.03075,-19.86025,52.745,365.693,0.375,-35.189,19.522,5.99075,4.6345,4.214,0.9105
2,17.75,-0.3355,0.104,-24.31,0.752,0.0315,-24.933,54.102,365.73925,0.325,-39.798,2.9265,-1.07975,1.128,0.5335,0.90425
2,18.25,-0.49025,0.074,-25.353,0.715,0.022,-22.4495,56.426,365.7435,0.29,-39.3775,-3.076,-3.124,0.78,-0.166,0.85
2,18.75,-0.40575,0.088,-26.46,0.6575,0.01175,-20.9,62.142,365.95575,0.26,-36.1855,-5.195,-3.183,0.70925,-0.234,0.8735
2,19.25,-0.48175,0.0855,-26.915,0.6485,-0.0065,-19.79875,65.65,366.0245,0.235,-35.415,-6.154,-2.8595,0.68025,-0.235,0.896
2,19.75,-0.32925,0.084,-27.691,0.5885,0.003,-21.16325,65.221,366.06875,0.215,-33.8715,-5.267,-2.83075,0.6745,-0.0925,0.9105
2,20.25,-0.58925,0.0665,-29.163,0.41,-0.0035,-20.1295,67.543,366.1275,0.2,-33.4415,-6.377,-2.89725,0.67175,-0.268,0.8835
2,20.75,-0.13025,0.0755,-29.98,0.5295,0,-20.8245,68.168,366.299,0.175,-35.179,-7.2315,-2.5735,0.691,-0.0505,1.189
2,21.25,-0.3095,0.0785,-30.88,0.628,0.011,-22.899,66.543,366.47525,0.18,-35.092,-7.552,-2.57775,0.686,0.062,1.18
2,21.75,-0.5665,0.067,-32.566,0.454,0.003,-27.336,66.336,366.61775,0.145,-36.572,-6.381,-2.5355,0.679,0.033,1.046
2,22.25,-0.33825,0.07425,-33.143,0.28775,0.037,-21.139,66.133,366.83875,0.13,-35.3315,-1.3595,-2.5235,0.63825,5e-04,1.2175
2,22.75,-0.37425,0.068,-33.347,0.411,0.0195,-25.81,66.335,366.73575,0.125,-36.248,0,-2.62425,0.6605,-0.031,1.1175
2,23.25,-0.11175,0.07675,-34.275,0.3,0.024,-21.77275,66.134,366.85475,0.12,-33.524,0,-2.339,0.56225,-0.104,0.932
2,23.75,-0.1055,0.063,-34.562,0.415,0.02175,-23.434,67.285,366.9655,0.115,-33.3985,-1.7435,-2.45875,0.50625,-0.0645,0.9655
3,0.25,-0.236,0.057,-22.5785,0.20025,0.002,-20.515,67.642,367.1055,0.23,-31.87875,1.6865,-2.80575,0.5535,0.04925,0.974
3,0.75,-0.21175,0.051,-23.2945,0.1975,0.01125,-16.077,67.509,367.228,0.23,-30.5735,1.6055,-2.651,0.56625,-0.049,0.9515
3,1.25,-0.342,0.0575,-24.2705,0.14,0.006,-18.30425,67.981,367.14125,0.22,-27.60025,1.52425,-2.55875,0.55525,0.093,0.914
3,1.75,-0.1545,0.07,-25.025,0.15025,0.019,-23.957,68.928,367.1325,0.2125,-29.65275,1.71175,-2.30725,0.5385,0.02875,0.861
3,2.25,-0.21825,0.058,-25.2175,0.1685,0.0275,-22.045,68.299,367.0355,0.21,-29.08875,1.60975,-2.29525,0.58225,0.08125,0.87
3,2.75,-0.056,0.054,-25.802,0.17875,0.029,-17.45125,68.344,367.09825,0.21,-31.22025,1.43425,-2.30275,0.56625,0.012,0.8855
3,3.25,-0.1545,0.093,-25.126,0.14075,0.032,-24.36,69.053,367.453,0.2025,-30.27775,1.5915,-2.26675,0.504,0.023,0.84825
3,3.75,-0.2165,0.0705,-25.074,0.176,0.03975,-23.74625,68.825,367.3045,0.21,-31.24625,1.5,-2.10825,0.46475,0.10825,0.8245
3,4.25,-0.4725,0.066,-25.4465,0.222,0.05,-16.525,70.51175,367.49475,0.21,-31.05525,1.571,-2.33575,0.56375,0.068,0.814
3,4.75,-0.35925,0.072,-26.11075,0.24,0.0225,-20.41625,70.6105,367.496,0.2025,-29.137,1.6915,-2.42225,0.42625,0.076,0.788
3,5.25,-0.164,0.06375,-25.7825,0.246,0.0475,-10.7935,70.208,367.561,0.2,-28.08325,1.607,-2.25625,0.45575,0.01975,0.771
3,5.75,-0.3185,0.068,-25.641,0.269,0.00625,-18.05175,69.904,367.657,0.21,-27.22225,1.69025,-1.85775,0.42325,0.11725,0.81825
3,6.25,-0.075,0.061,-25.551,0.211,-0.011,-13.801,69.88975,367.7275,0.22,-24.51325,2.00875,-1.3315,0.6755,0.3155,0.8075
3,6.75,-0.362,0.07875,-25.512,0.20075,0.04875,-16.964,69.11125,367.8365,0.21,-21.6245,2.72775,-0.34525,1.1515,0.9685,0.757
3,7.25,-0.284,0.086,-24.7675,0.208,0.06225,-11.201,69.45475,367.796,0.215,-16.404,17.3185,9.397,5.7035,5.75775,0.661
3,7.75,-0.4575,0.098,-23.632,0.3005,0.0615,-5.33325,68.82375,367.5895,0.235,2.46625,66.32325,42.64375,17.09375,20.44425,0.764
3,8.25,-0.042,0.182,-22.5165,0.75175,0.119,7.6855,66.64675,367.545,0.275,14.34825,136.1025,96.5215,36.4605,38.72075,0.8645
3,8.75,0.1725,0.2165,-20.821,1.2115,0.1485,16.639,64.15275,367.501,0.325,27.3895,213.87125,136.43625,59.32075,60.0115,0.97
3,9.25,0.61,0.269,-19.857,1.3135,0.05,36.345,59.84225,367.273,0.375,45.1015,284.85475,166.5305,82.5555,78.3915,1.019
3,9.75,0.854,0.29,-19.472,1.457,0.068,45.1755,56.172,367.1945,0.43,60.6995,368.54075,207.4275,107.802,103.78475,1.045
3,10.25,1.713,0.316,-18.745,1.6085,0.06,68.35425,51.61275,367.1675,0.4825,79.29175,472.86525,286.87775,139.54675,127.239,1.115
3,10.75,2.6335,0.3265,-18.30375,1.717,0.08025,75.7925,48.982,367.043,0.55,87.2065,565.122,306.07,152.00025,147.464,1.043
3,11.25,3.56025,0.3245,-17.69575,1.679,0.059,76.29875,46.57575,366.965,0.6125,90.737,634.883,332.9955,164.74625,151.23075,1.057
3,11.75,4.71775,0.337,-16.615,1.66675,0.03075,88.89,43.40625,366.926,0.68,102.72325,653.5495,324.003,174.20975,156.1555,1.06325
3,12.25,4.93525,0.3285,-15.604,1.68,0.05075,92.7785,40.816,366.788,0.73,103.5925,775.2255,351.45225,191.80475,171.57525,1.0295
3,12.75,4.9825,0.34725,-14.5995,1.789,0.03175,83.786,41.05375,366.6125,0.8,92.3875,652.4615,263.7695,141.11825,149.66675,1.04575
3,13.25,5.17375,0.328,-14.442,1.662,0.0255,75.9925,39.66825,366.57,0.805,88.02325,618.92525,256.13575,137.95225,144.838,1.122
3,13.75,4.843,0.317,-14.0235,1.6955,0.025,72.31625,38.4605,366.471,0.8325,83.61525,615.9425,277.0995,153.576,150.07725,1.14275
3,14.25,4.511,0.33975,-14.0085,1.76175,0.009,67.1765,37.445,366.3805,0.8925,83.4005,567.97275,244.599,134.55425,138.17075,1.151
3,14.75,4.82525,0.31325,-13.74475,1.81575,0.03125,61.9795,37.0405,366.2955,0.975,67.34525,509.96325,195.6015,113.99075,128.60775,1.1995
3,15.25,4.3585,0.33175,-13.2465,1.85225,0.07325,59.478,36.41275,366.03,0.955,64.6995,457.231,179.79525,105.02075,98.433,1.1965
3,15.75,3.76675,0.33,-13.014,1.91575,0.04675,47.2225,36.91025,365.9575,0.99,53.4875,394.2935,149.369,85.35575,83.87875,1.1565
3,16.25,2.629,0.32,-12.94925,1.801,0.077,33.6455,37.31925,365.872,0.985,36.7495,310.39875,134.02725,69.257,75.575,1.185
3,16.75,2.109,0.29325,-13.117,1.5945,0.085,19.869,37.7065,365.882,0.975,22.4535,234.6525,98.873,46.0255,51.31875,1.228
3,17.25,1.249,0.2895,-13.79175,1.59175,0.081,4.485,38.798,365.8725,0.935,11.75025,147.0885,58.7785,27.5545,31.82025,1.24275
3,17.75,0.616,0.27775,-14.19775,1.47475,0.095,-8.2625,40.372,365.7835,0.7925,-3.98725,62.7325,25.71625,13.038,14.629,1.2375
3,18.25,0.09175,0.21625,-14.3175,1.2125,0.09325,-20.161,43.26725,365.8275,0.745,-29.9455,20.09525,5.61675,4.30225,4.2515,1.19375
3,18.75,-0.037,0.15575,-14.55275,1.06525,0.06,-25.832,45.4035,365.906,0.6975,-45.21675,3.3505,-1.883,1.021,0.465,1.207
3,19.25,-0.417,0.1195,-14.7755,0.82175,0.051,-26.3445,47.96225,366.151,0.65,-47.40625,1.98875,-3.13025,0.7085,0.08975,1.188
3,19.75,-0.28975,0.1015,-15.929,0.722,0.02725,-25.881,50.993,366.1845,0.47,-43.89325,1.69475,-3.56425,0.46325,0.107,1.1645
3,20.25,-0.498,0.0895,-16.672,0.69925,0.02325,-26.919,52.9935,366.354,0.42,-42.4465,1.68025,-3.40525,0.51075,0.003,1.1775
3,20.75,-0.537,0.1,-17.95375,0.7415,0.011,-24.624,55.62825,366.2805,0.3675,-42.14975,1.63425,-3.35075,0.513,0.0055,1.139
3,21.25,-0.398,0.077,-19.13625,0.61075,0.017,-25.24,58.03175,366.3625,0.3475,-41.26,1.5935,-2.9365,0.54875,-0.023,1.11475
3,21.75,-0.6535,0.068,-19.949,0.37225,0.043,-21.472,61.251,366.431,0.335,-40.64175,1.61975,-2.8375,0.4665,0.036,1.085
3,22.25,-0.554,0.068,-20.04825,0.4605,0.013,-21.786,62.451,366.4895,0.3075,-38.638,1.67875,-3.10125,0.462,0.066,1.0935
3,22.75,-0.611,0.07425,-20.558,0.3595,0.043,-22.4295,64.892,366.692,0.27,-37.121,1.61425,-2.87725,0.49125,0.04,1.056
3,23.25,-0.47025,0.07425,-21.284,0.26,0.023,-18.9715,65.542,366.791,0.26,-35.03075,1.5875,-2.78825,0.567,0.06125,0.9865
3,23.75,-0.2175,0.055,-21.7635,0.28,-0.021,-18.088,66.583,367.07,0.245,-35.60225,1.597,-2.8845,0.60675,-0.046,0.973
4,0.25,-0.17175,0.0675,-6.9795,0.38,0.07825,-19.22575,57.36725,367.113,0.63,-50.75675,1.6415,-3.11225,0.37725,0.27175,1.87425
4,0.75,-0.1235,0.079,-7.5285,0.4145,0.033,-17.84775,60.59525,367.709,0.6075,-52.08725,1.62425,-2.8975,0.36325,0.2815,1.9195
4,1.25,-0.34,0.071,-7.777,0.4155,0.06825,-19.0225,63.36675,368.678,0.55,-45.7785,1.65375,-2.7715,0.31975,0.22325,1.8845
4,1.75,-0.17625,0.0805,-7.84725,0.4915,0.1875,-17.87875,63.9255,368.719,0.53,-45.54875,1.64275,-2.77475,0.26225,0.27375,1.8355
4,2.25,-0.124,0.08225,-8.362,0.411,0.106,-16.795,65.50075,368.826,0.4975,-48.92125,1.62275,-2.605,0.40675,0.266,1.78325
4,2.75,-0.2565,0.083,-8.422,0.368,0.148,-14.4905,66.3785,368.893,0.47,-49.2465,1.579,-2.678,0.4215,0.24425,1.715
4,3.25,-0.067,0.086,-9.09925,0.319,0.1015,-12.81125,66.90275,368.938,0.4675,-49.36,1.63775,-2.9275,0.36375,0.2955,1.665
4,3.75,-0.17775,0.076,-9.54475,0.325,0.09375,-14.5285,68.95575,368.849,0.445,-46.5045,1.6005,-3.12425,0.37575,0.2145,1.627
4,4.25,-0.2465,0.075,-9.74275,0.448,0.12125,-17.5555,69.93675,369.199,0.4475,-45.803,1.6075,-2.80025,0.3175,0.17825,1.591
4,4.75,-0.2835,0.069,-9.90125,0.332,0.073,-14.662,72.7035,370.323,0.405,-44.358,1.7085,-2.45375,0.317,0.263,1.73475
4,5.25,-0.275,0.087,-10.352,0.26225,0.1045,-17.112,72.231,370.303,0.39,-41.93375,2.20075,-1.0445,0.55375,0.51725,1.8365
4,5.75,-0.3575,0.08925,-10.4165,0.36975,0.0665,-11.624,72.0415,370.308,0.4275,-31.7855,8.22875,2.135,1.3445,1.74775,1.768
4,6.25,-0.008,0.134,-9.01575,0.37375,0.1195,-13.0285,71.6945,370.022,0.435,-17.7025,37.34775,21.825,4.01475,4.68075,1.9675
4,6.75,0.436,0.14525,-8.223,0.63325,0.1475,-3.5675,68.238,369.871,0.52,8.07575,96.85325,50.27825,6.9605,10.4605,2.055
4,7.25,3.0525,0.18375,-7.482,0.73425,0.099,4.2165,62.01875,369.843,0.64,31.07075,177.2645,84.972,11.7455,16.91225,1.9945
4,7.75,3.4225,0.23825,-6.379,1.11875,-0.011,21.541,57.07775,369.724,0.72,59.5415,264.55525,114.336,19.09225,22.7165,1.917
4,8.25,4.2585,0.271,-5.321,1.369,-0.0515,30.9095,53.7805,369.479,0.93,93.0385,361.24375,182.9785,20.2375,29.6825,1.9585
4,8.75,7.632,0.28375,-4.865,1.451,-0.171,52.834,49.19025,368.98,0.9575,125.50775,461.88975,201.073,28.1715,38.588,1.93
4,9.25,8.824,0.31,-4.429,1.51925,-0.079,70.377,46.1415,368.67,1.38,151.8455,549.365,266.6645,33.20475,45.14475,1.809
4,9.75,9.772,0.32275,-3.974,1.61975,-0.318,72.446,42.586,368.292,1.565,162.535,653.65925,332.3405,35.4305,53.42525,1.883
4,10.25,9.8,0.3315,-3.21,1.61,-0.31825,81.889,41.26075,367.658,1.59,202.80825,764.96275,450.15325,40.90275,62.26875,1.9535
4,10.75,10.90225,0.362,-2.47575,1.729,-0.25325,89.6405,39.4125,367.294,1.8175,224.736,799.7505,437.993,42.4725,65.60975,2.02775
4,11.25,13.7855,0.3475,-2.135,1.775,-0.3975,102.7925,37.3815,366.915,1.985,223.50125,834.105,458.1415,42.8195,68.629,2.08825
4,11.75,13.97925,0.355,-1.491,1.8175,-0.4715,98.58325,35.12375,365.947,2.1925,254.9415,966.94025,477.12925,42.92225,73.0645,2.157
4,12.25,13.039,0.3905,-1.29075,1.98175,-0.323,92.613,33.97925,365.414,2.21,265.6305,914.9945,456.09825,44.012,77.103,2.193
4,12.75,13.9455,0.395,-0.658,1.95325,-0.297,102.2735,32.3145,365.05,2.65,254.77,893.0055,467.9675,42.65325,74.3855,2.1755
4,13.25,14.707,0.389,-0.297,1.9225,-0.352,98.761,31.1595,364.899,2.685,264.8165,911.68225,515.47575,41.64625,75.90225,2.221
4,13.75,13.228,0.4295,-0.3905,2.0745,-0.28875,92.08425,29.93375,364.471,2.68,233.176,842.637,513.016,39.173,74.825,2.223
4,14.25,14.82125,0.397,-0.058,2.0435,-0.21925,82.12975,29.1695,363.457,2.93,234.903,792.12975,537.34975,36.9425,70.7745,2.2405
4,14.75,14.02375,0.376,0.2075,1.8925,-0.23325,75.2135,28.81725,363.301,2.8275,213.53425,757.2625,480.622,35.93425,68.2305,2.2885
4,15.25,14.7895,0.3835,0.449,1.849,-0.29125,72.52975,28.31425,362.7045,3.07,189.806,711.151,376.714,33.75825,59.4615,2.207
4,15.75,14.631,0.3935,0.634,1.88875,-0.1465,58.66575,27.87,362.33375,3.13,169.351,619.373,333.71525,30.404,53.976,2.1415
