DOY2,HR2,USTAR,WS,TA,T_SONIC,RH,SW_IN,SW_OUT,NETRAD,H,LE,FC,TS
5,19.75,0.5475,4.7425,30.9525,30.7375,30.1725,-5.91,0.7775,-91.92,-5.9225,3.565,1.01,38.035
5,20.25,0.54,4.2175,30.3275,30.1625,31.5275,-6.09,0.71,-90.5875,-7.3325,4.655,1.13,37.3575
5,20.75,0.5075,3.8675,29.6425,29.34,32.3275,-6.14,0.6875,-88.6,-8.9325,5.585,0.985,36.6275
5,21.25,0.47,3.5975,28.45,28.4975,35.2825,-6.23,0.6275,-87.395,-8.7225,6.75,1.02,35.92
5,21.75,0.46,3.2125,27.7225,28.005,37.9325,-6.525,0.75,-85.4675,-6.5425,3.33,0.7,35.2275
5,22.25,0.39,2.495,26.8075,27.2925,40.4525,-6.5375,0.91,-84.41,-5.2,4.63,0.745,34.6125
5,22.75,0.4,2.5875,26.3,26.7475,41.14,-6.61,1.06,-82.025,-4.89,3.67,0.74,33.995
5,23.25,0.38,2.345,25.9125,26.5225,42.295,-6.1425,1.085,-80.715,-4.6825,4.03,0.805,33.4675
5,23.75,0.3875,2.4775,25.07,25.845,43.7975,-5.8475,1.265,-79.5125,-2.56,2.395,0.595,32.915
6,0.25,0.33,1.8875,29.4725,29.525,41.24,-6.335,1.425,-78.845,-1.8975,3.325,0.71,36.0375
6,0.75,0.3275,1.7675,29.1075,29.425,41.92,-5.93,1.4475,-77.435,-3.265,5.4575,0.68,35.475
6,1.25,0.31,1.67,28.775,29.0175,42.77,-6.1075,1.3875,-76.835,-2.335,2.98,0.59,34.93
6,1.75,0.29,1.405,28.2375,28.46,44.11,-5.87,1.46,-75.825,-1.37,3.38,0.4075,34.4275
6,2.25,0.3075,1.63,28.355,28.4275,44.55,-5.38,1.605,-74.16,-1.46,3.8025,0.5375,33.9575
6,2.75,0.2475,1.49,27.825,28.3525,44.28,-5.56,1.39,-73.63,-1.4825,5.65,0.555,33.5175
6,3.25,0.23,1.6225,27.74,28.11,44.63,-5.42,1.2875,-73,-2.605,3.05,0.4875,33.095
6,3.75,0.22,1.5975,27.8075,27.8325,45.25,-5.7,1.33,-72.045,-3.4275,3.0325,0.3525,32.695
6,4.25,0.21,1.71,27.4875,27.55,46.34,-5.0875,1.3425,-71.06,-2.8325,3.8725,0.4075,32.305
6,4.75,0.21,1.965,27.2575,27.3675,46.05,4.01,3.51,-64.5225,-2.7775,3.4625,0.35,31.9825
6,5.25,0.2,1.695,27.375,27.68,44.61,24.8625,8.395,-51.0775,-2.3625,5.4625,0.4075,31.6175
6,5.75,0.22,1.6275,27.4975,27.7725,43.97,154.3475,54.7475,12.4125,2.76,5.98,0.23,31.3175
6,6.25,0.22,1.2575,28.465,28.6625,41.66,258.95,79.75,65.73,25.7625,9.86,0.24,31.055
6,6.75,0.22,1.2725,29.6575,29.7275,38.55,363.21,98.56,133.2525,60.2675,14.33,0.32,30.93
6,7.25,0.2575,1.745,30.5725,30.865,36.37,467.1775,121.585,203.4175,91.3,17.8475,0.5425,30.9725
6,7.75,0.2875,2.165,31.5375,31.7175,34.08,570.45,145.78,271.1875,126.505,24.3025,0.625,31.1475
6,8.25,0.34,2.4325,32.5525,32.56,32.11,666.575,169.0025,331.9775,165.635,24.05,0.5875,31.525
6,8.75,0.37,2.685,33.485,33.52,30.07,752.3775,190.3775,388.265,208.3325,25.72,0.445,32.115
6,9.25,0.3875,2.735,34.44,34.255,28.65,826.11,208.0525,434.935,239.07,26.8275,0.425,32.8875
6,9.75,0.39,2.6675,35,34.8525,27.32,888.085,223.2375,476.525,258.4725,24.575,0.4275,33.82
6,10.25,0.41,2.765,35.6775,35.47,25.64,936.775,235.9675,503.0625,295.36,24.815,0.44,34.7825
6,10.75,0.42,2.8275,36.455,35.93,23.8825,971.755,244.6825,521.375,315.805,24.805,0.3725,35.91
6,11.25,0.44,2.76,36.8925,36.45,22.3275,993.955,248.745,532.6,336.98,26.34,0.49,36.995
6,11.75,0.43,2.9575,37.71,36.925,21.1,1003.285,250.0875,533.1,354.395,23.5075,0.36,38.1625
6,12.25,0.46,3.0975,38.23,37.3575,20.385,998.985,249.07,525.1925,365.79,22.745,0.3775,39.3325
6,12.75,0.46,3.16,38.66,37.6725,19.4,980.43,243.2775,510.8725,364.9925,19.095,0.285,40.41
6,13.25,0.48,3.25,38.935,38.155,19.12,947.12,234.405,486.2025,360.1075,20.9925,0.335,41.3775
6,13.75,0.47,3.3675,39.155,38.36,18.565,898.0475,222.0225,454.6875,351.26,18.03,0.27,42.2475
6,14.25,0.47,3.505,39.425,38.645,18.2075,837.0875,207.14,411.6575,347.04,17.37,0.285,43.0775
6,14.75,0.48,3.5,39.615,38.8375,17.7375,767.5,191.005,361.7975,321.95,16.715,0.37,43.745
6,15.25,0.5,3.5075,39.76,38.965,17.515,683.3575,172.16,304.61,303.4825,15.0725,0.29,44.1625
6,15.75,0.47,3.6375,39.7575,38.98,17.71,589.105,151.48,241.2675,274.44,13.77,0.3875,44.445
6,16.25,0.47,3.73,39.6,38.7475,17.58,491.565,127.6775,175.84,243.205,10.72,0.5,44.7625
6,16.75,0.48,3.895,39.235,38.5875,18.38,386.03,102.5475,107.73,201.8325,10.86,0.66,44.7775
6,17.25,0.48,4.2175,39.1075,38.2975,18.88,280.345,79.025,43.8,163.6,7.85,0.6,44.685
6,17.75,0.5175,4.0775,38.5,37.97,20.52,173.385,57.49,-19.82,120.36,9.535,0.59,44.4475
6,18.25,0.51,4.4825,37.84,37.385,21.76,81.525,30.79,-68.89,65.7925,7.65,0.74,43.99
6,18.75,0.53,4.705,36.7775,36.5575,23.01,6.47,3.735,-96.7,19.2,4.655,0.8775,43.4175
6,19.25,0.57,5.1275,35.98,35.8675,24.52,-5.81,1.0575,-99.25,1.9925,9.28,0.97,42.7125
6,19.75,0.56,5.2025,35.3875,35.285,24.49,-6.65,0.8975,-96.75,-4.9425,6.22,1.05,42.05
6,20.25,0.55,4.885,34.69,34.77,26.48,-6.53,0.76,-93.92,-6.0825,7.2375,0.94,41.32
6,20.75,0.53,4.5525,33.9925,34.0975,28.51,-6.55,0.72,-92.35,-7.2125,8.45,1.08,40.56
6,21.25,0.5,3.805,33.56,33.4425,31.46,-6.6775,0.6875,-90.9,-6.985,5.48,1.1375,39.8775
6,21.75,0.47,3.3375,33.07,32.9625,33.73,-6.805,0.6275,-88.54,-5.9975,5.4725,0.8575,39.2375
6,22.25,0.42,2.7425,32.0875,32.235,36.07,-6.63,0.9,-86.51,-4.4875,3.645,0.7,38.62
6,22.75,0.4,2.0825,31.6225,31.3075,38.55,-6.9325,1.255,-84.77,-2.52,7.49,0.8725,38.0525
6,23.25,0.36,1.9925,30.8675,30.93,39.62,-6.38,1.4375,-83.1,-3.09,3.7175,0.76,37.3975
6,23.75,0.3975,2.0075,30.345,30.5425,40.29,-6.15,1.485,-81.25,-3.745,5.315,0.88,36.8475
7,0.25,0.23,1.5,33.19,33.16,43.07,-5.095,1.58,-66.3875,-0.49,1.84,0.52,39.275
7,0.75,0.2375,1.44,32.6025,32.7675,44.685,-5.0125,1.515,-64.93,-0.8675,2.8075,0.5275,38.79
7,1.25,0.21,1.585,32.16,32.3275,46.3175,-4.7325,1.59,-65.02,-1.4575,1.7375,0.3675,38.305
7,1.75,0.22,1.47,31.955,32.115,47.2875,-4.81,1.52,-63.54,-1.3625,2.355,0.4125,37.835
7,2.25,0.18,1.395,31.3225,31.7375,47.05,-4.6425,1.6175,-64.01,-0.6775,2.695,0.3,37.395
7,2.75,0.21,1.51,31.13,31.59,46.77,-4.4425,1.53,-63.125,-0.99,2.4825,0.3325,37.06
7,3.25,0.2,1.47,31.1,31.52,49.3,-4.1825,1.7,-60.9525,-0.36,2.595,0.5425,36.685
7,3.75,0.2,1.3775,30.7925,31.3075,49.3875,-4.4675,1.4175,-60.29,-0.1275,3.6,0.39,36.335
7,4.25,0.22,1.5775,30.8025,31.4,49.4575,-4.26,1.405,-61.14,-1.3775,2.6775,0.4,35.985
7,4.75,0.2,1.7375,30.5325,31.04,49.8175,-0.2325,2.4075,-57.86,-1.3525,3.4875,0.48,35.73
7,5.25,0.21,1.5775,30.31,31.1675,48.8525,19.0375,6.3775,-44.53,-0.8525,3.6725,0.4875,35.41
7,5.75,0.2,1.42,30.53,31.1675,49.5525,95.2425,31.3275,-10.25,1.245,3.62,0.28,35.075
7,6.25,0.2,1.3675,31.2475,31.6175,47.6125,214.0875,69.715,48.2,20.37,9.4825,0.3825,34.83
7,6.75,0.23,1.5975,32.2075,32.3675,46.655,317.6625,87.0525,114.03,53.43,14.58,0.64,34.755
7,7.25,0.26,1.75,32.96,33.14,44.67,423.51,107.71,182.7575,83.09,17.9,0.5375,34.78
7,7.75,0.29,2.05,33.97,33.99,40.69,523.96,130.99,249.2375,114.45,20.2575,0.7325,34.965
7,8.25,0.33,2.3375,35.13,34.8775,41.7925,620.365,154.425,313.42,156.88,20.64,0.64,35.285
7,8.75,0.38,2.58,36.05,35.74,39.73,706.595,173.73,370.46,199.58,23.94,0.605,35.75
7,9.25,0.4,2.6225,36.7825,36.5725,38.985,782.02,192.6,418.3,233.7,25.8425,0.67,36.39
7,9.75,0.41,2.64,37.35,37.05,38.13,845.075,206.2,461.3,264.1775,26.4075,0.5575,37.15
7,10.25,0.41,2.76,38.06,37.61,36.85,899.06,218.89,494.85,294.86,22.495,0.5,38
7,10.75,0.42,2.75,38.72,38.04,35.87,942.96,229.49,517.11,319.97,28.5,0.41,38.95
7,11.25,0.43,2.82,39.33,38.6825,33.94,966.48,234.23,535.4675,342.75,26.955,0.5275,39.94
7,11.75,0.44,2.83,39.67,39.13,32.81,977.065,235.755,543.11,360.495,28.9575,0.355,40.965
7,12.25,0.45,2.91,40.13,39.49,31.6925,971.6125,234.37,534.425,369.11,22.625,0.36,42.05
7,12.75,0.45,3.05,40.71,39.98,31.32,952.805,229.56,519.4575,369.78,25.2025,0.3325,43.08
7,13.25,0.4775,3.23,41.0275,40.3275,30.06,923.575,221.515,496.89,369.895,26.095,0.37,43.88
7,13.75,0.46,3.34,41.37,40.55,28.97,876.5875,208.64,460.2,362.43,22.72,0.295,44.72
7,14.25,0.4775,3.3475,41.4375,40.6975,28.1475,816.05,195.43,417.63,353.565,24.07,0.38,45.455
7,14.75,0.46,3.41,41.69,40.98,27.595,747.695,179.7875,371.0475,333.1425,18.6625,0.31,46.035
7,15.25,0.47,3.32,41.745,41.18,27.3,666.17,161.05,312.25,311.24,17.29,0.31,46.52
7,15.75,0.4575,3.4175,41.99,41.14,26.6875,571.0375,142.5675,250.515,288.3425,17.885,0.295,46.89
7,16.25,0.45,3.44,41.8925,40.9975,26.225,473.0925,120.3975,184.64,246.7475,17.5075,0.2825,47.085
7,16.75,0.45,3.42,41.8,41.01,26.6225,376.54,96.4725,116.46,225.1275,19.32,0.4,47.165
7,17.25,0.44,3.62,41.6,40.79,26.3875,270.68,73.36,48.8775,186.215,12.35,0.56,47.065
7,17.75,0.45,3.615,41.18,40.475,27.14,165.59,52.44,-12.9325,146.68,13.2875,0.51,46.81
7,18.25,0.44,3.72,40.69,39.97,27.63,80.125,28.81,-55.39,99.485,13.5625,0.615,46.395
7,18.75,0.43,4.01,39.835,39.44,27.99,8.27,3.935,-83.555,53.85,7.645,0.6525,45.83
7,19.25,0.4775,4.62,39.075,38.6825,28.5025,-4.59,1.2875,-86.81,27.43,4.8175,0.76,45.235
7,19.75,0.5075,4.96,38.355,38.1475,28.4725,-5.435,1.02,-84.745,11.4225,4.11,0.625,44.585
7,20.25,0.47,4.61,37.72,37.75,28.64,-5.43,0.97,-82.1,4.635,7.0125,0.83,43.87
7,20.75,0.44,3.975,37.26,37.1825,31.1125,-5.495,0.72,-79.1725,2.32,10.89,1.0675,43.27
7,21.25,0.41,3.45,36.57,36.54,33.23,-5.6325,0.66,-75.63,-0.52,6.7875,0.7175,42.64
7,21.75,0.37,2.7,35.97,35.77,35.47,-5.5375,0.75,-74.215,-1.1,7.09,0.7825,41.99
7,22.25,0.31,1.84,35.09,34.92,37.22,-5.72,0.94,-73.8,-1.59,8.6025,0.88,41.325
7,22.75,0.32,1.8475,34.335,34.6025,39.055,-5.37,1.1475,-70.82,-1.1775,2.845,0.57,40.775
7,23.25,0.25,1.5975,33.885,34.0175,41.0775,-5.45,1.3375,-69.175,-0.74,1.865,0.57,40.2825
7,23.75,0.2175,1.5675,33.465,33.49,43.1325,-5.315,1.36,-66.835,-1.4425,2.39,0.45,39.7725
8,0.25,0.23,1.61,32.13,32.72,42.63,-4.965,1.4025,-61.0725,-1.155,2.045,0.5225,38.225
8,0.75,0.22,1.495,31.8075,32.385,43.53,-5.125,1.4275,-60.23,-1.22,2.76,0.595,37.815
8,1.25,0.2,1.5,31.39,31.98,44.47,-4.71,1.49,-59.165,-1.09,4.45,0.635,37.43
8,1.75,0.18,1.46,31.235,31.8425,44.7975,-4.85,1.5275,-58.9875,-1.66,3.61,0.52,36.98
8,2.25,0.215,1.6175,30.875,31.45,45.555,-4.5875,1.4575,-58.59,-2.4075,2.6375,0.6225,36.6025
8,2.75,0.2,1.595,30.655,31.465,46.1275,-4.44,1.5025,-56.8325,-1.6875,3.625,0.4175,36.2375
8,3.25,0.19,1.8325,30.57,31.25,46.535,-4.36,1.4725,-56.92,-1.3025,2.97,0.42,35.9175
8,3.75,0.19,1.72,30.36,30.985,46.81,-4.21,1.39,-56.61,-1.815,5.8275,0.45,35.6625
8,4.25,0.18,1.8525,30.0325,31.01,47.7025,-4.08,1.3625,-55,-1.71,7.0125,0.51,35.355
8,4.75,0.17,1.73,29.965,30.58,48.995,-3.9175,1.185,-55.06,-0.945,4.97,0.665,35.07
8,5.25,0.19,1.88,29.53,30.5,49.1,6.51,3.44,-49.89,-1.41,5.3175,0.42,34.83
8,5.75,0.17,1.6575,29.7125,30.4675,51.175,31.35,8.6175,-33.6575,-1.335,5.835,0.425,34.5675
8,6.25,0.17,1.625,30.04,30.9,48.275,140.42,46.1,16.83,4.465,8.23,0.445,34.4125
8,6.75,0.19,1.4475,31.135,31.6075,46.5875,265.58,76.2875,88.1,31.345,13.4,0.525,34.29
8,7.25,0.22,1.46,32.24,32.47,44.755,372.3325,95.42,155.69,64.205,19.47,0.615,34.315
8,7.75,0.29,1.9175,32.9725,33.33,43.9975,474.23,117.0525,226.605,102.385,23.2,0.96,34.4275
8,8.25,0.32,2.28,33.835,34.065,42.095,577.2175,141.57,296.92,138.955,26.305,0.75,34.69
8,8.75,0.37,2.46,34.6,34.92,41.16,669.1625,162.11,355.5,184.53,26.975,0.76,35.0675
8,9.25,0.4,2.52,35.32,35.65,39.6,754.44,180.8,406.02,219.13,27.05,0.59,35.65
8,9.75,0.41,2.625,36.155,36.26,39.185,818.72,195.24,449.21,254.955,26.3425,0.455,36.25
8,10.25,0.4,2.67,36.835,36.885,38.015,873.69,207.365,482.53,284.815,31.1975,0.67,37.125
8,10.75,0.41,2.63,37.365,37.33,36.7375,912.29,216.21,508.62,303.9475,29.63,0.455,38.095
8,11.25,0.42,2.7,38.06,37.86,34.63,936.6025,220.05,522.055,327,31.42,0.44,39.1075
8,11.75,0.45,2.76,38.3825,38.25,34.5375,947.69,222.185,531.3975,344.4625,28.75,0.51,40.13
8,12.25,0.45,2.8075,38.7075,38.61,33.0475,942.835,221.24,523.8725,360.61,24.5075,0.355,41.1925
8,12.75,0.44,2.9375,39.1625,38.78,33.32,922.805,214.9825,511.3925,357.965,22.57,0.3725,42.1325
8,13.25,0.46,2.94,39.66,39.27,31.9,887.155,206.41,483.615,360.69,22.57,0.37,43.075
8,13.75,0.46,3.1675,39.905,39.34,31.295,839.34,194.915,446.31,342.9025,27.69,0.31,43.825
8,14.25,0.46,3.21,39.93,39.6325,29.715,777.95,181.23,403.05,328.9075,20.125,0.25,44.45
8,14.75,0.46,3.2025,40.08,39.8475,28.515,706.45,164.3975,351.575,309.1625,21.535,0.39,45.05
8,15.25,0.45,3.33,40.195,39.89,28.01,621.31,146.76,293.84,284.79,17.52,0.4625,45.5725
8,15.75,0.44,3.4,40.43,40.07,27,526.1725,127.05,226.29,253.76,23.17,0.38,45.86
8,16.25,0.44,3.515,40.42,40.1,27.305,426.0875,105.975,160.23,221.21,21.7625,0.4675,45.9725
8,16.75,0.44,3.5,40.17,40.04,27.85,325.125,82.005,86.6,184.99,19.64,0.52,45.9525
8,17.25,0.4475,3.5175,39.7375,39.8725,27.315,221.11,59.41,21.3,146.67,16.96,0.61,45.8025
8,17.75,0.44,3.34,39.45,39.38,27.215,117.92,37.225,-33.95,106.995,12.8375,0.4925,45.465
8,18.25,0.42,3.41,38.77,38.985,27.965,31.22,9.9,-70.96,60.9,10.965,0.9,44.98
8,18.75,0.4,3.6725,38.135,38.38,28.1225,-2.0575,1.6225,-82.0875,27.1675,5.445,0.72,44.3375
8,19.25,0.43,4.3125,37.39,37.76,27.55,-5.6325,1.15,-81,13.88,8.2,0.675,43.7225
8,19.75,0.4725,4.64,37.14,37.425,27.89,-5.695,1.02,-79.21,5.9275,6.96,0.81,43.01
8,20.25,0.4425,4.13,36.705,36.96,28.97,-5.59,0.85,-75.9375,3.235,11.21,0.97,42.3725
8,20.75,0.4175,3.6725,36.4525,36.5575,32.125,-5.6925,0.7,-73.35,1.2375,10.665,0.8425,41.765
8,21.25,0.38,3.1325,35.575,35.87,33.0825,-5.76,0.6275,-72.7625,-0.6975,9.28,0.9425,41.29
8,21.75,0.32,2.74,34.93,35.35,34.25,-5.73,0.77,-70.13,-0.45,7.73,0.88,40.7225
8,22.25,0.32,2.1425,34.4025,34.69,35.865,-6.02,0.955,-68.775,-1.815,5.27,0.79,40.21
8,22.75,0.27,1.955,33.94,34.21,37.26,-6.02,1.185,-69.27,-1.195,2.7525,0.495,39.705
8,23.25,0.25,1.585,33.16,33.635,39.865,-5.59,1.1825,-66.5975,-0.74,1.965,0.395,39.165
8,23.75,0.21,1.87,32.715,33.1775,41.335,-5.085,1.445,-63.52,-1.42,3.615,0.655,38.625
9,0.25,0.3275,2.6275,31.4425,32.375,44.115,-5.43,0.7825,-69.6,-3.7075,6.415,0.88,35.1425
9,0.75,0.32,2.445,31.17,32.12,44.18,-5.2725,0.8,-69.27,-4.01,6.8875,0.835,34.7825
9,1.25,0.2975,2.555,30.7375,31.7175,44.94,-5.325,0.89,-67.165,-5.2475,7.7,0.7,34.44
9,1.75,0.29,2.55,30.805,31.7475,46.55,-5.245,0.8075,-67.53,-4.195,5.7575,0.69,34.065
9,2.25,0.285,2.42,30.425,31.3,47.17,-4.895,0.765,-66.3475,-5.125,9.045,0.935,33.7375
9,2.75,0.26,2.345,30.1075,30.915,47.78,-5.0375,0.655,-65.4,-4.9825,7.42,0.71,33.5
9,3.25,0.26,2.4,30.07,30.8225,48,-5.04,0.74,-64.62,-5.6025,7.0275,0.67,33.2625
9,3.75,0.24,2.545,29.75,30.55,49.1125,-4.985,0.7075,-64.145,-4.55,5.65,0.67,33.0125
9,4.25,0.2575,2.525,29.7825,30.4725,48.9925,-4.81,0.81,-62.365,-3.95,7.8225,0.53,32.745
9,4.75,0.245,2.525,29.555,30.43,49.78,-4.63,0.77,-63.05,-4.145,5.35,0.4975,32.4925
9,5.25,0.24,2.44,29.4325,30.1675,50.61,-3.0675,1.02,-60.355,-3.5625,6.12,0.58,32.185
9,5.75,0.22,2.4575,29.04,30,51.1775,11.68,4.1625,-48.495,-3.15,6.86,0.52,31.935
9,6.25,0.21,2.505,29.055,30.005,50.265,35.02,9.28,-32.01,-3.11,5.915,0.4975,31.665
9,6.75,0.2,2.04,29.6125,30.77,49.6475,165.535,45.735,40.58,6.4275,9.73,0.31,31.515
9,7.25,0.22,1.49,30.97,31.92,48,314.88,86.67,119.1125,38.71,20.215,0.39,31.4875
9,7.75,0.25,1.455,32.36,32.765,44.84,420.46,104.05,186.22,71.705,23.76,0.4225,31.575
9,8.25,0.31,1.88,33.08,33.48,42.49,523.04,125.9,257.6525,112.14,26.19,0.635,31.905
9,8.75,0.36,2.18,33.64,34.15,40.77,617.06,148.75,315.965,151.78,28.16,0.49,32.3425
9,9.25,0.39,2.51,34.455,34.6725,38,700.18,166.955,372.31,191.1525,27.3775,0.31,32.955
9,9.75,0.42,2.5,35.315,35.455,36.125,769.675,182.46,416.2375,224.445,35.3425,0.4675,33.75
9,10.25,0.42,2.6,35.9225,36.12,34,823.4175,194.4275,452.31,255.595,38.89,0.7075,34.64
9,10.75,0.42,2.66,36.8,36.53,33.355,863.81,202.225,476.7925,277.97,37.005,0.5625,35.4925
9,11.25,0.42,2.49,37.0825,36.92,32.4875,886.655,206.76,488.975,296.54,32.03,0.555,36.49
9,11.75,0.4375,2.6775,37.53,37.3675,31.91,895.63,207.47,494.935,305.79,33.93,0.48,37.31
9,12.25,0.4275,2.7725,37.79,37.855,29.19,889.62,204.615,486.89,319.9925,28.64,0.445,38.26
9,12.75,0.44,2.97,38.3,38.1425,29.32,861.86,198.07,468.27,320.2,32.2,0.4075,39.195
9,13.25,0.45,3.09,38.4825,38.32,28.7025,825.235,189.705,440.79,312.46,34.1575,0.42,40.0625
9,13.75,0.45,3.12,38.805,38.3,29.1625,769.89,176.1925,402.04,302.3725,28.02,0.49,40.7
9,14.25,0.45,3.23,38.6775,38.415,28.5,702.8375,161.0125,352.795,284.4,27.755,0.53,41.33
9,14.75,0.44,3.19,38.9225,38.445,28.3325,619.9275,144.995,291.4875,261.495,25.375,0.4675,41.8675
9,15.25,0.44,3.3,38.705,38.3525,26.5675,525.28,123.695,227.6225,233.885,25.7,0.42,42.3175
9,15.75,0.425,3.3,38.61,38.38,26.85,425.5125,101.53,156.92,203.24,20.755,0.445,42.5225
9,16.25,0.42,3.38,38.38,38.335,26.97,319.05,79.525,83.68,157.81,19.5475,0.47,42.645
9,16.75,0.42,3.3775,38.18,38.15,27.03,209.705,57.17,18.52,120.3525,13.7225,0.48,42.535
9,17.25,0.39,3.34,37.5875,37.9025,27.62,103.2,29.9625,-35.97,70.6075,12.4,0.53,42.2075
9,17.75,0.35,3.34,37.02,37.425,28.57,13.34,4.07,-81.195,31.935,9.91,0.73,41.705
9,18.25,0.3775,3.4475,36.105,36.9,29.49,-4.06,1.085,-90.775,10.5,6.2025,0.72,41.1175
9,18.75,0.4375,4.36,35.6875,36.49,31.1575,-6.2075,0.76,-87.35,0.45,10.635,0.9325,40.4625
9,19.25,0.4575,4.4675,35.3175,35.935,31.3075,-5.985,0.6675,-84.675,-1.94,9.5775,0.8075,39.845
9,19.75,0.44,4.08,35.025,35.54,32.49,-5.9275,0.515,-81.545,-3.2525,8.1175,0.97,39.1675
9,20.25,0.42,3.82,34.58,35.21,32.76,-5.8675,0.52,-79.06,-4.8,11.37,0.945,38.56
9,20.75,0.41,3.8575,34.21,34.8725,32.88,-5.775,0.33,-78.06,-4.075,7.755,0.85,37.9975
9,21.25,0.4,3.49,33.48,34.3275,34.025,-5.87,0.395,-77.12,-4.945,8.97,0.9525,37.5825
9,21.75,0.39,3.02,33.16,33.95,37.295,-6.095,0.445,-74.195,-3.96,10.51,0.92,37.12
9,22.25,0.345,2.62,32.6775,33.44,39,-6.0425,0.3925,-75.49,-5.085,10.77,1.02,36.6825
9,22.75,0.33,2.55,32.485,33.21,41.435,-5.6925,0.67,-73.11,-3.03,7.085,0.93,36.3225
9,23.25,0.32,2.695,32.43,33.1175,42,-5.5125,0.745,-72.31,-4.395,9.3,0.9475,35.8825
9,23.75,0.335,2.62,31.96,32.625,42.29,-5.65,0.6475,-72.39,-3.805,8.4975,0.92,35.3825
10,0.25,0.36,2.89,25.7175,25.65,43.07,-5.3725,0.51,-74.3775,-10.63,3.54,0.5375,29.1125
10,0.75,0.3575,2.77,25.535,25.2775,44.075,-5.2625,0.465,-72.99,-11.0275,4.58,0.5675,28.805
10,1.25,0.33,2.65,25.525,25.13,45.045,-5.075,0.39,-72.5975,-6.91,4.46,0.46,28.5125
10,1.75,0.33,2.85,25.4075,25.02,44.8375,-5.18,0.4375,-72.22,-7.11,4.165,0.53,28.21
10,2.25,0.3175,2.735,25.385,25.1475,46,-5.08,0.42,-71.7,-10.585,2.45,0.395,27.9175
10,2.75,0.31,2.865,25.12,25.155,45.14,-4.8075,0.4,-71,-11.95,5.015,0.49,27.66
10,3.25,0.3225,2.9475,24.84,24.7475,44.18,-4.8075,0.45,-70.07,-10.5425,3.6,0.445,27.415
10,3.75,0.35,3,25.135,25.09,45.9975,-4.8,0.3275,-70.4725,-10.38,3.765,0.445,27.1525
10,4.25,0.33,3.08,24.985,24.67,45.3175,-4.685,0.395,-70.72,-14.48,2.91,0.455,26.94
10,4.75,0.31,2.9625,24.8325,24.6525,46.8675,-4.7875,0.355,-69.23,-12.8575,3.49,0.49,26.74
10,5.25,0.33,2.9975,24.705,24.5325,45.035,-4.815,0.255,-69.325,-10.115,5.385,0.5075,26.55
10,5.75,0.2825,3.01,24.25,24.195,45.9025,-0.11,1.34,-66.0625,-10.085,3.735,0.4725,26.3525
10,6.25,0.28,2.9575,24.32,24.105,46.2875,16.76,5.02,-54.185,-8.12,4.12,0.3525,26.1
10,6.75,0.2675,2.68,24.35,24.2125,46,80.145,24.89,-21.66,-3.125,5.3025,0.2275,25.89
10,7.25,0.2425,2.1525,25.805,25.2725,45.3075,257.1425,81.0725,69.8,13.7025,9.1175,0.12,25.8375
10,7.75,0.25,1.57,27.11,26.77,42,360.815,95.32,137.66,45.04,13.69,0.25,25.915
10,8.25,0.26,1.5275,28.1825,28.0525,39.91,458.7375,113.93,203.745,73.9975,13.78,0.34,26.1725
10,8.75,0.28,1.8025,29.155,28.555,37.4525,556.93,136.555,264.675,109.4225,15.5925,0.265,26.555
10,9.25,0.33,2.24,29.82,29.08,35.55,636.8525,153.9,315.92,142.09,17.815,0.395,27.0975
10,9.75,0.3625,2.4,30.29,29.8625,34.6975,703.725,166.52,356.9825,172.235,19.025,0.345,27.705
10,10.25,0.37,2.5725,30.9625,30.4675,32.9425,755.705,176.8875,390.315,198.11,18.14,0.32,28.545
10,10.75,0.38,2.71,31.4025,31.0225,32.7525,788.38,185.8875,413.0575,219.48,22.55,0.28,29.4025
10,11.25,0.39,2.62,32,31.235,31.26,809.6475,188.61,423.85,233.42,19.7325,0.34,30.345
10,11.75,0.3975,2.535,32.5,31.52,30.045,816.8725,187.915,424.1725,248.175,19.595,0.295,31.2625
10,12.25,0.3975,2.6675,32.9125,31.72,29.25,801.5825,183.9875,410.4325,247.845,18.31,0.33,32.1925
10,12.75,0.4,2.6825,33.185,31.935,28.4025,771.7125,176.9825,393.0175,239.86,15.46,0.31,33.0075
10,13.25,0.41,2.82,32.97,32.245,26.565,730.0525,167.57,360.5825,233.53,14.395,0.3,33.7725
10,13.75,0.41,2.9025,33.2925,32.55,27.77,667.4075,153.97,315.71,223.5925,15.2475,0.26,34.4275
10,14.25,0.41,3.1325,33.56,32.54,27.255,589.41,137.745,265.1925,203.305,12.765,0.1975,34.9375
10,14.75,0.4,3.13,33.45,32.585,27.655,503.12,117.32,201.05,172.1625,10.2925,0.2,35.3025
10,15.25,0.37,3.14,33.135,32.4525,27.3675,398.06,95.7,135.455,139.2975,9.7875,0.19,35.395
10,15.75,0.4,3.25,33.06,32.27,29.3,291.37,74.38,63.845,103.785,8.515,0.17,35.51
10,16.25,0.38,3.23,32.875,32.1275,30.575,184.9225,51.1325,-4.6325,63.78,5.505,0.19,35.3775
10,16.75,0.3525,3.3325,31.9325,31.8175,32.1025,43.515,10.2725,-76.8975,19.895,3.16,0.39,35.1675
10,17.25,0.32,3.01,30.845,31.03,32.4925,4.3025,2.5175,-92.89,-0.9525,2.085,0.32,34.805
10,17.75,0.34,2.97,30.41,30.69,34,-5.59,0.71,-92.51,-6.2075,2.4025,0.505,34.265
